osmid,highway,oneway,reversed,length,geometry,bridge
393101579,unclassified,False,False,14.205,"LINESTRING (80.1180669 6.9006082, 80.1180117 6.9004928)",
750217486,residential,False,False,46.465,"LINESTRING (80.1180669 6.9006082, 80.1184593 6.900457)",
393101579,unclassified,False,True,71.74100000000001,"LINESTRING (80.1180669 6.9006082, 80.1182115 6.9007742, 80.118254 6.9008643, 80.1183022 6.9010276, 80.1182823 6.9011824)",
750217488,residential,False,False,60.791,"LINESTRING (80.1182823 6.9011824, 80.1177595 6.9010106)",
393101579,unclassified,False,False,71.74100000000001,"LINESTRING (80.1182823 6.9011824, 80.1183022 6.9010276, 80.118254 6.9008643, 80.1182115 6.9007742, 80.1180669 6.9006082)",
393101579,unclassified,False,True,42.361000000000004,"LINESTRING (80.1182823 6.9011824, 80.1182707 6.9012571, 80.1182237 6.9015589)",
393101579,unclassified,False,False,135.607,"LINESTRING (80.118769 6.9024553, 80.1187246 6.9023701, 80.1183816 6.9021956, 80.1181916 6.9020493, 80.1181547 6.9019339, 80.1182237 6.9015589)",
"[393101577, 393101579, 393101574]",unclassified,False,True,48.366,"LINESTRING (80.118769 6.9024553, 80.1187507 6.9026384, 80.1187139 6.9028363, 80.1187048 6.9028852)",yes
725870606,residential,False,True,1424.0449999999996,"LINESTRING (80.118769 6.9024553, 80.1190909 6.9024228, 80.1194664 6.9025207, 80.119933 6.9027428, 80.1201985 6.9026562, 80.1206195 6.902355, 80.1208926 6.9019859, 80.1209723 6.9018014, 80.1209268 6.9009729, 80.1208509 6.9007508, 80.1208016 6.9004382, 80.1208314 6.9000927, 80.1209521 6.8993577, 80.1209816 6.8988651, 80.1211721 6.8976935, 80.1211399 6.8969559, 80.1211942 6.8965312, 80.1211961 6.8961678, 80.1204052 6.8959683, 80.1194531 6.8958402, 80.1193811 6.8958685, 80.1189524 6.8958572, 80.118814 6.8959381, 80.1188291 6.8961453, 80.1186243 6.8964879, 80.1183967 6.8965181, 80.1182734 6.8969097, 80.1178638 6.8970528, 80.1178088 6.897275, 80.1177196 6.8973597)",
"[393101577, 393101579, 393101574]",unclassified,False,False,48.366,"LINESTRING (80.1187048 6.9028852, 80.1187139 6.9028363, 80.1187507 6.9026384, 80.118769 6.9024553)",yes
393101575,unclassified,False,True,44.084999999999994,"LINESTRING (80.1187048 6.9028852, 80.1184893 6.9028936, 80.1183078 6.9028655)",
393101575,unclassified,False,False,44.084999999999994,"LINESTRING (80.1183078 6.9028655, 80.1184893 6.9028936, 80.1187048 6.9028852)",
725870606,residential,False,False,1424.0449999999998,"LINESTRING (80.1177196 6.8973597, 80.1178088 6.897275, 80.1178638 6.8970528, 80.1182734 6.8969097, 80.1183967 6.8965181, 80.1186243 6.8964879, 80.1188291 6.8961453, 80.118814 6.8959381, 80.1189524 6.8958572, 80.1193811 6.8958685, 80.1194531 6.8958402, 80.1204052 6.8959683, 80.1211961 6.8961678, 80.1211942 6.8965312, 80.1211399 6.8969559, 80.1211721 6.8976935, 80.1209816 6.8988651, 80.1209521 6.8993577, 80.1208314 6.9000927, 80.1208016 6.9004382, 80.1208509 6.9007508, 80.1209268 6.9009729, 80.1209723 6.9018014, 80.1208926 6.9019859, 80.1206195 6.902355, 80.1201985 6.9026562, 80.119933 6.9027428, 80.1194664 6.9025207, 80.1190909 6.9024228, 80.118769 6.9024553)",
750217485,residential,False,True,101.132,"LINESTRING (80.11731 6.9014926, 80.1182237 6.9015589)",
750217485,residential,False,False,101.132,"LINESTRING (80.1182237 6.9015589, 80.11731 6.9014926)",
393101579,unclassified,False,False,42.361000000000004,"LINESTRING (80.1182237 6.9015589, 80.1182707 6.9012571, 80.1182823 6.9011824)",
393101579,unclassified,False,True,135.607,"LINESTRING (80.1182237 6.9015589, 80.1181547 6.9019339, 80.1181916 6.9020493, 80.1183816 6.9021956, 80.1187246 6.9023701, 80.118769 6.9024553)",
750217486,residential,False,True,46.465,"LINESTRING (80.1184593 6.900457, 80.1180669 6.9006082)",
750217487,residential,False,True,82.858,"LINESTRING (80.1172872 6.9006359, 80.1175963 6.9005079, 80.1180117 6.9004928)",
393101579,unclassified,False,True,14.205,"LINESTRING (80.1180117 6.9004928, 80.1180669 6.9006082)",
750217487,residential,False,False,82.858,"LINESTRING (80.1180117 6.9004928, 80.1175963 6.9005079, 80.1172872 6.9006359)",
750217488,residential,False,True,60.791,"LINESTRING (80.1177595 6.9010106, 80.1182823 6.9011824)",
