osmid,highway,maxspeed,oneway,reversed,length,geometry,ref,name
435873000,residential,20,False,False,301.667,"LINESTRING (80.8574948 7.0118304, 80.857417 7.0117885, 80.8573499 7.0117033, 80.857138 7.0116128, 80.8570817 7.0115316, 80.8570794 7.0114509, 80.8570784 7.0114161, 80.8570629 7.0108674, 80.8568496 7.0093572)",,
564164330,secondary,50,False,False,37.763,"LINESTRING (80.8574948 7.0118304, 80.8573875 7.0118078, 80.8572775 7.0117998, 80.8571555 7.0118064)",B332,Nuwara Eliya - Udapussellawa Road
564164330,secondary,50,False,True,137.976,"LINESTRING (80.8574948 7.0118304, 80.8578026 7.0120161, 80.8579447 7.0120533, 80.858054 7.0120447, 80.8581398 7.0120068, 80.8583987 7.0117898, 80.8585673 7.0116819)",B332,Nuwara Eliya - Udapussellawa Road
193053556,tertiary,40,False,True,106.013,"LINESTRING (80.8600281 7.0118324, 80.8605287 7.0126461)",,New Bazar Street
564164330,secondary,50,False,False,166.71699999999998,"LINESTRING (80.8600281 7.0118324, 80.8597425 7.011875, 80.859597 7.01187, 80.8594659 7.0118476, 80.8589369 7.0116506, 80.8588587 7.0116327, 80.8587316 7.0116356, 80.8585673 7.0116819)",B332,Nuwara Eliya - Udapussellawa Road
564164330,secondary,50,False,True,21.777,"LINESTRING (80.8600281 7.0118324, 80.860118 7.0117818, 80.860181 7.0117126)",B332,Nuwara Eliya - Udapussellawa Road
193053556,tertiary,40,False,False,106.013,"LINESTRING (80.8605287 7.0126461, 80.8600281 7.0118324)",,New Bazar Street
193053559,tertiary,40,False,False,24.107,"LINESTRING (80.8605287 7.0126461, 80.8603106 7.0126581)",,Police Station Road
539478723,residential,30,False,True,198.75500000000002,"LINESTRING (80.8605287 7.0126461, 80.8611564 7.0126579, 80.8612727 7.0127056, 80.8613639 7.0127708, 80.8615006 7.0129252, 80.8616602 7.0132234, 80.8616683 7.013608)",,
193053559,tertiary,40,False,True,24.107,"LINESTRING (80.8603106 7.0126581, 80.8605287 7.0126461)",,Police Station Road
193053559,tertiary,40,False,False,109.967,"LINESTRING (80.8603106 7.0126581, 80.8594024 7.0124758, 80.8593374 7.0124505)",,Police Station Road
435873001,tertiary,40,False,False,135.688,"LINESTRING (80.8603106 7.0126581, 80.8604264 7.012864, 80.8605927 7.0131036, 80.8606946 7.0133165, 80.8607282 7.0137731)",,Manthreetenna - Ragala Road
539478720,unclassified,20,False,True,96.63900000000001,"LINESTRING (80.860181 7.0117126, 80.8603459 7.0120041, 80.8607362 7.0123728)",,Old Bus Station Road
564164330,secondary,50,False,False,21.777,"LINESTRING (80.860181 7.0117126, 80.860118 7.0117818, 80.8600281 7.0118324)",B332,Nuwara Eliya - Udapussellawa Road
564164330,secondary,50,False,True,509.76,"LINESTRING (80.860181 7.0117126, 80.8601877 7.0116427, 80.860175 7.0115815, 80.8601401 7.0115136, 80.8599503 7.0112747, 80.8598377 7.0111735, 80.8595426 7.0110071, 80.8593723 7.0109153, 80.8592275 7.0108194, 80.8588882 7.0105778, 80.8588272 7.0104927, 80.8587742 7.0103815, 80.8587031 7.0099822, 80.8587112 7.0098584, 80.858746 7.0097186, 80.859265 7.008506, 80.8594514 7.0082105, 80.8596084 7.0080321)",B332,Nuwara Eliya - Udapussellawa Road
435873000,residential,20,False,False,168.457,"LINESTRING (80.8561939 7.0090411, 80.8555341 7.0093659, 80.8548421 7.0097439)",,
435873000,residential,20,False,True,103.735,"LINESTRING (80.8561939 7.0090411, 80.8565587 7.0089293, 80.8568162 7.0091316, 80.8568496 7.0093572)",,
435873000,residential,20,False,True,168.457,"LINESTRING (80.8548421 7.0097439, 80.8555341 7.0093659, 80.8561939 7.0090411)",,
435873001,tertiary,40,False,True,135.688,"LINESTRING (80.8607282 7.0137731, 80.8606946 7.0133165, 80.8605927 7.0131036, 80.8604264 7.012864, 80.8603106 7.0126581)",,Manthreetenna - Ragala Road
886398790,residential,20,False,True,180.04899999999998,"LINESTRING (80.8607282 7.0137731, 80.8606021 7.014042, 80.8605069 7.0143534, 80.8600576 7.0146488, 80.8600429 7.0147088, 80.8601247 7.015015, 80.8601837 7.0150749)",,
193053559,tertiary,40,False,False,53.76,"LINESTRING (80.8575765 7.0120372, 80.8575283 7.0119818, 80.8573837 7.0118999, 80.8571555 7.0118064)",,Police Station Road
193053559,tertiary,40,False,True,418.77200000000005,"LINESTRING (80.8575765 7.0120372, 80.8576496 7.0129758, 80.8577067 7.0131675, 80.8577897 7.0133005, 80.8578502 7.0133259, 80.8579114 7.0133229, 80.8580343 7.0132489, 80.858223 7.0129585, 80.8582552 7.0128663, 80.8582859 7.0123209, 80.8583692 7.0122117, 80.8585246 7.0121292, 80.8586696 7.0121026, 80.8587853 7.0121361, 80.8591053 7.0123017, 80.8593374 7.0124505)",,Police Station Road
564157715,residential,20,False,True,219.48499999999999,"LINESTRING (80.8575765 7.0120372, 80.8575174 7.0125714, 80.8575425 7.0131471, 80.8576017 7.0134071, 80.8577953 7.0138818, 80.8578064 7.0139626)",,
193053559,tertiary,40,False,True,53.75999999999999,"LINESTRING (80.8571555 7.0118064, 80.8573837 7.0118999, 80.8575283 7.0119818, 80.8575765 7.0120372)",,Police Station Road
564164330,secondary,50,False,True,37.763,"LINESTRING (80.8571555 7.0118064, 80.8572775 7.0117998, 80.8573875 7.0118078, 80.8574948 7.0118304)",B332,Nuwara Eliya - Udapussellawa Road
564164330,secondary,50,False,False,509.7599999999999,"LINESTRING (80.8596084 7.0080321, 80.8594514 7.0082105, 80.859265 7.008506, 80.858746 7.0097186, 80.8587112 7.0098584, 80.8587031 7.0099822, 80.8587742 7.0103815, 80.8588272 7.0104927, 80.8588882 7.0105778, 80.8592275 7.0108194, 80.8593723 7.0109153, 80.8595426 7.0110071, 80.8598377 7.0111735, 80.8599503 7.0112747, 80.8601401 7.0115136, 80.860175 7.0115815, 80.8601877 7.0116427, 80.860181 7.0117126)",B332,Nuwara Eliya - Udapussellawa Road
539478723,residential,30,False,False,198.755,"LINESTRING (80.8616683 7.013608, 80.8616602 7.0132234, 80.8615006 7.0129252, 80.8613639 7.0127708, 80.8612727 7.0127056, 80.8611564 7.0126579, 80.8605287 7.0126461)",,
539478717,residential,30,False,False,95.63,"LINESTRING (80.859324 7.0120334, 80.8595782 7.0121711, 80.8596767 7.0121711, 80.8596942 7.0121512, 80.8596935 7.0120806, 80.8596734 7.012058, 80.859324 7.0120334)",,Old Bus Station Road
539478717,residential,30,False,True,95.63,"LINESTRING (80.859324 7.0120334, 80.8596734 7.012058, 80.8596935 7.0120806, 80.8596942 7.0121512, 80.8596767 7.0121711, 80.8595782 7.0121711, 80.859324 7.0120334)",,Old Bus Station Road
539478717,residential,30,False,True,92.416,"LINESTRING (80.859324 7.0120334, 80.8589056 7.0118084, 80.8585673 7.0116819)",,Old Bus Station Road
539478717,residential,30,False,False,92.416,"LINESTRING (80.8585673 7.0116819, 80.8589056 7.0118084, 80.859324 7.0120334)",,Old Bus Station Road
564164330,secondary,50,False,False,137.976,"LINESTRING (80.8585673 7.0116819, 80.8583987 7.0117898, 80.8581398 7.0120068, 80.858054 7.0120447, 80.8579447 7.0120533, 80.8578026 7.0120161, 80.8574948 7.0118304)",B332,Nuwara Eliya - Udapussellawa Road
564164330,secondary,50,False,True,166.71699999999998,"LINESTRING (80.8585673 7.0116819, 80.8587316 7.0116356, 80.8588587 7.0116327, 80.8589369 7.0116506, 80.8594659 7.0118476, 80.859597 7.01187, 80.8597425 7.011875, 80.8600281 7.0118324)",B332,Nuwara Eliya - Udapussellawa Road
564157715,residential,20,False,False,219.485,"LINESTRING (80.8578064 7.0139626, 80.8577953 7.0138818, 80.8576017 7.0134071, 80.8575425 7.0131471, 80.8575174 7.0125714, 80.8575765 7.0120372)",,
564157715,residential,20,False,True,139.67499999999998,"LINESTRING (80.8578064 7.0139626, 80.8577491 7.0141211, 80.8571256 7.0148176, 80.857036 7.0149458)",,
564160989,residential,20,False,False,212.32899999999998,"LINESTRING (80.8578064 7.0139626, 80.857885 7.0139528, 80.8580044 7.0138649, 80.8581653 7.0136679, 80.8583532 7.0135319, 80.8588237 7.0130332, 80.8592315 7.0127136)",,
564157715,residential,20,False,False,139.675,"LINESTRING (80.857036 7.0149458, 80.8571256 7.0148176, 80.8577491 7.0141211, 80.8578064 7.0139626)",,
564160998,unclassified,20,False,False,352.282,"LINESTRING (80.857036 7.0149458, 80.8570362 7.0149564, 80.8570459 7.0153485, 80.8570973 7.0156076, 80.8572136 7.015844, 80.8573202 7.0159421, 80.8574026 7.0159483, 80.8576284 7.0159138, 80.8581263 7.0157847, 80.8584652 7.015832, 80.8585924 7.0158198, 80.8587701 7.0157596, 80.8589591 7.0156146, 80.859059 7.0155776, 80.8592097 7.0155819, 80.8593324 7.0156242)",,
564160988,unclassified,,False,True,318.321,"LINESTRING (80.858244 7.0113803, 80.8582909 7.0111742, 80.8582909 7.0110829, 80.8582473 7.0110502, 80.85816 7.0110663, 80.8580866 7.0110508, 80.8580498 7.011024, 80.8580257 7.0109601, 80.8580269 7.0108708, 80.8581417 7.0104969, 80.8580994 7.0103426, 80.8576132 7.0099601, 80.8573854 7.0097191, 80.8569938 7.0094466, 80.8568496 7.0093572)",,
435873000,residential,20,False,False,103.73500000000001,"LINESTRING (80.8568496 7.0093572, 80.8568162 7.0091316, 80.8565587 7.0089293, 80.8561939 7.0090411)",,
435873000,residential,20,False,True,301.667,"LINESTRING (80.8568496 7.0093572, 80.8570629 7.0108674, 80.8570784 7.0114161, 80.8570794 7.0114509, 80.8570817 7.0115316, 80.857138 7.0116128, 80.8573499 7.0117033, 80.857417 7.0117885, 80.8574948 7.0118304)",,
564160988,unclassified,,False,False,318.32099999999997,"LINESTRING (80.8568496 7.0093572, 80.8569938 7.0094466, 80.8573854 7.0097191, 80.8576132 7.0099601, 80.8580994 7.0103426, 80.8581417 7.0104969, 80.8580269 7.0108708, 80.8580257 7.0109601, 80.8580498 7.011024, 80.8580866 7.0110508, 80.85816 7.0110663, 80.8582473 7.0110502, 80.8582909 7.0110829, 80.8582909 7.0111742, 80.858244 7.0113803)",,
564160989,residential,20,False,True,212.329,"LINESTRING (80.8592315 7.0127136, 80.8588237 7.0130332, 80.8583532 7.0135319, 80.8581653 7.0136679, 80.8580044 7.0138649, 80.857885 7.0139528, 80.8578064 7.0139626)",,
564160990,residential,20,False,False,31.764,"LINESTRING (80.8592315 7.0127136, 80.8592476 7.0126284, 80.8593374 7.0124505)",,
564160990,residential,20,False,True,353.005,"LINESTRING (80.8592315 7.0127136, 80.8592114 7.0129731, 80.859147 7.0131368, 80.8588547 7.0136094, 80.8588426 7.0137544, 80.858979 7.0140286, 80.8590063 7.0141395, 80.8589175 7.0144271, 80.8588981 7.0146582, 80.859147 7.0150163, 80.8592098 7.0153905, 80.8593485 7.0155474, 80.8593676 7.0156073)",,
193053559,tertiary,40,False,False,418.77200000000005,"LINESTRING (80.8593374 7.0124505, 80.8591053 7.0123017, 80.8587853 7.0121361, 80.8586696 7.0121026, 80.8585246 7.0121292, 80.8583692 7.0122117, 80.8582859 7.0123209, 80.8582552 7.0128663, 80.858223 7.0129585, 80.8580343 7.0132489, 80.8579114 7.0133229, 80.8578502 7.0133259, 80.8577897 7.0133005, 80.8577067 7.0131675, 80.8576496 7.0129758, 80.8575765 7.0120372)",,Police Station Road
193053559,tertiary,40,False,True,109.967,"LINESTRING (80.8593374 7.0124505, 80.8594024 7.0124758, 80.8603106 7.0126581)",,Police Station Road
564160990,residential,20,False,True,31.764,"LINESTRING (80.8593374 7.0124505, 80.8592476 7.0126284, 80.8592315 7.0127136)",,
756585081,unclassified,20,False,False,4.315,"LINESTRING (80.8593324 7.0156242, 80.8593676 7.0156073)",,
564160998,unclassified,20,False,True,352.2819999999999,"LINESTRING (80.8593324 7.0156242, 80.8592097 7.0155819, 80.859059 7.0155776, 80.8589591 7.0156146, 80.8587701 7.0157596, 80.8585924 7.0158198, 80.8584652 7.015832, 80.8581263 7.0157847, 80.8576284 7.0159138, 80.8574026 7.0159483, 80.8573202 7.0159421, 80.8572136 7.015844, 80.8570973 7.0156076, 80.8570459 7.0153485, 80.8570362 7.0149564, 80.857036 7.0149458)",,
756585081,unclassified,20,False,True,4.315,"LINESTRING (80.8593676 7.0156073, 80.8593324 7.0156242)",,
564160990,residential,20,False,False,353.00499999999994,"LINESTRING (80.8593676 7.0156073, 80.8593485 7.0155474, 80.8592098 7.0153905, 80.859147 7.0150163, 80.8588981 7.0146582, 80.8589175 7.0144271, 80.8590063 7.0141395, 80.858979 7.0140286, 80.8588426 7.0137544, 80.8588547 7.0136094, 80.859147 7.0131368, 80.8592114 7.0129731, 80.8592315 7.0127136)",,
