osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
1107081457,True,AA002,Colombo-Galle Main Rd,trunk,60,False,19.71,"LINESTRING (79.968943 6.5611121, 79.9689011 6.5612844)",,
28329869,False,AA002,,trunk,60,False,31.465,"LINESTRING (79.9692314 6.5591395, 79.9692835 6.5588613)",,
28329869,False,AA002,,trunk,60,True,10.899,"LINESTRING (79.9692314 6.5591395, 79.9692223 6.5592371)",,
30930857,False,,St. Sebastian Road,residential,30,False,151.804,"LINESTRING (79.9692314 6.5591395, 79.9689819 6.5591256, 79.9686753 6.5591317, 79.9684693 6.5591661, 79.9682355 6.5592647, 79.9679892 6.5593497, 79.9678995 6.5593777)",,
37927614,False,B207,Katukurunda - Neboda Road,secondary,72,False,47.834,"LINESTRING (79.9717852 6.5606068, 79.9721843 6.5604399)",2,
37927614,False,B207,Katukurunda - Neboda Road,secondary,72,True,6.498,"LINESTRING (79.9717852 6.5606068, 79.971731 6.5606295)",2,
171320998,False,,3rd Lane,residential,30,False,194.344,"LINESTRING (79.9717852 6.5606068, 79.9716985 6.560353, 79.9716947 6.5603032, 79.9717087 6.5602523, 79.9722057 6.5589668)",,
148717983,False,,Philipneri Para,residential,30,True,13.6,"LINESTRING (79.9660844 6.5609786, 79.9662061 6.5609971)",,
148717983,False,,Philipneri Para,residential,30,False,92.732,"LINESTRING (79.9670361 6.5611219, 79.9662061 6.5609971)",,
148717983,False,,Philipneri Para,residential,30,True,206.293,"LINESTRING (79.9670361 6.5611219, 79.9675253 6.5612761, 79.9683167 6.5613658, 79.9688717 6.5614202)",,
171317505,False,,Wijerathna Road,residential,30,True,103.56200000000001,"LINESTRING (79.9670361 6.5611219, 79.966929 6.5615555, 79.9669031 6.561758, 79.9667739 6.5620077)",,
148717983,False,,Philipneri Para,residential,30,True,9.472,"LINESTRING (79.9688717 6.5614202, 79.9689567 6.5614314)",,
1107081457,True,AA002,Colombo-Galle Main Rd,trunk,60,False,63.588,"LINESTRING (79.9688717 6.5614202, 79.9687137 6.5619701)",,
148717983,False,,Philipneri Para,residential,30,False,206.293,"LINESTRING (79.9688717 6.5614202, 79.9683167 6.5613658, 79.9675253 6.5612761, 79.9670361 6.5611219)",,
30930857,False,,St. Sebastian Road,residential,30,False,312.45,"LINESTRING (79.9670795 6.5593168, 79.9668993 6.559296, 79.9667047 6.5592182, 79.9662904 6.5589326, 79.9661886 6.5588482, 79.966132 6.5588391, 79.9659442 6.5588089, 79.9655432 6.5587794, 79.965216 6.5588082, 79.9649629 6.5588731, 79.9649478 6.558877, 79.9647934 6.5589834, 79.9647126 6.5591775, 79.9646829 6.5593194)",,
30930857,False,,St. Sebastian Road,residential,30,True,37.433,"LINESTRING (79.9670795 6.5593168, 79.9672788 6.5593431, 79.9674166 6.559345)",,
171317509,False,,Lake Road,residential,30,False,45.214,"LINESTRING (79.9668994 6.5637749, 79.9672811 6.5639217)",,
171317509,False,,Lake Road,residential,30,True,76.984,"LINESTRING (79.9668994 6.5637749, 79.9662404 6.5635497)",,
171317500,False,,,residential,30,True,64.501,"LINESTRING (79.9668994 6.5637749, 79.9668172 6.5640257, 79.9667728 6.5641696, 79.9667463 6.5642363, 79.9667198 6.5642529, 79.966661 6.5642764)",,
171317500,False,,,residential,30,False,86.464,"LINESTRING (79.9658963 6.5642014, 79.9660049 6.5641707, 79.9661162 6.5641627, 79.9664609 6.5642547, 79.966661 6.5642764)",,
171317509,False,,Lake Road,residential,30,False,76.984,"LINESTRING (79.9662404 6.5635497, 79.9668994 6.5637749)",,
171317509,False,,Lake Road,residential,30,True,49.312,"LINESTRING (79.9662404 6.5635497, 79.9658185 6.5634048)",,
171317505,False,,Wijerathna Road,residential,30,False,66.208,"LINESTRING (79.9662404 6.5635497, 79.9663007 6.5632076, 79.9663476 6.5629639)",,
171317510,False,,Station Road,residential,30,False,9.496,"LINESTRING (79.9690345 6.5605841, 79.9691203 6.5605894)",,
1107081457,True,AA002,Colombo-Galle Main Rd,trunk,60,False,59.575,"LINESTRING (79.9690345 6.5605841, 79.968943 6.5611121)",,
171317510,False,,Station Road,residential,30,True,140.401,"LINESTRING (79.9690345 6.5605841, 79.9688475 6.560555, 79.9680179 6.560415, 79.9677814 6.5603732)",,
