osmid,oneway,ref,name,highway,maxspeed,reversed,length,bridge,geometry
356600027,False,,,residential,30,True,294.0,,"LINESTRING (79.9275277 7.1247829, 79.9264105 7.1251751, 79.9262922 7.1248329, 79.9260781 7.1245835, 79.926026 7.124235, 79.9259184 7.1238222)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,6.564,,"LINESTRING (79.9293061 7.1203824, 79.9292505 7.1203614)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,4.573,,"LINESTRING (79.9275447 7.1204923, 79.9275086 7.1205125)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,49.703,,"LINESTRING (79.9275447 7.1204923, 79.927955 7.1203078)"
228885194,False,B111,Minuwangoda-Ekala Road,primary,50,False,25.108,,"LINESTRING (79.9246293 7.1238661, 79.924673 7.1240877)"
228885194,False,B111,Minuwangoda-Ekala Road,primary,50,True,16.744999999999997,,"LINESTRING (79.9246293 7.1238661, 79.9246125 7.1238028, 79.9245884 7.1237211)"
356600024,False,,Kadukara Uyana Road,residential,30,False,142.353,,"LINESTRING (79.9246293 7.1238661, 79.9251177 7.1238359, 79.9259184 7.1238222)"
356600024,False,,Kadukara Uyana Road,residential,30,False,184.14499999999998,,"LINESTRING (79.9259184 7.1238222, 79.9264594 7.1239889, 79.9265789 7.1239825, 79.9267459 7.1240131, 79.9272996 7.1238283, 79.9275277 7.1238109)"
356600024,False,,Kadukara Uyana Road,residential,30,True,142.353,,"LINESTRING (79.9259184 7.1238222, 79.9251177 7.1238359, 79.9246293 7.1238661)"
356600027,False,,,residential,30,False,294.0,,"LINESTRING (79.9259184 7.1238222, 79.926026 7.124235, 79.9260781 7.1245835, 79.9262922 7.1248329, 79.9264105 7.1251751, 79.9275277 7.1247829)"
228885207,True,B111,Minuwangoda-Ekala Road,secondary,50,False,42.531,,"LINESTRING (79.9244415 7.1237899, 79.9245656 7.1238933, 79.924673 7.1240877)"
228885208,True,,,primary_link,50,False,18.052,,"LINESTRING (79.9244415 7.1237899, 79.9244784 7.1237816, 79.9245884 7.1237211)"
1235116584,False,,,residential,,False,36.653,,"LINESTRING (79.9248541 7.1220197, 79.9251804 7.1220815)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,49.168000000000006,,"LINESTRING (79.9248541 7.1220197, 79.9248286 7.1221433, 79.9247673 7.1224534)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,167.03,,"LINESTRING (79.9248541 7.1220197, 79.9248961 7.1217514, 79.9248987 7.121637, 79.9249041 7.1212697, 79.9249269 7.1211301, 79.9249528 7.1210293, 79.9249792 7.1209477, 79.9250217 7.1208768, 79.9250624 7.1208119, 79.9251308 7.1207207, 79.925245 7.1206301)"
228885181,False,B400,Kotugoda-Seeduwa Road,secondary,50,False,2.158,,"LINESTRING (79.9209288 7.1216976, 79.9209468 7.12169)"
"[418879482, 418901382]",False,,Back side cemetry Road,residential,30,False,164.96800000000002,,"LINESTRING (79.9209288 7.1216976, 79.9209133 7.1217768, 79.9207413 7.1224457, 79.9207674 7.1224695, 79.9209199 7.1225432, 79.920946 7.1225773, 79.9209033 7.1228579, 79.9210333 7.122987)"
422617335,False,,Mudalindu David Mawatha,residential,30,True,108.96600000000001,,"LINESTRING (79.9214205 7.1201658, 79.9213986 7.1202891, 79.9212573 7.1206805, 79.9210878 7.121086)"
423600006,False,B111,Minuwangoda-Ekala Road,secondary,50,False,43.165,,"LINESTRING (79.9210878 7.121086, 79.9213457 7.1213779)"
422617335,False,,Mudalindu David Mawatha,residential,30,False,108.966,,"LINESTRING (79.9210878 7.121086, 79.9212573 7.1206805, 79.9213986 7.1202891, 79.9214205 7.1201658)"
"[418879482, 418901382]",False,,Back side cemetry Road,residential,30,True,164.96800000000002,,"LINESTRING (79.9210333 7.122987, 79.9209033 7.1228579, 79.920946 7.1225773, 79.9209199 7.1225432, 79.9207674 7.1224695, 79.9207413 7.1224457, 79.9209133 7.1217768, 79.9209288 7.1216976)"
356600024,False,,Kadukara Uyana Road,residential,30,True,184.14499999999998,,"LINESTRING (79.9275277 7.1238109, 79.9272996 7.1238283, 79.9267459 7.1240131, 79.9265789 7.1239825, 79.9264594 7.1239889, 79.9259184 7.1238222)"
356600023,False,,,residential,30,False,177.674,,"LINESTRING (79.92859 7.1240793, 79.9284216 7.124073, 79.9282333 7.1241169, 79.9274227 7.1244174, 79.9275277 7.1247829)"
356600023,False,,,residential,30,True,47.412000000000006,,"LINESTRING (79.92859 7.1240793, 79.9287739 7.1239532, 79.9289515 7.1238493)"
356600027,False,,,residential,30,True,104.4,,"LINESTRING (79.92859 7.1240793, 79.9280794 7.1245372, 79.9278585 7.1246694)"
228885194,False,B111,Minuwangoda-Ekala Road,primary,50,True,236.639,,"LINESTRING (79.9252466 7.1266414, 79.9250537 7.1255858, 79.9247937 7.1245625)"
422870683,False,,Paasala Pitupasa Road,residential,30,False,252.125,,"LINESTRING (79.9252466 7.1266414, 79.9253786 7.1266264, 79.9257394 7.1266038, 79.9262544 7.1259969, 79.9262302 7.1258572, 79.9267855 7.1256603, 79.9268887 7.1255751, 79.9269646 7.1254774)"
422870683,False,,Paasala Pitupasa Road,residential,30,True,252.125,,"LINESTRING (79.9269646 7.1254774, 79.9268887 7.1255751, 79.9267855 7.1256603, 79.9262302 7.1258572, 79.9262544 7.1259969, 79.9257394 7.1266038, 79.9253786 7.1266264, 79.9252466 7.1266414)"
228885194,False,B111,Minuwangoda-Ekala Road,primary,50,True,54.449,,"LINESTRING (79.9247937 7.1245625, 79.924673 7.1240877)"
228885194,False,B111,Minuwangoda-Ekala Road,primary,50,False,236.639,,"LINESTRING (79.9247937 7.1245625, 79.9250537 7.1255858, 79.9252466 7.1266414)"
427753360,False,,,residential,,False,418.282,,"LINESTRING (79.9247937 7.1245625, 79.9244904 7.1246405, 79.9240012 7.1248147, 79.9236918 7.1249068, 79.9232858 7.1249772, 79.9231971 7.1250477, 79.9231394 7.125204, 79.9230884 7.1255715, 79.9229997 7.1257983, 79.9229442 7.1258577, 79.9224496 7.1262011, 79.9222721 7.126386, 79.9221856 7.12654, 79.9220281 7.1266655)"
427753360,False,,,residential,,True,418.28200000000004,,"LINESTRING (79.9220281 7.1266655, 79.9221856 7.12654, 79.9222721 7.126386, 79.9224496 7.1262011, 79.9229442 7.1258577, 79.9229997 7.1257983, 79.9230884 7.1255715, 79.9231394 7.125204, 79.9231971 7.1250477, 79.9232858 7.1249772, 79.9236918 7.1249068, 79.9240012 7.1248147, 79.9244904 7.1246405, 79.9247937 7.1245625)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,6.564,,"LINESTRING (79.9292505 7.1203614, 79.9293061 7.1203824)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,117.402,,"LINESTRING (79.9292505 7.1203614, 79.9292506 7.1203643, 79.9291049 7.1203192, 79.9287835 7.1202464, 79.9286386 7.120221, 79.9284985 7.1202142, 79.928248 7.1202387, 79.9282087 7.1202442)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,36.228,,"LINESTRING (79.9275086 7.1205125, 79.9272046 7.1206356)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,4.573,,"LINESTRING (79.9275086 7.1205125, 79.9275447 7.1204923)"
432860850,False,,,residential,,False,80.94800000000001,,"LINESTRING (79.9275086 7.1205125, 79.9275396 7.1205826, 79.9276013 7.1208061, 79.9275825 7.1208461, 79.9274565 7.1209445, 79.9272473 7.1210058)"
432860850,False,,,residential,,True,80.94800000000001,,"LINESTRING (79.9272473 7.1210058, 79.9274565 7.1209445, 79.9275825 7.1208461, 79.9276013 7.1208061, 79.9275396 7.1205826, 79.9275086 7.1205125)"
356600022,False,,Dammawasi Nahimi Pedesa,residential,30,True,149.098,,"LINESTRING (79.9279893 7.1215783, 79.9280859 7.1214771, 79.9280859 7.1212722, 79.9281394 7.1211409, 79.9281298 7.1210038, 79.9280819 7.1208454, 79.927955 7.1203078)"
432860844,False,,,residential,,True,160.409,,"LINESTRING (79.9262177 7.1224606, 79.925983 7.1224619, 79.9258248 7.1224752, 79.9252132 7.1224273, 79.924996 7.1224459, 79.9247673 7.1224534)"
432860849,False,,,residential,,True,62.855999999999995,,"LINESTRING (79.9272705 7.12243, 79.9272973 7.1224992, 79.9272785 7.1227773, 79.9272812 7.1229897)"
432860847,False,,,residential,,True,61.724999999999994,,"LINESTRING (79.926612 7.1224965, 79.9266147 7.1229024, 79.9266201 7.1230515)"
112454985,False,,Old Road,tertiary,40,False,185.346,,"LINESTRING (79.9272812 7.1229897, 79.9278898 7.1229328, 79.9289536 7.1228332)"
112454985,False,,Old Road,tertiary,40,True,73.266,,"LINESTRING (79.9272812 7.1229897, 79.9269356 7.123022, 79.9266201 7.1230515)"
432860849,False,,,residential,,False,62.856,,"LINESTRING (79.9272812 7.1229897, 79.9272785 7.1227773, 79.9272973 7.1224992, 79.9272705 7.12243)"
356600014,False,,,residential,30,True,72.066,,"LINESTRING (79.9289528 7.1234813, 79.9289536 7.1228332)"
356600014,False,,,residential,30,False,40.92,,"LINESTRING (79.9289528 7.1234813, 79.9289526 7.1236677, 79.9289515 7.1238493)"
432860848,False,,,residential,,False,87.268,,"LINESTRING (79.9289528 7.1234813, 79.9288342 7.1234946, 79.9285204 7.1235558, 79.928169 7.1235717)"
432860848,False,,,residential,,True,87.268,,"LINESTRING (79.928169 7.1235717, 79.9285204 7.1235558, 79.9288342 7.1234946, 79.9289528 7.1234813)"
422888854,False,,,residential,30,True,135.752,,"LINESTRING (79.9285505 7.125364, 79.9285478 7.1251857, 79.9284673 7.1250101, 79.9280926 7.1250762, 79.9280189 7.124987, 79.9279451 7.124806, 79.9278585 7.1246694)"
432892976,False,,,residential,,True,108.777,,"LINESTRING (79.9283175 7.1192751, 79.9282505 7.1195705, 79.9282076 7.1200868, 79.9282087 7.1202442)"
432892979,False,,,residential,,True,27.462,,"LINESTRING (79.9269228 7.1195944, 79.926955 7.1198393)"
432892974,False,,,residential,,True,46.747,,"LINESTRING (79.9266921 7.1197009, 79.9267404 7.1198952, 79.9268155 7.1198792, 79.926955 7.1198393)"
432892979,False,,,residential,,False,27.462,,"LINESTRING (79.926955 7.1198393, 79.9269228 7.1195944)"
432892974,False,,,residential,,False,46.747,,"LINESTRING (79.926955 7.1198393, 79.9268155 7.1198792, 79.9267404 7.1198952, 79.9266921 7.1197009)"
432892979,False,,,residential,,True,92.944,,"LINESTRING (79.926955 7.1198393, 79.9269872 7.120007, 79.9271374 7.1204781, 79.9272046 7.1206356)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,28.983000000000004,,"LINESTRING (79.9282087 7.1202442, 79.9281066 7.1202583, 79.927955 7.1203078)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,117.402,,"LINESTRING (79.9282087 7.1202442, 79.928248 7.1202387, 79.9284985 7.1202142, 79.9286386 7.120221, 79.9287835 7.1202464, 79.9291049 7.1203192, 79.9292506 7.1203643, 79.9292505 7.1203614)"
432892976,False,,,residential,,False,108.777,,"LINESTRING (79.9282087 7.1202442, 79.9282076 7.1200868, 79.9282505 7.1195705, 79.9283175 7.1192751)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,True,36.228,,"LINESTRING (79.9272046 7.1206356, 79.9275086 7.1205125)"
50283186,False,B400,Kotugoda-Udugampola Road,primary,50,False,232.52999999999997,,"LINESTRING (79.9272046 7.1206356, 79.9268783 7.1207735, 79.9264673 7.120913, 79.9262727 7.1209599, 79.9261996 7.1209636, 79.9260922 7.1209393, 79.9259009 7.1208459, 79.9256418 7.1206882, 79.9255614 7.1206409, 79.9255076 7.1206203, 79.9254164 7.120607, 79.9253255 7.1206084, 79.925245 7.1206301)"
432892979,False,,,residential,,False,92.944,,"LINESTRING (79.9272046 7.1206356, 79.9271374 7.1204781, 79.9269872 7.120007, 79.926955 7.1198393)"
1235116584,False,,,residential,,True,36.653,,"LINESTRING (79.9251804 7.1220815, 79.9248541 7.1220197)"
