osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
342890623,True,2,B084,Colombo - Horana Road,primary,70,yes,False,47.288,"LINESTRING (79.9423488 6.7946125, 79.9427425 6.7944451)"
756120164,False,,,,primary_link,,,True,9.503,"LINESTRING (79.9423488 6.7946125, 79.9423054 6.7945387)"
472090569,False,2,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,False,52.655,"LINESTRING (79.9409444 6.793096, 79.9408151 6.7935518)"
472090569,False,2,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,True,6.862,"LINESTRING (79.9409444 6.793096, 79.9409609 6.7930365)"
23781066,False,,,,residential,25,,False,296.471,"LINESTRING (79.9409444 6.793096, 79.9408425 6.7930681, 79.9401317 6.7929276, 79.9396663 6.7930012, 79.9388085 6.793092, 79.9385431 6.7930148, 79.9383339 6.7928898)"
23781066,False,,,,residential,25,,True,273.035,"LINESTRING (79.9366551 6.7937124, 79.9367919 6.7934487, 79.9372785 6.7927425, 79.937563 6.7925178, 79.9377068 6.7924346, 79.9381095 6.7927806, 79.9383339 6.7928898)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,False,100.67,"LINESTRING (79.9369885 6.7958278, 79.9378508 6.7961219)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,True,71.096,"LINESTRING (79.9369885 6.7958278, 79.9363897 6.7955927)"
1134767298,False,,,,residential,,,True,168.694,"LINESTRING (79.9369885 6.7958278, 79.9368037 6.7966656, 79.9366964 6.796904, 79.9366589 6.7969972, 79.9366213 6.7972928)"
527184706,True,2,B084,Colombo - Horana Road,primary,70,,False,25.689,"LINESTRING (79.9448664 6.7936281, 79.9450757 6.7935272)"
756120165,False,,,,primary_link,,,True,10.025,"LINESTRING (79.9448664 6.7936281, 79.9448291 6.7935459)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,False,88.024,"LINESTRING (79.9396431 6.7962268, 79.9401259 6.7961402, 79.940222 6.7960812, 79.9403798 6.7959698)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,True,145.688,"LINESTRING (79.9396431 6.7962268, 79.9393754 6.7962503, 79.9384423 6.796226, 79.9383259 6.7962115)"
222087800,False,,,By-pass Road,tertiary,40,,False,156.963,"LINESTRING (79.9396431 6.7962268, 79.9396777 6.7963833, 79.9397622 6.7966124, 79.9398454 6.7967655, 79.9401163 6.7968947, 79.9406256 6.7970693)"
527184705,False,,,,residential,30,,False,10.232,"LINESTRING (79.9446398 6.7937146, 79.9445886 6.7936379)"
527184706,True,2,B084,Colombo - Horana Road,primary,70,,False,26.805,"LINESTRING (79.9446398 6.7937146, 79.9448664 6.7936281)"
553748147,False,,,,primary_link,40,,True,12.255,"LINESTRING (79.93851 6.8002257, 79.9384573 6.8001287)"
342887049,True,2,B639,Piliyandala Bypass Road,primary,70,,False,372.52099999999996,"LINESTRING (79.93851 6.8002257, 79.9391045 6.799797, 79.9395956 6.7993123, 79.9400181 6.7986536, 79.9405411 6.7976252)"
342887049,True,2,B639,Piliyandala Bypass Road,primary,70,,False,59.69500000000001,"LINESTRING (79.9408823 6.7961375, 79.9409043 6.7958121, 79.9408736 6.7956036)"
1152297398,False,,,,residential,,,False,66.731,"LINESTRING (79.9408823 6.7961375, 79.9409826 6.7961649, 79.9414828 6.7961529)"
342887341,True,,,Kesbewa-Kosgashandiya Road,secondary,50,,False,43.37,"LINESTRING (79.9408766 6.797766, 79.9408109 6.7976817, 79.9406012 6.7974894)"
342887049,True,2,B639,Piliyandala Bypass Road,primary,70,,False,16.494,"LINESTRING (79.9405411 6.7976252, 79.9406012 6.7974894)"
553748149,True,,,Kesbewa-Kosgashandiya Road,secondary,50,,False,40.218,"LINESTRING (79.9405411 6.7976252, 79.9405924 6.7976457, 79.9408766 6.797766)"
553748148,True,,,Kesbewa-Kosgashandiya Road,secondary,40,,False,11.274,"LINESTRING (79.9406012 6.7974894, 79.9405094 6.797445)"
342887049,True,2,B639,Piliyandala Bypass Road,primary,70,,False,153.75,"LINESTRING (79.9406012 6.7974894, 79.9407136 6.7971246, 79.9408823 6.7961375)"
342890633,True,1,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,False,65.991,"LINESTRING (79.9405871 6.7949929, 79.9406044 6.7951208, 79.9407432 6.7955643)"
472090569,False,2,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,True,163.743,"LINESTRING (79.9405871 6.7949929, 79.940562 6.7947664, 79.9405969 6.7943572, 79.9408151 6.7935518)"
693364453,True,1,B639,Piliyandala Bypass Road,primary,70,,False,14.227,"LINESTRING (79.9408736 6.7956036, 79.940825 6.7954851)"
"[342890635, 342890623]",True,2,B084,Colombo - Horana Road,primary,"['60', '70']",yes,False,168.27900000000002,"LINESTRING (79.9408736 6.7956036, 79.9410793 6.7954266, 79.9416158 6.7950269, 79.942086 6.7947399, 79.9421122 6.794727)"
342890635,True,2,,Colombo - Horana Road,primary,60,,False,18.953,"LINESTRING (79.9406521 6.7957895, 79.9407828 6.795679)"
342890640,True,,,,primary_link,60,,False,29.54,"LINESTRING (79.9406521 6.7957895, 79.9406906 6.7957879, 79.9407781 6.7958585, 79.9408046 6.7959709)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,True,88.024,"LINESTRING (79.9403798 6.7959698, 79.940222 6.7960812, 79.9401259 6.7961402, 79.9396431 6.7962268)"
342890635,True,2,,Colombo - Horana Road,primary,60,,False,36.15,"LINESTRING (79.9403798 6.7959698, 79.9406347 6.7958036, 79.9406521 6.7957895)"
693364452,True,1,B639,Piliyandala Bypass Road,primary,70,,False,13.483,"LINESTRING (79.9407432 6.7955643, 79.9407828 6.795679)"
342890637,True,2,,Colombo - Horana Road,primary,60,,False,60.456,"LINESTRING (79.9407432 6.7955643, 79.940473 6.7958447, 79.9403798 6.7959698)"
342890634,True,1,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,False,19.895,"LINESTRING (79.940825 6.7954851, 79.9407558 6.7953199)"
342890637,True,2,,Colombo - Horana Road,primary,60,,False,12.615,"LINESTRING (79.940825 6.7954851, 79.9407432 6.7955643)"
342890637,True,2,,Colombo - Horana Road,primary,60,,False,25.611,"LINESTRING (79.9410034 6.7953379, 79.940825 6.7954851)"
342890644,True,,,,primary_link,60,,False,28.724999999999998,"LINESTRING (79.9410034 6.7953379, 79.9409481 6.7953617, 79.9408343 6.7953544, 79.9407558 6.7953199)"
342890634,True,1,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,False,41.168,"LINESTRING (79.9407558 6.7953199, 79.9407481 6.7953106, 79.9406473 6.7950697, 79.9405871 6.7949929)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,True,100.67,"LINESTRING (79.9378508 6.7961219, 79.9369885 6.7958278)"
203548685,False,2,B084,Colombo - Horana Road,primary,70,yes,False,53.546,"LINESTRING (79.9378508 6.7961219, 79.9380454 6.7961767, 79.9383259 6.7962115)"
342891820,False,,,Awasa Road,residential,30,,False,338.30199999999996,"LINESTRING (79.9378508 6.7961219, 79.9377935 6.7963194, 79.9376419 6.7969985, 79.9376191 6.7972089, 79.9377747 6.7977989, 79.9377787 6.7979334, 79.9377479 6.7979953, 79.9374139 6.7982383, 79.9374059 6.7983076, 79.9376151 6.7988522, 79.9376218 6.7989042)"
342891820,False,,,Awasa Road,residential,30,,True,338.30199999999996,"LINESTRING (79.9376218 6.7989042, 79.9376151 6.7988522, 79.9374059 6.7983076, 79.9374139 6.7982383, 79.9377479 6.7979953, 79.9377787 6.7979334, 79.9377747 6.7977989, 79.9376191 6.7972089, 79.9376419 6.7969985, 79.9377935 6.7963194, 79.9378508 6.7961219)"
1134767297,False,,,,residential,,,True,202.117,"LINESTRING (79.9376218 6.7989042, 79.9380805 6.7989481, 79.93811 6.7989654, 79.9381247 6.7989947, 79.9381046 6.799309, 79.9381167 6.799337, 79.9381529 6.7993649, 79.9384707 6.7994262, 79.9385083 6.7994209, 79.9385566 6.7994089, 79.9386343 6.7992744, 79.9386732 6.7992491, 79.9387859 6.7992358, 79.9389642 6.7992677)"
527184705,False,,,,residential,30,,True,23.405,"LINESTRING (79.9437116 6.7913856, 79.9437054 6.791596)"
"[684890281, 504908404]",False,1,,,"['living_street', 'residential']",,permit,"[False, True]",157.712,"LINESTRING (79.9437116 6.7913856, 79.9431893 6.7914929, 79.9431393 6.7916113, 79.9431638 6.7918247, 79.9437063 6.7919109)"
391866500,False,,,,residential,30,,False,187.648,"LINESTRING (79.9443157 6.7956308, 79.9438404 6.7945819, 79.943656 6.7940767)"
342890623,True,2,B084,Colombo - Horana Road,primary,70,yes,False,115.848,"LINESTRING (79.943656 6.7940767, 79.9446398 6.7937146)"
391866500,False,,,,residential,30,,True,187.648,"LINESTRING (79.943656 6.7940767, 79.9438404 6.7945819, 79.9443157 6.7956308)"
391866502,False,,,,residential,30,,False,132.93200000000002,"LINESTRING (79.9427121 6.793228, 79.9428465 6.7937905, 79.9428321 6.7938334, 79.9427217 6.7938763, 79.9427116 6.7939046, 79.942822 6.7943146)"
391866503,False,,,,residential,30,,False,148.155,"LINESTRING (79.9436351 6.7955134, 79.9434714 6.7950384, 79.9431332 6.794279)"
342890623,True,2,B084,Colombo - Horana Road,primary,70,yes,False,61.953,"LINESTRING (79.9431332 6.794279, 79.943656 6.7940767)"
391866503,False,,,,residential,30,,True,148.155,"LINESTRING (79.9431332 6.794279, 79.9434714 6.7950384, 79.9436351 6.7955134)"
391866506,False,,,,residential,30,,False,141.91500000000002,"LINESTRING (79.9423105 6.7959871, 79.9421493 6.7951026, 79.9421122 6.794727)"
342890623,True,2,B084,Colombo - Horana Road,primary,70,yes,False,29.063,"LINESTRING (79.9421122 6.794727, 79.9421769 6.7946941, 79.9423488 6.7946125)"
391866506,False,,,,residential,30,,True,141.91500000000002,"LINESTRING (79.9421122 6.794727, 79.9421493 6.7951026, 79.9423105 6.7959871)"
504908396,False,,,,living_street,,,False,129.81,"LINESTRING (79.9421173 6.7936076, 79.9420815 6.7938294, 79.9421614 6.79421, 79.9421284 6.7942484, 79.9420374 6.7942621, 79.9420028 6.7943038, 79.9420679 6.794656)"
504908397,False,,,,living_street,,,False,131.92,"LINESTRING (79.9420095 6.7935222, 79.9408151 6.7935518)"
504908398,False,,,,living_street,,,False,101.739,"LINESTRING (79.9422035 6.7927334, 79.9415004 6.7927666, 79.9414798 6.7928223, 79.9414907 6.7929786)"
504908399,False,,,,living_street,,,False,58.851,"LINESTRING (79.9414907 6.7929786, 79.9409609 6.7930365)"
504908399,False,,,,living_street,,,True,59.988,"LINESTRING (79.9414907 6.7929786, 79.9420318 6.7930271)"
504908398,False,,,,living_street,,,True,101.739,"LINESTRING (79.9414907 6.7929786, 79.9414798 6.7928223, 79.9415004 6.7927666, 79.9422035 6.7927334)"
504908399,False,,,,living_street,,,False,59.988,"LINESTRING (79.9420318 6.7930271, 79.9414907 6.7929786)"
504908401,False,,,,living_street,,,False,114.159,"LINESTRING (79.9392329 6.7913732, 79.9400353 6.7915074, 79.9400546 6.7915594, 79.9400519 6.7916662, 79.9400877 6.79171)"
504908401,False,,,,living_street,,,False,122.376,"LINESTRING (79.9400877 6.79171, 79.9411808 6.7918918)"
504908401,False,,,,living_street,,,True,114.15899999999999,"LINESTRING (79.9400877 6.79171, 79.9400519 6.7916662, 79.9400546 6.7915594, 79.9400353 6.7915074, 79.9392329 6.7913732)"
504908402,False,,,,living_street,,,True,207.01500000000001,"LINESTRING (79.9400877 6.79171, 79.940016 6.7917921, 79.9399526 6.7918086, 79.9388744 6.791658, 79.9387778 6.7916333, 79.9386069 6.791532, 79.93856 6.7915293, 79.9385241 6.7915594, 79.9384221 6.7917511)"
472090569,False,2,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,False,129.58,"LINESTRING (79.9411808 6.7918918, 79.9409609 6.7930365)"
504908401,False,,,,living_street,,,True,122.376,"LINESTRING (79.9411808 6.7918918, 79.9400877 6.79171)"
472090569,False,2,B216,Kesbewa - Kindelpitiya - Bandaragama Road,secondary,72,,True,60.047,"LINESTRING (79.9411808 6.7918918, 79.9412073 6.7917542, 79.9412824 6.7913613)"
504908402,False,,,,living_street,,,False,207.01500000000001,"LINESTRING (79.9384221 6.7917511, 79.9385241 6.7915594, 79.93856 6.7915293, 79.9386069 6.791532, 79.9387778 6.7916333, 79.9388744 6.791658, 79.9399526 6.7918086, 79.940016 6.7917921, 79.9400877 6.79171)"
504908403,False,,,,living_street,,,False,69.365,"LINESTRING (79.9385662 6.7923102, 79.9383339 6.7928898)"
