osmid,oneway,highway,maxspeed,junction,reversed,length,geometry,ref,name,bridge
520867803,True,secondary,30,roundabout,False,13.755999999999998,"LINESTRING (80.8184847 7.7774293, 80.8184654 7.7774216, 80.8184447 7.77742, 80.8184244 7.7774245, 80.8184063 7.7774348, 80.8183922 7.77745, 80.8183833 7.7774686)",,,
520867805,False,secondary,50,,False,120.07000000000001,"LINESTRING (80.8184847 7.7774293, 80.8185974 7.7772918, 80.8187567 7.7771338, 80.8189228 7.7770144, 80.8192049 7.7769224, 80.8193873 7.7769029)",B615,Dambulla-Bakamuna-Kalagahawela Road,
520867803,True,secondary,30,roundabout,False,8.344000000000001,"LINESTRING (80.8185187 7.7774924, 80.8185172 7.7774737, 80.8185107 7.7774561, 80.8184996 7.7774409, 80.8184847 7.7774293)",,,
365229741,False,tertiary,40,,True,250.06,"LINESTRING (80.8169644 7.7799963, 80.816512 7.7795627, 80.8158798 7.7788571, 80.8156673 7.7786518, 80.8153748 7.7783944)",,,
"[520867801, 520867802, 606357668]",False,secondary,50,,False,318.48,"LINESTRING (80.8169644 7.7799963, 80.8170953 7.7795321, 80.8172415 7.7792145, 80.8174495 7.7788852, 80.8181883 7.7778751, 80.818366 7.777622, 80.8184173 7.7775491)",B615,Dambulla-Bakamuna-Kalagahawela Road,yes
365229741,False,tertiary,40,,False,250.06,"LINESTRING (80.8153748 7.7783944, 80.8156673 7.7786518, 80.8158798 7.7788571, 80.816512 7.7795627, 80.8169644 7.7799963)",,,
520867804,False,secondary,50,,True,217.884,"LINESTRING (80.8153748 7.7783944, 80.8158173 7.7778751, 80.8160198 7.7776844, 80.8167433 7.7773648, 80.8168741 7.7772752, 80.8169142 7.7772294)",B112,Elahera-Giritale Road,
520867777,False,residential,20,,True,510.358,"LINESTRING (80.8154882 7.7763514, 80.8152634 7.7767842, 80.8151038 7.7769955, 80.8149724 7.7771124, 80.8144936 7.7773702, 80.8144292 7.7774366, 80.8141208 7.7782153, 80.8138069 7.7788823, 80.8135602 7.778982, 80.8134449 7.7789966, 80.8131713 7.7788544, 80.8124873 7.7784797)",,,
520867785,False,residential,25,,True,192.652,"LINESTRING (80.8154882 7.7763514, 80.815771 7.7763636, 80.8160976 7.7763284, 80.8164302 7.7762015, 80.81663 7.7761597, 80.8170243 7.7761318, 80.8172053 7.7761251)",,,
520867777,False,residential,20,,False,510.35800000000006,"LINESTRING (80.8124873 7.7784797, 80.8131713 7.7788544, 80.8134449 7.7789966, 80.8135602 7.778982, 80.8138069 7.7788823, 80.8141208 7.7782153, 80.8144292 7.7774366, 80.8144936 7.7773702, 80.8149724 7.7771124, 80.8151038 7.7769955, 80.8152634 7.7767842, 80.8154882 7.7763514)",,,
520867784,False,residential,25,,True,44.214,"LINESTRING (80.8174574 7.7732098, 80.8174212 7.7736058)",,,
520867784,False,residential,25,,False,32.614,"LINESTRING (80.8174574 7.7732098, 80.817605 7.7733002, 80.8177216 7.7733374)",,,
520867784,False,residential,25,,True,358.60600000000005,"LINESTRING (80.8174574 7.7732098, 80.8174346 7.7727554, 80.8174843 7.77256, 80.8175942 7.772382, 80.8177096 7.7722637, 80.8178034 7.7722331, 80.8179778 7.7722252, 80.8181387 7.7722797, 80.8182178 7.7723408, 80.8183064 7.7724511, 80.818478 7.7727952, 80.8184928 7.7729467, 80.8184351 7.7731327, 80.8183654 7.7732443, 80.8182581 7.7733002, 80.8180368 7.7733307, 80.8177216 7.7733374)",,,
520867783,False,residential,20,,True,44.565,"LINESTRING (80.8177216 7.7733374, 80.8174212 7.7736058)",,,
520867784,False,residential,25,,False,358.606,"LINESTRING (80.8177216 7.7733374, 80.8180368 7.7733307, 80.8182581 7.7733002, 80.8183654 7.7732443, 80.8184351 7.7731327, 80.8184928 7.7729467, 80.818478 7.7727952, 80.8183064 7.7724511, 80.8182178 7.7723408, 80.8181387 7.7722797, 80.8179778 7.7722252, 80.8178034 7.7722331, 80.8177096 7.7722637, 80.8175942 7.772382, 80.8174843 7.77256, 80.8174346 7.7727554, 80.8174574 7.7732098)",,,
520867784,False,residential,25,,True,32.614,"LINESTRING (80.8177216 7.7733374, 80.817605 7.7733002, 80.8174574 7.7732098)",,,
520867783,False,residential,20,,False,44.565,"LINESTRING (80.8174212 7.7736058, 80.8177216 7.7733374)",,,
520867784,False,residential,25,,False,44.214,"LINESTRING (80.8174212 7.7736058, 80.8174574 7.7732098)",,,
520867784,False,residential,25,,True,226.733,"LINESTRING (80.8174212 7.7736058, 80.8173113 7.7739353, 80.8170283 7.774512, 80.8169813 7.7748588, 80.8169974 7.7752521, 80.817086 7.77547, 80.8171289 7.7755285)",,,
520867787,False,tertiary,30,,True,36.41,"LINESTRING (80.8213531 7.7749434, 80.8210704 7.7747738)",,,
520867805,False,secondary,50,,True,355.352,"LINESTRING (80.8213531 7.7749434, 80.8212742 7.775207, 80.8210781 7.7760814, 80.8209698 7.7763138, 80.820841 7.7764866, 80.8205701 7.7766965, 80.8201826 7.7768732, 80.8198996 7.7769131, 80.8193873 7.7769029)",B615,Dambulla-Bakamuna-Kalagahawela Road,
520867787,False,tertiary,30,,False,36.41,"LINESTRING (80.8210704 7.7747738, 80.8213531 7.7749434)",,,
520867787,False,tertiary,30,,True,196.204,"LINESTRING (80.8210704 7.7747738, 80.8209269 7.7747764, 80.8203891 7.7751206, 80.8198754 7.7753664, 80.8196367 7.7754249, 80.8194637 7.775373)",,,
520867787,False,tertiary,30,,False,68.764,"LINESTRING (80.8189407 7.7750355, 80.8194637 7.775373)",,,
520867787,False,tertiary,30,,True,109.62,"LINESTRING (80.8189407 7.7750355, 80.8187878 7.7749651, 80.8185022 7.7749465, 80.8183184 7.7749837, 80.8181199 7.7750927, 80.8180234 7.7751724)",,,
520961259,False,residential,20,,False,140.94299999999998,"LINESTRING (80.8189407 7.7750355, 80.8188938 7.7744735, 80.8188401 7.7737719)",,,
520867787,False,tertiary,30,,True,68.764,"LINESTRING (80.8194637 7.775373, 80.8189407 7.7750355)",,,
520867787,False,tertiary,30,,False,196.204,"LINESTRING (80.8194637 7.775373, 80.8196367 7.7754249, 80.8198754 7.7753664, 80.8203891 7.7751206, 80.8209269 7.7747764, 80.8210704 7.7747738)",,,
520867788,False,residential,25,,True,138.792,"LINESTRING (80.8194637 7.775373, 80.8194208 7.7759577, 80.8193752 7.7766181)",,,
520867792,False,residential,25,,False,64.81,"LINESTRING (80.8177493 7.7758488, 80.8176854 7.7752694)",,,
520867796,False,tertiary,40,,False,32.757999999999996,"LINESTRING (80.8177493 7.7758488, 80.8177826 7.7758434, 80.8180435 7.7758062)",,,
520867796,False,tertiary,40,,True,68.92399999999999,"LINESTRING (80.8177493 7.7758488, 80.8175486 7.7759458, 80.8173743 7.7761025, 80.8172549 7.7762181)",,,
520867793,False,tertiary,40,,False,80.265,"LINESTRING (80.8180979 7.776526, 80.8180767 7.7762844, 80.8180435 7.7758062)",,,
520867795,False,tertiary,40,,False,69.191,"LINESTRING (80.8180979 7.776526, 80.8183064 7.7765131, 80.8187255 7.7765171)",,,
520867795,False,tertiary,40,,True,109.593,"LINESTRING (80.8180979 7.776526, 80.8177253 7.7765754, 80.8171141 7.7766713)",,,
520867793,False,tertiary,40,,True,70.51,"LINESTRING (80.8180234 7.7751724, 80.8180435 7.7758062)",,,
520867794,False,tertiary,40,,True,38.769,"LINESTRING (80.8180234 7.7751724, 80.8176854 7.7752694)",,,
520867787,False,tertiary,30,,False,109.62,"LINESTRING (80.8180234 7.7751724, 80.8181199 7.7750927, 80.8183184 7.7749837, 80.8185022 7.7749465, 80.8187878 7.7749651, 80.8189407 7.7750355)",,,
520867792,False,residential,25,,True,64.81,"LINESTRING (80.8176854 7.7752694, 80.8177493 7.7758488)",,,
520867794,False,tertiary,40,,False,38.769,"LINESTRING (80.8176854 7.7752694, 80.8180234 7.7751724)",,,
520867794,False,tertiary,40,,True,67.743,"LINESTRING (80.8176854 7.7752694, 80.8171289 7.7755285)",,,
520867794,False,tertiary,40,,False,67.743,"LINESTRING (80.8171289 7.7755285, 80.8176854 7.7752694)",,,
520867784,False,residential,25,,False,226.73299999999998,"LINESTRING (80.8171289 7.7755285, 80.817086 7.77547, 80.8169974 7.7752521, 80.8169813 7.7748588, 80.8170283 7.774512, 80.8173113 7.7739353, 80.8174212 7.7736058)",,,
520867794,False,tertiary,40,,True,67.039,"LINESTRING (80.8171289 7.7755285, 80.8171678 7.775979, 80.8172053 7.7761251)",,,
520867785,False,residential,25,,False,192.652,"LINESTRING (80.8172053 7.7761251, 80.8170243 7.7761318, 80.81663 7.7761597, 80.8164302 7.7762015, 80.8160976 7.7763284, 80.815771 7.7763636, 80.8154882 7.7763514)",,,
520867794,False,tertiary,40,,False,67.039,"LINESTRING (80.8172053 7.7761251, 80.8171678 7.775979, 80.8171289 7.7755285)",,,
520867794,False,tertiary,40,,True,11.714,"LINESTRING (80.8172053 7.7761251, 80.8172268 7.7761716, 80.8172549 7.7762181)",,,
520867795,False,tertiary,40,,True,31.696,"LINESTRING (80.8193873 7.7769029, 80.8193752 7.7766181)",,,
520867805,False,secondary,50,,False,355.352,"LINESTRING (80.8193873 7.7769029, 80.8198996 7.7769131, 80.8201826 7.7768732, 80.8205701 7.7766965, 80.820841 7.7764866, 80.8209698 7.7763138, 80.8210781 7.7760814, 80.8212742 7.775207, 80.8213531 7.7749434)",B615,Dambulla-Bakamuna-Kalagahawela Road,
520867805,False,secondary,50,,True,120.07,"LINESTRING (80.8193873 7.7769029, 80.8192049 7.7769224, 80.8189228 7.7770144, 80.8187567 7.7771338, 80.8185974 7.7772918, 80.8184847 7.7774293)",B615,Dambulla-Bakamuna-Kalagahawela Road,
520867795,False,tertiary,40,,False,31.696,"LINESTRING (80.8193752 7.7766181, 80.8193873 7.7769029)",,,
520867788,False,residential,25,,False,138.792,"LINESTRING (80.8193752 7.7766181, 80.8194208 7.7759577, 80.8194637 7.775373)",,,
520867795,False,tertiary,40,,True,73.767,"LINESTRING (80.8193752 7.7766181, 80.819331 7.7765769, 80.8192639 7.7765636, 80.8187255 7.7765171)",,,
520867793,False,tertiary,40,,False,70.51,"LINESTRING (80.8180435 7.7758062, 80.8180234 7.7751724)",,,
520867793,False,tertiary,40,,True,80.265,"LINESTRING (80.8180435 7.7758062, 80.8180767 7.7762844, 80.8180979 7.776526)",,,
520867796,False,tertiary,40,,True,32.757999999999996,"LINESTRING (80.8180435 7.7758062, 80.8177826 7.7758434, 80.8177493 7.7758488)",,,
520867797,False,tertiary,40,,True,52.727,"LINESTRING (80.8172549 7.7762181, 80.8171141 7.7766713)",,,
520867794,False,tertiary,40,,False,11.714,"LINESTRING (80.8172549 7.7762181, 80.8172268 7.7761716, 80.8172053 7.7761251)",,,
520867796,False,tertiary,40,,False,68.924,"LINESTRING (80.8172549 7.7762181, 80.8173743 7.7761025, 80.8175486 7.7759458, 80.8177493 7.7758488)",,,
520867797,False,tertiary,40,,False,52.727,"LINESTRING (80.8171141 7.7766713, 80.8172549 7.7762181)",,,
520867795,False,tertiary,40,,False,109.593,"LINESTRING (80.8171141 7.7766713, 80.8177253 7.7765754, 80.8180979 7.776526)",,,
520867797,False,tertiary,40,,True,52.089,"LINESTRING (80.8171141 7.7766713, 80.817031 7.776927, 80.8169734 7.7771185)",,,
520867795,False,tertiary,40,,False,73.767,"LINESTRING (80.8187255 7.7765171, 80.8192639 7.7765636, 80.819331 7.7765769, 80.8193752 7.7766181)",,,
520867795,False,tertiary,40,,True,69.191,"LINESTRING (80.8187255 7.7765171, 80.8183064 7.7765131, 80.8180979 7.776526)",,,
520867798,False,residential,20,,True,162.375,"LINESTRING (80.8187255 7.7765171, 80.8187234 7.7767623, 80.8187053 7.7768134, 80.8186544 7.7768447, 80.8184499 7.7768639, 80.8183359 7.7768971, 80.818244 7.7769842, 80.8181823 7.7771018, 80.8181427 7.7772054, 80.8181461 7.777331, 80.8181924 7.7774008, 80.8183131 7.7774532, 80.8183833 7.7774686)",,,
520867799,True,secondary,30,roundabout,False,10.245999999999999,"LINESTRING (80.8170202 7.7771894, 80.8170201 7.777171, 80.8170148 7.7771533, 80.8170046 7.7771379, 80.8169904 7.777126, 80.8169734 7.7771185)",,,
520867800,False,secondary,50,,True,154.372,"LINESTRING (80.8170202 7.7771894, 80.8180643 7.7774679, 80.8182936 7.7774792, 80.8183833 7.7774686)",B112,Elahera-Giritale Road,
520867799,True,secondary,30,roundabout,False,15.14,"LINESTRING (80.8169142 7.7772294, 80.816934 7.7772408, 80.8169566 7.7772446, 80.8169791 7.7772404, 80.8169987 7.7772287, 80.817013 7.7772109, 80.8170202 7.7771894)",,,
520867804,False,secondary,50,,False,217.884,"LINESTRING (80.8169142 7.7772294, 80.8168741 7.7772752, 80.8167433 7.7773648, 80.8160198 7.7776844, 80.8158173 7.7778751, 80.8153748 7.7783944)",B112,Elahera-Giritale Road,
520867797,False,tertiary,40,,False,52.089,"LINESTRING (80.8169734 7.7771185, 80.817031 7.776927, 80.8171141 7.7766713)",,,
