osmid,lanes,name,highway,maxspeed,oneway,reversed,length,width,geometry,ref
25293163,2,Thalawathugoda Road,secondary,50,False,False,8.066,,"LINESTRING (79.9353716 6.8763584, 79.9353093 6.8763205)",
23426812,,Hokandara-Thalawathugoda Road,secondary,50,False,False,47.686,20,"LINESTRING (79.9353716 6.8763584, 79.9354306 6.8763825, 79.9356671 6.876479, 79.9357731 6.8765163)",
694257968,2,Pannipitiya Road,secondary,40,True,False,43.959,,"LINESTRING (79.9353716 6.8763584, 79.9354257 6.8762697, 79.9354432 6.876241, 79.9355946 6.8760312)",B47
544525249,,Uthuwankanda Road,residential,30,False,True,76.136,,"LINESTRING (79.9383393 6.8723963, 79.9389405 6.8727318)",
293833439,,Wijaya Mawatha,residential,30,False,True,37.602,,"LINESTRING (79.9389895 6.8774625, 79.9391592 6.8771693)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,False,43.121,7,"LINESTRING (79.9389895 6.8774625, 79.9392794 6.8777224)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,24.278,7,"LINESTRING (79.9389895 6.8774625, 79.9388177 6.8773262)",
48649035,,Ruhunupura,residential,30,False,False,31.816,6,"LINESTRING (79.9383601 6.8770684, 79.9385229 6.8768323)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,False,18.271,7,"LINESTRING (79.9383601 6.8770684, 79.9385114 6.877135)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,141.816,7,"LINESTRING (79.9383601 6.8770684, 79.9382701 6.877028, 79.9378334 6.876942, 79.9373641 6.8769038, 79.9371023 6.8768392)",
293833437,,Ruhunupura,residential,30,False,True,28.22,,"LINESTRING (79.9391197 6.876012, 79.9388711 6.8759529)",
"[382366140, 1100595175]",,Ruhunupura,residential,30,False,"[False, True]",282.187,,"LINESTRING (79.9391197 6.876012, 79.9390875 6.8754368, 79.9390339 6.8753516, 79.9384362 6.8750325, 79.9376173 6.875898)",
"[48649035, 382366140]",,Ruhunupura,residential,30,False,True,114.943,6,"LINESTRING (79.9391197 6.876012, 79.9390741 6.876217, 79.9388676 6.876462, 79.938653 6.876699, 79.9385229 6.8768323)",
48649037,,Weerasekara Mawatha,residential,30,False,True,7.181,6,"LINESTRING (79.9373409 6.8739794, 79.9372914 6.8739375)",
"[694257968, 740622493]",2,Pannipitiya Road,secondary,"['40', '70']",True,False,209.454,,"LINESTRING (79.9373409 6.8739794, 79.9379386 6.8732347, 79.9381086 6.8729675, 79.9383393 6.8723963)",B47
48649294,2,Wickramasinghe Pura Road,tertiary,40,False,True,8.129,,"LINESTRING (79.9344248 6.8806036, 79.9343522 6.8805914)",
801352264,2,Pannipitiya Road,secondary,40,True,False,53.538000000000004,,"LINESTRING (79.9344248 6.8806036, 79.9345183 6.880226, 79.9345404 6.880136)",B47
198134589,,Weli Para Road,residential,30,False,True,106.75399999999999,,"LINESTRING (79.9339191 6.8748438, 79.9337697 6.8744874, 79.9334659 6.873999)",
"[381696536, 54925889]","['2', '4']",Thalawathugoda Road,secondary,50,False,False,134.067,,"LINESTRING (79.9339191 6.8748438, 79.9337469 6.8747509, 79.933564 6.8746893, 79.9334194 6.8746689, 79.9332805 6.8746872, 79.9330387 6.8748008, 79.9328343 6.8749784)",
"[381696536, 1118001093]",2,Thalawathugoda Road,secondary,50,False,True,144.97,,"LINESTRING (79.9339191 6.8748438, 79.9342433 6.8751798, 79.9343698 6.8753193, 79.9345518 6.8755287, 79.9347496 6.8757657, 79.9347909 6.8758179)",
198134589,,Weli Para Road,residential,30,False,False,36.179,,"LINESTRING (79.9346317 6.8720858, 79.9343998 6.8723157)",
198134589,,Weli Para Road,residential,30,False,True,11.603,,"LINESTRING (79.9346317 6.8720858, 79.9346967 6.8720038)",
198134589,,Weli Para Road,residential,30,False,False,118.436,,"LINESTRING (79.9340591 6.8731175, 79.9339745 6.873276, 79.9335051 6.8738959, 79.9334659 6.873999)",
198134589,,Weli Para Road,residential,30,False,True,101.598,,"LINESTRING (79.9340591 6.8731175, 79.9341497 6.8729075, 79.9341533 6.8726313, 79.9341792 6.8725401, 79.9342816 6.872421, 79.9343998 6.8723157)",
823859434,,,residential,,False,False,171.603,,"LINESTRING (79.9340591 6.8731175, 79.9342584 6.8732808, 79.9345254 6.8734989, 79.934789 6.873873, 79.9350103 6.8743075)",
198134589,,Weli Para Road,residential,30,False,False,106.75399999999999,,"LINESTRING (79.9334659 6.873999, 79.9337697 6.8744874, 79.9339191 6.8748438)",
198134589,,Weli Para Road,residential,30,False,True,118.436,,"LINESTRING (79.9334659 6.873999, 79.9335051 6.8738959, 79.9339745 6.873276, 79.9340591 6.8731175)",
294783360,,,residential,30,False,True,132.35899999999998,4,"LINESTRING (79.9334659 6.873999, 79.9332357 6.8736355, 79.933238 6.8735832, 79.9333463 6.8734808, 79.9333593 6.8734435, 79.9333546 6.8733838, 79.933301 6.8733092, 79.933092 6.8730039)",
544525249,,Uthuwankanda Road,residential,30,False,False,76.136,,"LINESTRING (79.9389405 6.8727318, 79.9383393 6.8723963)",
294785040,,,residential,30,False,True,165.31799999999998,,"LINESTRING (79.9389405 6.8727318, 79.9389085 6.8729842, 79.9389272 6.8733505, 79.9397843 6.873509)",
"[544525249, 544525250]",,Uthuwankanda Road,residential,30,False,True,95.678,,"LINESTRING (79.9389405 6.8727318, 79.9391105 6.8727679, 79.9398033 6.8727615)",
52562528,,4th Lane,residential,30,False,False,101.091,6,"LINESTRING (79.9384179 6.8800594, 79.9388968 6.8792845)",
52562528,,4th Lane,residential,30,False,True,161.119,6,"LINESTRING (79.9397367 6.8780995, 79.9388968 6.8792845)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,55.243,7,"LINESTRING (79.9397367 6.8780995, 79.9393499 6.8777843)",
52562535,,2nd Lane,residential,30,False,True,164.773,6,"LINESTRING (79.9388177 6.8773262, 79.9379749 6.8785492)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,False,24.278,7,"LINESTRING (79.9388177 6.8773262, 79.9389895 6.8774625)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,14.682,7,"LINESTRING (79.9388177 6.8773262, 79.9387093 6.8772497)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,False,10.39,7,"LINESTRING (79.9392794 6.8777224, 79.9393499 6.8777843)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,43.121,7,"LINESTRING (79.9392794 6.8777224, 79.9389895 6.8774625)",
1100595358,,3rd Lane,residential,30,False,True,162.076,6,"LINESTRING (79.9392794 6.8777224, 79.9384562 6.8789293)",
48649035,,Ruhunupura,residential,30,False,True,31.816,6,"LINESTRING (79.9385229 6.8768323, 79.9383601 6.8770684)",
1100595309,,Ruhunupura,residential,30,False,False,42.589,6,"LINESTRING (79.9385229 6.8768323, 79.9383901 6.8764727)",
"[48649035, 382366140]",,Ruhunupura,residential,30,False,False,114.94299999999998,6,"LINESTRING (79.9385229 6.8768323, 79.938653 6.876699, 79.9388676 6.876462, 79.9390741 6.876217, 79.9391197 6.876012)",
"[52562533, 52562534]",,Ruhunupura,residential,30,False,"[False, True]",190.799,,"LINESTRING (79.9385229 6.8768323, 79.937626 6.8766711, 79.9375872 6.8766574, 79.9375803 6.8766174, 79.9375882 6.8763821, 79.937592 6.8759247, 79.9376173 6.875898)",
52562535,,2nd Lane,residential,30,False,False,105.094,6,"LINESTRING (79.9373952 6.8792989, 79.9379749 6.8785492)",
"[52562536, 1100595364]",,3rd Lane,residential,30,False,False,110.632,,"LINESTRING (79.9379048 6.8797601, 79.9381706 6.8793597, 79.9384562 6.8789293)",
694257966,,,residential,,False,True,162.292,,"LINESTRING (79.9358202 6.8757347, 79.9360406 6.8759619, 79.9360567 6.8761856, 79.9368721 6.8766223)",
694257968,2,Pannipitiya Road,secondary,40,True,False,257.73400000000004,,"LINESTRING (79.9358202 6.8757347, 79.9359171 6.8756045, 79.936088 6.8753702, 79.9361922 6.8752374, 79.9362653 6.8751442, 79.9373409 6.8739794)",B47
111978608,,1st Lane,residential,30,False,False,84.799,,"LINESTRING (79.9370463 6.8787804, 79.9375008 6.8781656)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,False,25.298,7,"LINESTRING (79.9385114 6.877135, 79.9387093 6.8772497)",
381696530,,Hokandara-Thalawathugoda Road,secondary,50,False,True,18.271,7,"LINESTRING (79.9385114 6.877135, 79.9383601 6.8770684)",
"[111978608, 494254647]",,1st Lane,residential,30,False,True,168.517,6,"LINESTRING (79.9385114 6.877135, 79.9379145 6.8780197, 79.9376683 6.878046, 79.9375008 6.8781656)",
