osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,junction
711127832,True,AA015,Trincomalee Batticaloa Road,trunk,60,False,28.26,,"LINESTRING (81.533378 7.90845, 81.5336225 7.9083729)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,True,172.834,2,"LINESTRING (81.533378 7.90845, 81.5329936 7.9086631, 81.5320043 7.9092014)",
834969578,False,AA015,Trincomalee Batticaloa Road,trunk,60,False,84.754,2,"LINESTRING (81.5339703 7.9078228, 81.5341366 7.9070786)",
711127831,True,AA015,Trincomalee Batticaloa Road,trunk,60,False,49.414,,"LINESTRING (81.5339703 7.9078228, 81.533919 7.9079263, 81.5337823 7.9081327, 81.5337265 7.9081936)",
834969578,False,AA015,Trincomalee Batticaloa Road,trunk,60,False,189.361,2,"LINESTRING (81.5341366 7.9070786, 81.5345105 7.9054164)",
834969578,False,AA015,Trincomalee Batticaloa Road,trunk,60,True,84.754,2,"LINESTRING (81.5341366 7.9070786, 81.5339703 7.9078228)",
386577325,False,,,residential,30,True,177.43,,"LINESTRING (81.5341366 7.9070786, 81.5328179 7.9069687, 81.5325309 7.9069874)",
386577325,False,,,residential,30,False,31.676,,"LINESTRING (81.5297909 7.9072789, 81.5300784 7.9072713)",
386577325,False,,,residential,30,True,33.376,,"LINESTRING (81.5297909 7.9072789, 81.5294895 7.9073101)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,False,84.999,2,"LINESTRING (81.5288208 7.9112398, 81.5293245 7.9109584, 81.5294905 7.91086)",
306096524,False,,,residential,30,False,35.897,,"LINESTRING (81.5302813 7.9086849, 81.530591 7.9085843)",
306096524,False,,,residential,30,True,158.766,,"LINESTRING (81.5302813 7.9086849, 81.5300784 7.9072713)",
306096525,False,,,residential,30,False,5.11,,"LINESTRING (81.5302813 7.9086849, 81.5302368 7.9086979)",
306096524,False,,,residential,30,False,132.529,,"LINESTRING (81.5310042 7.9084573, 81.530818 7.9072798)",
306096524,False,,,residential,30,True,47.65,,"LINESTRING (81.5310042 7.9084573, 81.530591 7.9085843)",
386575220,False,,,residential,30,False,91.805,,"LINESTRING (81.5310042 7.9084573, 81.5318064 7.908233)",
386575220,False,,,residential,30,True,143.368,,"LINESTRING (81.5310042 7.9084573, 81.5311117 7.9088526, 81.5311577 7.9088764, 81.5312861 7.9088394, 81.531312 7.9088535, 81.531356 7.9092586, 81.5314082 7.9094244, 81.5314445 7.9095022)",
306096524,False,,,residential,30,True,132.529,,"LINESTRING (81.530818 7.9072798, 81.5310042 7.9084573)",
386577325,False,,,residential,30,True,52.888,,"LINESTRING (81.530818 7.9072798, 81.5303383 7.9072581)",
386577325,False,,,residential,30,False,108.591,,"LINESTRING (81.530818 7.9072798, 81.5311615 7.9072982, 81.5317137 7.9072842, 81.5317981 7.9072545)",
306096524,False,,,residential,30,False,158.766,,"LINESTRING (81.5300784 7.9072713, 81.5302813 7.9086849)",
386577325,False,,,residential,30,False,28.662,,"LINESTRING (81.5300784 7.9072713, 81.5303383 7.9072581)",
386577325,False,,,residential,30,True,31.676,,"LINESTRING (81.5300784 7.9072713, 81.5297909 7.9072789)",
386577325,False,,,residential,30,False,33.376,,"LINESTRING (81.5294895 7.9073101, 81.5297909 7.9072789)",
386577325,False,,,residential,30,True,28.862,,"LINESTRING (81.5294895 7.9073101, 81.5292284 7.9073322)",
306096525,False,,,residential,30,True,232.53799999999998,,"LINESTRING (81.5294895 7.9073101, 81.5297184 7.9088494, 81.5302368 7.9086979)",
306096526,False,,,residential,30,True,22.969,,"LINESTRING (81.5291175 7.9097051, 81.5289186 7.9097672)",
306096527,False,,,residential,30,True,55.819,,"LINESTRING (81.5291175 7.9097051, 81.5292622 7.9101862)",
306096526,False,,,residential,30,False,28.739,,"LINESTRING (81.5291175 7.9097051, 81.5290708 7.9095756, 81.5291808 7.9095231)",
306096527,False,,,residential,30,False,55.819,,"LINESTRING (81.5292622 7.9101862, 81.5291175 7.9097051)",
386360480,False,,,residential,30,True,79.286,,"LINESTRING (81.5292622 7.9101862, 81.5293798 7.9106201, 81.5294905 7.91086)",
306096536,False,,,residential,30,False,124.60300000000001,,"LINESTRING (81.5317981 7.9072545, 81.5318901 7.9067545, 81.5318827 7.9061422)",
306096537,False,,,residential,30,False,111.205,,"LINESTRING (81.5317981 7.9072545, 81.5317397 7.9073425, 81.5317316 7.907572, 81.5318064 7.908233)",
386577325,False,,,residential,30,False,86.171,,"LINESTRING (81.5317981 7.9072545, 81.5323788 7.9070221, 81.5325309 7.9069874)",
386577325,False,,,residential,30,True,108.59100000000001,,"LINESTRING (81.5317981 7.9072545, 81.5317137 7.9072842, 81.5311615 7.9072982, 81.530818 7.9072798)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,True,70.143,2,"LINESTRING (81.5320043 7.9092014, 81.5314445 7.9095022)",
306096537,False,,,residential,30,True,110.03,,"LINESTRING (81.5320043 7.9092014, 81.5318373 7.9085062, 81.5318064 7.908233)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,False,172.834,2,"LINESTRING (81.5320043 7.9092014, 81.5329936 7.9086631, 81.533378 7.90845)",
306096538,False,,,residential,30,False,47.617000000000004,,"LINESTRING (81.5331237 7.9051532, 81.5331733 7.9050901, 81.5331211 7.9047457)",
306096538,False,,,residential,30,True,50.652,,"LINESTRING (81.5331237 7.9051532, 81.5328328 7.9051481, 81.532818 7.9053148)",
306096540,False,,,residential,30,False,155.533,,"LINESTRING (81.5331237 7.9051532, 81.533947 7.9053187, 81.5345105 7.9054164)",
306096538,False,,,residential,30,True,77.362,,"LINESTRING (81.5325848 7.9061629, 81.5318827 7.9061422)",
306096538,False,,,residential,30,False,112.91799999999999,,"LINESTRING (81.5325848 7.9061629, 81.5327555 7.9061589, 81.532818 7.9053148)",
306096539,False,,,residential,30,True,91.90299999999999,,"LINESTRING (81.5325848 7.9061629, 81.5325645 7.906638, 81.5325309 7.9069874)",
306096536,False,,,residential,30,False,82.791,,"LINESTRING (81.5318827 7.9061422, 81.5318511 7.9053983)",
306096538,False,,,residential,30,False,77.362,,"LINESTRING (81.5318827 7.9061422, 81.5325848 7.9061629)",
306096536,False,,,residential,30,True,124.60300000000001,,"LINESTRING (81.5318827 7.9061422, 81.5318901 7.9067545, 81.5317981 7.9072545)",
306096539,False,,,residential,30,False,91.90299999999999,,"LINESTRING (81.5325309 7.9069874, 81.5325645 7.906638, 81.5325848 7.9061629)",
386577325,False,,,residential,30,False,177.43,,"LINESTRING (81.5325309 7.9069874, 81.5328179 7.9069687, 81.5341366 7.9070786)",
386577325,False,,,residential,30,True,86.171,,"LINESTRING (81.5325309 7.9069874, 81.5323788 7.9070221, 81.5317981 7.9072545)",
834969578,False,AA015,Trincomalee Batticaloa Road,trunk,60,True,189.361,2,"LINESTRING (81.5345105 7.9054164, 81.5341366 7.9070786)",
306096540,False,,,residential,30,True,155.533,,"LINESTRING (81.5345105 7.9054164, 81.533947 7.9053187, 81.5331237 7.9051532)",
386360480,False,,,residential,30,False,79.286,,"LINESTRING (81.5294905 7.91086, 81.5293798 7.9106201, 81.5292622 7.9101862)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,False,58.806,2,"LINESTRING (81.5294905 7.91086, 81.5296706 7.9107346, 81.5299023 7.910525)",
624645178,False,AA015,Trincomalee Batticaloa Road,trunk,50,True,84.999,2,"LINESTRING (81.5294905 7.91086, 81.5293245 7.9109584, 81.5288208 7.9112398)",
386360482,False,,,unclassified,,False,321.6569999999999,,"LINESTRING (81.5307959 7.9114778, 81.5310259 7.9114099, 81.5313574 7.9112242, 81.5321436 7.9106989, 81.5324431 7.9105264, 81.5329117 7.910351, 81.5334148 7.9103796)",
"[624645163, 388176035]",False,,,"['unclassified', 'residential']",30,"[False, True]",137.88400000000001,,"LINESTRING (81.5307959 7.9114778, 81.5308466 7.9116728, 81.5309436 7.9119399, 81.5310817 7.9126822)",
624645163,False,,,unclassified,,True,71.356,,"LINESTRING (81.5307959 7.9114778, 81.5306762 7.9112031, 81.5303656 7.9113537)",
306096541,False,,,residential,30,True,92.029,,"LINESTRING (81.5287535 7.906274, 81.5286139 7.905458)",
306096541,False,,,residential,30,False,38.119,,"LINESTRING (81.5287535 7.906274, 81.5287632 7.9063314, 81.5288142 7.9066115)",
386577325,False,,,residential,30,False,52.888,,"LINESTRING (81.5303383 7.9072581, 81.530818 7.9072798)",
386577325,False,,,residential,30,True,28.662,,"LINESTRING (81.5303383 7.9072581, 81.5300784 7.9072713)",
624645179,False,,,residential,30,False,33.446,,"LINESTRING (81.5286945 7.9076307, 81.5289512 7.90747)",
386575230,False,,,residential,30,False,121.382,,"LINESTRING (81.5286945 7.9076307, 81.5288026 7.9079179, 81.528959 7.9083815, 81.5290853 7.9083724, 81.5292566 7.9083927)",
386575223,False,,,residential,30,True,37.341,,"LINESTRING (81.5294364 7.9078112, 81.5291005 7.9078568)",
306096526,False,,,residential,30,False,46.046,,"LINESTRING (81.5291005 7.9078568, 81.5289512 7.90747)",
306096526,False,,,residential,30,True,62.02,,"LINESTRING (81.5291005 7.9078568, 81.5292566 7.9083927)",
386575223,False,,,residential,30,False,37.341,,"LINESTRING (81.5291005 7.9078568, 81.5294364 7.9078112)",
386575226,False,,,residential,30,True,78.715,,"LINESTRING (81.5304627 7.9078879, 81.5305158 7.908171, 81.530591 7.9085843)",
386575220,False,,,residential,30,True,91.805,,"LINESTRING (81.5318064 7.908233, 81.5310042 7.9084573)",
306096537,False,,,residential,30,False,110.03,,"LINESTRING (81.5318064 7.908233, 81.5318373 7.9085062, 81.5320043 7.9092014)",
306096537,False,,,residential,30,True,111.20499999999998,,"LINESTRING (81.5318064 7.908233, 81.5317316 7.907572, 81.5317397 7.9073425, 81.5317981 7.9072545)",
306096526,False,,,residential,30,False,62.02,,"LINESTRING (81.5292566 7.9083927, 81.5291005 7.9078568)",
306096526,False,,,residential,30,True,89.866,,"LINESTRING (81.5292566 7.9083927, 81.5293136 7.9085904, 81.5294244 7.9091829)",
386575230,False,,,residential,30,True,121.382,,"LINESTRING (81.5292566 7.9083927, 81.5290853 7.9083724, 81.528959 7.9083815, 81.5288026 7.9079179, 81.5286945 7.9076307)",
306096524,False,,,residential,30,False,47.65,,"LINESTRING (81.530591 7.9085843, 81.5310042 7.9084573)",
306096524,False,,,residential,30,True,35.897,,"LINESTRING (81.530591 7.9085843, 81.5302813 7.9086849)",
386575226,False,,,residential,30,False,78.715,,"LINESTRING (81.530591 7.9085843, 81.5305158 7.908171, 81.5304627 7.9078879)",
306096525,False,,,residential,30,True,5.11,,"LINESTRING (81.5302368 7.9086979, 81.5302813 7.9086849)",
386575229,False,,,residential,30,True,62.773,,"LINESTRING (81.5302368 7.9086979, 81.5303666 7.9092476)",
306096525,False,,,residential,30,False,232.53799999999998,,"LINESTRING (81.5302368 7.9086979, 81.5297184 7.9088494, 81.5294895 7.9073101)",
386575224,False,,,residential,30,True,32.155,,"LINESTRING (81.5297041 7.9091, 81.5294244 7.9091829)",
306096526,False,,,residential,30,True,13.991,,"LINESTRING (81.5294244 7.9091829, 81.5294389 7.9093079)",
386575224,False,,,residential,30,False,32.155,,"LINESTRING (81.5294244 7.9091829, 81.5297041 7.9091)",
306096526,False,,,residential,30,False,89.866,,"LINESTRING (81.5294244 7.9091829, 81.5293136 7.9085904, 81.5292566 7.9083927)",
386575221,False,,,residential,30,True,36.999,,"LINESTRING (81.5297508 7.9091843, 81.5294389 7.9093079)",
386575225,False,,,residential,30,False,48.793,,"LINESTRING (81.5303666 7.9092476, 81.5299382 7.9093594)",
386575229,False,,,residential,30,False,62.773,,"LINESTRING (81.5303666 7.9092476, 81.5302368 7.9086979)",
386575229,False,,,residential,30,True,87.494,,"LINESTRING (81.5303666 7.9092476, 81.5304702 7.9099102, 81.5304537 7.9100254)",
306096526,False,,,residential,30,False,13.991,,"LINESTRING (81.5294389 7.9093079, 81.5294244 7.9091829)",
386575221,False,,,residential,30,False,36.999,,"LINESTRING (81.5294389 7.9093079, 81.5297508 7.9091843)",
