osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,access
371692637,1,,piyasena mawatha,residential,40,,False,True,131.428,"LINESTRING (80.0885706 6.8564778, 80.0887637 6.8564032, 80.0897096 6.8561366)",yes
554373958,,,,living_street,,,False,True,137.599,"LINESTRING (80.0885706 6.8564778, 80.0882121 6.8563877, 80.0880744 6.8563262, 80.0879608 6.8561655, 80.0878093 6.8558818, 80.0876889 6.8557178)",
371774270,,,,residential,20,,False,False,9.909,"LINESTRING (80.0904322 6.8577306, 80.0903803 6.8578033)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,109.714,"LINESTRING (80.0904322 6.8577306, 80.091152 6.8584109)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,65.35900000000001,"LINESTRING (80.0904322 6.8577306, 80.0903361 6.8576398, 80.0900604 6.857275)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,138.45,"LINESTRING (80.0913152 6.8592687, 80.0906952 6.860351)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,21.081,"LINESTRING (80.0913152 6.8592687, 80.0913736 6.8590882)",
371774270,,,,residential,20,,False,True,270.41499999999996,"LINESTRING (80.0913152 6.8592687, 80.0904652 6.8592136, 80.0903042 6.8591736, 80.090264 6.8590991, 80.0902372 6.8580605, 80.0902613 6.8579699, 80.0903803 6.8578033)",
401913172,,,,living_street,,,False,False,116.921,"LINESTRING (80.0917452 6.8568367, 80.0919127 6.8567561, 80.0920015 6.8567838, 80.0925882 6.8572939)",
157509708,,B285,Meepe-Ingiriya Road,secondary,50,,False,False,170.285,"LINESTRING (80.0925882 6.8572939, 80.0917239 6.8585623)",
401913172,,,,living_street,,,False,True,116.92099999999999,"LINESTRING (80.0925882 6.8572939, 80.0920015 6.8567838, 80.0919127 6.8567561, 80.0917452 6.8568367)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,138.45,"LINESTRING (80.0906952 6.860351, 80.0913152 6.8592687)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,110.485,"LINESTRING (80.0906952 6.860351, 80.0906056 6.8604874, 80.0905154 6.8606932, 80.0903803 6.8612845)",
404853853,,,,residential,30,,False,False,8.79,"LINESTRING (80.0898035 6.8573319, 80.0898831 6.85733)",
404853851,,,,residential,30,,False,True,204.32,"LINESTRING (80.0898035 6.8573319, 80.0895999 6.858438, 80.0894969 6.8591437)",
404853853,,,,residential,30,,False,True,269.711,"LINESTRING (80.0898035 6.8573319, 80.0892454 6.8571977, 80.0889066 6.8590224)",
404853852,,,,residential,30,,False,False,230.046,"LINESTRING (80.087924 6.8572567, 80.0881815 6.8571475, 80.0885717 6.8570809, 80.0888731 6.8570626, 80.0890304 6.857053, 80.0894408 6.8571156, 80.0896406 6.8571728, 80.089764 6.8571688, 80.0899536 6.8571007)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,22.686,"LINESTRING (80.0899536 6.8571007, 80.0900604 6.857275)",
404853852,,,,residential,30,,False,True,230.04600000000002,"LINESTRING (80.0899536 6.8571007, 80.089764 6.8571688, 80.0896406 6.8571728, 80.0894408 6.8571156, 80.0890304 6.857053, 80.0888731 6.8570626, 80.0885717 6.8570809, 80.0881815 6.8571475, 80.087924 6.8572567)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,110.852,"LINESTRING (80.0899536 6.8571007, 80.0898385 6.8567913, 80.0897096 6.8561366)",
404853853,,,,residential,30,,False,True,20.507,"LINESTRING (80.0900604 6.857275, 80.0898831 6.85733)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,22.686,"LINESTRING (80.0900604 6.857275, 80.0899536 6.8571007)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,65.35900000000001,"LINESTRING (80.0900604 6.857275, 80.0903361 6.8576398, 80.0904322 6.8577306)",
404853854,,,,residential,30,,False,False,66.55,"LINESTRING (80.0889066 6.8590224, 80.0894969 6.8591437)",
"[404853851, 404853853]",,,,residential,30,,False,"[False, True]",204.46300000000002,"LINESTRING (80.0889066 6.8590224, 80.0887988 6.8596424, 80.0891448 6.8597223, 80.0893701 6.8597609, 80.0894969 6.8591437)",
404853853,,,,residential,30,,False,False,269.711,"LINESTRING (80.0889066 6.8590224, 80.0892454 6.8571977, 80.0898035 6.8573319)",
404853854,,,,residential,30,,False,True,66.55,"LINESTRING (80.0894969 6.8591437, 80.0889066 6.8590224)",
"[404853851, 404853853]",,,,residential,30,,False,"[False, True]",204.46300000000002,"LINESTRING (80.0894969 6.8591437, 80.0893701 6.8597609, 80.0891448 6.8597223, 80.0887988 6.8596424, 80.0889066 6.8590224)",
404853851,,,,residential,30,,False,False,204.32,"LINESTRING (80.0894969 6.8591437, 80.0895999 6.858438, 80.0898035 6.8573319)",
371774270,,,,residential,20,,False,True,9.909,"LINESTRING (80.0903803 6.8578033, 80.0904322 6.8577306)",
371774270,,,,residential,20,,False,False,270.415,"LINESTRING (80.0903803 6.8578033, 80.0902613 6.8579699, 80.0902372 6.8580605, 80.090264 6.8590991, 80.0903042 6.8591736, 80.0904652 6.8592136, 80.0913152 6.8592687)",
404853855,,,,residential,30,,False,True,76.355,"LINESTRING (80.0903803 6.8578033, 80.0899169 6.8573873, 80.0898831 6.85733)",
404853853,,,,residential,30,,False,False,20.507,"LINESTRING (80.0898831 6.85733, 80.0900604 6.857275)",
404853853,,,,residential,30,,False,True,8.79,"LINESTRING (80.0898831 6.85733, 80.0898035 6.8573319)",
404853855,,,,residential,30,,False,False,76.355,"LINESTRING (80.0898831 6.85733, 80.0899169 6.8573873, 80.0903803 6.8578033)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,31.723,"LINESTRING (80.0896545 6.8558566, 80.0897096 6.8561366)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,126.065,"LINESTRING (80.0896545 6.8558566, 80.0894192 6.8547472)",
404867188,,,,residential,30,,False,True,264.291,"LINESTRING (80.0896545 6.8558566, 80.0894328 6.855914, 80.0892407 6.8559189, 80.089004 6.8558767, 80.0887998 6.8557803, 80.0886595 6.8556649, 80.0886638 6.8552609, 80.0886286 6.8551333, 80.0884393 6.8550479, 80.0884118 6.8549898, 80.0884531 6.854484)",
542355493,,,,living_street,,,False,False,124.113,"LINESTRING (80.0937023 6.8606033, 80.0940763 6.8595507)",
542355493,,,,living_street,,,False,True,124.113,"LINESTRING (80.0940763 6.8595507, 80.0937023 6.8606033)",
157521599,,,Dekaduwala Road,residential,30,,False,False,73.698,"LINESTRING (80.0940763 6.8595507, 80.0942485 6.8596625, 80.0945581 6.8600027)",
157521599,,,Dekaduwala Road,residential,30,,False,True,147.518,"LINESTRING (80.0940763 6.8595507, 80.0939288 6.8595013, 80.0937106 6.8594887, 80.0931726 6.8596147, 80.0930052 6.8595996, 80.0927712 6.8595418)",
542355494,,,,living_street,,,False,True,133.418,"LINESTRING (80.0940763 6.8595507, 80.0943162 6.8588976, 80.0943064 6.8588577, 80.0942422 6.8588085, 80.0938633 6.8587361)",
542355495,,,,living_street,,,False,True,11.902,"LINESTRING (80.0929071 6.8590666, 80.0928532 6.8591593)",
542355494,,,,living_street,,,False,False,145.883,"LINESTRING (80.0929071 6.8590666, 80.0930486 6.8586032, 80.0930833 6.8585854, 80.0931244 6.8585933, 80.0938633 6.8587361)",
542355495,,,,living_street,,,False,False,134.891,"LINESTRING (80.0929071 6.8590666, 80.0937312 6.8591075, 80.0938633 6.8587361)",
542355494,,,,living_street,,,False,False,133.418,"LINESTRING (80.0938633 6.8587361, 80.0942422 6.8588085, 80.0943064 6.8588577, 80.0943162 6.8588976, 80.0940763 6.8595507)",
542355494,,,,living_street,,,False,True,145.883,"LINESTRING (80.0938633 6.8587361, 80.0931244 6.8585933, 80.0930833 6.8585854, 80.0930486 6.8586032, 80.0929071 6.8590666)",
542355495,,,,living_street,,,False,True,134.891,"LINESTRING (80.0938633 6.8587361, 80.0937312 6.8591075, 80.0929071 6.8590666)",
542355495,,,,living_street,,,False,False,11.902,"LINESTRING (80.0928532 6.8591593, 80.0929071 6.8590666)",
542355495,,,,living_street,,,False,True,43.485,"LINESTRING (80.0928532 6.8591593, 80.0927712 6.8595418)",
1185435699,,,,residential,,,False,True,168.376,"LINESTRING (80.0928532 6.8591593, 80.0927366 6.8590561, 80.0926347 6.8589323, 80.0925395 6.8587072, 80.0924617 6.8586114, 80.0923517 6.8585661, 80.0922699 6.8585634, 80.0922203 6.8585767, 80.0920379 6.8589003, 80.0918774 6.8590382)",
542355495,,,,living_street,,,False,False,43.485,"LINESTRING (80.0927712 6.8595418, 80.0928532 6.8591593)",
157521599,,,Dekaduwala Road,residential,30,,False,False,147.518,"LINESTRING (80.0927712 6.8595418, 80.0930052 6.8595996, 80.0931726 6.8596147, 80.0937106 6.8594887, 80.0939288 6.8595013, 80.0940763 6.8595507)",
157521599,,,Dekaduwala Road,residential,30,,False,True,113.785,"LINESTRING (80.0927712 6.8595418, 80.0923936 6.8593728, 80.0918774 6.8590382)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,51.649,"LINESTRING (80.0901471 6.8624392, 80.0902356 6.8619831)",
554373953,,,,living_street,,,False,False,134.116,"LINESTRING (80.0901471 6.8624392, 80.0913619 6.8624303)",
554373953,,,,living_street,,,False,True,134.116,"LINESTRING (80.0913619 6.8624303, 80.0901471 6.8624392)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,51.649,"LINESTRING (80.0902356 6.8619831, 80.0901471 6.8624392)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,31.754,"LINESTRING (80.0902356 6.8619831, 80.0902936 6.8617034)",
554373954,,,,living_street,,,False,False,150.49,"LINESTRING (80.0902356 6.8619831, 80.091596 6.8618971)",
554373954,,,,living_street,,,False,True,150.49,"LINESTRING (80.091596 6.8618971, 80.0902356 6.8619831)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,31.754,"LINESTRING (80.0902936 6.8617034, 80.0902356 6.8619831)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,47.553,"LINESTRING (80.0902936 6.8617034, 80.0903803 6.8612845)",
554373955,,,,living_street,,,False,False,147.065,"LINESTRING (80.0902936 6.8617034, 80.0907836 6.8617297, 80.0911554 6.8617433, 80.0916235 6.8617092)",
554373955,,,,living_street,,,False,True,147.065,"LINESTRING (80.0916235 6.8617092, 80.0911554 6.8617433, 80.0907836 6.8617297, 80.0902936 6.8617034)",
408999395,1,AA004,High Level Road,trunk,60,30,False,False,47.553,"LINESTRING (80.0903803 6.8612845, 80.0902936 6.8617034)",
408999395,1,AA004,High Level Road,trunk,60,30,False,True,110.48500000000001,"LINESTRING (80.0903803 6.8612845, 80.0905154 6.8606932, 80.0906056 6.8604874, 80.0906952 6.860351)",
554373956,,,,living_street,,,False,False,269.795,"LINESTRING (80.0903803 6.8612845, 80.0906459 6.8612546, 80.0907698 6.8611589, 80.0912931 6.860489, 80.0914135 6.8604241, 80.091627 6.8603796, 80.0919815 6.8604001, 80.0920711 6.8604377, 80.0921537 6.8604377, 80.0924015 6.8603181)",
554373956,,,,living_street,,,False,True,269.79499999999996,"LINESTRING (80.0924015 6.8603181, 80.0921537 6.8604377, 80.0920711 6.8604377, 80.0919815 6.8604001, 80.091627 6.8603796, 80.0914135 6.8604241, 80.0912931 6.860489, 80.0907698 6.8611589, 80.0906459 6.8612546, 80.0903803 6.8612845)",
554373958,,,,living_street,,,False,False,137.599,"LINESTRING (80.0876889 6.8557178, 80.0878093 6.8558818, 80.0879608 6.8561655, 80.0880744 6.8563262, 80.0882121 6.8563877, 80.0885706 6.8564778)",
404867188,,,,residential,30,,False,False,264.291,"LINESTRING (80.0884531 6.854484, 80.0884118 6.8549898, 80.0884393 6.8550479, 80.0886286 6.8551333, 80.0886638 6.8552609, 80.0886595 6.8556649, 80.0887998 6.8557803, 80.089004 6.8558767, 80.0892407 6.8559189, 80.0894328 6.855914, 80.0896545 6.8558566)",
157521599,,,Dekaduwala Road,residential,30,,False,False,113.785,"LINESTRING (80.0918774 6.8590382, 80.0923936 6.8593728, 80.0927712 6.8595418)",
157521599,,,Dekaduwala Road,residential,30,,False,True,37.227000000000004,"LINESTRING (80.0918774 6.8590382, 80.0915974 6.8588566, 80.0915948 6.8588575)",
1185435699,,,,residential,,,False,False,168.376,"LINESTRING (80.0918774 6.8590382, 80.0920379 6.8589003, 80.0922203 6.8585767, 80.0922699 6.8585634, 80.0923517 6.8585661, 80.0924617 6.8586114, 80.0925395 6.8587072, 80.0926347 6.8589323, 80.0927366 6.8590561, 80.0928532 6.8591593)",
1185435700,,,,residential,,,False,True,88.29599999999999,"LINESTRING (80.0946987 6.8605327, 80.094413 6.8604701, 80.0943929 6.8604435, 80.094409 6.8604022, 80.0945581 6.8600027)",
