osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,bridge,geometry,access
179918127,,,residential,30,False,True,162.285,,,"LINESTRING (79.8941217 6.9880739, 79.894575 6.9885193, 79.8953408 6.9881951)",
179918137,,St.Anthony'sMawatha,residential,30,False,False,131.666,,,"LINESTRING (79.8941217 6.9880739, 79.8943299 6.9879775, 79.8950729 6.9877672, 79.8951347 6.9877476, 79.8952581 6.9877237)",
179918137,,St.Anthony'sMawatha,residential,30,False,False,105.085,,,"LINESTRING (79.8932586 6.9884729, 79.8941217 6.9880739)",
319048583,,Old Negombo Road,secondary,50,False,False,84.888,,,"LINESTRING (79.8932586 6.9884729, 79.8932416 6.9883921, 79.8931583 6.9879961, 79.8930351 6.9877483)",
319048583,,Old Negombo Road,secondary,50,False,True,151.707,,,"LINESTRING (79.8932586 6.9884729, 79.8932921 6.988806, 79.8931766 6.9891396, 79.8931581 6.9891859, 79.8929781 6.9896359, 79.8929214 6.9897672)",
179918154,,Harrison Lane,residential,30,False,False,84.764,,,"LINESTRING (79.892793 6.9914651, 79.8933898 6.9909853)",
179918127,,,residential,30,False,True,108.46200000000002,,,"LINESTRING (79.8943921 6.9874786, 79.8940144 6.987529, 79.8939876 6.9875569, 79.8939785 6.9875888, 79.8940187 6.9879562, 79.8941217 6.9880739)",
179918127,,,residential,30,False,False,162.285,,,"LINESTRING (79.8953408 6.9881951, 79.894575 6.9885193, 79.8941217 6.9880739)",
179934511,,,residential,30,False,True,170.39,,,"LINESTRING (79.8962026 6.992883, 79.8959397 6.9929149, 79.8957466 6.9930161, 79.8954805 6.9929825, 79.8949763 6.993121, 79.8947352 6.9932399)",
179934507,,,residential,30,False,False,123.486,,,"LINESTRING (79.8941994 6.9886409, 79.8944408 6.9888672, 79.894775 6.9893326, 79.8948974 6.9895032)",
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,True,10.766,,,"LINESTRING (79.8949918 6.9894788, 79.8948974 6.9895032)",yes
179934516,,Seevali Lane,residential,30,False,True,63.379,,,"LINESTRING (79.8949918 6.9894788, 79.8951246 6.9897663, 79.8952153 6.9900035)",
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,False,69.986,,,"LINESTRING (79.8949918 6.9894788, 79.8951904 6.9894071, 79.8954194 6.9892948, 79.8955745 6.9892324)",yes
179934516,,Seevali Lane,residential,30,False,False,63.379,,,"LINESTRING (79.8952153 6.9900035, 79.8951246 6.9897663, 79.8949918 6.9894788)",
179934516,,Seevali Lane,residential,30,False,True,148.482,,,"LINESTRING (79.8952153 6.9900035, 79.8954963 6.9905601, 79.8956271 6.9908135, 79.8957438 6.9908707, 79.895786 6.990914, 79.8958846 6.9911316)",
378240232,,,residential,30,False,True,80.318,,,"LINESTRING (79.8952153 6.9900035, 79.894817 6.990351, 79.8949203 6.990518)",
179934516,,Seevali Lane,residential,30,False,False,148.482,,,"LINESTRING (79.8958846 6.9911316, 79.895786 6.990914, 79.8957438 6.9908707, 79.8956271 6.9908135, 79.8954963 6.9905601, 79.8952153 6.9900035)",
180524811,,,residential,30,False,False,235.01299999999998,,,"LINESTRING (79.8887562 6.9906963, 79.8888284 6.9904615, 79.8888659 6.9904429, 79.8889102 6.9904455, 79.8890537 6.9904988, 79.8891047 6.9905081, 79.8891556 6.9904988, 79.890444 6.9896635)",
180524803,,Ela Ivura Road,residential,30,False,False,49.18,,,"LINESTRING (79.890444 6.9896635, 79.8907573 6.989978)",
180524803,,Ela Ivura Road,residential,30,False,True,56.087,,,"LINESTRING (79.890444 6.9896635, 79.8903359 6.9895438, 79.8901467 6.989256)",
180524811,,,residential,30,False,True,235.013,,,"LINESTRING (79.890444 6.9896635, 79.8891556 6.9904988, 79.8891047 6.9905081, 79.8890537 6.9904988, 79.8889102 6.9904455, 79.8888659 6.9904429, 79.8888284 6.9904615, 79.8887562 6.9906963)",
180524803,,Ela Ivura Road,residential,30,False,True,63.866,,,"LINESTRING (79.8901467 6.989256, 79.8897929 6.9888015)",
526522336,,Cherry Lane,residential,30,False,True,94.022,,,"LINESTRING (79.8901467 6.989256, 79.8894319 6.989716)",
180524803,,Ela Ivura Road,residential,30,False,False,56.087,,,"LINESTRING (79.8901467 6.989256, 79.8903359 6.9895438, 79.890444 6.9896635)",
180524776,,Canal Bank Road,residential,30,False,False,43.185,,,"LINESTRING (79.888478 6.9898757, 79.8885732 6.989499)",
180524776,,Canal Bank Road,residential,30,False,True,61.309,,,"LINESTRING (79.8897929 6.9888015, 79.8893112 6.9890761)",
180524803,,Ela Ivura Road,residential,30,False,False,63.866,,,"LINESTRING (79.8897929 6.9888015, 79.8901467 6.989256)",
180524794,,,residential,30,False,True,120.97399999999999,,,"LINESTRING (79.8917306 6.9935382, 79.8910817 6.9935736, 79.8906794 6.9937652)",
329629043,B151,Hendala Road,secondary,50,False,True,261.22,,,"LINESTRING (79.8917306 6.9935382, 79.8917547 6.9919684, 79.8917795 6.9917241, 79.8918578 6.9915073, 79.8919451 6.991372, 79.8920095 6.9913121, 79.8920544 6.9912797)",
180524794,,,residential,30,False,False,120.97399999999999,,,"LINESTRING (79.8906794 6.9937652, 79.8910817 6.9935736, 79.8917306 6.9935382)",
180524776,,Canal Bank Road,residential,30,False,False,61.309,,,"LINESTRING (79.8893112 6.9890761, 79.8897929 6.9888015)",
180524776,,Canal Bank Road,residential,30,False,True,94.052,,,"LINESTRING (79.8893112 6.9890761, 79.8885732 6.989499)",
"[526522338, 526522339, 180524806]",,,residential,30,False,False,180.686,,,"LINESTRING (79.8893112 6.9890761, 79.8891033 6.9887217, 79.8890889 6.9887167, 79.889072 6.9887188, 79.8884317 6.9890591, 79.888527 6.9893699, 79.8885732 6.989499)",
180524776,,Canal Bank Road,residential,30,False,False,94.052,,,"LINESTRING (79.8885732 6.989499, 79.8893112 6.9890761)",
"[526522338, 526522339, 180524806]",,,residential,30,False,True,180.686,,,"LINESTRING (79.8885732 6.989499, 79.888527 6.9893699, 79.8884317 6.9890591, 79.889072 6.9887188, 79.8890889 6.9887167, 79.8891033 6.9887217, 79.8893112 6.9890761)",
180524776,,Canal Bank Road,residential,30,False,True,43.185,,,"LINESTRING (79.8885732 6.989499, 79.888478 6.9898757)",
179934511,,,residential,30,False,True,8.666,,,"LINESTRING (79.8947352 6.9932399, 79.8946614 6.9932665)",
179934511,,,residential,30,False,False,170.39,,,"LINESTRING (79.8947352 6.9932399, 79.8949763 6.993121, 79.8954805 6.9929825, 79.8957466 6.9930161, 79.8959397 6.9929149, 79.8962026 6.992883)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,62.441,2,,"LINESTRING (79.8947352 6.9932399, 79.8946912 6.9931403, 79.8945282 6.9927174)",
319048586,,Alvis Town Road,tertiary,40,False,True,8.17,,,"LINESTRING (79.8892828 6.9860986, 79.8893355 6.986047)",
"[319048587, 48960694]",AA003,Colombo - Negombo Road,trunk,60,True,False,604.7029999999999,2,,"LINESTRING (79.8892828 6.9860986, 79.8894417 6.9863821, 79.8896196 6.9866472, 79.8897715 6.9868579, 79.8898957 6.9870028, 79.8903011 6.9874532, 79.8903488 6.9875029, 79.8908187 6.9879935, 79.8912292 6.988422, 79.8914098 6.9886263, 79.8916513 6.9888904, 79.8920564 6.9893333, 79.8921521 6.989438, 79.8923918 6.9897065, 79.8926938 6.9900807, 79.8928154 6.9902388)",
179934511,,,residential,30,False,False,8.666,,,"LINESTRING (79.8946614 6.9932665, 79.8947352 6.9932399)",
319048583,,Old Negombo Road,secondary,50,False,False,6.666,,,"LINESTRING (79.8891333 6.9856519, 79.8890748 6.9856668)",
319048583,,Old Negombo Road,secondary,50,False,True,135.207,,,"LINESTRING (79.8891333 6.9856519, 79.8892021 6.9856629, 79.8892709 6.9856926, 79.8894295 6.9858289, 79.8896812 6.9860393, 79.889979 6.9862763, 79.89011 6.9863671)",
319048583,,Old Negombo Road,secondary,50,False,False,151.707,,,"LINESTRING (79.8929214 6.9897672, 79.8929781 6.9896359, 79.8931581 6.9891859, 79.8931766 6.9891396, 79.8932921 6.988806, 79.8932586 6.9884729)",
"[378240261, 382630534]",B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,False,220.29399999999998,,,"LINESTRING (79.8929214 6.9897672, 79.8933067 6.989742, 79.8935958 6.989718, 79.8938846 6.9896785, 79.8944758 6.9895682, 79.8948974 6.9895032)",yes
413372262,,,secondary,50,True,False,39.761,,,"LINESTRING (79.8929214 6.9897672, 79.8927615 6.9897841, 79.8925631 6.9897638)",
319048583,,Old Negombo Road,secondary,50,False,True,6.666,,,"LINESTRING (79.8890748 6.9856668, 79.8891333 6.9856519)",
445223661,AA003,Colombo - Negombo Road,trunk,60,True,False,53.22,2,,"LINESTRING (79.8890748 6.9856668, 79.8892304 6.9859898, 79.8892828 6.9860986)",
"[526522336, 180524801, 526522337]",,Cherry Lane,residential,30,False,False,339.866,,,"LINESTRING (79.8887961 6.9917767, 79.8889349 6.9916889, 79.8889571 6.9910579, 79.8889195 6.9910207, 79.8888464 6.991026, 79.8883836 6.9911406, 79.8883458 6.9911163, 79.8882373 6.9909208, 79.8881956 6.9907063, 79.8882126 6.9906273, 79.8882681 6.9905734, 79.8885014 6.9903149, 79.8890691 6.9899495)",
377070038,,,residential,30,False,True,99.68299999999999,,,"LINESTRING (79.8965341 6.9864125, 79.8967627 6.9866514, 79.8964417 6.9871204)",
146998863,,,residential,30,False,False,7.854,,,"LINESTRING (79.8964417 6.9871204, 79.8963894 6.9870725)",
146998863,,,residential,30,False,True,45.36,,,"LINESTRING (79.8964417 6.9871204, 79.8967435 6.9873973)",
377070038,,,residential,30,False,False,99.68299999999999,,,"LINESTRING (79.8964417 6.9871204, 79.8967627 6.9866514, 79.8965341 6.9864125)",
378240232,,,residential,30,False,False,80.318,,,"LINESTRING (79.8949203 6.990518, 79.894817 6.990351, 79.8952153 6.9900035)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,547.2180000000001,2,,"LINESTRING (79.8925631 6.9897638, 79.8922778 6.9894233, 79.8918073 6.9889286, 79.891734 6.9888515, 79.8915392 6.9886467, 79.8915001 6.9886056, 79.8912876 6.9883812, 79.8912157 6.9883046, 79.8910547 6.9881374, 79.8909689 6.9880465, 79.890529 6.9875806, 79.8901749 6.9872056, 79.8899047 6.9869101, 79.8897639 6.9867289, 79.8896547 6.9865813, 79.8895595 6.9864443, 79.8894726 6.986302, 79.8893921 6.986152, 79.8893355 6.986047)",
179918137,,St.Anthony'sMawatha,residential,30,False,True,131.666,,,"LINESTRING (79.8952581 6.9877237, 79.8951347 6.9877476, 79.8950729 6.9877672, 79.8943299 6.9879775, 79.8941217 6.9880739)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,46.321,2,,"LINESTRING (79.8928272 6.9900875, 79.8927166 6.989947, 79.8925631 6.9897638)",
"[319048584, 351995459]",,Old Negombo Road,secondary,"['70', '50']",True,False,37.773,,,"LINESTRING (79.8928272 6.9900875, 79.8928351 6.9899627, 79.8928635 6.9898702, 79.8929214 6.9897672)",yes
414045567,,,residential,30,False,False,80.336,,,"LINESTRING (79.8958937 6.9898751, 79.8957542 6.9896914, 79.8955745 6.9892324)",
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,False,32.505,,,"LINESTRING (79.8955745 6.9892324, 79.8958472 6.989122)",yes
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,True,69.986,,,"LINESTRING (79.8955745 6.9892324, 79.8954194 6.9892948, 79.8951904 6.9894071, 79.8949918 6.9894788)",yes
414045567,,,residential,30,False,True,80.336,,,"LINESTRING (79.8955745 6.9892324, 79.8957542 6.9896914, 79.8958937 6.9898751)",
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,True,12.043,,,"LINESTRING (79.8967273 6.9886901, 79.8966237 6.9887241)",yes
146999283,,Kuda Edanda Road,residential,30,False,False,73.591,,,"LINESTRING (79.895159 6.9868953, 79.8953648 6.9868009, 79.8954748 6.986785, 79.8955821 6.9868568, 79.8957203 6.9869996)",
146999283,,Kuda Edanda Road,residential,30,False,True,282.117,,,"LINESTRING (79.895159 6.9868953, 79.8947881 6.9870885, 79.8945602 6.9871391, 79.894308 6.9871231, 79.893954 6.9870006, 79.8937716 6.9869687, 79.8936992 6.9869926, 79.8934655 6.9873204, 79.8931788 6.9876263, 79.8930351 6.9877483)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,270.419,2,,"LINESTRING (79.8945282 6.9927174, 79.894396 6.9924003, 79.8943068 6.9922126, 79.8942284 6.9920629, 79.894156 6.9919298, 79.8940264 6.9917238, 79.8938887 6.9915245, 79.8938201 6.9914319, 79.8937004 6.9912701, 79.8934569 6.9909257, 79.8932589 6.9906479)",
1244829426,,,residential,,False,False,95.00500000000001,,,"LINESTRING (79.8945282 6.9927174, 79.894631 6.9926632, 79.8947215 6.9926196, 79.8947973 6.9925697, 79.8948949 6.9924945, 79.8949462 6.9924356, 79.8950059 6.992356, 79.8950404 6.9923231, 79.8951142 6.9922898, 79.8952322 6.9922592)",
510176777,,,residential,,False,False,65.472,,,"LINESTRING (79.8964942 6.9881495, 79.8966237 6.9887241)",
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,False,12.043,,,"LINESTRING (79.8966237 6.9887241, 79.8967273 6.9886901)",yes
378240261,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,True,96.448,,,"LINESTRING (79.8966237 6.9887241, 79.8958472 6.989122)",yes
510176777,,,residential,,False,True,65.472,,,"LINESTRING (79.8966237 6.9887241, 79.8964942 6.9881495)",
179918110,,Vincent Joseph Mawatha,residential,30,False,True,184.175,,,"LINESTRING (79.8922345 6.9854085, 79.8922344 6.9854482, 79.8922364 6.9856873, 79.8921928 6.9857938, 79.8921439 6.985863, 79.8918676 6.9861272, 79.8916888 6.9863065, 79.8915057 6.9865952, 79.8914145 6.9867778)",
629349960,,,unclassified,,False,True,124.975,,,"LINESTRING (79.8908075 6.9854864, 79.8905733 6.9857179, 79.8904064 6.9859344, 79.89011 6.9863671)",
319048583,,Old Negombo Road,secondary,50,False,False,135.207,,,"LINESTRING (79.89011 6.9863671, 79.889979 6.9862763, 79.8896812 6.9860393, 79.8894295 6.9858289, 79.8892709 6.9856926, 79.8892021 6.9856629, 79.8891333 6.9856519)",
319048583,,Old Negombo Road,secondary,50,False,True,153.526,,,"LINESTRING (79.89011 6.9863671, 79.8902476 6.9864625, 79.8905077 6.9865929, 79.8907518 6.9866781, 79.890884 6.9866898, 79.8910966 6.9867086, 79.8912502 6.9867266, 79.8914145 6.9867778)",
629349960,,,unclassified,,False,False,124.975,,,"LINESTRING (79.89011 6.9863671, 79.8904064 6.9859344, 79.8905733 6.9857179, 79.8908075 6.9854864)",
180524803,,Ela Ivura Road,residential,30,False,True,203.58,,,"LINESTRING (79.8920544 6.9912797, 79.8907573 6.989978)",
329629043,B151,Hendala Road,secondary,50,False,False,261.22,,,"LINESTRING (79.8920544 6.9912797, 79.8920095 6.9913121, 79.8919451 6.991372, 79.8918578 6.9915073, 79.8917795 6.9917241, 79.8917547 6.9919684, 79.8917306 6.9935382)",
"[329629043, 34700452, 329629045]",B151,Hendala Road,secondary,50,False,True,138.945,,yes,"LINESTRING (79.8920544 6.9912797, 79.8920864 6.9912566, 79.8924034 6.9910921, 79.8931669 6.9906957)",
34700452,B151,Hendala Road,secondary,50,False,False,11.461,,,"LINESTRING (79.8932589 6.9906479, 79.8931669 6.9906957)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,78.442,2,,"LINESTRING (79.8932589 6.9906479, 79.8928272 6.9900875)",
319048586,,Alvis Town Road,tertiary,40,False,False,8.17,,,"LINESTRING (79.8893355 6.986047, 79.8892828 6.9860986)",
329629046,AA003,Colombo - Negombo Road,trunk,60,True,False,49.279,2,,"LINESTRING (79.8893355 6.986047, 79.88929 6.9859628, 79.8891333 6.9856519)",
1133048281,,,residential,,False,True,200.63999999999996,,,"LINESTRING (79.8892844 6.9909487, 79.8893769 6.9908715, 79.8894547 6.9908156, 79.889511 6.9907943, 79.8895285 6.9907903, 79.8895754 6.9907677, 79.8897296 6.9906918, 79.8898999 6.9905986, 79.8902379 6.9904229, 79.8903237 6.9903696, 79.8903412 6.990347, 79.8903465 6.9903124, 79.8903586 6.9902472, 79.8903908 6.9901953, 79.8904444 6.9901447, 79.8905718 6.9900741, 79.8906443 6.9900369, 79.8907573 6.989978)",
180524803,,Ela Ivura Road,residential,30,False,False,203.58,,,"LINESTRING (79.8907573 6.989978, 79.8920544 6.9912797)",
180524803,,Ela Ivura Road,residential,30,False,True,49.18,,,"LINESTRING (79.8907573 6.989978, 79.890444 6.9896635)",
1133048281,,,residential,,False,False,200.63999999999996,,,"LINESTRING (79.8907573 6.989978, 79.8906443 6.9900369, 79.8905718 6.9900741, 79.8904444 6.9901447, 79.8903908 6.9901953, 79.8903586 6.9902472, 79.8903465 6.9903124, 79.8903412 6.990347, 79.8903237 6.9903696, 79.8902379 6.9904229, 79.8898999 6.9905986, 79.8897296 6.9906918, 79.8895754 6.9907677, 79.8895285 6.9907903, 79.889511 6.9907943, 79.8894547 6.9908156, 79.8893769 6.9908715, 79.8892844 6.9909487)",
1152329914,,,residential,,False,True,47.277,,,"LINESTRING (79.8895392 6.9900329, 79.889617 6.9899849, 79.8896143 6.9899344, 79.8894319 6.989716)",
526522336,,Cherry Lane,residential,30,False,False,94.022,,,"LINESTRING (79.8894319 6.989716, 79.8901467 6.989256)",
526522336,,Cherry Lane,residential,30,False,True,47.723,,,"LINESTRING (79.8894319 6.989716, 79.8890691 6.9899495)",
1152329914,,,residential,,False,False,47.277,,,"LINESTRING (79.8894319 6.989716, 79.8896143 6.9899344, 79.889617 6.9899849, 79.8895392 6.9900329)",
1152329915,,,residential,,False,True,46.344,,,"LINESTRING (79.8893568 6.99015, 79.8892763 6.9901926, 79.8892415 6.9901846, 79.8890691 6.9899495)",
526522336,,Cherry Lane,residential,30,False,False,47.723,,,"LINESTRING (79.8890691 6.9899495, 79.8894319 6.989716)",
"[526522336, 526522337, 180524801]",,Cherry Lane,residential,30,False,True,339.86600000000004,,,"LINESTRING (79.8890691 6.9899495, 79.8885014 6.9903149, 79.8882681 6.9905734, 79.8882126 6.9906273, 79.8881956 6.9907063, 79.8882373 6.9909208, 79.8883458 6.9911163, 79.8883836 6.9911406, 79.8888464 6.991026, 79.8889195 6.9910207, 79.8889571 6.9910579, 79.8889349 6.9916889, 79.8887961 6.9917767)",
1152329915,,,residential,,False,False,46.344,,,"LINESTRING (79.8890691 6.9899495, 79.8892415 6.9901846, 79.8892763 6.9901926, 79.8893568 6.99015)",
48960694,AA003,Colombo - Negombo Road,trunk,60,True,False,63.923,2,,"LINESTRING (79.8928154 6.9902388, 79.8931669 6.9906957)",
1244816608,,,residential,,False,True,117.778,,,"LINESTRING (79.8928154 6.9902388, 79.8927075 6.9902711, 79.8925218 6.990335, 79.8922496 6.9904275, 79.8918043 6.9905773)",
1244816608,,,residential,,False,False,117.77799999999999,,,"LINESTRING (79.8918043 6.9905773, 79.8922496 6.9904275, 79.8925218 6.990335, 79.8927075 6.9902711, 79.8928154 6.9902388)",
1244829426,,,residential,,False,True,95.005,,,"LINESTRING (79.8952322 6.9922592, 79.8951142 6.9922898, 79.8950404 6.9923231, 79.8950059 6.992356, 79.8949462 6.9924356, 79.8948949 6.9924945, 79.8947973 6.9925697, 79.8947215 6.9926196, 79.894631 6.9926632, 79.8945282 6.9927174)",
