osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,name,bridge
286788461,primary,70,False,False,77.32300000000001,"LINESTRING (80.1636051 6.2936256, 80.163623 6.2935435, 80.1636498 6.2934209, 80.1637142 6.2932742, 80.1638751 6.2929903)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287006461,secondary,50,False,True,447.735,"LINESTRING (80.1636051 6.2936256, 80.1634662 6.2934636, 80.1633987 6.2932855, 80.1631306 6.2924483, 80.1629627 6.2921497, 80.162649 6.2918511, 80.1619068 6.2909333, 80.1613746 6.2903419)",,,,
1025826413,primary,70,False,True,117.095,"LINESTRING (80.1636051 6.2936256, 80.1636185 6.2937775, 80.1636749 6.2938468, 80.1640531 6.2941294, 80.1640826 6.2942468, 80.1640665 6.2943427, 80.1639854 6.2944355)",2,B055,Bentara - Uragaha - Elpitiya Road,
286788461,primary,70,False,False,116.448,"LINESTRING (80.1638751 6.2929903, 80.1639021 6.2928039, 80.1638672 6.2925293, 80.1637626 6.2922281, 80.1636419 6.2919935)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,77.323,"LINESTRING (80.1638751 6.2929903, 80.1637142 6.2932742, 80.1636498 6.2934209, 80.163623 6.2935435, 80.1636051 6.2936256)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287006474,secondary,50,False,False,34.949,"LINESTRING (80.1638751 6.2929903, 80.1640266 6.2930837, 80.1641466 6.2931513)",,B014,Ambalangoda-Elpitiya-Pitigala Road,
286788461,primary,70,False,False,56.824,"LINESTRING (80.1636419 6.2919935, 80.1634947 6.29186, 80.1632128 6.2917206)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,116.448,"LINESTRING (80.1636419 6.2919935, 80.1637626 6.2922281, 80.1638672 6.2925293, 80.1639021 6.2928039, 80.1638751 6.2929903)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287440505,residential,30,False,False,112.129,"LINESTRING (80.1636419 6.2919935, 80.1638469 6.2917796, 80.1639555 6.2916036, 80.1643632 6.291673, 80.164457 6.2916931)",,,,
286788461,primary,70,False,False,83.356,"LINESTRING (80.1609425 6.2893188, 80.1608439 6.2891766, 80.1606547 6.2889748, 80.1603843 6.2888391)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,91.35499999999999,"LINESTRING (80.1609425 6.2893188, 80.1609834 6.2893792, 80.1612007 6.2895578, 80.1613884 6.2896565, 80.161631 6.2897466)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287006461,secondary,50,False,False,130.91,"LINESTRING (80.1609425 6.2893188, 80.1609253 6.2895089, 80.1609386 6.2897285, 80.1609916 6.2899042, 80.1611606 6.2901417, 80.1613746 6.2903419)",,,,
286788461,primary,70,False,False,115.719,"LINESTRING (80.1625213 6.2903682, 80.1624054 6.2901541, 80.1623115 6.2900581, 80.161949 6.2898378, 80.161717 6.2897666)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,171.51600000000002,"LINESTRING (80.1625213 6.2903682, 80.162635 6.2907425, 80.1628868 6.2912256, 80.1629931 6.2914921, 80.163036 6.2915721, 80.1632128 6.2917206)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287006463,tertiary,40,False,False,89.44000000000001,"LINESTRING (80.1625213 6.2903682, 80.1626735 6.2900919, 80.1628168 6.2898135, 80.1629103 6.2896633)",,,Elpitiya-Pituwala-Kahaduwa Road,
287006463,tertiary,40,False,False,121.799,"LINESTRING (80.1633176 6.2889696, 80.1635593 6.2884863, 80.163786 6.2879784)",,,Elpitiya-Pituwala-Kahaduwa Road,
287006463,tertiary,40,False,True,89.35300000000001,"LINESTRING (80.1633176 6.2889696, 80.1631555 6.2892697, 80.1629103 6.2896633)",,,Elpitiya-Pituwala-Kahaduwa Road,
287432838,residential,30,False,True,218.698,"LINESTRING (80.162593 6.2880194, 80.1622577 6.2885534, 80.1618356 6.2893037, 80.1617278 6.2897264, 80.161717 6.2897666)",,,Kariyawasam Pedesa,
286788461,primary,70,False,False,9.762,"LINESTRING (80.161717 6.2897666, 80.161631 6.2897466)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,115.719,"LINESTRING (80.161717 6.2897666, 80.161949 6.2898378, 80.1623115 6.2900581, 80.1624054 6.2901541, 80.1625213 6.2903682)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
287432838,residential,30,False,False,218.698,"LINESTRING (80.161717 6.2897666, 80.1617278 6.2897264, 80.1618356 6.2893037, 80.1622577 6.2885534, 80.162593 6.2880194)",,,Kariyawasam Pedesa,
287440499,residential,30,False,True,67.722,"LINESTRING (80.1650835 6.2912455, 80.1649248 6.291227, 80.164822 6.291292, 80.1647286 6.2913894, 80.1646212 6.2914359, 80.1645725 6.2914972)",,,,
287440500,residential,30,False,True,435.567,"LINESTRING (80.1650835 6.2912455, 80.1651646 6.2913788, 80.1652354 6.2914952, 80.1655158 6.2917585, 80.1655959 6.2919178, 80.1657099 6.292074, 80.1660211 6.2922393, 80.166288 6.2923057, 80.1665604 6.2924149, 80.1665075 6.292629, 80.1663303 6.2930347, 80.1658136 6.2942202)",,,,
287006474,secondary,50,False,False,161.777,"LINESTRING (80.1641466 6.2931513, 80.1643712 6.2932726, 80.1646142 6.2934746, 80.1650383 6.2937644, 80.165377 6.2939282)",,B014,Ambalangoda-Elpitiya-Pitigala Road,
287006474,secondary,50,False,True,34.949,"LINESTRING (80.1641466 6.2931513, 80.1640266 6.2930837, 80.1638751 6.2929903)",,B014,Ambalangoda-Elpitiya-Pitigala Road,
287440499,residential,30,False,False,170.774,"LINESTRING (80.1641466 6.2931513, 80.1641486 6.2927741, 80.1641878 6.2921232, 80.164457 6.2916931)",,,,
287006474,secondary,50,False,True,58.162,"LINESTRING (80.1658136 6.2942202, 80.165377 6.2939282)",,B014,Ambalangoda-Elpitiya-Pitigala Road,
287440500,residential,30,False,False,435.567,"LINESTRING (80.1658136 6.2942202, 80.1663303 6.2930347, 80.1665075 6.292629, 80.1665604 6.2924149, 80.166288 6.2923057, 80.1660211 6.2922393, 80.1657099 6.292074, 80.1655959 6.2919178, 80.1655158 6.2917585, 80.1652354 6.2914952, 80.1651646 6.2913788, 80.1650835 6.2912455)",,,,
287440499,residential,30,False,False,25.248,"LINESTRING (80.164457 6.2916931, 80.1645725 6.2914972)",,,,
287440499,residential,30,False,True,170.774,"LINESTRING (80.164457 6.2916931, 80.1641878 6.2921232, 80.1641486 6.2927741, 80.1641466 6.2931513)",,,,
287440505,residential,30,False,True,112.12899999999999,"LINESTRING (80.164457 6.2916931, 80.1643632 6.291673, 80.1639555 6.2916036, 80.1638469 6.2917796, 80.1636419 6.2919935)",,,,
287440499,residential,30,False,True,25.248,"LINESTRING (80.1645725 6.2914972, 80.164457 6.2916931)",,,,
287440499,residential,30,False,False,67.72200000000001,"LINESTRING (80.1645725 6.2914972, 80.1646212 6.2914359, 80.1647286 6.2913894, 80.164822 6.291292, 80.1649248 6.291227, 80.1650835 6.2912455)",,,,
287440514,residential,30,False,False,39.586,"LINESTRING (80.1645725 6.2914972, 80.164512 6.2914385, 80.1642639 6.2913238)",,,,
287440514,residential,30,False,True,39.586,"LINESTRING (80.1642639 6.2913238, 80.164512 6.2914385, 80.1645725 6.2914972)",,,,
286788461,primary,70,False,True,9.762,"LINESTRING (80.161631 6.2897466, 80.161717 6.2897666)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,False,91.35499999999999,"LINESTRING (80.161631 6.2897466, 80.1613884 6.2896565, 80.1612007 6.2895578, 80.1609834 6.2893792, 80.1609425 6.2893188)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
288263636,residential,30,False,False,73.046,"LINESTRING (80.161631 6.2897466, 80.1615484 6.290053, 80.1614652 6.2902352, 80.1613746 6.2903419)",,,,
287006461,secondary,50,False,False,447.73499999999996,"LINESTRING (80.1613746 6.2903419, 80.1619068 6.2909333, 80.162649 6.2918511, 80.1629627 6.2921497, 80.1631306 6.2924483, 80.1633987 6.2932855, 80.1634662 6.2934636, 80.1636051 6.2936256)",,,,
287006461,secondary,50,False,True,130.91000000000003,"LINESTRING (80.1613746 6.2903419, 80.1611606 6.2901417, 80.1609916 6.2899042, 80.1609386 6.2897285, 80.1609253 6.2895089, 80.1609425 6.2893188)",,,,
288263636,residential,30,False,True,73.04599999999999,"LINESTRING (80.1613746 6.2903419, 80.1614652 6.2902352, 80.1615484 6.290053, 80.161631 6.2897466)",,,,
"[638964104, 288263637, 638964101]",residential,30,False,False,222.673,"LINESTRING (80.1613746 6.2903419, 80.1613322 6.2906481, 80.1612996 6.2909855, 80.1613011 6.2912216, 80.1613356 6.2914984, 80.1612857 6.2920017, 80.1612326 6.2921488, 80.1611844 6.2922075, 80.1611388 6.2922581, 80.1611066 6.2922688)",,,Mihindu Mawatha,yes
288263637,residential,30,False,False,199.24899999999997,"LINESTRING (80.1611066 6.2922688, 80.1609322 6.2922501, 80.1607311 6.2923168, 80.1604426 6.292458, 80.1603112 6.2924287, 80.160161 6.2922661, 80.15998 6.2922161, 80.1598555 6.2921147, 80.1597658 6.2920873, 80.1596813 6.2920931, 80.1595317 6.2922391)",,,Mihindu Mawatha,
"[638964104, 288263637, 638964101]",residential,30,False,True,222.673,"LINESTRING (80.1611066 6.2922688, 80.1611388 6.2922581, 80.1611844 6.2922075, 80.1612326 6.2921488, 80.1612857 6.2920017, 80.1613356 6.2914984, 80.1613011 6.2912216, 80.1612996 6.2909855, 80.1613322 6.2906481, 80.1613746 6.2903419)",,,Mihindu Mawatha,yes
"[638780488, 638780498]",residential,30,False,True,531.4569999999999,"LINESTRING (80.1611066 6.2922688, 80.1613031 6.2929147, 80.1613171 6.2932304, 80.1612471 6.2934439, 80.1610505 6.2937845, 80.1609806 6.2938562, 80.1608438 6.2939431, 80.1601372 6.2942386, 80.160048 6.2943072, 80.1600071 6.2944099, 80.1599588 6.2949411, 80.1598945 6.2950677, 80.1597898 6.2951897, 80.1595285 6.2953519, 80.1588005 6.2956536)",,,Mihindu Mawatha,
286788461,primary,70,False,False,171.516,"LINESTRING (80.1632128 6.2917206, 80.163036 6.2915721, 80.1629931 6.2914921, 80.1628868 6.2912256, 80.162635 6.2907425, 80.1625213 6.2903682)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,56.824,"LINESTRING (80.1632128 6.2917206, 80.1634947 6.29186, 80.1636419 6.2919935)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
288267204,residential,30,False,False,48.479,"LINESTRING (80.1632128 6.2917206, 80.1633121 6.2914902, 80.1633604 6.2913676, 80.1634087 6.2913436)",,,,
288267204,residential,30,False,True,48.479,"LINESTRING (80.1634087 6.2913436, 80.1633604 6.2913676, 80.1633121 6.2914902, 80.1632128 6.2917206)",,,,
287006463,tertiary,40,False,False,89.35300000000001,"LINESTRING (80.1629103 6.2896633, 80.1631555 6.2892697, 80.1633176 6.2889696)",,,Elpitiya-Pituwala-Kahaduwa Road,
287006463,tertiary,40,False,True,89.44,"LINESTRING (80.1629103 6.2896633, 80.1628168 6.2898135, 80.1626735 6.2900919, 80.1625213 6.2903682)",,,Elpitiya-Pituwala-Kahaduwa Road,
635870556,residential,,False,False,102.389,"LINESTRING (80.1629103 6.2896633, 80.1633364 6.2898742, 80.1637257 6.2900993)",,,,
635870556,residential,,False,True,102.389,"LINESTRING (80.1637257 6.2900993, 80.1633364 6.2898742, 80.1629103 6.2896633)",,,,
286788461,primary,70,False,False,194.80599999999998,"LINESTRING (80.1603843 6.2888391, 80.1601775 6.288707, 80.1600406 6.2885664, 80.1596129 6.2880904, 80.1593873 6.2877794, 80.1591892 6.2875661)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
286788461,primary,70,False,True,83.356,"LINESTRING (80.1603843 6.2888391, 80.1606547 6.2889748, 80.1608439 6.2891766, 80.1609425 6.2893188)",2,B014,Ambalangoda - Elpitiya - Pitigala Road,
"[1025214188, 1025214189, 638780470]",residential,30,False,True,398.78899999999993,"LINESTRING (80.1603843 6.2888391, 80.1601051 6.2894601, 80.1599354 6.289697, 80.159859 6.2898101, 80.1596286 6.2904503, 80.1595578 6.2907845, 80.1595086 6.2913801, 80.1594993 6.2916955, 80.1595247 6.2921326, 80.1595317 6.2922391)",,,Mihindu Mawatha,
288263637,residential,30,False,True,199.249,"LINESTRING (80.1595317 6.2922391, 80.1596813 6.2920931, 80.1597658 6.2920873, 80.1598555 6.2921147, 80.15998 6.2922161, 80.160161 6.2922661, 80.1603112 6.2924287, 80.1604426 6.292458, 80.1607311 6.2923168, 80.1609322 6.2922501, 80.1611066 6.2922688)",,,Mihindu Mawatha,
"[1025214188, 1025214189, 638780470]",residential,30,False,False,398.78900000000004,"LINESTRING (80.1595317 6.2922391, 80.1595247 6.2921326, 80.1594993 6.2916955, 80.1595086 6.2913801, 80.1595578 6.2907845, 80.1596286 6.2904503, 80.159859 6.2898101, 80.1599354 6.289697, 80.1601051 6.2894601, 80.1603843 6.2888391)",,,Mihindu Mawatha,
638780482,residential,20,False,False,133.498,"LINESTRING (80.157628 6.295725, 80.1577595 6.2957133, 80.1581242 6.2956156, 80.1585356 6.2955669, 80.1586377 6.2955739, 80.1588005 6.2956536)",,,,
638780482,residential,20,False,True,133.498,"LINESTRING (80.1588005 6.2956536, 80.1586377 6.2955739, 80.1585356 6.2955669, 80.1581242 6.2956156, 80.1577595 6.2957133, 80.157628 6.295725)",,,,
"[638780488, 638780498]",residential,30,False,False,531.4569999999999,"LINESTRING (80.1588005 6.2956536, 80.1595285 6.2953519, 80.1597898 6.2951897, 80.1598945 6.2950677, 80.1599588 6.2949411, 80.1600071 6.2944099, 80.160048 6.2943072, 80.1601372 6.2942386, 80.1608438 6.2939431, 80.1609806 6.2938562, 80.1610505 6.2937845, 80.1612471 6.2934439, 80.1613171 6.2932304, 80.1613031 6.2929147, 80.1611066 6.2922688)",,,Mihindu Mawatha,
