osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry
537356108,2,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,yes,False,False,462.38,"LINESTRING (80.8774618 6.7617395, 80.877697 6.761807, 80.8779231 6.7618228, 80.8781037 6.7617955, 80.8782286 6.7617514, 80.8783194 6.7616694, 80.8783664 6.7615788, 80.8785007 6.7612103, 80.8785701 6.7611148, 80.8786522 6.7610638, 80.8787738 6.7610375, 80.8791692 6.7610732, 80.8794946 6.7610503, 80.8796677 6.7609878, 80.8800439 6.7607816, 80.8803216 6.7607089, 80.8805232 6.7605794, 80.8806957 6.7603932, 80.8807868 6.7603478, 80.880924 6.7603392, 80.880996 6.7603786)"
349869955,,,Haldummulla - Soragune - Ranwanguhawa Road,tertiary,40,,False,True,345.271,"LINESTRING (80.880996 6.7603786, 80.8810942 6.7600154, 80.8811031 6.7598105, 80.8810553 6.7592996, 80.8810074 6.7591779, 80.8807024 6.7588482, 80.8805588 6.7586017, 80.880484 6.7583819, 80.8804123 6.7582572, 80.8800893 6.7580433, 80.879795 6.7577903)"
537356108,2,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,yes,False,False,356.368,"LINESTRING (80.880996 6.7603786, 80.8810904 6.7604551, 80.8813799 6.7608292, 80.8814575 6.7608952, 80.8816275 6.7609348, 80.8821695 6.7609226, 80.882315 6.7608861, 80.8824299 6.7608146, 80.882614 6.7605675, 80.8826856 6.7605044, 80.8828617 6.760433, 80.8829689 6.760433, 80.8831414 6.7605132, 80.8832268 6.7605962, 80.8834741 6.7610427)"
537356108,2,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,yes,False,True,462.3800000000001,"LINESTRING (80.880996 6.7603786, 80.880924 6.7603392, 80.8807868 6.7603478, 80.8806957 6.7603932, 80.8805232 6.7605794, 80.8803216 6.7607089, 80.8800439 6.7607816, 80.8796677 6.7609878, 80.8794946 6.7610503, 80.8791692 6.7610732, 80.8787738 6.7610375, 80.8786522 6.7610638, 80.8785701 6.7611148, 80.8785007 6.7612103, 80.8783664 6.7615788, 80.8783194 6.7616694, 80.8782286 6.7617514, 80.8781037 6.7617955, 80.8779231 6.7618228, 80.877697 6.761807, 80.8774618 6.7617395)"
500561809,,,,residential,,,False,True,291.622,"LINESTRING (80.876802 6.7574894, 80.8770526 6.7573322, 80.8771688 6.7573163, 80.8773078 6.7571978, 80.8777861 6.7569085, 80.8780299 6.7568014, 80.8783784 6.7568629, 80.8790914 6.7570862, 80.8792018 6.7571211)"
349869955,,,Haldummulla - Soragune - Ranwanguhawa Road,tertiary,40,,False,False,100.345,"LINESTRING (80.8792018 6.7571211, 80.8793215 6.757339, 80.8794403 6.7574879, 80.879795 6.7577903)"
500561809,,,,residential,,,False,False,291.622,"LINESTRING (80.8792018 6.7571211, 80.8790914 6.7570862, 80.8783784 6.7568629, 80.8780299 6.7568014, 80.8777861 6.7569085, 80.8773078 6.7571978, 80.8771688 6.7573163, 80.8770526 6.7573322, 80.876802 6.7574894)"
500563657,,,,residential,,,False,True,351.9890000000001,"LINESTRING (80.8812533 6.7621183, 80.8815699 6.7620887, 80.8823604 6.761895, 80.8828251 6.7619474, 80.8829094 6.7619839, 80.8830711 6.7621023, 80.8831918 6.7621319, 80.8832533 6.7617925, 80.8832328 6.7615192, 80.8833558 6.7613757, 80.8834379 6.7612002, 80.8834584 6.7611046, 80.8834741 6.7610427)"
500563657,,,,residential,,,False,False,351.989,"LINESTRING (80.8834741 6.7610427, 80.8834584 6.7611046, 80.8834379 6.7612002, 80.8833558 6.7613757, 80.8832328 6.7615192, 80.8832533 6.7617925, 80.8831918 6.7621319, 80.8830711 6.7621023, 80.8829094 6.7619839, 80.8828251 6.7619474, 80.8823604 6.761895, 80.8815699 6.7620887, 80.8812533 6.7621183)"
537356108,2,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,yes,False,True,356.368,"LINESTRING (80.8834741 6.7610427, 80.8832268 6.7605962, 80.8831414 6.7605132, 80.8829689 6.760433, 80.8828617 6.760433, 80.8826856 6.7605044, 80.882614 6.7605675, 80.8824299 6.7608146, 80.882315 6.7608861, 80.8821695 6.7609226, 80.8816275 6.7609348, 80.8814575 6.7608952, 80.8813799 6.7608292, 80.8810904 6.7604551, 80.880996 6.7603786)"
