osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,bridge
329250668,False,1,,,tertiary,40,False,123.962,"LINESTRING (80.5478992 5.9449222, 80.5478424 5.9439504, 80.5477283 5.9438661)",yes,
329250668,False,1,,,tertiary,40,True,38.711,"LINESTRING (80.5478992 5.9449222, 80.5481581 5.9449108, 80.5482488 5.9449054)",yes,
"[4860427, 152177791]",True,2,AA002,,trunk,40,False,38.311,"LINESTRING (80.5488638 5.9453415, 80.5488635 5.9452023, 80.5488721 5.945117, 80.548901 5.9450009)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,False,160.769,"LINESTRING (80.5488638 5.9453415, 80.5491504 5.9454123, 80.5502826 5.9456557)",,
23233978,False,,,St.Servatius Road,residential,30,False,105.108,"LINESTRING (80.5513492 5.9458673, 80.5514854 5.9449318)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,False,48.778,"LINESTRING (80.5513492 5.9458673, 80.5517829 5.945947)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,True,110.314,"LINESTRING (80.5513492 5.9458673, 80.5503714 5.9456714)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,19.932,"LINESTRING (80.5461283 5.9516536, 80.5461187 5.9518326)",,
129497627,False,,,Station Road,residential,30,False,115.025,"LINESTRING (80.5461283 5.9516536, 80.5455919 5.95162, 80.5450905 5.9515857)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,75.13300000000001,"LINESTRING (80.5461283 5.9516536, 80.5461824 5.9513826, 80.5463181 5.9510067)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,52.667,"LINESTRING (80.5473703 5.9498454, 80.546905 5.9497446)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,177.013,"LINESTRING (80.5473703 5.9498454, 80.5475105 5.9498647, 80.5477743 5.9499095, 80.5481918 5.9500821, 80.5484219 5.950152, 80.548912 5.9502435)",,
28307581,True,2,B54,Matara-Hakmana Road,primary,40,False,13.959,"LINESTRING (80.5468232 5.9498402, 80.546905 5.9497446)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,131.185,"LINESTRING (80.5468232 5.9498402, 80.5467746 5.949931, 80.5463473 5.9509205)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,101.69,"LINESTRING (80.5504368 5.9488483, 80.5504435 5.9490337, 80.5503148 5.9494365, 80.5500828 5.949638)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,False,13.8,"LINESTRING (80.5504368 5.9488483, 80.5503952 5.9488136, 80.5503269 5.9487963)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,True,74.549,"LINESTRING (80.5504368 5.9488483, 80.5504878 5.9487923, 80.550638 5.9487336, 80.5510685 5.9488066)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,91.483,"LINESTRING (80.5494887 5.9502049, 80.5498092 5.9498447, 80.5500828 5.949638)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,65.47999999999999,"LINESTRING (80.5494887 5.9502049, 80.5493908 5.9502582, 80.5492888 5.9502702, 80.548912 5.9502435)",,
496870362,False,,,,residential,,False,23.489,"LINESTRING (80.5494887 5.9502049, 80.5495933 5.9502889, 80.5496636 5.9503224)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,101.69000000000001,"LINESTRING (80.5500828 5.949638, 80.5503148 5.9494365, 80.5504435 5.9490337, 80.5504368 5.9488483)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,91.483,"LINESTRING (80.5500828 5.949638, 80.5498092 5.9498447, 80.5494887 5.9502049)",,
170082699,False,,,,residential,30,False,88.191,"LINESTRING (80.5500828 5.949638, 80.5500725 5.9497101, 80.5500565 5.950059, 80.5501231 5.9501266, 80.5504002 5.9501474)",,
513697253,False,,,Sri Mangala Mawatha,residential,30,True,99.349,"LINESTRING (80.548912 5.9502435, 80.5489875 5.9511338)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,65.48,"LINESTRING (80.548912 5.9502435, 80.5492888 5.9502702, 80.5493908 5.9502582, 80.5494887 5.9502049)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,177.013,"LINESTRING (80.548912 5.9502435, 80.5484219 5.950152, 80.5481918 5.9500821, 80.5477743 5.9499095, 80.5475105 5.9498647, 80.5473703 5.9498454)",,
129499008,False,,,Court Road,residential,30,False,86.511,"LINESTRING (80.5477283 5.9438661, 80.5475957 5.943913, 80.5469572 5.9439744)",,
329250668,False,1,,,tertiary,40,True,123.962,"LINESTRING (80.5477283 5.9438661, 80.5478424 5.9439504, 80.5478992 5.9449222)",yes,
375660122,False,,,Kachcheri Road,residential,30,False,5.367,"LINESTRING (80.5438574 5.9442941, 80.5438202 5.9443251)",,
129499006,False,,,Kachcheri Road,residential,30,True,177.728,"LINESTRING (80.5438574 5.9442941, 80.5439534 5.9443989, 80.5441293 5.944515, 80.5443891 5.94462, 80.5446345 5.9446773, 80.5453506 5.9447593)",,
129499008,False,,,Court Road,residential,30,True,148.765,"LINESTRING (80.5438574 5.9442941, 80.5439643 5.9442278, 80.5442483 5.9441584, 80.545173 5.9440982)",,
129499008,False,,,Court Road,residential,30,False,18.651,"LINESTRING (80.5453416 5.9440944, 80.545173 5.9440982)",,
129499008,False,,,Court Road,residential,30,True,68.183,"LINESTRING (80.5453416 5.9440944, 80.5459562 5.9440463)",,
375657491,False,,,,living_street,,False,73.94,"LINESTRING (80.5453416 5.9440944, 80.5453506 5.9447593)",,
129499001,False,,,,residential,30,True,112.055,"LINESTRING (80.5469572 5.9439744, 80.5470603 5.9449769)",,
129499008,False,,,Court Road,residential,30,False,28.25,"LINESTRING (80.5469572 5.9439744, 80.5467038 5.9440064)",,
129499008,False,,,Court Road,residential,30,True,86.511,"LINESTRING (80.5469572 5.9439744, 80.5475957 5.943913, 80.5477283 5.9438661)",,
129499008,False,,,Court Road,residential,30,False,77.196,"LINESTRING (80.5467038 5.9440064, 80.5460067 5.9440415)",,
129499008,False,,,Court Road,residential,30,True,28.25,"LINESTRING (80.5467038 5.9440064, 80.5469572 5.9439744)",,
375657494,False,,,,living_street,,False,63.0,"LINESTRING (80.5467038 5.9440064, 80.5466788 5.9436227, 80.5466709 5.9434408)",,
129499006,False,,,Kachcheri Road,residential,30,False,59.383,"LINESTRING (80.5463666 5.9448413, 80.5458322 5.9447895)",,
129499002,False,,,Lawrence Road,residential,30,False,67.854,"LINESTRING (80.5463666 5.9448413, 80.5460136 5.9450514, 80.5458234 5.9451195)",,
129499006,False,,,Kachcheri Road,residential,30,True,78.423,"LINESTRING (80.5463666 5.9448413, 80.5465758 5.9448733, 80.5468812 5.9449596, 80.5470603 5.9449769)",,
129499001,False,,,,residential,30,False,112.055,"LINESTRING (80.5470603 5.9449769, 80.5469572 5.9439744)",,
129499006,False,,,Kachcheri Road,residential,30,False,78.423,"LINESTRING (80.5470603 5.9449769, 80.5468812 5.9449596, 80.5465758 5.9448733, 80.5463666 5.9448413)",,
129499006,False,,,Kachcheri Road,residential,30,True,93.023,"LINESTRING (80.5470603 5.9449769, 80.5474023 5.9449672, 80.5478992 5.9449222)",,
129499002,False,,,Lawrence Road,residential,30,False,47.004000000000005,"LINESTRING (80.5458234 5.9451195, 80.5457453 5.9451474, 80.5454033 5.9451511)",,
129499002,False,,,Lawrence Road,residential,30,True,67.854,"LINESTRING (80.5458234 5.9451195, 80.5460136 5.9450514, 80.5463666 5.9448413)",,
129499004,False,,,,residential,30,False,36.937,"LINESTRING (80.5458234 5.9451195, 80.5458088 5.9450095, 80.5458322 5.9447895)",,
129499008,False,,,Court Road,residential,30,False,68.183,"LINESTRING (80.5459562 5.9440463, 80.5453416 5.9440944)",,
129499008,False,,,Court Road,residential,30,True,5.611,"LINESTRING (80.5459562 5.9440463, 80.5460067 5.9440415)",,
129499004,False,,,,residential,30,True,83.946,"LINESTRING (80.5459562 5.9440463, 80.5459133 5.9444518, 80.5458322 5.9447895)",,
129499006,False,,,Kachcheri Road,residential,30,False,4.607,"LINESTRING (80.5453922 5.9447614, 80.5453506 5.9447593)",,
129499006,False,,,Kachcheri Road,residential,30,True,48.763,"LINESTRING (80.5453922 5.9447614, 80.5458322 5.9447895)",,
170063846,False,,,,residential,30,False,43.35,"LINESTRING (80.5453922 5.9447614, 80.5454033 5.9451511)",,
129499006,False,,,Kachcheri Road,residential,30,False,48.763,"LINESTRING (80.5458322 5.9447895, 80.5453922 5.9447614)",,
129499006,False,,,Kachcheri Road,residential,30,True,59.383,"LINESTRING (80.5458322 5.9447895, 80.5463666 5.9448413)",,
129499004,False,,,,residential,30,False,83.946,"LINESTRING (80.5458322 5.9447895, 80.5459133 5.9444518, 80.5459562 5.9440463)",,
129499004,False,,,,residential,30,True,36.937,"LINESTRING (80.5458322 5.9447895, 80.5458088 5.9450095, 80.5458234 5.9451195)",,
139502955,False,,,,residential,,True,8.963,"LINESTRING (80.544718 5.9490911, 80.5447251 5.9491714)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,False,110.314,"LINESTRING (80.5503714 5.9456714, 80.5513492 5.9458673)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,True,9.975,"LINESTRING (80.5503714 5.9456714, 80.5502826 5.9456557)",,
152177278,True,,,Old Market Road 2,residential,30,False,113.36,"LINESTRING (80.5503714 5.9456714, 80.5503822 5.9455057, 80.5504317 5.9446537)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,False,9.975,"LINESTRING (80.5502826 5.9456557, 80.5503714 5.9456714)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,True,160.769,"LINESTRING (80.5502826 5.9456557, 80.5491504 5.9454123, 80.5488638 5.9453415)",,
365714841,False,2,AA002,New Tangalle Road,trunk,40,False,9.027,"LINESTRING (80.5504317 5.9446537, 80.5505112 5.9446721)",,
365714841,False,2,AA002,New Tangalle Road,trunk,40,True,11.087,"LINESTRING (80.5504317 5.9446537, 80.550332 5.9446433)",,
365714841,False,2,AA002,New Tangalle Road,trunk,40,False,11.087,"LINESTRING (80.550332 5.9446433, 80.5504317 5.9446537)",,
152177279,True,1,,Old Market Road,residential,30,False,112.709,"LINESTRING (80.550332 5.9446433, 80.5503203 5.9449477, 80.5502826 5.9456557)",,
496929036,True,2,AA002,,trunk,40,False,44.607,"LINESTRING (80.550332 5.9446433, 80.5501484 5.9446136, 80.5499314 5.9446019)",,
"[152178656, 152178700, 152178655]",True,2,AA002,"['Mahanama Bridge', 'Anagarika Dharmapala Mawatha']",trunk,40,False,155.42600000000002,"LINESTRING (80.5487413 5.9453534, 80.548741 5.945447, 80.5487057 5.9465091, 80.5486787 5.9467491)",,yes
666146377,True,,,,tertiary,,False,14.282,"LINESTRING (80.5482488 5.9449054, 80.5483776 5.9449147)",,
329250668,False,1,,,tertiary,40,False,38.711,"LINESTRING (80.5482488 5.9449054, 80.5481581 5.9449108, 80.5478992 5.9449222)",yes,
365714841,False,2,AA002,New Tangalle Road,trunk,40,True,68.181,"LINESTRING (80.5521011 5.9449626, 80.5514854 5.9449318)",,
170062616,False,,,Browning Road,residential,30,True,115.342,"LINESTRING (80.5521011 5.9449626, 80.5520207 5.9453403, 80.5518014 5.9458935, 80.5517829 5.945947)",,
129499002,False,,,Lawrence Road,residential,30,False,44.992,"LINESTRING (80.5454033 5.9451511, 80.5449965 5.9451486)",,
170063846,False,,,,residential,30,True,43.35,"LINESTRING (80.5454033 5.9451511, 80.5453922 5.9447614)",,
129499002,False,,,Lawrence Road,residential,30,True,47.004000000000005,"LINESTRING (80.5454033 5.9451511, 80.5457453 5.9451474, 80.5458234 5.9451195)",,
170082701,False,,,,residential,30,True,98.381,"LINESTRING (80.5498763 5.9511702, 80.5489875 5.9511338)",,
170082701,False,,,,residential,30,False,98.381,"LINESTRING (80.5489875 5.9511338, 80.5498763 5.9511702)",,
513697253,False,,,Sri Mangala Mawatha,residential,30,False,99.349,"LINESTRING (80.5489875 5.9511338, 80.548912 5.9502435)",,
513697253,False,,,Sri Mangala Mawatha,residential,30,True,89.069,"LINESTRING (80.5489875 5.9511338, 80.5490622 5.951868, 80.5490721 5.9519303)",,
712516102,False,,,,residential,30,True,63.425,"LINESTRING (80.5509169 5.9513478, 80.5503516 5.9512518)",,
170082698,False,,,,residential,30,False,124.309,"LINESTRING (80.5504002 5.9501474, 80.5504101 5.9504967, 80.550374 5.9506011, 80.5504064 5.9510127, 80.5503516 5.9512518)",,
170082699,False,,,,residential,30,True,88.19099999999999,"LINESTRING (80.5504002 5.9501474, 80.5501231 5.9501266, 80.5500565 5.950059, 80.5500725 5.9497101, 80.5500828 5.949638)",,
329885294,False,,B338,Old Tangalle Road,tertiary,30,True,48.778,"LINESTRING (80.5517829 5.945947, 80.5513492 5.9458673)",,
170062616,False,,,Browning Road,residential,30,False,115.342,"LINESTRING (80.5517829 5.945947, 80.5518014 5.9458935, 80.5520207 5.9453403, 80.5521011 5.9449626)",,
712516102,False,,,,residential,30,False,63.425,"LINESTRING (80.5503516 5.9512518, 80.5509169 5.9513478)",,
170082698,False,,,,residential,30,True,124.309,"LINESTRING (80.5503516 5.9512518, 80.5504064 5.9510127, 80.550374 5.9506011, 80.5504101 5.9504967, 80.5504002 5.9501474)",,
139502955,False,,,,residential,,False,8.963,"LINESTRING (80.5447251 5.9491714, 80.544718 5.9490911)",,
139502955,False,,,,residential,,True,202.186,"LINESTRING (80.5447251 5.9491714, 80.5447149 5.9492884, 80.5449235 5.9493338, 80.5449603 5.9493867, 80.5450105 5.9495461, 80.5451608 5.9497036, 80.5451534 5.9497844, 80.5450684 5.9499002, 80.5450425 5.950501, 80.5450125 5.950713)",,
333942502,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,218.54000000000002,"LINESTRING (80.5447251 5.9491714, 80.5457009 5.9490941, 80.5466898 5.948967)",,
359931157,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,44.003,"LINESTRING (80.5466898 5.948967, 80.5467783 5.9489497, 80.5469714 5.9488963, 80.5470733 5.948863)",,
359931158,False,,,Sri Karathota nahimi Mawath,residential,30,False,72.679,"LINESTRING (80.5466898 5.948967, 80.5467764 5.9493789, 80.5468622 5.9495955)",,
356878132,True,2,B54,Matara-Hakmana Road,primary,40,False,8.272,"LINESTRING (80.5472048 5.9488003, 80.547186 5.9487283)",,
359931156,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,95.44,"LINESTRING (80.5472048 5.9488003, 80.5477005 5.9485293, 80.5479261 5.9483367)",,
546159989,False,,,,secondary,30,True,11.136,"LINESTRING (80.5479261 5.9483367, 80.5478646 5.9482574)",,
23233931,False,,,,residential,30,False,44.962,"LINESTRING (80.5479261 5.9483367, 80.5479971 5.9485706, 80.54802 5.948729)",,
359931156,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,101.25399999999999,"LINESTRING (80.5479261 5.9483367, 80.5483042 5.9479338, 80.5484961 5.9476292)",,
23153253,False,,,Dharmarathna Mawatha,residential,30,True,11.751,"LINESTRING (80.5484961 5.9476292, 80.5483956 5.9475949)",,
"[329885293, 23233980, 23233981]",True,2,AA002,"['Mahaanaama Bridge', 'Anagarika Dharmapala Mawatha']",trunk,"['60', '40']",False,260.897,"LINESTRING (80.5484961 5.9476292, 80.5485952 5.9474136, 80.5487118 5.9471573, 80.5487787 5.9469253, 80.5488137 5.9465602, 80.5488192 5.9465034, 80.5488612 5.9454529, 80.5488638 5.9453415)",,yes
"[329594210, 513697252]",False,,,"['Sri Dharmarathna Mawatha', 'Dharmarathna Mawatha']",residential,30,"[False, True]",259.12,"LINESTRING (80.5484961 5.9476292, 80.5485713 5.9476558, 80.5486558 5.9476892, 80.5487524 5.9478799, 80.5488508 5.9481622, 80.5489603 5.9482947, 80.5490528 5.9483641, 80.5494149 5.9485175, 80.5496509 5.9486722, 80.5499406 5.9487629, 80.5501592 5.9487963, 80.5503269 5.9487963)",,
9750435,True,2,AA002,New Tangalle Road,trunk,40,False,7.458,"LINESTRING (80.5498831 5.9446894, 80.5499497 5.9446789)",,
353619656,True,2,B54,Matara-Hakmana Road,primary,40,False,9.524,"LINESTRING (80.5470465 5.9487816, 80.5470733 5.948863)",,
360357196,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,41.325,"LINESTRING (80.5470465 5.9487816, 80.5469647 5.9488123, 80.5468185 5.9488483, 80.5466871 5.9488817)",,
356878133,True,2,B54,Matara-Hakmana Road,primary,40,False,85.72500000000001,"LINESTRING (80.5470733 5.948863, 80.5470838 5.9489745, 80.5468622 5.9495955)",,
359931156,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,16.128999999999998,"LINESTRING (80.5470733 5.948863, 80.5471417 5.9488296, 80.5472048 5.9488003)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,9.436,"LINESTRING (80.5468264 5.9497116, 80.546905 5.9497446)",,
356878133,True,2,B54,Matara-Hakmana Road,primary,40,False,14.304,"LINESTRING (80.5468264 5.9497116, 80.5468232 5.9498402)",,
28307581,True,2,B54,Matara-Hakmana Road,primary,40,False,12.663,"LINESTRING (80.546905 5.9497446, 80.5469466 5.9496385)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,False,52.667,"LINESTRING (80.546905 5.9497446, 80.5473703 5.9498454)",,
129497842,False,,,Edmond Samarasekara Mawatha,residential,30,True,9.436,"LINESTRING (80.546905 5.9497446, 80.5468264 5.9497116)",,
152178700,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,56.55,"LINESTRING (80.5486787 5.9467491, 80.5486664 5.9468952, 80.548556 5.9472401)",,
354108757,False,,,,residential,30,False,419.383,"LINESTRING (80.5486787 5.9467491, 80.5483335 5.9467344, 80.5479326 5.9467356, 80.5475423 5.9467804, 80.5472511 5.9467706, 80.5471856 5.9467196, 80.5469609 5.9466844, 80.5462495 5.9466967, 80.5455965 5.9465312, 80.5449312 5.9465259)",,
354108758,False,,,,residential,30,True,222.20600000000002,"LINESTRING (80.5466341 5.9468448, 80.5469124 5.947038, 80.5470401 5.9470797, 80.5476945 5.9470623, 80.548069 5.9471198, 80.548556 5.9472401)",,
152178700,True,2,AA002,Anagarika Dharmapala Mawatha,trunk,40,False,43.349000000000004,"LINESTRING (80.548556 5.9472401, 80.5485135 5.9473632, 80.5483956 5.9475949)",,
354108758,False,,,,residential,30,False,222.20600000000002,"LINESTRING (80.548556 5.9472401, 80.548069 5.9471198, 80.5476945 5.9470623, 80.5470401 5.9470797, 80.5469124 5.947038, 80.5466341 5.9468448)",,
362370974,False,,,,unclassified,,True,161.385,"LINESTRING (80.5526918 5.9476889, 80.5526294 5.948024, 80.5525436 5.9487708, 80.5524628 5.9491206)",,
362370974,False,,,,unclassified,,False,161.38500000000002,"LINESTRING (80.5524628 5.9491206, 80.5525436 5.9487708, 80.5526294 5.948024, 80.5526918 5.9476889)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,False,158.269,"LINESTRING (80.5524628 5.9491206, 80.5512274 5.9488217, 80.5510685 5.9488066)",,
666146380,True,,B524,,primary,,False,8.565,"LINESTRING (80.5498623 5.9446152, 80.5498831 5.9446894)",,
329887064,True,2,AA002,Colombo-Galle-Hambanthota Road,trunk,40,False,122.791,"LINESTRING (80.5498623 5.9446152, 80.5493759 5.9446752, 80.5487714 5.9448128)",,
415668263,True,2,B524,,primary,40,False,8.798,"LINESTRING (80.5499497 5.9446789, 80.5499314 5.9446019)",,
666146379,True,2,AA002,New Tangalle Road,trunk,40,False,42.466,"LINESTRING (80.5499497 5.9446789, 80.550332 5.9446433)",,
375657494,False,,,,living_street,,True,63.0,"LINESTRING (80.5466709 5.9434408, 80.5466788 5.9436227, 80.5467038 5.9440064)",,
375660122,False,,,Kachcheri Road,residential,30,True,5.367,"LINESTRING (80.5438202 5.9443251, 80.5438574 5.9442941)",,
129499006,False,,,Kachcheri Road,residential,30,True,4.607,"LINESTRING (80.5453506 5.9447593, 80.5453922 5.9447614)",,
375657491,False,,,,living_street,,True,73.94,"LINESTRING (80.5453506 5.9447593, 80.5453416 5.9440944)",,
129499006,False,,,Kachcheri Road,residential,30,False,177.728,"LINESTRING (80.5453506 5.9447593, 80.5446345 5.9446773, 80.5443891 5.94462, 80.5441293 5.944515, 80.5439534 5.9443989, 80.5438574 5.9442941)",,
375663334,False,,,,living_street,,True,72.09299999999999,"LINESTRING (80.5443871 5.9505619, 80.5448443 5.9506243, 80.5450125 5.950713)",,
139502955,False,,,,residential,,False,202.186,"LINESTRING (80.5450125 5.950713, 80.5450425 5.950501, 80.5450684 5.9499002, 80.5451534 5.9497844, 80.5451608 5.9497036, 80.5450105 5.9495461, 80.5449603 5.9493867, 80.5449235 5.9493338, 80.5447149 5.9492884, 80.5447251 5.9491714)",,
375663334,False,,,,living_street,,False,72.09299999999999,"LINESTRING (80.5450125 5.950713, 80.5448443 5.9506243, 80.5443871 5.9505619)",,
375663334,False,,,,living_street,,True,150.57,"LINESTRING (80.5450125 5.950713, 80.5452806 5.950814, 80.5456685 5.9508162, 80.5461893 5.9508962, 80.5463473 5.9509205)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,10.114,"LINESTRING (80.5463473 5.9509205, 80.5463181 5.9510067)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,131.185,"LINESTRING (80.5463473 5.9509205, 80.5467746 5.949931, 80.5468232 5.9498402)",,
375663334,False,,,,living_street,,False,150.57,"LINESTRING (80.5463473 5.9509205, 80.5461893 5.9508962, 80.5456685 5.9508162, 80.5452806 5.950814, 80.5450125 5.950713)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,10.114,"LINESTRING (80.5463181 5.9510067, 80.5463473 5.9509205)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,75.13300000000001,"LINESTRING (80.5463181 5.9510067, 80.5461824 5.9513826, 80.5461283 5.9516536)",,
375663336,False,,,,living_street,,False,95.152,"LINESTRING (80.5463181 5.9510067, 80.5464632 5.9511184, 80.5466582 5.951327, 80.5470304 5.9514445)",,
375663336,False,,,,living_street,,True,95.15199999999999,"LINESTRING (80.5470304 5.9514445, 80.5466582 5.951327, 80.5464632 5.9511184, 80.5463181 5.9510067)",,
496929445,False,,,Station Road,unclassified,,False,55.617,"LINESTRING (80.5450905 5.9515857, 80.5451234 5.9510866)",,
129497627,False,,,Station Road,residential,30,True,115.025,"LINESTRING (80.5450905 5.9515857, 80.5455919 5.95162, 80.5461283 5.9516536)",,
375663335,False,,,,living_street,,True,102.58699999999999,"LINESTRING (80.5470249 5.9517818, 80.5466092 5.9517413, 80.5463709 5.9518369, 80.5462526 5.9518442, 80.5461187 5.9518326)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,19.932,"LINESTRING (80.5461187 5.9518326, 80.5461283 5.9516536)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,25.863,"LINESTRING (80.5461187 5.9518326, 80.5461012 5.9520266, 80.5460982 5.9520643)",,
375663335,False,,,,living_street,,False,102.58699999999999,"LINESTRING (80.5461187 5.9518326, 80.5462526 5.9518442, 80.5463709 5.9518369, 80.5466092 5.9517413, 80.5470249 5.9517818)",,
129499008,False,,,Court Road,residential,30,True,18.651,"LINESTRING (80.545173 5.9440982, 80.5453416 5.9440944)",,
129499008,False,,,Court Road,residential,30,False,148.765,"LINESTRING (80.545173 5.9440982, 80.5442483 5.9441584, 80.5439643 5.9442278, 80.5438574 5.9442941)",,
496788334,False,,,,living_street,,False,80.00399999999999,"LINESTRING (80.545173 5.9440982, 80.5451657 5.9436809, 80.5454683 5.9436545)",,
496788334,False,,,,living_street,,True,80.00399999999999,"LINESTRING (80.5454683 5.9436545, 80.5451657 5.9436809, 80.545173 5.9440982)",,
"[496870360, 513697247]",False,,,,residential,,True,143.134,"LINESTRING (80.5500653 5.9521083, 80.5500357 5.9518368, 80.550027 5.9517861, 80.5499748 5.9517796, 80.5490721 5.9519303)",,
"[496870360, 513697247]",False,,,,residential,,False,143.134,"LINESTRING (80.5490721 5.9519303, 80.5499748 5.9517796, 80.550027 5.9517861, 80.5500357 5.9518368, 80.5500653 5.9521083)",,
513697245,False,,,,residential,,False,64.265,"LINESTRING (80.5490721 5.9519303, 80.5488547 5.9519287, 80.5488315 5.9519346, 80.5488284 5.9520538, 80.5486103 5.9520813)",,
513697253,False,,,Sri Mangala Mawatha,residential,30,False,89.069,"LINESTRING (80.5490721 5.9519303, 80.5490622 5.951868, 80.5489875 5.9511338)",,
496870361,False,,,,residential,,True,28.173,"LINESTRING (80.5496362 5.9505743, 80.5496636 5.9503224)",,
496870361,False,,,,residential,,False,28.173,"LINESTRING (80.5496636 5.9503224, 80.5496362 5.9505743)",,
496870362,False,,,,residential,,False,46.219,"LINESTRING (80.5496636 5.9503224, 80.5497998 5.9503903, 80.5500627 5.9504276)",,
496870362,False,,,,residential,,True,23.489,"LINESTRING (80.5496636 5.9503224, 80.5495933 5.9502889, 80.5494887 5.9502049)",,
