osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge
825133041,True,B243,Kuliyapitiya - Hettipola Road,secondary,50,False,9.308,,"LINESTRING (80.0439472 7.4700892, 80.0439589 7.4701721)",
824818577,True,B247,Kurunegala - Narammala - Madampe Road,primary,50,False,28.62,2,"LINESTRING (80.0439472 7.4700892, 80.0437437 7.4700499, 80.0436924 7.47004)",
620779060,False,,,unclassified,20,True,157.345,,"LINESTRING (80.0458116 7.4702469, 80.0455862 7.469437, 80.045383 7.4688986)",
824818577,True,B247,Kurunegala - Narammala - Madampe Road,primary,50,False,186.637,2,"LINESTRING (80.0458116 7.4702469, 80.0452464 7.4702563, 80.044882 7.4702341, 80.0441283 7.4701198)",
691717603,False,,,residential,40,True,9.772,,"LINESTRING (80.0423914 7.4715125, 80.0424579 7.4714544)",
503427171,False,,,living_street,,True,80.895,,"LINESTRING (80.0423914 7.4715125, 80.042377 7.4718011, 80.0424272 7.471942, 80.0425526 7.4720042, 80.0427039 7.4720092)",
691717603,False,,,residential,40,False,187.21699999999998,,"LINESTRING (80.0423914 7.4715125, 80.0414395 7.4719679, 80.0408118 7.4718382)",
691717603,False,,,residential,40,False,9.772,,"LINESTRING (80.0424579 7.4714544, 80.0423914 7.4715125)",
503427173,False,,,living_street,,True,89.102,,"LINESTRING (80.0424579 7.4714544, 80.042632 7.4714841, 80.0432633 7.4714678)",
691717603,False,,,residential,40,True,117.962,,"LINESTRING (80.0424579 7.4714544, 80.0426242 7.471112, 80.0427446 7.4709534, 80.0428381 7.4709346, 80.0431231 7.4709565, 80.0432277 7.4709455)",
503427172,False,,,living_street,,True,58.415,,"LINESTRING (80.0432277 7.4709455, 80.0432213 7.4711754, 80.0432633 7.4714678)",
691717603,False,,,residential,40,False,117.96200000000002,,"LINESTRING (80.0432277 7.4709455, 80.0431231 7.4709565, 80.0428381 7.4709346, 80.0427446 7.4709534, 80.0426242 7.471112, 80.0424579 7.4714544)",
