osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction
178559829,2,MIM Mohideen road,residential,40,False,True,88.23,,"LINESTRING (81.8469912 7.217667, 81.8470555 7.2184579)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,False,291.29999999999995,B1,"LINESTRING (81.8469912 7.217667, 81.8474701 7.2177371, 81.8479836 7.2178725, 81.8483611 7.2179309, 81.8485967 7.2179667, 81.8487185 7.2179842, 81.8492067 7.2180109, 81.8495992 7.2180266)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,True,122.04400000000001,B1,"LINESTRING (81.8469912 7.217667, 81.8465459 7.2177261, 81.8461007 7.2178299, 81.8459078 7.2178813)",
178554461,,,residential,30,False,False,64.124,,"LINESTRING (81.8469912 7.217667, 81.8469808 7.2176344, 81.8469427 7.2173668, 81.8469213 7.2170954)",
323414437,,Akkaraipattu-Sangamam Road,secondary,50,False,False,7.269,B2,"LINESTRING (81.8495992 7.2180266, 81.8496062 7.2180916)",
323414437,,Akkaraipattu-Sangamam Road,secondary,50,False,True,111.166,B2,"LINESTRING (81.8495992 7.2180266, 81.8494942 7.2170323)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,True,291.3,B1,"LINESTRING (81.8495992 7.2180266, 81.8492067 7.2180109, 81.8487185 7.2179842, 81.8485967 7.2179667, 81.8483611 7.2179309, 81.8479836 7.2178725, 81.8474701 7.2177371, 81.8469912 7.217667)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,False,12.551,B1,"LINESTRING (81.8443821 7.2183971, 81.844486 7.2183511)",
687378831,,,residential,,False,False,101.064,,"LINESTRING (81.8443821 7.2183971, 81.8442792 7.2179793, 81.8442571 7.217501)",
323414437,,Akkaraipattu-Sangamam Road,secondary,50,False,False,38.71,B2,"LINESTRING (81.8493284 7.2156745, 81.849368 7.2160204)",
323414437,,Akkaraipattu-Sangamam Road,secondary,50,False,True,20.695,B2,"LINESTRING (81.8493284 7.2156745, 81.8493307 7.2154884)",
704912177,,,residential,,False,False,122.287,,"LINESTRING (81.8493284 7.2156745, 81.8489377 7.2156392, 81.8482287 7.2155386)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,True,19.3,B1,"LINESTRING (81.8459078 7.2178813, 81.8457384 7.2179247)",
315747950,,Mudaliyar Road,residential,30,False,True,77.578,,"LINESTRING (81.8459078 7.2178813, 81.8461334 7.2185421)",
177269199,,Akkaraipattu-Varupattanchenai Road,secondary,50,False,False,122.04400000000001,B1,"LINESTRING (81.8459078 7.2178813, 81.8461007 7.2178299, 81.8465459 7.2177261, 81.8469912 7.217667)",
178554458,,Mudaliyar road,residential,30,False,True,134.76,,"LINESTRING (81.8459078 7.2178813, 81.845902 7.2174041, 81.8458851 7.2166696)",
