osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction
77507523,Watapotha-Nivithigala Road,secondary,50,False,True,121.312,,,"LINESTRING (80.4593802 6.5933658, 80.4586057 6.5941393)",
382987355,Thiruwanaketiya - Agalawatte Road,primary,70,False,False,201.861,2,B421,"LINESTRING (80.4574862 6.5978573, 80.4576226 6.5975206, 80.4580533 6.5969935, 80.4581396 6.5968477, 80.4582513 6.5964822, 80.4582132 6.596263)",
492489425,,unclassified,30,False,True,230.38099999999997,,,"LINESTRING (80.4574862 6.5978573, 80.4582427 6.598223, 80.4584524 6.5985439, 80.4587254 6.5985554, 80.4588677 6.5986165, 80.4589677 6.5987388, 80.4590742 6.5989878)",
77507475,Thiruwanaketiya - Agalawatte Road,primary,70,False,False,451.873,2,B421,"LINESTRING (80.4560721 6.596976, 80.455594 6.597166, 80.4553808 6.597195, 80.4551423 6.5971773, 80.4547934 6.5971899, 80.4546246 6.5971534, 80.4545257 6.5970828, 80.4542783 6.5968207, 80.4541463 6.5966001, 80.4541362 6.5964413, 80.4542216 6.5956962, 80.4543285 6.5955886, 80.4544438 6.5955285, 80.4545701 6.5954406, 80.4546931 6.5953309, 80.4547566 6.5951746, 80.4547243 6.5950076)",
77507475,Thiruwanaketiya - Agalawatte Road,primary,70,False,True,214.839,2,B421,"LINESTRING (80.4560721 6.596976, 80.4564047 6.5968169, 80.4569363 6.5965245, 80.4577005 6.595934)",
1251069506,,residential,,False,False,94.924,,,"LINESTRING (80.4560721 6.596976, 80.4561532 6.5972069, 80.4561907 6.5973402, 80.4561961 6.5973988, 80.4562068 6.5974574, 80.4562631 6.597492, 80.4563409 6.597492, 80.4565206 6.5973828)",
77507475,Thiruwanaketiya - Agalawatte Road,primary,70,False,False,214.839,2,B421,"LINESTRING (80.4577005 6.595934, 80.4569363 6.5965245, 80.4564047 6.5968169, 80.4560721 6.596976)",
541642033,,primary,,True,False,21.493,,,"LINESTRING (80.4577005 6.595934, 80.4577263 6.5959536, 80.4577575 6.5959625, 80.4577898 6.5959597, 80.4578189 6.5959454, 80.4578408 6.5959217, 80.4578527 6.5958918)",roundabout
77507523,Watapotha-Nivithigala Road,secondary,50,False,False,47.3,,,"LINESTRING (80.4577485 6.5957893, 80.4576698 6.5955427, 80.457708 6.5953804)",
541642033,,primary,,True,False,20.456,,,"LINESTRING (80.4577485 6.5957893, 80.4577236 6.5957983, 80.4577026 6.5958142, 80.4576872 6.5958357, 80.457679 6.5958606, 80.4576785 6.5958869, 80.4576859 6.5959121, 80.4577005 6.595934)",roundabout
