osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,tunnel
71184828,Hospital Road,tertiary,40,False,False,142.621,"LINESTRING (80.0093496 9.6672347, 80.0093661 9.6672305, 80.0098295 9.6670915, 80.0100032 9.6670446, 80.0105982 9.6668743)",,,
"[588320576, 71184828, 588320575]","['வைத்தியசாலை வீதி', 'Hospital Road']",tertiary,40,False,True,181.32899999999998,"LINESTRING (80.0093496 9.6672347, 80.0093346 9.6672381, 80.008749 9.6673715, 80.0083325 9.6674855, 80.0079627 9.6676157, 80.007952 9.6676202, 80.0079359 9.667627, 80.0079063 9.6676339, 80.0078246 9.6676541, 80.0077849 9.6676682, 80.0077596 9.6676771)",,,
71184921,Jaffna - Kankesanthurai Road,primary,50,False,False,77.062,"LINESTRING (80.0093496 9.6672347, 80.0093494 9.6672219, 80.0093454 9.6669415, 80.0093464 9.6667761, 80.0093442 9.6667192, 80.0093365 9.6665419)",AB016,,
71184921,Jaffna - Kankesanthurai Road,primary,50,False,True,75.044,"LINESTRING (80.0093496 9.6672347, 80.0093511 9.6672476, 80.0094058 9.6676752, 80.0094277 9.6679051)",AB016,,
71184828,Hospital Road,tertiary,40,False,False,87.7,"LINESTRING (80.0105982 9.6668743, 80.0113429 9.666586)",,,
71184828,Hospital Road,tertiary,40,False,True,142.621,"LINESTRING (80.0105982 9.6668743, 80.0100032 9.6670446, 80.0098295 9.6670915, 80.0093661 9.6672305, 80.0093496 9.6672347)",,,
71841406,Kasthuriyar Road,residential,40,True,False,69.39099999999999,"LINESTRING (80.0105982 9.6668743, 80.0106053 9.6668958, 80.0107812 9.6674717)",,,
259273935,Circular Road,secondary,40,True,False,37.542,"LINESTRING (80.0060555 9.6638061, 80.0059826 9.6636528, 80.0059397 9.6635801, 80.0059133 9.6635362, 80.005886 9.6635168)",,,
565485223,Circular Road,secondary,40,False,False,227.42000000000002,"LINESTRING (80.0060555 9.6638061, 80.0062209 9.6640268, 80.0065196 9.6644647, 80.0066144 9.6646463, 80.0066861 9.6648254, 80.0067966 9.665273, 80.0068768 9.6655953, 80.0068874 9.6656213, 80.0069042 9.6656411)",,,
49900152,Jaffna - Kankesanthurai Road,trunk,40,False,True,328.718,"LINESTRING (80.0116525 9.6606018, 80.0115892 9.6608584, 80.0115569 9.6610133, 80.0115053 9.6612705, 80.0113072 9.6622775, 80.0112925 9.6623475, 80.0112891 9.6623637, 80.0111673 9.6628711, 80.0110775 9.6632706, 80.0110142 9.6634893)",AA009,,
71771548,Sivan Pannai Road,residential,30,False,False,118.041,"LINESTRING (80.0069228 9.6679066, 80.0070092 9.6681075, 80.0070655 9.6682371, 80.0070883 9.6683032, 80.0072316 9.6686933, 80.0073058 9.6688983)",,,
71771548,Sivan Pannai Road,residential,30,False,True,132.988,"LINESTRING (80.0069228 9.6679066, 80.006811 9.6676356, 80.0067772 9.6675377, 80.0066914 9.6672621, 80.0066488 9.6671386, 80.0066015 9.6670063, 80.006536 9.6667741)",,,
588316912,Hospital Road,tertiary,40,False,False,95.261,"LINESTRING (80.0069228 9.6679066, 80.0072506 9.6678259, 80.0073807 9.667785, 80.0075389 9.6677466, 80.0077596 9.6676771)",,,
588316912,Hospital Road,tertiary,40,False,True,94.74900000000001,"LINESTRING (80.0069228 9.6679066, 80.006602 9.6680089, 80.0063063 9.6680941, 80.0061018 9.6681717)",,,
71841406,Kasthuriyar Road,residential,40,True,False,66.85,"LINESTRING (80.0107812 9.6674717, 80.0109763 9.6680413)",,,
349865188,C. Ponnambalam Road,residential,40,False,False,93.791,"LINESTRING (80.0107812 9.6674717, 80.0116102 9.6672629)",,,
588316912,Hospital Road,tertiary,40,False,True,95.261,"LINESTRING (80.0077596 9.6676771, 80.0075389 9.6677466, 80.0073807 9.667785, 80.0072506 9.6678259, 80.0069228 9.6679066)",,,
