osmid,name,highway,maxspeed,oneway,reversed,length,junction,geometry,ref,bridge
126429422,Dhamapala Mawatha,tertiary,50,False,False,77.613,,"LINESTRING (80.4138759 8.334033, 80.4141019 8.3346942)",,
126429427,Palath Sabha Roundabout,secondary,50,True,False,22.805,roundabout,"LINESTRING (80.4138759 8.334033, 80.413956 8.3339571, 80.4139594 8.3338618)",,
443166275,Dhamapala Mawatha,tertiary,50,False,False,184.402,,"LINESTRING (80.4146187 8.3368724, 80.4148031 8.3385207)",,
443166275,Dhamapala Mawatha,tertiary,50,False,True,10.065,,"LINESTRING (80.4146187 8.3368724, 80.4146026 8.3367833)",,
126555112,Weerasekararama Mawatha,residential,30,False,False,228.332,,"LINESTRING (80.4146187 8.3368724, 80.4143346 8.3370973, 80.4139892 8.337487, 80.4132762 8.3384268)",,
44677667,anuradhapura,residential,30,False,False,47.643,,"LINESTRING (80.4094685 8.3320966, 80.4090857 8.3322969)",,
44677667,anuradhapura,residential,30,False,True,88.90299999999999,,"LINESTRING (80.4094685 8.3320966, 80.4099151 8.3319171, 80.4101909 8.3317451)",,
279339692,Main Street,secondary,50,False,True,102.486,,"LINESTRING (80.4094685 8.3320966, 80.4095375 8.3322419, 80.4098646 8.3329308)",,
44677667,anuradhapura,residential,30,False,True,13.081,,"LINESTRING (80.4086055 8.3325481, 80.4087106 8.3324931)",,
99072799,Harischandra Mawatha,secondary,60,False,True,187.131,,"LINESTRING (80.4063403 8.3369002, 80.4068481 8.3367043, 80.4070265 8.3366387, 80.4079173 8.3362702)",A12,
443166146,Jayanthi Mawatha,trunk,60,False,True,254.68500000000003,,"LINESTRING (80.4063403 8.3369002, 80.4064057 8.3370803, 80.4067321 8.3379166, 80.4069293 8.3384354, 80.4070915 8.3388242, 80.4071837 8.3390328)",AA012,
102371596,Harischandra Mawatha,secondary,50,False,False,7.673,,"LINESTRING (80.4149237 8.3333825, 80.4148642 8.3334185)",,
44631877,Dhamapala Mawatha,tertiary,50,False,False,155.878,,"LINESTRING (80.4123924 8.3305265, 80.4128246 8.3312739, 80.4130122 8.3317818)",,
44677667,anuradhapura,residential,30,False,False,133.64100000000002,,"LINESTRING (80.4123924 8.3305265, 80.4121977 8.3305909, 80.4113345 8.3311086)",,
102371596,Harischandra Mawatha,secondary,50,False,True,7.673,,"LINESTRING (80.4148642 8.3334185, 80.4149237 8.3333825)",,
108529800,Wewa Road,residential,30,False,True,242.196,,"LINESTRING (80.4148642 8.3334185, 80.4140963 8.3313772)",,
102371596,Harischandra Mawatha,secondary,50,False,False,111.149,,"LINESTRING (80.4148642 8.3334185, 80.4145326 8.3335996, 80.4139594 8.3338618)",,
44631877,Dhamapala Mawatha,tertiary,50,False,False,77.851,,"LINESTRING (80.4130122 8.3317818, 80.4132677 8.3324347)",,
108529798,,residential,30,False,False,127.477,,"LINESTRING (80.4130122 8.3317818, 80.4140963 8.3313772)",,
44631877,Dhamapala Mawatha,tertiary,50,False,True,155.878,,"LINESTRING (80.4130122 8.3317818, 80.4128246 8.3312739, 80.4123924 8.3305265)",,
108529798,,residential,30,False,True,115.227,,"LINESTRING (80.4150882 8.3310446, 80.4140963 8.3313772)",,
108529798,,residential,30,False,False,115.227,,"LINESTRING (80.4140963 8.3313772, 80.4150882 8.3310446)",,
108529798,,residential,30,False,True,127.477,,"LINESTRING (80.4140963 8.3313772, 80.4130122 8.3317818)",,
108529800,Wewa Road,residential,30,False,False,242.196,,"LINESTRING (80.4140963 8.3313772, 80.4148642 8.3334185)",,
44631877,Dhamapala Mawatha,tertiary,50,False,True,159.641,,"LINESTRING (80.4137917 8.3337735, 80.4132677 8.3324347)",,
126429427,Palath Sabha Roundabout,secondary,50,True,False,22.792,roundabout,"LINESTRING (80.4137917 8.3337735, 80.4137312 8.3338085, 80.4137013 8.3338527, 80.4136927 8.3339347)",,
102371596,Harischandra Mawatha,secondary,50,False,True,111.149,,"LINESTRING (80.4139594 8.3338618, 80.4145326 8.3335996, 80.4148642 8.3334185)",,
126429427,Palath Sabha Roundabout,secondary,50,True,False,22.572000000000003,roundabout,"LINESTRING (80.4139594 8.3338618, 80.413956 8.3338527, 80.4138814 8.3337789, 80.4137917 8.3337735)",,
126429426,Harischandra Mawatha,secondary,50,False,False,111.236,,"LINESTRING (80.4136927 8.3339347, 80.4127428 8.3342773)",,
126429427,Palath Sabha Roundabout,secondary,50,True,False,25.454,roundabout,"LINESTRING (80.4136927 8.3339347, 80.4137312 8.3340013, 80.4137759 8.3340309, 80.4138759 8.334033)",,
443166275,Dhamapala Mawatha,tertiary,50,False,False,10.065,,"LINESTRING (80.4146026 8.3367833, 80.4146187 8.3368724)",,
"[443166275, 443166276, 126429422]",Dhamapala Mawatha,tertiary,50,False,True,66.969,,"LINESTRING (80.4146026 8.3367833, 80.4145659 8.3365471, 80.4145231 8.3362916, 80.4145065 8.3361886)",,yes
126555112,Weerasekararama Mawatha,residential,30,False,False,134.404,,"LINESTRING (80.4132762 8.3384268, 80.4131954 8.3385361, 80.412975 8.3389237, 80.412642 8.339459)",,
126555112,Weerasekararama Mawatha,residential,30,False,True,228.332,,"LINESTRING (80.4132762 8.3384268, 80.4139892 8.337487, 80.4143346 8.3370973, 80.4146187 8.3368724)",,
494643267,,unclassified,,False,False,171.92,,"LINESTRING (80.4132762 8.3384268, 80.4135355 8.3385615, 80.4136328 8.3385674, 80.4138359 8.3385681, 80.414084 8.3385661, 80.4144361 8.3385509, 80.4146621 8.3385402, 80.4148031 8.3385207)",,
126555112,Weerasekararama Mawatha,residential,30,False,True,134.404,,"LINESTRING (80.412642 8.339459, 80.412975 8.3389237, 80.4131954 8.3385361, 80.4132762 8.3384268)",,
126563181,,residential,30,False,False,85.542,,"LINESTRING (80.4079269 8.3333187, 80.4079509 8.3333652, 80.4081632 8.3336871, 80.4083493 8.3339642)",,
"[126563181, 1107145542, 1107145543]",,residential,30,False,True,136.30700000000002,,"LINESTRING (80.4079269 8.3333187, 80.4077968 8.333131, 80.4075662 8.3328646, 80.4074469 8.332702, 80.4072942 8.3324883, 80.4072811 8.3324016, 80.4072258 8.3323213)",,
201252611,,living_street,,False,True,214.97,,"LINESTRING (80.4079269 8.3333187, 80.407487 8.3334288, 80.4073904 8.3334819, 80.4070685 8.3338163, 80.4069505 8.3339012, 80.4066382 8.3339743, 80.4062156 8.334144)",,
99072799,Harischandra Mawatha,secondary,60,False,False,153.323,,"LINESTRING (80.4092025 8.3357371, 80.4089872 8.3358273, 80.4087169 8.3359368, 80.4079173 8.3362702)",A12,
"[278865169, 279339681, 99072799]",Harischandra Mawatha,secondary,60,False,True,167.05599999999998,,"LINESTRING (80.4092025 8.3357371, 80.4093231 8.3356873, 80.4097144 8.3355175, 80.4099646 8.335417, 80.4106045 8.3351605)",A12,yes
126563181,,residential,30,False,True,218.58999999999997,,"LINESTRING (80.4092025 8.3357371, 80.4087072 8.3346035, 80.4083493 8.3339642)",,
99072799,Harischandra Mawatha,secondary,60,False,False,187.131,,"LINESTRING (80.4079173 8.3362702, 80.4070265 8.3366387, 80.4068481 8.3367043, 80.4063403 8.3369002)",A12,
99072799,Harischandra Mawatha,secondary,60,False,True,153.32299999999998,,"LINESTRING (80.4079173 8.3362702, 80.4087169 8.3359368, 80.4089872 8.3358273, 80.4092025 8.3357371)",A12,
126563174,,residential,30,False,False,253.40400000000002,,"LINESTRING (80.4079173 8.3362702, 80.4079466 8.3363403, 80.4085989 8.3378967, 80.4087971 8.3383763)",,
126563174,,residential,30,False,True,62.554,,"LINESTRING (80.4090143 8.3388962, 80.4087971 8.3383763)",,
126563174,,residential,30,False,False,62.554,,"LINESTRING (80.4087971 8.3383763, 80.4090143 8.3388962)",,
152982485,,residential,30,False,False,191.93,,"LINESTRING (80.4087971 8.3383763, 80.4071837 8.3390328)",,
126563174,,residential,30,False,True,253.40400000000002,,"LINESTRING (80.4087971 8.3383763, 80.4085989 8.3378967, 80.4079466 8.3363403, 80.4079173 8.3362702)",,
152982485,,residential,30,False,True,191.93,,"LINESTRING (80.4071837 8.3390328, 80.4087971 8.3383763)",,
443166146,Jayanthi Mawatha,trunk,60,False,False,254.685,,"LINESTRING (80.4071837 8.3390328, 80.4070915 8.3388242, 80.4069293 8.3384354, 80.4067321 8.3379166, 80.4064057 8.3370803, 80.4063403 8.3369002)",AA012,
279339669,,secondary,60,True,False,24.92,,"LINESTRING (80.4106045 8.3351605, 80.410831 8.335159)",A12,
"[279339681, 278865169, 99072799]",Harischandra Mawatha,secondary,60,False,False,167.05599999999998,,"LINESTRING (80.4106045 8.3351605, 80.4099646 8.335417, 80.4097144 8.3355175, 80.4093231 8.3356873, 80.4092025 8.3357371)",A12,yes
279339691,Main Street,secondary,60,True,False,29.944,,"LINESTRING (80.4109817 8.3353681, 80.4109531 8.3351003)",A12,
443166145,Main Street,secondary,60,False,True,42.955,,"LINESTRING (80.4109817 8.3353681, 80.4110898 8.3357393)",A12,
201252610,,living_street,,False,False,143.666,,"LINESTRING (80.4060804 8.3331528, 80.405953 8.3332378, 80.4057663 8.333385, 80.4057462 8.3334249, 80.4057585 8.3334674, 80.406115 8.3339612, 80.4062156 8.334144)",,
201252612,,living_street,,False,True,156.3,,"LINESTRING (80.4060804 8.3331528, 80.4069612 8.3325159, 80.4072258 8.3323213)",,
201252610,,living_street,,False,True,143.66599999999997,,"LINESTRING (80.4062156 8.334144, 80.406115 8.3339612, 80.4057585 8.3334674, 80.4057462 8.3334249, 80.4057663 8.333385, 80.405953 8.3332378, 80.4060804 8.3331528)",,
201252611,,living_street,,False,False,214.96999999999997,,"LINESTRING (80.4062156 8.334144, 80.4066382 8.3339743, 80.4069505 8.3339012, 80.4070685 8.3338163, 80.4073904 8.3334819, 80.407487 8.3334288, 80.4079269 8.3333187)",,
201252612,,living_street,,False,False,156.3,,"LINESTRING (80.4072258 8.3323213, 80.4069612 8.3325159, 80.4060804 8.3331528)",,
"[126563181, 1107145542, 1107145543]",,residential,30,False,False,136.307,,"LINESTRING (80.4072258 8.3323213, 80.4072811 8.3324016, 80.4072942 8.3324883, 80.4074469 8.332702, 80.4075662 8.3328646, 80.4077968 8.333131, 80.4079269 8.3333187)",,
279339687,Main Street,secondary,50,True,False,24.864,,"LINESTRING (80.4107569 8.3348075, 80.4107749 8.3350304)",,
279339692,Main Street,secondary,50,False,False,12.363,,"LINESTRING (80.4107569 8.3348075, 80.4107042 8.3347093)",,
126429426,Harischandra Mawatha,secondary,50,False,True,52.171,,"LINESTRING (80.4110943 8.3349659, 80.4115356 8.3347942)",,
279339684,Harischandra Mawatha,secondary,50,True,False,21.219,,"LINESTRING (80.4110943 8.3349659, 80.4109022 8.3349829)",,
279339686,Main Street,secondary,50,True,False,25.218,,"LINESTRING (80.4109022 8.3349829, 80.4107569 8.3348075)",,
279339705,,secondary,50,True,False,16.534,roundabout,"LINESTRING (80.4109022 8.3349829, 80.4108656 8.3349744, 80.4108286 8.3349804, 80.4107967 8.3350001, 80.4107749 8.3350304)",,
279339679,Harischandra Mawatha,secondary,60,True,False,23.68,,"LINESTRING (80.4107749 8.3350304, 80.4106045 8.3351605)",A12,
279339705,,secondary,50,True,False,17.393,roundabout,"LINESTRING (80.4107749 8.3350304, 80.4107665 8.3350686, 80.4107743 8.3351069, 80.4107971 8.3351389, 80.410831 8.335159)",,
