osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
906871519,False,2,AA004,Colombo - Ratnapura Road,trunk,72,False,9.43,,"LINESTRING (80.3663187 6.7770287, 80.3663635 6.7769565)"
906871519,False,2,AA004,Colombo - Ratnapura Road,trunk,72,True,6.549,,"LINESTRING (80.3663187 6.7770287, 80.3662823 6.7770752)"
"[907765920, 907765921, 204643898]",False,,,,residential,30,True,151.635,yes,"LINESTRING (80.3663187 6.7770287, 80.3660417 6.7768751, 80.3656071 6.776742, 80.3655441 6.7765906, 80.3655069 6.7765385, 80.3654725 6.7764674, 80.3652524 6.7762761)"
907765905,False,2,AA004,Colombo-Ratnapura Road,trunk,60,False,114.418,,"LINESTRING (80.3643834 6.7786567, 80.3647309 6.7784797, 80.3652775 6.7781384)"
"[907765920, 907765921, 204643898]",False,,,,residential,30,False,151.635,yes,"LINESTRING (80.3652524 6.7762761, 80.3654725 6.7764674, 80.3655069 6.7765385, 80.3655441 6.7765906, 80.3656071 6.776742, 80.3660417 6.7768751, 80.3663187 6.7770287)"
204643898,False,,,,residential,30,True,174.082,,"LINESTRING (80.3652524 6.7762761, 80.3653065 6.7760524, 80.3652907 6.7760034, 80.3649079 6.7759391, 80.3648381 6.7758645, 80.3648489 6.7757579, 80.3649312 6.7756206, 80.3649964 6.7754516, 80.3649661 6.7753143, 80.3648668 6.7751309)"
"[204643899, 593505557]",False,,,Gonapitiya Road,"['unclassified', 'tertiary']",40,"[False, True]",2213.7630000000004,,"LINESTRING (80.3652524 6.7762761, 80.3649855 6.7769703, 80.3649626 6.7770718, 80.3649675 6.7771886, 80.3648287 6.7772652, 80.3647235 6.7772737, 80.3645731 6.7772515, 80.3640383 6.77692, 80.3636969 6.7768249, 80.3634572 6.7766841, 80.3632413 6.7767323, 80.3630197 6.7767937, 80.3622552 6.776945, 80.3621991 6.7769097, 80.3621137 6.7767986, 80.3618558 6.7766427, 80.3617606 6.7765512, 80.3616927 6.7764101, 80.361651 6.7761663, 80.3616065 6.7761244, 80.3612583 6.7760039, 80.3604682 6.7756783, 80.3602987 6.7755423, 80.3601503 6.7753887, 80.3600717 6.7753484, 80.3596336 6.7752438, 80.3592959 6.7752874, 80.3590867 6.7752768, 80.3590249 6.7752553, 80.3589517 6.7751423, 80.3588904 6.7747478, 80.3587281 6.7741493, 80.3580315 6.7730684, 80.3580104 6.7729236, 80.3580279 6.7721759, 80.3580857 6.7714766, 80.3580977 6.771418, 80.3598445 6.7714856, 80.3604036 6.7715082, 80.3616107 6.7715921, 80.3619419 6.7716441, 80.36208 6.7716773, 80.3622074 6.7717213, 80.3624529 6.7718358, 80.3627479 6.7720103, 80.36379 6.7726921, 80.3648133 6.7732648, 80.3649579 6.7733385, 80.3651956 6.773416, 80.3654717 6.7734663, 80.3657366 6.7734764)"
204643898,False,,,,residential,30,False,238.517,,"LINESTRING (80.3657366 6.7734764, 80.3656983 6.773623, 80.3656661 6.7738121, 80.3655811 6.7739841, 80.3653362 6.7742117, 80.3653121 6.7742836, 80.3651673 6.7742916, 80.3650018 6.7743516, 80.3648347 6.7744647, 80.3648078 6.7745659, 80.3647864 6.774779, 80.3648078 6.7749361, 80.3648508 6.7751013, 80.3648668 6.7751309)"
"[204643899, 907765902, 907765903]",False,,,Gonapitiya Road,tertiary,40,False,273.1,yes,"LINESTRING (80.3657366 6.7734764, 80.3663442 6.7734717, 80.3670238 6.7734918, 80.3672291 6.7734914, 80.3674532 6.7734935, 80.3675956 6.7735049, 80.3676589 6.7735432, 80.3677367 6.7736337, 80.3679589 6.7739871)"
"[204643899, 593505557]",False,,,Gonapitiya Road,"['unclassified', 'tertiary']",40,"[False, True]",2213.763,,"LINESTRING (80.3657366 6.7734764, 80.3654717 6.7734663, 80.3651956 6.773416, 80.3649579 6.7733385, 80.3648133 6.7732648, 80.36379 6.7726921, 80.3627479 6.7720103, 80.3624529 6.7718358, 80.3622074 6.7717213, 80.36208 6.7716773, 80.3619419 6.7716441, 80.3616107 6.7715921, 80.3604036 6.7715082, 80.3598445 6.7714856, 80.3580977 6.771418, 80.3580857 6.7714766, 80.3580279 6.7721759, 80.3580104 6.7729236, 80.3580315 6.7730684, 80.3587281 6.7741493, 80.3588904 6.7747478, 80.3589517 6.7751423, 80.3590249 6.7752553, 80.3590867 6.7752768, 80.3592959 6.7752874, 80.3596336 6.7752438, 80.3600717 6.7753484, 80.3601503 6.7753887, 80.3602987 6.7755423, 80.3604682 6.7756783, 80.3612583 6.7760039, 80.3616065 6.7761244, 80.361651 6.7761663, 80.3616927 6.7764101, 80.3617606 6.7765512, 80.3618558 6.7766427, 80.3621137 6.7767986, 80.3621991 6.7769097, 80.3622552 6.776945, 80.3630197 6.7767937, 80.3632413 6.7767323, 80.3634572 6.7766841, 80.3636969 6.7768249, 80.3640383 6.77692, 80.3645731 6.7772515, 80.3647235 6.7772737, 80.3648287 6.7772652, 80.3649675 6.7771886, 80.3649626 6.7770718, 80.3649855 6.7769703, 80.3652524 6.7762761)"
"[204643899, 907765902, 907765903]",False,,,Gonapitiya Road,tertiary,40,True,273.1,yes,"LINESTRING (80.3679589 6.7739871, 80.3677367 6.7736337, 80.3676589 6.7735432, 80.3675956 6.7735049, 80.3674532 6.7734935, 80.3672291 6.7734914, 80.3670238 6.7734918, 80.3663442 6.7734717, 80.3657366 6.7734764)"
"[906871520, 907765917, 906871519]",False,2,AA004,Colombo - Ratnapura Road,trunk,72,True,381.38599999999997,yes,"LINESTRING (80.3679589 6.7739871, 80.3677221 6.7741379, 80.3676009 6.7742718, 80.3673058 6.7746944, 80.3671607 6.7750407, 80.367051 6.7754055, 80.3669488 6.775719, 80.3667056 6.7763415, 80.3665242 6.7766979, 80.3664335 6.7768457, 80.3663635 6.7769565)"
"[907765905, 192700021, 906871519]",False,2,AA004,"['Colombo-Ratnapura Road', 'Kuru Ganga Bridge', 'Colombo - Ratnapura Road']",trunk,"['72', '60']",False,162.80700000000002,yes,"LINESTRING (80.3652775 6.7781384, 80.3655661 6.7779043, 80.3659007 6.7775644, 80.3662823 6.7770752)"
907765905,False,2,AA004,Colombo-Ratnapura Road,trunk,60,True,114.418,,"LINESTRING (80.3652775 6.7781384, 80.3647309 6.7784797, 80.3643834 6.7786567)"
906871509,True,,,Kuruwita-Erathna Road,secondary,50,False,21.836,,"LINESTRING (80.3664871 6.7771098, 80.3663635 6.7769565)"
906871508,True,,,Kuruwita-Erathna Road,secondary,50,False,22.939,,"LINESTRING (80.3662823 6.7770752, 80.3664871 6.7771098)"
906871519,False,2,AA004,Colombo - Ratnapura Road,trunk,72,False,6.549,,"LINESTRING (80.3662823 6.7770752, 80.3663187 6.7770287)"
"[907765905, 192700021, 906871519]",False,2,AA004,"['Colombo-Ratnapura Road', 'Kuru Ganga Bridge', 'Colombo - Ratnapura Road']",trunk,"['72', '60']",True,162.807,yes,"LINESTRING (80.3662823 6.7770752, 80.3659007 6.7775644, 80.3655661 6.7779043, 80.3652775 6.7781384)"
906871519,False,2,AA004,Colombo - Ratnapura Road,trunk,72,True,9.43,,"LINESTRING (80.3663635 6.7769565, 80.3663187 6.7770287)"
"[906871520, 907765917, 906871519]",False,2,AA004,Colombo - Ratnapura Road,trunk,72,False,381.386,yes,"LINESTRING (80.3663635 6.7769565, 80.3664335 6.7768457, 80.3665242 6.7766979, 80.3667056 6.7763415, 80.3669488 6.775719, 80.367051 6.7754055, 80.3671607 6.7750407, 80.3673058 6.7746944, 80.3676009 6.7742718, 80.3677221 6.7741379, 80.3679589 6.7739871)"
204643898,False,,,,residential,30,False,174.082,,"LINESTRING (80.3648668 6.7751309, 80.3649661 6.7753143, 80.3649964 6.7754516, 80.3649312 6.7756206, 80.3648489 6.7757579, 80.3648381 6.7758645, 80.3649079 6.7759391, 80.3652907 6.7760034, 80.3653065 6.7760524, 80.3652524 6.7762761)"
204643898,False,,,,residential,30,True,238.51700000000002,,"LINESTRING (80.3648668 6.7751309, 80.3648508 6.7751013, 80.3648078 6.7749361, 80.3647864 6.774779, 80.3648078 6.7745659, 80.3648347 6.7744647, 80.3650018 6.7743516, 80.3651673 6.7742916, 80.3653121 6.7742836, 80.3653362 6.7742117, 80.3655811 6.7739841, 80.3656661 6.7738121, 80.3656983 6.773623, 80.3657366 6.7734764)"
1106867313,False,,,,living_street,,False,134.861,,"LINESTRING (80.3648668 6.7751309, 80.3647927 6.7751795, 80.3647438 6.7752227, 80.3646984 6.7753254, 80.3646385 6.7754011, 80.3645587 6.7754569, 80.3644444 6.775538, 80.3643192 6.7756136, 80.3641959 6.7756605, 80.364136 6.7757145, 80.3640961 6.7758028, 80.3639727 6.7759073)"
1106867313,False,,,,living_street,,True,134.861,,"LINESTRING (80.3639727 6.7759073, 80.3640961 6.7758028, 80.364136 6.7757145, 80.3641959 6.7756605, 80.3643192 6.7756136, 80.3644444 6.775538, 80.3645587 6.7754569, 80.3646385 6.7754011, 80.3646984 6.7753254, 80.3647438 6.7752227, 80.3647927 6.7751795, 80.3648668 6.7751309)"
