osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes
548875576,True,AA009,Jaffna - Kandy Road,trunk,50,False,7.782,"LINESTRING (80.5983263 8.0398278, 80.598278 8.0398789)",,
421715586,False,,,residential,30,True,17.164,"LINESTRING (80.5942961 8.040992, 80.5944218 8.0409007)",,
746823157,False,B213,Thalawa Eppawala Road,primary,60,True,252.019,"LINESTRING (80.5942961 8.040992, 80.594457 8.0409512, 80.5949656 8.0408974, 80.5962169 8.0407966, 80.5965709 8.0407598)",,
752894641,False,,,trunk_link,,True,6.577,"LINESTRING (80.5961229 8.0422473, 80.5960692 8.0422214)",,
"[752894643, 412554373]",True,AA009,Jaffna - Kandy Road,trunk,"['60', '40']",False,179.921,"LINESTRING (80.5961229 8.0422473, 80.5963267 8.041906, 80.5965712 8.0415564, 80.5967911 8.0412988, 80.5970795 8.0409394)",,
345147631,False,AA009,Jaffna - Kandy Road,trunk,60,False,10.246,"LINESTRING (80.5958211 8.0431084, 80.595797 8.0431974)",,
752894643,True,AA009,Jaffna - Kandy Road,trunk,60,False,57.856,"LINESTRING (80.5958211 8.0431084, 80.5958714 8.0429902, 80.59597 8.0426105)",,
752894640,False,,,trunk_link,,True,5.763,"LINESTRING (80.59597 8.0426105, 80.5959186 8.0426007)",,
752894643,True,AA009,Jaffna - Kandy Road,trunk,60,False,43.791,"LINESTRING (80.59597 8.0426105, 80.5960228 8.0424646, 80.5961229 8.0422473)",,
412554374,True,B213,Thalawa Eppawala Road,primary,40,False,42.868,"LINESTRING (80.5965709 8.0407598, 80.5969499 8.0408481)",,
746823157,False,B213,Thalawa Eppawala Road,primary,60,False,252.019,"LINESTRING (80.5965709 8.0407598, 80.5962169 8.0407966, 80.5949656 8.0408974, 80.594457 8.0409512, 80.5942961 8.040992)",,
345147614,True,,,trunk,60,False,20.283,"LINESTRING (80.5971918 8.0408079, 80.597135 8.0407151, 80.5970628 8.0406964)",roundabout,
412554375,True,AA009,Jaffna - Kandy Road,trunk,50,False,107.025,"LINESTRING (80.5971918 8.0408079, 80.5973198 8.040693, 80.5975468 8.0405582, 80.597981 8.0402494)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,False,96.872,"LINESTRING (80.5989942 8.0406349, 80.5995002 8.0413476)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,True,61.696,"LINESTRING (80.5989942 8.0406349, 80.5987809 8.0403627, 80.5986497 8.0401973)",,
345147611,False,,,residential,50,True,406.08500000000004,"LINESTRING (80.5989942 8.0406349, 80.5983907 8.0411093, 80.5975941 8.042015, 80.5974385 8.042254, 80.5970308 8.0431543, 80.5969477 8.0432234, 80.5967358 8.0432606, 80.5966389 8.0432507)",,
345147614,True,,,trunk,60,False,15.884999999999998,"LINESTRING (80.5969588 8.040872, 80.5969887 8.0409102, 80.5970795 8.0409394)",roundabout,
"[752894642, 412554371]",True,AA009,Jaffna - Kandy Road,trunk,"['60', '40']",False,179.23899999999998,"LINESTRING (80.5969588 8.040872, 80.5967245 8.0412442, 80.5965406 8.0415269, 80.5964756 8.0416092, 80.5960692 8.0422214)",,
345147614,True,,,trunk,60,False,20.724,"LINESTRING (80.5970795 8.0409394, 80.5971631 8.0408967, 80.5971918 8.0408079)",roundabout,
345147614,True,,,trunk,60,False,2.832,"LINESTRING (80.5969499 8.0408481, 80.5969588 8.040872)",roundabout,
345147611,False,,,residential,50,False,92.884,"LINESTRING (80.595797 8.0431974, 80.5966389 8.0432507)",,
345147631,False,AA009,Jaffna - Kandy Road,trunk,60,True,10.246,"LINESTRING (80.595797 8.0431974, 80.5958211 8.0431084)",,
345147614,True,,,trunk,60,False,5.363,"LINESTRING (80.5970628 8.0406964, 80.5970156 8.0407083)",roundabout,
345147614,True,,,trunk,60,False,18.078,"LINESTRING (80.5970156 8.0407083, 80.5969488 8.040793, 80.5969499 8.0408481)",roundabout,
412554372,True,B213,Thalawa Eppawala Road,primary,40,False,49.366,"LINESTRING (80.5970156 8.0407083, 80.5969779 8.0407194, 80.5965709 8.0407598)",,
548874063,False,,,residential,40,True,10.872,"LINESTRING (80.5987602 8.0385045, 80.5988561 8.0385278)",,
"[508232180, 508232181]",False,,,residential,30,True,207.83,"LINESTRING (80.5987602 8.0385045, 80.5985865 8.0384162, 80.5985355 8.0383472, 80.5987796 8.0373911, 80.5987742 8.0371042, 80.5987098 8.037006, 80.5986036 8.036882, 80.598567 8.0368727)",,
548875576,True,AA009,Jaffna - Kandy Road,trunk,50,False,155.22599999999997,"LINESTRING (80.5987602 8.0385045, 80.5986073 8.0391512, 80.5984185 8.0396277, 80.5983263 8.0398278)",,
508232181,False,,,residential,30,True,8.252,"LINESTRING (80.598567 8.0368727, 80.5985614 8.0367987)",,
"[508232180, 508232181]",False,,,residential,30,False,207.83,"LINESTRING (80.598567 8.0368727, 80.5986036 8.036882, 80.5987098 8.037006, 80.5987742 8.0371042, 80.5987796 8.0373911, 80.5985355 8.0383472, 80.5985865 8.0384162, 80.5987602 8.0385045)",,
508232181,False,,,residential,30,False,8.252,"LINESTRING (80.5985614 8.0367987, 80.598567 8.0368727)",,
508232183,False,,,residential,30,True,715.4709999999999,"LINESTRING (80.5985614 8.0367987, 80.5982287 8.0375318, 80.5981672 8.0375793, 80.5980998 8.0375912, 80.5972982 8.0375036, 80.5971421 8.0375252, 80.5970791 8.0375743, 80.5967559 8.0380789, 80.5965386 8.0383684, 80.5960223 8.0389062, 80.5959217 8.039367, 80.595801 8.0396591, 80.5957111 8.0397481, 80.5955462 8.0398225, 80.5952096 8.0399128, 80.5950017 8.0400124, 80.594822 8.0401385, 80.594716 8.0402567, 80.5946061 8.0404771, 80.5945176 8.0407321, 80.5944218 8.0409007)",,
508232185,False,,,residential,30,False,111.226,"LINESTRING (80.5953511 8.0382721, 80.595355 8.0380149, 80.5950081 8.0374353, 80.5949877 8.037369)",,
"[508232184, 421715586]",False,,,residential,30,False,555.289,"LINESTRING (80.5949877 8.037369, 80.5949557 8.0373316, 80.5948762 8.0373115, 80.5938967 8.0373738, 80.5938497 8.037403, 80.5939208 8.0374402, 80.5939289 8.0375013, 80.5942145 8.0381985, 80.5945887 8.0390297, 80.594586 8.0391214, 80.5945363 8.0392581, 80.5942373 8.0397614, 80.5941756 8.0400137, 80.5941714 8.0404131, 80.5943207 8.0407846, 80.5944218 8.0409007)",,
508232185,False,,,residential,30,True,111.226,"LINESTRING (80.5949877 8.037369, 80.5950081 8.0374353, 80.595355 8.0380149, 80.5953511 8.0382721)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,False,24.871,"LINESTRING (80.5995002 8.0413476, 80.5996383 8.0415246)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,True,96.872,"LINESTRING (80.5995002 8.0413476, 80.5989942 8.0406349)",,
499182641,False,,,residential,40,False,263.816,"LINESTRING (80.5995002 8.0413476, 80.600059 8.040918, 80.6000872 8.0407852, 80.5999383 8.0402474, 80.5999222 8.0400509, 80.6000242 8.0397614, 80.6003031 8.039375)",,1
499182641,False,,,residential,40,True,263.81600000000003,"LINESTRING (80.6003031 8.039375, 80.6000242 8.0397614, 80.5999222 8.0400509, 80.5999383 8.0402474, 80.6000872 8.0407852, 80.600059 8.040918, 80.5995002 8.0413476)",,1
499182645,False,,,residential,40,True,111.22299999999998,"LINESTRING (80.6003031 8.039375, 80.6002575 8.039205, 80.6002521 8.0390111, 80.600287 8.0386712, 80.6001019 8.0384481)",,1
499182645,False,,,residential,40,False,111.223,"LINESTRING (80.6001019 8.0384481, 80.600287 8.0386712, 80.6002521 8.0390111, 80.6002575 8.039205, 80.6003031 8.039375)",,1
499182647,False,,,residential,30,True,134.336,"LINESTRING (80.6001019 8.0384481, 80.5995333 8.0384879, 80.5992115 8.0384879, 80.5990143 8.0384667, 80.5988869 8.0384415)",,1
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,True,173.951,"LINESTRING (80.6006039 8.0427628, 80.5996383 8.0415246)",,
499182657,False,,,living_street,20,True,344.006,"LINESTRING (80.6006039 8.0427628, 80.6002119 8.0429949, 80.6000883 8.0430752, 80.5992141 8.0436429, 80.5987877 8.0438793, 80.5983505 8.0440811, 80.5978984 8.0443003)",,1
499182659,False,,,residential,20,False,77.909,"LINESTRING (80.5978984 8.0443003, 80.5973098 8.0439114)",,1
499182657,False,,,living_street,20,False,344.00600000000003,"LINESTRING (80.5978984 8.0443003, 80.5983505 8.0440811, 80.5987877 8.0438793, 80.5992141 8.0436429, 80.6000883 8.0430752, 80.6002119 8.0429949, 80.6006039 8.0427628)",,1
345147611,False,,,residential,50,True,92.884,"LINESTRING (80.5966389 8.0432507, 80.595797 8.0431974)",,
345147611,False,,,residential,50,False,406.08500000000004,"LINESTRING (80.5966389 8.0432507, 80.5967358 8.0432606, 80.5969477 8.0432234, 80.5970308 8.0431543, 80.5974385 8.042254, 80.5975941 8.042015, 80.5983907 8.0411093, 80.5989942 8.0406349)",,
499182659,False,,,residential,20,True,108.707,"LINESTRING (80.5966389 8.0432507, 80.5966835 8.0434251, 80.5967385 8.0435194, 80.5968189 8.0435871, 80.5973098 8.0439114)",,1
499182647,False,,,residential,30,False,134.33599999999998,"LINESTRING (80.5988869 8.0384415, 80.5990143 8.0384667, 80.5992115 8.0384879, 80.5995333 8.0384879, 80.6001019 8.0384481)",,1
412554375,True,AA009,Jaffna - Kandy Road,trunk,50,False,10.178,"LINESTRING (80.5988561 8.0385278, 80.5988869 8.0384415)",,
548874063,False,,,residential,40,False,10.872,"LINESTRING (80.5988561 8.0385278, 80.5987602 8.0385045)",,
672175659,True,B212,Kekirawa-Ganewalpola Road,secondary,50,False,9.517,"LINESTRING (80.598278 8.0398789, 80.5983378 8.0399407)",,
548875576,True,AA009,Jaffna - Kandy Road,trunk,50,False,50.8,"LINESTRING (80.598278 8.0398789, 80.5981908 8.0399692, 80.5979361 8.040185)",,
548874064,True,B212,Kekirawa-Ganewalpola Road,secondary,50,False,9.363,"LINESTRING (80.5983834 8.0398902, 80.5983263 8.0398278)",,
412554375,True,AA009,Jaffna - Kandy Road,trunk,50,False,160.647,"LINESTRING (80.5983834 8.0398902, 80.5985047 8.0396595, 80.5986777 8.0391691, 80.5988561 8.0385278)",,
412554375,True,AA009,Jaffna - Kandy Road,trunk,50,False,7.533,"LINESTRING (80.5983378 8.0399407, 80.5983834 8.0398902)",,
672175659,True,B212,Kekirawa-Ganewalpola Road,secondary,50,False,44.648,"LINESTRING (80.5983378 8.0399407, 80.5986497 8.0401973)",,
412554375,True,AA009,Jaffna - Kandy Road,trunk,50,False,52.168,"LINESTRING (80.597981 8.0402494, 80.5983378 8.0399407)",,
1245139578,False,,,residential,,False,8.702,"LINESTRING (80.597981 8.0402494, 80.5979361 8.040185)",,
548874064,True,B212,Kekirawa-Ganewalpola Road,secondary,50,False,45.008,"LINESTRING (80.5986497 8.0401973, 80.5983834 8.0398902)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,False,61.696,"LINESTRING (80.5986497 8.0401973, 80.5987809 8.0403627, 80.5989942 8.0406349)",,
752894640,False,,,trunk_link,,False,5.763,"LINESTRING (80.5959186 8.0426007, 80.59597 8.0426105)",,
752894642,True,AA009,Jaffna - Kandy Road,trunk,60,False,57.557,"LINESTRING (80.5959186 8.0426007, 80.595828 8.0430115, 80.5958211 8.0431084)",,
752894641,False,,,trunk_link,,False,6.577,"LINESTRING (80.5960692 8.0422214, 80.5961229 8.0422473)",,
752894642,True,AA009,Jaffna - Kandy Road,trunk,60,False,45.471000000000004,"LINESTRING (80.5960692 8.0422214, 80.5959646 8.0424399, 80.5959186 8.0426007)",,
421715586,False,,,residential,30,False,17.164,"LINESTRING (80.5944218 8.0409007, 80.5942961 8.040992)",,
"[508232184, 421715586]",False,,,residential,30,True,555.289,"LINESTRING (80.5944218 8.0409007, 80.5943207 8.0407846, 80.5941714 8.0404131, 80.5941756 8.0400137, 80.5942373 8.0397614, 80.5945363 8.0392581, 80.594586 8.0391214, 80.5945887 8.0390297, 80.5942145 8.0381985, 80.5939289 8.0375013, 80.5939208 8.0374402, 80.5938497 8.037403, 80.5938967 8.0373738, 80.5948762 8.0373115, 80.5949557 8.0373316, 80.5949877 8.037369)",,
508232183,False,,,residential,30,False,715.471,"LINESTRING (80.5944218 8.0409007, 80.5945176 8.0407321, 80.5946061 8.0404771, 80.594716 8.0402567, 80.594822 8.0401385, 80.5950017 8.0400124, 80.5952096 8.0399128, 80.5955462 8.0398225, 80.5957111 8.0397481, 80.595801 8.0396591, 80.5959217 8.039367, 80.5960223 8.0389062, 80.5965386 8.0383684, 80.5967559 8.0380789, 80.5970791 8.0375743, 80.5971421 8.0375252, 80.5972982 8.0375036, 80.5980998 8.0375912, 80.5981672 8.0375793, 80.5982287 8.0375318, 80.5985614 8.0367987)",,
499182659,False,,,residential,20,True,77.909,"LINESTRING (80.5973098 8.0439114, 80.5978984 8.0443003)",,1
499182659,False,,,residential,20,False,108.70700000000001,"LINESTRING (80.5973098 8.0439114, 80.5968189 8.0435871, 80.5967385 8.0435194, 80.5966835 8.0434251, 80.5966389 8.0432507)",,1
1201356015,False,,,unclassified,,False,375.542,"LINESTRING (80.5973098 8.0439114, 80.5977825 8.0432875, 80.5980292 8.0429103, 80.598276 8.0426926, 80.5983082 8.0425438, 80.5987427 8.042172, 80.5991879 8.0418905, 80.5996383 8.0415246)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,False,173.951,"LINESTRING (80.5996383 8.0415246, 80.6006039 8.0427628)",,
152982820,False,B212,Kekirawa-Ganewalpola Road,secondary,50,True,24.871,"LINESTRING (80.5996383 8.0415246, 80.5995002 8.0413476)",,
1201356015,False,,,unclassified,,True,375.54200000000003,"LINESTRING (80.5996383 8.0415246, 80.5991879 8.0418905, 80.5987427 8.042172, 80.5983082 8.0425438, 80.598276 8.0426926, 80.5980292 8.0429103, 80.5977825 8.0432875, 80.5973098 8.0439114)",,
1245139578,False,,,residential,,True,186.92000000000002,"LINESTRING (80.5973098 8.0386699, 80.5973996 8.039055, 80.5974211 8.0393126, 80.5974264 8.0394255, 80.5975297 8.0395914, 80.5976464 8.0397189, 80.5979361 8.040185)",,
1245139578,False,,,residential,,True,8.702,"LINESTRING (80.5979361 8.040185, 80.597981 8.0402494)",,
548875576,True,AA009,Jaffna - Kandy Road,trunk,50,False,112.09,"LINESTRING (80.5979361 8.040185, 80.5974885 8.0404868, 80.5973839 8.0405526, 80.5972494 8.0406066, 80.5970628 8.0406964)",,
1245139578,False,,,residential,,False,186.92,"LINESTRING (80.5979361 8.040185, 80.5976464 8.0397189, 80.5975297 8.0395914, 80.5974264 8.0394255, 80.5974211 8.0393126, 80.5973996 8.039055, 80.5973098 8.0386699)",,
