osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes
697217308,True,B247,Kurunegala-Negombo Road,primary,60,False,71.407,"LINESTRING (80.36136 7.4884715, 80.361929 7.4887783)",,
50131783,False,B247,Kurunegala-Negombo Road,primary,60,True,108.055,"LINESTRING (80.36136 7.4884715, 80.3611655 7.4883878, 80.3610771 7.4883546, 80.3606801 7.488183, 80.3604612 7.4880843)",,
542618355,True,,,trunk,40,False,6.411,"LINESTRING (80.3666611 7.4866465, 80.366632 7.486647, 80.366605 7.4866576)",roundabout,
542618352,True,AA010,Kurunegala - Kandy Road,trunk,70,False,51.228,"LINESTRING (80.3661295 7.4868473, 80.3665893 7.4867808)",,
335792620,False,AA010,Kurunegala - Kandy Road,trunk,50,False,100.499,"LINESTRING (80.3661295 7.4868473, 80.3655685 7.4869723, 80.3652418 7.4870526)",,4
542883048,False,,,residential,40,False,7.958,"LINESTRING (80.3626036 7.4885073, 80.3625609 7.4884496)",,
187445696,True,AA010,Kurunegala - Puttalam Road,trunk,50,False,142.35700000000003,"LINESTRING (80.3626036 7.4885073, 80.3627382 7.4884306, 80.3629767 7.4882755, 80.363162 7.4881623, 80.363394 7.4880278, 80.3636234 7.4878835, 80.3636993 7.4878307)",,
311088078,True,,Bodhiraja Mawatha,residential,30,False,135.649,"LINESTRING (80.3626036 7.4885073, 80.3626232 7.4885267, 80.3626346 7.488535, 80.3626513 7.48854, 80.3627801 7.488548, 80.3628539 7.4885586, 80.3630588 7.4885675, 80.3638207 7.4885953)",,
311091055,True,,St. Anne's Street,tertiary,50,False,22.574,"LINESTRING (80.3632791 7.4869994, 80.3631279 7.4871363)",,
48652579,False,,Mihindu Mawatha,tertiary,50,False,68.361,"LINESTRING (80.3632791 7.4869994, 80.3632006 7.4869002, 80.3631415 7.4868192, 80.363051 7.486717, 80.3629759 7.4866306, 80.3629142 7.4865601, 80.3628842 7.4865259)",,
48652579,False,,Mihindu Mawatha,tertiary,50,True,97.402,"LINESTRING (80.3632791 7.4869994, 80.3633702 7.4871651, 80.3634748 7.487346, 80.3636978 7.4877706)",,
48652579,False,,Mihindu Mawatha,tertiary,50,False,70.109,"LINESTRING (80.362502 7.4860442, 80.3624906 7.485997, 80.3624906 7.4859498, 80.3624969 7.4858912, 80.3625404 7.4858163, 80.3626098 7.4857054, 80.3626439 7.4856509, 80.3626823 7.4855842, 80.3627547 7.4854906)",,
48652579,False,,Mihindu Mawatha,tertiary,50,True,68.39699999999999,"LINESTRING (80.362502 7.4860442, 80.3625207 7.4860802, 80.3625486 7.4861326, 80.3626243 7.4862281, 80.3627452 7.4863726, 80.3628109 7.4864444, 80.3628842 7.4865259)",,
1253285682,False,,,residential,,False,70.903,"LINESTRING (80.362502 7.4860442, 80.3623724 7.4860628, 80.3623228 7.4860549, 80.3622128 7.4860123, 80.3621122 7.4859285, 80.361958 7.4857836)",,
504229263,False,,,residential,20,False,8.601,"LINESTRING (80.3651315 7.4905199, 80.3652032 7.4904894)",,2
512728443,False,,,residential,30,True,31.829,"LINESTRING (80.3651315 7.4905199, 80.3649927 7.4905964, 80.3648871 7.4906714)",,
"[278166835, 512728443]",False,,Kathiresan Kovil Road,residential,30,"[False, True]",324.14500000000004,"LINESTRING (80.3620946 7.4912036, 80.362186 7.4911222, 80.3623937 7.4910613, 80.3630723 7.4910002, 80.3636033 7.4909682, 80.3642953 7.4909629, 80.3644314 7.4909882, 80.3646033 7.4908795, 80.3648871 7.4906714)",,
302206246,False,,Kathiresan Kovil Road,residential,30,False,97.68100000000001,"LINESTRING (80.3620946 7.4912036, 80.3619658 7.4910108, 80.3619015 7.4909204, 80.3618493 7.4908895, 80.3618103 7.4908619, 80.3616547 7.490814, 80.3615836 7.4907842, 80.3615152 7.4907555, 80.361424 7.4906811)",,
404514060,False,AA010,Kurunegala - Kandy Road,trunk,70,True,50.793,"LINESTRING (80.3677828 7.4833458, 80.3678846 7.4829003)",,
200571680,False,,Rajapihilla Road,tertiary,50,True,151.01399999999998,"LINESTRING (80.3677828 7.4833458, 80.3674748 7.4833232, 80.3665995 7.4834134, 80.3664251 7.4834611)",,
404514060,False,AA010,Kurunegala - Kandy Road,trunk,70,False,208.36100000000002,"LINESTRING (80.3677828 7.4833458, 80.3677144 7.4837865, 80.3676788 7.4840777, 80.3675995 7.4845656, 80.367507 7.4849233, 80.3674385 7.4851858)",,
200571680,False,,Rajapihilla Road,tertiary,50,True,37.974,"LINESTRING (80.3650585 7.484417, 80.3648064 7.4846497)",,
200571680,False,,Rajapihilla Road,tertiary,50,False,72.218,"LINESTRING (80.3650585 7.484417, 80.3651257 7.4843515, 80.3654058 7.4840779, 80.3655271 7.4839632)",,
302206229,False,,Baladaksha Mawatha,tertiary,60,False,64.817,"LINESTRING (80.3665711 7.4897928, 80.3665793 7.4898487, 80.3666035 7.4900547, 80.3666302 7.4902529, 80.3666477 7.4903707)",,
302206231,False,,Wathhimi Road,tertiary,40,True,147.63400000000001,"LINESTRING (80.3665711 7.4897928, 80.3666423 7.4897703, 80.3667147 7.4897383, 80.3668128 7.4896769, 80.3669051 7.4895947, 80.3670151 7.489467, 80.3670809 7.4893979, 80.3672256 7.489229, 80.3672834 7.4891825, 80.3673624 7.4891399, 80.3674377 7.4891171, 80.3675287 7.4891001, 80.3675878 7.4890954, 80.3676465 7.4890778)",,
504229262,False,,Kachcheriya Road,residential,60,True,141.539,"LINESTRING (80.3665711 7.4897928, 80.3664158 7.4896556, 80.3663204 7.4895681, 80.3661972 7.4894522, 80.3660951 7.4893354, 80.3659529 7.4890988, 80.3658302 7.4889033, 80.3657638 7.4888162)",,
404514060,False,AA010,Kurunegala - Kandy Road,trunk,70,True,46.051,"LINESTRING (80.3669051 7.4863309, 80.3669606 7.4862162, 80.3670911 7.4859601)",,
