osmid,oneway,highway,maxspeed,reversed,length,lanes,ref,name,geometry,junction
539795759,False,residential,40,False,8.571,,,,"LINESTRING (80.1786092 6.6487285, 80.1786569 6.6487893)",
356102965,True,secondary,70,False,109.92,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1786092 6.6487285, 80.178551 6.6488112, 80.1784138 6.648991, 80.1779718 6.6494865)",
727880298,False,residential,,False,76.017,,,,"LINESTRING (80.178778 6.6483246, 80.1781063 6.6481755)",
356102965,True,secondary,70,False,48.782,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.178778 6.6483246, 80.1786914 6.6485762, 80.1786092 6.6487285)",
539795754,False,secondary_link,40,False,9.87,,,,"LINESTRING (80.1775876 6.6505616, 80.1776755 6.6505776)",
539795764,True,secondary,70,False,63.966,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1775876 6.6505616, 80.1774726 6.6511254)",
356102963,True,secondary,70,False,85.084,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1768828 6.6528809, 80.1769339 6.6528528, 80.1770834 6.652627, 80.1772758 6.6522341)",
356102964,False,secondary,70,False,76.94,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1768828 6.6528809, 80.1767944 6.6530706, 80.1765597 6.6534935)",
329992594,False,secondary,40,True,60.5,,,Bulathsinhala - Galketiya - Molkawa Road,"LINESTRING (80.1813271 6.6515258, 80.1810257 6.6514352, 80.1808048 6.651362)",
1185672608,False,residential,,False,248.62099999999998,,,,"LINESTRING (80.1813271 6.6515258, 80.1811723 6.6517174, 80.1810083 6.651954, 80.1807741 6.6521285, 80.1804305 6.6524348, 80.1799314 6.6527875, 80.1799182 6.6529287, 80.1799083 6.6530273, 80.1798157 6.6530765)",
329992595,False,residential,30,False,78.747,,,,"LINESTRING (80.1813049 6.6464197, 80.1813135 6.6462173, 80.1813172 6.6458034, 80.1813667 6.645726)",
547857458,False,residential,40,False,140.576,,,,"LINESTRING (80.1813049 6.6464197, 80.1811506 6.6464154, 80.1808623 6.6463602, 80.1805636 6.6463617, 80.1800423 6.6464322)",
547857458,False,residential,40,True,111.531,,,,"LINESTRING (80.1813049 6.6464197, 80.1816599 6.6463321, 80.1819411 6.6463217, 80.1822972 6.6463897)",
329992595,False,residential,30,True,78.747,,,,"LINESTRING (80.1813667 6.645726, 80.1813172 6.6458034, 80.1813135 6.6462173, 80.1813049 6.6464197)",
329992597,False,residential,30,False,79.55999999999999,,,,"LINESTRING (80.1813667 6.645726, 80.181445 6.6456873, 80.1815193 6.6456767, 80.181743 6.6456061, 80.1818394 6.6455794, 80.1819188 6.6455599, 80.1820596 6.6455489)",
329992597,False,residential,30,True,79.56,,,,"LINESTRING (80.1820596 6.6455489, 80.1819188 6.6455599, 80.1818394 6.6455794, 80.181743 6.6456061, 80.1815193 6.6456767, 80.181445 6.6456873, 80.1813667 6.645726)",
547852143,False,residential,40,False,53.808,,,,"LINESTRING (80.1756546 6.6459077, 80.1758719 6.646124, 80.1760125 6.6462349)",
482024571,False,residential,,False,117.11,,,,"LINESTRING (80.1800811 6.6493727, 80.1799164 6.6494324, 80.1798153 6.6494259, 80.1796619 6.6493855, 80.1793534 6.649211, 80.1791303 6.64906)",
329992594,False,secondary,40,False,60.5,,,Bulathsinhala - Galketiya - Molkawa Road,"LINESTRING (80.1808048 6.651362, 80.1810257 6.6514352, 80.1813271 6.6515258)",
329992594,False,secondary,40,True,167.986,,,Bulathsinhala - Galketiya - Molkawa Road,"LINESTRING (80.1808048 6.651362, 80.1806982 6.651314, 80.1805966 6.6512655, 80.1804626 6.6511724, 80.1803543 6.6510643, 80.1802846 6.6510165, 80.1801491 6.650916, 80.1799487 6.6507978, 80.179598 6.6506068, 80.1795191 6.6505697)",
482024572,False,residential,30,True,150.52599999999998,,,,"LINESTRING (80.1808048 6.651362, 80.1810092 6.6508951, 80.1810942 6.6505705, 80.1811162 6.6503194, 80.1811358 6.6501249, 80.181168 6.6500722)",
482024572,False,residential,30,False,395.288,,,,"LINESTRING (80.1822972 6.6463897, 80.1822524 6.6468889, 80.1821593 6.6474094, 80.182069 6.6478379, 80.1818681 6.6483693, 80.1818074 6.648583, 80.1818632 6.6489535, 80.1818645 6.6490867, 80.1818352 6.6492662, 80.1817809 6.6494661, 80.1816833 6.6496594, 80.181552 6.6497901)",
547857458,False,residential,40,False,111.531,,,,"LINESTRING (80.1822972 6.6463897, 80.1819411 6.6463217, 80.1816599 6.6463321, 80.1813049 6.6464197)",
539795752,False,secondary_link,40,False,8.603,,,,"LINESTRING (80.1772544 6.6520699, 80.1773255 6.6521015)",
539795764,True,secondary,70,False,15.235,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1772544 6.6520699, 80.1772007 6.6521961)",
329992594,False,secondary,40,False,194.931,,,Bulathsinhala - Galketiya - Molkawa Road,"LINESTRING (80.1780081 6.649673, 80.1781233 6.6497678, 80.1782817 6.6498735, 80.1784794 6.6499801, 80.1786276 6.6500826, 80.178824 6.6502119, 80.1790596 6.6503286, 80.1793076 6.6504702, 80.1795191 6.6505697)",
539795762,True,secondary,40,False,17.981,,,,"LINESTRING (80.1780081 6.649673, 80.1780631 6.6496169, 80.1780689 6.6495756, 80.1780567 6.6495357)",roundabout
547852143,False,residential,40,True,74.131,,,,"LINESTRING (80.176668 6.6463782, 80.1760125 6.6462349)",
539795749,False,residential,30,True,322.599,,,,"LINESTRING (80.176668 6.6463782, 80.1765488 6.6466623, 80.1765346 6.6468195, 80.1766656 6.6474546, 80.1766616 6.6476384, 80.1765852 6.6478022, 80.1764511 6.6479141, 80.1763773 6.6479794, 80.1763477 6.6482325, 80.1762177 6.6483364, 80.1760259 6.6486601, 80.1758674 6.6489779)",
547852143,False,residential,40,False,106.87299999999999,,,,"LINESTRING (80.176668 6.6463782, 80.1771162 6.6463476, 80.1776272 6.646261)",
539795749,False,residential,30,False,322.599,,,,"LINESTRING (80.1758674 6.6489779, 80.1760259 6.6486601, 80.1762177 6.6483364, 80.1763477 6.6482325, 80.1763773 6.6479794, 80.1764511 6.6479141, 80.1765852 6.6478022, 80.1766616 6.6476384, 80.1766656 6.6474546, 80.1765346 6.6468195, 80.1765488 6.6466623, 80.176668 6.6463782)",
539795750,False,residential,30,False,160.18099999999998,,,,"LINESTRING (80.1758674 6.6489779, 80.1761695 6.649352, 80.1763264 6.6496783, 80.1764363 6.6497796, 80.1765584 6.6498182, 80.1768776 6.6498808)",
539795750,False,residential,30,True,156.04700000000003,,,,"LINESTRING (80.1758674 6.6489779, 80.175794 6.6489191, 80.1755995 6.6486628, 80.175397 6.6484462, 80.1753265 6.6483388, 80.1753165 6.6483236, 80.1752749 6.6481459, 80.1752047 6.6477883)",
539795750,False,residential,30,False,156.047,,,,"LINESTRING (80.1752047 6.6477883, 80.1752749 6.6481459, 80.1753165 6.6483236, 80.1753265 6.6483388, 80.175397 6.6484462, 80.1755995 6.6486628, 80.175794 6.6489191, 80.1758674 6.6489779)",
539795750,False,residential,30,True,317.54499999999996,,,,"LINESTRING (80.1752047 6.6477883, 80.175165 6.6476203, 80.1750255 6.6473286, 80.1749573 6.6470542, 80.1748824 6.6469305, 80.1747121 6.6467138, 80.1746757 6.6466362, 80.1746971 6.6465164, 80.1747841 6.6463228, 80.1749356 6.6462895, 80.1755197 6.6463237, 80.1756392 6.6462877, 80.1758055 6.6462327, 80.1759214 6.646234, 80.1760125 6.6462349)",
539795750,False,residential,30,False,90.091,,,,"LINESTRING (80.1768776 6.6498808, 80.1776863 6.6499867)",
539795750,False,residential,30,True,160.181,,,,"LINESTRING (80.1768776 6.6498808, 80.1765584 6.6498182, 80.1764363 6.6497796, 80.1763264 6.6496783, 80.1761695 6.649352, 80.1758674 6.6489779)",
539949584,False,residential,30,True,164.99,,,,"LINESTRING (80.1768776 6.6498808, 80.1767474 6.6505184, 80.1766978 6.6505756, 80.1765275 6.6506649, 80.1764001 6.6507595, 80.1761466 6.6510811)",
356102963,True,secondary,70,False,15.733,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1772758 6.6522341, 80.1773255 6.6521015)",
539795751,False,residential,40,True,9.309,,,,"LINESTRING (80.1772758 6.6522341, 80.1772007 6.6521961)",
539795751,False,residential,40,False,9.309,,,,"LINESTRING (80.1772007 6.6521961, 80.1772758 6.6522341)",
539795764,True,secondary,70,False,84.173,2,B304,Nagoda - Kalawellawa - Bellapitiya Road,"LINESTRING (80.1772007 6.6521961, 80.1769017 6.6527882, 80.1768828 6.6528809)",
