osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry
163132714,B450,Walasmulla - Weeraketiya Road,primary,70,False,False,192.76600000000002,"LINESTRING (80.6978148 6.155503, 80.698497 6.1554202, 80.6988669 6.1553979, 80.6991752 6.1554198, 80.6994803 6.1554698, 80.6995413 6.1554985)"
182834256,B485,Walasmulla-Katuwana-Middeniya Road,secondary,50,False,False,302.832,"LINESTRING (80.6978148 6.155503, 80.6978502 6.1557332, 80.6980716 6.158214)"
182834258,B54,Beliatta-Walasmulla Road,primary,60,False,True,210.3,"LINESTRING (80.6978148 6.155503, 80.6976888 6.1537767, 80.6976566 6.1536195)"
288740594,,Meda Mawatha,residential,30,False,False,135.401,"LINESTRING (80.6978148 6.155503, 80.6977121 6.1555226, 80.6966027 6.1556767)"
163132714,B450,Walasmulla - Weeraketiya Road,primary,70,False,True,140.826,"LINESTRING (80.7007382 6.1558092, 80.7006258 6.1558274, 80.7004407 6.1558461, 80.7003388 6.1558354, 80.7001913 6.1557848, 80.6996681 6.1555212, 80.6995413 6.1554985)"
358515623,,,residential,30,False,False,112.36500000000001,"LINESTRING (80.7007382 6.1558092, 80.7008396 6.1556811, 80.7008363 6.1554412, 80.7009007 6.1553996, 80.701425 6.155502)"
182834258,B54,Beliatta-Walasmulla Road,primary,60,False,False,210.3,"LINESTRING (80.6976566 6.1536195, 80.6976888 6.1537767, 80.6978148 6.155503)"
182834258,B54,Beliatta-Walasmulla Road,primary,60,False,True,86.15100000000001,"LINESTRING (80.6976566 6.1536195, 80.69756 6.15343, 80.6973334 6.15311, 80.6972958 6.153022, 80.6973065 6.1529474)"
163132714,B450,Walasmulla - Weeraketiya Road,primary,70,False,False,140.826,"LINESTRING (80.6995413 6.1554985, 80.6996681 6.1555212, 80.7001913 6.1557848, 80.7003388 6.1558354, 80.7004407 6.1558461, 80.7006258 6.1558274, 80.7007382 6.1558092)"
163132714,B450,Walasmulla - Weeraketiya Road,primary,70,False,True,192.76600000000002,"LINESTRING (80.6995413 6.1554985, 80.6994803 6.1554698, 80.6991752 6.1554198, 80.6988669 6.1553979, 80.698497 6.1554202, 80.6978148 6.155503)"
288268870,,,residential,30,True,False,368.04900000000004,"LINESTRING (80.6995413 6.1554985, 80.6994361 6.1558576, 80.6992819 6.1564769, 80.6991534 6.1571747, 80.6990407 6.157558, 80.6989853 6.1576701, 80.6982933 6.158134, 80.6980716 6.158214)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,57.039,"LINESTRING (80.6942854 6.15721, 80.6947963 6.1572815)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,34.546,"LINESTRING (80.6942854 6.15721, 80.6939849 6.1571248)"
376260882,,,living_street,,False,True,256.43399999999997,"LINESTRING (80.6942854 6.15721, 80.6944022 6.1570283, 80.6946177 6.1560049, 80.6948409 6.1549838)"
205322022,,,residential,30,False,False,62.028,"LINESTRING (80.6943538 6.153254, 80.6944606 6.1532753, 80.6949097 6.1532233)"
205322022,,,residential,30,False,True,141.04200000000003,"LINESTRING (80.6943538 6.153254, 80.6942192 6.1530779, 80.6941173 6.1523686, 80.694156 6.1520401)"
375946574,,,residential,30,False,False,282.19,"LINESTRING (80.6943538 6.153254, 80.6942179 6.1536364, 80.6953862 6.1540677, 80.6954174 6.1540959, 80.6953975 6.1544906, 80.6958257 6.1546541)"
205322022,,,residential,30,False,False,72.602,"LINESTRING (80.6934973 6.1514143, 80.6939772 6.15186)"
182834258,B54,Beliatta-Walasmulla Road,primary,60,False,False,86.15100000000001,"LINESTRING (80.6973065 6.1529474, 80.6972958 6.153022, 80.6973334 6.15311, 80.69756 6.15343, 80.6976566 6.1536195)"
205322022,,,residential,30,False,True,97.108,"LINESTRING (80.6973065 6.1529474, 80.6970659 6.1528393, 80.6967271 6.1528373, 80.6964532 6.1528671)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,208.774,"LINESTRING (80.6964035 6.1575371, 80.6969185 6.1577078, 80.6974227 6.1579531, 80.6977124 6.1580971, 80.6980876 6.1583623)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,128.213,"LINESTRING (80.6964035 6.1575371, 80.6957364 6.1573944, 80.6952609 6.1573524)"
205322022,,,residential,30,False,False,28.139,"LINESTRING (80.6939772 6.15186, 80.694156 6.1520401)"
205322022,,,residential,30,False,True,72.602,"LINESTRING (80.6939772 6.15186, 80.6934973 6.1514143)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,51.965,"LINESTRING (80.6947963 6.1572815, 80.6952609 6.1573524)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,57.039,"LINESTRING (80.6947963 6.1572815, 80.6942854 6.15721)"
376260881,,,living_street,,False,False,145.288,"LINESTRING (80.6947963 6.1572815, 80.6950132 6.1564112, 80.6950653 6.1560045)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,51.965,"LINESTRING (80.6952609 6.1573524, 80.6947963 6.1572815)"
376260880,,,living_street,,False,False,229.848,"LINESTRING (80.6952609 6.1573524, 80.6954684 6.1564546, 80.695711 6.1553344)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,128.213,"LINESTRING (80.6952609 6.1573524, 80.6957364 6.1573944, 80.6964035 6.1575371)"
205322022,,,residential,30,False,True,28.139,"LINESTRING (80.694156 6.1520401, 80.6939772 6.15186)"
205322022,,,residential,30,False,False,141.042,"LINESTRING (80.694156 6.1520401, 80.6941173 6.1523686, 80.6942192 6.1530779, 80.6943538 6.153254)"
375946572,,,living_street,,False,False,175.17200000000003,"LINESTRING (80.694156 6.1520401, 80.6942593 6.1519762, 80.6944975 6.1517084, 80.6947498 6.1515505, 80.6948774 6.1515364, 80.6950901 6.1515787, 80.6952092 6.1516323, 80.6955381 6.151621)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,34.546,"LINESTRING (80.6939849 6.1571248, 80.6942854 6.15721)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,25.895,"LINESTRING (80.6939849 6.1571248, 80.6937571 6.1570706)"
394892214,,,living_street,,False,False,103.578,"LINESTRING (80.6939849 6.1571248, 80.6937188 6.1577599, 80.6937398 6.1580025)"
182834256,B485,Walasmulla-Katuwana-Middeniya Road,secondary,50,False,True,16.585,"LINESTRING (80.6980876 6.1583623, 80.6980716 6.158214)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,True,208.77399999999997,"LINESTRING (80.6980876 6.1583623, 80.6977124 6.1580971, 80.6974227 6.1579531, 80.6969185 6.1577078, 80.6964035 6.1575371)"
182834256,B485,Walasmulla-Katuwana-Middeniya Road,secondary,50,False,False,16.585,"LINESTRING (80.6980716 6.158214, 80.6980876 6.1583623)"
182834256,B485,Walasmulla-Katuwana-Middeniya Road,secondary,50,False,True,302.832,"LINESTRING (80.6980716 6.158214, 80.6978502 6.1557332, 80.6978148 6.155503)"
205322022,,,residential,30,False,False,96.95100000000001,"LINESTRING (80.6956128 6.1530573, 80.6958998 6.1530091, 80.6960343 6.1529618, 80.6961706 6.1528777, 80.6964532 6.1528671)"
205322022,,,residential,30,False,True,80.035,"LINESTRING (80.6956128 6.1530573, 80.6950578 6.1532062, 80.6949097 6.1532233)"
288593219,,,living_street,,False,False,187.733,"LINESTRING (80.6956128 6.1530573, 80.6955518 6.1527826, 80.6955024 6.1524783, 80.6954933 6.151919, 80.6955265 6.1518355, 80.6956011 6.1517422, 80.6958313 6.1515039)"
288593219,,,living_street,,False,True,187.733,"LINESTRING (80.6958313 6.1515039, 80.6956011 6.1517422, 80.6955265 6.1518355, 80.6954933 6.151919, 80.6955024 6.1524783, 80.6955518 6.1527826, 80.6956128 6.1530573)"
205322022,,,residential,30,False,False,97.108,"LINESTRING (80.6964532 6.1528671, 80.6967271 6.1528373, 80.6970659 6.1528393, 80.6973065 6.1529474)"
205322022,,,residential,30,False,True,96.95100000000001,"LINESTRING (80.6964532 6.1528671, 80.6961706 6.1528777, 80.6960343 6.1529618, 80.6958998 6.1530091, 80.6956128 6.1530573)"
376993891,,,living_street,,False,False,343.50600000000003,"LINESTRING (80.6964532 6.1528671, 80.6966906 6.1534409, 80.6967701 6.1540127, 80.6965013 6.1540688, 80.6964854 6.1541219, 80.6965909 6.1547914, 80.6966027 6.1556767)"
288740594,,Meda Mawatha,residential,30,False,False,4.722,"LINESTRING (80.6957516 6.1553476, 80.695711 6.1553344)"
288740594,,Meda Mawatha,residential,30,False,True,100.958,"LINESTRING (80.6957516 6.1553476, 80.6966027 6.1556767)"
375946573,,,residential,30,False,False,77.548,"LINESTRING (80.6957516 6.1553476, 80.6958257 6.1546541)"
288740594,,Meda Mawatha,residential,30,False,False,103.793,"LINESTRING (80.695711 6.1553344, 80.6948409 6.1549838)"
288740594,,Meda Mawatha,residential,30,False,True,4.722,"LINESTRING (80.695711 6.1553344, 80.6957516 6.1553476)"
376260880,,,living_street,,False,True,229.848,"LINESTRING (80.695711 6.1553344, 80.6954684 6.1564546, 80.6952609 6.1573524)"
288740594,,Meda Mawatha,residential,30,False,False,53.473,"LINESTRING (80.6948409 6.1549838, 80.6943944 6.1547989)"
288740594,,Meda Mawatha,residential,30,False,True,103.793,"LINESTRING (80.6948409 6.1549838, 80.695711 6.1553344)"
376260882,,,living_street,,False,False,256.43399999999997,"LINESTRING (80.6948409 6.1549838, 80.6946177 6.1560049, 80.6944022 6.1570283, 80.6942854 6.15721)"
288740594,,Meda Mawatha,residential,30,False,False,60.236,"LINESTRING (80.6943944 6.1547989, 80.6938798 6.1546209)"
288740594,,Meda Mawatha,residential,30,False,True,53.473,"LINESTRING (80.6943944 6.1547989, 80.6948409 6.1549838)"
376260884,,,living_street,,False,False,262.509,"LINESTRING (80.6943944 6.1547989, 80.6942387 6.1553804, 80.6940081 6.1562217, 80.6939179 6.1566384, 80.6937571 6.1570706)"
358515623,,,residential,30,False,True,112.365,"LINESTRING (80.701425 6.155502, 80.7009007 6.1553996, 80.7008363 6.1554412, 80.7008396 6.1556811, 80.7007382 6.1558092)"
375946572,,,living_street,,False,True,175.172,"LINESTRING (80.6955381 6.151621, 80.6952092 6.1516323, 80.6950901 6.1515787, 80.6948774 6.1515364, 80.6947498 6.1515505, 80.6944975 6.1517084, 80.6942593 6.1519762, 80.694156 6.1520401)"
375946573,,,residential,30,False,True,73.059,"LINESTRING (80.6959136 6.1540029, 80.6958257 6.1546541)"
375946573,,,residential,30,False,False,73.059,"LINESTRING (80.6958257 6.1546541, 80.6959136 6.1540029)"
375946573,,,residential,30,False,True,77.548,"LINESTRING (80.6958257 6.1546541, 80.6957516 6.1553476)"
375946574,,,residential,30,False,True,282.19,"LINESTRING (80.6958257 6.1546541, 80.6953975 6.1544906, 80.6954174 6.1540959, 80.6953862 6.1540677, 80.6942179 6.1536364, 80.6943538 6.153254)"
288740594,,Meda Mawatha,residential,30,False,True,60.236,"LINESTRING (80.6938798 6.1546209, 80.6943944 6.1547989)"
376260881,,,living_street,,False,True,145.288,"LINESTRING (80.6950653 6.1560045, 80.6950132 6.1564112, 80.6947963 6.1572815)"
376476536,,Walasmulla-Pallekanda Road,tertiary,40,False,False,25.895,"LINESTRING (80.6937571 6.1570706, 80.6939849 6.1571248)"
376260884,,,living_street,,False,True,262.509,"LINESTRING (80.6937571 6.1570706, 80.6939179 6.1566384, 80.6940081 6.1562217, 80.6942387 6.1553804, 80.6943944 6.1547989)"
288740594,,Meda Mawatha,residential,30,False,False,100.958,"LINESTRING (80.6966027 6.1556767, 80.6957516 6.1553476)"
288740594,,Meda Mawatha,residential,30,False,True,135.401,"LINESTRING (80.6966027 6.1556767, 80.6977121 6.1555226, 80.6978148 6.155503)"
376993891,,,living_street,,False,True,343.506,"LINESTRING (80.6966027 6.1556767, 80.6965909 6.1547914, 80.6964854 6.1541219, 80.6965013 6.1540688, 80.6967701 6.1540127, 80.6966906 6.1534409, 80.6964532 6.1528671)"
394892214,,,living_street,,False,True,103.578,"LINESTRING (80.6937398 6.1580025, 80.6937188 6.1577599, 80.6939849 6.1571248)"
1207929145,,,unclassified,,False,False,36.105000000000004,"LINESTRING (80.6954171 6.1531597, 80.6953652 6.1531719, 80.6952717 6.1531759, 80.6952016 6.1531961, 80.6951437 6.1532214, 80.6951172 6.1532315, 80.6951071 6.1532426)"
1207929145,,,unclassified,,False,False,31.419,"LINESTRING (80.6951071 6.1532426, 80.6951193 6.1532658, 80.6951447 6.1532941, 80.6951701 6.1533356, 80.6952097 6.1533659, 80.695225 6.1534002, 80.6952341 6.1534255, 80.6952555 6.1534538, 80.6952727 6.1534649)"
1207929145,,,unclassified,,False,True,36.105,"LINESTRING (80.6951071 6.1532426, 80.6951172 6.1532315, 80.6951437 6.1532214, 80.6952016 6.1531961, 80.6952717 6.1531759, 80.6953652 6.1531719, 80.6954171 6.1531597)"
1207929146,,,unclassified,,False,False,24.627000000000002,"LINESTRING (80.6951071 6.1532426, 80.6950735 6.1532608, 80.6950451 6.1532669, 80.6950156 6.153277, 80.694981 6.1532689, 80.6949597 6.1532557, 80.6949546 6.1532416, 80.6949097 6.1532233)"
1207929145,,,unclassified,,False,True,31.419000000000004,"LINESTRING (80.6952727 6.1534649, 80.6952555 6.1534538, 80.6952341 6.1534255, 80.695225 6.1534002, 80.6952097 6.1533659, 80.6951701 6.1533356, 80.6951447 6.1532941, 80.6951193 6.1532658, 80.6951071 6.1532426)"
205322022,,,residential,30,False,False,80.035,"LINESTRING (80.6949097 6.1532233, 80.6950578 6.1532062, 80.6956128 6.1530573)"
205322022,,,residential,30,False,True,62.028,"LINESTRING (80.6949097 6.1532233, 80.6944606 6.1532753, 80.6943538 6.153254)"
1207929146,,,unclassified,,False,True,24.627000000000002,"LINESTRING (80.6949097 6.1532233, 80.6949546 6.1532416, 80.6949597 6.1532557, 80.694981 6.1532689, 80.6950156 6.153277, 80.6950451 6.1532669, 80.6950735 6.1532608, 80.6951071 6.1532426)"
