osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
313915730,Siriperakum Mawatha,residential,30,False,True,338.83799999999997,,"LINESTRING (79.9148196 7.1189266, 79.9147104 7.1202289, 79.9147395 7.1219691)",
313915742,,residential,30,False,True,130.10899999999998,,"LINESTRING (79.9148196 7.1189266, 79.9149262 7.1189329, 79.9159435 7.1192696)",
313915734,Erick Emmanuel Mawatha,residential,30,False,False,285.75,,"LINESTRING (79.9170183 7.1200348, 79.9169415 7.1203948, 79.916804 7.1207316, 79.9166386 7.1210391, 79.9163263 7.1214401, 79.9159546 7.121857, 79.9159132 7.1219564, 79.9158864 7.1222742)",
"[313915731, 422172220]","['Gothami Waththa Road', 'Pubudu Mawatha']",residential,30,False,False,322.73600000000005,,"LINESTRING (79.9170183 7.1200348, 79.9157469 7.1212697, 79.9154511 7.1216392, 79.9154256 7.12173, 79.9154325 7.1218267, 79.9154611 7.1222998)",
422172220,Pubudu Mawatha,residential,30,False,True,97.338,,"LINESTRING (79.9170183 7.1200348, 79.9174957 7.1195664, 79.9176334 7.119408)",
313915730,Siriperakum Mawatha,residential,30,False,True,90.278,,"LINESTRING (79.9148816 7.1181351, 79.9149099 7.118733, 79.9148196 7.1189266)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,86.625,B111,"LINESTRING (79.9148816 7.1181351, 79.9150188 7.1181868, 79.9154795 7.1183605, 79.9156155 7.1184118)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,50.559,B111,"LINESTRING (79.9148816 7.1181351, 79.9147939 7.1181008, 79.9146227 7.1180339, 79.9144592 7.1179593)",
313915738,,residential,30,False,False,150.882,,"LINESTRING (79.9172812 7.1208173, 79.91749 7.1202305, 79.9176298 7.119907, 79.9178086 7.119568)",
332041659,Janaraja Mawatha,residential,30,False,True,530.956,,"LINESTRING (79.9140664 7.117698, 79.9140009 7.1178444, 79.913972 7.1180035, 79.9139579 7.1186135, 79.9138024 7.1211047, 79.9137684 7.1224513)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,52.31699999999999,B111,"LINESTRING (79.9140664 7.117698, 79.9143109 7.1178803, 79.9144592 7.1179593)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,58.822,B111,"LINESTRING (79.9140664 7.117698, 79.9138926 7.1175447, 79.9136767 7.1173372)",
406709382,,residential,30,False,True,210.40899999999996,,"LINESTRING (79.9131199 7.1150899, 79.9128465 7.1151531, 79.9128277 7.1152163, 79.9131012 7.1166214, 79.9130258 7.116711)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,30.368,B111,"LINESTRING (79.9130258 7.116711, 79.9132189 7.1169056)",
406709382,,residential,30,False,False,210.40899999999996,,"LINESTRING (79.9130258 7.116711, 79.9131012 7.1166214, 79.9128277 7.1152163, 79.9128465 7.1151531, 79.9131199 7.1150899)",
411551366,Ashwa Gaala Road,residential,30,False,False,59.278999999999996,,"LINESTRING (79.9147795 7.1170599, 79.9148359 7.1171062, 79.9152798 7.1172404)",
422617356,,residential,30,False,True,45.177,,"LINESTRING (79.9152798 7.1172404, 79.9152952 7.1168344)",
411551366,Ashwa Gaala Road,residential,30,False,False,67.268,,"LINESTRING (79.9152798 7.1172404, 79.9154621 7.1172987, 79.9154986 7.1173692, 79.9155341 7.1176137, 79.9155712 7.1176943)",
411551366,Ashwa Gaala Road,residential,30,False,True,59.278999999999996,,"LINESTRING (79.9152798 7.1172404, 79.9148359 7.1171062, 79.9147795 7.1170599)",
422172222,Gamunu Mawatha,residential,30,False,False,144.62599999999998,,"LINESTRING (79.9136767 7.1173372, 79.9140845 7.1169359, 79.9141254 7.1169337, 79.9144462 7.117233, 79.9146163 7.1174217)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,58.822,B111,"LINESTRING (79.9136767 7.1173372, 79.9138926 7.1175447, 79.9140664 7.117698)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,69.679,B111,"LINESTRING (79.9136767 7.1173372, 79.9134571 7.1171261, 79.9132189 7.1169056)",
411551365,,residential,30,False,False,87.574,,"LINESTRING (79.9148144 7.117457, 79.9155712 7.1176943)",
411551363,Parisara Mawatha,residential,30,False,True,79.932,,"LINESTRING (79.9156155 7.1184118, 79.9155712 7.1176943)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,67.88,B111,"LINESTRING (79.9156155 7.1184118, 79.9161906 7.1186286)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,86.625,B111,"LINESTRING (79.9156155 7.1184118, 79.9154795 7.1183605, 79.9150188 7.1181868, 79.9148816 7.1181351)",
411551365,,residential,30,False,True,59.314,,"LINESTRING (79.9160718 7.1178887, 79.9155712 7.1176943)",
422617356,,residential,30,False,False,45.177,,"LINESTRING (79.9152952 7.1168344, 79.9152798 7.1172404)",
411551363,Parisara Mawatha,residential,30,False,False,79.932,,"LINESTRING (79.9155712 7.1176943, 79.9156155 7.1184118)",
411551365,,residential,30,False,False,59.314,,"LINESTRING (79.9155712 7.1176943, 79.9160718 7.1178887)",
411551365,,residential,30,False,True,87.574,,"LINESTRING (79.9155712 7.1176943, 79.9148144 7.117457)",
411551366,Ashwa Gaala Road,residential,30,False,True,67.268,,"LINESTRING (79.9155712 7.1176943, 79.9155341 7.1176137, 79.9154986 7.1173692, 79.9154621 7.1172987, 79.9152798 7.1172404)",
411553867,,residential,30,False,True,92.148,,"LINESTRING (79.9162894 7.1170188, 79.9165007 7.1176095, 79.9165583 7.1176293, 79.9167008 7.1176275)",
411553865,,residential,30,False,False,120.96,,"LINESTRING (79.9171398 7.116352, 79.9174828 7.1173852)",
"[422617372, 411553863]",Rubber watta Road,residential,30,False,False,409.778,,"LINESTRING (79.9179028 7.116405, 79.9178098 7.1163301, 79.9177096 7.1162894, 79.9168512 7.1160387, 79.9161654 7.1158827, 79.9161215 7.1159182, 79.9161197 7.1159747, 79.9161931 7.1163467, 79.9162811 7.11662, 79.9163364 7.1167353, 79.9164819 7.1170388, 79.9166177 7.1173562, 79.916721 7.1176227)",
411553865,,residential,30,False,True,120.96,,"LINESTRING (79.9174828 7.1173852, 79.9171398 7.116352)",
411553867,,residential,30,False,False,37.642,,"LINESTRING (79.9174828 7.1173852, 79.9172806 7.1174839, 79.9171697 7.117517)",
"[411553864, 411553867, 422617364]",,residential,30,False,"[False, True]",83.57299999999998,,"LINESTRING (79.9174828 7.1173852, 79.9176362 7.1173103, 79.9175363 7.1169788, 79.9175461 7.1169183, 79.917707 7.1168475)",
411553867,,residential,30,False,True,2.292,,"LINESTRING (79.9167008 7.1176275, 79.916721 7.1176227)",
411553866,Samagi Mawatha,residential,30,False,False,139.154,,"LINESTRING (79.9167008 7.1176275, 79.9168873 7.1182013, 79.9170265 7.1186642, 79.9171649 7.1187565)",
411553867,,residential,30,False,False,92.148,,"LINESTRING (79.9167008 7.1176275, 79.9165583 7.1176293, 79.9165007 7.1176095, 79.9162894 7.1170188)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,False,9.6,B111,"LINESTRING (79.9185423 7.1199854, 79.9186257 7.12001)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,True,39.806,B111,"LINESTRING (79.9185423 7.1199854, 79.9182161 7.1198325)",
413551778,,residential,30,False,False,101.482,,"LINESTRING (79.9185423 7.1199854, 79.9183875 7.1203708, 79.9184014 7.1205156, 79.9184766 7.1206118, 79.9183807 7.1208218)",
413551782,,residential,30,False,False,23.562,,"LINESTRING (79.9186257 7.12001, 79.9185389 7.1202036)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,True,9.6,B111,"LINESTRING (79.9186257 7.12001, 79.9185423 7.1199854)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,False,30.132,B111,"LINESTRING (79.9186257 7.12001, 79.9188487 7.1200757, 79.9188875 7.1200871)",
413551782,,residential,30,False,True,23.562,,"LINESTRING (79.9185389 7.1202036, 79.9186257 7.12001)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,102.718,B111,"LINESTRING (79.9170682 7.1189368, 79.9161906 7.1186286)",
413569323,,residential,30,False,False,31.664,,"LINESTRING (79.9170682 7.1189368, 79.9170016 7.1189868, 79.9169079 7.119166)",
423531495,Minuwangoda-Ekala Road,secondary,50,False,False,30.461,B111,"LINESTRING (79.9170682 7.1189368, 79.9171656 7.1189815, 79.9173107 7.119067)",
413569323,,residential,30,False,True,31.664,,"LINESTRING (79.9169079 7.119166, 79.9170016 7.1189868, 79.9170682 7.1189368)",
313915742,,residential,30,False,False,106.152,,"LINESTRING (79.9168394 7.1196175, 79.9159435 7.1192696)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,True,61.257,B111,"LINESTRING (79.9199974 7.1204555, 79.919472 7.1202775)",
418872988,Kaithanu Mawatha,residential,30,False,False,399.165,,"LINESTRING (79.9199974 7.1204555, 79.920054 7.1203021, 79.920129 7.1201009, 79.9200946 7.1197903, 79.9200909 7.1197423, 79.9201776 7.1196212, 79.9202993 7.1193073, 79.9203184 7.1192048, 79.9203253 7.1191757, 79.9203047 7.118938, 79.9201791 7.1184349, 79.9201624 7.1181408, 79.9202041 7.1177967, 79.9202027 7.1176038, 79.9201705 7.1174401, 79.9201258 7.1173984, 79.9200656 7.1173901, 79.9199593 7.1173984, 79.9198195 7.1174637, 79.9197261 7.1174467)",
418872988,Kaithanu Mawatha,residential,30,False,True,399.165,,"LINESTRING (79.9197261 7.1174467, 79.9198195 7.1174637, 79.9199593 7.1173984, 79.9200656 7.1173901, 79.9201258 7.1173984, 79.9201705 7.1174401, 79.9202027 7.1176038, 79.9202041 7.1177967, 79.9201624 7.1181408, 79.9201791 7.1184349, 79.9203047 7.118938, 79.9203253 7.1191757, 79.9203184 7.1192048, 79.9202993 7.1193073, 79.9201776 7.1196212, 79.9200909 7.1197423, 79.9200946 7.1197903, 79.920129 7.1201009, 79.920054 7.1203021, 79.9199974 7.1204555)",
"[418901384, 422617358]",Gangabada Road,residential,30,False,False,62.84700000000001,,"LINESTRING (79.9197261 7.1174467, 79.919737 7.117425, 79.9198587 7.117181, 79.919943 7.1170885, 79.9200647 7.1170101)",
418901384,Gangabada Road,residential,30,False,True,320.52700000000004,,"LINESTRING (79.9197261 7.1174467, 79.919576 7.1176989, 79.9193738 7.117942, 79.91928 7.1180321, 79.9188735 7.1184473, 79.9187583 7.118604, 79.918621 7.118985, 79.9184988 7.1191498, 79.918127 7.11954, 79.9179584 7.1196917)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,False,32.459,B111,"LINESTRING (79.9179584 7.1196917, 79.9182161 7.1198325)",
418901384,Gangabada Road,residential,30,False,False,320.52700000000004,,"LINESTRING (79.9179584 7.1196917, 79.918127 7.11954, 79.9184988 7.1191498, 79.918621 7.118985, 79.9187583 7.118604, 79.9188735 7.1184473, 79.91928 7.1180321, 79.9193738 7.117942, 79.919576 7.1176989, 79.9197261 7.1174467)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,True,21.544,B111,"LINESTRING (79.9179584 7.1196917, 79.9179337 7.1196768, 79.9178086 7.119568)",
"[411553864, 411553867, 422617364]",,residential,30,False,"[False, True]",83.57300000000001,,"LINESTRING (79.917707 7.1168475, 79.9175461 7.1169183, 79.9175363 7.1169788, 79.9176362 7.1173103, 79.9174828 7.1173852)",
"[418901384, 422617358]",Gangabada Road,residential,30,False,True,62.846999999999994,,"LINESTRING (79.9200647 7.1170101, 79.919943 7.1170885, 79.9198587 7.117181, 79.919737 7.117425, 79.9197261 7.1174467)",
422172222,Gamunu Mawatha,residential,30,False,True,144.626,,"LINESTRING (79.9146163 7.1174217, 79.9144462 7.117233, 79.9141254 7.1169337, 79.9140845 7.1169359, 79.9136767 7.1173372)",
411553867,,residential,30,False,False,50.885,,"LINESTRING (79.9171697 7.117517, 79.916721 7.1176227)",
411553867,,residential,30,False,True,37.642,,"LINESTRING (79.9171697 7.117517, 79.9172806 7.1174839, 79.9174828 7.1173852)",
422617366,,residential,30,False,False,117.49199999999999,,"LINESTRING (79.9171697 7.117517, 79.9170376 7.1172068, 79.9168799 7.1167807, 79.91683 7.1165194)",
422617336,Samagi Mawatha,residential,30,False,True,166.28,,"LINESTRING (79.9180229 7.1175314, 79.9177978 7.1177785, 79.9174971 7.1182378, 79.9171649 7.1187565)",
411553867,,residential,30,False,False,2.292,,"LINESTRING (79.916721 7.1176227, 79.9167008 7.1176275)",
411553867,,residential,30,False,True,50.885,,"LINESTRING (79.916721 7.1176227, 79.9171697 7.117517)",
"[422617372, 411553863]",Rubber watta Road,residential,30,False,True,409.778,,"LINESTRING (79.916721 7.1176227, 79.9166177 7.1173562, 79.9164819 7.1170388, 79.9163364 7.1167353, 79.9162811 7.11662, 79.9161931 7.1163467, 79.9161197 7.1159747, 79.9161215 7.1159182, 79.9161654 7.1158827, 79.9168512 7.1160387, 79.9177096 7.1162894, 79.9178098 7.1163301, 79.9179028 7.116405)",
422617359,,residential,30,False,True,100.987,,"LINESTRING (79.9182338 7.1187179, 79.9179331 7.1190551, 79.9176177 7.1193894)",
411553866,Samagi Mawatha,residential,30,False,False,43.397999999999996,,"LINESTRING (79.9171649 7.1187565, 79.9172678 7.1188252, 79.9173331 7.1189154, 79.9173093 7.1189743, 79.9173107 7.119067)",
411553866,Samagi Mawatha,residential,30,False,True,139.154,,"LINESTRING (79.9171649 7.1187565, 79.9170265 7.1186642, 79.9168873 7.1182013, 79.9167008 7.1176275)",
422617336,Samagi Mawatha,residential,30,False,False,166.27999999999997,,"LINESTRING (79.9171649 7.1187565, 79.9174971 7.1182378, 79.9177978 7.1177785, 79.9180229 7.1175314)",
411553866,Samagi Mawatha,residential,30,False,True,43.397999999999996,,"LINESTRING (79.9173107 7.119067, 79.9173093 7.1189743, 79.9173331 7.1189154, 79.9172678 7.1188252, 79.9171649 7.1187565)",
"[423600006, 423599990, 423531495]",Minuwangoda-Ekala Road,secondary,50,False,False,49.372,B111,"LINESTRING (79.9173107 7.119067, 79.9173501 7.1191003, 79.9174257 7.1191805, 79.9174658 7.1192196, 79.9176177 7.1193894)",yes
423531495,Minuwangoda-Ekala Road,secondary,50,False,True,30.461,B111,"LINESTRING (79.9173107 7.119067, 79.9171656 7.1189815, 79.9170682 7.1189368)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,False,2.698,B111,"LINESTRING (79.9176177 7.1193894, 79.9176334 7.119408)",
422617359,,residential,30,False,False,100.987,,"LINESTRING (79.9176177 7.1193894, 79.9179331 7.1190551, 79.9182338 7.1187179)",
"[423599990, 423600006, 423531495]",Minuwangoda-Ekala Road,secondary,50,False,True,49.372,B111,"LINESTRING (79.9176177 7.1193894, 79.9174658 7.1192196, 79.9174257 7.1191805, 79.9173501 7.1191003, 79.9173107 7.119067)",yes
413551778,,residential,30,False,True,101.482,,"LINESTRING (79.9183807 7.1208218, 79.9184766 7.1206118, 79.9184014 7.1205156, 79.9183875 7.1203708, 79.9185423 7.1199854)",
423110578,,residential,30,False,False,48.368,,"LINESTRING (79.91487 7.1231329, 79.91455 7.1234302)",
423110571,,residential,30,False,True,56.147,,"LINESTRING (79.91487 7.1231329, 79.9148845 7.1231525, 79.9152088 7.1235095)",
423110578,,residential,30,False,True,63.507,,"LINESTRING (79.91487 7.1231329, 79.915092 7.1229434, 79.9151678 7.1229124, 79.9153685 7.1229168)",
423110578,,residential,30,False,True,48.368,,"LINESTRING (79.91455 7.1234302, 79.91487 7.1231329)",
313915731,Gothami Waththa Road,residential,30,False,True,250.151,,"LINESTRING (79.9152088 7.1235095, 79.9161337 7.122731, 79.9161352 7.1226772, 79.9160949 7.1226627, 79.9155072 7.1226636, 79.9154611 7.1222998)",
423110571,,residential,30,False,False,56.147,,"LINESTRING (79.9152088 7.1235095, 79.9148845 7.1231525, 79.91487 7.1231329)",
313915726,Dimuthu Mawatha,residential,30,False,False,326.832,,"LINESTRING (79.9141955 7.120886, 79.9142503 7.1205405, 79.9144592 7.1179593)",
313915733,Sirilak Mawatha,residential,30,False,False,222.356,,"LINESTRING (79.9152629 7.121148, 79.9152913 7.1209747, 79.9154766 7.1205312, 79.9154898 7.1204996, 79.9157008 7.1199275, 79.9157098 7.1199032, 79.9159435 7.1192696)",
313915730,Siriperakum Mawatha,residential,30,False,False,338.83799999999997,,"LINESTRING (79.9147395 7.1219691, 79.9147104 7.1202289, 79.9148196 7.1189266)",
423110576,,residential,30,False,False,38.707,,"LINESTRING (79.9158864 7.1222742, 79.9162343 7.1223189)",
313915734,Erick Emmanuel Mawatha,residential,30,False,True,285.75,,"LINESTRING (79.9158864 7.1222742, 79.9159132 7.1219564, 79.9159546 7.121857, 79.9163263 7.1214401, 79.9166386 7.1210391, 79.916804 7.1207316, 79.9169415 7.1203948, 79.9170183 7.1200348)",
423110576,,residential,30,False,True,47.139,,"LINESTRING (79.9158864 7.1222742, 79.9158385 7.1222673, 79.9154611 7.1222998)",
313915731,Gothami Waththa Road,residential,30,False,False,250.151,,"LINESTRING (79.9154611 7.1222998, 79.9155072 7.1226636, 79.9160949 7.1226627, 79.9161352 7.1226772, 79.9161337 7.122731, 79.9152088 7.1235095)",
"[313915731, 422172220]","['Gothami Waththa Road', 'Pubudu Mawatha']",residential,30,False,True,322.736,,"LINESTRING (79.9154611 7.1222998, 79.9154325 7.1218267, 79.9154256 7.12173, 79.9154511 7.1216392, 79.9157469 7.1212697, 79.9170183 7.1200348)",
423110576,,residential,30,False,False,47.139,,"LINESTRING (79.9154611 7.1222998, 79.9158385 7.1222673, 79.9158864 7.1222742)",
423110576,,residential,30,False,True,38.707,,"LINESTRING (79.9162343 7.1223189, 79.9158864 7.1222742)",
332041659,Janaraja Mawatha,residential,30,False,False,530.956,,"LINESTRING (79.9137684 7.1224513, 79.9138024 7.1211047, 79.9139579 7.1186135, 79.913972 7.1180035, 79.9140009 7.1178444, 79.9140664 7.117698)",
423110578,,residential,30,False,False,63.507,,"LINESTRING (79.9153685 7.1229168, 79.9151678 7.1229124, 79.915092 7.1229434, 79.91487 7.1231329)",
425296769,,residential,,False,True,143.86,,"LINESTRING (79.9197717 7.1190244, 79.9195946 7.1199918, 79.919472 7.1202775)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,False,61.257,B111,"LINESTRING (79.919472 7.1202775, 79.9199974 7.1204555)",
423600006,Minuwangoda-Ekala Road,secondary,50,False,True,67.879,B111,"LINESTRING (79.919472 7.1202775, 79.9188875 7.1200871)",
425296769,,residential,,False,False,143.86,,"LINESTRING (79.919472 7.1202775, 79.9195946 7.1199918, 79.9197717 7.1190244)",
422617366,,residential,30,False,True,117.49199999999999,,"LINESTRING (79.91683 7.1165194, 79.9168799 7.1167807, 79.9170376 7.1172068, 79.9171697 7.117517)",
