osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed
1152393471,False,1,Calle Cardenal Almaraz,secondary,False,6.192,"LINESTRING (-6.5177951 37.2650888, -6.5177279 37.2650733)",,
77162320,True,1,Calle Barrio Nuevo,secondary,False,196.86200000000002,"LINESTRING (-6.5177951 37.2650888, -6.518391 37.2652025, -6.5191586 37.2653055, -6.5195404 37.2653713, -6.5198691 37.2654051, -6.5199788 37.2653902)",,
400033166,False,1,Avenida de la Juventud,tertiary,True,44.879000000000005,"LINESTRING (-6.5177951 37.2650888, -6.5177933 37.2653846, -6.5178015 37.2654922)",,
1152393473,False,,Calle Alcantarilla,residential,True,28.932,"LINESTRING (-6.5179645 37.263299, -6.5177762 37.2635117)",,
"[78302547, 1152393470]",True,1,"['Calle Rector Martín Villa', 'Calle Alcantarilla']",residential,False,92.388,"LINESTRING (-6.5179645 37.263299, -6.5181133 37.26316, -6.5182478 37.2630473, -6.5185021 37.2628511, -6.5186677 37.2630158)",,
400033185,False,,Calle Fragua,secondary,True,48.402,"LINESTRING (-6.5155954 37.2643209, -6.5160113 37.2646036)",,
1152393466,True,1,Calle Sevilla,residential,False,19.969,"LINESTRING (-6.5155954 37.2643209, -6.5157597 37.2641978)",,
1152393495,True,1,Calle Pocito,tertiary,False,115.27000000000001,"LINESTRING (-6.5155954 37.2643209, -6.5150699 37.2648991, -6.514802 37.2651418)",,
930112892,False,,Calle Cerro,secondary,True,11.328,"LINESTRING (-6.514167 37.2631404, -6.5142945 37.2631314)",,
400033175,True,1,Calle Cristo,secondary,False,186.981,"LINESTRING (-6.514167 37.2631404, -6.5142919 37.263403, -6.5143431 37.2634864, -6.51442 37.2635788, -6.5145326 37.2636599, -6.5147177 37.2637944, -6.5151629 37.2640761, -6.5153721 37.2641863, -6.5154623 37.2642338, -6.5155468 37.2642772, -6.5155954 37.2643209)",,
930112892,False,,Calle Cerro,secondary,False,39.736999999999995,"LINESTRING (-6.514167 37.2631404, -6.5140181 37.2631604, -6.5137304 37.2632223)",,
930112891,True,1,Calle Vicente Aleixandre,secondary,False,35.902,"LINESTRING (-6.514174 37.2628231, -6.5142945 37.2631314)",,
400297301,True,1,Calle Blasco Ibáñez,tertiary,False,84.836,"LINESTRING (-6.5147987 37.2620583, -6.5140731 37.2615597)",,
77162382,True,1,Calle Manuel de Falla,secondary,False,103.61500000000001,"LINESTRING (-6.5147987 37.2620583, -6.5145103 37.2623133, -6.514289 37.26254, -6.5142041 37.2626682, -6.514174 37.2628231)",,
400297300,True,1,Calle Héroes de Baler,secondary,False,114.389,"LINESTRING (-6.5156232 37.2612718, -6.5155313 37.2613185, -6.5147987 37.2620583)",,
1152393486,False,1,Plaza de Andalucía,secondary,False,11.802,"LINESTRING (-6.5156232 37.2612718, -6.5156128 37.2612234, -6.515627 37.2611675)",,
400011317,True,2,,secondary,False,6.162000000000001,"LINESTRING (-6.5152407 37.2603862, -6.5152041 37.2603928, -6.5151812 37.2604107)",roundabout,
978714902,False,,Calle Feria,secondary,False,27.509999999999998,"LINESTRING (-6.5152407 37.2603862, -6.51524 37.2602561, -6.5152314 37.260139)",,
77162412,True,1,Calle Feria,secondary,False,100.94800000000001,"LINESTRING (-6.5152427 37.259358, -6.515238 37.2589773, -6.5152357 37.2587926, -6.5152314 37.2584502)",,
78302435,True,1,Calle Cierva,tertiary,False,74.34800000000001,"LINESTRING (-6.5152427 37.259358, -6.515681 37.2593334, -6.5160699 37.2592566)",,
77162598,False,,Calle Pozo del Pilar,tertiary,False,125.716,"LINESTRING (-6.5152574 37.25802, -6.5153382 37.258004, -6.5166356 37.2577462)",,
78302523,False,,Calle Feria,tertiary,False,91.669,"LINESTRING (-6.5152574 37.25802, -6.51518 37.2579986, -6.5143722 37.2577757, -6.5142788 37.2577499)",,
400297337,False,,Calle Marmoleja,secondary,True,66.885,"LINESTRING (-6.5152574 37.25802, -6.5152725 37.2579091, -6.5153389 37.257422)",,
77162439,True,,Calle Triana,secondary,False,8.099,"LINESTRING (-6.5163844 37.260054, -6.5163013 37.2600845)",,
400036953,False,,Calle Triana,secondary,True,49.160000000000004,"LINESTRING (-6.5189203 37.2591356, -6.5190823 37.2591695, -6.5193955 37.2592275, -6.5194604 37.2592387)",,
978724957,True,1,Calle Triana,secondary,False,84.929,"LINESTRING (-6.5189203 37.2591356, -6.5188642 37.2591806, -6.5182846 37.2593396, -6.5180336 37.2594119)",,
400036957,True,1,Calle Torero,secondary,False,51.17399999999999,"LINESTRING (-6.5158945 37.2605324, -6.51599 37.260366, -6.5160669 37.260272, -6.5161452 37.2602053, -6.5161673 37.2601336)",,
"[1152393482, 930112887]",True,,"['Calle Venida de la Virgen', 'Plaza de Andalucía']",residential,False,125.49200000000002,"LINESTRING (-6.5158945 37.2605324, -6.5161698 37.2606905, -6.5162729 37.2607653, -6.5165313 37.2609794, -6.5167366 37.2611414, -6.5169525 37.2612794)",,
400036953,False,,Calle Triana,secondary,False,15.977,"LINESTRING (-6.5198327 37.2591946, -6.5196618 37.2592409)",,
400415242,False,,Avenida de Los Cabezudos,secondary,True,87.382,"LINESTRING (-6.5198327 37.2591946, -6.5200541 37.2590908, -6.5206323 37.2587356)",,
400036956,True,1,Calle Isaac Peral,tertiary,False,38.541,"LINESTRING (-6.5185458 37.2589587, -6.5189203 37.2591356)",,
400016573,False,,Calle Lope de Vega,residential,True,136.46,"LINESTRING (-6.5185458 37.2589587, -6.5186383 37.2588164, -6.5190171 37.2583999, -6.5193222 37.2580906, -6.5194856 37.2579981)",,
78302493,True,1,Calle Pérez Galdós,residential,False,18.825,"LINESTRING (-6.517277 37.2583147, -6.517067 37.2582878)",,
400297352,False,,Calle Bécquer,tertiary,False,20.28,"LINESTRING (-6.517277 37.2583147, -6.5171239 37.258179)",,
400297352,False,,Calle Bécquer,tertiary,True,5.79,"LINESTRING (-6.517277 37.2583147, -6.517329 37.2583463)",,
77162598,False,,Calle Pozo del Pilar,tertiary,True,125.716,"LINESTRING (-6.5166356 37.2577462, -6.5153382 37.258004, -6.5152574 37.25802)",,
400297352,False,,Calle Bécquer,tertiary,True,64.681,"LINESTRING (-6.5166356 37.2577462, -6.5170331 37.2580985, -6.5171239 37.258179)",,
978731831,True,1,Calle Bécquer,tertiary,False,156.729,"LINESTRING (-6.5166356 37.2577462, -6.516398 37.2575319, -6.5156079 37.2567902, -6.5155167 37.2567437, -6.5154355 37.2567362)",,
188083824,False,2,Carretera de El Rocío,secondary,False,28.314,"LINESTRING (-6.5229185 37.2623426, -6.5228229 37.2620996)",,
188083824,False,2,Carretera de El Rocío,secondary,True,38.1,"LINESTRING (-6.5229185 37.2623426, -6.5230471 37.2626696)",,
400036956,True,1,Calle Isaac Peral,tertiary,False,52.827,"LINESTRING (-6.5180184 37.2587362, -6.5185458 37.2589587)",,
978726456,False,,Calle Cristóbal Colón,tertiary,True,63.848,"LINESTRING (-6.5180184 37.2587362, -6.5182839 37.2582023)",,
400297352,False,,Calle Bécquer,tertiary,False,75.931,"LINESTRING (-6.5180184 37.2587362, -6.5179709 37.2586659, -6.51764 37.2584879, -6.517329 37.2583463)",,
188083824,False,2,Carretera de El Rocío,secondary,True,198.583,"LINESTRING (-6.5213571 37.2584292, -6.5214258 37.2585997, -6.5215516 37.2589122, -6.5215816 37.2589883, -6.5216593 37.2591852, -6.5220255 37.260134)",,
978739173,True,2,,secondary,False,11.477,"LINESTRING (-6.5213571 37.2584292, -6.5213858 37.2584172, -6.5214091 37.2583992, -6.5214249 37.2583767, -6.5214318 37.2583515)",roundabout,50
78302551,False,,Calle Rábida,residential,True,261.307,"LINESTRING (-6.5206323 37.2587356, -6.5215787 37.2609616)",,
400415242,False,,Avenida de Los Cabezudos,secondary,False,87.382,"LINESTRING (-6.5206323 37.2587356, -6.5200541 37.2590908, -6.5198327 37.2591946)",,
