osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref,access,tunnel,bridge
292556799,secondary,50,,True,False,55.694,"LINESTRING (-2.9479511 42.6816808, -2.9479335 42.6817092, -2.9479291 42.6817503, -2.9478928 42.6821779)",Ronda del Ferrocarril,2,,,,
24266835,residential,30,,True,False,21.428,"LINESTRING (-2.9516775 42.6813782, -2.9517363 42.6814544, -2.9517512 42.6814786, -2.9517954 42.6815501)",Carretera de Fuentecaliente,,,,,
62301016,residential,30,,False,False,35.66,"LINESTRING (-2.9516775 42.6813782, -2.9516456 42.6813412, -2.9516148 42.6813088, -2.9515893 42.6812816, -2.9514261 42.6811162)",Carretera de Fuentecaliente,,,,,
162076628,secondary,50,,True,False,100.524,"LINESTRING (-2.9473191 42.687013, -2.9472737 42.6870756, -2.9472585 42.6870967, -2.9471692 42.6872202, -2.9469671 42.6874697, -2.9467981 42.6876475, -2.9466648 42.6877766)",Ronda del Ferrocarril,2,BU-740,,,
179191075,living_street,20,,True,False,13.645,"LINESTRING (-2.9518658 42.6818777, -2.9517732 42.6819798)",Calle Independencia,,,,,
726206254,living_street,20,,False,False,19.093,"LINESTRING (-2.9518658 42.6818777, -2.9518633 42.6818322, -2.9518623 42.6817803, -2.9518669 42.6817301, -2.9518687 42.6817062)",Calle San Francisco,,,,,
179191075,living_street,20,,True,False,76.658,"LINESTRING (-2.9517732 42.6819798, -2.9517013 42.682064, -2.951504 42.6822583, -2.951444 42.682323, -2.9513951 42.6823908, -2.9513389 42.682503, -2.951341 42.6825759)",Calle Independencia,,,,,
182357665,living_street,20,,True,False,12.688,"LINESTRING (-2.9518901 42.6819904, -2.9518658 42.6818777)",Calle San Francisco,,CL-122,,,
319069904,living_street,20,,True,False,11.477,"LINESTRING (-2.9518901 42.6819904, -2.951858 42.6819642, -2.9518222 42.6819597, -2.9517732 42.6819798)",Calle San Francisco,,,,,
631572183,residential,30,,True,False,21.677,"LINESTRING (-2.949522 42.6863943, -2.9493551 42.6862428)",Calle Vitoria,,,,,
50209861,trunk,50,roundabout,True,False,31.886000000000003,"LINESTRING (-2.9524413 42.6889181, -2.952446 42.6888705, -2.9524351 42.6888233, -2.9524093 42.6887794, -2.9523701 42.6887413, -2.9523197 42.6887111, -2.952261 42.6886906)",,,N-I,,,
50209861,trunk,50,roundabout,True,False,12.962,"LINESTRING (-2.952261 42.6886906, -2.9521829 42.6886802, -2.9521042 42.6886869)",,,N-I,,,
50209861,trunk,50,roundabout,True,False,2.828,"LINESTRING (-2.9521042 42.6886869, -2.9520714 42.688695)",,,N-I,,,
"[182331756, 443830046]",secondary,30,,False,False,181.18900000000002,"LINESTRING (-2.9521042 42.6886869, -2.9521256 42.6886186, -2.9521398 42.6885946, -2.9521944 42.6885083, -2.9522284 42.6884691, -2.9522691 42.6884331, -2.9523752 42.6883567, -2.952668 42.6882211, -2.9530262 42.6881032, -2.9535387 42.6879658, -2.9536495 42.6879253, -2.9537385 42.6878734, -2.9538513 42.6877905)",Calle Álava,,,,,
631572184,trunk,50,roundabout,True,False,31.535999999999998,"LINESTRING (-2.9519079 42.688839, -2.9519051 42.6889098, -2.9519361 42.688977, -2.9519971 42.689032, -2.9520803 42.6890678)",,,N-I,,,
50209861,trunk,50,roundabout,True,False,18.841,"LINESTRING (-2.9520803 42.6890678, -2.9521555 42.6890796, -2.9522321 42.6890755, -2.9523041 42.6890558)",,,N-I,,,
195550640,secondary,30,,True,False,30.705,"LINESTRING (-2.9523696 42.6861616, -2.9523037 42.6861072, -2.9521196 42.6859555)",Calle Bilbao,,,,,
1192504330,secondary,30,,False,True,180.96599999999998,"LINESTRING (-2.9523696 42.6861616, -2.9524144 42.686194, -2.9526665 42.6863764, -2.9529925 42.6866123, -2.9535099 42.6870126, -2.9537707 42.6872512, -2.9538706 42.6873545)",Calle Bilbao,,,,,
30280111,residential,30,,True,False,76.68700000000001,"LINESTRING (-2.9515466 42.6854538, -2.9515167 42.6854542, -2.9514705 42.685472, -2.9508276 42.6857722, -2.9507478 42.6858094)",Calle Pérez Galdós,,,,,
50214036,residential,30,,True,False,79.32,"LINESTRING (-2.9515466 42.6854538, -2.9518049 42.685753, -2.9520336 42.6860391, -2.9520523 42.6860625)",Calle Bilbao,,,,,
30280111,residential,30,,True,False,53.58,"LINESTRING (-2.9507478 42.6858094, -2.9506855 42.6858365, -2.9502498 42.6860409, -2.9501955 42.6860688)",Calle Pérez Galdós,,,,,
50214037,residential,30,,True,False,72.914,"LINESTRING (-2.9507478 42.6858094, -2.9506995 42.6857725, -2.950209 42.6853657, -2.950185 42.6853446, -2.9501564 42.6853186)",Calle Santa Lucía,,,,,
50214037,residential,30,,True,False,119.94500000000001,"LINESTRING (-2.9501564 42.6853186, -2.9501166 42.6852824, -2.9500972 42.6852679, -2.9499282 42.6851437, -2.9495515 42.6848571, -2.9492124 42.6845965, -2.9491935 42.6845815, -2.9491678 42.6845616, -2.9491423 42.6845393)",Calle Santa Lucía,,,,,
50214042,residential,30,,True,False,50.79,"LINESTRING (-2.9501564 42.6853186, -2.950236 42.6852896, -2.9503658 42.6852318, -2.9506905 42.6850856)",Calle Sorribas,,,,,
475578924,residential,30,,True,False,18.817999999999998,"LINESTRING (-2.9481521 42.6824119, -2.9480501 42.6824507, -2.9479446 42.682485)",Calle Leopoldo Lewin,,,,,
162076640,residential,30,,True,False,20.888,"LINESTRING (-2.9478697 42.6824861, -2.9477048 42.6823426)",Calle Condado de Treviño,,,,,
292556799,secondary,50,,True,False,66.74,"LINESTRING (-2.9478697 42.6824861, -2.9478567 42.6825961, -2.9478537 42.6826641, -2.9478382 42.6830857)",Ronda del Ferrocarril,2,,,,
475578924,residential,30,,True,False,20.895,"LINESTRING (-2.9486383 42.6822294, -2.9486089 42.6822309, -2.9485842 42.6822392, -2.948491 42.6822751, -2.9484089 42.6823084)",Calle Leopoldo Lewin,,,,,
"[475430801, 478071662]",living_street,,,False,False,93.86399999999999,"LINESTRING (-2.9486383 42.6822294, -2.9486063 42.6822094, -2.9485981 42.6822042, -2.9483173 42.6820277, -2.9481358 42.6819174, -2.9481163 42.6819017, -2.9481132 42.6818896, -2.9481182 42.6818774, -2.9481749 42.6818214, -2.9481846 42.6818182, -2.9481997 42.6818204, -2.9483449 42.6819036, -2.9483575 42.6819059, -2.9483687 42.6819034, -2.9484298 42.6818473)",Calle San Nicolás,,,,,
112317634,residential,30,,True,False,95.467,"LINESTRING (-2.9491423 42.6845393, -2.9490983 42.6844876, -2.94908 42.6844577, -2.9490499 42.6844079, -2.9488264 42.6840731, -2.9486839 42.6838354, -2.9486407 42.6837646)",Calle Leopoldo Lewin,,,,,
162076653,secondary,30,,True,False,78.542,"LINESTRING (-2.9491423 42.6845393, -2.9493792 42.6843906, -2.9494081 42.6843733, -2.949464 42.6843478, -2.9497426 42.6842423, -2.94995 42.6841644)",Calle Real Allende,1,,,,
50214040,residential,30,,True,False,117.548,"LINESTRING (-2.9487587 42.6847841, -2.9488345 42.6848501, -2.9491672 42.6851302, -2.9496713 42.6855325, -2.9497192 42.6855707)",Calle Gregorio Solabarrieta,,,,,
162076653,secondary,30,,True,False,41.525999999999996,"LINESTRING (-2.9487587 42.6847841, -2.9489527 42.6846634, -2.9489845 42.6846425, -2.9491423 42.6845393)",Calle Real Allende,1,,,,
50214040,residential,30,,True,False,67.713,"LINESTRING (-2.9497192 42.6855707, -2.9497807 42.6856309, -2.9498407 42.6856896, -2.9501392 42.6860111, -2.9501475 42.68602, -2.9501955 42.6860688)",Calle Gregorio Solabarrieta,,,,,
50214042,residential,30,,True,False,45.42699999999999,"LINESTRING (-2.9497192 42.6855707, -2.9497711 42.6855381, -2.9500974 42.6853504, -2.9501564 42.6853186)",Calle Sorribas,,,,,
30280111,residential,30,,True,False,65.883,"LINESTRING (-2.9501955 42.6860688, -2.950153 42.6860889, -2.9495995 42.6863559, -2.949522 42.6863943)",Calle Pérez Galdós,,,,,
50214040,residential,30,,True,False,90.678,"LINESTRING (-2.9501955 42.6860688, -2.9502506 42.6861242, -2.9508078 42.6866604, -2.9508674 42.6867177)",Calle Gregorio Solabarrieta,,,,,
439891299,residential,,,False,True,86.178,"LINESTRING (-2.9519699 42.6877868, -2.951381 42.6872145, -2.9513342 42.6871685)",Calle Gregorio Solabarrieta,,,,,
82125418,residential,30,,False,True,10.973,"LINESTRING (-2.9506919 42.6875177, -2.9507804 42.6875919)",Calle Vitoria,,,,,
1068162626,residential,30,,False,False,61.791,"LINESTRING (-2.9506919 42.6875177, -2.9506138 42.6874542, -2.9503037 42.6871557, -2.9502282 42.6870792)",Calle Vitoria,,,,,
112317630,residential,30,,True,False,65.301,"LINESTRING (-2.9513342 42.6871685, -2.9513003 42.6871877, -2.9507616 42.6874819, -2.9506919 42.6875177)",Calle Reyes Católicos,,,,,
439891299,residential,,,False,False,86.178,"LINESTRING (-2.9513342 42.6871685, -2.951381 42.6872145, -2.9519699 42.6877868)",Calle Gregorio Solabarrieta,,,,,
50214037,residential,30,,True,False,62.412000000000006,"LINESTRING (-2.9518342 42.6868753, -2.9517852 42.6868274, -2.9514423 42.6864901, -2.9514096 42.6864579, -2.9513769 42.6864258)",Calle Santa Lucía,,,,,
112317630,residential,30,,True,False,52.285000000000004,"LINESTRING (-2.9518342 42.6868753, -2.9517762 42.6869075, -2.9513658 42.6871483, -2.9513342 42.6871685)",Calle Reyes Católicos,,,,,
112317630,residential,30,,True,False,62.165,"LINESTRING (-2.9524542 42.6865515, -2.9523912 42.6865844, -2.9519141 42.6868334, -2.9518342 42.6868753)",Calle Reyes Católicos,,,,,
"[50214037, 532816423]",residential,30,,True,False,238.08700000000002,"LINESTRING (-2.9524542 42.6865515, -2.9524949 42.6865963, -2.9530031 42.6871797, -2.9530327 42.6872129, -2.9530558 42.6872408, -2.9530614 42.6872539, -2.953063 42.6872631, -2.9530614 42.6872739, -2.9530534 42.6872869, -2.9530258 42.6873046, -2.952586 42.6875039, -2.9525437 42.6875131, -2.9524892 42.6875055, -2.9524662 42.6874939, -2.9518919 42.6869298, -2.9518342 42.6868753)","['Calle Bilbao', 'Calle Santa Lucía']",,,,,
50214036,residential,30,,True,False,63.528000000000006,"LINESTRING (-2.9520523 42.6860625, -2.9522088 42.6862529, -2.9524188 42.6865085, -2.9524542 42.6865515)",Calle Bilbao,,,,,
195550641,residential,,,True,False,13.373000000000001,"LINESTRING (-2.9520523 42.6860625, -2.9520991 42.6860155, -2.9521126 42.6859848, -2.9521196 42.6859555)",,,,,,
326495977,secondary,30,,True,False,28.746000000000002,"LINESTRING (-2.9520523 42.6860625, -2.9521437 42.6860695, -2.9522442 42.686099, -2.9523696 42.6861616)",Calle Bilbao,,,,,
50214037,residential,30,,True,False,85.69299999999998,"LINESTRING (-2.9513769 42.6864258, -2.9513335 42.6863837, -2.9508027 42.6858682, -2.9507478 42.6858094)",Calle Santa Lucía,,,,,
631572205,secondary,30,,True,False,68.408,"LINESTRING (-2.9513769 42.6864258, -2.9514534 42.6863847, -2.9520003 42.6860914, -2.9520523 42.6860625)",Calle Ciudad de Toledo,,,,,
50214040,residential,30,,True,False,63.003,"LINESTRING (-2.9508674 42.6867177, -2.9509239 42.6867741, -2.9510502 42.6868897, -2.9512604 42.6870961, -2.9513342 42.6871685)",Calle Gregorio Solabarrieta,,,,,
631572205,secondary,30,,True,False,52.862,"LINESTRING (-2.9508674 42.6867177, -2.9509 42.6866998, -2.9513125 42.6864728, -2.9513769 42.6864258)",Calle Ciudad de Toledo,,,,,
631572183,residential,30,,True,False,95.56099999999999,"LINESTRING (-2.9502282 42.6870792, -2.9501652 42.6870198, -2.9495827 42.6864527, -2.949522 42.6863943)",Calle Vitoria,,,,,
631572205,secondary,30,,True,False,65.924,"LINESTRING (-2.9502282 42.6870792, -2.9502917 42.687041, -2.9507856 42.6867628, -2.9508674 42.6867177)",Calle Ciudad de Toledo,,,,,
1068162626,residential,30,,False,True,61.791,"LINESTRING (-2.9502282 42.6870792, -2.9503037 42.6871557, -2.9506138 42.6874542, -2.9506919 42.6875177)",Calle Vitoria,,,,,
195550638,residential,30,,True,False,130.63,"LINESTRING (-2.9493823 42.688191, -2.9494548 42.6881557, -2.9494917 42.6881377, -2.9496287 42.6880648, -2.9497441 42.688005, -2.9499016 42.6879243, -2.9506088 42.6875594, -2.9506919 42.6875177)",Calle Reyes Católicos,,,,,
182332543,living_street,20,,True,False,120.845,"LINESTRING (-2.948512 42.687014, -2.9484695 42.6870312, -2.9482613 42.687115, -2.9482507 42.6871226, -2.9482408 42.6871343, -2.9482515 42.6871583, -2.9486921 42.6877424, -2.9487731 42.6878396, -2.948803 42.6878787)",Calle Castilla,,,,,
183773817,secondary,30,,True,False,91.412,"LINESTRING (-2.948512 42.687014, -2.9490034 42.6876644, -2.9490465 42.6877358)",Calle Colón,1,,,,
30280114,residential,30,,True,False,49.46600000000001,"LINESTRING (-2.9483576 42.6868231, -2.9483126 42.6868494, -2.9480664 42.6869956, -2.9480206 42.6870242, -2.9479677 42.6870407, -2.9479334 42.687047, -2.9478554 42.6870518)",Calle Carlos III,,,,,
183773817,secondary,30,,True,False,24.695,"LINESTRING (-2.9483576 42.6868231, -2.9483893 42.6868631, -2.948512 42.687014)",Calle Colón,1,,,,
182334322,secondary,50,,True,False,71.111,"LINESTRING (-2.9511032 42.6849037, -2.9513306 42.6851756, -2.9515003 42.6853912, -2.9515466 42.6854538)",Calle Bilbao,,,,,
50214042,residential,30,,True,False,68.124,"LINESTRING (-2.9490689 42.6859537, -2.9491403 42.6859111, -2.9496853 42.6855941, -2.9497192 42.6855707)",Calle Sorribas,,,,,
195190328,residential,30,,True,False,104.325,"LINESTRING (-2.9490689 42.6859537, -2.9490028 42.6858919, -2.9484907 42.6854001, -2.948387 42.6853203, -2.9483621 42.6853009, -2.948245 42.6852439)",Calle Vitoria,,,,,
50214039,residential,30,,False,True,6.722,"LINESTRING (-2.944082 42.6877541, -2.9440176 42.6877917)",Calle de la Estación,,,,,
62301031,residential,30,,True,False,79.197,"LINESTRING (-2.944082 42.6877541, -2.9440119 42.6876896, -2.9435235 42.6872501, -2.9434714 42.6872011)",Avenida Comuneros de Castilla,1,,,,
30822602,secondary,30,,False,False,73.476,"LINESTRING (-2.9418389 42.6891016, -2.9419307 42.6891319, -2.9419682 42.6891432, -2.9420682 42.6891773, -2.9425546 42.6893376, -2.9426085 42.6893556, -2.942659 42.6893722)",Calle Ciudad de Haro,,BU-740,,,
50214039,residential,30,,False,False,40.356,"LINESTRING (-2.9418389 42.6891016, -2.9419334 42.6890463, -2.9422182 42.6888693)",Calle de la Estación,,,,,
320913261,residential,30,,True,False,64.71600000000001,"LINESTRING (-2.9461482 42.6847463, -2.9460884 42.6846755, -2.9457803 42.6843226, -2.945719 42.6842573)",Calle San Agustín,,,,,
465915284,residential,30,,True,False,135.14200000000002,"LINESTRING (-2.9461482 42.6847463, -2.9460741 42.6847867, -2.946045 42.684804, -2.9454333 42.6851725, -2.9453487 42.6852234, -2.9449481 42.6854648, -2.9448633 42.6855109)",Calle Arenal,,,,,
30767248,residential,30,,True,False,148.854,"LINESTRING (-2.9452703 42.6837454, -2.9451947 42.6837978, -2.9445983 42.6841562, -2.9439534 42.6845334, -2.9438584 42.6845905)",Calle Condado de Treviño,,,,,
320913261,residential,30,,True,False,79.48899999999999,"LINESTRING (-2.9452703 42.6837454, -2.9452184 42.6836824, -2.9449599 42.6833892, -2.9448095 42.6832514, -2.9447085 42.6831634)",Calle San Agustín,,,,,
1069683689,residential,30,,False,True,171.25699999999998,"LINESTRING (-2.9420324 42.6817147, -2.9421526 42.6817517, -2.9427667 42.6819491, -2.943401 42.6821545, -2.9434097 42.6821573, -2.9436279 42.6822401, -2.9436512 42.6822546, -2.943691 42.6822794, -2.9437493 42.6823246, -2.9437734 42.6823444, -2.9438634 42.6824259)",Calle San Agustín,,,,,
50214038,residential,30,,True,False,78.646,"LINESTRING (-2.9492789 42.6827566, -2.9492165 42.6827117, -2.9491824 42.6826871, -2.9486947 42.6822722, -2.9486783 42.6822582, -2.9486383 42.6822294)",Calle San Nicolás,,,,,
50214044,residential,,,True,False,52.288,"LINESTRING (-2.9482698 42.6831647, -2.9483053 42.6831515, -2.9485394 42.6830564, -2.9488325 42.6829411)",Calle la Paloma,,,,,
195550635,residential,30,,True,False,31.198,"LINESTRING (-2.9482698 42.6831647, -2.9482354 42.683179, -2.9480268 42.6832591, -2.9479282 42.6832893)",Calle la Paloma,,,,,
478071659,living_street,20,,True,False,84.48899999999999,"LINESTRING (-2.9482698 42.6831647, -2.9482515 42.6831371, -2.9482384 42.6830422, -2.9482191 42.6828966, -2.9481636 42.6824527, -2.9481595 42.6824381, -2.9481521 42.6824119)",Calle Leopoldo Lewin,,,,,
50214044,residential,,,True,False,42.056999999999995,"LINESTRING (-2.9488325 42.6829411, -2.9488787 42.6829231, -2.9492477 42.6827813, -2.9492789 42.6827566)",Calle la Paloma,,,,,
50214045,residential,30,,True,False,78.413,"LINESTRING (-2.9488325 42.6829411, -2.9488107 42.6829098, -2.9484568 42.6823801, -2.9484089 42.6823084)",Calle la Merced,,,,,
475578924,residential,30,,True,False,23.939,"LINESTRING (-2.9484089 42.6823084, -2.9481521 42.6824119)",Calle Leopoldo Lewin,,,,,
670300969,residential,30,,False,False,68.456,"LINESTRING (-2.9486407 42.6837646, -2.9485946 42.6838038, -2.9480569 42.6840039, -2.948015 42.6840191, -2.947972 42.6840356, -2.9479102 42.6840583)",Calle Arenal,,,,,
670300970,residential,,,True,False,73.27300000000001,"LINESTRING (-2.9486407 42.6837646, -2.9486237 42.6837384, -2.9485092 42.6835503, -2.9483063 42.6832238, -2.9482698 42.6831647)",Calle Leopoldo Lewin,,,,,
30818693,residential,,,True,False,98.241,"LINESTRING (-2.9497152 42.6833689, -2.9489399 42.6836497, -2.9486868 42.6837469, -2.9486407 42.6837646)",Calle Arenal,,,,,
50214038,residential,30,,True,False,77.129,"LINESTRING (-2.9497152 42.6833689, -2.9497061 42.6833587, -2.9495946 42.6832059, -2.9495092 42.683084, -2.9493191 42.6827855, -2.9492789 42.6827566)",Calle San Nicolás,,,,,
30767248,residential,30,,True,False,100.10700000000001,"LINESTRING (-2.9462388 42.6831944, -2.9461285 42.6832573, -2.9460031 42.6833283, -2.9454939 42.6836165, -2.9453696 42.6836869, -2.9452703 42.6837454)",Calle Condado de Treviño,,,,,
1069683687,residential,30,,True,False,64.129,"LINESTRING (-2.9462388 42.6831944, -2.9463013 42.6832515, -2.946685 42.6836002, -2.9467322 42.6836428)",Calle del Río Ebro,,,,,
62301016,residential,30,,False,True,35.66,"LINESTRING (-2.9514261 42.6811162, -2.9515893 42.6812816, -2.9516148 42.6813088, -2.9516456 42.6813412, -2.9516775 42.6813782)",Carretera de Fuentecaliente,,,,,
62301048,residential,20,,True,False,14.741,"LINESTRING (-2.9518289 42.6815769, -2.9518687 42.6817062)",Calle San Francisco,,,,,
62301055,residential,30,roundabout,True,False,8.725999999999999,"LINESTRING (-2.9518289 42.6815769, -2.9518614 42.6815876, -2.9518968 42.6815897, -2.9519312 42.6815829)",,,,,,
24266812,residential,30,,False,False,153.318,"LINESTRING (-2.9432659 42.6840445, -2.9433625 42.6839818, -2.943718 42.683767, -2.9440506 42.6835652, -2.9444435 42.6833288, -2.9446034 42.6832292, -2.9447085 42.6831634)",Avenida República Argentina,,,,,
24266812,residential,30,,False,True,89.378,"LINESTRING (-2.9432659 42.6840445, -2.9431961 42.6840864, -2.9431713 42.6841013, -2.9429832 42.6842141, -2.9424222 42.6845558)",Avenida República Argentina,,,,,
112317637,residential,,,False,False,77.663,"LINESTRING (-2.9432659 42.6840445, -2.9433523 42.684125, -2.9437832 42.6845221, -2.9438584 42.6845905)",Calle Francisco Cantera,,,,,
112317637,residential,,,False,True,108.228,"LINESTRING (-2.9432659 42.6840445, -2.9431596 42.6839504, -2.9431407 42.6839333, -2.9427294 42.6835707, -2.9426165 42.6834688, -2.9425023 42.6833692, -2.9424181 42.6832969)",Calle Francisco Cantera,,,,,
62301068,residential,30,,True,False,12.390999999999998,"LINESTRING (-2.9520711 42.6814304, -2.9519931 42.6814338, -2.95192 42.6814391)",Callejonda,,,,,
62301055,residential,30,roundabout,True,False,4.076,"LINESTRING (-2.9517954 42.6815501, -2.95181 42.681565, -2.9518289 42.6815769)",,,,,,
30767248,residential,30,,True,False,87.893,"LINESTRING (-2.9438584 42.6845905, -2.9437858 42.6846355, -2.9437625 42.6846501, -2.943444 42.6848445, -2.9431125 42.6850507, -2.9430337 42.6850977)",Calle Condado de Treviño,,,,,
112317637,residential,,,False,True,77.663,"LINESTRING (-2.9438584 42.6845905, -2.9437832 42.6845221, -2.9433523 42.684125, -2.9432659 42.6840445)",Calle Francisco Cantera,,,,,
162076623,residential,,,True,False,68.42,"LINESTRING (-2.9438584 42.6845905, -2.943939 42.684666, -2.9443325 42.6850321, -2.9443768 42.6850736)",Calle Francisco Cantera,,,yes,,
30767248,residential,30,,True,False,65.16,"LINESTRING (-2.9430337 42.6850977, -2.9429537 42.6851465, -2.9424201 42.6854718)",Calle Condado de Treviño,,,,,
62301069,residential,,,True,False,78.29599999999999,"LINESTRING (-2.9430337 42.6850977, -2.9429747 42.6850415, -2.9425061 42.6846279, -2.9424222 42.6845558)",Calle del Cid,,,,,
62301035,residential,30,,True,False,13.689,"LINESTRING (-2.9519873 42.6815368, -2.9520264 42.6814808, -2.9520426 42.6814625, -2.9520711 42.6814304)",Callejonda,,,,,
1205081870,residential,30,roundabout,True,False,13.474,"LINESTRING (-2.9519873 42.6815368, -2.9519926 42.6815129, -2.9519875 42.681489, -2.9519726 42.6814673, -2.9519494 42.6814502, -2.95192 42.6814391)",,,,,,
62301069,residential,,,True,False,72.573,"LINESTRING (-2.9445845 42.6865143, -2.9445384 42.6864696, -2.9440821 42.6860631, -2.9440228 42.6860089)",Calle del Cid,,,,,
177965716,residential,30,,True,False,214.618,"LINESTRING (-2.9445845 42.6865143, -2.9446461 42.6864777, -2.9454142 42.6860196, -2.9457169 42.685831, -2.9458928 42.6857221, -2.9465205 42.6853474, -2.9466151 42.6852908)",Calle Ramón y Cajal,,,,,
50214039,residential,30,,False,False,81.001,"LINESTRING (-2.9432438 42.6882468, -2.943351 42.6881841, -2.9439576 42.6878286, -2.9440176 42.6877917)",Calle de la Estación,,,,,
50214039,residential,30,,False,True,108.71200000000002,"LINESTRING (-2.9432438 42.6882468, -2.9431648 42.6882947, -2.9423349 42.6888009, -2.9423075 42.688817, -2.942276 42.6888355, -2.9422182 42.6888693)",Calle de la Estación,,,,,
195550634,residential,30,,False,False,40.02,"LINESTRING (-2.9432438 42.6882468, -2.9433244 42.6883194, -2.9435526 42.6885261)",Calle Padre Fernando Valle,,,,,
24266821,residential,30,,True,False,142.40200000000002,"LINESTRING (-2.9443768 42.6850736, -2.9444461 42.6850321, -2.9450358 42.6846748, -2.9456748 42.6842879, -2.945719 42.6842573)",Calle Alfonso VI,,,,,
162537608,living_street,,,True,False,62.821999999999996,"LINESTRING (-2.9443768 42.6850736, -2.9444088 42.6851048, -2.9448091 42.6854598, -2.9448633 42.6855109)",Calle Francisco Cantera,,,yes,,
545707774,residential,30,,True,False,73.609,"LINESTRING (-2.9420826 42.6871863, -2.9421081 42.6872125, -2.9421355 42.6872392, -2.9425955 42.687659, -2.9426437 42.687704)",Calle Juan Ramón Jiménez,,,,,
68152765,residential,30,roundabout,True,False,16.02,"LINESTRING (-2.9471009 42.6818011, -2.947094 42.6817878, -2.9470823 42.6817765, -2.9470666 42.6817681, -2.9470483 42.6817634, -2.9470289 42.6817628, -2.9470097 42.6817664, -2.9469928 42.6817739, -2.9469796 42.6817848, -2.9469713 42.6817981, -2.9469687 42.6818125)",,,,,,
30767248,residential,30,,True,False,53.913000000000004,"LINESTRING (-2.9424201 42.6854718, -2.9419708 42.6857453, -2.9419117 42.6857807)",Calle Condado de Treviño,,,,,
62301039,residential,30,,True,False,78.193,"LINESTRING (-2.9424201 42.6854718, -2.9423595 42.68542, -2.941808 42.6849314)",Calle Antonio Cabezón,,,,,
1205081870,residential,30,roundabout,True,False,7.055999999999999,"LINESTRING (-2.9519312 42.6815829, -2.9519555 42.6815716, -2.9519747 42.6815558, -2.9519873 42.6815368)",,,,,,
24266812,residential,30,,False,False,65.306,"LINESTRING (-2.941808 42.6849314, -2.9419174 42.6848647, -2.9423344 42.6846108, -2.9424222 42.6845558)",Avenida República Argentina,,,,,
112317637,residential,,,False,False,108.228,"LINESTRING (-2.9424181 42.6832969, -2.9425023 42.6833692, -2.9426165 42.6834688, -2.9427294 42.6835707, -2.9431407 42.6839333, -2.9431596 42.6839504, -2.9432659 42.6840445)",Calle Francisco Cantera,,,,,
872311754,residential,30,,False,False,152.77,"LINESTRING (-2.9424181 42.6832969, -2.9424781 42.6832617, -2.942703 42.6831249, -2.9429947 42.6829476, -2.943052 42.6829127, -2.9430859 42.6828918, -2.9437577 42.6824884, -2.9438238 42.6824487, -2.9438634 42.6824259)",Calle Ciudad de Vierzón,,,,,
