osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed
635046044,LR-552,tertiary,,False,True,22.152,"LINESTRING (-2.4191859 42.4265058, -2.4193655 42.4263571)",Calle Alberite,,
96979794,LR-551,tertiary,,False,True,61.612,"LINESTRING (-2.4191859 42.4265058, -2.4191459 42.4264303, -2.4190211 42.4262985, -2.4188188 42.4260243)",Avenida de Cameros,,
96979794,LR-551,tertiary,,False,False,25.187,"LINESTRING (-2.4183415 42.4253675, -2.4184974 42.4255626)",Avenida de Cameros,,
96982436,,residential,,False,False,8.645,"LINESTRING (-2.4183415 42.4253675, -2.4184158 42.4253124)",Calle Serrano,,
96979794,LR-551,tertiary,,False,True,121.4,"LINESTRING (-2.4183415 42.4253675, -2.4179416 42.4251376, -2.4175505 42.4249452, -2.4170923 42.4247935)",Avenida de Cameros,,
1266812606,,residential,,False,False,9.129,"LINESTRING (-2.4194937 42.42577, -2.4194782 42.4256887)",Calle Oeste,,
635046044,LR-552,tertiary,,False,False,66.738,"LINESTRING (-2.4194937 42.42577, -2.4193728 42.4261109, -2.4193875 42.4262434, -2.4193655 42.4263571)",Calle Alberite,,
635046044,LR-552,tertiary,,False,True,26.954,"LINESTRING (-2.4194937 42.42577, -2.419589 42.4256645, -2.419721 42.4256023)",Calle Alberite,,
635046044,LR-552,tertiary,,False,False,22.152,"LINESTRING (-2.4193655 42.4263571, -2.4191859 42.4265058)",Calle Alberite,,
369652851,,residential,,False,True,41.18599999999999,"LINESTRING (-2.4193655 42.4263571, -2.4198058 42.4263922, -2.4198568 42.426414)",Plaza Iglesia,,
635046044,LR-552,tertiary,,False,True,66.738,"LINESTRING (-2.4193655 42.4263571, -2.4193875 42.4262434, -2.4193728 42.4261109, -2.4194937 42.42577)",Calle Alberite,,
96982449,,residential,,False,True,95.855,"LINESTRING (-2.4202866 42.4255889, -2.4202965 42.4254517, -2.4202696 42.4253129, -2.4202581 42.4251487, -2.4203118 42.4249589, -2.4204393 42.4247533)",Calle San Vicente,,
635046044,LR-552,tertiary,,False,False,25.736,"LINESTRING (-2.4202866 42.4255889, -2.4201324 42.4255729, -2.4199749 42.4255653)",Calle Alberite,,
1266812587,LR-552,tertiary,,False,True,28.252,"LINESTRING (-2.4202866 42.4255889, -2.4203844 42.4255806, -2.4205676 42.4255319, -2.420612 42.4255133)",Calle Alberite,,
1266812588,,residential,,False,False,92.354,"LINESTRING (-2.4202866 42.4255889, -2.4206491 42.4259491, -2.4207733 42.4261362, -2.4207984 42.4263087)",Calle Barbacana,,
96979786,LR-551,tertiary,roundabout,True,False,10.93,"LINESTRING (-2.4157096 42.4244813, -2.4156674 42.4244916, -2.4156341 42.4245132, -2.4156148 42.4245427)",,,
183515427,LR-551,tertiary,,False,True,172.51299999999998,"LINESTRING (-2.4157096 42.4244813, -2.4156868 42.4244326, -2.4157289 42.4240806, -2.415712 42.423937, -2.4156497 42.4237718, -2.4155344 42.4236171, -2.4154633 42.4235496, -2.4149546 42.4231223)",Avenida de Cameros,,
96979786,LR-551,tertiary,roundabout,True,False,9.678,"LINESTRING (-2.4156148 42.4245427, -2.415612 42.4245717, -2.415623 42.4245995, -2.4156464 42.4246228)",,,
1266812593,,residential,,False,False,73.73500000000001,"LINESTRING (-2.4156148 42.4245427, -2.4154211 42.424493, -2.4151484 42.4244209, -2.4147721 42.4243132)",Calle Federico Martínez Arenzana,,
96979792,LR-552,tertiary,,False,True,52.483,"LINESTRING (-2.4227163 42.4242812, -2.4232236 42.4239939)",Calle Alberite,,
1266812585,LR-552,tertiary,,False,False,67.076,"LINESTRING (-2.4227163 42.4242812, -2.4220813 42.4246609)",Calle Alberite,,
96982428,,residential,,False,False,120.96300000000001,"LINESTRING (-2.4227163 42.4242812, -2.4222337 42.4238077, -2.4220374 42.4235806, -2.4218964 42.4233801)",Calle Venezuela,,
96979794,LR-551,tertiary,,False,False,108.77600000000001,"LINESTRING (-2.4158264 42.4245934, -2.4159703 42.4246059, -2.4164005 42.4245852, -2.4165272 42.4246065, -2.4170923 42.4247935)",Avenida de Cameros,,
822508657,LR-551,tertiary,roundabout,True,False,9.375,"LINESTRING (-2.4158264 42.4245934, -2.4158342 42.4245659, -2.415829 42.424538, -2.4158115 42.4245131)",,,
96979786,LR-551,tertiary,roundabout,True,False,17.707,"LINESTRING (-2.4156464 42.4246228, -2.4156829 42.4246398, -2.4157254 42.4246452, -2.4157676 42.4246383, -2.415803 42.4246201, -2.4158264 42.4245934)",,,
1266812601,,residential,,False,False,49.981,"LINESTRING (-2.4156464 42.4246228, -2.4154449 42.4246659, -2.4152269 42.4247196, -2.415058 42.4247283)",,,
96980854,,residential,,False,False,117.148,"LINESTRING (-2.415058 42.4247283, -2.414799 42.4246354, -2.4143203 42.4243944, -2.4138888 42.4241311)",Calle Partelacuesta,,
1266812600,,residential,,False,False,95.55,"LINESTRING (-2.415058 42.4247283, -2.4149052 42.4247544, -2.4144343 42.4248347, -2.4139158 42.4248905)",Calle Partelacuesta,,
1266812601,,residential,,False,True,49.981,"LINESTRING (-2.415058 42.4247283, -2.4152269 42.4247196, -2.4154449 42.4246659, -2.4156464 42.4246228)",,,
1266812602,,residential,,False,True,167.55,"LINESTRING (-2.415058 42.4247283, -2.4153232 42.4247681, -2.4156419 42.4248106, -2.4158812 42.4248106, -2.4162793 42.4248428, -2.416639 42.4250053, -2.4167835 42.4250928, -2.4168182 42.4251139, -2.4169271 42.4251937)",Calle San Cristóbal,,
96980845,,residential,,False,True,12.859,"LINESTRING (-2.4158115 42.4245131, -2.4158459 42.4244466, -2.4158427 42.4244022)",Calle Palomar,,
822508657,LR-551,tertiary,roundabout,True,False,9.397,"LINESTRING (-2.4158115 42.4245131, -2.4157663 42.4244872, -2.4157096 42.4244813)",,,
361038841,,residential,,False,False,37.601,"LINESTRING (-2.4235983 42.4227601, -2.423728 42.4228646, -2.4239057 42.4230108)",Calle Gustavo Adolfo Bécquer,,
361038841,,residential,,False,True,82.856,"LINESTRING (-2.4235983 42.4227601, -2.4232883 42.4225117, -2.4230949 42.4223685, -2.4228804 42.422238)",Calle Gustavo Adolfo Bécquer,,
562114949,,residential,,False,False,140.59799999999998,"LINESTRING (-2.4235983 42.4227601, -2.4235458 42.4229329, -2.4232435 42.4239271, -2.4232236 42.4239939)",Camino Viejo de Alberite,,
96981968,,residential,,False,False,5.812,"LINESTRING (-2.4186981 42.4219565, -2.4186285 42.4219469)",Calle San Millán,,
96981968,,residential,,False,True,277.319,"LINESTRING (-2.4186981 42.4219565, -2.4195314 42.422072, -2.4202833 42.4222164, -2.4207245 42.4223438, -2.4210161 42.4225024, -2.4213038 42.4227063, -2.4215109 42.4229102, -2.421599 42.4230207)",Calle San Millán,,
96981974,,residential,,True,False,421.59999999999997,"LINESTRING (-2.4186981 42.4219565, -2.4186964 42.4215649, -2.4187075 42.4215187, -2.4187504 42.4214755, -2.4188132 42.4214517, -2.4191951 42.4213719, -2.4194994 42.4213355, -2.4197692 42.4213231, -2.4200866 42.4213293, -2.4204509 42.4213642, -2.4207809 42.4214117, -2.4213069 42.4215327, -2.4218014 42.4216915, -2.4223434 42.421926, -2.4225913 42.4220572, -2.4228253 42.4222012, -2.4228804 42.422238)",Calle Gustavo Adolfo Bécquer,,
822508656,,residential,roundabout,True,False,5.96,"LINESTRING (-2.4182156 42.4219547, -2.4182754 42.4219243)",,,
96981968,,residential,,False,True,5.812,"LINESTRING (-2.4186285 42.4219469, -2.4186981 42.4219565)",Calle San Millán,,
96981970,,residential,,True,False,30.301000000000002,"LINESTRING (-2.4186285 42.4219469, -2.418507 42.4218894, -2.4184316 42.4218422, -2.4183356 42.421782)",Calle San Millán,,
96979800,LR-551,tertiary,,False,True,68.972,"LINESTRING (-2.4139061 42.4222668, -2.4133565 42.4217976)",Avenida de Cameros,,
96981959,,residential,,False,True,9.402,"LINESTRING (-2.4139061 42.4222668, -2.4139939 42.4222125)",Calle Gonzalo de Berceo,,
183515427,LR-551,tertiary,,False,False,63.473,"LINESTRING (-2.4139061 42.4222668, -2.4139919 42.4223382, -2.4144145 42.4226969)",Avenida de Cameros,,
96982438,,residential,,False,False,118.087,"LINESTRING (-2.4228804 42.422238, -2.4219545 42.4230508)",Calle Marqués de Santillana,,
361038841,,residential,,False,False,82.856,"LINESTRING (-2.4228804 42.422238, -2.4230949 42.4223685, -2.4232883 42.4225117, -2.4235983 42.4227601)",Calle Gustavo Adolfo Bécquer,,
822508656,,residential,roundabout,True,False,5.66,"LINESTRING (-2.4179753 42.4219231, -2.4180313 42.4219528)",,,
96981954,,residential,,True,False,13.594,"LINESTRING (-2.4176745 42.4218057, -2.4175153 42.4218394)",Calle Gonzalo de Berceo,,
562114957,,residential,,True,False,17.013,"LINESTRING (-2.4176745 42.4218057, -2.4176124 42.4217943, -2.4175555 42.4217721, -2.4175219 42.4217194)",Calle Francisco de Quevedo,,
361038841,,residential,,False,True,37.601,"LINESTRING (-2.4239057 42.4230108, -2.423728 42.4228646, -2.4235983 42.4227601)",Calle Gustavo Adolfo Bécquer,,
96981954,,residential,,True,False,24.279,"LINESTRING (-2.4179489 42.4217242, -2.4176745 42.4218057)",Calle Gonzalo de Berceo,,
822508653,,residential,roundabout,True,False,23.955,"LINESTRING (-2.4179489 42.4217242, -2.4179193 42.4217734, -2.4179139 42.4218271, -2.4179333 42.421879, -2.4179753 42.4219231)",,,
96981980,,residential,roundabout,True,False,6.4830000000000005,"LINESTRING (-2.4180039 42.4216827, -2.4179738 42.4217016, -2.4179489 42.4217242)",,,
96982433,,residential,,False,False,10.319,"LINESTRING (-2.4182239 42.4230358, -2.4180982 42.4230343)",Calle Juan Ramón Jiménez,,
96981983,,residential,,True,False,121.042,"LINESTRING (-2.4182239 42.4230358, -2.4181886 42.4223007, -2.4181748 42.4220179, -2.4182156 42.4219547)",Calle Portillo,,
96982433,,residential,,False,True,158.224,"LINESTRING (-2.4182239 42.4230358, -2.4186549 42.4230875, -2.4195526 42.4231583, -2.4201395 42.4231866)",Calle Juan Ramón Jiménez,,
96981959,,residential,,False,False,163.346,"LINESTRING (-2.415907 42.4218605, -2.415239 42.4219032, -2.4148475 42.4219608, -2.4145136 42.4220441, -2.4140847 42.4221777, -2.4139939 42.4222125)",Calle Gonzalo de Berceo,,
96981959,,residential,,False,True,126.577,"LINESTRING (-2.415907 42.4218605, -2.4159766 42.4218584, -2.4165637 42.4218453, -2.4174485 42.4218594)",Calle Gonzalo de Berceo,,
96982432,,residential,,False,False,90.539,"LINESTRING (-2.415907 42.4218605, -2.4159153 42.421923, -2.4158808 42.422038, -2.4157818 42.4222057, -2.4156665 42.4223512, -2.4154287 42.4225721)",Calle Pedro Calderón de la Barca,,
96982433,,residential,,False,True,10.319,"LINESTRING (-2.4180982 42.4230343, -2.4182239 42.4230358)",Calle Juan Ramón Jiménez,,
96982445,,residential,,False,False,47.994,"LINESTRING (-2.4180982 42.4230343, -2.4180373 42.4232461, -2.4180284 42.4234611)",Calle Portillo,,
96981973,,residential,,True,False,29.097,"LINESTRING (-2.4182754 42.4219243, -2.4184673 42.4219389, -2.4186285 42.4219469)",Calle San Millán,,
822508654,,residential,roundabout,True,False,17.224999999999998,"LINESTRING (-2.4182754 42.4219243, -2.4183081 42.421894, -2.4183298 42.4218587, -2.4183391 42.4218206, -2.4183356 42.421782)",,,
96981980,,residential,roundabout,True,False,10.123999999999999,"LINESTRING (-2.4183356 42.421782, -2.4183153 42.421739, -2.4182792 42.4217021)",,,
96981979,,secondary_link,,True,False,22.076,"LINESTRING (-2.4182792 42.4217021, -2.4181666 42.4215218)",,,
96981980,,residential,roundabout,True,False,24.616,"LINESTRING (-2.4182792 42.4217021, -2.4182318 42.4216749, -2.418176 42.4216587, -2.4181163 42.4216545, -2.4180574 42.4216627, -2.4180039 42.4216827)",,,
96981947,,residential,,True,False,120.674,"LINESTRING (-2.4180313 42.4219528, -2.4180589 42.4220136, -2.4180825 42.4226747, -2.4180982 42.4230343)",Calle Portillo,,
822508656,,residential,roundabout,True,False,15.612,"LINESTRING (-2.4180313 42.4219528, -2.418076 42.4219648, -2.4181231 42.4219692, -2.4181704 42.4219658, -2.4182156 42.4219547)",,,
96981956,,secondary_link,,True,False,14.329,"LINESTRING (-2.418015 42.4215541, -2.4180039 42.4216827)",,,
96981963,,residential,,True,False,43.818,"LINESTRING (-2.4174485 42.4218594, -2.4179753 42.4219231)",Calle Gonzalo de Berceo,,
96981959,,residential,,False,False,126.577,"LINESTRING (-2.4174485 42.4218594, -2.4165637 42.4218453, -2.4159766 42.4218584, -2.415907 42.4218605)",Calle Gonzalo de Berceo,,
96982432,,residential,,False,False,71.273,"LINESTRING (-2.4154287 42.4225721, -2.4148101 42.4230219)",Calle Pedro Calderón de la Barca,,
96982430,,residential,,False,True,139.167,"LINESTRING (-2.4154287 42.4225721, -2.4158161 42.4227335, -2.4160962 42.4229403, -2.4163378 42.4231527, -2.4165143 42.4234812)",Calle Palomar,,
96982432,,residential,,False,True,90.539,"LINESTRING (-2.4154287 42.4225721, -2.4156665 42.4223512, -2.4157818 42.4222057, -2.4158808 42.422038, -2.4159153 42.421923, -2.415907 42.4218605)",Calle Pedro Calderón de la Barca,,
96981959,,residential,,False,False,9.402,"LINESTRING (-2.4139939 42.4222125, -2.4139061 42.4222668)",Calle Gonzalo de Berceo,,
96981959,,residential,,False,True,163.346,"LINESTRING (-2.4139939 42.4222125, -2.4140847 42.4221777, -2.4145136 42.4220441, -2.4148475 42.4219608, -2.415239 42.4219032, -2.415907 42.4218605)",Calle Gonzalo de Berceo,,
96982425,,residential,,False,False,444.849,"LINESTRING (-2.4139939 42.4222125, -2.4135248 42.4216872, -2.4134493 42.421604, -2.4134416 42.4215696, -2.4134568 42.4215413, -2.4135224 42.4215102, -2.4137636 42.4214263, -2.4141166 42.4214226, -2.4144535 42.4214519, -2.4147793 42.4214542, -2.4165572 42.4213988, -2.4168205 42.4214161, -2.4170458 42.4214439, -2.4173928 42.4215073, -2.417469 42.4215369, -2.4175041 42.4215644, -2.4175214 42.4215966, -2.4175219 42.4217194)",Calle Francisco de Quevedo,,
96981968,,residential,,False,False,277.31899999999996,"LINESTRING (-2.421599 42.4230207, -2.4215109 42.4229102, -2.4213038 42.4227063, -2.4210161 42.4225024, -2.4207245 42.4223438, -2.4202833 42.4222164, -2.4195314 42.422072, -2.4186981 42.4219565)",Calle San Millán,,
96982439,,residential,roundabout,True,False,22.808,"LINESTRING (-2.421599 42.4230207, -2.4215298 42.4230662, -2.421484 42.4231256, -2.4214663 42.4231927)",Plaza de Doña Hermesinda,,
96982433,,residential,,False,False,108.909,"LINESTRING (-2.4214663 42.4231927, -2.4201395 42.4231866)",Calle Juan Ramón Jiménez,,
96982439,,residential,roundabout,True,False,31.366,"LINESTRING (-2.4214663 42.4231927, -2.4214796 42.4232625, -2.4215234 42.4233252, -2.4215927 42.4233737, -2.4216799 42.4234026)",Plaza de Doña Hermesinda,,
1266812589,,residential,,False,False,47.907,"LINESTRING (-2.4180603 42.4249707, -2.4184158 42.4253124)",Travesía de Cameros,,
96982423,,residential,,False,False,33.74,"LINESTRING (-2.4180603 42.4249707, -2.417715 42.4248404, -2.4176952 42.4248314)",Travesía de Cameros,,
96982445,,residential,,False,True,65.77499999999999,"LINESTRING (-2.4180603 42.4249707, -2.4180744 42.4248933, -2.4179797 42.4244553, -2.4179844 42.4243855)",Calle Portillo,,
96982445,,residential,,False,False,23.759,"LINESTRING (-2.4179989 42.4241721, -2.4179844 42.4243855)",Calle Portillo,,
96982445,,residential,,False,True,79.097,"LINESTRING (-2.4179989 42.4241721, -2.4180284 42.4234611)",Calle Portillo,,
96982446,,residential,,False,True,137.12199999999999,"LINESTRING (-2.4179989 42.4241721, -2.4193419 42.4241373, -2.4193838 42.4241362, -2.4195113 42.4241354, -2.4196686 42.4241345)",Calle Carmelo Tecedor,,
96982442,,living_street,,False,False,76.542,"LINESTRING (-2.4220352 42.423177, -2.4229677 42.4231764)",Calle Antonio Machado,,
822508655,,residential,roundabout,True,False,15.742,"LINESTRING (-2.4220352 42.423177, -2.4220094 42.4231088, -2.4219545 42.4230508)",Plaza de Doña Hermesinda,,
562114955,,residential,,True,False,13.354,"LINESTRING (-2.4175219 42.4217194, -2.4175153 42.4218394)",Calle Francisco de Quevedo,,
96982425,,residential,,False,True,444.849,"LINESTRING (-2.4175219 42.4217194, -2.4175214 42.4215966, -2.4175041 42.4215644, -2.417469 42.4215369, -2.4173928 42.4215073, -2.4170458 42.4214439, -2.4168205 42.4214161, -2.4165572 42.4213988, -2.4147793 42.4214542, -2.4144535 42.4214519, -2.4141166 42.4214226, -2.4137636 42.4214263, -2.4135224 42.4215102, -2.4134568 42.4215413, -2.4134416 42.4215696, -2.4134493 42.421604, -2.4135248 42.4216872, -2.4139939 42.4222125)",Calle Francisco de Quevedo,,
96982433,,residential,,False,True,108.909,"LINESTRING (-2.4201395 42.4231866, -2.4214663 42.4231927)",Calle Juan Ramón Jiménez,,
96982433,,residential,,False,False,158.224,"LINESTRING (-2.4201395 42.4231866, -2.4195526 42.4231583, -2.4186549 42.4230875, -2.4182239 42.4230358)",Calle Juan Ramón Jiménez,,
462175336,,residential,,False,False,112.53399999999999,"LINESTRING (-2.4201395 42.4231866, -2.4198479 42.4236721, -2.4196686 42.4241345)",Calle Monjes Bernardos,,
96982436,,residential,,False,True,65.707,"LINESTRING (-2.4199749 42.4255653, -2.4199861 42.4253983, -2.4199823 42.4253425, -2.4197727 42.4253255, -2.4195871 42.4253105, -2.4194867 42.4253043)",Calle Serrano,,
635046044,LR-552,tertiary,,False,False,21.462,"LINESTRING (-2.4199749 42.4255653, -2.4198676 42.4255671, -2.419721 42.4256023)",Calle Alberite,,
635046044,LR-552,tertiary,,False,True,25.736,"LINESTRING (-2.4199749 42.4255653, -2.4201324 42.4255729, -2.4202866 42.4255889)",Calle Alberite,,
96982445,,residential,,False,False,79.097,"LINESTRING (-2.4180284 42.4234611, -2.4179989 42.4241721)",Calle Portillo,,
96982445,,residential,,False,True,47.994,"LINESTRING (-2.4180284 42.4234611, -2.4180373 42.4232461, -2.4180982 42.4230343)",Calle Portillo,,
1266812591,,residential,,False,False,124.47400000000002,"LINESTRING (-2.4180284 42.4234611, -2.4172518 42.4234628, -2.4169713 42.4234634, -2.4166256 42.4234642, -2.4165143 42.4234812)",Calle Albina Balda,,
96982439,,residential,roundabout,True,False,18.363,"LINESTRING (-2.4216799 42.4234026, -2.4217539 42.4234093, -2.4218277 42.4234016, -2.4218964 42.4233801)",Plaza de Doña Hermesinda,,
96982449,,residential,,False,False,104.88300000000001,"LINESTRING (-2.4216799 42.4234026, -2.4214827 42.4236613, -2.4213381 42.4238086, -2.420941 42.4241689)",Calle San Vicente,,
96982442,,living_street,,False,True,76.542,"LINESTRING (-2.4229677 42.4231764, -2.4220352 42.423177)",Calle Antonio Machado,,
1266812585,LR-552,tertiary,,False,True,20.565,"LINESTRING (-2.4218866 42.4247773, -2.4220813 42.4246609)",Calle Alberite,,
1266812587,LR-552,tertiary,,False,False,53.489,"LINESTRING (-2.4218866 42.4247773, -2.4213787 42.4250787)",Calle Alberite,,
96982446,,residential,,False,False,108.497,"LINESTRING (-2.4218866 42.4247773, -2.4213441 42.4242514, -2.4212559 42.4242061, -2.420941 42.4241689)",Calle Carmelo Tecedor,,
1266812586,,residential,,False,True,79.418,"LINESTRING (-2.4218866 42.4247773, -2.4219435 42.4248204, -2.4222059 42.4250688, -2.4222745 42.4251421, -2.4222341 42.4252652, -2.4222337 42.4253885)",Calle de la Fuente,,
96982436,,residential,,False,True,8.645,"LINESTRING (-2.4184158 42.4253124, -2.4183415 42.4253675)",Calle Serrano,,
1266812589,,residential,,False,True,47.907,"LINESTRING (-2.4184158 42.4253124, -2.4180603 42.4249707)",Travesía de Cameros,,
96982436,,residential,,False,False,73.615,"LINESTRING (-2.4184158 42.4253124, -2.4190079 42.4252746, -2.4193094 42.4252933)",Calle Serrano,,
96982432,,residential,,False,True,71.273,"LINESTRING (-2.4148101 42.4230219, -2.4154287 42.4225721)",Calle Pedro Calderón de la Barca,,
183515427,LR-551,tertiary,,False,False,16.289,"LINESTRING (-2.4148101 42.4230219, -2.4149546 42.4231223)",Avenida de Cameros,,
183515427,LR-551,tertiary,,False,True,48.584,"LINESTRING (-2.4148101 42.4230219, -2.4144145 42.4226969)",Avenida de Cameros,,
96982428,,residential,,False,True,120.96300000000001,"LINESTRING (-2.4218964 42.4233801, -2.4220374 42.4235806, -2.4222337 42.4238077, -2.4227163 42.4242812)",Calle Venezuela,,
822508655,,residential,roundabout,True,False,26.631,"LINESTRING (-2.4218964 42.4233801, -2.4219597 42.4233427, -2.4220061 42.4232936, -2.422032 42.4232368, -2.4220352 42.423177)",Plaza de Doña Hermesinda,,
96982446,,residential,,False,False,106.366,"LINESTRING (-2.420941 42.4241689, -2.4205078 42.4240758, -2.4203966 42.4240702, -2.4197751 42.4241268, -2.4196686 42.4241345)",Calle Carmelo Tecedor,,
96982446,,residential,,False,True,108.497,"LINESTRING (-2.420941 42.4241689, -2.4212559 42.4242061, -2.4213441 42.4242514, -2.4218866 42.4247773)",Calle Carmelo Tecedor,,
96982449,,residential,,False,False,58.006,"LINESTRING (-2.420941 42.4241689, -2.4207722 42.4243473, -2.4205523 42.4246044)",Calle San Vicente,,
96982449,,residential,,False,True,104.88300000000001,"LINESTRING (-2.420941 42.4241689, -2.4213381 42.4238086, -2.4214827 42.4236613, -2.4216799 42.4234026)",Calle San Vicente,,
96982438,,residential,,False,True,118.087,"LINESTRING (-2.4219545 42.4230508, -2.4228804 42.422238)",Calle Marqués de Santillana,,
822508655,,residential,roundabout,True,False,31.591,"LINESTRING (-2.4219545 42.4230508, -2.4218763 42.4230094, -2.4217839 42.4229895, -2.4216879 42.4229935, -2.421599 42.4230207)",Plaza de Doña Hermesinda,,
96981954,,residential,,True,False,5.917,"LINESTRING (-2.4175153 42.4218394, -2.4174485 42.4218594)",Calle Gonzalo de Berceo,,
96980845,,residential,,False,False,121.11200000000001,"LINESTRING (-2.4165143 42.4234812, -2.4164121 42.4235624, -2.4159516 42.4240312, -2.4158401 42.4241369, -2.4158427 42.4244022)",Calle Palomar,,
96982430,,residential,,False,False,139.167,"LINESTRING (-2.4165143 42.4234812, -2.4163378 42.4231527, -2.4160962 42.4229403, -2.4158161 42.4227335, -2.4154287 42.4225721)",Calle Palomar,,
1266812591,,residential,,False,True,124.47399999999999,"LINESTRING (-2.4165143 42.4234812, -2.4166256 42.4234642, -2.4169713 42.4234634, -2.4172518 42.4234628, -2.4180284 42.4234611)",Calle Albina Balda,,
96982993,,residential,,False,False,65.327,"LINESTRING (-2.4191677 42.4291184, -2.4197831 42.429491)",Calle de la Fragua,,
96982999,,residential,,False,True,79.832,"LINESTRING (-2.4191677 42.4291184, -2.41859 42.429696)",Calle Santa María de la Cabeza,,
96982993,,residential,,False,True,125.602,"LINESTRING (-2.4191677 42.4291184, -2.4185447 42.4287271, -2.4184317 42.4286845, -2.4178489 42.4286437)",Calle de la Fragua,,
96982985,,residential,,False,False,92.509,"LINESTRING (-2.4168743 42.4298489, -2.4173196 42.429553, -2.4176027 42.4293649, -2.4176781 42.4293483, -2.4177461 42.4293429)",Calle Martín Martínez Grandes,,
"[1266812576, 96982985]",,residential,,False,True,124.72000000000001,"LINESTRING (-2.4168743 42.4298489, -2.4166879 42.4300571, -2.4167065 42.4300654, -2.4175941 42.4304623, -2.4177161 42.4304624)","['Calle Donantes de Sangre', 'Calle Martín Martínez Grandes']",,
1266812577,,residential,,False,False,75.501,"LINESTRING (-2.4168743 42.4298489, -2.4172735 42.4299984, -2.4175197 42.4300811, -2.4177208 42.430069)",Calle Rafael Azcona,,
1266812577,,residential,,False,True,74.45499999999998,"LINESTRING (-2.4168743 42.4298489, -2.4165673 42.4296144, -2.4165151 42.4295745, -2.4162883 42.4294043, -2.4162456 42.4293664)",Calle Rafael Azcona,,
96982987,,residential,,False,True,66.967,"LINESTRING (-2.41859 42.429696, -2.4192179 42.4300806)",Calle Santa Marta,,
96982999,,residential,,False,False,79.832,"LINESTRING (-2.41859 42.429696, -2.4191677 42.4291184)",Calle Santa María de la Cabeza,,
96982987,,residential,,False,False,88.08299999999998,"LINESTRING (-2.41859 42.429696, -2.4184392 42.4295578, -2.4183312 42.4294818, -2.4178539 42.4292463, -2.4177504 42.42922)",Calle Santa Marta,,
96982999,,residential,,False,True,89.816,"LINESTRING (-2.41859 42.429696, -2.4183036 42.4299824, -2.4182131 42.4300287, -2.4179921 42.4300769, -2.4177208 42.430069)",Calle Santa María de la Cabeza,,
96982996,LR-551,tertiary,,False,True,13.67,"LINESTRING (-2.4177504 42.42922, -2.4177461 42.4293429)",Calle Anastasio Mateo,,
96982987,,residential,,False,True,88.083,"LINESTRING (-2.4177504 42.42922, -2.4178539 42.4292463, -2.4183312 42.4294818, -2.4184392 42.4295578, -2.41859 42.429696)",Calle Santa Marta,,
