osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,width
11669390,False,2,Avenida do Doutor Fleming,residential,True,93.121,"LINESTRING (-8.2333146 43.4872808, -8.2333932 43.4872021, -8.2338943 43.4866438, -8.2339256 43.4866144, -8.2339596 43.486587)",,,
1187684954,False,2,Avenida do Rei,tertiary,False,138.058,"LINESTRING (-8.2333146 43.4872808, -8.2335078 43.487332, -8.2335564 43.4873449, -8.2349075 43.4877344)",,,
1187684954,False,2,Avenida do Rei,tertiary,True,167.533,"LINESTRING (-8.2333146 43.4872808, -8.2319686 43.486906, -8.2315087 43.486769, -8.2313813 43.486731)",,,
10863490,True,,Rúa Sol,residential,False,92.082,"LINESTRING (-8.2379034 43.483285, -8.2388515 43.4829088, -8.2389041 43.4828868)",,,
"[504915154, 20586906]",True,,"['Rúa Rampla', 'Rúa Méndez Núñez']",residential,False,168.60500000000002,"LINESTRING (-8.2379034 43.483285, -8.2379387 43.4833294, -8.2383893 43.4838959, -8.237611 43.4844033, -8.237556 43.4844363)",,,
10863490,True,,Rúa Sol,residential,False,90.761,"LINESTRING (-8.2329306 43.4853185, -8.2339103 43.4849173)",,,
"[1194101928, 1194101929]",True,1,Rúa Rubalcava,residential,False,163.668,"LINESTRING (-8.2329306 43.4853185, -8.2338858 43.4864961, -8.2339596 43.486587)",,,
11669390,False,2,Avenida do Doutor Fleming,residential,False,93.121,"LINESTRING (-8.2339596 43.486587, -8.2339256 43.4866144, -8.2338943 43.4866438, -8.2333932 43.4872021, -8.2333146 43.4872808)",,,
"[1194101929, 16273551]",True,1,Rúa Rubalcava,residential,False,148.75300000000001,"LINESTRING (-8.2339596 43.486587, -8.2340185 43.4866568, -8.2343012 43.4869914, -8.2348525 43.487667, -8.2349075 43.4877344)",,,
725304585,True,,Rúa Magdalena,residential,False,92.224,"LINESTRING (-8.2348937 43.4828103, -8.2358833 43.4823952)",,,
16537627,True,,Rúa da Coruña,residential,False,42.854,"LINESTRING (-8.2348937 43.4828103, -8.2346415 43.4824962, -8.2346263 43.4824773)",,,
862510532,True,,Rúa da Coruña,residential,False,53.823,"LINESTRING (-8.2346263 43.4824773, -8.2343341 43.4821126, -8.2342904 43.4820591)",,,
862510533,True,,Rúa Igrexa,residential,False,74.6,"LINESTRING (-8.2346263 43.4824773, -8.2339205 43.4827718, -8.2338248 43.4828118)",,,
862510531,False,,Rúa dos Irmandiños,secondary,True,41.663,"LINESTRING (-8.2342904 43.4820591, -8.2342064 43.4820897, -8.2338298 43.4822285)",,,
10863490,True,,Rúa Sol,residential,False,69.332,"LINESTRING (-8.231904 43.4857573, -8.2326512 43.4854493)",,,
10863498,True,,Rúa Carme,residential,False,205.20499999999998,"LINESTRING (-8.231904 43.4857573, -8.2318568 43.4856966, -8.2316767 43.4854646, -8.2314185 43.4851322, -8.2311643 43.484805, -8.2309152 43.4844843, -8.2306856 43.4841887, -8.2306552 43.4841496)",,,
10863501,True,,Praza de Galicia,residential,False,46.435,"LINESTRING (-8.2335614 43.4824459, -8.2335616 43.4824845, -8.2335746 43.4825037, -8.2337927 43.4827721, -8.2338248 43.4828118)",,,
975446388,True,2,,secondary,False,9.853,"LINESTRING (-8.2335614 43.4824459, -8.2335982 43.482419, -8.233615 43.4823968, -8.2336246 43.4823724)",roundabout,,
10863512,True,1,,secondary,False,39.409,"LINESTRING (-8.2334412 43.482242, -8.233395 43.482223, -8.233328 43.4821999, -8.2332497 43.4821779, -8.2331499 43.4821558, -8.232979 43.482137)",,,
863060949,True,2,,secondary,False,22.262,"LINESTRING (-8.2334412 43.482242, -8.2333964 43.4822534, -8.2333584 43.4822741, -8.2333307 43.4823021, -8.2333159 43.4823348, -8.2333154 43.4823648, -8.2333252 43.4823964)",roundabout,,
975446387,True,,Rúa Igrexa,residential,False,15.99,"LINESTRING (-8.2338248 43.4828118, -8.233653 43.4828835)",,,
11659251,True,,Rúa Concepción Arenal,residential,False,169.239,"LINESTRING (-8.233653 43.4828835, -8.2339067 43.4832238, -8.2341686 43.4835474, -8.2344359 43.4838777, -8.2346987 43.4842027)",,,
700231589,True,,Rúa Igrexa,residential,False,94.077,"LINESTRING (-8.233653 43.4828835, -8.233538 43.4829315, -8.2327016 43.4832805, -8.2326422 43.4833053)",,,
730327500,False,,Rúa Terra,residential,False,43.16,"LINESTRING (-8.2329124 43.4836403, -8.2326788 43.4833507, -8.2326422 43.4833053)",,,
48470403,True,1,,secondary,False,40.707,"LINESTRING (-8.232979 43.482137, -8.2330295 43.4821534, -8.2330693 43.4821712, -8.2330994 43.4821942, -8.2331445 43.4822317, -8.2332331 43.4823132, -8.2332773 43.4823517, -8.2333252 43.4823964)",,,
"[689365234, 154883066]",False,2,Estrada da Circunvalación,secondary,True,221.308,"LINESTRING (-8.232979 43.482137, -8.232929 43.4821351, -8.2328441 43.4821392, -8.2327607 43.4821521, -8.2326451 43.482192, -8.2319642 43.4824782, -8.2308747 43.4829259, -8.2307728 43.4829458, -8.2306404 43.4829593, -8.2305241 43.4829573)",,,
691805210,False,2,Estrada da Circunvalación,secondary,True,16.783,"LINESTRING (-8.2294529 43.4824595, -8.2292925 43.4823634)",,,
154883066,False,2,Estrada da Circunvalación,secondary,False,103.98800000000001,"LINESTRING (-8.2294529 43.4824595, -8.2300909 43.4828296, -8.2301707 43.4828688, -8.2302843 43.4829061, -8.2304098 43.4829414, -8.2305241 43.4829573)",,,
10863516,True,2,Avenida de Esteiro,secondary_link,False,22.599,"LINESTRING (-8.2292925 43.4823634, -8.2290284 43.4824311)",,40,
16537679,False,2,Rúa Taxonera,tertiary,False,22.767,"LINESTRING (-8.2292925 43.4823634, -8.2290761 43.482232)",,,
691805210,False,2,Estrada da Circunvalación,secondary,False,16.783,"LINESTRING (-8.2292925 43.4823634, -8.2294529 43.4824595)",,,
483674334,True,,Avenida de Esteiro,secondary_link,False,24.133,"LINESTRING (-8.2290936 43.4825052, -8.2291973 43.4824633, -8.2292431 43.482439, -8.2292767 43.4824146, -8.2292968 43.482389, -8.2292925 43.4823634)",,,
632309712,True,1,Avenida de Esteiro,secondary_link,False,29.857,"LINESTRING (-8.2290936 43.4825052, -8.2292381 43.4824706, -8.2293184 43.482457, -8.2293736 43.4824525, -8.2294529 43.4824595)",,40,
10863490,True,,Rúa Sol,residential,False,90.512,"LINESTRING (-8.2349453 43.484504, -8.2358202 43.4841304, -8.2358625 43.4841098, -8.23591 43.4840886)",,,
11659251,True,,Rúa Concepción Arenal,residential,False,111.087,"LINESTRING (-8.2349453 43.484504, -8.235188 43.4848436, -8.2352381 43.4849352, -8.2352754 43.4850034, -8.2354456 43.48537, -8.235471 43.4854247)",,,
11659251,True,,Rúa Concepción Arenal,residential,False,58.489,"LINESTRING (-8.2355499 43.4855946, -8.2357825 43.4860928)",,,
32931712,False,,Avenida do Doutor Fleming,residential,True,32.917,"LINESTRING (-8.2355499 43.4855946, -8.2359404 43.4855088)",,,
15241802,True,,Praza do Callao,residential,False,92.794,"LINESTRING (-8.2306552 43.4841496, -8.2305402 43.4841551, -8.2302553 43.4842672, -8.2301746 43.4842989, -8.2296496 43.4845369)",,,
"[15241801, 15241803]",True,,Rúa Rochel,residential,False,101.285,"LINESTRING (-8.229524 43.4846665, -8.2287208 43.4851688, -8.228659 43.485229, -8.2286295 43.4852919)",,,
1187684954,False,2,Avenida do Rei,tertiary,False,64.726,"LINESTRING (-8.2349075 43.4877344, -8.2356311 43.4879126, -8.235667 43.487922)",,,
1187684954,False,2,Avenida do Rei,tertiary,True,138.058,"LINESTRING (-8.2349075 43.4877344, -8.2335564 43.4873449, -8.2335078 43.487332, -8.2333146 43.4872808)",,,
25357138,True,,Rúa Celso Emilio Ferreiro,residential,False,26.982,"LINESTRING (-8.2360134 43.4880517, -8.2363439 43.4880889)",,,
20577165,False,3,Avenida do Rei,tertiary,True,31.465,"LINESTRING (-8.2360134 43.4880517, -8.2359463 43.4880286, -8.2358344 43.4879818, -8.235667 43.487922)",,,
"[774947957, 862510526]",False,4,Estrada de Catabois,tertiary,False,139.577,"LINESTRING (-8.2360134 43.4880517, -8.2360217 43.4881089, -8.2360182 43.4881462, -8.2359992 43.4881862, -8.2359663 43.4882335, -8.2354271 43.4887937, -8.2353962 43.4888295, -8.2351275 43.4891075)",,,
1021098754,True,,Praza de Canido,residential,False,23.611,"LINESTRING (-8.2360134 43.4880517, -8.2361095 43.4879691, -8.2361528 43.4878697)",,,
23976746,False,3,Avenida de Compostela,residential,False,38.978,"LINESTRING (-8.2297396 43.486832, -8.2297983 43.4868845, -8.2300351 43.4871093)",,,
190299716,True,1,Rúa Roi Xordo,residential,False,10.891,"LINESTRING (-8.2297396 43.486832, -8.2297468 43.4867986, -8.2297626 43.4867628, -8.2297818 43.4867402)",,50,
730327500,False,,Rúa Terra,residential,True,43.16,"LINESTRING (-8.2326422 43.4833053, -8.2326788 43.4833507, -8.2329124 43.4836403)",,,
1182823336,True,1,Rúa Igrexa,residential,False,24.544,"LINESTRING (-8.2326422 43.4833053, -8.2326034 43.4833216, -8.2325647 43.4833379, -8.232379 43.483416)",,,
20586866,False,,Rúa San Diego,residential,False,43.53,"LINESTRING (-8.2388129 43.4811687, -8.2390579 43.4814776, -8.239082 43.481508)",,,
20586866,False,,Rúa San Diego,residential,True,42.272,"LINESTRING (-8.2388129 43.4811687, -8.2385742 43.4808682, -8.2385526 43.4808388)",,,
20586866,False,,Rúa San Diego,residential,False,42.272,"LINESTRING (-8.2385526 43.4808388, -8.2385742 43.4808682, -8.2388129 43.4811687)",,,
366343239,True,,Rúa Igrexa,residential,False,89.995,"LINESTRING (-8.2385526 43.4808388, -8.2379581 43.4810869, -8.2375857 43.4812423)",,,
11659251,True,,Rúa Concepción Arenal,residential,False,38.965,"LINESTRING (-8.2346987 43.4842027, -8.2349453 43.484504)",,,
683650179,True,,Rúa María,residential,False,91.54799999999999,"LINESTRING (-8.2346987 43.4842027, -8.2356145 43.4838211, -8.2356827 43.4837927)",,,
683650179,True,,Rúa María,residential,False,92.535,"LINESTRING (-8.2356827 43.4837927, -8.2366778 43.4833789)",,,
16537627,True,,Rúa da Coruña,residential,False,126.432,"LINESTRING (-8.2356827 43.4837927, -8.2354202 43.4834658, -8.2351559 43.4831367, -8.2348937 43.4828103)",,,
504915154,True,,Rúa Méndez Núñez,residential,False,40.287,"LINESTRING (-8.2376538 43.4829712, -8.2379034 43.483285)",,,
683650179,True,,Rúa María,residential,False,92.717,"LINESTRING (-8.2376538 43.4829712, -8.2381526 43.4827634, -8.2385947 43.4825791, -8.2386503 43.4825559)",,,
16537623,True,,Rúa Arce,residential,False,42.169,"LINESTRING (-8.2386503 43.4825559, -8.2386141 43.4825074, -8.2384268 43.4822568, -8.2384012 43.4822225)",,,
504915154,True,,Rúa Méndez Núñez,residential,False,84.258,"LINESTRING (-8.2371318 43.4823149, -8.2371908 43.4823891, -8.2373914 43.4826412, -8.2376033 43.4829077, -8.237624 43.4829338, -8.2376538 43.4829712)",,,
504915154,True,,Rúa Méndez Núñez,residential,False,42.57,"LINESTRING (-8.2368681 43.4819833, -8.2371318 43.4823149)",,,
725304585,True,,Rúa Magdalena,residential,False,92.553,"LINESTRING (-8.2368681 43.4819833, -8.2378616 43.4815672)",,,
16537641,True,,Rúa San Andrés,residential,False,45.582,"LINESTRING (-8.2294416 43.4834637, -8.228961 43.4836792)",,,
"[16537652, 16537655]",True,1,"['Praza das Angustias', 'Rúa Cantón de Molíns']",residential,False,91.38199999999999,"LINESTRING (-8.2294416 43.4834637, -8.2295611 43.4834166, -8.2290539 43.4827941)",,,
16537650,True,1,Rúa Lugo,residential,False,110.375,"LINESTRING (-8.228961 43.4836792, -8.2290721 43.4838205, -8.2296184 43.484499, -8.2296496 43.4845369)",,,
15241803,True,,Rúa Rochel,residential,False,17.617,"LINESTRING (-8.2296496 43.4845369, -8.2295773 43.4846128, -8.229524 43.4846665)",,,
24299267,True,,Rúa Lugo,residential,False,207.87,"LINESTRING (-8.2296496 43.4845369, -8.2297047 43.4846182, -8.2299223 43.4849077, -8.2301606 43.4852246, -8.2304103 43.4855567, -8.2306604 43.4858894, -8.2308785 43.4861799)",,,
"[1120210023, 16537655]",True,1,Praza das Angustias,residential,False,28.970999999999997,"LINESTRING (-8.2290539 43.4827941, -8.2289599 43.4826623, -8.2288889 43.4825627)",,,
275735971,True,,Rúa San Xosé,residential,False,13.485999999999999,"LINESTRING (-8.2290539 43.4827941, -8.2290149 43.4828106, -8.2289095 43.4828552)",,,
