osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,access,bridge,junction,tunnel
35221630,True,1,residential,,False,171.32,"LINESTRING (2.1891847 41.4837777, 2.1891944 41.4838448, 2.1893781 41.4851148, 2.1894 41.4852255, 2.1894162 41.4853085)",,carrer del Clavell,,,,
44807898,True,1,residential,,False,37.821,"LINESTRING (2.1891847 41.4837777, 2.1891176 41.483784, 2.1887941 41.4838145, 2.1887342 41.4838201)",,Carrer de Vilanova,,,,
614449774,False,2,residential,30,True,19.789,"LINESTRING (2.1895601 41.4790579, 2.1895207 41.4788824)",,Avinguda de la Ribera,,,,
33104759,False,2,residential,30,False,128.603,"LINESTRING (2.1895601 41.4790579, 2.1896045 41.4792159, 2.1898149 41.4799644, 2.1898625 41.4801604, 2.1898687 41.480191)",,Avinguda de la Ribera,,,,
35221624,True,1,residential,,False,44.586000000000006,"LINESTRING (2.1883072 41.4828689, 2.1882003 41.4825412, 2.1881801 41.4824794)",,carrer del Guadiana,,,,
177983268,True,1,residential,,False,114.982,"LINESTRING (2.1883072 41.4828689, 2.1883681 41.4828998, 2.1884201 41.4829277, 2.1884378 41.4829615, 2.1886331 41.4833341, 2.1886775 41.4834274, 2.1887044 41.4836911, 2.1887342 41.4838201)",,carrer del Guadiana,,,,
"[560625733, 43570701, 288141935, 399022288, 128057461]",True,"['2', '3']",motorway,50,False,257.76,"LINESTRING (2.1844523 41.4836153, 2.1841482 41.4839019, 2.1840043 41.4840461, 2.1839424 41.48411, 2.1838738 41.4841965, 2.1838336 41.484268, 2.1837985 41.4843507, 2.183783 41.4843937, 2.1837646 41.4845221, 2.183723 41.4848268, 2.1837169 41.4848805, 2.1836794 41.4852077, 2.183636 41.4857725)",C-17,"[""Autovia de l'Ametlla"", 'Autovia Barcelona-Ripoll']",yes,yes,,
105062533,False,1,residential,,False,110.765,"LINESTRING (2.1889809 41.4863736, 2.1888325 41.48543, 2.1888266 41.4853842)",,Carrer del Duc de Tetuan,,,,
128329368,True,,residential,,False,11.234,"LINESTRING (2.1833646 41.4849033, 2.1833704 41.4849357, 2.1833727 41.4849654, 2.1833692 41.4850039)",,Carrer dels Quarters,,,,
"[552164731, 109397123, 128329365]",False,,residential,,True,35.306000000000004,"LINESTRING (2.1833646 41.4849033, 2.1833656 41.4848701, 2.1833645 41.4846838, 2.1833656 41.4846272, 2.1833656 41.4845858)",,carretera Vella,,yes,,
109397112,True,1,motorway_link,20,False,28.348,"LINESTRING (2.1846531 41.4837623, 2.1846531 41.4837267, 2.18465 41.4836884, 2.1846437 41.4836736, 2.1846288 41.4836564, 2.1846064 41.4836383, 2.184582 41.4836262, 2.1845526 41.4836196, 2.1845143 41.4836165, 2.1844523 41.4836153)",,,,,,
109397117,False,2,motorway_link,20,False,92.535,"LINESTRING (2.1846531 41.4837623, 2.1846218 41.483809, 2.1845853 41.4838451, 2.1845328 41.4838883, 2.1844622 41.4839346, 2.184272 41.4840479, 2.1840766 41.4841767, 2.1838911 41.4843586)",,,,,,
405099769,True,,residential,,False,59.867000000000004,"LINESTRING (2.18224 41.4848766, 2.1816149 41.4847591, 2.1815452 41.48474)",,Passeig de la Font Pudenta,,,,
435690037,False,,residential,,False,13.116,"LINESTRING (2.1829711 41.4852138, 2.1828353 41.4852735)",,Carrer dels Quarters,,,,
109397136,True,,residential,,False,31.627,"LINESTRING (2.1829711 41.4852138, 2.1831171 41.4851045, 2.1832396 41.4850127)",,Carrer dels Quarters,,,,
109397127,True,,residential,,False,11.731000000000002,"LINESTRING (2.1833692 41.4850039, 2.1833478 41.4850172, 2.1833231 41.4850245, 2.1832992 41.4850265, 2.1832779 41.4850225, 2.1832396 41.4850127)",,Passeig de la Font Pudenta,,,,
128329368,True,,residential,,False,42.17699999999999,"LINESTRING (2.1833692 41.4850039, 2.1833552 41.4850442, 2.1833354 41.485066, 2.1833062 41.4850826, 2.1832233 41.4851098, 2.1831229 41.4851447, 2.1830505 41.4851754, 2.1829711 41.4852138)",,Carrer dels Quarters,,,,
109397127,True,,residential,,False,84.96100000000001,"LINESTRING (2.1832396 41.4850127, 2.1831334 41.4849926, 2.1827995 41.4849305, 2.1825963 41.4848964, 2.1825321 41.4848867, 2.1824282 41.4848789, 2.18224 41.4848766)",,Passeig de la Font Pudenta,,,,
109397136,True,,residential,,False,16.03,"LINESTRING (2.1832396 41.4850127, 2.1832747 41.4849856, 2.183312 41.4849541, 2.1833646 41.4849033)",,Carrer dels Quarters,,,,
109397137,False,2,motorway_link,50,True,61.58,"LINESTRING (2.1837986 41.4836707, 2.1837467 41.4837592, 2.1837069 41.4838489, 2.1836246 41.4840927, 2.1835993 41.4842022)",,,yes,,,
128057445,True,1,motorway_link,50,False,107.773,"LINESTRING (2.1837986 41.4836707, 2.1838458 41.483578, 2.1839324 41.4835013, 2.18397 41.4834816, 2.1842542 41.4833325, 2.1845359 41.4831396, 2.1846754 41.4829817)",,,yes,,,
405099765,True,,residential,,False,35.982,"LINESTRING (2.1815452 41.48474, 2.181524 41.48479, 2.1814745 41.484907, 2.1814148 41.4850485)",,Carrer de Pere de Montcada,,,,
932038744,False,,residential,,True,2.878,"LINESTRING (2.1833656 41.4845858, 2.1833683 41.48456)",,carretera Vella,,,,
"[109397123, 128329365, 552164731]",False,,residential,,False,35.306,"LINESTRING (2.1833656 41.4845858, 2.1833656 41.4846272, 2.1833645 41.4846838, 2.1833656 41.4848701, 2.1833646 41.4849033)",,carretera Vella,,yes,,
932020324,True,,residential,,False,13.866,"LINESTRING (2.1833656 41.4845858, 2.1832927 41.4845934, 2.1832014 41.4846061)",,Carrer d'Elisenda de Montcada,,,,
552164730,False,2,residential,30,True,22.705,"LINESTRING (2.1836272 41.4843075, 2.1838911 41.4843586)",,carretera Vella,yes,,,
109397122,False,,residential,,False,12.778,"LINESTRING (2.1836272 41.4843075, 2.1835881 41.4843128, 2.1835424 41.4843329, 2.1834942 41.4843605)",,carretera Vella,,,,
109397137,False,2,motorway_link,50,False,12.081,"LINESTRING (2.1836272 41.4843075, 2.1836087 41.4842734, 2.1836002 41.4842418, 2.1835993 41.4842022)",,,yes,,,
435690037,False,,residential,,True,13.116,"LINESTRING (2.1828353 41.4852735, 2.1829711 41.4852138)",,Carrer dels Quarters,,,,
33104039,False,1,residential,30,False,29.273,"LINESTRING (2.1828353 41.4852735, 2.1826597 41.4854635, 2.182635 41.4854898)",,Carrer dels Quarters,,,,
552129506,False,1,residential,30,True,29.214,"LINESTRING (2.1828353 41.4852735, 2.1829399 41.485169, 2.1830096 41.4851007, 2.1830143 41.4850547)",,Carrer dels Quarters,,,,
33207427,False,1,residential,30,True,15.548,"LINESTRING (2.181134 41.4856208, 2.1812979 41.4856877)",,avinguda de la Riera de Sant Cugat,yes,,,
109400829,True,,residential,,False,29.445999999999998,"LINESTRING (2.1905424 41.4832367, 2.1904519 41.4831562, 2.1903811 41.4831099, 2.1902943 41.4830489)",,Avinguda de la Ribera,,,,
109400830,False,1,residential,,False,46.848,"LINESTRING (2.1905424 41.4832367, 2.1905522 41.4832774, 2.190627 41.4836532)",,Avinguda de la Ribera,,,,
113797262,True,1,residential,20,False,112.185,"LINESTRING (2.1887123 41.479757, 2.1885848 41.4796941, 2.1878651 41.4792891, 2.1876301 41.4791569)",,Carrer de Larramendi,,,,
113797859,True,1,residential,20,False,88.096,"LINESTRING (2.1887123 41.479757, 2.1888663 41.4796019, 2.1893477 41.4791237)",,carrer Provença,,,,
261125018,True,,residential,,False,73.757,"LINESTRING (2.1887123 41.479757, 2.1887733 41.4797968, 2.188869 41.479852, 2.1893675 41.4801329, 2.1894154 41.4801599)",,Carrer de Larramendi,,,,
114584215,True,1,residential,30,False,25.38,"LINESTRING (2.1888335 41.4823745, 2.1885329 41.4824117)",,carrer del Bogatell,yes,,,
37492797,True,1,residential,30,False,17.020999999999997,"LINESTRING (2.1888335 41.4823745, 2.1888 41.4823625, 2.1887761 41.4823472, 2.1887732 41.4823448, 2.1887494 41.4823147, 2.1887412 41.48228, 2.1887445 41.4822584, 2.1887467 41.4822521)",,Plaça de Lluís Companys,yes,,roundabout,
37492797,True,1,residential,30,False,4.425,"LINESTRING (2.1887467 41.4822521, 2.1887601 41.4822295, 2.1887717 41.4822172)",,Plaça de Lluís Companys,yes,,roundabout,
127994766,False,,living_street,,True,36.054,"LINESTRING (2.1857996 41.4838693, 2.1861649 41.4836954)",,carrer del Bogatell,,,,
128057473,False,,residential,,False,127.18199999999999,"LINESTRING (2.183618 41.4833696, 2.1836358 41.4833974, 2.1836327 41.4834733, 2.1835683 41.4835583, 2.183154 41.4840158, 2.1830728 41.4840777, 2.1829378 41.4841014, 2.1828528 41.4841202, 2.1826844 41.4841489)",,carrer de Barberà,,,,
"[530271613, 128057446]",False,,residential,,False,47.532,"LINESTRING (2.183618 41.4833696, 2.1837064 41.4833169, 2.183722 41.4832401, 2.1836972 41.4831767, 2.1835561 41.483008)",,carrer de les Malves,,,,
638493887,False,,residential,,True,211.464,"LINESTRING (2.183618 41.4833696, 2.183602 41.4833445, 2.1835069 41.483287, 2.1833504 41.4832617, 2.183297 41.4832565, 2.1830742 41.4832571, 2.1828503 41.48329, 2.1823069 41.4833698, 2.1822363 41.4833629, 2.1821842 41.4833399, 2.1819693 41.4831008, 2.1818616 41.4829641, 2.1817891 41.4829135, 2.1816891 41.4828817, 2.1814647 41.4828852)",,carrer de Terrasa,,,,
"[399022290, 128057451, 290130358]",True,2,motorway,50,False,91.18900000000001,"LINESTRING (2.1842152 41.4837101, 2.1843699 41.4835752, 2.1844093 41.483525, 2.1845481 41.4833376, 2.1845943 41.4832491, 2.1846302 41.4831597, 2.184662 41.4830506, 2.1846754 41.4829817)",C-17,Autovia de l'Ametlla,,,,
128057489,True,1,motorway_link,20,False,46.633,"LINESTRING (2.1842152 41.4837101, 2.184193 41.4836388, 2.1841125 41.4835951, 2.1840061 41.4835804, 2.18395 41.4835768, 2.1838843 41.4836056, 2.1837986 41.4836707)",,,,,,
302346839,False,,residential,,False,105.34299999999999,"LINESTRING (2.1860352 41.4804293, 2.1860381 41.4803879, 2.1860487 41.4802384, 2.1860889 41.4794828)",,carretera Vella,,,,
"[302347323, 302347133]",True,,residential,,False,232.061,"LINESTRING (2.1860352 41.4804293, 2.1859489 41.4804387, 2.1855351 41.4804835, 2.1856013 41.4813672, 2.1856039 41.4821724, 2.185604 41.4821905)",,"['Carrer de Jaume Balmes', 'Carrer de Vic']",,,,
109397134,False,,residential,,False,67.296,"LINESTRING (2.1826844 41.4841489, 2.1826744 41.4842238, 2.1826727 41.484295, 2.1826994 41.4843849, 2.1827378 41.4844499, 2.1828943 41.484512, 2.1830422 41.4845574, 2.1830939 41.4845764)",,carrer de Sabadell,,,,
128057473,False,,residential,,False,146.986,"LINESTRING (2.1826844 41.4841489, 2.1825344 41.4841464, 2.182386 41.4841476, 2.182286 41.4841452, 2.1820921 41.484107, 2.1816783 41.4838527, 2.1816359 41.4837149, 2.1816465 41.4835825, 2.1816253 41.4835348, 2.1814349 41.4834958)",,carrer de Barberà,,,,
128057473,False,,residential,,True,127.182,"LINESTRING (2.1826844 41.4841489, 2.1828528 41.4841202, 2.1829378 41.4841014, 2.1830728 41.4840777, 2.183154 41.4840158, 2.1835683 41.4835583, 2.1836327 41.4834733, 2.1836358 41.4833974, 2.183618 41.4833696)",,carrer de Barberà,,,,
552164730,False,2,residential,30,False,22.705,"LINESTRING (2.1838911 41.4843586, 2.1836272 41.4843075)",,carretera Vella,yes,,,
"[1187891316, 109397116, 128057439]",False,,residential,30,True,224.49699999999999,"LINESTRING (2.1838911 41.4843586, 2.1841503 41.4843655, 2.1842775 41.4843506, 2.1843651 41.4843112, 2.1844554 41.4842516, 2.1846477 41.4840761, 2.1846826 41.484052, 2.1851545 41.4837264, 2.18523 41.483681, 2.1854701 41.483484, 2.1856577 41.483322, 2.1857436 41.4831718, 2.185766 41.4830721)",,"['carretera Vella', 'Carretera Vella']",yes,,,
109397117,False,2,motorway_link,20,True,92.535,"LINESTRING (2.1838911 41.4843586, 2.1840766 41.4841767, 2.184272 41.4840479, 2.1844622 41.4839346, 2.1845328 41.4838883, 2.1845853 41.4838451, 2.1846218 41.483809, 2.1846531 41.4837623)",,,,,,
109397122,False,,residential,,False,13.829999999999998,"LINESTRING (2.1834942 41.4843605, 2.1834466 41.4844056, 2.183424 41.4844303, 2.1833974 41.4844614)",,carretera Vella,,,,
109397122,False,,residential,,True,12.778,"LINESTRING (2.1834942 41.4843605, 2.1835424 41.4843329, 2.1835881 41.4843128, 2.1836272 41.4843075)",,carretera Vella,,,,
1244627599,True,,motorway_link,,False,19.9,"LINESTRING (2.1834942 41.4843605, 2.1835491 41.4842485, 2.1835993 41.4842022)",,,,,,
932020323,True,,residential,,False,6.253,"LINESTRING (2.1832014 41.4846061, 2.1832551 41.4845668)",,Carrer de Sabadell,,,,
932020325,True,,residential,,False,9.544,"LINESTRING (2.1832014 41.4846061, 2.1830939 41.4845764)",,Carrer de Sabadell,,,,
177983268,True,1,residential,,False,19.316,"LINESTRING (2.1889525 41.4851918, 2.1889575 41.485216, 2.1889652 41.4852923, 2.1889726 41.4853648)",,carrer del Guadiana,,,,
177983449,True,,residential,30,False,20.698999999999998,"LINESTRING (2.1889525 41.4851918, 2.1889278 41.4852363, 2.1888893 41.485262, 2.1888268 41.4852729, 2.1887611 41.4852586)",,carrer del Guadiana,yes,,,
35478784,False,1,residential,30,False,29.777,"LINESTRING (2.187156 41.4782764, 2.1871739 41.4783582, 2.1872063 41.4785415)",,Avinguda de la Unitat,,,,
224110232,False,,residential,,True,54.352,"LINESTRING (2.1873697 41.4794826, 2.1867237 41.4795511)",,Carrer Joanot Martorell,,,,
35478784,False,1,residential,30,False,121.505,"LINESTRING (2.1873697 41.4794826, 2.187454 41.4800129, 2.187467 41.4801106, 2.1875335 41.4805078, 2.1875436 41.4805675)",,Avinguda de la Unitat,,,,
35478784,False,1,residential,30,True,36.442,"LINESTRING (2.1873697 41.4794826, 2.187334 41.4792482, 2.187315 41.4791575)",,Avinguda de la Unitat,,,,
35478762,False,1,residential,30,False,42.116,"LINESTRING (2.1866078 41.4807289, 2.1866671 41.4807195, 2.1871025 41.4806508)",,carrer de Pascual,,,,
224110230,True,,residential,,False,288.818,"LINESTRING (2.1866078 41.4807289, 2.1866067 41.4806008, 2.1865984 41.480225, 2.186582 41.4798179, 2.186574 41.4796202, 2.1865734 41.4795687, 2.1865683 41.4791406, 2.1868421 41.4785703, 2.1870337 41.4782972, 2.1870506 41.4782955, 2.1870753 41.478293, 2.187156 41.4782764)",,Carrer de Elionor de Montcada,,,,
356894010,True,,residential,,False,110.598,"LINESTRING (2.1866078 41.4807289, 2.1866092 41.4807763, 2.1866364 41.4817233)",,Carrer d'Elionor de Montcada,,,,
224110238,True,,residential,,False,37.722,"LINESTRING (2.1877012 41.4816187, 2.1872523 41.4816633)",,Carrer de Sant Lluis,,,,
356894022,True,1,residential,30,False,119.473,"LINESTRING (2.1877012 41.4816187, 2.1878267 41.4825087, 2.1878491 41.4826231, 2.1878614 41.4826863)",,carrer de Colon,,,,
356894010,True,,residential,,False,112.054,"LINESTRING (2.1866364 41.4817233, 2.1866851 41.4826077, 2.1866531 41.4827279)",,Carrer d'Elionor de Montcada,,,,
1187891316,False,,residential,,True,18.213,"LINESTRING (2.185839 41.4823629, 2.1858542 41.4821995)",,Carretera Vella,,,,
224110240,False,,residential,,False,70.219,"LINESTRING (2.185839 41.4823629, 2.1859356 41.4823793, 2.1860459 41.4824145, 2.1860843 41.4824832, 2.18626 41.4828535)",,Carrer Major,,,,
1187891316,False,,residential,,False,79.104,"LINESTRING (2.185839 41.4823629, 2.1858244 41.4824771, 2.1857957 41.4827991, 2.1857804 41.4829698, 2.185766 41.4830721)",,Carretera Vella,,,,
356894010,True,,residential,,False,33.589,"LINESTRING (2.1866531 41.4827279, 2.1865035 41.4829125, 2.1864438 41.4829861)",,Carrer d'Elionor de Montcada,,,,
224110231,True,,residential,,False,26.388,"LINESTRING (2.18626 41.4828535, 2.1863044 41.4828468, 2.1863493 41.482851, 2.1863901 41.4828656, 2.1864227 41.4828892, 2.1864437 41.4829192, 2.186451 41.4829527, 2.1864438 41.4829861)",,,,,roundabout,
224110240,False,,residential,,True,70.219,"LINESTRING (2.18626 41.4828535, 2.1860843 41.4824832, 2.1860459 41.4824145, 2.1859356 41.4823793, 2.185839 41.4823629)",,Carrer Major,,,,
224110231,True,,residential,,False,18.58,"LINESTRING (2.1861777 41.4829911, 2.1861683 41.4829585, 2.1861729 41.4829252, 2.1861912 41.4828947, 2.1862212 41.48287, 2.18626 41.4828535)",,,,,roundabout,
435691827,False,,residential,,False,40.07,"LINESTRING (2.1861777 41.4829911, 2.1861393 41.4830221, 2.1861292 41.483049, 2.1861248 41.4830653, 2.1861046 41.4830743, 2.18607 41.4830844, 2.1858231 41.4830744, 2.185766 41.4830721)",,carrer de la Drecera,destination,,,
224110231,True,,residential,,False,8.655000000000001,"LINESTRING (2.1864438 41.4829861, 2.1864289 41.4830096, 2.1864069 41.4830296, 2.1863791 41.483045)",,,,,roundabout,
224110231,True,,residential,,False,20.133,"LINESTRING (2.1863791 41.483045, 2.1863424 41.4830558, 2.1863032 41.4830586, 2.1862645 41.4830532, 2.1862293 41.48304, 2.1862002 41.48302, 2.1861777 41.4829911)",,,,,roundabout,
224110233,False,,residential,,False,50.019000000000005,"LINESTRING (2.1863791 41.483045, 2.186609 41.4834055, 2.1866379 41.4834509)",,Carrer Major,,,,
435691827,False,,residential,,True,40.07,"LINESTRING (2.185766 41.4830721, 2.1858231 41.4830744, 2.18607 41.4830844, 2.1861046 41.4830743, 2.1861248 41.4830653, 2.1861292 41.483049, 2.1861393 41.4830221, 2.1861777 41.4829911)",,carrer de la Drecera,destination,,,
"[109397116, 1187891316, 128057439]",False,,residential,30,False,224.497,"LINESTRING (2.185766 41.4830721, 2.1857436 41.4831718, 2.1856577 41.483322, 2.1854701 41.483484, 2.18523 41.483681, 2.1851545 41.4837264, 2.1846826 41.484052, 2.1846477 41.4840761, 2.1844554 41.4842516, 2.1843651 41.4843112, 2.1842775 41.4843506, 2.1841503 41.4843655, 2.1838911 41.4843586)",,"['carretera Vella', 'Carretera Vella']",yes,,,
1187891316,False,,residential,,True,79.10400000000001,"LINESTRING (2.185766 41.4830721, 2.1857804 41.4829698, 2.1857957 41.4827991, 2.1858244 41.4824771, 2.185839 41.4823629)",,Carretera Vella,,,,
224110235,True,,residential,,False,42.459,"LINESTRING (2.1871553 41.4831312, 2.1868076 41.482852)",,Carrer Juli García,,,,
33585961,False,1,residential,,False,55.869,"LINESTRING (2.1871553 41.4831312, 2.1866989 41.4834132, 2.1866379 41.4834509)",,carrer del Bogatell,,,,
33585961,False,1,residential,,True,31.303,"LINESTRING (2.1871553 41.4831312, 2.1873259 41.4830278, 2.1874474 41.4829541)",,carrer del Bogatell,,,,
248998055,False,2,residential,30,False,45.916,"LINESTRING (2.1903327 41.482277, 2.1903982 41.4825393, 2.1904259 41.4826839)",,Avinguda de la Ribera,,,,
248998055,False,2,residential,30,True,114.955,"LINESTRING (2.1903327 41.482277, 2.1902892 41.482057, 2.1902693 41.4819525, 2.1901283 41.4812546)",,Avinguda de la Ribera,,,,
1062539677,False,2,residential,30,False,86.191,"LINESTRING (2.1899325 41.4804935, 2.189942 41.4805288, 2.1901097 41.4811902, 2.1901283 41.4812546)",,Avinguda de la Ribera,,,,
1110492749,False,2,residential,30,True,34.055,"LINESTRING (2.1899325 41.4804935, 2.1898842 41.4802711, 2.1898687 41.480191)",,Avinguda de la Ribera,,,,
261125018,True,,residential,,False,26.985,"LINESTRING (2.1896906 41.4803321, 2.1898114 41.4804138, 2.1899325 41.4804935)",,Carrer de Larramendi,,,,
261125021,True,,residential,20,False,22.193,"LINESTRING (2.1896906 41.4803321, 2.1897939 41.4802816, 2.1898357 41.4802421, 2.1898687 41.480191)",,cambio de sentido Larra,,,,
33104759,False,2,residential,30,True,128.603,"LINESTRING (2.1898687 41.480191, 2.1898625 41.4801604, 2.1898149 41.4799644, 2.1896045 41.4792159, 2.1895601 41.4790579)",,Avinguda de la Ribera,,,,
1110492749,False,2,residential,30,False,34.055,"LINESTRING (2.1898687 41.480191, 2.1898842 41.4802711, 2.1899325 41.4804935)",,Avinguda de la Ribera,,,,
302346839,False,,residential,,True,105.343,"LINESTRING (2.1860889 41.4794828, 2.1860487 41.4802384, 2.1860381 41.4803879, 2.1860352 41.4804293)",,carretera Vella,,,,
302347459,True,,residential,,False,20.866,"LINESTRING (2.185604 41.4821905, 2.1857873 41.4821971, 2.1858542 41.4821995)",,Carrer Número 8,,,,
488011109,False,,residential,,False,69.10400000000001,"LINESTRING (2.185604 41.4821905, 2.1855694 41.482521, 2.1852405 41.4825597, 2.1851869 41.4825652)",,Carrer Balmes,,,,
1187891316,False,,residential,,False,18.213,"LINESTRING (2.1858542 41.4821995, 2.185839 41.4823629)",,Carretera Vella,,,,
1187891316,False,,residential,,True,81.564,"LINESTRING (2.1858542 41.4821995, 2.1858599 41.4821395, 2.1859213 41.4814902, 2.1859246 41.4814679)",,Carretera Vella,,,,
128057467,True,,residential,,False,115.877,"LINESTRING (2.1859246 41.4814679, 2.1859293 41.4814365, 2.1859293 41.4813807, 2.1859648 41.481062, 2.1860293 41.480482, 2.1860352 41.4804293)",,Carretera Vella,,,,
"[302348219, 639073142]",True,,residential,,False,130.754,"LINESTRING (2.1859246 41.4814679, 2.1859941 41.4814383, 2.1864028 41.4813832, 2.1864205 41.4813485, 2.1863712 41.4810462, 2.1863716 41.4807928, 2.1864324 41.480729, 2.1866078 41.4807289)",,"['Carrer Nord', 'carrer Pascual']",,,,
1187891316,False,,residential,,False,81.564,"LINESTRING (2.1859246 41.4814679, 2.1859213 41.4814902, 2.1858599 41.4821395, 2.1858542 41.4821995)",,Carretera Vella,,,,
35478784,False,1,residential,30,False,69.092,"LINESTRING (2.1872063 41.4785415, 2.187315 41.4791575)",,Avinguda de la Unitat,,,,
35478784,False,1,residential,30,True,29.777,"LINESTRING (2.1872063 41.4785415, 2.1871739 41.4783582, 2.187156 41.4782764)",,Avinguda de la Unitat,,,,
356894009,False,,living_street,,True,44.591,"LINESTRING (2.1868629 41.4824739, 2.1868883 41.4827813, 2.1868443 41.4828198, 2.1868076 41.482852)",,Carrer Juli García,,,,
224110235,True,,residential,,False,18.87,"LINESTRING (2.1868076 41.482852, 2.1866907 41.4827581, 2.1866531 41.4827279)",,Carrer Juli García,,,,
356894009,False,,living_street,,False,44.591,"LINESTRING (2.1868076 41.482852, 2.1868443 41.4828198, 2.1868883 41.4827813, 2.1868629 41.4824739)",,Carrer Juli García,,,,
405099769,True,,residential,,False,68.10199999999999,"LINESTRING (2.1830143 41.4850547, 2.182998 41.4850389, 2.1829614 41.4850203, 2.1827576 41.4849761, 2.1825074 41.4849235, 2.18224 41.4848766)",,Passeig de la Font Pudenta,,,,
552129506,False,1,residential,30,False,29.214,"LINESTRING (2.1830143 41.4850547, 2.1830096 41.4851007, 2.1829399 41.485169, 2.1828353 41.4852735)",,Carrer dels Quarters,,,,
33104039,False,1,residential,30,False,28.785,"LINESTRING (2.182635 41.4854898, 2.1826073 41.4855206, 2.1824271 41.4856965)",,Carrer dels Quarters,,,,
33104039,False,1,residential,30,True,29.273,"LINESTRING (2.182635 41.4854898, 2.1826597 41.4854635, 2.1828353 41.4852735)",,Carrer dels Quarters,,,,
405111868,True,,residential,,False,112.868,"LINESTRING (2.182635 41.4854898, 2.182551 41.4854603, 2.1814148 41.4850485)",,Passatge de la Pell,,,,
405099765,True,,residential,,False,28.161,"LINESTRING (2.1814148 41.4850485, 2.1813549 41.485172, 2.1813015 41.4852871)",,Carrer de Pere de Montcada,,,,
405099765,True,,residential,,False,39.716,"LINESTRING (2.1813015 41.4852871, 2.1812589 41.4853988, 2.1811718 41.4855451, 2.181134 41.4856208)",,Carrer de Pere de Montcada,,,,
405112016,True,,living_street,,False,24.852999999999998,"LINESTRING (2.1813015 41.4852871, 2.1813655 41.4853077, 2.181571 41.4853829)",,Passatge de la Música,,,,
33104039,False,1,residential,30,False,50.447,"LINESTRING (2.1824271 41.4856965, 2.1822523 41.4858521, 2.182065 41.4860594)",,Carrer dels Quarters,,,,
33104039,False,1,residential,30,True,28.785,"LINESTRING (2.1824271 41.4856965, 2.1826073 41.4855206, 2.182635 41.4854898)",,Carrer dels Quarters,,,,
33207427,False,1,residential,30,False,15.548,"LINESTRING (2.1812979 41.4856877, 2.181134 41.4856208)",,avinguda de la Riera de Sant Cugat,yes,,,
33207427,False,1,residential,30,True,76.10900000000001,"LINESTRING (2.1812979 41.4856877, 2.1813841 41.4857311, 2.1814682 41.4857735, 2.1815521 41.4858158, 2.1819448 41.4859999, 2.182065 41.4860594)",,avinguda de la Riera de Sant Cugat,yes,,,
405112451,True,,living_street,,False,40.82,"LINESTRING (2.1812979 41.4856877, 2.1813306 41.4856501, 2.181571 41.4853829)",,Passatge de la Pintura,,,,
405112743,True,,living_street,,False,36.619,"LINESTRING (2.1820322 41.4855518, 2.1824271 41.4856965)",,Passatge de la Música,,,,
405112454,False,,living_street,,True,38.085,"LINESTRING (2.1820322 41.4855518, 2.1818986 41.4857604, 2.1820326 41.4858081)",,Passatge del Corraló,,,,
405112454,False,,living_street,,False,38.085,"LINESTRING (2.1820326 41.4858081, 2.1818986 41.4857604, 2.1820322 41.4855518)",,Passatge del Corraló,,,,
405112016,True,,living_street,,False,27.584,"LINESTRING (2.181571 41.4853829, 2.1818682 41.4854923)",,Passatge de la Música,,,,
405112743,True,,living_street,,False,8.749,"LINESTRING (2.1819378 41.4855173, 2.1820322 41.4855518)",,Passatge de la Música,,,,
550139099,True,1,tertiary,40,False,23.835,"LINESTRING (2.1925916 41.4792206, 2.1925756 41.4792728, 2.1925375 41.4793182, 2.1924815 41.4793516, 2.1924141 41.4793694)",BV-5001,,,,roundabout,
435698682,True,1,tertiary,40,False,36.202,"LINESTRING (2.1922833 41.4793553, 2.1922427 41.4793358, 2.1922089 41.4793099, 2.1921836 41.4792791, 2.1921683 41.4792448, 2.1921636 41.4792088, 2.1921698 41.4791729, 2.1921866 41.4791389, 2.1922131 41.4791087, 2.1922479 41.4790837)",BV-5001,,,,roundabout,
488011109,False,,residential,,True,69.104,"LINESTRING (2.1851869 41.4825652, 2.1852405 41.4825597, 2.1855694 41.482521, 2.185604 41.4821905)",,Carrer Balmes,,,,
614449774,False,2,residential,30,False,19.789,"LINESTRING (2.1895207 41.4788824, 2.1895601 41.4790579)",,Avinguda de la Ribera,,,,
585745271,True,1,residential,20,False,30.470000000000002,"LINESTRING (2.1893477 41.4791237, 2.1894205 41.4790154, 2.1894389 41.478988, 2.1895207 41.4788824)",,carrer Provença,,,,
614449773,True,1,residential,20,False,19.148,"LINESTRING (2.1893477 41.4791237, 2.1894534 41.479091, 2.1894812 41.4790824, 2.1895601 41.4790579)",,carrer Provença,,,,
638770396,False,,residential,,True,64.04899999999999,"LINESTRING (2.1860714 41.4852554, 2.1860594 41.485387, 2.1858835 41.4858111)",,Carrer Turó Fermí,,,,
636076911,False,,residential,,False,72.288,"LINESTRING (2.1850911 41.485827, 2.1851943 41.4858572, 2.1854786 41.4858813, 2.18572 41.4859054, 2.1857777 41.4859014, 2.1858595 41.4858622, 2.1858835 41.4858111)",,Carrer del Turó de Vista Rica,,,,
636076914,False,,residential,,False,33.047,"LINESTRING (2.1901678 41.4843398, 2.1905621 41.484307)",,Passatge de les Maduixes,,,,
35221643,True,1,residential,,False,70.686,"LINESTRING (2.1901678 41.4843398, 2.1901079 41.483941, 2.1900802 41.4837419, 2.1900767 41.4837078)",,Carrer de Santiago Rusiñol,,,,
