osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,width
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,93.206,"LINESTRING (2.3611384 41.491325, 2.3605614 41.4920432)",,,
10597031,True,,,Carrer de la Cisa,residential,,False,79.397,"LINESTRING (2.3576765 41.4957157, 2.3585075 41.4960656)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,64.891,"LINESTRING (2.3576765 41.4957157, 2.3573078 41.4962298)",,,
10597034,True,,,Passatge de Martí Rossell,residential,,False,84.035,"LINESTRING (2.3581858 41.4950448, 2.3590612 41.4954206)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,42.538,"LINESTRING (2.3581858 41.4950448, 2.3579426 41.4953812)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,45.592,"LINESTRING (2.3590612 41.4954206, 2.3593566 41.4950754)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,61.686,"LINESTRING (2.3595742 41.4932847, 2.3595401 41.4933276, 2.3592184 41.4937325, 2.3591954 41.4937614)",,,
307924363,True,,,Gran Via de Lluís Companys,tertiary,30,False,87.34899999999999,"LINESTRING (2.3595742 41.4932847, 2.3596499 41.4933173, 2.360414 41.4936467, 2.3604832 41.4936765)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,77.692,"LINESTRING (2.3604832 41.4936765, 2.3605106 41.4936431, 2.3609709 41.4930809)",,,
1227125991,True,2,,Gran Via de Lluís Companys,tertiary,30,False,99.18900000000001,"LINESTRING (2.3604832 41.4936765, 2.3605416 41.4937019, 2.3613602 41.4940589, 2.3614058 41.4940788, 2.3614645 41.4941044, 2.3615124 41.4941253)",,,
233273932,True,,,Gran Via de Lluís Companys,tertiary,50,False,139.937,"LINESTRING (2.3615124 41.4941253, 2.3616109 41.4941645, 2.3629275 41.4946884, 2.3629962 41.4947157)",,,
233273937,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,60.290000000000006,"LINESTRING (2.3615124 41.4941253, 2.3614378 41.4942177, 2.3614225 41.4942367, 2.3611379 41.4945893)",,,
336784210,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,81.84700000000001,"LINESTRING (2.3615124 41.4941253, 2.3615672 41.4940545, 2.3616396 41.4939611, 2.3618709 41.4936626, 2.3620048 41.4934883)",,,
336784211,False,2,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,65.781,"LINESTRING (2.360802 41.4950439, 2.3603948 41.4955508)",,,
1137861754,False,2,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,57.774,"LINESTRING (2.360802 41.4950439, 2.3611379 41.4945893)",,,
1230225480,True,,,Carrer d'Enric Granados,residential,,False,63.22,"LINESTRING (2.360802 41.4950439, 2.3614154 41.4953788)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,57.393,"LINESTRING (2.3597356 41.4945776, 2.3600899 41.4941349)",,,
36909047,True,,,Carrer d'Enric Granados,residential,,False,102.844,"LINESTRING (2.3597356 41.4945776, 2.360802 41.4950439)",,,
36909047,True,,,Carrer d'Enric Granados,residential,,False,85.787,"LINESTRING (2.3588454 41.4941895, 2.3597356 41.4945776)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,63.242999999999995,"LINESTRING (2.3588454 41.4941895, 2.3586688 41.4944289, 2.3584781 41.4946873)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,46.614,"LINESTRING (2.3584781 41.4946873, 2.3581858 41.4950448)",,,
10597039,True,,,Carrer del Pilar,residential,30,False,67.051,"LINESTRING (2.3584781 41.4946873, 2.3578963 41.494439, 2.3577786 41.4943888)",,,
10597039,True,,,Carrer del Pilar,residential,30,False,84.946,"LINESTRING (2.3593566 41.4950754, 2.3584781 41.4946873)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,63.72,"LINESTRING (2.3593566 41.4950754, 2.3595654 41.4948012, 2.3597356 41.4945776)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,43.746,"LINESTRING (2.3587871 41.4957562, 2.3590612 41.4954206)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,43.297,"LINESTRING (2.3579426 41.4953812, 2.3576765 41.4957157)",,,
770891697,True,,,Carrer de Montserrat,residential,,False,81.766,"LINESTRING (2.3579426 41.4953812, 2.3587871 41.4957562)",,,
10597039,True,,,Carrer del Pilar,residential,30,False,101.346,"LINESTRING (2.3603948 41.4955508, 2.3593566 41.4950754)",,,
336784211,False,2,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,65.781,"LINESTRING (2.3603948 41.4955508, 2.360802 41.4950439)",,,
336784212,False,2,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,86.716,"LINESTRING (2.3603948 41.4955508, 2.3601989 41.4960144, 2.360151 41.4961277, 2.3601234 41.4961931, 2.3600806 41.4962943)",,,
10597038,True,,,Carrer dels Pescadors,residential,,False,123.664,"LINESTRING (2.3630871 41.4920837, 2.3644195 41.4925744)",,,
43135618,True,,,Carrer de Joaquim Ruyra,residential,,False,55.572,"LINESTRING (2.3630871 41.4920837, 2.3624951 41.4918532)",,,
336784206,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,64.43,"LINESTRING (2.3630871 41.4920837, 2.3634796 41.4915844)",,,
336784207,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,50.807,"LINESTRING (2.3630871 41.4920837, 2.3627814 41.4924791)",,,
10597039,True,,,Carrer del Pilar,residential,30,False,34.783,"LINESTRING (2.3568264 41.4939844, 2.3564635 41.4938296)",,,
10597080,True,,,Passatge del General Prim,residential,,False,41.03,"LINESTRING (2.3568264 41.4939844, 2.3565523 41.494291)",,,
10597080,True,,,Passatge del General Prim,residential,,False,50.296,"LINESTRING (2.3562475 41.4946434, 2.3559214 41.4950241)",,,
770891697,True,,,Carrer de Montserrat,residential,,False,45.845,"LINESTRING (2.3562475 41.4946434, 2.3567152 41.4948608)",,,
35428541,True,,,Carrer dels Capitans de Mar,residential,,False,131.098,"LINESTRING (2.3624655 41.4928745, 2.3638602 41.493421)",,,
336784208,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,51.238,"LINESTRING (2.3624655 41.4928745, 2.3627814 41.4924791)",,,
336784209,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,78.298,"LINESTRING (2.3624655 41.4928745, 2.3620048 41.4934883)",,,
35428537,True,,,Carrer de Francesc Mas i Abril,residential,20,False,29.636,"LINESTRING (2.3629962 41.4947157, 2.3630222 41.4946768, 2.3631553 41.4944773)",,,
233273932,True,,,Gran Via de Lluís Companys,tertiary,50,False,56.677,"LINESTRING (2.3629962 41.4947157, 2.3630387 41.4947341, 2.3635852 41.494971)",,,
234270430,True,,,Plaça del Doctor Ferran,tertiary,50,False,24.299,"LINESTRING (2.3639884 41.4949555, 2.3640263 41.4950173, 2.3640387 41.495089, 2.3640104 41.4951643)",roundabout,,
1079800044,False,2,,Carrer de Santiago Rusiñol,tertiary,20,True,62.166,"LINESTRING (2.3639884 41.4949555, 2.3640929 41.4948976, 2.3641776 41.4948507, 2.3643769 41.4946975, 2.364483 41.4945887, 2.3645099 41.4945611)",,,
234270430,True,,,Plaça del Doctor Ferran,tertiary,50,False,42.07299999999999,"LINESTRING (2.3640104 41.4951643, 2.3639284 41.4952327, 2.363834 41.4952615, 2.3637469 41.4952621, 2.3636953 41.4952512, 2.3636213 41.4952169, 2.3635859 41.4951876)",roundabout,,
37134823,False,,,Carrer de Santiago Russinyol,tertiary,50,True,45.411,"LINESTRING (2.3635859 41.4951876, 2.363473 41.4952544, 2.363158 41.4954407)",,,
"[233273924, 35694886]",True,,,Plaça del Doctor Ferran,tertiary,50,False,25.707,"LINESTRING (2.3635859 41.4951876, 2.3635417 41.4951107, 2.3635411 41.4950455, 2.3635543 41.4950094, 2.3635852 41.494971)",roundabout,,
866888772,False,,,Torrent de Fontsana,residential,,False,53.462,"LINESTRING (2.3598041 41.497101, 2.3599928 41.4971051, 2.3600385 41.4970943, 2.360425 41.4970031)",,,
1108434194,True,,BV-5023,,tertiary,50,False,9.606,"LINESTRING (2.3598041 41.497101, 2.3597869 41.4971423, 2.359752 41.4971766)",roundabout,,
1108434195,True,,,Carrer d'Enric Granados,residential,,False,85.886,"LINESTRING (2.3623004 41.4958529, 2.3631292 41.4963125)",,,
35428537,True,,,Carrer de Francesc Mas i Abril,residential,20,False,74.907,"LINESTRING (2.3623004 41.4958529, 2.3623096 41.4957692, 2.3623645 41.4956594, 2.3626517 41.4952388)",,,
37134823,False,,,Carrer de Santiago Russinyol,tertiary,50,False,85.36599999999999,"LINESTRING (2.3623004 41.4958529, 2.3623763 41.4957857, 2.3624856 41.4957325, 2.363158 41.4954407)",,,
1137861753,True,,,Carrer de Mossèn Jacint Verdaguer,residential,50,False,47.772,"LINESTRING (2.363158 41.4954407, 2.3626517 41.4952388)",,,
37134823,False,,,Carrer de Santiago Russinyol,tertiary,50,False,45.411,"LINESTRING (2.363158 41.4954407, 2.363473 41.4952544, 2.3635859 41.4951876)",,,
37134823,False,,,Carrer de Santiago Russinyol,tertiary,50,True,85.36599999999999,"LINESTRING (2.363158 41.4954407, 2.3624856 41.4957325, 2.3623763 41.4957857, 2.3623004 41.4958529)",,,
810363452,True,1,,Carrer de Santiago Rusiñol,tertiary,20,False,58.508,"LINESTRING (2.3650852 41.4938911, 2.3654336 41.4934342)",,,
810363452,True,1,,Carrer de Santiago Rusiñol,tertiary,20,False,50.381,"LINESTRING (2.3654336 41.4934342, 2.3656902 41.4930239)",,,
810363452,True,1,,Carrer de Santiago Rusiñol,tertiary,20,False,51.609,"LINESTRING (2.3656902 41.4930239, 2.3659639 41.4926075)",,,
1248950454,True,,,Carrer del Doctor Martí Casas,residential,,False,2.8609999999999998,"LINESTRING (2.3663477 41.4920713, 2.3663614 41.4920759, 2.366379 41.4920819)",,,
29077405,True,,,Carrer dels Batlles,residential,,False,126.57,"LINESTRING (2.3627814 41.4924791, 2.364155 41.492966)",,,
336784207,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,50.807,"LINESTRING (2.3627814 41.4924791, 2.3630871 41.4920837)",,,
336784208,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,51.238,"LINESTRING (2.3627814 41.4924791, 2.3624655 41.4928745)",,,
29077405,True,,,Carrer dels Batlles,residential,,False,118.538,"LINESTRING (2.364155 41.492966, 2.3654336 41.4934342)",,,
35428537,True,,,Carrer de Francesc Mas i Abril,residential,20,False,48.8,"LINESTRING (2.364155 41.492966, 2.3644195 41.4925744)",,,
36331875,True,,,Carrer de Pau Roig,residential,,False,105.397,"LINESTRING (2.3645099 41.4945611, 2.3644329 41.494529, 2.3635039 41.494143, 2.3634784 41.4941325, 2.3634037 41.4941008)",,,
810363452,True,1,,Carrer de Santiago Rusiñol,tertiary,20,False,88.57900000000001,"LINESTRING (2.3645099 41.4945611, 2.3645502 41.4945141, 2.364592 41.4944654, 2.3650852 41.4938911)",,,
1079800044,False,2,,Carrer de Santiago Rusiñol,tertiary,20,False,62.166000000000004,"LINESTRING (2.3645099 41.4945611, 2.364483 41.4945887, 2.3643769 41.4946975, 2.3641776 41.4948507, 2.3640929 41.4948976, 2.3639884 41.4949555)",,,
1079800043,True,,,Carrer de Pau Roig,residential,,False,170.90800000000002,"LINESTRING (2.3664157 41.4947506, 2.36621 41.4948637, 2.3659822 41.4949017, 2.3657365 41.4949066, 2.3657098 41.4949071, 2.3654312 41.4948653, 2.365185 41.4947841, 2.3645861 41.4945866, 2.3645099 41.4945611)",,,
35427471,True,,,Carrer del Doctor Martí Casas,residential,,False,116.508,"LINESTRING (2.3638616 41.4911007, 2.3650966 41.4915927)",,,
36814973,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,62.491,"LINESTRING (2.3638616 41.4911007, 2.3634796 41.4915844)",,,
157738857,True,,,Carrer de Sant Francesc,residential,30,False,104.155,"LINESTRING (2.3638616 41.4911007, 2.3633497 41.4908974, 2.3627586 41.4906594)",,,
245209559,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,41.084,"LINESTRING (2.3638616 41.4911007, 2.3639082 41.491043, 2.3641163 41.4907843)",,,
35428538,True,,,Carrer de Mossèn Jacint Verdaguer,residential,30,False,100.855,"LINESTRING (2.3611379 41.4945893, 2.3600899 41.4941349)",,,
1137861754,False,2,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,57.774,"LINESTRING (2.3611379 41.4945893, 2.360802 41.4950439)",,,
233273937,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,60.29,"LINESTRING (2.3611379 41.4945893, 2.3614225 41.4942367, 2.3614378 41.4942177, 2.3615124 41.4941253)",,,
35428537,True,,,Carrer de Francesc Mas i Abril,residential,20,False,64.858,"LINESTRING (2.3626517 41.4952388, 2.3629962 41.4947157)",,,
1137861753,True,,,Carrer de Mossèn Jacint Verdaguer,residential,50,False,80.008,"LINESTRING (2.3626517 41.4952388, 2.3618299 41.4948662)",,,
35428538,True,,,Carrer de Mossèn Jacint Verdaguer,residential,30,False,85.29499999999999,"LINESTRING (2.3600899 41.4941349, 2.3592354 41.4937781, 2.3591954 41.4937614)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,60.589999999999996,"LINESTRING (2.3600899 41.4941349, 2.3604438 41.4937224, 2.3604832 41.4936765)",,,
35428538,True,,,Carrer de Mossèn Jacint Verdaguer,residential,30,False,120.95800000000001,"LINESTRING (2.3591954 41.4937614, 2.3591429 41.4937394, 2.358021 41.4932699, 2.3579814 41.4932533, 2.3579276 41.4932308)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,55.819,"LINESTRING (2.3591954 41.4937614, 2.3591605 41.4938041, 2.3588454 41.4941895)",,,
35694883,True,,,Carrer de la Plaça,residential,,False,60.117999999999995,"LINESTRING (2.3553613 41.4921519, 2.3553873 41.4921185, 2.3556887 41.4917305, 2.3557243 41.4916846)",,,
42435283,True,,,Carrer de Santiago Russinyol,residential,,False,67.02000000000001,"LINESTRING (2.3617433 41.4962837, 2.3621523 41.4960073, 2.3623004 41.4958529)",,,
1230225481,True,,,Carrer del Pilar,residential,30,False,138.79000000000002,"LINESTRING (2.3617433 41.4962837, 2.361062 41.4958981, 2.3603948 41.4955508)",,,
29077400,True,,BV-5023,,tertiary,50,False,23.029000000000003,"LINESTRING (2.3594978 41.49702, 2.3595361 41.4969876, 2.3595769 41.4969699, 2.3596333 41.4969608, 2.359689 41.4969664, 2.3597402 41.4969863)",roundabout,,
35694882,True,,,Carrer de la Mercè,tertiary,50,False,126.21100000000001,"LINESTRING (2.3594978 41.49702, 2.3593953 41.4970152, 2.3593452 41.4970061, 2.3592962 41.4969903, 2.3588763 41.4968551, 2.3585094 41.4967296, 2.3581116 41.4965762)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,65.656,"LINESTRING (2.3581116 41.4965762, 2.3585075 41.4960656)",,,
35694882,True,,,Carrer de la Mercè,tertiary,50,False,77.238,"LINESTRING (2.3581116 41.4965762, 2.3576598 41.4963797, 2.3573935 41.4962645, 2.3573078 41.4962298)",,,
1108434190,True,,,Carrer d'Elisenda de Moncada,residential,,False,52.084,"LINESTRING (2.3573078 41.4962298, 2.3570011 41.496638)",,,
1108434193,True,,,Carrer de la Mercè,tertiary,50,False,118.53999999999999,"LINESTRING (2.3573078 41.4962298, 2.3566839 41.495951, 2.3561028 41.495663)",,,
36257764,True,,,Carrer de Joan Prim,residential,,False,53.062,"LINESTRING (2.3561028 41.495663, 2.3564173 41.495248)",,,
1108434193,True,,,Carrer de la Mercè,tertiary,50,False,50.655,"LINESTRING (2.3561028 41.495663, 2.3555941 41.4954133)",,,
35694883,True,,,Carrer de la Plaça,residential,,False,57.132,"LINESTRING (2.354684 41.4930708, 2.3548314 41.4928734, 2.3550189 41.4926224)",,,
36909047,True,,,Carrer d'Enric Granados,residential,,False,172.227,"LINESTRING (2.3550189 41.4926224, 2.3568364 41.4933611)",,,
35694883,True,,,Carrer de la Plaça,residential,,False,59.585,"LINESTRING (2.3550189 41.4926224, 2.3553355 41.4921874, 2.3553613 41.4921519)",,,
"[35694883, 35769494]",True,,,Carrer de la Plaça,"['residential', 'living_street']",,False,134.288,"LINESTRING (2.3557243 41.4916846, 2.3558187 41.4915682, 2.3559117 41.4914534, 2.356186 41.4910425, 2.3564391 41.4906992, 2.3565106 41.4906324)",,,
37137389,True,,,Gran Via de Lluís Companys,living_street,20,False,44.968999999999994,"LINESTRING (2.3557243 41.4916846, 2.3558062 41.4917205, 2.3561904 41.4918887)",,,
307220284,True,,,Carrer de Montserrat,residential,,False,107.652,"LINESTRING (2.3611674 41.4968184, 2.3600806 41.4962943)",,,
42435283,True,,,Carrer de Santiago Russinyol,residential,,False,76.562,"LINESTRING (2.3611674 41.4968184, 2.3613826 41.4965825, 2.3616518 41.4963595, 2.3617433 41.4962837)",,,
42435291,True,1,,Carrer de Rosselló,residential,,False,47.782,"LINESTRING (2.3611674 41.4968184, 2.3612415 41.4968479, 2.3616742 41.4970198)",,,
866888772,False,,,Torrent de Fontsana,residential,,True,56.105,"LINESTRING (2.3611674 41.4968184, 2.3609307 41.4968795, 2.3605305 41.4969828)",,,
35695275,True,,,Torrent de Fontsana,residential,,False,41.169,"LINESTRING (2.3631292 41.4963125, 2.3635619 41.4961335)",,,
1108434195,True,,,Carrer d'Enric Granados,residential,,False,22.405,"LINESTRING (2.3631292 41.4963125, 2.3633531 41.4964242)",,,
35808433,True,,,Carrer Josep Anselm Clavé,living_street,,False,8.523,"LINESTRING (2.3565106 41.4906324, 2.3566025 41.4906661)",,,
35769494,True,,,Carrer de la Plaça,living_street,,False,29.136000000000003,"LINESTRING (2.3565106 41.4906324, 2.3565702 41.4905347, 2.3566603 41.4903956)",,,
35808435,True,,,Carrer de la Plaça,living_street,,False,6.327,"LINESTRING (2.3571727 41.4895769, 2.3572238 41.4895348)",,,
35769495,True,,,Carrer de la Plaça,living_street,,False,32.377,"LINESTRING (2.3572238 41.4895348, 2.3574129 41.4892804)",,,
157738861,True,,,Carrer de Sant Antoni,living_street,,False,44.423,"LINESTRING (2.3572238 41.4895348, 2.3575906 41.4896626, 2.3576984 41.4897154)",,,
37137389,True,,,Gran Via de Lluís Companys,living_street,20,False,49.022,"LINESTRING (2.3570542 41.492237, 2.3575704 41.4924488)",,,
36331876,True,,,Carrer de l'Eixample,residential,,False,43.733,"LINESTRING (2.3570542 41.492237, 2.3570901 41.4921869, 2.3573026 41.4918905)",,,
37137389,True,,,Gran Via de Lluís Companys,living_street,20,False,81.708,"LINESTRING (2.3561904 41.4918887, 2.3570001 41.4922152, 2.3570542 41.492237)",,,
35808436,True,,,Carrer de Sant Cristòfol,living_street,,False,84.309,"LINESTRING (2.3575884 41.4906982, 2.3566603 41.4903956)",,,
"[36331880, 36331879]",True,,,"['Carrer de Francesc Moragues', ""Carrer de l'Aurora""]",residential,,False,59.846,"LINESTRING (2.3575884 41.4906982, 2.3576711 41.4905871, 2.358163 41.4907692)",,,
306120348,True,,,Carrer de la Marina,residential,,False,46.686,"LINESTRING (2.3553052 41.4899302, 2.3550976 41.4903202)",,,
306120350,True,,,Carrer de la Marina,living_street,,False,72.291,"LINESTRING (2.3553052 41.4899302, 2.3556316 41.4893278)",,,
37137389,True,,,Gran Via de Lluís Companys,living_street,20,False,105.982,"LINESTRING (2.3546079 41.4912273, 2.354697 41.4912638, 2.3556401 41.4916501, 2.3556769 41.4916652, 2.3557243 41.4916846)",,,
1262338063,False,,,Carrer de la Marina,living_street,,True,47.333,"LINESTRING (2.355952 41.4887094, 2.3561584 41.4883128)",,,
37137400,True,,,Carrer de la Marina,living_street,,False,16.404,"LINESTRING (2.3558907 41.4888496, 2.355952 41.4887094)",,,
37137401,True,,,Carrer de la Marina,living_street,,False,57.386,"LINESTRING (2.3556316 41.4893278, 2.3558907 41.4888496)",,,
"[35821209, 306120349]",True,,,Carrer de Gibraltar,living_street,,False,78.916,"LINESTRING (2.3556316 41.4893278, 2.3564307 41.4895568, 2.3565149 41.4895843)",,,
306120348,True,,,Carrer de la Marina,residential,,False,47.032,"LINESTRING (2.3550976 41.4903202, 2.3548852 41.4907121)",,,
306120348,True,,,Carrer de la Marina,residential,,False,61.768,"LINESTRING (2.3548852 41.4907121, 2.3546408 41.4911661, 2.3546079 41.4912273)",,,
35821208,True,,,Carrer de la Rectoria,living_street,,False,24.53,"LINESTRING (2.3565149 41.4895843, 2.3566204 41.489403, 2.3566499 41.4894087)",,,
35808437,True,,,Carrer de Sant Cristòfol,living_street,,False,78.199,"LINESTRING (2.3561551 41.4902286, 2.3559236 41.4901546, 2.3553052 41.4899302)",,,
"[35821216, 35821215]",True,,,Carrer de la Rectoria,living_street,,False,77.674,"LINESTRING (2.3561551 41.4902286, 2.3561718 41.4901935, 2.3564079 41.4897871, 2.3565149 41.4895843)",,,
36257766,True,,,Carrer de la Cisa,residential,,False,48.225,"LINESTRING (2.3564173 41.495248, 2.3559214 41.4950241)",,,
36257769,True,,,Carrer de Joan Prim,residential,,False,9.656,"LINESTRING (2.3564173 41.495248, 2.3564741 41.4951723)",,,
36257769,True,,,Carrer de Joan Prim,residential,,False,89.465,"LINESTRING (2.3567152 41.4948608, 2.3572367 41.4941574)",,,
770891697,True,,,Carrer de Montserrat,residential,,False,117.469,"LINESTRING (2.3567152 41.4948608, 2.3572421 41.4950816, 2.3579426 41.4953812)",,,
10597039,True,,,Carrer del Pilar,residential,30,False,39.215,"LINESTRING (2.3572367 41.4941574, 2.3568264 41.4939844)",,,
36257769,True,,,Carrer de Joan Prim,residential,,False,61.926,"LINESTRING (2.3572367 41.4941574, 2.3576 41.4936715)",,,
36909047,True,,,Carrer d'Enric Granados,residential,,False,118.646,"LINESTRING (2.3576 41.4936715, 2.3588454 41.4941895)",,,
36257769,True,,,Carrer de Joan Prim,residential,,False,56.088,"LINESTRING (2.3576 41.4936715, 2.3579054 41.4932607, 2.3579276 41.4932308)",,,
10597031,True,,,Carrer de la Cisa,residential,,False,69.742,"LINESTRING (2.3564741 41.4951723, 2.3571911 41.4954963)",,,
36257769,True,,,Carrer de Joan Prim,residential,,False,40.037,"LINESTRING (2.3564741 41.4951723, 2.3567152 41.4948608)",,,
10597031,True,,,Carrer de la Cisa,residential,,False,47.218,"LINESTRING (2.3571911 41.4954963, 2.3576765 41.4957157)",,,
36257766,True,,,Carrer de la Cisa,residential,,False,73.935,"LINESTRING (2.3571911 41.4954963, 2.3570591 41.4955337, 2.3564173 41.495248)",,,
29108886,True,,,Carrer de la Unió,residential,30,False,97.301,"LINESTRING (2.3620048 41.4934883, 2.3609709 41.4930809)",,,
336784209,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,78.298,"LINESTRING (2.3620048 41.4934883, 2.3624655 41.4928745)",,,
336784210,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,False,81.847,"LINESTRING (2.3620048 41.4934883, 2.3618709 41.4936626, 2.3616396 41.4939611, 2.3615672 41.4940545, 2.3615124 41.4941253)",,,
29108886,True,,,Carrer de la Unió,residential,30,False,88.741,"LINESTRING (2.3609709 41.4930809, 2.3600358 41.4926984)",,,
35428542,True,,,Carrer de Ramon Llull,residential,,False,82.27799999999999,"LINESTRING (2.3609709 41.4930809, 2.3612293 41.4927687, 2.3614914 41.492452)",,,
"[308186269, 29108886]",True,,,Carrer de la Unió,"['residential', 'living_street']",30,False,120.376,"LINESTRING (2.3600358 41.4926984, 2.3588855 41.4922249, 2.3587692 41.492177)",,,
306120345,True,,,Carrer d'Elisenda de Moncada,residential,,False,75.685,"LINESTRING (2.3600358 41.4926984, 2.359619 41.4932278, 2.3595742 41.4932847)",,,
36331876,True,,,Carrer de l'Eixample,residential,,False,51.866,"LINESTRING (2.3574733 41.4916524, 2.3577873 41.4912496)",,,
"[35808434, 306127145, 37110562]",True,,,"['Carrer de Sant Pau', 'Carrer de Miquel Moragues', 'Carrer de la Plaça']",living_street,,False,203.802,"LINESTRING (2.3584569 41.4903652, 2.3581492 41.4902502, 2.3580394 41.4904008, 2.35784 41.4903208, 2.3569404 41.48997, 2.3566603 41.4903956)",,,
306127146,True,,,Carrer de l'Eixample,living_street,,False,48.499,"LINESTRING (2.3584569 41.4903652, 2.358491 41.4903132, 2.3587382 41.4899834)",,,
36704664,True,2,N-II,Camí Ral,primary,50,False,135.4,"LINESTRING (2.359376 41.4891067, 2.3587445 41.488925, 2.3582829 41.4887985, 2.3578576 41.4886721)",,,
306127147,True,,,Carrer de l'Eixample,living_street,,False,51.16,"LINESTRING (2.358163 41.4907692, 2.3584569 41.4903652)",,,
306127148,True,,,Carrer de l'Aurora,residential,,False,55.64,"LINESTRING (2.358163 41.4907692, 2.3587573 41.4909977)",,,
36331878,True,,,Carrer de Francesc Moragues,living_street,,False,45.837,"LINESTRING (2.3573352 41.4910642, 2.3575884 41.4906982)",,,
"[1147385896, 35769497]",True,1,,"[""Passatge d'en Manent"", ""Carrer de l'Esperança""]","['living_street', 'residential']",50,False,165.647,"LINESTRING (2.3573352 41.4910642, 2.3569252 41.490896, 2.3568865 41.490914, 2.3566144 41.4913003, 2.3565741 41.4913575, 2.3561904 41.4918887)",,,
36844634,True,,,Carrer de Sant Miquel,residential,,False,116.526,"LINESTRING (2.3659639 41.4926075, 2.3647395 41.4921005)",,,
810363452,True,1,,Carrer de Santiago Rusiñol,tertiary,20,False,67.652,"LINESTRING (2.3659639 41.4926075, 2.3663477 41.4920713)",,,
36814973,False,,BV-5023,Carretera de Vilassar de Dalt,tertiary,50,True,62.491,"LINESTRING (2.3634796 41.4915844, 2.3638616 41.4911007)",,,
