osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction
58076965,,,residential,,True,False,52.1,,"LINESTRING (-4.8430455 42.7899188, -4.8430757 42.789867, -4.8432201 42.7896373, -4.8432445 42.7895722, -4.8432872 42.789486)",,
198464862,,Calle Los Molinos,residential,,False,True,177.677,,"LINESTRING (-4.8470322 42.7928636, -4.8462581 42.7913701)",,
127947906,,Calle de Jorge Manrique,residential,,False,True,8.445,,"LINESTRING (-4.8479523 42.7910319, -4.8480516 42.7910533)",,
"[127940269, 84389190]",,"['Calle Santa Bárbara', 'Calle Fuentes Carrionas']",residential,,False,False,224.26999999999998,,"LINESTRING (-4.8479523 42.7910319, -4.847979 42.7909696, -4.8483109 42.7901974, -4.8484182 42.7899478, -4.8484485 42.7898775, -4.8483185 42.7898489, -4.8482549 42.7898349, -4.84779 42.7897326, -4.8475117 42.7896714, -4.8473959 42.7896459)",,
127947906,,Calle de Jorge Manrique,residential,,False,False,29.511,,"LINESTRING (-4.8479523 42.7910319, -4.8478632 42.7910127, -4.847723 42.7909825, -4.8476037 42.7909615)",,
84389197,,Calle Cooperativa,residential,,False,True,50.796,,"LINESTRING (-4.8475727 42.7892079, -4.8475584 42.7892415, -4.8474209 42.7895855, -4.8473959 42.7896459)",,
198235304,,Calle Doña María,residential,,False,True,121.83599999999998,,"LINESTRING (-4.8475727 42.7892079, -4.8476829 42.7892334, -4.847965 42.7892947, -4.8485065 42.7894101, -4.8490071 42.7895118)",,
1136168632,,Calle Cooperativa,residential,,False,False,21.711,,"LINESTRING (-4.8475727 42.7892079, -4.8475195 42.7891711, -4.8475057 42.7891272, -4.8475007 42.7891111, -4.8475047 42.7890747, -4.8475202 42.7890327)",,
84389197,,Calle Cooperativa,residential,,False,False,65.636,,"LINESTRING (-4.8469157 42.7908086, -4.8469465 42.7907339, -4.8470275 42.7905378, -4.84708 42.7904109, -4.847149 42.7902437)",,
127947906,,Calle de Jorge Manrique,residential,,False,False,78.117,,"LINESTRING (-4.8469157 42.7908086, -4.8468483 42.7907941, -4.8464825 42.7907153, -4.8460806 42.7906288, -4.8459971 42.7906108)",,
127947906,,Calle de Jorge Manrique,residential,,False,True,58.663,,"LINESTRING (-4.8469157 42.7908086, -4.8473959 42.7909121, -4.8476037 42.7909615)",,
127947906,,Calle de Jorge Manrique,residential,,False,False,8.445,,"LINESTRING (-4.8480516 42.7910533, -4.8479523 42.7910319)",,
84389187,,,tertiary,50,False,False,123.38499999999999,,"LINESTRING (-4.850729 42.7894788, -4.851603 42.7891877, -4.8521163 42.7890382)",,
"[84389192, 198453547, 84389187]",,Avenida de Castilla y León,tertiary,50,False,"[False, True]",252.524,2,"LINESTRING (-4.850729 42.7894788, -4.8505285 42.7894514, -4.8499732 42.7893756, -4.8487703 42.7892199, -4.8477787 42.7890701, -4.8476886 42.7890565)",yes,
"[128275968, 198453571, 198453573]",,,residential,,False,True,120.78800000000001,,"LINESTRING (-4.850729 42.7894788, -4.8510565 42.7895436, -4.8518386 42.7896982, -4.8520135 42.789733, -4.8521615 42.7897502)",,
84389197,,Calle Cooperativa,residential,,False,False,50.796,,"LINESTRING (-4.8473959 42.7896459, -4.8474209 42.7895855, -4.8475584 42.7892415, -4.8475727 42.7892079)",,
84389197,,Calle Cooperativa,residential,,False,True,69.459,,"LINESTRING (-4.8473959 42.7896459, -4.8473671 42.7897157, -4.8472673 42.7899574, -4.8472382 42.7900279, -4.8471793 42.7901703, -4.847149 42.7902437)",,
127940269,,Calle Santa Bárbara,residential,,False,False,86.272,,"LINESTRING (-4.8473959 42.7896459, -4.8473129 42.7896276, -4.8470796 42.7895763, -4.8465076 42.7894505, -4.8463832 42.7894231)",,
"[127940269, 84389190]",,"['Calle Santa Bárbara', 'Calle Fuentes Carrionas']",residential,,False,True,224.27,,"LINESTRING (-4.8473959 42.7896459, -4.8475117 42.7896714, -4.84779 42.7897326, -4.8482549 42.7898349, -4.8483185 42.7898489, -4.8484485 42.7898775, -4.8484182 42.7899478, -4.8483109 42.7901974, -4.847979 42.7909696, -4.8479523 42.7910319)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,False,33.463,,"LINESTRING (-4.8466187 42.7888654, -4.8462268 42.7887768)",,
84389168,,Calle Rio Chico,residential,,False,True,46.736000000000004,,"LINESTRING (-4.8466187 42.7888654, -4.8466433 42.7888031, -4.8467781 42.7884617)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,True,75.896,,"LINESTRING (-4.8466187 42.7888654, -4.8467203 42.788886, -4.8470556 42.7889538, -4.8472879 42.7889933, -4.8475202 42.7890327)",,
548353611,,Calle Rio Chico,residential,,False,False,64.923,,"LINESTRING (-4.8466187 42.7888654, -4.8465894 42.7889348, -4.8464098 42.7893603, -4.8463832 42.7894231)",,
44060467,,Calle Río Ebro,residential,,False,True,45.418,,"LINESTRING (-4.8462581 42.7913701, -4.8457438 42.7915263)",,
198464862,,Calle Los Molinos,residential,,False,False,177.677,,"LINESTRING (-4.8462581 42.7913701, -4.8470322 42.7928636)",,
44060467,,Calle Río Ebro,residential,,False,False,118.829,,"LINESTRING (-4.8462581 42.7913701, -4.8466962 42.7912371, -4.8470286 42.7911361, -4.8476037 42.7909615)",,
"[198453549, 198464862]",,Calle Los Molinos,residential,,False,True,83.024,,"LINESTRING (-4.8462581 42.7913701, -4.8461262 42.7911128, -4.8460154 42.7908967, -4.8459417 42.7907529, -4.8459069 42.7906695)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,True,13.994,,"LINESTRING (-4.8475202 42.7890327, -4.8476886 42.7890565)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,False,75.896,,"LINESTRING (-4.8475202 42.7890327, -4.8472879 42.7889933, -4.8470556 42.7889538, -4.8467203 42.788886, -4.8466187 42.7888654)",,
1136168632,,Calle Cooperativa,residential,,False,True,21.711000000000002,,"LINESTRING (-4.8475202 42.7890327, -4.8475047 42.7890747, -4.8475007 42.7891111, -4.8475057 42.7891272, -4.8475195 42.7891711, -4.8475727 42.7892079)",,
128279350,,Calle Arroyal,residential,,True,False,64.563,,"LINESTRING (-4.8438575 42.7879748, -4.8446365 42.7880763)",,
23761972,CL-615,Calle Mayor,primary,50,False,False,31.336,,"LINESTRING (-4.8438575 42.7879748, -4.8437259 42.7878011, -4.8436866 42.7877232)",,
"[23761972, 1254450789]",CL-615,Calle Mayor,primary,50,False,True,40.381,,"LINESTRING (-4.8438575 42.7879748, -4.8439437 42.7880681, -4.8440376 42.7881781, -4.8440854 42.7882411, -4.8441127 42.7882853)",,
128282357,,Calle el Valle,residential,,False,True,29.1,,"LINESTRING (-4.8438575 42.7879748, -4.8436961 42.7879899, -4.8435022 42.7879902)",,
127940275,,Calle Cervantes,residential,,False,True,47.3,,"LINESTRING (-4.8480132 42.7882466, -4.8478451 42.7886537)",,
128275962,,Calle Soto,residential,,False,False,89.195,,"LINESTRING (-4.8480132 42.7882466, -4.8469475 42.7880683)",,
128275962,,Calle Soto,residential,,False,True,86.74799999999999,,"LINESTRING (-4.8480132 42.7882466, -4.8489141 42.7884032, -4.8490027 42.7884801)",,
198516820,,Avenida de Castilla y León,tertiary,,True,False,7.898,,"LINESTRING (-4.8445536 42.7884265, -4.8444597 42.7884093)",,
127940261,,Paseo del Ayuntamiento,residential,,True,False,39.523,,"LINESTRING (-4.8445536 42.7884265, -4.8445692 42.7883605, -4.8446365 42.7880763)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,True,52.167,,"LINESTRING (-4.8445536 42.7884265, -4.8450284 42.7885243, -4.8451692 42.788553)",,
548353610,,Paseo del Ayuntamiento,residential,,False,False,132.72,,"LINESTRING (-4.8445536 42.7884265, -4.8445474 42.788498, -4.8445411 42.7885695, -4.8444379 42.7889828, -4.8444282 42.7890147, -4.8442904 42.7896035)",,
23761972,CL-615,Calle Mayor,primary,50,False,False,18.189,,"LINESTRING (-4.8436866 42.7877232, -4.8436644 42.7876793, -4.8436181 42.7875676)",,
23761972,CL-615,Calle Mayor,primary,50,False,True,31.336,,"LINESTRING (-4.8436866 42.7877232, -4.8437259 42.7878011, -4.8438575 42.7879748)",,
128275962,,Calle Soto,residential,,False,True,86.516,,"LINESTRING (-4.8436866 42.7877232, -4.8440126 42.787722, -4.8443011 42.7876935, -4.8445734 42.7876509, -4.8447333 42.7876798)",,
127940287,,Calle Becquer,residential,,True,False,44.42,,"LINESTRING (-4.8453253 42.7881703, -4.845194 42.7884923, -4.8451692 42.788553)",,
128279350,,Calle Arroyal,residential,,True,False,90.725,,"LINESTRING (-4.8453253 42.7881703, -4.8454939 42.7881937, -4.8459726 42.7882951, -4.8463972 42.7883851)",,
127940295,,Calle Lope de Vega,residential,,True,False,44.409,,"LINESTRING (-4.8463972 42.7883851, -4.8465621 42.7880045)",,
128279350,,Calle Arroyal,residential,,True,False,32.228,,"LINESTRING (-4.8463972 42.7883851, -4.8467781 42.7884617)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,False,13.994,,"LINESTRING (-4.8476886 42.7890565, -4.8475202 42.7890327)",,
127940275,,Calle Cervantes,residential,,False,False,46.585,,"LINESTRING (-4.8476886 42.7890565, -4.8477072 42.7889974, -4.8478451 42.7886537)",,
"[84389192, 84389187, 198453547]",,Avenida de Castilla y León,tertiary,50,False,"[False, True]",252.524,2,"LINESTRING (-4.8476886 42.7890565, -4.8477787 42.7890701, -4.8487703 42.7892199, -4.8499732 42.7893756, -4.8505285 42.7894514, -4.850729 42.7894788)",yes,
127940261,,Paseo del Ayuntamiento,residential,,True,False,44.791,,"LINESTRING (-4.8446365 42.7880763, -4.8447333 42.7876798)",,
128279350,,Calle Arroyal,residential,,True,False,57.172,,"LINESTRING (-4.8446365 42.7880763, -4.8453253 42.7881703)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,True,33.463,,"LINESTRING (-4.8462268 42.7887768, -4.8466187 42.7888654)",,
127940295,,Calle Lope de Vega,residential,,True,False,45.721000000000004,,"LINESTRING (-4.8462268 42.7887768, -4.8462546 42.7887128, -4.8463972 42.7883851)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,False,89.819,,"LINESTRING (-4.8462268 42.7887768, -4.8458193 42.7886912, -4.845589 42.7886423, -4.8451692 42.788553)",,
127940263,,Calle de San Antonio,residential,,False,True,21.321,,"LINESTRING (-4.8473989 42.7902997, -4.847149 42.7902437)",,
127940275,,Calle Cervantes,residential,,False,False,47.3,,"LINESTRING (-4.8478451 42.7886537, -4.8480132 42.7882466)",,
127940275,,Calle Cervantes,residential,,False,True,46.585,,"LINESTRING (-4.8478451 42.7886537, -4.8477072 42.7889974, -4.8476886 42.7890565)",,
84389168,,Calle Rio Chico,residential,,False,False,45.876,,"LINESTRING (-4.8469475 42.7880683, -4.8467781 42.7884617)",,
128275962,,Calle Soto,residential,,False,False,32.24,,"LINESTRING (-4.8469475 42.7880683, -4.8465621 42.7880045)",,
128275962,,Calle Soto,residential,,False,True,89.195,,"LINESTRING (-4.8469475 42.7880683, -4.8480132 42.7882466)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,False,52.167,,"LINESTRING (-4.8451692 42.788553, -4.8450284 42.7885243, -4.8445536 42.7884265)",,
198453547,,Avenida de Castilla y León,tertiary,50,False,True,89.819,,"LINESTRING (-4.8451692 42.788553, -4.845589 42.7886423, -4.8458193 42.7886912, -4.8462268 42.7887768)",,
84389168,,Calle Rio Chico,residential,,False,True,45.876,,"LINESTRING (-4.8467781 42.7884617, -4.8469475 42.7880683)",,
128279350,,Calle Arroyal,residential,,True,False,89.649,,"LINESTRING (-4.8467781 42.7884617, -4.8478451 42.7886537)",,
84389168,,Calle Rio Chico,residential,,False,False,46.736000000000004,,"LINESTRING (-4.8467781 42.7884617, -4.8466433 42.7888031, -4.8466187 42.7888654)",,
128275962,,Calle Soto,residential,,False,True,32.24,,"LINESTRING (-4.8465621 42.7880045, -4.8469475 42.7880683)",,
128275962,,Calle Soto,residential,,False,False,153.543,,"LINESTRING (-4.8465621 42.7880045, -4.8454962 42.7878121, -4.8447333 42.7876798)",,
127940269,,Calle Santa Bárbara,residential,,False,False,34.997,,"LINESTRING (-4.8463832 42.7894231, -4.8463263 42.7894106, -4.846119 42.789365, -4.8459724 42.7893327)",,
127940269,,Calle Santa Bárbara,residential,,False,True,86.27199999999999,,"LINESTRING (-4.8463832 42.7894231, -4.8465076 42.7894505, -4.8470796 42.7895763, -4.8473129 42.7896276, -4.8473959 42.7896459)",,
548353611,,Calle Rio Chico,residential,,False,False,69.03299999999999,,"LINESTRING (-4.8463832 42.7894231, -4.8463521 42.7894989, -4.8462443 42.7897606, -4.8462255 42.7898062, -4.8461385 42.7900174)",,
548353611,,Calle Rio Chico,residential,,False,True,64.923,,"LINESTRING (-4.8463832 42.7894231, -4.8464098 42.7893603, -4.8465894 42.7889348, -4.8466187 42.7888654)",,
128275962,,Calle Soto,residential,,False,False,86.51599999999999,,"LINESTRING (-4.8447333 42.7876798, -4.8445734 42.7876509, -4.8443011 42.7876935, -4.8440126 42.787722, -4.8436866 42.7877232)",,
128275962,,Calle Soto,residential,,False,True,153.543,,"LINESTRING (-4.8447333 42.7876798, -4.8454962 42.7878121, -4.8465621 42.7880045)",,
127940263,,Calle de San Antonio,residential,,False,False,21.321,,"LINESTRING (-4.847149 42.7902437, -4.8473989 42.7902997)",,
84389197,,Calle Cooperativa,residential,,False,False,69.459,,"LINESTRING (-4.847149 42.7902437, -4.8471793 42.7901703, -4.8472382 42.7900279, -4.8472673 42.7899574, -4.8473671 42.7897157, -4.8473959 42.7896459)",,
84389197,,Calle Cooperativa,residential,,False,True,65.636,,"LINESTRING (-4.847149 42.7902437, -4.84708 42.7904109, -4.8470275 42.7905378, -4.8469465 42.7907339, -4.8469157 42.7908086)",,
127940263,,Calle de San Antonio,residential,,False,True,86.211,,"LINESTRING (-4.847149 42.7902437, -4.8470781 42.7902279, -4.8465495 42.7901095, -4.8464218 42.7900809, -4.8461385 42.7900174)",,
127940263,,Calle de San Antonio,residential,,False,False,86.211,,"LINESTRING (-4.8461385 42.7900174, -4.8464218 42.7900809, -4.8465495 42.7901095, -4.8470781 42.7902279, -4.847149 42.7902437)",,
127940263,,Calle de San Antonio,residential,,False,True,157.672,,"LINESTRING (-4.8461385 42.7900174, -4.8450922 42.7897831, -4.8445634 42.7896646, -4.8442904 42.7896035)",,
548353611,,Calle Rio Chico,residential,,False,False,61.606,,"LINESTRING (-4.8461385 42.7900174, -4.84599 42.7903982, -4.845954 42.7904927, -4.845932 42.7905503)",,
548353611,,Calle Rio Chico,residential,,False,True,69.03299999999999,,"LINESTRING (-4.8461385 42.7900174, -4.8462255 42.7898062, -4.8462443 42.7897606, -4.8463521 42.7894989, -4.8463832 42.7894231)",,
127940278,,Calle Soto,residential,,False,False,42.864999999999995,,"LINESTRING (-4.8490027 42.7884801, -4.8489807 42.7884922, -4.8489652 42.7885088, -4.8489579 42.7885282, -4.8489594 42.7885483, -4.8489697 42.788567, -4.8489876 42.7885822, -4.8490113 42.7885924, -4.8490382 42.7885964, -4.8490658 42.7885938, -4.8490908 42.7885846, -4.8491103 42.78857, -4.8491222 42.7885515, -4.8491252 42.7885311, -4.8491189 42.7885112, -4.8491041 42.7884938, -4.8490823 42.788481, -4.8490564 42.7884742, -4.8490289 42.7884739, -4.8490027 42.7884801)",,
127940278,,Calle Soto,residential,,False,True,42.865,,"LINESTRING (-4.8490027 42.7884801, -4.8490289 42.7884739, -4.8490564 42.7884742, -4.8490823 42.788481, -4.8491041 42.7884938, -4.8491189 42.7885112, -4.8491252 42.7885311, -4.8491222 42.7885515, -4.8491103 42.78857, -4.8490908 42.7885846, -4.8490658 42.7885938, -4.8490382 42.7885964, -4.8490113 42.7885924, -4.8489876 42.7885822, -4.8489697 42.788567, -4.8489594 42.7885483, -4.8489579 42.7885282, -4.8489652 42.7885088, -4.8489807 42.7884922, -4.8490027 42.7884801)",,
128275962,,Calle Soto,residential,,False,False,86.74799999999999,,"LINESTRING (-4.8490027 42.7884801, -4.8489141 42.7884032, -4.8480132 42.7882466)",,
127940263,,Calle de San Antonio,residential,,False,False,157.672,,"LINESTRING (-4.8442904 42.7896035, -4.8445634 42.7896646, -4.8450922 42.7897831, -4.8461385 42.7900174)",,
548353610,,Paseo del Ayuntamiento,residential,,False,False,65.759,,"LINESTRING (-4.8442904 42.7896035, -4.8441969 42.7899896, -4.8441489 42.7901857)",,
548353610,,Paseo del Ayuntamiento,residential,,False,True,132.72,,"LINESTRING (-4.8442904 42.7896035, -4.8444282 42.7890147, -4.8444379 42.7889828, -4.8445411 42.7885695, -4.8445474 42.788498, -4.8445536 42.7884265)",,
127947908,CL-626,Carretera Puerto de Cerredo-Aguilar de Campoo,primary,50,True,False,25.798000000000002,,"LINESTRING (-4.8436225 42.7894814, -4.8435896 42.78943, -4.8435564 42.7894001, -4.8434979 42.7893794, -4.8434338 42.7893732, -4.8433839 42.7893928)",,
280984327,CL-626,Carretera Puerto de Cerredo-Aguilar de Campoo,primary,50,False,False,47.986000000000004,2,"LINESTRING (-4.8436225 42.7894814, -4.8436393 42.7892941, -4.843689 42.789053)",,
280984327,CL-626,Carretera Puerto de Cerredo-Aguilar de Campoo,primary,50,False,True,58.571000000000005,2,"LINESTRING (-4.8436225 42.7894814, -4.8436432 42.7896494, -4.8437154 42.7899479, -4.8437321 42.7900014)",,
127947907,,Calle Picón,residential,,False,True,50.399,,"LINESTRING (-4.845531 42.7911008, -4.8457438 42.7915263)",,
198235304,,Calle Doña María,residential,,False,False,121.836,,"LINESTRING (-4.8490071 42.7895118, -4.8485065 42.7894101, -4.847965 42.7892947, -4.8476829 42.7892334, -4.8475727 42.7892079)",,
44060467,,Calle Río Ebro,residential,,False,False,45.418,,"LINESTRING (-4.8457438 42.7915263, -4.8462581 42.7913701)",,
44060467,,Calle Río Ebro,residential,,False,True,42.302,,"LINESTRING (-4.8457438 42.7915263, -4.8452648 42.7916718)",,
127947907,,Calle Picón,residential,,False,False,50.399,,"LINESTRING (-4.8457438 42.7915263, -4.845531 42.7911008)",,
127940269,,Calle Santa Bárbara,residential,,False,True,34.997,,"LINESTRING (-4.8459724 42.7893327, -4.846119 42.789365, -4.8463263 42.7894106, -4.8463832 42.7894231)",,
128282356,CL-626,Calle Mayor,primary,50,False,True,45.249,,"LINESTRING (-4.8433839 42.7893928, -4.843689 42.789053)",,
280984326,CL-626,Carretera Puerto de Cerredo - Aguilar de Campoo,primary,50,False,False,5.848,2,"LINESTRING (-4.8433839 42.7893928, -4.8433397 42.7894342)",,
84389187,,,tertiary,50,False,True,9.349,,"LINESTRING (-4.8522228 42.7890072, -4.8521163 42.7890382)",,
84389187,,,tertiary,50,False,False,9.349,,"LINESTRING (-4.8521163 42.7890382, -4.8522228 42.7890072)",,
84389187,,,tertiary,50,False,True,123.38499999999999,,"LINESTRING (-4.8521163 42.7890382, -4.851603 42.7891877, -4.850729 42.7894788)",,
128275971,,,residential,,False,True,16.354,,"LINESTRING (-4.8521163 42.7890382, -4.8522368 42.7890806, -4.852297 42.7891018)",,
128275983,,,residential,,False,True,72.942,,"LINESTRING (-4.852297 42.7891018, -4.8521615 42.7897502)",,
128275971,,,residential,,False,False,16.354,,"LINESTRING (-4.852297 42.7891018, -4.8522368 42.7890806, -4.8521163 42.7890382)",,
128275983,,,residential,,False,False,72.942,,"LINESTRING (-4.8521615 42.7897502, -4.852297 42.7891018)",,
"[128275968, 198453571, 198453573]",,,residential,,False,False,120.78800000000001,,"LINESTRING (-4.8521615 42.7897502, -4.8520135 42.789733, -4.8518386 42.7896982, -4.8510565 42.7895436, -4.850729 42.7894788)",,
128275983,,,residential,,False,True,86.52600000000001,,"LINESTRING (-4.8521615 42.7897502, -4.8521576 42.7898033, -4.8521205 42.7903062, -4.852096 42.7905268)",,
128275983,,,residential,,False,False,86.526,,"LINESTRING (-4.852096 42.7905268, -4.8521205 42.7903062, -4.8521576 42.7898033, -4.8521615 42.7897502)",,
128275983,,,residential,,False,True,81.194,,"LINESTRING (-4.852096 42.7905268, -4.8520415 42.7910197, -4.8520155 42.7912546)",,
128275983,,,residential,,False,False,81.194,,"LINESTRING (-4.8520155 42.7912546, -4.8520415 42.7910197, -4.852096 42.7905268)",,
"[427198715, 23761972, 25199677]",CL-615,"['Calle Mayor', 'Avenida de Palencia']",primary,50,False,False,52.809,,"LINESTRING (-4.8436181 42.7875676, -4.8435957 42.7875136, -4.8435752 42.787418, -4.8435449 42.787304, -4.8435302 42.7872238, -4.8435155 42.7871441, -4.8435115 42.7871)",,
23761972,CL-615,Calle Mayor,primary,50,False,True,18.189,,"LINESTRING (-4.8436181 42.7875676, -4.8436644 42.7876793, -4.8436866 42.7877232)",,
128279353,,Calle El Arenal,residential,,False,False,63.038,,"LINESTRING (-4.8436181 42.7875676, -4.8434181 42.7876004, -4.843109 42.7876162, -4.8429182 42.78762, -4.8428514 42.7876185)",,
128282357,,Calle el Valle,residential,,False,False,5.329,,"LINESTRING (-4.8415899 42.7874694, -4.8416362 42.7875032)",,
128279353,,Calle El Arenal,residential,,False,True,83.44399999999999,,"LINESTRING (-4.8415899 42.7874694, -4.8417281 42.7873701, -4.8418101 42.7872907, -4.8418455 42.7872743, -4.8418906 42.7872733, -4.8420452 42.7873261, -4.8422141 42.7874052, -4.8423363 42.7874914, -4.84239 42.7875196)",,
128279383,,Calle La Canaleja,residential,,False,True,108.75800000000001,,"LINESTRING (-4.8415899 42.7874694, -4.8414346 42.7873346, -4.8412585 42.7871923, -4.8412006 42.787156, -4.8411202 42.7871243, -4.8404756 42.7870109)",,
128282357,,Calle el Valle,residential,,False,True,19.9,,"LINESTRING (-4.8429206 42.7879389, -4.8426784 42.787918)",,
231027600,,Calle Matojo,residential,,False,True,36.072,,"LINESTRING (-4.8429206 42.7879389, -4.8428514 42.7876185)",,
128282357,,Calle el Valle,residential,,False,False,47.814,,"LINESTRING (-4.8429206 42.7879389, -4.8430675 42.7879557, -4.8433143 42.7879735, -4.8435022 42.7879902)",,
128282357,,Calle el Valle,residential,,False,False,19.9,,"LINESTRING (-4.8426784 42.787918, -4.8429206 42.7879389)",,
128279366,,Calle Fuente,residential,,False,False,25.972,,"LINESTRING (-4.8426784 42.787918, -4.8426271 42.7879526, -4.8425943 42.7879705, -4.8424995 42.7880136, -4.842418 42.7880511)",,
128282357,,Calle el Valle,residential,,False,True,36.234,,"LINESTRING (-4.8426784 42.787918, -4.842564 42.7878921, -4.8424365 42.7878603, -4.8422674 42.7877973)",,
128279382,,Calle San Juan,residential,,False,False,33.365,,"LINESTRING (-4.8435022 42.7879902, -4.8434006 42.7880751, -4.8433593 42.7881035, -4.843298 42.7881319, -4.8431877 42.7881763)",,
128282357,,Calle el Valle,residential,,False,False,29.1,,"LINESTRING (-4.8435022 42.7879902, -4.8436961 42.7879899, -4.8438575 42.7879748)",,
