osmid,oneway,name,highway,reversed,length,geometry,ref,junction,lanes,maxspeed
180569783,True,Calle Carretera de Águilas,tertiary,False,13.317,"LINESTRING (-1.8717532 37.2506126, -1.8716324 37.250684)",,,,
140126074,False,Calle Carretera de Águilas,tertiary,False,69.746,"LINESTRING (-1.8717532 37.2506126, -1.8718226 37.2505166, -1.8720025 37.2503008, -1.8721782 37.2500846)",,,,
180569770,False,Calle Baza,residential,True,120.757,"LINESTRING (-1.866305 37.2497344, -1.8664248 37.2498256, -1.866532 37.2499345, -1.8667387 37.2501506, -1.8671413 37.2505903)",,,,
180705852,False,Calle Francisco de Castilla,residential,True,65.502,"LINESTRING (-1.866305 37.2497344, -1.8663331 37.2496884, -1.8663814 37.2496115, -1.8664253 37.2495469, -1.8664492 37.2495181, -1.8664832 37.2494934, -1.8666732 37.2493833, -1.8667919 37.2493089)",,,,
1239534314,False,Camino Alcana,residential,True,98.211,"LINESTRING (-1.866305 37.2497344, -1.8656851 37.2494648, -1.8653348 37.2493059)",,,,
180024502,True,Calle Ancha,tertiary,False,3.699,"LINESTRING (-1.8727905 37.2492988, -1.8727835 37.249266)",,,,
180024486,True,,tertiary,False,9.184999999999999,"LINESTRING (-1.8727905 37.2492988, -1.8727596 37.2492865, -1.8727253 37.2492827, -1.8726913 37.2492878)",N-340a,roundabout,,
180024496,False,Calle Alfarerías,tertiary,False,13.759,"LINESTRING (-1.8724448 37.2476932, -1.872426 37.2477914, -1.8724204 37.2478154)",N-340a,,2,50
180024496,False,Calle Alfarerías,tertiary,True,95.497,"LINESTRING (-1.8724448 37.2476932, -1.8724421 37.2476291, -1.8723381 37.2473863, -1.8722443 37.247201, -1.8721885 37.2470907, -1.872092 37.2468851)",N-340a,,2,50
180615908,False,Calle Almería,residential,False,28.093,"LINESTRING (-1.8724448 37.2476932, -1.872537 37.24763, -1.8726595 37.2475085)",,,,
180024486,True,,tertiary,False,5.321,"LINESTRING (-1.8726968 37.2494507, -1.8727265 37.2494544, -1.8727563 37.2494513)",N-340a,roundabout,,
180024496,False,Calle Alfarerías,tertiary,True,17.648,"LINESTRING (-1.8720476 37.2468036, -1.871974 37.2466561)",N-340a,,2,50
180024496,False,Calle Alfarerías,tertiary,False,9.879000000000001,"LINESTRING (-1.8720476 37.2468036, -1.8720715 37.2468458, -1.872092 37.2468851)",N-340a,,2,50
180708436,True,Calle Camino Viejo de Garrucha,residential,False,15.424,"LINESTRING (-1.8699514 37.2439602, -1.8697921 37.2440164)",,,,
