osmid,oneway,name,highway,access,reversed,length,geometry,ref,lanes,maxspeed,junction
328983842,False,Travesía Xunqueira,living_street,no,False,163.495,"LINESTRING (-8.828786 42.565214, -8.8288382 42.5652412, -8.8288503 42.5652475, -8.8289248 42.5652509, -8.8291362 42.5652322, -8.8292363 42.5653438, -8.8292682 42.5656018, -8.8292246 42.5658171, -8.8292186 42.5658469, -8.8291231 42.5661232, -8.8290204 42.56623, -8.8289636 42.5662253, -8.8288319 42.5662563)",,,,
328989943,False,Rúa da Xunqueira,tertiary,,False,72.25999999999999,"LINESTRING (-8.828786 42.565214, -8.8287761 42.5654374, -8.8287571 42.5658635)",EP-9702,,,
328989943,False,Rúa da Xunqueira,tertiary,,True,51.971000000000004,"LINESTRING (-8.828786 42.565214, -8.8287085 42.5647797, -8.8287033 42.5647506)",EP-9702,,,
56125705,False,Praza do Parque,residential,,True,46.609,"LINESTRING (-8.8266902 42.5603824, -8.8268308 42.5603895, -8.8272588 42.5603976)",,,,
150809451,False,Avenida do Recheo,tertiary,,False,29.343,"LINESTRING (-8.8266902 42.5603824, -8.8267011 42.5604705, -8.8267227 42.5606452)",,,,
150809455,False,Avenida do Recheo,tertiary,,False,106.805,"LINESTRING (-8.8266902 42.5603824, -8.826447 42.560164, -8.8264309 42.5601546, -8.8263757 42.5601225, -8.8263138 42.5600977, -8.8262449 42.5600702, -8.8261374 42.5600327, -8.82561 42.5598899)",,,,
56125738,False,Rúa Terranova,secondary,,False,29.096,"LINESTRING (-8.8248791 42.5595984, -8.8251386 42.5594197)",PO-306,,,
1008221333,False,,secondary,,False,51.138000000000005,"LINESTRING (-8.8248791 42.5595984, -8.8245857 42.5597907, -8.8244285 42.559916)",PO-306,,,
1008650886,False,Avenida do Recheo,tertiary,,True,20.188000000000002,"LINESTRING (-8.8248791 42.5595984, -8.8249858 42.5596742, -8.8250659 42.5597161)",,2,50,
85027774,True,Rúa Terranova,secondary,,False,74.257,"LINESTRING (-8.8213897 42.5621757, -8.821683 42.5621023, -8.8218916 42.5620049, -8.8220876 42.5619097, -8.822194 42.5618773)",PO-302,,,
85027772,False,Rúa Terranova,secondary,,False,96.71600000000001,"LINESTRING (-8.8233392 42.5607987, -8.8229921 42.5609482, -8.822698 42.5611319, -8.822453 42.5613584)",PO-306,,,
85027772,False,Rúa Terranova,secondary,,True,133.8,"LINESTRING (-8.8233392 42.5607987, -8.8234275 42.560754, -8.8236429 42.5606451, -8.8238654 42.5604625, -8.8240164 42.5603231, -8.8243471 42.5599829, -8.8244285 42.559916)",PO-306,,,
235877408,False,Rúa Reitoral,residential,,True,77.874,"LINESTRING (-8.8233392 42.5607987, -8.8234022 42.5608792, -8.8235741 42.5609583, -8.8236599 42.5609856, -8.8238045 42.5610316, -8.8239725 42.5610561, -8.8241228 42.561153)",,,,
85027772,False,Rúa Terranova,secondary,,True,96.71600000000001,"LINESTRING (-8.822453 42.5613584, -8.822698 42.5611319, -8.8229921 42.5609482, -8.8233392 42.5607987)",PO-306,,,
235169126,True,Rúa Terranova,secondary,,False,49.191,"LINESTRING (-8.822453 42.5613584, -8.8223149 42.5614995, -8.8221739 42.5616641, -8.8221249 42.5617285)",PO-306,,,
85027776,True,,secondary,,False,3.693,"LINESTRING (-8.822194 42.5618773, -8.8222389 42.5618804)",PO-302,,,roundabout
85027776,True,,secondary,,False,12.367,"LINESTRING (-8.8221002 42.5617974, -8.8221161 42.5618325, -8.822149 42.5618606, -8.822194 42.5618773)",PO-302,,,roundabout
441625246,True,Rúa Terranova,secondary,,False,71.839,"LINESTRING (-8.8221002 42.5617974, -8.8218446 42.5619387, -8.8217777 42.5619757, -8.8216043 42.5620729, -8.8213897 42.5621757)",PO-302,,,
85027776,True,,secondary,,False,8.07,"LINESTRING (-8.8221249 42.5617285, -8.8221035 42.5617612, -8.8221002 42.5617974)",PO-302,,,roundabout
85027775,True,Rúa Terranova,secondary,,False,41.782,"LINESTRING (-8.8223177 42.5617163, -8.8223327 42.561575, -8.822453 42.5613584)",PO-306,,,
85027776,True,,secondary,,False,17.816,"LINESTRING (-8.8223177 42.5617163, -8.8222816 42.5616985, -8.8222395 42.5616905, -8.8221961 42.5616932, -8.8221564 42.5617064, -8.8221249 42.5617285)",PO-302,,,roundabout
85027776,True,,secondary,,False,12.554,"LINESTRING (-8.8223112 42.5618588, -8.8223433 42.5618295, -8.8223576 42.5617933, -8.8223517 42.561756)",PO-302,,,roundabout
150809458,True,Avenida González Besada,tertiary,,False,42.952,"LINESTRING (-8.8223112 42.5618588, -8.822569 42.5618117, -8.8228262 42.5617904)",PO-302,,,
1008650887,False,Avenida González Besada,tertiary,,False,38.255,"LINESTRING (-8.8265746 42.5619143, -8.8270362 42.5618617)",,,,
150809451,False,Avenida do Recheo,tertiary,,True,47.474,"LINESTRING (-8.8265746 42.5619143, -8.8267784 42.5617038, -8.82682 42.5616581, -8.8268404 42.5615988, -8.826834 42.5615468)",,,,
385121651,False,Avenida González Besada,tertiary,,True,42.784,"LINESTRING (-8.8265746 42.5619143, -8.8262334 42.5619745, -8.8260666 42.562004)",,,,
85027776,True,,secondary,,False,5.219,"LINESTRING (-8.8223517 42.561756, -8.8223177 42.5617163)",PO-302,,,roundabout
181445173,True,Praza do Parque,tertiary,,False,13.237,"LINESTRING (-8.8280447 42.5617332, -8.828206 42.5617407)",,,,
1008650887,False,Avenida González Besada,tertiary,,True,1.91,"LINESTRING (-8.8280447 42.5617332, -8.8280219 42.5617368)",,,,
150809450,True,Praza do Parque,tertiary,,False,19.308,"LINESTRING (-8.8282695 42.5616809, -8.8280447 42.5617332)",,,,
150809454,True,,tertiary,,False,7.843999999999999,"LINESTRING (-8.8282695 42.5616809, -8.8282596 42.5616952, -8.8282568 42.5617111, -8.8282655 42.5617325, -8.8282798 42.5617447)",,,,roundabout
150809454,True,,tertiary,,False,4.568,"LINESTRING (-8.8283812 42.5616995, -8.8283731 42.5616846, -8.8283586 42.5616726, -8.8283484 42.5616677)",,,,roundabout
150823003,False,Rúa Alfredo Saralegui,residential,,True,16.965,"LINESTRING (-8.8276987 42.56037, -8.8276095 42.5605077)",,,,
56125705,False,Praza do Parque,residential,,False,41.986999999999995,"LINESTRING (-8.8276987 42.56037, -8.8274744 42.5602878, -8.8272588 42.5603976)",,,,
56125705,False,Praza do Parque,residential,,True,82.81200000000001,"LINESTRING (-8.8276987 42.56037, -8.8278205 42.560189, -8.8279196 42.5601577, -8.8280383 42.5601608, -8.8281691 42.560193, -8.8282137 42.5602419, -8.8282389 42.5603787, -8.8282437 42.5604559)",,,,
150809459,True,Paseo de los Olmos,tertiary,,False,15.182,"LINESTRING (-8.8283115 42.5617548, -8.8284685 42.5618274)",,,,
150809454,True,,tertiary,,False,9.743,"LINESTRING (-8.8283115 42.5617548, -8.8283334 42.5617541, -8.8283535 42.5617479, -8.8283696 42.561737, -8.8283818 42.5617156, -8.8283812 42.5616995)",,,,roundabout
85027776,True,,secondary,,False,6.465,"LINESTRING (-8.8222389 42.5618804, -8.8222773 42.5618737, -8.8223112 42.5618588)",PO-302,,,roundabout
158696673,False,Rúa Vilamaior,residential,,False,39.831,"LINESTRING (-8.8222389 42.5618804, -8.8221518 42.5620099, -8.8221154 42.5622219)",,,30,
150809457,False,Paseo Marítimo,tertiary,,False,9.914,"LINESTRING (-8.8286037 42.56189, -8.828717 42.5619214)",,,,
181445161,True,Paseo de los Olmos,tertiary,,False,27.942,"LINESTRING (-8.8286037 42.56189, -8.8283812 42.5616995)",,,,
150810237,False,Avenida de Galicia,tertiary,,False,35.86,"LINESTRING (-8.829412 42.5638915, -8.8294594 42.5642121)",,,,
150810237,False,Avenida de Galicia,tertiary,,True,14.726,"LINESTRING (-8.829412 42.5638915, -8.8293847 42.5637606)",,,,
150810239,False,Porto de Vilanova de Arousa,residential,,True,55.605000000000004,"LINESTRING (-8.829412 42.5638915, -8.8298257 42.5639557, -8.8299617 42.5639675, -8.8300758 42.563942)",,,,
150810237,False,Avenida de Galicia,tertiary,,False,23.549,"LINESTRING (-8.8299982 42.5629042, -8.8298859 42.562919, -8.8298193 42.5629405, -8.829771 42.5629635, -8.8297341 42.5629801)",,,,
150810237,False,Avenida de Galicia,tertiary,,True,33.213,"LINESTRING (-8.8299982 42.5629042, -8.8302419 42.5629094, -8.8303165 42.5629133, -8.8304034 42.5629153)",,,,
158695207,False,Canellón dos Naseiros,residential,,False,37.391,"LINESTRING (-8.8299982 42.5629042, -8.8300321 42.5628355, -8.8300482 42.5628029, -8.8300637 42.5625747)",,,,
56125601,False,Porto de Vilanova de Arousa,residential,,False,109.95100000000001,"LINESTRING (-8.8304034 42.5629153, -8.8303847 42.5629882, -8.8303556 42.5630944, -8.830273 42.5633959, -8.8301922 42.5636911, -8.8301663 42.5637856, -8.8301587 42.5638866)",,,,
150810237,False,Avenida de Galicia,tertiary,,False,33.213,"LINESTRING (-8.8304034 42.5629153, -8.8303165 42.5629133, -8.8302419 42.5629094, -8.8299982 42.5629042)",,,,
150810237,False,Avenida de Galicia,tertiary,,True,26.189,"LINESTRING (-8.8304034 42.5629153, -8.8304794 42.5629147, -8.830564 42.5629033, -8.8306942 42.5628377)",,,,
150809454,True,,tertiary,,False,2.856,"LINESTRING (-8.8282798 42.5617447, -8.8282988 42.5617526, -8.8283115 42.5617548)",,,,roundabout
150810237,False,Avenida de Galicia,tertiary,,False,22.746000000000002,"LINESTRING (-8.8293866 42.5635581, -8.8293681 42.5636215, -8.829372 42.5636794, -8.8293847 42.5637606)",,,,
150810237,False,Avenida de Galicia,tertiary,,True,71.755,"LINESTRING (-8.8293866 42.5635581, -8.8295575 42.5631338, -8.8296314 42.5630512, -8.8297341 42.5629801)",,,,
1041228426,False,Canellón dos Miños,living_street,,False,37.732,"LINESTRING (-8.8293866 42.5635581, -8.8293058 42.5635392, -8.8292463 42.5635253, -8.8289561 42.5634379)",,1,,
150809453,False,Avenida González Besada,tertiary,,False,70.741,"LINESTRING (-8.823348 42.5618326, -8.8234092 42.5618484, -8.8234291 42.5618535, -8.8234929 42.5618766, -8.8237613 42.5619931, -8.823773 42.5619982, -8.8239569 42.5620784, -8.824104 42.562138)",PO-302,,,
150809453,False,Avenida González Besada,tertiary,,True,43.007,"LINESTRING (-8.823348 42.5618326, -8.8232745 42.5618232, -8.8228262 42.5617904)",PO-302,,,
235169125,True,Avenida González Besada,tertiary,,False,24.299,"LINESTRING (-8.8228262 42.5617904, -8.8225309 42.5617693)",PO-302,,,
150809453,False,Avenida González Besada,tertiary,,False,43.007,"LINESTRING (-8.8228262 42.5617904, -8.8232745 42.5618232, -8.823348 42.5618326)",PO-302,,,
56125705,False,Praza do Parque,residential,,False,56.583,"LINESTRING (-8.8283484 42.5616677, -8.8283561 42.5616276, -8.8283612 42.5615249, -8.8283626 42.5614954, -8.8283778 42.5611595)",,,,
150809454,True,,tertiary,,False,7.157,"LINESTRING (-8.8283484 42.5616677, -8.8283275 42.561663, -8.8283057 42.5616637, -8.8282856 42.56167, -8.8282695 42.5616809)",,,,roundabout
56125705,False,Praza do Parque,residential,,False,46.609,"LINESTRING (-8.8272588 42.5603976, -8.8268308 42.5603895, -8.8266902 42.5603824)",,,,
56125705,False,Praza do Parque,residential,,True,41.986999999999995,"LINESTRING (-8.8272588 42.5603976, -8.8274744 42.5602878, -8.8276987 42.56037)",,,,
150822995,False,Rúa O Castro,living_street,,False,33.759,"LINESTRING (-8.8272588 42.5603976, -8.8273003 42.5604493, -8.8273055 42.560496, -8.8273039 42.5605641, -8.8272822 42.5606389, -8.8272429 42.5606822)",,,,
150810232,True,Porto de Vilanova de Arousa,residential,,False,13.786,"LINESTRING (-8.830222 42.5639779, -8.8302321 42.5639619, -8.8302353 42.5639443, -8.8302312 42.5639268, -8.8302203 42.5639111, -8.8302035 42.5638984, -8.8301823 42.56389, -8.8301587 42.5638866)",,,,roundabout
150810237,False,Avenida de Galicia,tertiary,,True,82.602,"LINESTRING (-8.8299763 42.5653499, -8.8299727 42.5652965, -8.8299516 42.5652483, -8.8299037 42.5651786, -8.8298438 42.5651196, -8.8297178 42.5650028, -8.8296733 42.5649547, -8.829622 42.5648783, -8.8295511 42.5646911)",,,,
421026825,False,Avenida de Galicia,residential,,False,79.547,"LINESTRING (-8.8299763 42.5653499, -8.8301382 42.5653672, -8.8307449 42.5654501, -8.8309325 42.5654752)",,,40,
150810232,True,Porto de Vilanova de Arousa,residential,,False,17.002000000000002,"LINESTRING (-8.8300758 42.563942, -8.8300786 42.563961, -8.8300894 42.5639783, -8.8301073 42.5639922, -8.8301302 42.5640011, -8.8301559 42.5640042, -8.8301814 42.564001, -8.8302043 42.5639919, -8.830222 42.5639779)",,,,roundabout
150810239,False,Porto de Vilanova de Arousa,residential,,False,55.605000000000004,"LINESTRING (-8.8300758 42.563942, -8.8299617 42.5639675, -8.8298257 42.5639557, -8.829412 42.5638915)",,,,
56125601,False,Porto de Vilanova de Arousa,residential,,True,109.951,"LINESTRING (-8.8301587 42.5638866, -8.8301663 42.5637856, -8.8301922 42.5636911, -8.830273 42.5633959, -8.8303556 42.5630944, -8.8303847 42.5629882, -8.8304034 42.5629153)",,,,
150810232,True,Porto de Vilanova de Arousa,residential,,False,10.117,"LINESTRING (-8.8301587 42.5638866, -8.8301342 42.5638887, -8.8301117 42.5638962, -8.8300934 42.5639085, -8.830081 42.5639242, -8.8300758 42.563942)",,,,roundabout
1008650887,False,Avenida González Besada,tertiary,,False,6.491,"LINESTRING (-8.827164 42.5618459, -8.8272422 42.5618364)",,,,
1008650887,False,Avenida González Besada,tertiary,,True,10.613,"LINESTRING (-8.827164 42.5618459, -8.8270362 42.5618617)",,,,
150823003,False,Rúa Alfredo Saralegui,residential,,False,17.234,"LINESTRING (-8.827164 42.5618459, -8.8271719 42.5618144, -8.8272023 42.5616935)",,,,
150809451,False,Avenida do Recheo,tertiary,,False,25.591,"LINESTRING (-8.8268057 42.5613176, -8.826812 42.561369, -8.826834 42.5615468)",,,,
150809451,False,Avenida do Recheo,tertiary,,True,75.076,"LINESTRING (-8.8268057 42.5613176, -8.8267793 42.5611034, -8.8267227 42.5606452)",,,,
150822995,False,Rúa O Castro,living_street,,True,29.631999999999998,"LINESTRING (-8.8268057 42.5613176, -8.8269009 42.5612862, -8.8269332 42.5612755, -8.8269858 42.5612582, -8.8270141 42.561247, -8.8271307 42.5612009)",,,,
328989942,False,Rúa Agustín Jambrina,tertiary,,False,10.588,"LINESTRING (-8.8286509 42.5641383, -8.8287794 42.5641488)",,,,
328989942,False,Rúa Agustín Jambrina,tertiary,,True,27.603,"LINESTRING (-8.8286509 42.5641383, -8.8284407 42.5640936, -8.8283271 42.5640694)",,,,
328989943,False,Rúa da Xunqueira,tertiary,,False,68.594,"LINESTRING (-8.8286509 42.5641383, -8.8286325 42.5642764, -8.8286266 42.5643208, -8.8287033 42.5647506)",EP-9702,,,
150823003,False,Rúa Alfredo Saralegui,residential,,False,16.965,"LINESTRING (-8.8276095 42.5605077, -8.8276987 42.56037)",,,,
150823003,False,Rúa Alfredo Saralegui,residential,,True,28.195,"LINESTRING (-8.8276095 42.5605077, -8.8275678 42.5605426, -8.827516 42.560585, -8.82744 42.5607242)",,,,
150823013,False,Rúa do Trasmallo,living_street,,False,14.772,"LINESTRING (-8.8276095 42.5605077, -8.8276223 42.5605135, -8.8277637 42.5605766)",,,,
150823014,False,Rúa O Castro,living_street,,False,16.805,"LINESTRING (-8.82744 42.5607242, -8.8272429 42.5606822)",,,,
150823003,False,Rúa Alfredo Saralegui,residential,,False,28.195,"LINESTRING (-8.82744 42.5607242, -8.827516 42.560585, -8.8275678 42.5605426, -8.8276095 42.5605077)",,,,
150823003,False,Rúa Alfredo Saralegui,residential,,True,14.485,"LINESTRING (-8.82744 42.5607242, -8.8273962 42.5608058, -8.8273864 42.5608477)",,,,
150823009,False,Travesía Casa do Mar,residential,,False,46.848,"LINESTRING (-8.8281212 42.5607215, -8.8281071 42.5608048, -8.8280627 42.5610682, -8.8280507 42.5611396)",,,,
150823009,False,Travesía Casa do Mar,residential,,True,31.662999999999997,"LINESTRING (-8.8281212 42.5607215, -8.8281419 42.5606467, -8.8281722 42.5605387, -8.8282437 42.5604559)",,,,
150823013,False,Rúa do Trasmallo,living_street,,True,34.26,"LINESTRING (-8.8281212 42.5607215, -8.828105 42.5607183, -8.8279434 42.5606872, -8.827879 42.5606418, -8.8277637 42.5605766)",,,,
150823014,False,Rúa O Castro,living_street,,True,16.805,"LINESTRING (-8.8272429 42.5606822, -8.82744 42.5607242)",,,,
150822995,False,Rúa O Castro,living_street,,False,59.47900000000001,"LINESTRING (-8.8272429 42.5606822, -8.8271923 42.5607346, -8.8271683 42.5608099, -8.8271596 42.56092, -8.8271588 42.561069, -8.8271461 42.5611616, -8.8271307 42.5612009)",,,,
150822995,False,Rúa O Castro,living_street,,True,33.759,"LINESTRING (-8.8272429 42.5606822, -8.8272822 42.5606389, -8.8273039 42.5605641, -8.8273055 42.560496, -8.8273003 42.5604493, -8.8272588 42.5603976)",,,,
150823014,False,Rúa O Castro,living_street,,False,42.949000000000005,"LINESTRING (-8.8272429 42.5606822, -8.8269832 42.5606524, -8.8268033 42.5606412, -8.826788 42.5606402, -8.8267227 42.5606452)",,,,
1008650887,False,Avenida González Besada,tertiary,,True,32.423,"LINESTRING (-8.8276328 42.5617889, -8.8272422 42.5618364)",,,,
150823004,True,Rúa Castro,residential,,False,5.888999999999999,"LINESTRING (-8.8276328 42.5617889, -8.8276214 42.5617572, -8.8276144 42.5617377)",,,,
