osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed
151526457,RM-B6,Avenida de la Constitución,secondary,False,False,97.216,"LINESTRING (-1.2495121 38.0792352, -1.2486535 38.0786806)",,,
151526457,RM-B6,Avenida de la Constitución,secondary,False,True,97.36399999999999,"LINESTRING (-1.2495121 38.0792352, -1.2498084 38.0794125, -1.250019 38.0794991, -1.2501685 38.0795472, -1.2503651 38.0795933, -1.2504987 38.0796131)",,,
168013327,,Calle Valle-Inclán,residential,False,False,84.44399999999999,"LINESTRING (-1.2495121 38.0792352, -1.2492259 38.0796195, -1.2488275 38.0796344)",,,
151526474,,,secondary,True,False,6.087,"LINESTRING (-1.2505097 38.0795632, -1.2504985 38.0795737, -1.2504927 38.0795866, -1.2504927 38.0796002, -1.2504987 38.0796131)",roundabout,,
167587752,,Calle Alhambra,residential,False,False,72.596,"LINESTRING (-1.2505097 38.0795632, -1.2504946 38.0795396, -1.2501379 38.0789796)",,,
151526468,,Avenida de la Constitución,secondary,False,False,50.042,"LINESTRING (-1.2505854 38.0796129, -1.2506073 38.0796223, -1.2507375 38.0796786, -1.2510876 38.079828)",,,
151526474,,,secondary,True,False,4.9670000000000005,"LINESTRING (-1.2505854 38.0796129, -1.2505907 38.0796025, -1.250592 38.0795914, -1.2505894 38.0795805, -1.2505829 38.0795705)",roundabout,,
151526474,,,secondary,True,False,4.569,"LINESTRING (-1.2505421 38.0796327, -1.2505593 38.0796303, -1.2505743 38.0796234, -1.2505854 38.0796129)",roundabout,,
523365621,,Calle Progreso,residential,False,True,171.125,"LINESTRING (-1.2505421 38.0796327, -1.2504538 38.0798515, -1.2504456 38.0798963, -1.25047 38.0799315, -1.2505148 38.0799676, -1.2506835 38.0800771, -1.2509315 38.0802212, -1.2510509 38.0802835, -1.2513004 38.0804212, -1.2515747 38.0805563, -1.2517486 38.0806212)",,,
151526468,,Avenida de la Constitución,secondary,False,True,42.348,"LINESTRING (-1.2524316 38.0805135, -1.2520263 38.0803055)",,,
167588327,,Calle Francisco Rabal,residential,False,False,51.787,"LINESTRING (-1.2524316 38.0805135, -1.2527783 38.0801361)",,,
151526468,,Avenida de la Constitución,secondary,False,False,86.435,"LINESTRING (-1.2524316 38.0805135, -1.2524867 38.0805437, -1.252773 38.0807004, -1.2529595 38.0808569, -1.2531727 38.081022)",,,
169039034,,Calle Velázquez,residential,False,True,92.789,"LINESTRING (-1.2569447 38.0809616, -1.2569716 38.0817958)",,,
523278156,RM-B9,Calle Huertos,secondary,False,False,22.657,"LINESTRING (-1.2569447 38.0809616, -1.2566864 38.0809482)",,2,30
523278156,RM-B9,Calle Huertos,secondary,False,True,28.599,"LINESTRING (-1.2569447 38.0809616, -1.2572679 38.0809994)",,2,30
167586100,,Calle El Carrerón,residential,False,True,44.381,"LINESTRING (-1.2572679 38.0809994, -1.2572221 38.0806019)",,,
523278156,RM-B9,Calle Huertos,secondary,False,False,28.599,"LINESTRING (-1.2572679 38.0809994, -1.2569447 38.0809616)",,2,30
523278156,RM-B9,Calle Huertos,secondary,False,True,43.17,"LINESTRING (-1.2572679 38.0809994, -1.2577476 38.0810897)",,2,30
523409484,,Calle Carrascas,residential,False,True,46.936,"LINESTRING (-1.2572679 38.0809994, -1.2572799 38.0814214)",,,
151526468,,Avenida de la Constitución,secondary,False,False,27.480999999999998,"LINESTRING (-1.2531727 38.081022, -1.2533169 38.081114, -1.2534317 38.0811592)",,,
151526468,,Avenida de la Constitución,secondary,False,True,86.43499999999999,"LINESTRING (-1.2531727 38.081022, -1.2529595 38.0808569, -1.252773 38.0807004, -1.2524867 38.0805437, -1.2524316 38.0805135)",,,
523341411,,Calle Encomienda,tertiary,False,True,10.308,"LINESTRING (-1.2531727 38.081022, -1.2531045 38.0810406, -1.2530593 38.0810453)",,,
169039038,,Calle Goya,residential,False,True,40.495,"LINESTRING (-1.2562874 38.0810875, -1.256297 38.0814516)",,,
523278156,RM-B9,Calle Huertos,secondary,False,False,25.648,"LINESTRING (-1.2562874 38.0810875, -1.256017 38.0811764)",,2,30
523278156,RM-B9,Calle Huertos,secondary,False,True,32.242,"LINESTRING (-1.2562874 38.0810875, -1.2566188 38.0809609)",,2,30
167586775,,Calle Río Segura,residential,False,False,69.584,"LINESTRING (-1.2577476 38.0810897, -1.2576893 38.0804656)",,,
523278156,RM-B9,Calle Huertos,secondary,False,False,43.17,"LINESTRING (-1.2577476 38.0810897, -1.2572679 38.0809994)",,2,30
523278156,RM-B9,Calle Huertos,secondary,False,True,43.6,"LINESTRING (-1.2577476 38.0810897, -1.2581295 38.0811875, -1.2582213 38.081211)",,2,30
151526468,,Avenida de la Constitución,secondary,False,False,80.116,"LINESTRING (-1.2534317 38.0811592, -1.2535423 38.0811724, -1.2536625 38.0811641, -1.2537577 38.0811751, -1.2538098 38.0811925, -1.2538945 38.0812387, -1.2540404 38.0813091, -1.2542089 38.0813447, -1.2542902 38.0813471)",,,
151526468,,Avenida de la Constitución,secondary,False,True,27.480999999999998,"LINESTRING (-1.2534317 38.0811592, -1.2533169 38.081114, -1.2531727 38.081022)",,,
"[523341392, 523341395]",,"['Calle Carretas', 'Cale Reina']",residential,False,False,134.029,"LINESTRING (-1.2534317 38.0811592, -1.2535327 38.0812537, -1.2538672 38.0816132, -1.25402 38.0817939, -1.2540893 38.0818771, -1.2537587 38.0820628)",,,
523409484,,Calle Carrascas,residential,False,False,46.936,"LINESTRING (-1.2572799 38.0814214, -1.2572679 38.0809994)",,,
523409484,,Calle Carrascas,residential,False,True,33.247,"LINESTRING (-1.2572799 38.0814214, -1.2572262 38.0816071, -1.257176 38.0817082)",,,
523678698,,Calle Ribera del Río,residential,False,True,156.288,"LINESTRING (-1.2572799 38.0814214, -1.2579833 38.0815146, -1.2577871 38.0818271, -1.257176 38.0817082)",,,
523341413,,Calle Barranco,residential,False,False,46.517,"LINESTRING (-1.2527499 38.0814407, -1.2532134 38.081236)",,,
523341412,,Calle Vicente Medina,tertiary,False,False,52.528999999999996,"LINESTRING (-1.2527499 38.0814407, -1.2526495 38.0813515, -1.2523076 38.0811227)",,,
523341414,,Calle Barranco,tertiary,False,True,39.953,"LINESTRING (-1.2527499 38.0814407, -1.2525429 38.0815807, -1.252402 38.0816733)",,,
523278157,,Calle Virgen del Rosario,secondary,False,True,41.694,"LINESTRING (-1.2553736 38.0816516, -1.2549754 38.0818574)",,,
523341407,,Calle Noria,secondary,False,False,45.498,"LINESTRING (-1.2553736 38.0816516, -1.2555083 38.0820468)",,,
169039112,,Calle Virgen del Rosario,residential,False,False,85.391,"LINESTRING (-1.2553736 38.0816516, -1.2555109 38.0816007, -1.2555539 38.0815854, -1.2558717 38.0814739, -1.2559235 38.0814595, -1.2559629 38.0814561, -1.2560139 38.0814549, -1.256297 38.0814516)",,,
523341398,,Calle Virgen del Carmen,residential,False,True,21.985,"LINESTRING (-1.252402 38.0816733, -1.2525073 38.0818528)",,,
523341414,,Calle Barranco,tertiary,False,False,39.953,"LINESTRING (-1.252402 38.0816733, -1.2525429 38.0815807, -1.2527499 38.0814407)",,,
523341414,,Calle Barranco,tertiary,False,True,33.626999999999995,"LINESTRING (-1.252402 38.0816733, -1.2522653 38.0817261, -1.2520481 38.0817901)",,,
151526472,,Calle Atocha,residential,False,True,14.9,"LINESTRING (-1.2571406 38.0817797, -1.2569716 38.0817958)",,,
523409484,,Calle Carrascas,residential,False,False,8.533,"LINESTRING (-1.2571406 38.0817797, -1.257176 38.0817082)",,,
