osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,ref
441640547,True,1,Avinguda Cor de Jesús,tertiary,False,20.003,"LINESTRING (-0.2321889 39.8233424, -0.2324075 39.823407)",,
383870134,False,2,Avinguda Cor de Jesús,tertiary,True,28.216,"LINESTRING (-0.2321889 39.8233424, -0.2320458 39.8233343, -0.2318594 39.8233237)",,
370454481,False,2,Avenida Jaime I El Conquistador,tertiary,False,89.359,"LINESTRING (-0.2330297 39.8196488, -0.233129 39.8204488)",,
1070478055,True,,Carrer de l'Institut,residential,False,46.748,"LINESTRING (-0.2330297 39.8196488, -0.2324856 39.8196947)",,
1070478055,True,,Carrer de l'Institut,residential,False,10.301,"LINESTRING (-0.2324856 39.8196947, -0.2323657 39.8197048)",,
370454481,False,2,Avenida Jaime I El Conquistador,tertiary,True,89.359,"LINESTRING (-0.233129 39.8204488, -0.2330297 39.8196488)",,
511537339,True,1,Avenida Jaime I El Conquistador,tertiary,False,11.415,"LINESTRING (-0.233129 39.8204488, -0.2331037 39.8205496)",,
48824908,True,,,tertiary,False,4.365,"LINESTRING (-0.2331974 39.8205848, -0.2331597 39.8205583)",roundabout,
48824908,True,,,tertiary,False,4.879,"LINESTRING (-0.2331597 39.8205583, -0.2331037 39.8205496)",roundabout,
48824921,True,1,Avenida Jaime I El Conquistador,tertiary,False,12.455,"LINESTRING (-0.2331597 39.8205583, -0.233129 39.8204488)",,
48824908,True,,,tertiary,False,6.609,"LINESTRING (-0.2331037 39.8205496, -0.2330351 39.8205771)",roundabout,
48824886,True,1,Avenida España,tertiary,False,55.597,"LINESTRING (-0.2330351 39.8205771, -0.2329027 39.8205574, -0.232396 39.820482)",,
48824908,True,,,tertiary,False,6.556,"LINESTRING (-0.2330351 39.8205771, -0.2330299 39.8205896, -0.2330199 39.8206139, -0.2330119 39.8206333)",roundabout,
48824908,True,,,tertiary,False,9.799,"LINESTRING (-0.2330119 39.8206333, -0.2330326 39.8206744, -0.2330791 39.8207002)",roundabout,
48824895,True,1,Avenida España,tertiary,False,53.303999999999995,"LINESTRING (-0.2323984 39.8205452, -0.2328901 39.8206158, -0.2330119 39.8206333)",,
48824920,False,,Avenida España,tertiary,False,7.029999999999999,"LINESTRING (-0.2323984 39.8205452, -0.2323976 39.820524, -0.2323966 39.8204971, -0.232396 39.820482)",,
48824886,True,1,Avenida España,tertiary,False,74.162,"LINESTRING (-0.232396 39.820482, -0.2316792 39.8203753, -0.2315435 39.8203551)",,
48824920,False,,Avenida España,tertiary,True,7.029999999999999,"LINESTRING (-0.232396 39.820482, -0.2323966 39.8204971, -0.2323976 39.820524, -0.2323984 39.8205452)",,
48824857,True,1,Avinguda Sud-oest,tertiary,False,38.215,"LINESTRING (-0.2331851 39.820681, -0.2333443 39.820706, -0.2336235 39.8207498)",,
48824908,True,,,tertiary,False,11.39,"LINESTRING (-0.2331851 39.820681, -0.2332132 39.8206346, -0.2331974 39.8205848)",roundabout,
48824908,True,,,tertiary,False,5.859,"LINESTRING (-0.2330791 39.8207002, -0.2331477 39.8206997)",roundabout,
48824922,True,1,Avenida Jaime I El Conquistador,tertiary,False,15.528,"LINESTRING (-0.2330791 39.8207002, -0.2330898 39.8208396)",,
48824908,True,,,tertiary,False,3.811,"LINESTRING (-0.2331477 39.8206997, -0.2331851 39.820681)",roundabout,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,False,63.571,"LINESTRING (-0.2330898 39.8208396, -0.232984 39.8214055)",,
441635495,True,1,Avenida Jaime I El Conquistador,tertiary,False,16.323,"LINESTRING (-0.2330898 39.8208396, -0.2331477 39.8206997)",,
48824886,True,1,Avenida España,tertiary,False,77.187,"LINESTRING (-0.2314778 39.8203453, -0.2313864 39.8203317, -0.2305905 39.8202133)",,
48824926,True,,Avenida España,tertiary,False,7.443,"LINESTRING (-0.2314778 39.8203453, -0.2314761 39.820366, -0.2314737 39.8203938, -0.2314722 39.8204121)",,
48824886,True,1,Avenida España,tertiary,False,5.716,"LINESTRING (-0.2315435 39.8203551, -0.2314778 39.8203453)",,
48824895,True,1,Avenida España,tertiary,False,74.755,"LINESTRING (-0.231538 39.8204216, -0.2316716 39.8204408, -0.2319546 39.8204814, -0.2322772 39.8205278, -0.2323984 39.8205452)",,
48824927,True,,Avenida España,tertiary,False,7.409000000000001,"LINESTRING (-0.231538 39.8204216, -0.2315398 39.8204001, -0.2315421 39.8203723, -0.2315435 39.8203551)",,
48824895,True,1,Avenida España,tertiary,False,5.718,"LINESTRING (-0.2314722 39.8204121, -0.231538 39.8204216)",,
48824910,True,,Calle Salvador Cardells,residential,False,91.952,"LINESTRING (-0.2314722 39.8204121, -0.2314023 39.8212373)",,
48824897,True,,Carrer de Salvador Allende,residential,False,4.103,"LINESTRING (-0.2314499 39.8212423, -0.2314023 39.8212373)",,
48824907,True,,Calle Salvador Cardells,residential,False,46.298,"LINESTRING (-0.2314499 39.8212423, -0.2314302 39.8215324, -0.2314217 39.8216581)",,
48824897,True,,Carrer de Salvador Allende,residential,False,77.471,"LINESTRING (-0.2314023 39.8212373, -0.2312869 39.8212242, -0.2309612 39.8211873, -0.2305049 39.8211356)",,
48824897,True,,Carrer de Salvador Allende,residential,False,1.587,"LINESTRING (-0.2314683 39.8212443, -0.2314499 39.8212423)",,
48824912,True,,Calle Salvador Cardells,residential,False,91.674,"LINESTRING (-0.2314683 39.8212443, -0.231538 39.8204216)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,False,39.295,"LINESTRING (-0.2328398 39.8221773, -0.2327918 39.8224337, -0.2327744 39.8225271)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,True,86.7,"LINESTRING (-0.2328398 39.8221773, -0.2329725 39.8214671, -0.232984 39.8214055)",,
48824897,True,,Carrer de Salvador Allende,residential,False,37.039,"LINESTRING (-0.232984 39.8214055, -0.2325544 39.8213598)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,True,63.571,"LINESTRING (-0.232984 39.8214055, -0.2330898 39.8208396)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,False,86.7,"LINESTRING (-0.232984 39.8214055, -0.2329725 39.8214671, -0.2328398 39.8221773)",,
782778653,True,,Carrer de Salvador Cardells,residential,False,63.354,"LINESTRING (-0.2313907 39.8220903, -0.23135 39.8226592)",,
48824899,True,,Calle Juan Capó,residential,False,83.528,"LINESTRING (-0.23135 39.8226592, -0.2303743 39.822607)",,
782778653,True,,Carrer de Salvador Cardells,residential,False,70.50399999999999,"LINESTRING (-0.23135 39.8226592, -0.2313099 39.8232178, -0.2313046 39.8232923)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,True,37.946,"LINESTRING (-0.2326895 39.8230729, -0.2327358 39.8227335)",,
511537334,True,1,Avenida Jaime I El Conquistador,tertiary,False,26.341,"LINESTRING (-0.2326895 39.8230729, -0.232498 39.8232586)",,
48824931,True,1,Avenida Jaime I El Conquistador,tertiary,False,29.859,"LINESTRING (-0.2326322 39.8233378, -0.2326895 39.8230729)",,
48824933,True,,Plaça de la Pau,living_street,False,15.85,"LINESTRING (-0.2326322 39.8233378, -0.2326207 39.8233107, -0.2325993 39.8232874, -0.2325698 39.82327, -0.232535 39.8232601, -0.232498 39.8232586)",roundabout,
48824933,True,,Plaça de la Pau,living_street,False,8.652999999999999,"LINESTRING (-0.232498 39.8232586, -0.2324651 39.8232646, -0.2324356 39.8232771, -0.2324116 39.8232954)",roundabout,
48824932,True,1,Avinguda Cor de Jesús,tertiary,False,19.724,"LINESTRING (-0.2324116 39.8232954, -0.2321889 39.8233424)",,
48824933,True,,Plaça de la Pau,living_street,False,13.213999999999999,"LINESTRING (-0.2324116 39.8232954, -0.2323931 39.8233215, -0.232386 39.8233507, -0.2323909 39.8233802, -0.2324075 39.823407)",roundabout,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,False,37.946,"LINESTRING (-0.2327358 39.8227335, -0.2326895 39.8230729)",,
48824906,False,2,Avenida Jaime I El Conquistador,tertiary,True,23.186,"LINESTRING (-0.2327358 39.8227335, -0.2327744 39.8225271)",,
48824899,True,,Calle Juan Capó,residential,False,69.66,"LINESTRING (-0.2327358 39.8227335, -0.2326648 39.8227297, -0.2319221 39.8226899)",,
48824933,True,,Plaça de la Pau,living_street,False,20.839000000000002,"LINESTRING (-0.2324075 39.823407, -0.2324356 39.8234296, -0.2324717 39.823444, -0.2325119 39.8234486, -0.2325519 39.8234429, -0.2325874 39.8234277, -0.2326145 39.8234044)",roundabout,
48824933,True,,Plaça de la Pau,living_street,False,4.1579999999999995,"LINESTRING (-0.2326145 39.8234044, -0.2326255 39.8233877, -0.232632 39.8233697)",roundabout,
383870134,False,2,Avinguda Cor de Jesús,tertiary,False,47.509,"LINESTRING (-0.2313046 39.8232923, -0.2318594 39.8233237)",,
383870134,False,2,Avinguda Cor de Jesús,tertiary,True,84.538,"LINESTRING (-0.2313046 39.8232923, -0.2309904 39.8232745, -0.2309421 39.8232718, -0.2303174 39.8232363)",,
461391415,True,,Carrer de José Antonio Rodríguez Sánchez,residential,False,6.685,"LINESTRING (-0.2302931 39.8192062, -0.2303709 39.8192128)",,
370454476,True,1,Avinguda de l'Agricultor,tertiary,False,104.43,"LINESTRING (-0.2302931 39.8192062, -0.2302252 39.8193081, -0.2299232 39.8197613, -0.229808 39.8199341, -0.229737 39.8200426)",,
461391415,True,,Carrer de José Antonio Rodríguez Sánchez,residential,False,81.128,"LINESTRING (-0.2293489 39.8191263, -0.2302931 39.8192062)",,
48824890,False,,Calle Mosén Ricardo Miralles Porcar,residential,False,6.243,"LINESTRING (-0.227695 39.8199308, -0.2276897 39.8199868)",,
259337702,True,1,Avinguda de les Corts Valencianes,tertiary,False,49.178,"LINESTRING (-0.227695 39.8199308, -0.2275719 39.8199204, -0.2271226 39.8198827)",,
48824947,False,,Calle Doctor Severo Ochoa,residential,True,6.264,"LINESTRING (-0.2271226 39.8198827, -0.2271175 39.8199389)",,
259337702,True,1,Avinguda de les Corts Valencianes,tertiary,False,57.717,"LINESTRING (-0.2271226 39.8198827, -0.227 39.8198724, -0.2264508 39.8198263)",,
48824947,False,,Calle Doctor Severo Ochoa,residential,False,6.264,"LINESTRING (-0.2271175 39.8199389, -0.2271226 39.8198827)",,
259337703,True,1,Avinguda de les Corts Valencianes,tertiary,False,49.158,"LINESTRING (-0.2271175 39.8199389, -0.2275641 39.8199763, -0.2276897 39.8199868)",,
48824942,False,,Carrer d'Ernesto Pérez Almela,residential,False,6.263,"LINESTRING (-0.226446 39.8198825, -0.2264508 39.8198263)",,
259337703,True,1,Avinguda de les Corts Valencianes,tertiary,False,57.690999999999995,"LINESTRING (-0.226446 39.8198825, -0.2269922 39.8199283, -0.2271175 39.8199389)",,
48824942,False,,Carrer d'Ernesto Pérez Almela,residential,True,6.263,"LINESTRING (-0.2264508 39.8198263, -0.226446 39.8198825)",,
48824962,True,2,,tertiary,False,7.156,"LINESTRING (-0.2298207 39.8200396, -0.229737 39.8200426)",roundabout,
48824877,True,1,Avinguda de l'Agricultor,tertiary,False,103.25500000000001,"LINESTRING (-0.2298207 39.8200396, -0.229864 39.819968, -0.2299439 39.819849, -0.2299862 39.819786, -0.2302899 39.8193335, -0.2303709 39.8192128)",,
48824962,True,2,,tertiary,False,5.841,"LINESTRING (-0.229737 39.8200426, -0.2296815 39.8200733)",roundabout,
48824962,True,2,,tertiary,False,9.407,"LINESTRING (-0.2296815 39.8200733, -0.2296529 39.820155)",roundabout,
259337702,True,1,Avinguda de les Corts Valencianes,tertiary,False,57.362,"LINESTRING (-0.2296815 39.8200733, -0.2295394 39.8200857, -0.2290139 39.8200415)",,
48824962,True,2,,tertiary,False,10.832,"LINESTRING (-0.2296529 39.820155, -0.2297311 39.8202317)",roundabout,
48824895,True,1,Avenida España,tertiary,False,59.221000000000004,"LINESTRING (-0.2299024 39.8201867, -0.2300145 39.8202028, -0.230584 39.8202846)",,
48824962,True,2,,tertiary,False,8.298,"LINESTRING (-0.2299024 39.8201867, -0.2299051 39.8201695, -0.2299096 39.8201404, -0.2299139 39.8201126)",roundabout,
48824962,True,2,,tertiary,False,11.369,"LINESTRING (-0.2299139 39.8201126, -0.2298207 39.8200396)",roundabout,
48824955,True,1,Avinguda de l'Agricultor,tertiary,False,96.74300000000001,"LINESTRING (-0.2297311 39.8202317, -0.2297214 39.8203383, -0.2296622 39.8209862, -0.2296518 39.8210996)",,
48824962,True,2,,tertiary,False,6.302,"LINESTRING (-0.2297311 39.8202317, -0.2297569 39.8202344, -0.2297881 39.8202377, -0.2298042 39.8202394)",roundabout,
48824962,True,2,,tertiary,False,10.231,"LINESTRING (-0.2298042 39.8202394, -0.2299024 39.8201867)",roundabout,
48824972,False,,Avenida Agricultor,tertiary,False,8.997,"LINESTRING (-0.2297306 39.8210459, -0.2297128 39.821058, -0.2296794 39.8210808, -0.2296518 39.8210996)",,
78056201,True,1,Avinguda de l'Agricultor,tertiary,False,89.899,"LINESTRING (-0.2297306 39.8210459, -0.2297358 39.8209883, -0.2297945 39.8203453, -0.2298042 39.8202394)",,
48824955,True,1,Avinguda de l'Agricultor,tertiary,False,98.259,"LINESTRING (-0.2296518 39.8210996, -0.2295713 39.8219811)",,
48824957,True,,Calle Don Miguel Vicente Arnau Abad,residential,False,62.454,"LINESTRING (-0.2296518 39.8210996, -0.2295272 39.8210917, -0.2294172 39.8210847, -0.228923 39.8210533)",,
48824972,False,,Avenida Agricultor,tertiary,True,8.997,"LINESTRING (-0.2296518 39.8210996, -0.2296794 39.8210808, -0.2297128 39.821058, -0.2297306 39.8210459)",,
48824975,False,,Avenida Cortes Valencianas,tertiary,True,6.239,"LINESTRING (-0.2290139 39.8200415, -0.2290094 39.8200975)",,
259337702,True,1,Avinguda de les Corts Valencianes,tertiary,False,64.264,"LINESTRING (-0.2290139 39.8200415, -0.2284014 39.8199901, -0.2282659 39.8199787)",,
48824974,True,,Calle Joan Fuster i Ortells,residential,False,106.536,"LINESTRING (-0.2290094 39.8200975, -0.228923 39.8210533)",,
48824975,False,,Avenida Cortes Valencianas,tertiary,False,6.239,"LINESTRING (-0.2290094 39.8200975, -0.2290139 39.8200415)",,
259337703,True,1,Avinguda de les Corts Valencianes,tertiary,False,55.335,"LINESTRING (-0.2290094 39.8200975, -0.2295317 39.8201413, -0.2296529 39.820155)",,
383870135,False,,Avinguda de les Corts Valencianes,tertiary,False,6.243,"LINESTRING (-0.2282606 39.8200347, -0.2282659 39.8199787)",,
259337703,True,1,Avinguda de les Corts Valencianes,tertiary,False,64.331,"LINESTRING (-0.2282606 39.8200347, -0.2283958 39.8200461, -0.2290094 39.8200975)",,
383870135,False,,Avinguda de les Corts Valencianes,tertiary,True,6.243,"LINESTRING (-0.2282659 39.8199787, -0.2282606 39.8200347)",,
259337702,True,1,Avinguda de les Corts Valencianes,tertiary,False,49.047,"LINESTRING (-0.2282659 39.8199787, -0.2278303 39.8199421, -0.227695 39.8199308)",,
48824957,True,,Calle Don Miguel Vicente Arnau Abad,residential,False,65.213,"LINESTRING (-0.228923 39.8210533, -0.228162 39.821005)",,
439462826,True,,Carrer de Francisco Fuertes Antonino,residential,False,108.221,"LINESTRING (-0.228162 39.821005, -0.2282606 39.8200347)",,
