osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,ref,bridge,lanes
"[41293944, 423073089, 41293943]",True,,motorway_link,False,386.79400000000004,"LINESTRING (-2.7264943 43.2206912, -2.7265157 43.220747, -2.7265352 43.2207977, -2.7265554 43.2208439, -2.7265831 43.2209017, -2.7266245 43.220974, -2.7266496 43.2210141, -2.7266861 43.2210675, -2.7267458 43.2211514, -2.7268461 43.2212908, -2.726949 43.2214217, -2.7270562 43.2215564, -2.7272589 43.2217887, -2.7276695 43.222241, -2.7277569 43.222336, -2.7278373 43.2224202, -2.727884 43.2224682, -2.7279302 43.2225144, -2.727987 43.2225681, -2.7280267 43.2226038, -2.7280724 43.2226439, -2.7281484 43.2227064, -2.7282258 43.2227664, -2.7283549 43.2228643, -2.7284715 43.2229541, -2.7285131 43.2229858, -2.7285522 43.2230166, -2.7285846 43.2230432, -2.7286076 43.2230629, -2.7286346 43.2230876, -2.7286578 43.2231127, -2.7286779 43.2231373, -2.7286987 43.2231647, -2.7287183 43.2231952, -2.7287338 43.2232232, -2.7287399 43.223237, -2.7287453 43.2232507, -2.7287527 43.223276, -2.7287587 43.2233092, -2.7287609 43.2233556, -2.7287577 43.2234229, -2.7287523 43.2234673, -2.7287482 43.2235063, -2.7287436 43.2235337, -2.7287381 43.2235614, -2.7287301 43.223593, -2.7287212 43.2236214, -2.7287141 43.2236402, -2.7287058 43.2236605)",,,,yes,
370546784,True,San Juan kalea,residential,False,29.419,"LINESTRING (-2.7312415 43.2186772, -2.7313695 43.2186209, -2.7314348 43.2185901, -2.7314538 43.2185794, -2.7314636 43.2185724, -2.7314718 43.2185657, -2.7315226 43.2185154)",30,,,,
903767842,True,,primary,False,21.233999999999998,"LINESTRING (-2.7312415 43.2186772, -2.7312483 43.2186381, -2.731237 43.218604, -2.7312143 43.2185698, -2.7311736 43.2185317, -2.7311437 43.2185108)",30,roundabout,BI-635;Bi-3334,,
22769231,True,,primary,False,16.000999999999998,"LINESTRING (-2.7309189 43.2185984, -2.7309246 43.2186295, -2.7309408 43.2186559, -2.7309877 43.2187056, -2.7310127 43.2187201)",30,roundabout,BI-635;Bi-3334,,
53793662,True,San Juan kalea,primary,False,131.42499999999998,"LINESTRING (-2.7309189 43.2185984, -2.7308417 43.218647, -2.7307671 43.2186906, -2.730697 43.2187266, -2.7306214 43.218767, -2.7305033 43.21883, -2.7304458 43.2188703, -2.7304351 43.2188787, -2.7304167 43.2188931, -2.7303898 43.2189175, -2.7303563 43.2189523, -2.7303179 43.2189988, -2.7301039 43.2193389, -2.7300494 43.2194286, -2.7299947 43.219532)",30,,BI-635,,
688751320,True,,primary,False,17.331999999999997,"LINESTRING (-2.7310127 43.2187201, -2.7310604 43.2187412, -2.7311205 43.2187469, -2.7311734 43.2187356, -2.7312075 43.2187173)",30,roundabout,BI-635;Bi-3334,,
43242694,False,Belatxikieta kalea,residential,True,101.97099999999999,"LINESTRING (-2.7310557 43.2169481, -2.7311123 43.2169164, -2.7315882 43.2166429, -2.7319669 43.2164263, -2.7320449 43.2163813)",30,,,,
43619546,False,Nafarroa kalea,residential,False,122.14399999999999,"LINESTRING (-2.7310557 43.2169481, -2.7311164 43.2170072, -2.7312415 43.2171269, -2.7313081 43.2171907, -2.7315064 43.2173773, -2.7316845 43.2175448, -2.7317565 43.2176119, -2.7317584 43.2176137, -2.7319623 43.2178071, -2.7319746 43.2178188)",30,,,,
72044194,False,Nafarroa kalea,residential,True,120.545,"LINESTRING (-2.7310557 43.2169481, -2.7308116 43.2167166, -2.7306667 43.2165793, -2.7306093 43.2165248, -2.7303773 43.2163075, -2.7302064 43.2161475, -2.7301447 43.2160911)",30,,,,
43242693,True,Bizkargi kalea,residential,False,102.14299999999999,"LINESTRING (-2.7329699 43.2172552, -2.7329163 43.2172865, -2.732514 43.2175108, -2.7324711 43.2175353, -2.7320609 43.2177693, -2.7320181 43.2177943, -2.7319746 43.2178188)",30,,,,
43389056,False,Jauregibarria etorbidea,residential,False,122.731,"LINESTRING (-2.7329699 43.2172552, -2.7327883 43.2170822, -2.7325033 43.2168167, -2.7321123 43.2164417, -2.7320449 43.2163813)",30,,,,
43242694,False,Belatxikieta kalea,residential,False,101.971,"LINESTRING (-2.7320449 43.2163813, -2.7319669 43.2164263, -2.7315882 43.2166429, -2.7311123 43.2169164, -2.7310557 43.2169481)",30,,,,
43389056,False,Jauregibarria etorbidea,residential,True,122.731,"LINESTRING (-2.7320449 43.2163813, -2.7321123 43.2164417, -2.7325033 43.2168167, -2.7327883 43.2170822, -2.7329699 43.2172552)",30,,,,
43619546,False,Nafarroa kalea,residential,False,30.256,"LINESTRING (-2.7319746 43.2178188, -2.7320503 43.2178891, -2.7322009 43.2180352)",30,,,,
43619546,False,Nafarroa kalea,residential,True,122.144,"LINESTRING (-2.7319746 43.2178188, -2.7319623 43.2178071, -2.7317584 43.2176137, -2.7317565 43.2176119, -2.7316845 43.2175448, -2.7315064 43.2173773, -2.7313081 43.2171907, -2.7312415 43.2171269, -2.7311164 43.2170072, -2.7310557 43.2169481)",30,,,,
43921474,True,Zubizabala kalea,residential,False,4.493,"LINESTRING (-2.7367727 43.2168237, -2.7367863 43.216832, -2.7368002 43.2168403, -2.7368155 43.2168494)",,,,,
202353334,False,Zubizabala kalea,residential,True,94.20000000000002,"LINESTRING (-2.7367727 43.2168237, -2.7367235 43.2167901, -2.7365472 43.2166697, -2.7363237 43.216522, -2.7361015 43.2163734, -2.736081 43.21636, -2.7360609 43.2163462, -2.7360391 43.2163312, -2.7360211 43.2163182, -2.7360036 43.2163053, -2.7359865 43.2162919, -2.7359707 43.2162789, -2.7359598 43.2162688, -2.735946 43.2162552, -2.7359319 43.2162402)",,,,,
"[43921474, 43975810]",True,Zubizabala kalea,residential,False,535.922,"LINESTRING (-2.7368155 43.2168494, -2.7368446 43.2168677, -2.7368663 43.2168815, -2.7368838 43.2168919, -2.7369104 43.2169055, -2.7369379 43.2169189, -2.7369599 43.2169292, -2.7369881 43.2169419, -2.7370298 43.216959, -2.7370875 43.2169799, -2.7371164 43.2169897, -2.737149 43.2169999, -2.737177 43.2170077, -2.7372056 43.2170146, -2.7372339 43.2170207, -2.7372632 43.2170264, -2.737301 43.2170332, -2.7373222 43.2170365, -2.7373413 43.2170391, -2.7373513 43.2170403, -2.7373542 43.2170406, -2.7373669 43.2170417, -2.737394 43.2170439, -2.7374378 43.2170466, -2.7374833 43.2170489, -2.7375456 43.2170512, -2.7376187 43.217054, -2.7376936 43.2170556, -2.7377082 43.2170556, -2.7377144 43.2170556, -2.7377398 43.2170556, -2.7377833 43.2170549, -2.7378306 43.2170535, -2.7378745 43.2170517, -2.7379644 43.2170477, -2.7379931 43.2170462, -2.7380194 43.2170441, -2.7380653 43.21704, -2.7381677 43.217028, -2.7382183 43.2170211, -2.738267 43.2170142, -2.7383678 43.2169957, -2.7383828 43.216993, -2.738439 43.2169817, -2.738492 43.2169704, -2.7386023 43.2169449, -2.7387009 43.2169191, -2.7388012 43.216889, -2.7388513 43.2168731, -2.7388991 43.2168562, -2.7389405 43.2168406, -2.7389773 43.2168257, -2.7390478 43.216796, -2.7390886 43.2167788, -2.7391608 43.216747, -2.7391957 43.2167294, -2.7392317 43.2167097, -2.7393629 43.2166348, -2.7393845 43.2166225, -2.7394804 43.2165689, -2.7395303 43.2165375, -2.7395657 43.2165128, -2.7395874 43.2164955, -2.7396079 43.2164765, -2.7396294 43.2164527, -2.7396467 43.2164327, -2.7396609 43.2164155, -2.7396717 43.2163981, -2.7396821 43.2163781, -2.7396934 43.2163556, -2.7397017 43.2163355, -2.7397086 43.2163167, -2.7397137 43.2163001, -2.7397181 43.2162823, -2.73972 43.2162669, -2.7397199 43.2162535, -2.7397171 43.2162406, -2.7397099 43.2162266, -2.7396997 43.216214, -2.7396839 43.2162032, -2.7396728 43.2161975, -2.739661 43.2161929, -2.7396516 43.2161894, -2.739641 43.2161874, -2.7396314 43.2161857, -2.7396183 43.2161842, -2.7396048 43.2161833, -2.7395909 43.2161837, -2.7395766 43.2161851, -2.7395651 43.2161876, -2.7395547 43.2161903, -2.739544 43.2161939, -2.7394379 43.2162451, -2.7392183 43.2163592, -2.7392017 43.2163679, -2.7391735 43.2163825, -2.7391571 43.2163893, -2.7391374 43.2163966, -2.7391334 43.216398, -2.7390963 43.216411, -2.7390652 43.2164214, -2.7390331 43.2164318, -2.7388716 43.2164775, -2.7387914 43.2165002, -2.7387687 43.2165066, -2.7385153 43.2165795, -2.7382498 43.2166576, -2.7382437 43.2166594, -2.7381909 43.2166753, -2.7379694 43.2167422, -2.7379497 43.2167482, -2.7378511 43.2167792, -2.7376029 43.2168571, -2.7374062 43.2169188, -2.7373787 43.2169271, -2.737361 43.2169308, -2.7373458 43.2169321, -2.737342 43.2169325, -2.7373168 43.2169329, -2.7372917 43.2169323, -2.737269 43.2169314, -2.7372457 43.2169298, -2.7372233 43.2169275, -2.7371979 43.2169246, -2.7371738 43.2169216, -2.7371463 43.2169169, -2.7371226 43.2169126, -2.7370939 43.2169068, -2.7370684 43.2169015, -2.7369883 43.2168837, -2.736909 43.2168653, -2.7368623 43.2168565, -2.7368155 43.2168494)",,,,,
43391719,True,Zubipunte kalea,residential,False,26.612999999999996,"LINESTRING (-2.7384668 43.2183848, -2.7384676 43.2183715, -2.7384654 43.2183583, -2.7384604 43.2183455, -2.7384527 43.2183335, -2.7384424 43.2183225, -2.7384298 43.2183129, -2.7384153 43.2183048, -2.7383992 43.2182985, -2.7383882 43.2182958, -2.738382 43.2182942, -2.738364 43.218292, -2.7383457 43.2182918, -2.7383277 43.2182938, -2.7383103 43.2182979, -2.7382941 43.2183039, -2.7382793 43.2183118, -2.7382665 43.2183213, -2.7382559 43.2183321, -2.7382479 43.218344)",,roundabout,,,
43391719,True,Zubipunte kalea,residential,False,10.479999999999999,"LINESTRING (-2.7382479 43.218344, -2.738243 43.2183553, -2.7382404 43.2183669, -2.73824 43.2183787, -2.7382419 43.2183904, -2.7382461 43.2184017, -2.7382525 43.2184126, -2.7382608 43.2184226, -2.7382711 43.2184317)",,roundabout,,,
72044244,True,Zubipunte kalea,residential,False,16.46,"LINESTRING (-2.7382479 43.218344, -2.7381889 43.218381, -2.7381684 43.2183921, -2.7381469 43.2184018, -2.7381191 43.2184118, -2.7380776 43.2184212)",,,,,
43391723,True,,residential,False,50.620000000000005,"LINESTRING (-2.7370182 43.2186086, -2.7369996 43.2186061, -2.7369795 43.2186065, -2.7369593 43.2186102, -2.7369325 43.2186189, -2.7369046 43.218632, -2.7367263 43.2187428, -2.7367123 43.2187494, -2.7366966 43.2187554, -2.7366691 43.2187657, -2.7364849 43.2188273)",,,,,
423653703,False,Zubipunte kalea,residential,False,92.59,"LINESTRING (-2.7370182 43.2186086, -2.7370292 43.2185967, -2.7370406 43.2185857, -2.7370579 43.2185705, -2.7370745 43.2185573, -2.7370911 43.2185458, -2.7371002 43.2185403, -2.7371097 43.2185351, -2.7371237 43.2185278, -2.7371411 43.2185193, -2.7371499 43.2185153, -2.7371586 43.2185117, -2.7371728 43.2185065, -2.7371884 43.2185017, -2.7372037 43.2184975, -2.7372187 43.2184938, -2.7374201 43.2184487, -2.7375252 43.2184261, -2.7375806 43.218415, -2.7376089 43.2184096, -2.737636 43.2184046, -2.7376499 43.2184022, -2.7376872 43.2183959, -2.7377043 43.2183937, -2.7377162 43.2183928, -2.7377264 43.2183921, -2.737735 43.2183918, -2.7378018 43.2183917, -2.7378255 43.218392, -2.7378464 43.2183925, -2.7378561 43.2183929, -2.7378675 43.2183937, -2.7378853 43.2183949, -2.7379159 43.2183971, -2.7379321 43.2183986, -2.7379382 43.2183992, -2.7379456 43.2184002, -2.737952 43.2184011, -2.7379869 43.218407, -2.7380233 43.2184142, -2.7380325 43.2184159, -2.7380381 43.2184168, -2.7380434 43.2184176, -2.7380506 43.2184185, -2.7380776 43.2184212)",,,,,
43391722,False,,residential,True,76.92100000000002,"LINESTRING (-2.7364849 43.2188273, -2.7364091 43.2188443, -2.7358051 43.218989, -2.7357768 43.2189952, -2.7357552 43.2189986, -2.735739 43.219, -2.7357234 43.2190006, -2.7357109 43.219001, -2.7356999 43.2190009, -2.7356877 43.2189999, -2.735677 43.2189988, -2.7356638 43.2189967, -2.7356508 43.2189937, -2.735632 43.218988, -2.7355816 43.2189695)",,,,,
72044265,True,,residential,False,62.593999999999994,"LINESTRING (-2.7364849 43.2188273, -2.7369073 43.2187463, -2.7369281 43.2187429, -2.7369473 43.2187405, -2.7369754 43.2187383, -2.7369966 43.2187364, -2.7370167 43.2187329, -2.737035 43.2187278, -2.737046 43.2187226, -2.7370569 43.2187158, -2.7370657 43.2187079, -2.7370723 43.2186981, -2.737077 43.2186888, -2.7370786 43.2186804, -2.7370788 43.2186693, -2.7370778 43.2186633, -2.7370769 43.2186582, -2.7370759 43.2186559, -2.7370728 43.218649, -2.7370681 43.2186411, -2.7370603 43.2186324, -2.7370491 43.2186248, -2.7370352 43.2186165, -2.7370182 43.2186086)",,,,,
"[43392531, 981612621]",False,Bidezahar kalea,residential,False,52.385999999999996,"LINESTRING (-2.7287429 43.2167294, -2.7287366 43.2167785, -2.7287358 43.2167892, -2.7287266 43.2169497, -2.7287236 43.2170728, -2.7287277 43.2172001)",30,,,,
902987939,True,Bidezahar kalea,residential,False,37.83299999999999,"LINESTRING (-2.7287429 43.2167294, -2.7287607 43.2166972, -2.7287666 43.2166896, -2.7287734 43.2166811, -2.7287817 43.2166726, -2.7287941 43.2166611, -2.7288014 43.2166551, -2.7288093 43.2166498, -2.7288181 43.2166439, -2.7288267 43.216639, -2.7288357 43.2166349, -2.7288452 43.2166314, -2.7288542 43.2166287, -2.7288628 43.2166263, -2.7288705 43.2166248, -2.7288791 43.2166234, -2.7288883 43.2166223, -2.728896 43.2166216, -2.7289038 43.2166213, -2.7289169 43.2166213, -2.7289312 43.2166217, -2.7289452 43.2166225, -2.7289564 43.2166236, -2.7289729 43.2166258, -2.7289876 43.2166284, -2.729 43.2166311, -2.7290144 43.2166345, -2.7290264 43.216638, -2.729037 43.2166414, -2.7290564 43.216648, -2.7291227 43.2166723)",30,,,,
"[378797595, 981612621]",False,Bidezahar kalea,residential,"[False, True]",89.47799999999998,"LINESTRING (-2.7287995 43.2174872, -2.7288208 43.2175355, -2.7288293 43.2175539, -2.7288436 43.2175851, -2.7288605 43.2176194, -2.7288699 43.2176364, -2.7288792 43.2176538, -2.7288975 43.2176855, -2.7289285 43.2177354, -2.7289416 43.2177533, -2.7290563 43.2178998, -2.729058 43.2179024, -2.7290593 43.2179048, -2.7290603 43.2179071, -2.7290606 43.2179091, -2.729061 43.2179136, -2.7290624 43.2179485, -2.729063 43.2179552, -2.7290636 43.2179611, -2.7290652 43.217965, -2.7290675 43.2179684, -2.7290722 43.2179743, -2.7290794 43.2179831, -2.7290901 43.2179958, -2.7291135 43.2180218, -2.7292728 43.2182054)",30,,,,
981612621,False,Bidezahar kalea,residential,True,32.584999999999994,"LINESTRING (-2.7287995 43.2174872, -2.7287711 43.2174211, -2.7287658 43.2174068, -2.7287584 43.2173841, -2.7287527 43.2173642, -2.7287477 43.2173467, -2.7287425 43.2173235, -2.7287382 43.2173017, -2.7287344 43.217274, -2.7287319 43.2172495, -2.7287277 43.2172001)",30,,,,
"[378797595, 981612621]",False,Bidezahar kalea,residential,"[False, True]",89.478,"LINESTRING (-2.7292728 43.2182054, -2.7291135 43.2180218, -2.7290901 43.2179958, -2.7290794 43.2179831, -2.7290722 43.2179743, -2.7290675 43.2179684, -2.7290652 43.217965, -2.7290636 43.2179611, -2.729063 43.2179552, -2.7290624 43.2179485, -2.729061 43.2179136, -2.7290606 43.2179091, -2.7290603 43.2179071, -2.7290593 43.2179048, -2.729058 43.2179024, -2.7290563 43.2178998, -2.7289416 43.2177533, -2.7289285 43.2177354, -2.7288975 43.2176855, -2.7288792 43.2176538, -2.7288699 43.2176364, -2.7288605 43.2176194, -2.7288436 43.2175851, -2.7288293 43.2175539, -2.7288208 43.2175355, -2.7287995 43.2174872)",30,,,,
202614869,True,Ixer kalea,residential,False,29.213,"LINESTRING (-2.735365 43.2236476, -2.7357245 43.2236675)",,,,,
40702529,False,Gudari kalea,primary,True,50.404,"LINESTRING (-2.7377055 43.2197109, -2.737652 43.2197237, -2.7375854 43.2197396, -2.7375411 43.2197502, -2.7374513 43.2197686, -2.7373221 43.2197938, -2.7373081 43.2197965, -2.7371077 43.2198357)",30,,,,
"[43392689, 1002242682]",False,Ogenbarrena kalea,residential,False,76.57799999999999,"LINESTRING (-2.7377055 43.2197109, -2.7377416 43.2197559, -2.7377864 43.2198119, -2.7380278 43.2201119, -2.7381375 43.2202473, -2.7381851 43.2203043)",30,,,,
43392625,False,Ixerbekoa kalea,residential,False,49.568999999999996,"LINESTRING (-2.7364391 43.2214932, -2.7364686 43.2215183, -2.7365287 43.2215694, -2.7367836 43.2217775, -2.7368436 43.2218276)",,,,,
43417042,False,Landatxu kalea,residential,False,91.002,"LINESTRING (-2.7364391 43.2214932, -2.7364602 43.2214784, -2.7364977 43.2214528, -2.7365393 43.2214252, -2.7371671 43.2210089, -2.7372686 43.2209415)",,,,,
1001495921,False,,residential,True,9.512,"LINESTRING (-2.7372686 43.2209415, -2.7373486 43.2210041)",,,,,
43417042,False,Landatxu kalea,residential,False,103.151,"LINESTRING (-2.7372686 43.2209415, -2.7373666 43.2208766, -2.7380275 43.2204389, -2.7380707 43.2204096, -2.7380871 43.2203987, -2.7381254 43.2203733, -2.7381483 43.2203562, -2.7381555 43.2203505, -2.7381617 43.2203452, -2.7381677 43.2203391, -2.7381732 43.220333, -2.7381767 43.2203271, -2.7381794 43.2203204, -2.7381851 43.2203043)",,,,,
43417042,False,Landatxu kalea,residential,True,91.002,"LINESTRING (-2.7372686 43.2209415, -2.7371671 43.2210089, -2.7365393 43.2214252, -2.7364977 43.2214528, -2.7364602 43.2214784, -2.7364391 43.2214932)",,,,,
43417042,False,Landatxu kalea,residential,True,103.151,"LINESTRING (-2.7381851 43.2203043, -2.7381794 43.2203204, -2.7381767 43.2203271, -2.7381732 43.220333, -2.7381677 43.2203391, -2.7381617 43.2203452, -2.7381555 43.2203505, -2.7381483 43.2203562, -2.7381254 43.2203733, -2.7380871 43.2203987, -2.7380707 43.2204096, -2.7380275 43.2204389, -2.7373666 43.2208766, -2.7372686 43.2209415)",,,,,
"[43392689, 1002242682]",False,Ogenbarrena kalea,residential,True,76.578,"LINESTRING (-2.7381851 43.2203043, -2.7381375 43.2202473, -2.7380278 43.2201119, -2.7377864 43.2198119, -2.7377416 43.2197559, -2.7377055 43.2197109)",30,,,,
913837893,True,,tertiary,False,4.085,"LINESTRING (-2.7383703 43.223695, -2.738362 43.2236769, -2.7383512 43.2236611)",,roundabout,,,
43392656,False,Elizalde kalea,residential,False,46.374,"LINESTRING (-2.7359813 43.2180133, -2.735413 43.2179642)",,,,,
235542990,False,Sabino Arana kalea,residential,False,290.89099999999996,"LINESTRING (-2.7359813 43.2180133, -2.7359855 43.2179855, -2.7360038 43.217825, -2.7360146 43.2176897, -2.7360165 43.2176665, -2.7360202 43.2176037, -2.736022 43.2175732, -2.7360228 43.2175451, -2.7360228 43.2175095, -2.7360228 43.2174993, -2.7360229 43.2174884, -2.7360228 43.2174704, -2.7360222 43.2174535, -2.7360214 43.2174402, -2.7360203 43.2174295, -2.7360185 43.2174162, -2.736016 43.2174024, -2.7360114 43.2173821, -2.7360068 43.2173685, -2.7359994 43.2173478, -2.7359897 43.2173255, -2.735979 43.2173043, -2.7359672 43.2172844, -2.7359607 43.2172746, -2.7359352 43.2172395, -2.7358703 43.2171571, -2.7358237 43.217098, -2.735817 43.2170895, -2.7358131 43.2170844, -2.7356996 43.2169365, -2.7356609 43.216886, -2.7355526 43.2167448, -2.7354667 43.2166329, -2.7353748 43.2165103, -2.7353431 43.2164689, -2.7353276 43.2164471, -2.7353244 43.2164425, -2.7353142 43.2164275, -2.7353079 43.2164176, -2.7353021 43.2164075, -2.7352932 43.2163909, -2.7352404 43.2162932, -2.735219 43.2162569, -2.7351966 43.2162211, -2.7351924 43.2162147, -2.7351872 43.2162078, -2.7351774 43.2161955, -2.735155 43.2161694, -2.7351296 43.2161441, -2.7351111 43.216126, -2.7350951 43.2161119, -2.7350789 43.2160993, -2.7350602 43.216086, -2.7350277 43.2160645, -2.7346665 43.2158421, -2.7346098 43.2158073, -2.7345936 43.2157983, -2.7345812 43.2157915, -2.7345653 43.2157836, -2.7345515 43.2157773, -2.7345439 43.2157741, -2.7345369 43.2157716, -2.7345282 43.2157688, -2.7345202 43.2157667)",,,,,
235542990,False,Sabino Arana kalea,residential,True,112.68499999999999,"LINESTRING (-2.7359813 43.2180133, -2.7359531 43.2182062, -2.735944 43.2182523, -2.7359352 43.2182861, -2.7359301 43.2183016, -2.7359264 43.2183131, -2.7359242 43.2183184, -2.7359215 43.2183239, -2.7359166 43.2183318, -2.7359029 43.2183533, -2.7358087 43.218504, -2.7357885 43.2185358, -2.7357408 43.2186107, -2.7356285 43.2187786, -2.7356046 43.2188174, -2.7355955 43.2188335, -2.7355919 43.2188412, -2.7355891 43.2188484, -2.7355873 43.2188554, -2.7355857 43.2188622, -2.7355843 43.2188781, -2.7355835 43.2188931, -2.7355832 43.218905, -2.7355816 43.2189695)",,,,,
43532227,True,Andrandi auzoa,residential,False,22.178,"LINESTRING (-2.7287277 43.2172001, -2.7285863 43.2171745, -2.7284621 43.217152)",30,,,,
981612621,False,Bidezahar kalea,residential,False,32.585,"LINESTRING (-2.7287277 43.2172001, -2.7287319 43.2172495, -2.7287344 43.217274, -2.7287382 43.2173017, -2.7287425 43.2173235, -2.7287477 43.2173467, -2.7287527 43.2173642, -2.7287584 43.2173841, -2.7287658 43.2174068, -2.7287711 43.2174211, -2.7287995 43.2174872)",30,,,,
"[43392531, 981612621]",False,Bidezahar kalea,residential,True,52.385999999999996,"LINESTRING (-2.7287277 43.2172001, -2.7287236 43.2170728, -2.7287266 43.2169497, -2.7287358 43.2167892, -2.7287366 43.2167785, -2.7287429 43.2167294)",30,,,,
43532226,True,Andrandi auzoa,residential,False,70.64299999999997,"LINESTRING (-2.7284621 43.217152, -2.7283998 43.217201, -2.7279307 43.2175701, -2.7279257 43.2175737, -2.7279213 43.2175764, -2.727917 43.2175788, -2.7279123 43.2175812, -2.7279072 43.2175833, -2.7279009 43.2175859, -2.7278946 43.2175883, -2.7278851 43.2175912, -2.7278785 43.2175931, -2.7278701 43.2175951, -2.7278641 43.2175962, -2.7278513 43.2175985)",30,,,,
43532227,True,Andrandi auzoa,residential,False,22.575,"LINESTRING (-2.7284621 43.217152, -2.7284327 43.2171452, -2.7284245 43.217143, -2.7284184 43.2171413, -2.7284156 43.2171402, -2.7284132 43.2171392, -2.7284038 43.2171353, -2.7283021 43.217093, -2.7282598 43.217079, -2.7282482 43.2170758, -2.7282401 43.217074, -2.7282317 43.2170733, -2.7282234 43.2170737, -2.7282163 43.2170751, -2.7282096 43.2170769)",30,,,,
43532227,True,Andrandi auzoa,residential,False,34.472,"LINESTRING (-2.7282096 43.2170769, -2.7280089 43.2169717, -2.7280028 43.2169688, -2.7279953 43.2169661, -2.7279766 43.2169604, -2.727959 43.2169553, -2.7279321 43.2169488, -2.7279085 43.2169444, -2.7278823 43.2169414, -2.7278655 43.2169407, -2.7278383 43.2169396)",30,,,,
43532228,True,Andrandi auzoa,residential,False,62.379,"LINESTRING (-2.7282096 43.2170769, -2.7282036 43.2170794, -2.7281969 43.2170824, -2.7281848 43.2170889, -2.728173 43.2170966, -2.7281617 43.2171057, -2.7281345 43.2171293, -2.727889 43.217347, -2.7278554 43.2173756, -2.7278209 43.2174042, -2.7277297 43.2174738, -2.7277004 43.2174961)",30,,,,
43532225,True,Andrandi auzoa,residential,False,48.159,"LINESTRING (-2.7273925 43.2179274, -2.7274464 43.2179102, -2.7279371 43.217754)",30,,,,
43532229,False,Legarrebi auzoa,residential,True,167.38099999999997,"LINESTRING (-2.7273925 43.2179274, -2.7274609 43.2180558, -2.7274818 43.2180885, -2.727494 43.2181037, -2.7275001 43.2181108, -2.7275068 43.218118, -2.7275701 43.2181787, -2.7276927 43.2183017, -2.7276991 43.2183114, -2.7277009 43.2183145, -2.7277027 43.2183187, -2.7277038 43.2183228, -2.7277046 43.2183282, -2.7277051 43.2183345, -2.7277055 43.218343, -2.7277053 43.2183638, -2.7277031 43.2184136, -2.7277 43.218466, -2.7276963 43.2185112, -2.7276912 43.2185473, -2.727686 43.2185815, -2.7276682 43.2186669, -2.7276263 43.2188481, -2.7276208 43.2188826, -2.7276187 43.2188926, -2.7276158 43.2189031, -2.7276095 43.2189255, -2.7276032 43.2189595, -2.7276006 43.2189844, -2.7275995 43.2190093, -2.7276002 43.2190391, -2.7276024 43.2190806, -2.7276048 43.2191011, -2.7276081 43.2191202, -2.7276126 43.2191419, -2.727618 43.219161, -2.7276245 43.2191794, -2.7276505 43.2192366, -2.7276658 43.2192941, -2.727667 43.2193047, -2.7276673 43.219313, -2.7276666 43.2193221, -2.7276644 43.219332, -2.7276554 43.2193564)",30,,,,
43532229,False,Legarrebi auzoa,residential,False,167.38100000000003,"LINESTRING (-2.7276554 43.2193564, -2.7276644 43.219332, -2.7276666 43.2193221, -2.7276673 43.219313, -2.727667 43.2193047, -2.7276658 43.2192941, -2.7276505 43.2192366, -2.7276245 43.2191794, -2.727618 43.219161, -2.7276126 43.2191419, -2.7276081 43.2191202, -2.7276048 43.2191011, -2.7276024 43.2190806, -2.7276002 43.2190391, -2.7275995 43.2190093, -2.7276006 43.2189844, -2.7276032 43.2189595, -2.7276095 43.2189255, -2.7276158 43.2189031, -2.7276187 43.2188926, -2.7276208 43.2188826, -2.7276263 43.2188481, -2.7276682 43.2186669, -2.727686 43.2185815, -2.7276912 43.2185473, -2.7276963 43.2185112, -2.7277 43.218466, -2.7277031 43.2184136, -2.7277053 43.2183638, -2.7277055 43.218343, -2.7277051 43.2183345, -2.7277046 43.2183282, -2.7277038 43.2183228, -2.7277027 43.2183187, -2.7277009 43.2183145, -2.7276991 43.2183114, -2.7276927 43.2183017, -2.7275701 43.2181787, -2.7275068 43.218118, -2.7275001 43.2181108, -2.727494 43.2181037, -2.7274818 43.2180885, -2.7274609 43.2180558, -2.7273925 43.2179274)",30,,,,
202211443,False,San Juan kalea,tertiary,False,86.53099999999999,"LINESTRING (-2.7276554 43.2193564, -2.7272587 43.219472, -2.7268437 43.2195854, -2.7266604 43.2196388)",,,BI-4327,,
27160387,False,San Migel kalea,primary,True,78.143,"LINESTRING (-2.7328871 43.2202824, -2.732851 43.2202482, -2.7323505 43.2197772, -2.7322966 43.2197268)",30,,BI-635;Bi-3334,,
202893952,True,San Migel kalea,primary,False,13.856000000000002,"LINESTRING (-2.7328871 43.2202824, -2.7329214 43.2203539, -2.7329407 43.2204007)",,,BI-635,,
43620736,False,Txikierra kalea,residential,False,58.083,"LINESTRING (-2.7356599 43.2201205, -2.7358585 43.2206224)",30,,,,
40702529,False,Gudari kalea,primary,False,121.51700000000001,"LINESTRING (-2.7356599 43.2201205, -2.7357247 43.2201079, -2.7361903 43.2200154, -2.7363536 43.2199831, -2.7366904 43.2199158, -2.7367559 43.2199032, -2.7370031 43.2198555, -2.7371077 43.2198357)",30,,,,
40702529,False,Gudari kalea,primary,True,4.089,"LINESTRING (-2.7356599 43.2201205, -2.7356503 43.2201216, -2.7356403 43.220122, -2.7356243 43.2201204, -2.7356101 43.220118)",30,,,,
43620736,False,Txikierra kalea,residential,True,58.083,"LINESTRING (-2.7358585 43.2206224, -2.7356599 43.2201205)",30,,,,
