osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction,tunnel
262393152,Avenida de la Constitución,secondary,False,False,47.133,"LINESTRING (-4.7028265 36.8249845, -4.7029255 36.8250937, -4.7030184 36.8252618, -4.7030574 36.8253622)",,,,
262397975,Avenida de la Constitución,secondary,False,True,14.887,"LINESTRING (-4.7028265 36.8249845, -4.7027349 36.8249386, -4.7026799 36.8249211)",A-343R,,,
"[262393152, 287703134, 287703135]","['Puente de La Cabeza', 'Avenida de la Constitución']",secondary,False,False,58.378,"LINESTRING (-4.7030574 36.8253622, -4.7030675 36.8254893, -4.7030836 36.8256933, -4.703098 36.8258862)",,yes,,
262393152,Avenida de la Constitución,secondary,False,True,47.133,"LINESTRING (-4.7030574 36.8253622, -4.7030184 36.8252618, -4.7029255 36.8250937, -4.7028265 36.8249845)",,,,
262521124,Calle Carambuco,residential,True,False,93.773,"LINESTRING (-4.7030574 36.8253622, -4.7033603 36.8254496, -4.7034688 36.8253861, -4.7038402 36.8250118)",,,,
287703132,,residential,False,False,27.01,"LINESTRING (-4.7030574 36.8253622, -4.7031254 36.8254464, -4.7031764 36.8255065, -4.7031924 36.8255753)",,,,
287703135,Avenida de la Constitución,secondary,False,True,75.82900000000001,"LINESTRING (-4.7039128 36.8282597, -4.7038369 36.8280079, -4.7038102 36.8277635, -4.7037383 36.8275955)",,,,
207641357,Calle Carambuco,residential,True,False,74.917,"LINESTRING (-4.7050459 36.8246129, -4.7049051 36.824548, -4.7047754 36.8246303, -4.7046698 36.8246896, -4.7044222 36.8247408, -4.7042972 36.8247662)",,,,
220075924,Calle Camino Nuevo,tertiary,True,False,187.86,"LINESTRING (-4.7050459 36.8246129, -4.7042326 36.8254719, -4.7041708 36.8254838, -4.7041227 36.8254673, -4.7040803 36.8254316, -4.7039463 36.8251062, -4.7038402 36.8250118)",,,,
262521123,Calle Camino Nuevo,tertiary,True,False,92.898,"LINESTRING (-4.7038402 36.8250118, -4.7029977 36.8249167, -4.7029144 36.8249378, -4.7028265 36.8249845)",,,,
220075926,,tertiary,False,False,24.734,"LINESTRING (-4.7069036 36.8234272, -4.7066389 36.8233595)",,,,
207974092,Calle Cantarranas,tertiary,True,False,58.652,"LINESTRING (-4.7069036 36.8234272, -4.7070803 36.8233403, -4.7072378 36.8232733, -4.7074133 36.8231057)",,,,
262401167,Calle Algarrobo,tertiary,True,False,261.74800000000005,"LINESTRING (-4.7069036 36.8234272, -4.7069604 36.823315, -4.7070762 36.8230863, -4.707293 36.8224626, -4.7076175 36.8219817, -4.7076577 36.8217927, -4.7076095 36.8215845, -4.7077947 36.8212252)",,,,
220075926,,tertiary,False,True,24.734,"LINESTRING (-4.7066389 36.8233595, -4.7069036 36.8234272)",,,,
220075924,Calle Camino Nuevo,tertiary,True,False,90.58500000000001,"LINESTRING (-4.7066389 36.8233595, -4.7065651 36.8234916, -4.706461 36.823678, -4.7064003 36.8239456, -4.7063476 36.8239914, -4.7061929 36.8240357)",,,,
287705219,Calle Santa Ana,tertiary,False,False,35.083,"LINESTRING (-4.7066389 36.8233595, -4.7067067 36.8230993, -4.7067058 36.8230496)",,,,
207632646,Avenida Cervantes,tertiary,True,False,126.88,"LINESTRING (-4.7054705 36.8258083, -4.7054493 36.8260507, -4.7050808 36.8264818, -4.7049926 36.8266348, -4.7048902 36.8268251)",,,,
220075927,Calle Santa Ana,tertiary,True,False,21.693,"LINESTRING (-4.706465 36.825247, -4.7064997 36.8250539)",,,,
220075931,Calle Convento,residential,True,False,126.245,"LINESTRING (-4.706465 36.825247, -4.7055787 36.8254524, -4.7055513 36.8257607, -4.7055244 36.8257984, -4.7054705 36.8258083)",,,,
262401263,,tertiary,True,False,41.813,"LINESTRING (-4.7077492 36.8227146, -4.7081553 36.8229036)",,,,
207641960,Calle Cantarranas,residential,True,False,89.5,"LINESTRING (-4.7077492 36.8227146, -4.7081549 36.822347, -4.708427 36.8221203)",,,,
262399361,Camino de los Reyes,residential,True,False,45.92,"LINESTRING (-4.7036317 36.8227782, -4.7036136 36.8228405, -4.7036287 36.8229605, -4.7036988 36.8231819)",,,,
262400225,Calle Cerrillo,residential,False,True,85.396,"LINESTRING (-4.7036317 36.8227782, -4.7040314 36.8227063, -4.7042312 36.8226129, -4.7044257 36.8225442, -4.7045226 36.8225781)",,,,
379887428,,residential,False,True,75.562,"LINESTRING (-4.7036317 36.8227782, -4.7037403 36.8227902, -4.7039799 36.8227746, -4.7042615 36.8227521, -4.7043143 36.8227072, -4.7043645 36.8227111, -4.7044495 36.8227306)",,,,
207641354,Plaza Baja,residential,False,False,45.683,"LINESTRING (-4.7065112 36.820612, -4.7069901 36.8204643)",,,,
262400222,Calle de Romera,tertiary,False,True,64.061,"LINESTRING (-4.7065112 36.820612, -4.70659 36.8208665, -4.7067431 36.8211555)",,,,
355812518,Plaza Baja,tertiary,False,True,14.772,"LINESTRING (-4.7065112 36.820612, -4.7064644 36.8205157, -4.706451 36.8204882)",,,,
207641362,Calle Veracruz,tertiary,True,False,180.622,"LINESTRING (-4.70579 36.8242114, -4.705715 36.8243381, -4.7055899 36.824943, -4.705504 36.8254367, -4.7054705 36.8258083)",,,,
220075924,Calle Camino Nuevo,tertiary,True,False,30.126,"LINESTRING (-4.70579 36.8242114, -4.7056031 36.8241773, -4.7054657 36.8242186)",,,,
207641959,Calle Arroyo Hondo,tertiary,False,False,38.376,"LINESTRING (-4.7091611 36.8208867, -4.7088496 36.8211253)",,,,
420310524,Carretera a Casarabonela,tertiary,False,False,66.517,"LINESTRING (-4.7091611 36.8208867, -4.709538 36.8212879, -4.7095877 36.8213755)",A-7077,,,
209101567,Calle Erillas,residential,False,True,88.437,"LINESTRING (-4.7061929 36.8240357, -4.7060056 36.8240503, -4.7058156 36.8240413, -4.705685 36.8239574, -4.7054496 36.8238893, -4.7052524 36.8238842)",,,,
220075924,Calle Camino Nuevo,tertiary,True,False,41.484,"LINESTRING (-4.7061929 36.8240357, -4.7059673 36.8241003, -4.7058478 36.8241633, -4.70579 36.8242114)",,,,
625332425,Plaza Fuente Arriba,tertiary,True,False,44.826,"LINESTRING (-4.7065053 36.8226798, -4.7067058 36.8230496)",,,,
207641961,Calle de Atrás,tertiary,True,False,102.96799999999999,"LINESTRING (-4.7067431 36.8211555, -4.7067836 36.8212909, -4.7067991 36.821415, -4.7068053 36.8214651, -4.7068028 36.821547, -4.7067939 36.8218345, -4.7067847 36.8218773, -4.7067637 36.8219748, -4.7067425 36.8220732)",,,,
262400222,Calle de Romera,tertiary,False,False,64.061,"LINESTRING (-4.7067431 36.8211555, -4.70659 36.8208665, -4.7065112 36.820612)",,,,
262400222,Calle de Romera,tertiary,False,True,24.522,"LINESTRING (-4.7067431 36.8211555, -4.7067102 36.8212227, -4.70661 36.8213475)",,,,
262398966,Calle Calvario,residential,False,False,14.692,"LINESTRING (-4.7042483 36.82464, -4.7042972 36.8247662)",,,,
209101570,Calle Viento,residential,False,False,90.33800000000001,"LINESTRING (-4.7042483 36.82464, -4.7042635 36.8245631, -4.704256 36.8244851, -4.7041668 36.8244303, -4.7041373 36.8241125, -4.7041259 36.823865)",,,,
262398966,Calle Calvario,residential,False,True,79.132,"LINESTRING (-4.7042483 36.82464, -4.7038705 36.8244766, -4.7034475 36.8243327)",,,,
207974092,Calle Cantarranas,tertiary,True,False,52.775,"LINESTRING (-4.7074133 36.8231057, -4.7077492 36.8227146)",,,,
207975010,Calle Chozuelas,residential,False,False,38.383,"LINESTRING (-4.7074133 36.8231057, -4.707449 36.8234497)",,,,
207641355,Calle Bajoncillo,residential,False,False,17.811,"LINESTRING (-4.7048181 36.8214481, -4.7047892 36.8216066)",,,,
207641361,Calle Tomás García,tertiary,False,True,108.415,"LINESTRING (-4.7048181 36.8214481, -4.7039281 36.8213835, -4.7036051 36.8213601)",,,,
262400222,Calle de Romera,tertiary,False,False,182.16699999999997,"LINESTRING (-4.7048181 36.8214481, -4.704887 36.8212581, -4.7052715 36.8213164, -4.7054476 36.8214062, -4.7059149 36.8214611, -4.7061423 36.8214659, -4.7063831 36.8214438, -4.7065602 36.8213732, -4.70661 36.8213475)",,,,
207641346,Avenida de Don Juan,tertiary,False,False,192.737,"LINESTRING (-4.7095149 36.8215572, -4.7094335 36.8216167, -4.7088737 36.8222257, -4.7082865 36.8227819, -4.7081553 36.8229036)",,,,
207641350,,tertiary,True,False,52.919,"LINESTRING (-4.7095149 36.8215572, -4.7095546 36.8216074, -4.7096154 36.8216416, -4.709688 36.8216545, -4.7097612 36.8216442, -4.7098238 36.8216121, -4.7098662 36.8215633, -4.709882 36.8215051, -4.7098687 36.8214466)",,,roundabout,
226308894,,residential,False,False,90.037,"LINESTRING (-4.7095162 36.8205554, -4.7095098 36.8206704, -4.7096398 36.8212067, -4.7096469 36.8213549)",,,,
