osmid,oneway,lanes,name,highway,reversed,length,geometry,access,ref,maxspeed,width,bridge
"[75076537, 235634262]",True,,Calle El Pozo,residential,False,135.25700000000003,"LINESTRING (-16.5525409 28.4149828, -16.5526429 28.4149434, -16.5528638 28.4148608, -16.5531284 28.4147563, -16.5531609 28.4147436, -16.5535775 28.41458, -16.5537672 28.4145047, -16.5538006 28.4144829)",,,,,
"[54947125, 93292781]",True,,"['Calle Teobaldo Power', 'Calle el Peñón']",residential,False,186.059,"LINESTRING (-16.5525409 28.4149828, -16.5525612 28.4150456, -16.5527055 28.4154917, -16.5527349 28.4156699, -16.5527209 28.4158252, -16.5528337 28.41657, -16.5528417 28.4166265)",,,,,
235634261,True,,Calle Doctor Ingram,residential,False,82.419,"LINESTRING (-16.5517511 28.4152392, -16.5520252 28.415164, -16.5524834 28.4150084, -16.5525409 28.4149828)",,,,3,
"[547910628, 235634269]",True,,"['Calle Pérez Zamora', 'Calle Cupido']",residential,False,99.56099999999999,"LINESTRING (-16.5517511 28.4152392, -16.5516506 28.41475, -16.551618 28.4147083, -16.5512742 28.4147273, -16.5512308 28.4147041)",,,,,
27528190,True,2,Calle Cupido,residential,False,10.155,"LINESTRING (-16.5523642 28.4144794, -16.5522676 28.4145129)",,,,,
75076641,True,,Calle el Peñón,residential,False,58.690999999999995,"LINESTRING (-16.5523642 28.4144794, -16.5523983 28.414542, -16.5525152 28.4148881, -16.5525274 28.4149309, -16.5525409 28.4149828)",,,,,
751820149,True,,Calle Cupido,residential,False,31.049,"LINESTRING (-16.5512308 28.4147041, -16.5509687 28.4147375, -16.5509167 28.4147447)",,,,,
25157457,True,,Calle Valois,residential,False,156.66000000000003,"LINESTRING (-16.5502642 28.4147443, -16.5494162 28.4147696, -16.5492291 28.414829, -16.5489729 28.4148929, -16.5486901 28.4149415)",,,,,
"[984623235, 26214535]",True,1,"['Calle Blanco', 'Calle Doctor Ingram']",residential,False,147.39299999999997,"LINESTRING (-16.5502642 28.4147443, -16.5502696 28.4147882, -16.5503288 28.4154512, -16.5503318 28.4154922, -16.5503643 28.4155238, -16.5504169 28.4155421, -16.5509489 28.4154227)",,,,,
57934829,False,,Calle Mazaroco,residential,True,99.049,"LINESTRING (-16.5541243 28.4162945, -16.5542886 28.4168183, -16.5543894 28.4171542)",,,,,
"[91017961, 94504122]",True,,Calle San Felipe,residential,False,151.62,"LINESTRING (-16.5541243 28.4162945, -16.5541866 28.4162923, -16.5543167 28.4162906, -16.554445 28.4162898, -16.5549678 28.4162811, -16.5556488 28.4161151)",,,,5,
93292792,True,,Calle San Felipe,residential,False,77.783,"LINESTRING (-16.5528417 28.4166265, -16.5529025 28.4166117, -16.5535608 28.4164346, -16.5536029 28.4164238)",,,,,
75076534,True,,Calle San Felipe,residential,False,10.79,"LINESTRING (-16.5511932 28.4170357, -16.5513006 28.4170579)",,,,3,
"[91017956, 91017951]",True,,Calle Perdomo,residential,False,147.597,"LINESTRING (-16.5511932 28.4170357, -16.5511906 28.4170997, -16.551183 28.4176656, -16.5512871 28.4176636, -16.5512997 28.4170968, -16.5513006 28.4170579)",,,,,
75076541,True,,Calle Blanco,residential,False,133.923,"LINESTRING (-16.55067 28.413598, -16.5504878 28.4140297, -16.5503154 28.4144639, -16.5502734 28.4146928, -16.5502642 28.4147443)",,,,,
93292790,False,,Calle Nieves Ravelo,residential,False,24.558,"LINESTRING (-16.55067 28.413598, -16.5507931 28.4136364, -16.5508067 28.4137417)",,,,,
25058857,True,,Calle Puerto Viejo,residential,False,24.231,"LINESTRING (-16.5550238 28.4152594, -16.5547961 28.4153453)",,,,,
"[25032050, 91017957]",True,,Calle Doctor Madan,residential,False,139.33499999999998,"LINESTRING (-16.5550238 28.4152594, -16.5552042 28.4154537, -16.5552777 28.4155576, -16.5553297 28.4156493, -16.5553796 28.4156779, -16.555446 28.4156808, -16.5561238 28.4153827)",,,,,
75076616,True,,Calle Agustín Espinosa,residential,False,154.175,"LINESTRING (-16.556261 28.4144336, -16.5561887 28.4144706, -16.5555284 28.4148256, -16.5552379 28.4149908, -16.5550238 28.4152594)",,,,,
714015331,True,2,Avenida José Maria del Campo Llarena,residential,False,54.901,"LINESTRING (-16.5563976 28.4152622, -16.5565866 28.4148654, -16.5566145 28.4148068)",,,,,
25032771,False,1,Calle Nieves Ravelo,residential,True,14.45,"LINESTRING (-16.5509659 28.4157868, -16.5509818 28.415916)",,,,,
26214535,True,,Calle Doctor Ingram,residential,False,81.064,"LINESTRING (-16.5509489 28.4154227, -16.5517511 28.4152392)",,,,,
55360054,True,1,Calle Nieves Ravelo,residential,False,40.521,"LINESTRING (-16.5509489 28.4154227, -16.5509506 28.4154589, -16.5509659 28.4157868)",,,,,
25032771,False,1,Calle Nieves Ravelo,residential,False,12.269,"LINESTRING (-16.5509953 28.4160257, -16.5509818 28.415916)",,,,,
25032775,False,,Calle la Marina,residential,True,55.755,"LINESTRING (-16.5505584 28.417305, -16.5505428 28.4174558, -16.5505451 28.4174919, -16.5505852 28.4175341, -16.5506795 28.4175526, -16.5507301 28.4175768, -16.550764 28.417622, -16.550764 28.4176713, -16.5507603 28.4176908)",,,,,
"[144890386, 235634276, 25032774]",True,,Calle la Marina,residential,False,82.29299999999999,"LINESTRING (-16.5505584 28.417305, -16.5506449 28.4171201, -16.5506761 28.4170536, -16.5510742 28.4169974, -16.5511199 28.417003, -16.551154 28.4170125, -16.5511932 28.4170357)",,,,6,
25032775,False,,Calle la Marina,residential,False,55.75500000000001,"LINESTRING (-16.5507603 28.4176908, -16.550764 28.4176713, -16.550764 28.417622, -16.5507301 28.4175768, -16.5506795 28.4175526, -16.5505852 28.4175341, -16.5505451 28.4174919, -16.5505428 28.4174558, -16.5505584 28.417305)",,,,,
75076578,False,,Calle Pérez Zamora,residential,False,25.424,"LINESTRING (-16.551587 28.4146624, -16.5514995 28.4144471)",,,,,
751820149,True,,Calle Cupido,residential,False,35.143,"LINESTRING (-16.551587 28.4146624, -16.5512308 28.4147041)",,,,,
55424341,False,,Calle Pérez Zamora,residential,False,23.204,"LINESTRING (-16.5513181 28.4138867, -16.5512703 28.4136823)",,,,,
219245670,True,2,,unclassified,False,11.285,"LINESTRING (-16.551892 28.4124781, -16.5518191 28.4124708, -16.5517771 28.4124717)",,,,,
219196584,True,1,,unclassified,False,8.559999999999999,"LINESTRING (-16.5517464 28.4127188, -16.5517864 28.4127307, -16.5518303 28.4127405)",,,,,
"[25038720, 140057515]",False,,"['Plaza EL Callao', 'El Dolador']",residential,True,79.953,"LINESTRING (-16.5539527 28.4118402, -16.5537203 28.4120108, -16.553565 28.4121234, -16.5535121 28.4121636, -16.553495 28.4121882, -16.5534789 28.4122113, -16.5534569 28.4122763, -16.5534575 28.4122955, -16.5534552 28.4123668)",,,,,
25038903,False,,Calle los Guirres,residential,False,56.247,"LINESTRING (-16.5547961 28.4153453, -16.5547495 28.4151607, -16.5546204 28.414865)",,,,,
"[25058857, 25058639]",True,,"['Calle Mazaroco', 'Calle Puerto Viejo']",residential,False,198.79500000000002,"LINESTRING (-16.5547961 28.4153453, -16.5542239 28.4154778, -16.5537223 28.415594, -16.5536926 28.415618, -16.5536891 28.4156423, -16.5537133 28.4156963, -16.5540672 28.4162467, -16.554102 28.4162993)",,,,,
25038930,False,,Calle Cruz Roja,residential,False,58.869,"LINESTRING (-16.5537914 28.4135737, -16.5535996 28.4133282, -16.5535443 28.4133068, -16.5534227 28.413164)",,,,,
224015751,True,2,Paseo Hermanos Fernández Perdigón,residential,False,168.68000000000004,"LINESTRING (-16.5537914 28.4135737, -16.5535511 28.4137287, -16.55321 28.4139464, -16.5531861 28.4139616, -16.5528713 28.4141619, -16.552656 28.4142989, -16.5525296 28.4143785, -16.5524704 28.4144158, -16.5523956 28.4144648)",,,,,
25038930,False,,Calle Cruz Roja,residential,True,58.869,"LINESTRING (-16.5534227 28.413164, -16.5535443 28.4133068, -16.5535996 28.4133282, -16.5537914 28.4135737)",,,,,
25038977,False,1,Calle Las Canastilleras,residential,False,5.82,"LINESTRING (-16.5516822 28.4124747, -16.5516879 28.4124226)",,,,,
"[27792290, 27792291]",True,2,,unclassified,False,57.711,"LINESTRING (-16.5516822 28.4124747, -16.5515865 28.4124778, -16.5511971 28.412481, -16.5510922 28.4124802)",,,,,yes
219245671,True,1,,unclassified,False,30.519,"LINESTRING (-16.5516822 28.4124747, -16.5516702 28.4125791, -16.5516721 28.4126452, -16.5516852 28.4126811, -16.5517464 28.4127188)",,,,,
219245669,False,,Calle Las Canastilleras,residential,True,109.41600000000001,"LINESTRING (-16.5518636 28.4114535, -16.5517103 28.4121597, -16.5517164 28.4122672, -16.5516956 28.4123749, -16.5516879 28.4124226)",,,,,
75076491,False,,Calle Augustín de Betancourt,residential,False,80.423,"LINESTRING (-16.5486901 28.4149415, -16.5488871 28.4156437)",,,,,
25157457,True,,Calle Valois,residential,False,40.848,"LINESTRING (-16.5486901 28.4149415, -16.5483043 28.4149945, -16.5482772 28.4149965)",,,,,
25157460,False,,,residential,True,226.403,"LINESTRING (-16.5498699 28.4133866, -16.5499162 28.4127241, -16.5500088 28.4126316, -16.5502234 28.412639, -16.5504528 28.4128548, -16.5503645 28.4135291, -16.5503577 28.4136149)",no,,,,
105738852,True,2,Calle Cólogan,residential,False,34.524,"LINESTRING (-16.5481982 28.4144723, -16.5482216 28.4141625)",,,,,
116960809,True,1,Calle Cólogan,residential,False,13.564,"LINESTRING (-16.5481982 28.4144723, -16.5482684 28.4143671)",,,,,
26116390,False,,Calle Toneleros,residential,False,58.414,"LINESTRING (-16.55308 28.4125131, -16.553035 28.4124541, -16.552869 28.4122723, -16.5526995 28.412109)",,,,,
27792298,False,4,Avenida Melchor Luz,residential,True,68.171,"LINESTRING (-16.55308 28.4125131, -16.5530124 28.4125389, -16.5528188 28.4125817, -16.5527205 28.4125939, -16.5526055 28.4125968, -16.5524778 28.4125839, -16.5523979 28.4125729)",,,40,,
48737699,False,4,Avenida Melchor Luz,residential,False,40.143,"LINESTRING (-16.55308 28.4125131, -16.5531902 28.4124686, -16.5533838 28.4123928, -16.5534552 28.4123668)",,,40,,
93292787,True,,Calle Nieves Ravelo,residential,False,75.465,"LINESTRING (-16.5509167 28.4147447, -16.5509226 28.4148012, -16.5509422 28.4152604, -16.5509475 28.4153989, -16.5509489 28.4154227)",,,,,
751820149,True,,Calle Cupido,residential,False,63.821,"LINESTRING (-16.5509167 28.4147447, -16.5503523 28.4147414, -16.5502642 28.4147443)",,,,,
984622951,True,,Calle Nieves Ravelo,residential,False,112.06700000000001,"LINESTRING (-16.5509167 28.4147447, -16.5509124 28.4147108, -16.5508642 28.4143624, -16.5508067 28.4137417)",,,,,
235634234,True,2,Avenida José Maria del Campo Llarena,residential,False,73.96000000000001,"LINESTRING (-16.5569642 28.414109, -16.557017 28.4140014, -16.5572628 28.4134979)",,,,,
"[75076639, 714015327]",True,"['1', '2']",Avenida Melchor Luz,residential,False,111.703,"LINESTRING (-16.5569642 28.414109, -16.5568531 28.4140495, -16.5565258 28.4138473, -16.5561333 28.4135975, -16.5560282 28.4135338)",,,40,,
717928626,True,1,Avenida José Maria del Campo Llarena,residential,False,21.82,"LINESTRING (-16.556311 28.415517, -16.5563351 28.4154614, -16.5563536 28.415395, -16.5563685 28.4153279)",,,,,
714015331,True,2,Avenida José Maria del Campo Llarena,residential,False,7.84,"LINESTRING (-16.5563685 28.4153279, -16.5563976 28.4152622)",,,,,
75076561,False,,Calle Calafate,residential,False,70.235,"LINESTRING (-16.5572628 28.4134979, -16.5569491 28.4131067, -16.5568519 28.4129799)",,,,,
"[714015328, 714015329]",True,2,Avenida José Maria del Campo Llarena,residential,False,151.303,"LINESTRING (-16.5572628 28.4134979, -16.5576009 28.4128027, -16.5578483 28.4122961, -16.5578719 28.4122471)",,,,,
55425358,False,,Calle Canino,residential,True,6.04,"LINESTRING (-16.5517043 28.4127773, -16.5517382 28.4128227)",,,,,
55425359,True,1,,secondary_link,False,13.418,"LINESTRING (-16.5517043 28.4127773, -16.5517878 28.4127685, -16.5518303 28.4127405)",,,,,
27792293,True,1,,secondary_link,False,16.475,"LINESTRING (-16.5511068 28.4123336, -16.5510938 28.4123934, -16.5510886 28.4124194, -16.5510922 28.4124802)",,,,,yes
27792299,True,1,,secondary_link,False,23.729,"LINESTRING (-16.5511068 28.4123336, -16.5510562 28.4123792, -16.5510284 28.4124035, -16.5509824 28.4124476, -16.5509451 28.4124922)",,,,,
"[28214356, 28214357, 27792295]",True,1,,"['unclassified', 'residential']",False,128.832,"LINESTRING (-16.5509451 28.4124922, -16.5509118 28.412528, -16.5508919 28.4125526, -16.5508605 28.4125887, -16.550843 28.4126216, -16.5508336 28.4126446, -16.550827 28.4126673, -16.5508215 28.4126924, -16.5508188 28.4127177, -16.5508194 28.4127562, -16.5508326 28.4130133, -16.5508369 28.4130693, -16.5508349 28.4131017, -16.5508291 28.4131195, -16.5507694 28.4132859, -16.55067 28.413598)",,,,,yes
78316528,True,1,,secondary_link,False,130.712,"LINESTRING (-16.5509451 28.4124922, -16.5508792 28.4125072, -16.5508524 28.4125278, -16.5508137 28.4125658, -16.550782 28.4126381, -16.5507571 28.4127194, -16.5506552 28.4130398, -16.5505587 28.4132367, -16.5504648 28.4133994, -16.5504246 28.413537)",,,,,
"[34202300, 27792294]",True,1,,secondary_link,False,74.59100000000001,"LINESTRING (-16.5510922 28.4124802, -16.55111 28.4125356, -16.5511541 28.4125898, -16.5512004 28.4126246, -16.5512829 28.4126517, -16.5514442 28.4126868, -16.5516277 28.4127211, -16.5517464 28.4127188)",,,,,yes
"[714015322, 34202301]",True,2,,unclassified,False,14.509,"LINESTRING (-16.5510922 28.4124802, -16.5510428 28.4124812, -16.5509938 28.4124826, -16.5509451 28.4124922)",,,,,yes
26116390,False,,Calle Toneleros,residential,True,58.413999999999994,"LINESTRING (-16.5526995 28.412109, -16.552869 28.4122723, -16.553035 28.4124541, -16.55308 28.4125131)",,,,,
25038903,False,,Calle los Guirres,residential,True,23.429,"LINESTRING (-16.554542 28.4146659, -16.5546204 28.414865)",,,,,
42143730,False,,Calle Mirlos,residential,False,37.742,"LINESTRING (-16.5542529 28.4149686, -16.5546204 28.414865)",,,,,
25038903,False,,Calle los Guirres,residential,False,23.429,"LINESTRING (-16.5546204 28.414865, -16.554542 28.4146659)",,,,,
42143730,False,,Calle Mirlos,residential,True,37.742,"LINESTRING (-16.5546204 28.414865, -16.5542529 28.4149686)",,,,,
25038903,False,,Calle los Guirres,residential,True,56.247,"LINESTRING (-16.5546204 28.414865, -16.5547495 28.4151607, -16.5547961 28.4153453)",,,,,
83265035,False,,Calle Sor Pura Arencibia,residential,True,18.23,"LINESTRING (-16.5523423 28.4143077, -16.5523956 28.4144648)",,,,,
83265035,False,,Calle Sor Pura Arencibia,residential,False,120.07000000000001,"LINESTRING (-16.5523423 28.4143077, -16.5525209 28.4141587, -16.5526502 28.4140407, -16.5527982 28.4138426, -16.5529728 28.4136826, -16.5531561 28.413504)",,,,,
"[1027214837, 83265030]",True,,Calle Sor Pura Arencibia,residential,False,29.176000000000002,"LINESTRING (-16.5523423 28.4143077, -16.5522206 28.4143977, -16.5522425 28.4144425, -16.5522676 28.4145129)",,,,,
83265035,False,,Calle Sor Pura Arencibia,residential,True,120.07000000000001,"LINESTRING (-16.5531561 28.413504, -16.5529728 28.4136826, -16.5527982 28.4138426, -16.5526502 28.4140407, -16.5525209 28.4141587, -16.5523423 28.4143077)",,,,,
120439875,False,,Calle Carrillo,residential,True,57.979,"LINESTRING (-16.5537973 28.4171803, -16.5539755 28.4171733, -16.5540162 28.4171715, -16.5542307 28.4171606, -16.5543894 28.4171542)",,,,,
1065422809,False,1,Calle Antonio Ruíz Álvarez,residential,True,2.398,"LINESTRING (-16.5569073 28.4115712, -16.5569197 28.4115526)",,,,,yes
43870665,True,1,Calle Antonio Ruíz Álvarez,residential,False,12.579,"LINESTRING (-16.5569073 28.4115712, -16.5568726 28.4116143, -16.5568149 28.4116469)",,,,,
61096484,True,,,residential,False,20.319000000000003,"LINESTRING (-16.5561238 28.4153827, -16.5561608 28.4154413, -16.5561996 28.4155026, -16.5562476 28.4155197)",,,,,
91017957,True,,Calle Doctor Madan,residential,False,29.954,"LINESTRING (-16.5561238 28.4153827, -16.5562973 28.4153022, -16.5563976 28.4152622)",,,,,
760716898,True,2,Avenida Melchor Luz,residential,False,42.791000000000004,"LINESTRING (-16.5553142 28.4130711, -16.5550429 28.4129002, -16.5549581 28.4128475)",,,40,,
1029063280,False,,Calle Gangochera,residential,True,50.318999999999996,"LINESTRING (-16.5553142 28.4130711, -16.5553652 28.4130409, -16.5557257 28.4127996)",,,,,
55424341,False,,Calle Pérez Zamora,residential,True,23.204,"LINESTRING (-16.5512703 28.4136823, -16.5513181 28.4138867)",,,,,
"[75076507, 75076539]",True,,"['Calle Pérez Zamora', 'Calle Canino']",residential,False,160.29499999999996,"LINESTRING (-16.5512703 28.4136823, -16.5511386 28.4130589, -16.5510716 28.4127985, -16.5510747 28.4127695, -16.5511052 28.4127555, -16.5511468 28.4127543, -16.5513217 28.4127856, -16.5515 28.4128099, -16.5516462 28.4128178)",,,,,
52380919,True,,Calle La Sala,residential,False,45.819,"LINESTRING (-16.5508067 28.4137417, -16.5512703 28.4136823)",,,,,
93292790,False,,Calle Nieves Ravelo,residential,True,24.558,"LINESTRING (-16.5508067 28.4137417, -16.5507931 28.4136364, -16.55067 28.413598)",,,,,
"[55346768, 75076651]",False,2,"['Calle Mequinez', 'Explanada del Muelle']",residential,True,530.275,"LINESTRING (-16.55257 28.4184777, -16.5526488 28.4184361, -16.5527418 28.418406, -16.5535738 28.4182796, -16.5539478 28.4182189, -16.5542397 28.4181795, -16.5548402 28.4180575, -16.5549295 28.4180394, -16.5551994 28.4179776, -16.5554223 28.4178985, -16.5556106 28.4177881, -16.5562871 28.4171479, -16.5563193 28.4170935, -16.5563911 28.4169946, -16.5564277 28.4169404, -16.5564589 28.4168496, -16.55643 28.4167241, -16.5563183 28.4165855, -16.5562792 28.4164803, -16.556249 28.4163708, -16.5562295 28.4162139, -16.5562114 28.4161779, -16.5561779 28.4161295)",,,,,
235634235,True,,Avenida José Maria del Campo Llarena,residential,False,24.634999999999998,"LINESTRING (-16.5562476 28.4155197, -16.5562842 28.4154449, -16.5563147 28.4153829, -16.5563685 28.4153279)",,,20,,
75076491,False,,Calle Augustín de Betancourt,residential,True,80.423,"LINESTRING (-16.5488871 28.4156437, -16.5486901 28.4149415)",,,,,
75076608,True,,Calle Mequínez,residential,False,153.03,"LINESTRING (-16.5556488 28.4161151, -16.5556629 28.4161537, -16.5556792 28.4161986, -16.5549622 28.4166939, -16.5547646 28.4171485)",,,20,,
"[235634235, 91017942]",True,,"['Calle San Felipe', 'Avenida José Maria del Campo Llarena']",residential,False,91.146,"LINESTRING (-16.5556488 28.4161151, -16.5558577 28.4160285, -16.555909 28.4159901, -16.5559623 28.4159321, -16.5561444 28.4156721, -16.5562476 28.4155197)",,,20,,
"[219245668, 714015325]",True,"['1', '2']",Avenida Melchor Luz,residential,False,86.736,"LINESTRING (-16.5560282 28.4135338, -16.555931 28.4134705, -16.555427 28.4131434, -16.5553142 28.4130711)",,,40,,
75076561,False,,Calle Calafate,residential,True,70.235,"LINESTRING (-16.5568519 28.4129799, -16.5569491 28.4131067, -16.5572628 28.4134979)",,,,,
75076506,False,,Calle Pérez Zamora,residential,True,87.781,"LINESTRING (-16.5518508 28.416899, -16.5518582 28.416954, -16.5518733 28.4171943, -16.5518954 28.4176873)",,,,,
235634270,True,1,Calle Pérez Zamora,residential,False,126.47299999999998,"LINESTRING (-16.5518508 28.416899, -16.5517946 28.416059, -16.5517841 28.4158751, -16.5516591 28.4158547)",,,,,
235634271,True,,Calle San Felipe,residential,False,101.537,"LINESTRING (-16.5518508 28.416899, -16.5519197 28.4168799, -16.552553 28.4167027, -16.5527959 28.4166386, -16.5528417 28.4166265)",,,,,
75076623,False,,Calle Gorrión,residential,True,97.52799999999999,"LINESTRING (-16.5538006 28.4144829, -16.553823 28.414531, -16.5539275 28.4147284, -16.5541085 28.4150539, -16.5538499 28.415145)",,,,,
235634262,True,,Calle El Pozo,residential,False,195.35800000000003,"LINESTRING (-16.5538006 28.4144829, -16.5538507 28.414463, -16.5542641 28.4142987, -16.5543706 28.4142563, -16.5544657 28.4142185, -16.5545358 28.4141906, -16.5546551 28.4141444, -16.5546896 28.414131, -16.5551516 28.4139458, -16.5552714 28.4138981, -16.5554725 28.4138181, -16.5555364 28.4137927, -16.5556208 28.4137592)",,,,,
235634248,True,,Avenida Melchor Luz,residential,False,71.806,"LINESTRING (-16.5541663 28.4123724, -16.5540407 28.4123343, -16.5539469 28.4123159, -16.5539007 28.4123069, -16.5537408 28.4123027, -16.5536189 28.4123106, -16.5534552 28.4123668)",,,40,,
75076585,False,,Calle Mequinez,residential,False,51.541,"LINESTRING (-16.5561779 28.4161295, -16.5563113 28.4161909, -16.5563777 28.4161938, -16.5564498 28.4162214, -16.5566108 28.4163675)",,,,,
"[55346768, 75076651]",False,2,"['Calle Mequinez', 'Explanada del Muelle']",residential,False,530.2750000000001,"LINESTRING (-16.5561779 28.4161295, -16.5562114 28.4161779, -16.5562295 28.4162139, -16.556249 28.4163708, -16.5562792 28.4164803, -16.5563183 28.4165855, -16.55643 28.4167241, -16.5564589 28.4168496, -16.5564277 28.4169404, -16.5563911 28.4169946, -16.5563193 28.4170935, -16.5562871 28.4171479, -16.5556106 28.4177881, -16.5554223 28.4178985, -16.5551994 28.4179776, -16.5549295 28.4180394, -16.5548402 28.4180575, -16.5542397 28.4181795, -16.5539478 28.4182189, -16.5535738 28.4182796, -16.5527418 28.418406, -16.5526488 28.4184361, -16.55257 28.4184777)",,,,,
"[75076651, 441303998]",False,"['1', '2']",Calle Mequinez,residential,True,23.089,"LINESTRING (-16.5561779 28.4161295, -16.5561125 28.4160857, -16.5560719 28.4160438, -16.5560509 28.4160055, -16.5560334 28.415971)",,,,,
235634263,True,,Calle El Pozo,residential,False,9.524,"LINESTRING (-16.5559716 28.4136035, -16.5560282 28.4135338)",,,,,
235634245,True,1,Avenida Melchor Luz,residential,False,113.71800000000002,"LINESTRING (-16.5559716 28.4136035, -16.556072 28.4136696, -16.5564669 28.4139179, -16.5567969 28.4141334, -16.5569138 28.4142026)",,,40,,
75076487,True,,Calle Álvarez Rixo,residential,False,97.695,"LINESTRING (-16.5556208 28.4137592, -16.5557009 28.4138402, -16.556261 28.4144336)",,,,,
235634262,True,,Calle El Pozo,residential,False,38.562,"LINESTRING (-16.5556208 28.4137592, -16.5559049 28.4136462, -16.5559716 28.4136035)",,,,,
75076585,False,,Calle Mequinez,residential,True,51.541000000000004,"LINESTRING (-16.5566108 28.4163675, -16.5564498 28.4162214, -16.5563777 28.4161938, -16.5563113 28.4161909, -16.5561779 28.4161295)",,,,,
714015301,True,1,Avenida Melchor Luz,residential,False,18.336,"LINESTRING (-16.5547021 28.4128094, -16.5548551 28.4129047)",,,40,,
75076492,True,1,Paseo Hermanos Fernández Perdigón,residential,False,35.124,"LINESTRING (-16.5547021 28.4128094, -16.554757 28.4128716, -16.5547523 28.4129194, -16.5546363 28.4130109, -16.5546051 28.4130552)",,,,,
75076578,False,,Calle Pérez Zamora,residential,True,25.424,"LINESTRING (-16.5514995 28.4144471, -16.551587 28.4146624)",,,,,
