osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,tunnel
44424831,False,1,N-IIa,Avinguda Pau Clarís,secondary,50,False,180.38799999999998,"LINESTRING (1.92311 41.4759083, 1.923492 41.4757111, 1.923672 41.4756128, 1.9237186 41.4755873, 1.9241013 41.4753782, 1.9247434 41.4750262, 1.9248656 41.474959)",,,
1212266235,True,1,N-2a,,secondary,50,False,11.616,"LINESTRING (1.9269895 41.4738894, 1.927046 41.4737939)",,,
"[56472785, 37330850, 48203677]",False,1,"['N-IIa', 'N-2a']",Avinguda Pau Clarís,secondary,50,True,197.15800000000002,"LINESTRING (1.9269895 41.4738894, 1.9269676 41.4739, 1.926779 41.4740007, 1.9258335 41.4745046, 1.9256882 41.4745749, 1.9251946 41.4747971, 1.9250259 41.4748772)",yes,,
34696660,True,1,N-IIa,,secondary,50,False,3.531,"LINESTRING (1.9271391 41.4738672, 1.9270992 41.4738565)",,roundabout,
37330847,False,1,N-IIa,Carrer del Mur,secondary,50,True,20.268,"LINESTRING (1.927569 41.4736122, 1.9273516 41.473694)",,,
37330847,False,1,N-IIa,Carrer del Mur,secondary,50,False,145.50900000000001,"LINESTRING (1.927569 41.4736122, 1.9279314 41.4736345, 1.9293072 41.4737393)",,,
163808659,True,1,,Carrer del Torrent de Rosanes,residential,,False,116.101,"LINESTRING (1.927569 41.4736122, 1.9276007 41.473444, 1.9276643 41.4732969, 1.9278036 41.4730326, 1.9278431 41.4729169, 1.9277848 41.4726039)",,,
34696660,True,1,N-IIa,,secondary,50,False,4.899,"LINESTRING (1.9271275 41.4737062, 1.9271863 41.4737069)",,roundabout,
37330848,True,1,N-2a,,secondary,50,False,9.844,"LINESTRING (1.9270992 41.4738565, 1.9269895 41.4738894)",,,
34696660,True,1,N-IIa,,secondary,50,False,8.481,"LINESTRING (1.9270992 41.4738565, 1.927065 41.4738326, 1.927046 41.4737939)",,roundabout,
34696660,True,1,N-IIa,,secondary,50,False,12.808,"LINESTRING (1.927046 41.4737939, 1.9270519 41.4737581, 1.9270779 41.4737275, 1.9271275 41.4737062)",,roundabout,
37330846,True,1,N-2a,,secondary,50,False,25.968,"LINESTRING (1.9248656 41.474959, 1.9248512 41.4749383, 1.9248464 41.4749152, 1.9248515 41.4748922, 1.9248662 41.4748716, 1.9248888 41.4748555, 1.924917 41.4748456, 1.924948 41.474843, 1.9249785 41.4748478, 1.9250054 41.4748596, 1.9250259 41.4748772)",,roundabout,
44424831,False,1,N-IIa,Avinguda Pau Clarís,secondary,50,True,180.38799999999998,"LINESTRING (1.9248656 41.474959, 1.9247434 41.4750262, 1.9241013 41.4753782, 1.9237186 41.4755873, 1.923672 41.4756128, 1.923492 41.4757111, 1.92311 41.4759083)",,,
37330846,True,1,N-2a,,secondary,50,False,7.188000000000001,"LINESTRING (1.9250259 41.4748772, 1.9250372 41.474897, 1.9250404 41.4749184, 1.925035 41.4749396)",,roundabout,
"[56472785, 37330850, 48203677]",False,1,"['N-IIa', 'N-2a']",Avinguda Pau Clarís,secondary,50,False,197.15800000000002,"LINESTRING (1.9250259 41.4748772, 1.9251946 41.4747971, 1.9256882 41.4745749, 1.9258335 41.4745046, 1.926779 41.4740007, 1.9269676 41.4739, 1.9269895 41.4738894)",yes,,
37330846,True,1,N-2a,,secondary,50,False,5.5649999999999995,"LINESTRING (1.925035 41.4749396, 1.9250202 41.47496, 1.9249939 41.4749782)",,roundabout,
