osmid,bridge,ref,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,name,access
"[146412930, 30643285]",yes,N-120,trunk,False,False,150.918,"LINESTRING (-8.5107824 42.1777531, -8.5102678 42.1776902, -8.509751 42.1776316, -8.5089726 42.1775451)",,,,,
146412932,,N-120,trunk_link,True,False,25.47,"LINESTRING (-8.5089726 42.1775451, -8.5086852 42.1774608)",,,,,
"[146412930, 30643285]",yes,N-120,trunk,False,True,150.918,"LINESTRING (-8.5089726 42.1775451, -8.509751 42.1776316, -8.5102678 42.1776902, -8.5107824 42.1777531)",,,,,
30643275,,N-120,trunk,True,False,14.415,"LINESTRING (-8.508594 42.1773748, -8.5085384 42.1773617, -8.5084801 42.1773627, -8.5084255 42.1773778)",roundabout,,,,
30643301,,PO-403,secondary_link,True,False,16.549,"LINESTRING (-8.508594 42.1773748, -8.5085881 42.1773273, -8.5085599 42.1772688, -8.5085306 42.1772364)",,1,20,,
30643275,,N-120,trunk,True,False,6.773,"LINESTRING (-8.5084255 42.1773778, -8.5083925 42.177396, -8.5083661 42.1774193)",roundabout,,,,
146181439,,N-120,trunk_link,True,False,24.312,"LINESTRING (-8.5083661 42.1774193, -8.5080711 42.1774158)",,,,,
30643275,,N-120,trunk,True,False,10.436,"LINESTRING (-8.5083661 42.1774193, -8.5083473 42.1774473, -8.508338 42.1774778, -8.5083388 42.1775091)",roundabout,,,,
30643310,,PO-254,tertiary_link,True,False,29.138,"LINESTRING (-8.5083981 42.17759, -8.5085551 42.1778248)",,1,,,
30643275,,N-120,trunk,True,False,15.653,"LINESTRING (-8.5083981 42.17759, -8.5084378 42.1776092, -8.5084831 42.1776199, -8.5085305 42.1776213, -8.5085768 42.1776132)",roundabout,,,,
30643275,,N-120,trunk,True,False,15.642999999999999,"LINESTRING (-8.5086306 42.1775889, -8.5086616 42.1775623, -8.5086818 42.1775305, -8.5086899 42.1774958, -8.5086852 42.1774608)",roundabout,,,,
30643277,,N-120,trunk_link,True,False,28.737000000000002,"LINESTRING (-8.5086306 42.1775889, -8.508747 42.1775618, -8.5089726 42.1775451)",,,,,
30643275,,N-120,trunk,True,False,12.504999999999999,"LINESTRING (-8.5086852 42.1774608, -8.5086665 42.177426, -8.5086353 42.1773965, -8.508594 42.1773748)",roundabout,,,,
146181440,,N-120,trunk_link,True,False,24.377,"LINESTRING (-8.5080711 42.1774158, -8.5083388 42.1775091)",,,,,
99617730,,N-120,trunk,False,True,103.416,"LINESTRING (-8.5080711 42.1774158, -8.507938 42.1773984, -8.5078593 42.1773865, -8.5070145 42.1772686, -8.5068916 42.1772537, -8.5068371 42.1772466)",,,,Rúa Real,
300872393,,PO-403,secondary,False,True,96.15100000000001,"LINESTRING (-8.5087911 42.1760651, -8.5088544 42.1758977, -8.5090896 42.175339, -8.5091329 42.1752384)",,2,30,Avenida de Castelao,
300872394,,PO-403,secondary,False,False,132.13400000000001,"LINESTRING (-8.5087911 42.1760651, -8.5087359 42.1762275, -8.5086987 42.1763591, -8.5086537 42.1765524, -8.5086158 42.1767505, -8.5085783 42.1769793, -8.5085722 42.1770391, -8.5085306 42.1772364)",,2,30,Avenida de Castelao,
30643309,,PO-254,tertiary_link,True,False,23.597,"LINESTRING (-8.5085551 42.1778248, -8.5085768 42.1776132)",,1,,,
52151349,,PO-254,tertiary,False,False,14.407,"LINESTRING (-8.5085551 42.1778248, -8.5085741 42.1779536)",,2,,Estrada de Mondariz,
1234257139,,,residential,False,True,36.211,"LINESTRING (-8.507284 42.17369, -8.5077234 42.1736878)",,2,20,Rúa de Braña,
237006943,,,residential,False,True,43.375,"LINESTRING (-8.507284 42.17369, -8.5073186 42.1734999, -8.5073249 42.1733017)",,2,20,Rúa do Dr. Fernández de la Vega,
"[52153626, 52513293, 1173745110, 215290671]",,,"['residential', 'living_street']",True,False,350.942,"LINESTRING (-8.507284 42.17369, -8.507272 42.1737423, -8.5071917 42.1740972, -8.5070799 42.1741098, -8.5061859 42.1742335, -8.506122 42.1743041, -8.5060689 42.1743606, -8.5060204 42.1744154, -8.5060834 42.1744535, -8.5062302 42.1745424, -8.5062666 42.1745614, -8.5070215 42.1744595, -8.5071242 42.1744442, -8.5070969 42.1747205, -8.5071141 42.1748267, -8.5071276 42.1748665, -8.5071461 42.1749169, -8.5072646 42.175316)",,1,20,"['Rúa da Estrada', 'Rúa Morales Hidalgo', 'Rúa do Dr. Fernández de la Vega']",
146175948,,,residential,True,False,33.859,"LINESTRING (-8.5073249 42.1733017, -8.5069153 42.1733256)",,1,20,Rúa Reveriano Soutullo,
