osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,access,width,junction,bridge
146544718,False,5,Alameda Principal,tertiary,50,False,232.27799999999996,"LINESTRING (-4.4225507 36.7176514, -4.4228101 36.7175808, -4.4228957 36.7175575, -4.4231514 36.717488, -4.4233718 36.7174297, -4.423437 36.7174104, -4.423529 36.7173834, -4.4240218 36.7172452, -4.4241508 36.7172087, -4.4243736 36.717144, -4.4245976 36.7170785, -4.4247273 36.717041, -4.4249011 36.7169905, -4.4250102 36.7169614)",,,,,
"[35903166, 191454927]",True,2,"['Alameda Principal', 'Calle Puerta del Mar']",tertiary,40,False,62.759,"LINESTRING (-4.4225507 36.7176514, -4.4225982 36.717772, -4.4226065 36.7177931, -4.4226255 36.7178415, -4.4226531 36.7179116, -4.4227379 36.7181355, -4.4227483 36.7181631, -4.4227587 36.7181906)",,,,,
"[35901833, 627718562, 838607006]",False,"['5', '6']","['Plaza de la Marina', 'Alameda Principal']",tertiary,50,"[False, True]",262.505,"LINESTRING (-4.4225507 36.7176514, -4.4225401 36.7176545, -4.4224493 36.7176809, -4.422293 36.7177236, -4.4222082 36.7177474, -4.4220342 36.7177962, -4.4219991 36.717806, -4.4217747 36.7178689, -4.4214536 36.717959, -4.4212141 36.7180251, -4.4204267 36.7182465, -4.4200389 36.7183555, -4.4197707 36.7184307)",,,,,
"[36228136, 1185661836, 495685788, 27618319]",True,1,"['Plaza del Teatro', 'Calle Tejón y Rodríguez', 'Calle Puerta de Buenaventura']",residential,30,False,229.171,"LINESTRING (-4.4204433 36.7242474, -4.4205037 36.7241681, -4.4206646 36.7239567, -4.4207265 36.7238784, -4.4207845 36.7238106, -4.4209953 36.7235642, -4.4210663 36.7234786, -4.4210947 36.7232877, -4.4214292 36.723563, -4.4214599 36.7235969, -4.4216416 36.7238238, -4.4217375 36.7240397, -4.4217464 36.7240655)",,,,,
1102524193,True,1,Calle Álamos,living_street,,False,89.777,"LINESTRING (-4.4204433 36.7242474, -4.4203768 36.7242129, -4.4196523 36.7238238, -4.4196064 36.7237981)",,permissive,,,
35842748,True,1,Calle Frailes,tertiary,30,False,179.98199999999997,"LINESTRING (-4.4173458 36.7244219, -4.417389 36.7244758, -4.4179624 36.7249728, -4.4184543 36.7254078, -4.4186935 36.7256261)",,,,,
36227055,True,1,Calle Huerto del Conde,residential,30,False,38.782000000000004,"LINESTRING (-4.4173458 36.7244219, -4.4172908 36.7244342, -4.417195 36.7244594, -4.4169308 36.7245267)",,,,,
"[27618005, 544995095]",True,1,"['Calle Álamos', 'Plaza de la Merced']",living_street,30,False,140.35299999999998,"LINESTRING (-4.4196064 36.7237981, -4.4191693 36.7235692, -4.4191228 36.7235448, -4.4189393 36.7234521, -4.4183201 36.7231678, -4.418254 36.7231615)",,,,,
404007980,True,1,Calle Cárcer,residential,30,False,68.49,"LINESTRING (-4.4196064 36.7237981, -4.4195623 36.7238446, -4.419085 36.7242046, -4.4190534 36.7242245)",,,,,
"[61282025, 35772850, 34435254, 61293007]",True,1,"['Calle Ramos Marín', 'Calle Gómez Pallete', 'Plaza Jerónimo Cuervo', 'Calle San Juan de Letrán']",residential,30,False,160.222,"LINESTRING (-4.4190534 36.7242245, -4.4188957 36.7243492, -4.418799 36.7244257, -4.4187792 36.7244326, -4.4187645 36.724433, -4.4186801 36.7243718, -4.4186008 36.7244303, -4.4184726 36.7245285, -4.4184233 36.7245482, -4.4183603 36.7245248, -4.4177676 36.7240028)",,,,,
37995353,True,1,Calle Madre de Dios,living_street,30,False,92.568,"LINESTRING (-4.4190534 36.7242245, -4.4191492 36.7243112, -4.4192154 36.7243706, -4.4193905 36.7245361, -4.4197301 36.724856)",,,,,
35777852,True,2,Glorieta Lola Carrera,secondary,50,False,2.071,"LINESTRING (-4.4271348 36.7177083, -4.4271229 36.7177243)",,,,roundabout,
149953111,True,2,Calle Hilera,secondary,50,False,11.426,"LINESTRING (-4.4271229 36.7177243, -4.4270534 36.7177431, -4.427 36.7177531)",,,,,
190796496,True,2,Glorieta Lola Carrera,secondary,50,False,12.887,"LINESTRING (-4.4271229 36.7177243, -4.4271112 36.7177618, -4.4271184 36.7178, -4.4271434 36.717833)",,,,roundabout,
357575329,False,2,Calle Molina Lario,residential,30,False,22.404,"LINESTRING (-4.4197814 36.718632, -4.4197707 36.7184307)",,,,,
61294555,True,1,Plaza de la Merced,tertiary,30,False,24.31,"LINESTRING (-4.418254 36.7231615, -4.4182192 36.7232047, -4.4181709 36.7232579, -4.4181169 36.7233167, -4.4180958 36.7233395)",,,,,
"[27584441, 113431926]",False,2,"['Plaza de la Merced', 'Plaza María Guerrero']",tertiary,30,False,121.99199999999999,"LINESTRING (-4.418254 36.7231615, -4.4177289 36.722942, -4.4175962 36.7228897, -4.4175042 36.7228529, -4.4171495 36.7226907, -4.4170466 36.7226453)",,,,,
"[34436467, 295024811, 277000207]",False,2,"['Puente de la Aurora', 'Calle Mármoles']",secondary,30,"[False, True]",57.538,"LINESTRING (-4.4252641 36.7217534, -4.4253177 36.7217489, -4.4253387 36.7217488, -4.4257781 36.7217267, -4.4257896 36.7217267, -4.4259084 36.7217226)",,,,,yes
35923003,True,2,Avenida de la Rosaleda,primary,50,False,108.80099999999999,"LINESTRING (-4.4252641 36.7217534, -4.4253146 36.7223737, -4.4253393 36.72273)",,,,,
"[146196600, 765527988]",True,3,"['Calle Córdoba', 'Alameda Principal']",tertiary,50,False,70.17899999999999,"LINESTRING (-4.4223131 36.7170497, -4.4224331 36.7173504, -4.4224796 36.7174671, -4.4224936 36.7175061, -4.4225212 36.7175763, -4.4225507 36.7176514)",,,,,
35903288,True,1,Calle Torregorda,residential,30,False,33.365,"LINESTRING (-4.4239167 36.7178027, -4.424049 36.7180161, -4.4240833 36.7180714)",,,,,
550421685,True,1,Calle Panaderos,residential,30,False,111.885,"LINESTRING (-4.4239167 36.7178027, -4.4238677 36.7178215, -4.4236462 36.7178923, -4.4233429 36.7180002, -4.4228326 36.7181665, -4.4227587 36.7181906)",,,,,
190816355,True,2,Calle Atarazanas,tertiary,40,False,16.393,"LINESTRING (-4.4240833 36.7180714, -4.424256 36.7180207)",,,,,
"[190816353, 860388029, 860388709]",True,2,Calle Atarazanas,residential,40,False,70.372,"LINESTRING (-4.4249962 36.7178006, -4.4248401 36.7178457, -4.4248099 36.7178544, -4.4246778 36.7178924, -4.4245422 36.7179336, -4.424256 36.7180207)",,,,,
549574119,True,1,Calle Ordóñez,residential,30,False,31.394,"LINESTRING (-4.4249962 36.7178006, -4.4249731 36.7177433, -4.4248877 36.717532)",,,,,
36071762,True,1,Calle Ventura Rodríguez,residential,30,False,49.359,"LINESTRING (-4.4264481 36.7250164, -4.4265248 36.7250205, -4.4270007 36.7250459)",,,,,
359277406,True,2,Avenida Fátima,primary,50,False,51.635,"LINESTRING (-4.4264481 36.7250164, -4.4264099 36.7248339, -4.4263648 36.7246338, -4.4263489 36.7245589)",,,,,
359277406,True,2,Avenida Fátima,primary,50,False,46.513,"LINESTRING (-4.4263489 36.7245589, -4.4262492 36.7241483)",,,,,
"[176405149, 176405150]",True,2,Avenida Fátima,primary,50,False,132.05100000000002,"LINESTRING (-4.4262492 36.7241483, -4.4261084 36.7233058, -4.4260633 36.7230282, -4.42605 36.7229716)",,,,,
36071921,True,1,Calle Tiro,residential,30,False,15.366,"LINESTRING (-4.4269382 36.721685, -4.4269541 36.7218226)",,,,,
190509812,False,2,Calle Mármoles,secondary,30,True,91.882,"LINESTRING (-4.4269382 36.721685, -4.4260475 36.7217196, -4.4259084 36.7217226)",,,,,
36071987,False,1,Calle Feijóo,living_street,30,True,81.945,"LINESTRING (-4.427028 36.7221459, -4.4261568 36.7223814)",,,,,
344221489,False,1,Calle Tiro,living_street,20,False,26.578,"LINESTRING (-4.427028 36.7221459, -4.4270783 36.7223815)",,,,,
344221489,False,1,Calle Tiro,living_street,20,True,36.556,"LINESTRING (-4.427028 36.7221459, -4.4269962 36.7219877, -4.4269541 36.7218226)",,,,,
344221489,False,1,Calle Tiro,living_street,20,False,36.556,"LINESTRING (-4.4269541 36.7218226, -4.4269962 36.7219877, -4.427028 36.7221459)",,,,,
36071987,False,1,Calle Feijóo,living_street,30,False,81.945,"LINESTRING (-4.4261568 36.7223814, -4.427028 36.7221459)",,,,,
"[256705712, 36071925]",True,1,"['Plaza de la Aurora', 'Calle Padre Miguel Sánchez']",residential,30,False,116.496,"LINESTRING (-4.4261568 36.7223814, -4.4260917 36.7220871, -4.4260905 36.7220792, -4.4260926 36.7220741, -4.4260983 36.7220697, -4.426108 36.7220669, -4.4269541 36.7218226)",,,,,
344221489,False,1,Calle Tiro,living_street,20,True,26.578,"LINESTRING (-4.4270783 36.7223815, -4.427028 36.7221459)",,,,,
344221490,True,1,Calle Tiro,residential,30,False,70.917,"LINESTRING (-4.4270783 36.7223815, -4.4271055 36.7225572, -4.4271163 36.7226799, -4.4271197 36.7230176)",,,,,
36226937,True,1,Calle Gómez Salazar,residential,30,False,59.756,"LINESTRING (-4.4179461 36.7254198, -4.4177271 36.7255172, -4.4176431 36.7255657, -4.4173584 36.7256765)",,,,,
1181984817,True,1,Calle Cobertizo del Conde,residential,30,False,82.632,"LINESTRING (-4.4179461 36.7254198, -4.417663 36.7252173, -4.4176282 36.7251904, -4.4172777 36.7249053)",,,,,
1181984816,True,1,Calle Cobertizo del Conde,residential,30,False,51.536,"LINESTRING (-4.41833 36.7257664, -4.4179461 36.7254198)",,,,,
36226821,True,1,Calle Cruz Verde,tertiary,30,False,35.957,"LINESTRING (-4.41833 36.7257664, -4.4185792 36.7256702, -4.4186935 36.7256261)",,,,,
36227055,True,1,Calle Huerto del Conde,residential,30,False,42.949,"LINESTRING (-4.4169308 36.7245267, -4.4168946 36.7245382, -4.4167245 36.7245868, -4.4164774 36.7246575)",,,,,
1181984818,True,1,Calle Cobertizo del Conde,residential,30,False,52.248,"LINESTRING (-4.4169308 36.7245267, -4.4170961 36.7247168, -4.4172777 36.7249053)",,,,,
36227206,True,1,Calle Lagunillas,residential,30,False,75.689,"LINESTRING (-4.4172777 36.7249053, -4.416916 36.725215, -4.4167582 36.7253207, -4.4166705 36.7253795)",,,,,
36227317,True,1,Calle Alonso Benítez,residential,30,False,32.916,"LINESTRING (-4.4164774 36.7246575, -4.4166291 36.7249274)",,,,,
36227317,True,1,Calle Alonso Benítez,residential,30,False,62.138999999999996,"LINESTRING (-4.4166291 36.7249274, -4.4167045 36.7250654, -4.4165947 36.7252361, -4.4165235 36.7253331, -4.416515 36.7253574, -4.4165485 36.725431)",,,,,
61278960,True,1,Calle Moreno Carbonero,residential,20,False,46.201,"LINESTRING (-4.4241402 36.71958, -4.4241319 36.719567, -4.4240584 36.719392, -4.4239842 36.7191841)",,,,,
146544715,True,2,Calle Prim,residential,40,False,15.352,"LINESTRING (-4.4251682 36.7177933, -4.4250399 36.7177987, -4.4249962 36.7178006)",,,,,
760004504,True,1,Pasillo Atocha,residential,30,False,36.872,"LINESTRING (-4.4251682 36.7177933, -4.4251595 36.7177248, -4.4251187 36.7174641)",,no,,,
135476582,True,1,Calle Don Rodrigo,residential,30,False,33.16,"LINESTRING (-4.4242003 36.725135, -4.4239694 36.7251692, -4.4238345 36.7251895)",,,,,
61279128,True,2,Plaza de Arriola,tertiary,40,False,55.776,"LINESTRING (-4.424256 36.7180207, -4.4243229 36.7181034, -4.4243947 36.7181972, -4.424549 36.7183991, -4.4245855 36.7184471)",,,,,
61279128,True,2,Plaza de Arriola,tertiary,40,False,60.040000000000006,"LINESTRING (-4.4245855 36.7184471, -4.4246784 36.7185675, -4.4249512 36.7189005)",,,,,
"[61278960, 388064159]",True,1,"['Calle Moreno Carbonero', 'Calle Sagasta']",residential,20,False,79.982,"LINESTRING (-4.4239842 36.7191841, -4.4238592 36.7188425, -4.4242392 36.7186445)",,,,,
61500766,True,1,Calle Sagasta,residential,30,False,37.876,"LINESTRING (-4.4242392 36.7186445, -4.4245281 36.7184809, -4.4245855 36.7184471)",,,,,
61279745,False,1,Calle Olózaga,residential,20,False,30.833,"LINESTRING (-4.4245542 36.7190857, -4.4246996 36.7193373)",,,,,
388080618,True,1,Calle Sebastián Souvirón,residential,20,False,51.97,"LINESTRING (-4.4245542 36.7190857, -4.4239842 36.7191841)",,,,,
388080619,True,1,Calle Olózaga,residential,20,False,56.525,"LINESTRING (-4.4245542 36.7190857, -4.4242392 36.7186445)",,,,,
61279128,True,2,Plaza de Arriola,tertiary,40,False,57.574,"LINESTRING (-4.4249512 36.7189005, -4.42514 36.7191307, -4.4252044 36.7192045, -4.4252387 36.7192832, -4.4252544 36.7193509)",,,,,
61279566,True,1,Calle Sebastián Souvirón,residential,20,False,40.942,"LINESTRING (-4.4249512 36.7189005, -4.4246065 36.7190613, -4.4245542 36.7190857)",,,,,
61335135,True,1,Calle Panaderos,residential,30,False,21.93,"LINESTRING (-4.4251187 36.7174641, -4.4248877 36.717532)",,,,,
184110290,False,1,Calle Panaderos,residential,30,True,21.677,"LINESTRING (-4.4251187 36.7174641, -4.4253444 36.7173915)",,,,,
357171246,True,1,Calle Frailes,tertiary,30,False,9.215,"LINESTRING (-4.4186935 36.7256261, -4.4187671 36.7256843)",,,,,
27618035,True,1,Calle Madre de Dios,living_street,30,False,130.262,"LINESTRING (-4.4180958 36.7233395, -4.4190534 36.7242245)",,,3,,
1153422817,True,1,Plaza de la Merced,tertiary,30,False,90.243,"LINESTRING (-4.4180958 36.7233395, -4.4179278 36.7235208, -4.4177651 36.7236993, -4.4176556 36.7238079, -4.417654 36.7238668, -4.4176748 36.7239134, -4.4177078 36.7239521, -4.4177676 36.7240028)",,,,,
36226937,True,1,Calle Gómez Salazar,residential,30,False,32.765,"LINESTRING (-4.4173584 36.7256765, -4.4170916 36.7257739, -4.4170241 36.7257991)",,,,,
36227206,True,1,Calle Lagunillas,residential,30,False,12.289,"LINESTRING (-4.4166705 36.7253795, -4.4165485 36.725431)",,,,,
"[35903681, 35903052]",True,2,"['Pasillo de Santa Isabel', 'Calle Manuel José García Caparrós']",primary,50,False,173.214,"LINESTRING (-4.4255242 36.717813, -4.4255155 36.7179355, -4.4254954 36.7183412, -4.4254851 36.7184053, -4.4254507 36.7186277, -4.4253448 36.7190079, -4.4252966 36.7191638, -4.4252544 36.7193509)",,,,,
146544715,True,2,Calle Prim,residential,40,False,31.877,"LINESTRING (-4.4255242 36.717813, -4.4254204 36.7177986, -4.4251682 36.7177933)",,,,,
"[149953122, 1188462842, 277000197]",False,"['1', '3']","['Puente de la Esperanza', 'Calle Hilera']",secondary,50,"[False, True]",82.1,"LINESTRING (-4.4255242 36.717813, -4.4256358 36.7178286, -4.4256892 36.7178284, -4.4262774 36.7178264, -4.4264415 36.7178052)",,,,,yes
494876492,True,1,Plaza Miguel de los Reyes,residential,30,False,56.452,"LINESTRING (-4.4170241 36.7257991, -4.4170049 36.7257579, -4.4167044 36.7254185, -4.4166705 36.7253795)",,,,,
989194622,True,1,Calle Carretería,living_street,,False,88.08599999999998,"LINESTRING (-4.4216851 36.7240834, -4.4215756 36.7241186, -4.4213388 36.7241947, -4.4209023 36.724341, -4.4207679 36.724378)",,,,,
146544718,False,5,Alameda Principal,tertiary,50,True,232.278,"LINESTRING (-4.4250102 36.7169614, -4.4249011 36.7169905, -4.4247273 36.717041, -4.4245976 36.7170785, -4.4243736 36.717144, -4.4241508 36.7172087, -4.4240218 36.7172452, -4.423529 36.7173834, -4.423437 36.7174104, -4.4233718 36.7174297, -4.4231514 36.717488, -4.4228957 36.7175575, -4.4228101 36.7175808, -4.4225507 36.7176514)",,,,,
"[832977696, 832977699, 832977694]",True,3,"['Alameda Principal', 'Avenida Andalucía', 'Puente de Tetuán']","['secondary', 'tertiary']",50,False,156.727,"LINESTRING (-4.4250102 36.7169614, -4.4251274 36.7169475, -4.4252236 36.7169384, -4.4253816 36.7169302, -4.4254524 36.716927, -4.4255267 36.7169226, -4.4256 36.7169154, -4.4264009 36.7168403, -4.4265245 36.7168367, -4.4267597 36.7168299)",,,,,yes
"[234936046, 565140357, 83509438]",True,1,"['Plazuela Virgen de la Concepción', 'Calle Padre Jorge Lamothe', 'Túnel Calle Cañaveral']",residential,30,False,99.50000000000001,"LINESTRING (-4.4258324 36.7217773, -4.4258437 36.7217478, -4.4258498 36.721718, -4.4258608 36.7216331, -4.4258711 36.7215117, -4.4258804 36.7214651, -4.4259032 36.7214043, -4.4259311 36.721352, -4.4259889 36.7212666, -4.4260197 36.7212056, -4.4260278 36.7211645, -4.4260206 36.7210774, -4.4260042 36.7209106)",yes,,,,
"[234936048, 373181169, 234936047]",True,2,"['Pasillo Guimbarda', 'Pasillo de Santo Domingo']",primary,40,False,534.1030000000001,"LINESTRING (-4.4258324 36.7217773, -4.4258148 36.7216785, -4.4257554 36.7214322, -4.4256956 36.7211035, -4.4256705 36.7208425, -4.4256468 36.7204745, -4.4256469 36.72022, -4.4256502 36.7201697, -4.4257256 36.7197169, -4.425782 36.7193731, -4.4258429 36.719134, -4.4259346 36.7187914, -4.4261056 36.7183874, -4.4261897 36.7181441, -4.4262027 36.7180591, -4.4262094 36.7179565, -4.4262081 36.7178032, -4.4262124 36.7176548, -4.4262374 36.7172185, -4.4262496 36.7171102, -4.426264 36.7170385)",yes,yes,,,
132695027,False,2,Calle Cerezuela,residential,30,True,61.864999999999995,"LINESTRING (-4.4272347 36.717865, -4.4272292 36.7179522, -4.4271832 36.7184198)",,,,,
132695027,False,2,Calle Cerezuela,residential,30,True,15.465,"LINESTRING (-4.4271832 36.7184198, -4.4271648 36.7185581)",,,,,
132695027,False,2,Calle Cerezuela,residential,30,False,61.864999999999995,"LINESTRING (-4.4271832 36.7184198, -4.4272292 36.7179522, -4.4272347 36.717865)",,,,,
132695027,False,2,Calle Cerezuela,residential,30,False,21.339999999999996,"LINESTRING (-4.4271666 36.7187486, -4.4271558 36.7187165, -4.4271558 36.7186743, -4.4271607 36.7185885, -4.4271648 36.7185581)",,,,,
343435958,False,2,Calle San Jacinto,residential,30,True,23.034999999999997,"LINESTRING (-4.4271666 36.7187486, -4.4271297 36.7187082, -4.4271056 36.7186818, -4.4270703 36.7186432, -4.4270182 36.7185791)",,,,,
584516573,True,1,Calle Carretería,living_street,20,False,204.895,"LINESTRING (-4.4243996 36.7225224, -4.4241103 36.7228762, -4.4238872 36.723094, -4.4238005 36.7231775, -4.4237297 36.7232378, -4.4235627 36.7233716, -4.4234387 36.723449, -4.4232396 36.7235207, -4.4230664 36.7235849, -4.4227643 36.7236939, -4.4227214 36.7237094)",,permit,,,
35923003,True,2,Avenida de la Rosaleda,primary,50,False,55.218,"LINESTRING (-4.4254013 36.723563, -4.4254459 36.7240583)",,,,,
1189947726,False,2,Calle San Rafael,residential,30,False,19.957,"LINESTRING (-4.4254013 36.723563, -4.4253565 36.7235568, -4.425322 36.7235521, -4.4252191 36.7235387, -4.4251826 36.7235502)",,,,,
1102524195,True,1,Calle Carretería,living_street,20,False,95.494,"LINESTRING (-4.4227214 36.7237094, -4.4217464 36.7240655)",,permit,,,
"[135476577, 584350532, 306093021]",True,1,"['Calle Marqués de Valdecañas', 'Calle Álvarez', 'Plaza San Francisco']",residential,30,False,195.853,"LINESTRING (-4.4227214 36.7237094, -4.4228178 36.7239254, -4.4229273 36.7241861, -4.4229394 36.724214, -4.423028 36.7244205, -4.4235468 36.7243392, -4.4238957 36.724277, -4.4240014 36.7245635)",,,,,
135476580,True,1,Calle San Rafael,residential,30,False,50.982,"LINESTRING (-4.4250336 36.7239915, -4.42504 36.7239451, -4.4251662 36.7235743, -4.4251826 36.7235502)",,,,,
35923003,True,2,Avenida de la Rosaleda,primary,50,False,56.400999999999996,"LINESTRING (-4.4254751 36.7245021, -4.4254907 36.7247507, -4.4255065 36.7250087)",,,,,
135476531,True,1,Calle Purificación,residential,30,False,42.105,"LINESTRING (-4.4250029 36.7245139, -4.4254751 36.7245021)",,,,,
135476580,True,1,Calle San Rafael,residential,30,False,58.153,"LINESTRING (-4.4250029 36.7245139, -4.4250336 36.7239915)",,,,,
135476531,True,1,Calle Purificación,residential,30,False,16.135,"LINESTRING (-4.4248222 36.7245228, -4.4250029 36.7245139)",,,,,
306093021,True,1,Calle Álvarez,residential,30,False,65.974,"LINESTRING (-4.4240014 36.7245635, -4.4242003 36.725135)",,,,,
135476531,True,1,Calle Purificación,residential,30,False,73.294,"LINESTRING (-4.4240014 36.7245635, -4.4247068 36.7245275, -4.4248222 36.7245228)",,,,,
1102524192,True,1,Calle Don Rodrigo,residential,30,False,48.394,"LINESTRING (-4.4255065 36.7250087, -4.424964 36.7250272)",,,,,
1102524192,True,1,Calle Don Rodrigo,residential,30,False,9.93,"LINESTRING (-4.424964 36.7250272, -4.4248528 36.7250328)",,,,,
135476544,True,1,Calle Wad Ras,residential,30,False,56.775,"LINESTRING (-4.4248528 36.7250328, -4.4248222 36.7245228)",,,,,
1102524192,True,1,Calle Don Rodrigo,residential,30,False,59.254,"LINESTRING (-4.4248528 36.7250328, -4.4242003 36.725135)",,,,,
972271994,True,1,Calle Carmelitas,residential,30,False,34.893,"LINESTRING (-4.4238345 36.7251895, -4.4238469 36.7252319, -4.4239229 36.7254952)",,,,,
27617970,True,1,Calle Dos Aceras,tertiary,30,False,113.518,"LINESTRING (-4.420638 36.7253934, -4.4207357 36.7247141, -4.4207679 36.724378)",,,,,
190796497,False,3,Calle Hilera,secondary,50,False,24.653000000000002,"LINESTRING (-4.4267177 36.717796, -4.4266574 36.717795, -4.4264415 36.7178052)",,,,,
"[760004442, 373181162]",True,"['1', '2']",Calle Hilera,secondary,50,False,38.248,"LINESTRING (-4.4267177 36.717796, -4.4268439 36.7178164, -4.4269721 36.7178243, -4.4270603 36.7178317, -4.4271434 36.717833)",,,,,
957123177,False,,Calle Martinete,living_street,,True,47.711,"LINESTRING (-4.4265864 36.7200189, -4.426867 36.7203843)",,,,,
234938776,False,,Calle Zurradores,living_street,,True,30.233,"LINESTRING (-4.426867 36.7203843, -4.4270554 36.7206104)",,,,,
957123177,False,,Calle Martinete,living_street,,False,47.711,"LINESTRING (-4.426867 36.7203843, -4.4265864 36.7200189)",,,,,
135476784,False,,Calle Agustín Parejo,living_street,,False,97.123,"LINESTRING (-4.426867 36.7203843, -4.4266372 36.7204973, -4.4264281 36.7206031, -4.4263161 36.7206877, -4.4261739 36.72079, -4.4260465 36.7208901, -4.4260042 36.7209106)",,,,,
234938776,False,,Calle Zurradores,living_street,,False,30.233,"LINESTRING (-4.4270554 36.7206104, -4.426867 36.7203843)",,,,,
135476784,False,,Calle Agustín Parejo,living_street,,True,97.12299999999999,"LINESTRING (-4.4260042 36.7209106, -4.4260465 36.7208901, -4.4261739 36.72079, -4.4263161 36.7206877, -4.4264281 36.7206031, -4.4266372 36.7204973, -4.426867 36.7203843)",,,,,
"[234939140, 565140357]",True,1,"['Calle Padre Jorge Lamothe', 'Calle Cerrojo']",residential,30,False,125.465,"LINESTRING (-4.4260042 36.7209106, -4.4259914 36.7207449, -4.4259796 36.7204542, -4.426015 36.7203838, -4.4260527 36.7203192, -4.4261306 36.7202612, -4.4261637 36.7202446, -4.4263426 36.7201357, -4.4263854 36.720115, -4.4265864 36.7200189)",,,,,
