osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,maxspeed,bridge
13866146,True,1,AC-543,Avenida da Maía,primary,False,40.588,"LINESTRING (-8.6506604 42.8600003, -8.6504243 42.8600595, -8.6504073 42.8600641, -8.6503907 42.8600691, -8.6503802 42.8600726, -8.650358 42.86008, -8.6503214 42.8600933, -8.650297 42.8601022, -8.6502024 42.8601409)",,,
440074810,False,2,AC-543,Avenida da Maía,primary,True,66.261,"LINESTRING (-8.6506604 42.8600003, -8.6509217 42.8599154, -8.6511957 42.8598212, -8.6513989 42.8597513)",,,
13864242,True,1,AC-543,Avenida da Maía,primary,False,36.867000000000004,"LINESTRING (-8.6497966 42.8603805, -8.6499431 42.8603326, -8.6499907 42.8603173, -8.6500307 42.8603049, -8.650054 42.8602976, -8.6500765 42.8602916, -8.6501004 42.8602856, -8.6501277 42.8602798, -8.6501453 42.860276, -8.6501595 42.8602729, -8.6501747 42.8602699, -8.6501878 42.8602674, -8.650201 42.8602651, -8.6502183 42.8602631)",,,
13866145,False,2,AC-543,Avenida da Maía,primary,False,72.294,"LINESTRING (-8.6497966 42.8603805, -8.6496575 42.860444, -8.6494116 42.8605569, -8.6493423 42.8605887, -8.6490444 42.860725)",,,
440074801,True,1,AC-543,Avenida da Maía,primary,False,76.369,"LINESTRING (-8.6465793 42.8617923, -8.6461205 42.86192, -8.6457072 42.8620433)",,,
1016958381,False,2,AC-543,Avenida da Maía,primary,True,35.466,"LINESTRING (-8.6465793 42.8617923, -8.6466744 42.8617632, -8.6467109 42.8617506, -8.6467604 42.8617336, -8.6468093 42.8617166, -8.6468841 42.8616903, -8.6469302 42.8616743, -8.646974 42.8616582)",,,
1125489722,False,,,Rúa do Muíño,residential,False,181.779,"LINESTRING (-8.6465793 42.8617923, -8.6465259 42.8616984, -8.6464057 42.8614903, -8.6463588 42.8614285, -8.6462133 42.8612365, -8.6460117 42.8609936, -8.6458044 42.8607763, -8.6455663 42.8605807, -8.6454893 42.8605172, -8.6453306 42.8604872)",,,
13864219,True,1,AC-543,,primary,False,15.256999999999998,"LINESTRING (-8.6503206 42.8602125, -8.6503215 42.8602084, -8.650322 42.8602043, -8.6503222 42.8602001, -8.650322 42.860196, -8.6503214 42.8601919, -8.6503205 42.8601878, -8.6503192 42.8601838, -8.6503176 42.8601798, -8.6503156 42.8601759, -8.6503133 42.8601721, -8.6503106 42.8601685, -8.6503077 42.8601649, -8.6503044 42.8601616, -8.6503008 42.8601583, -8.650297 42.8601553, -8.6502929 42.8601525, -8.6502885 42.8601498, -8.650284 42.8601474, -8.6502792 42.8601451, -8.6502742 42.8601432, -8.6502691 42.8601414, -8.6502638 42.8601399, -8.6502585 42.8601387, -8.650253 42.8601377, -8.6502481 42.860137, -8.6502431 42.8601366, -8.6502382 42.8601363, -8.6502332 42.8601363, -8.6502283 42.8601365, -8.6502233 42.8601368, -8.6502184 42.8601374, -8.6502136 42.8601382, -8.6502079 42.8601394, -8.6502024 42.8601409)",roundabout,,
13864241,True,1,AC-543,Avenida da Maía,primary,False,36.446,"LINESTRING (-8.6503206 42.8602125, -8.650323 42.8602104, -8.6503393 42.8601963, -8.6503477 42.8601892, -8.6503556 42.8601831, -8.650372 42.8601721, -8.6503939 42.860158, -8.6504126 42.860146, -8.650428 42.860137, -8.6506604 42.8600003)",,,
13864219,True,1,AC-543,,primary,False,0.347,"LINESTRING (-8.6502183 42.8602631, -8.6502225 42.8602636)",roundabout,,
943596766,False,,,Avenida da Peregrina,primary,True,18.597,"LINESTRING (-8.6518767 42.8617375, -8.6520194 42.861868)",,,
37895925,False,,,Travesía da Peregrina,residential,True,103.14200000000001,"LINESTRING (-8.6518767 42.8617375, -8.6519166 42.8617013, -8.6519351 42.8616844, -8.6521592 42.8614807, -8.6522503 42.8613769, -8.6523085 42.8612577, -8.6523788 42.8610106, -8.6524098 42.8609181)",,,
943596766,False,,,Avenida da Peregrina,primary,False,69.571,"LINESTRING (-8.6518767 42.8617375, -8.6518123 42.8616796, -8.6517964 42.8616653, -8.6513373 42.8612526)",,,
37895925,False,,,Travesía da Peregrina,residential,False,175.734,"LINESTRING (-8.6525727 42.8593478, -8.6525754 42.8594552, -8.6525794 42.8596123, -8.6525709 42.8600315, -8.652566 42.8601681, -8.652533 42.8604678, -8.6524386 42.8607999, -8.6524098 42.8609181)",,,
319264358,False,,,Rúa da Fragua,residential,True,178.599,"LINESTRING (-8.6525727 42.8593478, -8.6525683 42.8592862, -8.6525536 42.8590822, -8.652545 42.8589182, -8.6525192 42.8587352, -8.6524762 42.8585586, -8.6524073 42.8581611, -8.6523385 42.8579718, -8.6521923 42.8577841)",,,
"[440074802, 440074806]",False,2,AC-543,Avenida da Maía,primary,True,112.96100000000001,"LINESTRING (-8.6525727 42.8593478, -8.6530618 42.8591829, -8.6534098 42.8590619, -8.653654 42.8589833, -8.6537414 42.8589538, -8.6538317 42.8589233)",,,
440074810,False,2,AC-543,Avenida da Maía,primary,False,105.676,"LINESTRING (-8.6525727 42.8593478, -8.6518517 42.8595975, -8.65156 42.8596986, -8.6514589 42.8597317, -8.6513989 42.8597513)",,,
732377327,True,1,,Rúa de Entrerríos,residential,False,98.858,"LINESTRING (-8.649984 42.8582718, -8.6489831 42.8587739)",,,
82985230,False,1,DP-0205,Rúa do Alcalde Lorenzo,tertiary,False,77.177,"LINESTRING (-8.649984 42.8582718, -8.6494693 42.8577206, -8.6494489 42.8576992)",,50,
203062738,False,1,DP-0205,Rúa do Alcalde Lorenzo,tertiary,True,80.527,"LINESTRING (-8.649984 42.8582718, -8.6500852 42.8583675, -8.6505487 42.8588658)",,50,
96010239,False,,,,tertiary,False,78.725,"LINESTRING (-8.6456207 42.8554341, -8.6453679 42.855406, -8.6451032 42.8553181, -8.6446844 42.855336)",,,
203059654,False,,,,residential,True,55.65,"LINESTRING (-8.6456207 42.8554341, -8.6456349 42.8554955, -8.6456231 42.8555778, -8.6455896 42.8556614, -8.6455345 42.8557235, -8.6454046 42.8557379, -8.645324 42.8557494, -8.6452844 42.8557735)",,,
235294270,True,1,,,tertiary,False,31.899,"LINESTRING (-8.6456207 42.8554341, -8.645734 42.8554623, -8.6458923 42.8554754, -8.646004 42.8554844)",,,
96010239,False,,,,tertiary,False,24.173,"LINESTRING (-8.6446844 42.855336, -8.6443967 42.8552833)",,,
96010239,False,,,,tertiary,True,78.725,"LINESTRING (-8.6446844 42.855336, -8.6451032 42.8553181, -8.6453679 42.855406, -8.6456207 42.8554341)",,,
203059021,False,,,,residential,False,69.024,"LINESTRING (-8.6446844 42.855336, -8.6447963 42.8554273, -8.6451821 42.8557071, -8.6452844 42.8557735)",,,
96010238,True,,,,tertiary_link,False,33.370000000000005,"LINESTRING (-8.6465455 42.8554616, -8.6462638 42.8553715, -8.6461704 42.8553414)",,,
235294274,True,1,DP-0205,,tertiary,False,58.554,"LINESTRING (-8.6465455 42.8554616, -8.6462632 42.8553253, -8.6459736 42.8551446)",,,
732377328,False,2,,Rúa de Entrerríos,residential,False,37.826,"LINESTRING (-8.6489831 42.8587739, -8.6486038 42.8589699)",,,
83808294,True,1,,Rúa Ameneiral,residential,False,182.84400000000002,"LINESTRING (-8.6489831 42.8587739, -8.6490659 42.8588659, -8.6495779 42.8594246, -8.6496319 42.8594804, -8.6498153 42.8596801, -8.6500812 42.8599744, -8.6501267 42.8600257, -8.6501332 42.8600347, -8.6501413 42.8600475, -8.6501479 42.8600596, -8.6501544 42.8600755, -8.6501574 42.8600853, -8.6501596 42.8600948, -8.6501623 42.8601103, -8.6501686 42.8601586)",,50,
"[203062738, 83808828]",False,"['1', '2']",DP-0205,Rúa do Alcalde Lorenzo,tertiary,False,120.41499999999999,"LINESTRING (-8.6513989 42.8597513, -8.651289 42.8596406, -8.6512564 42.8596078, -8.6510591 42.8594092, -8.6507539 42.8590863, -8.6505487 42.8588658)",,50,
440074810,False,2,AC-543,Avenida da Maía,primary,False,66.261,"LINESTRING (-8.6513989 42.8597513, -8.6511957 42.8598212, -8.6509217 42.8599154, -8.6506604 42.8600003)",,,
440074810,False,2,AC-543,Avenida da Maía,primary,True,105.676,"LINESTRING (-8.6513989 42.8597513, -8.6514589 42.8597317, -8.65156 42.8596986, -8.6518517 42.8595975, -8.6525727 42.8593478)",,,
440074811,False,2,AC-543,Avenida da Maía,primary,False,96.17699999999998,"LINESTRING (-8.6488217 42.8608296, -8.6487172 42.8608766, -8.6485892 42.8609356, -8.6484446 42.8610026, -8.6483245 42.8610582, -8.6482178 42.8611077, -8.6481204 42.8611522, -8.6480505 42.8611847, -8.6479855 42.8612142, -8.6479342 42.8612377, -8.6479116 42.8612481, -8.6478837 42.861261, -8.6478228 42.86129)",,50,
1222554499,False,2,AC-543,Avenida da Maía,primary,True,21.559,"LINESTRING (-8.6488217 42.8608296, -8.6489969 42.8607467, -8.6490444 42.860725)",,,
83808833,False,,,Rúa das Pesqueiras,residential,True,170.18800000000002,"LINESTRING (-8.6478363 42.8593699, -8.6478917 42.8594396, -8.6482802 42.8599287, -8.6483351 42.8599978, -8.6485023 42.8602082, -8.6488514 42.8606611, -8.648873 42.8606981)",,,
"[732377328, 159045867, 159044581, 520803678]",False,2,,"['Rúa Entrerríos', 'Rúa de Entrerríos']","['residential', 'unclassified']","[False, True]",100.247,"LINESTRING (-8.6478363 42.8593699, -8.6477654 42.8594169, -8.6477465 42.8594266, -8.6472669 42.8596711, -8.6472099 42.8596979, -8.6471882 42.8597074, -8.6471559 42.8597217, -8.6469507 42.85982, -8.6468229 42.8598792)",,,yes
732377328,False,2,,Rúa de Entrerríos,residential,True,76.75800000000001,"LINESTRING (-8.6478363 42.8593699, -8.6479049 42.8593341, -8.6486038 42.8589699)",,,
83842123,False,,,Rúa da Rosaleda,residential,False,55.173,"LINESTRING (-8.645076 42.8630302, -8.6448255 42.8631492, -8.6445159 42.8633087)",,,
83842123,False,,,Rúa da Rosaleda,residential,True,234.67900000000003,"LINESTRING (-8.645076 42.8630302, -8.6457828 42.8627367, -8.6460738 42.8626186, -8.6466053 42.8623295, -8.6469564 42.8620615, -8.6470165 42.8618976, -8.6470093 42.8617177, -8.646974 42.8616582)",,,
