osmid,oneway,name,highway,reversed,length,geometry,junction,ref,lanes,maxspeed,tunnel,width
256676100,True,Calle Mancilla,residential,False,23.308,"LINESTRING (-5.1078802 37.2357696, -5.1081377 37.2357259)",,,,,,
65753501,False,Calle Albanzuela,residential,False,16.16,"LINESTRING (-5.1062943 37.2333597, -5.1061529 37.2332678)",,,,,,
86640967,False,Calle Cádiz,residential,False,26.279,"LINESTRING (-5.1062943 37.2333597, -5.1065216 37.2332077)",,,,,,
65753501,False,Calle Albanzuela,residential,True,101.854,"LINESTRING (-5.1062943 37.2333597, -5.1068034 37.2337734, -5.1070921 37.2340196)",,,,,,
42209901,True,,secondary,False,8.29,"LINESTRING (-5.1085451 37.2411881, -5.1085176 37.2411764, -5.1084867 37.2411725, -5.108456 37.2411769)",roundabout,A-351,1,30,,
258873257,False,Calle Alfonso XII,secondary,True,64.089,"LINESTRING (-5.1085451 37.2411881, -5.1086039 37.241087, -5.1089374 37.2407053)",,A-351,,30,,
301849641,False,,secondary,True,21.423,"LINESTRING (-5.1070889 37.2418105, -5.1073164 37.2417448)",,A-351,,30,,
402096761,True,Calle Carrera,residential,False,70.574,"LINESTRING (-5.1070889 37.2418105, -5.1065452 37.2413463)",,,,,,
301385573,True,Calle María La Cueva,residential,False,26.064,"LINESTRING (-5.10838 37.2343226, -5.108249 37.2342995, -5.1081574 37.2342834, -5.1080931 37.2342967)",,,,,,
65753609,True,Calle Puentezuela,residential,False,74.322,"LINESTRING (-5.1015995 37.2335582, -5.1015562 37.2328907)",,,,,,
65753611,True,Calle Cruz,residential,False,155.291,"LINESTRING (-5.1015995 37.2335582, -5.1007174 37.2333549, -5.1003881 37.2332805, -5.1001247 37.2332461, -5.0998984 37.2332375)",,,,,,
65753585,True,Plaza Salitre,residential,False,17.697,"LINESTRING (-5.1076977 37.2358091, -5.1077264 37.2359666)",roundabout,,,,,
86640961,False,Calle Maestro Servando Jimenez,residential,True,57.019,"LINESTRING (-5.0982632 37.2341288, -5.0980589 37.2343604, -5.098305 37.2344804)",,,,,,
65753501,False,Calle Albanzuela,residential,False,92.94900000000001,"LINESTRING (-5.1078628 37.234586, -5.1072842 37.2341835, -5.1070921 37.2340196)",,,,,,
301385573,True,Calle María La Cueva,residential,False,35.951,"LINESTRING (-5.1078628 37.234586, -5.1078195 37.2346894, -5.1077937 37.2348441, -5.1077991 37.2349022)",,,,,,
65753575,True,Calle Alcantarilla,residential,False,27.865,"LINESTRING (-5.1054087 37.2332077, -5.1056403 37.233038)",,,,,,
84594094,True,Calle Gordillo,residential,False,31.981,"LINESTRING (-5.1077845 37.2384331, -5.1081332 37.2383579)",,,,,,
140065313,True,Calle San Pedro,residential,False,139.702,"LINESTRING (-5.1077845 37.2384331, -5.1065039 37.2391673)",,,,,,
140065311,False,Calle Cristo,residential,False,44.854,"LINESTRING (-5.1077845 37.2384331, -5.1077722 37.2382521, -5.107775 37.23803)",,,,,,
256676343,False,Plaza Mayor,residential,False,55.74,"LINESTRING (-5.1036653 37.2374454, -5.1030764 37.2376228)",,,,,,
84594069,True,Plaza Mayor,residential,False,68.60900000000001,"LINESTRING (-5.1036653 37.2374454, -5.103647 37.2373865, -5.1035339 37.2370629, -5.1032713 37.2371328)",,,,,,
65753501,False,Calle Albanzuela,residential,True,35.594,"LINESTRING (-5.1052785 37.2328984, -5.1056403 37.233038)",,,,,,
65753645,True,Calle San Felipe,residential,False,124.491,"LINESTRING (-5.1052785 37.2328984, -5.104383 37.2337616)",,,,,,
256679040,True,,residential,False,36.273,"LINESTRING (-5.1052785 37.2328984, -5.1054087 37.2332077)",,,,,,
301385573,True,Calle María La Cueva,residential,False,38.057,"LINESTRING (-5.1087815 37.2344449, -5.10838 37.2343226)",,,,,,
65753546,False,Travesía San Roque,residential,True,56.1,"LINESTRING (-5.0994064 37.2337335, -5.0995747 37.2332471)",,,,,,
65753566,True,Calle Capitán,residential,False,165.15,"LINESTRING (-5.0994064 37.2337335, -5.0997237 37.2339048, -5.1009322 37.2345879)",,,,,,
65753566,True,Calle Capitán,residential,False,62.808,"LINESTRING (-5.0988211 37.2334143, -5.0994064 37.2337335)",,,,,,
65753661,True,,tertiary,False,19.37,"LINESTRING (-5.0988211 37.2334143, -5.0988461 37.2334031, -5.0988654 37.2333862, -5.0988772 37.2333654, -5.0988804 37.2333427, -5.0988746 37.2333203, -5.0988603 37.2333005, -5.0988391 37.2332851, -5.0988226 37.2332795)",roundabout,SE-9219,,,,
65753501,False,Calle Albanzuela,residential,False,101.854,"LINESTRING (-5.1070921 37.2340196, -5.1068034 37.2337734, -5.1062943 37.2333597)",,,,,,
65753501,False,Calle Albanzuela,residential,True,92.94900000000001,"LINESTRING (-5.1070921 37.2340196, -5.1072842 37.2341835, -5.1078628 37.234586)",,,,,,
65753501,False,Calle Albanzuela,residential,False,52.081,"LINESTRING (-5.1061529 37.2332678, -5.1056403 37.233038)",,,,,,
65753501,False,Calle Albanzuela,residential,True,16.16,"LINESTRING (-5.1061529 37.2332678, -5.1062943 37.2333597)",,,,,,
65753556,False,,residential,False,75.367,"LINESTRING (-5.1061529 37.2332678, -5.1058188 37.2336673, -5.1057269 37.2338511)",,,,,,
65753655,True,Calle Antequera,residential,False,259.831,"LINESTRING (-5.1044045 37.2351333, -5.1070563 37.2356516, -5.1072536 37.2356943)",,,,,,
256678658,False,,residential,False,47.373000000000005,"LINESTRING (-5.1044045 37.2351333, -5.1044641 37.2348511, -5.1043215 37.2347694)",,,,,,
65753604,True,Calle de Lucena,residential,False,102.225,"LINESTRING (-5.1089374 37.2407053, -5.1084684 37.2398652)",,,,,,
258873257,False,Calle Alfonso XII,secondary,False,64.089,"LINESTRING (-5.1089374 37.2407053, -5.1086039 37.241087, -5.1085451 37.2411881)",,A-351,,30,,
65753502,True,Calle Capitán,tertiary,False,15.307,"LINESTRING (-5.0985906 37.2334167, -5.0987635 37.2334162)",,,,,,
65753505,True,Calle Profesor Francisco Olid,residential,False,38.534,"LINESTRING (-5.0985906 37.2334167, -5.0985602 37.2337624)",,,,,,
42209901,True,,secondary,False,17.402,"LINESTRING (-5.1083974 37.241268, -5.1084159 37.2412956, -5.108447 37.2413148, -5.1084852 37.2413221, -5.1085239 37.2413164, -5.1085562 37.2412986)",roundabout,A-351,1,30,,
301849641,False,,secondary,False,42.935,"LINESTRING (-5.1083974 37.241268, -5.1081953 37.2413748, -5.107988 37.2414749)",,A-351,,30,,
65753596,True,Calle San José,residential,False,22.15,"LINESTRING (-5.106916 37.2341611, -5.1070921 37.2340196)",,,,,,
65753634,True,Calle San Juan,residential,False,110.771,"LINESTRING (-5.106916 37.2341611, -5.1057269 37.2338511)",,,,,,
65753514,True,Calle Marrubial,residential,False,33.91,"LINESTRING (-5.104383 37.2337616, -5.1040508 37.2336098)",,,,,,
84594071,False,Calle Cuesta del Calvario,residential,False,57.929,"LINESTRING (-5.0987894 37.2360402, -5.098902 37.2360135, -5.0990752 37.235989, -5.0994321 37.235946)",,,,,,
256578851,False,Plaza La Farfana,residential,False,171.808,"LINESTRING (-5.0987894 37.2360402, -5.0988521 37.2360827, -5.0989118 37.2361413, -5.0996088 37.2368251, -5.099787 37.2372045, -5.0998391 37.2373154)",,,,,,
140065311,False,Calle Cristo,residential,True,82.185,"LINESTRING (-5.1077908 37.237291, -5.107775 37.23803)",,,,,,
140065314,True,Calle Sevilla,residential,False,144.934,"LINESTRING (-5.1077908 37.237291, -5.1075093 37.237273, -5.1071906 37.2372643, -5.1066993 37.2372816, -5.1061559 37.2373037)",,,,,,
65753523,True,Calle Sor Ángela de la Cruz,residential,False,11.227,"LINESTRING (-5.1079168 37.2373025, -5.1077908 37.237291)",,,,,,
65753642,True,Calle Carmen,residential,False,149.86700000000002,"LINESTRING (-5.1079168 37.2373025, -5.1079127 37.2371137, -5.1079082 37.2369074, -5.1078624 37.2365494, -5.1077264 37.2359666)",,,,,,
65753611,True,Calle Cruz,residential,False,133.128,"LINESTRING (-5.1030442 37.2338904, -5.1015995 37.2335582)",,,,,,
140065310,True,Calle Ortigosa,residential,False,109.483,"LINESTRING (-5.1030442 37.2338904, -5.1028504 37.2340905, -5.1025641 37.2344664, -5.1024989 37.2345925, -5.1024574 37.2347449)",,,,,,
365536168,False,,tertiary,False,8.142,"LINESTRING (-5.0983963 37.2330644, -5.0984711 37.233107)",,SE-9219,,,,
65753585,True,Plaza Salitre,residential,False,26.261,"LINESTRING (-5.1078209 37.236001, -5.1078802 37.2357696)",roundabout,,,,,
140065314,True,Calle Sevilla,residential,False,41.939,"LINESTRING (-5.105996 37.2373091, -5.1055235 37.2373364)",,,,,,
84594055,True,Calle Molinos,residential,False,61.424,"LINESTRING (-5.105996 37.2373091, -5.1061106 37.237051, -5.1061709 37.2368908, -5.1061697 37.2367794)",,,,,,
301385573,True,Calle María La Cueva,residential,False,96.868,"LINESTRING (-5.1077991 37.2349022, -5.1078645 37.2357718)",,,,,,
65753611,True,Calle Cruz,residential,False,301.283,"LINESTRING (-5.1077991 37.2349022, -5.1077335 37.2349729, -5.107662 37.2350044, -5.1076104 37.2350101, -5.1046193 37.2342971, -5.1045844 37.2342881)",,,,,,
65753575,True,Calle Alcantarilla,residential,False,56.603,"LINESTRING (-5.1050622 37.2336355, -5.1054087 37.2332077)",,,,,,
65753546,False,Travesía San Roque,residential,False,56.1,"LINESTRING (-5.0995747 37.2332471, -5.0994064 37.2337335)",,,,,,
65753611,True,Calle Cruz,residential,False,66.682,"LINESTRING (-5.0995747 37.2332471, -5.0988226 37.2332795)",,,,,,
65753661,True,,tertiary,False,2.703,"LINESTRING (-5.098813 37.2332757, -5.0987898 37.2332731, -5.0987827 37.2332732)",roundabout,SE-9219,,,,
65753655,True,Calle Antequera,residential,False,63.351,"LINESTRING (-5.1009322 37.2345879, -5.1016474 37.2346067)",,,,,,
256578924,True,Calle San Agustín,residential,False,115.215,"LINESTRING (-5.1009322 37.2345879, -5.1012687 37.2349635, -5.1017016 37.2354235)",,,,,,
65753530,True,Calle Maricadena,residential,False,99.255,"LINESTRING (-5.1081377 37.2357259, -5.108805 37.2350086)",,,,,,
256676100,True,Calle Mancilla,residential,False,71.638,"LINESTRING (-5.1081377 37.2357259, -5.1089425 37.2356587)",,,,,,
84594055,True,Calle Molinos,residential,False,48.044,"LINESTRING (-5.1061697 37.2367794, -5.1061396 37.236348)",,,,,,
86640982,True,Calle Hazuelas,residential,False,197.67800000000003,"LINESTRING (-5.1061697 37.2367794, -5.1064207 37.2367579, -5.1072012 37.2365571, -5.1072334 37.2362837, -5.1072302 37.2361894, -5.1071772 37.2360675, -5.1074759 37.2358702, -5.1075296 37.2357615)",,,,,,
84594065,True,Calle la Cilla,residential,False,127.306,"LINESTRING (-5.1057505 37.24062, -5.1067226 37.2399513, -5.1068449 37.2398776)",,,,,,
84594095,True,Calle Carrera,residential,False,76.62299999999999,"LINESTRING (-5.1057505 37.24062, -5.1059711 37.2408209, -5.1063088 37.2411465)",,,,,,
256688413,True,Calle de Alfoli,residential,False,85.33,"LINESTRING (-5.1078334 37.2402441, -5.1072594 37.2396276)",,,,,,
256688412,True,Calle Aguilar,residential,False,168.177,"LINESTRING (-5.1078334 37.2402441, -5.1070573 37.2406991, -5.1063088 37.2411465)",,,,,,
140065312,True,Calle San Cristobal,residential,False,226.89300000000003,"LINESTRING (-5.1051628 37.2410322, -5.1045093 37.240963, -5.1028407 37.2407536, -5.1026294 37.2407235)",,,1,,,
256578924,True,Calle San Agustín,residential,False,78.373,"LINESTRING (-5.1017016 37.2354235, -5.1022066 37.2360024)",,,,,,
84594078,False,,residential,True,81.735,"LINESTRING (-5.1063024 37.2392828, -5.1068449 37.2398776)",,,,,,
140065313,True,Calle San Pedro,residential,False,129.31,"LINESTRING (-5.1063024 37.2392828, -5.1062216 37.2393291, -5.1051291 37.2399755)",,,,,,
375711102,False,Camino Buenavista,residential,False,87.45,"LINESTRING (-5.0997095 37.2397584, -5.0996143 37.2394193, -5.0996343 37.2389806)",,,,,,
84594054,False,Calle Alpechín,residential,True,47.295,"LINESTRING (-5.1006765 37.2389502, -5.1008012 37.2389583, -5.1012103 37.2389626)",,,,,,
65753655,True,Calle Antequera,residential,False,6.511,"LINESTRING (-5.1043329 37.2351199, -5.1044045 37.2351333)",,,,,,
84594081,True,Calle Arciprste Valderrama,residential,False,39.057,"LINESTRING (-5.1043329 37.2351199, -5.1043465 37.2352924, -5.1044183 37.2354614)",,,,,,
86640953,False,,residential,True,42.196,"LINESTRING (-5.1050129 37.2357311, -5.1046363 37.2359637)",,,,,,
84594080,True,Calle Luis de Molina,residential,False,169.227,"LINESTRING (-5.0996343 37.2389806, -5.1004861 37.2389128, -5.1008937 37.2388062, -5.1012777 37.2386934, -5.101391 37.2386478, -5.1014716 37.2386154)",,,,,,
"[256578851, 375711102]",False,"['Plaza La Farfana', 'Camino Buenavista']",residential,"[False, True]",199.43099999999998,"LINESTRING (-5.0996343 37.2389806, -5.0996857 37.2383856, -5.0996894 37.2383424, -5.0997774 37.2382429, -5.1000755 37.2379056, -5.099928 37.2375643, -5.0998391 37.2373154)",,,,,,
375711102,False,Camino Buenavista,residential,True,87.45,"LINESTRING (-5.0996343 37.2389806, -5.0996143 37.2394193, -5.0997095 37.2397584)",,,,,,
1218078221,False,,residential,False,16.53,"LINESTRING (-5.1020248 37.2390416, -5.1020625 37.238896)",,,,,,
84594054,False,Calle Alpechín,residential,False,72.737,"LINESTRING (-5.1020248 37.2390416, -5.1013684 37.2389643, -5.1012103 37.2389626)",,,,,,
84594054,False,Calle Alpechín,residential,True,183.72,"LINESTRING (-5.1020248 37.2390416, -5.1027256 37.2391611, -5.1029643 37.2391447, -5.1035864 37.2390598, -5.10404 37.2389167)",,,,,,
256677188,False,,residential,False,50.31,"LINESTRING (-5.1061745 37.2387986, -5.1065039 37.2391673)",,,,,,
84594077,False,Calle Quijada,residential,False,152.291,"LINESTRING (-5.1061745 37.2387986, -5.1056867 37.2390604, -5.1052509 37.2393276, -5.1048075 37.2396277)",,,,,,
65753604,True,Calle de Lucena,residential,False,89.066,"LINESTRING (-5.1084684 37.2398652, -5.1081027 37.239119)",,,,,,
84594072,True,Calle Aguilar,residential,False,70.249,"LINESTRING (-5.1084684 37.2398652, -5.1078334 37.2402441)",,,,,,
140065314,True,Calle Sevilla,residential,False,14.168,"LINESTRING (-5.1061559 37.2373037, -5.105996 37.2373091)",,,,,,
84594088,False,Calle Santisimo,residential,True,99.65,"LINESTRING (-5.1061559 37.2373037, -5.1061945 37.2377738, -5.1062446 37.238197)",,,,,,
84594056,True,Calle Cueto,residential,False,202.80499999999998,"LINESTRING (-5.1039552 37.2395877, -5.1035383 37.2396369, -5.1031215 37.2396581, -5.1028249 37.2396316, -5.1024551 37.2395663, -5.1021698 37.2395406, -5.1019746 37.239496, -5.1017036 37.2394273)",,,,,,
256677049,False,,residential,False,22.927,"LINESTRING (-5.1039552 37.2395877, -5.1040037 37.2395077, -5.1040318 37.2393925)",,,,,,
256676343,False,Plaza Mayor,residential,True,29.083,"LINESTRING (-5.1028962 37.2372219, -5.1029998 37.2374701)",,,,,,
84594071,False,Calle Cuesta del Calvario,residential,True,144.21800000000002,"LINESTRING (-5.1028962 37.2372219, -5.1024167 37.2373449, -5.10231 37.2370506, -5.1022277 37.2369021, -5.1018955 37.2365665)",,,,,,
"[648184097, 648184098, 256676397]",False,,residential,False,23.336,"LINESTRING (-5.1028962 37.2372219, -5.1028517 37.2371587, -5.1028018 37.2370867, -5.1027848 37.2370332)",,,,,building_passage,
84594064,True,Calle Santa Clara,residential,False,39.13,"LINESTRING (-5.1026132 37.2358644, -5.1022066 37.2360024)",,,,,,
84594064,True,Calle Santa Clara,residential,False,17.721,"LINESTRING (-5.1044183 37.2354614, -5.1043842 37.2354855, -5.1042685 37.2355671)",,,,,,
84594081,True,Calle Arciprste Valderrama,residential,False,59.098,"LINESTRING (-5.1044183 37.2354614, -5.104582 37.2358468, -5.1046363 37.2359637)",,,,,,
256676343,False,Plaza Mayor,residential,False,29.083,"LINESTRING (-5.1029998 37.2374701, -5.1028962 37.2372219)",,,,,,
256676343,False,Plaza Mayor,residential,True,18.284,"LINESTRING (-5.1029998 37.2374701, -5.1030764 37.2376228)",,,,,,
84594083,False,Calle del Hornillo,residential,False,140.344,"LINESTRING (-5.1055235 37.2373364, -5.1055352 37.2376179, -5.1055302 37.2377455, -5.1055151 37.2380322, -5.1054666 37.238193, -5.1053864 37.2383365, -5.1053197 37.2384356, -5.1052509 37.2385546)",,,,,,
140065314,True,Calle Sevilla,residential,False,73.201,"LINESTRING (-5.1055235 37.2373364, -5.1051774 37.2373452, -5.1046968 37.2373465)",,,,,,
84594065,True,Calle la Cilla,residential,False,46.034,"LINESTRING (-5.1068449 37.2398776, -5.1072594 37.2396276)",,,,,,
84594078,False,,residential,False,81.735,"LINESTRING (-5.1068449 37.2398776, -5.1063024 37.2392828)",,,,,,
140065311,False,Calle Cristo,residential,False,82.185,"LINESTRING (-5.107775 37.23803, -5.1077908 37.237291)",,,,,,
140065311,False,Calle Cristo,residential,True,44.854,"LINESTRING (-5.107775 37.23803, -5.1077722 37.2382521, -5.1077845 37.2384331)",,,,,,
84594055,True,Calle Molinos,residential,False,92.12100000000001,"LINESTRING (-5.1061396 37.236348, -5.106065 37.2362278, -5.1058304 37.2360898, -5.1053237 37.2358643)",,,,,,
84594079,True,Calle de Navalagrulla,residential,False,123.509,"LINESTRING (-5.1061396 37.236348, -5.1063105 37.2363056, -5.1072536 37.2356943)",,,,,,
1218078220,False,Plaza la Merced,residential,True,27.936,"LINESTRING (-5.1011817 37.2392128, -5.1012103 37.2389626)",,,,,,
84594095,True,Calle Carrera,residential,False,29.141,"LINESTRING (-5.10404 37.2389167, -5.1042646 37.2391083)",,,,,,
256677048,False,,residential,True,52.912,"LINESTRING (-5.10404 37.2389167, -5.1040318 37.2393925)",,,,,,
84594054,False,Calle Alpechín,residential,False,183.72,"LINESTRING (-5.10404 37.2389167, -5.1035864 37.2390598, -5.1029643 37.2391447, -5.1027256 37.2391611, -5.1020248 37.2390416)",,,,,,
84594079,True,Calle de Navalagrulla,residential,False,110.164,"LINESTRING (-5.1049516 37.2366429, -5.1061396 37.236348)",,,,,,
84594081,True,Calle Arciprste Valderrama,residential,False,23.73,"LINESTRING (-5.1049516 37.2366429, -5.1050434 37.2368434)",,,,,,
84594066,True,Calle Granada,residential,False,36.927,"LINESTRING (-5.0999981 37.2398591, -5.1004117 37.2399023)",,,1,,,
140065312,True,Calle San Cristobal,residential,False,27.894,"LINESTRING (-5.0999981 37.2398591, -5.0997095 37.2397584)",,,1,,,
84594095,True,Calle Carrera,residential,False,28.977,"LINESTRING (-5.1042646 37.2391083, -5.104474 37.2393086)",,,,,,
84594092,True,Calle Gordillo,residential,False,82.40299999999999,"LINESTRING (-5.1042646 37.2391083, -5.1046383 37.2389621, -5.104954 37.2388106, -5.105058 37.2387292)",,,,,,
140065312,True,Calle San Cristobal,residential,False,102.239,"LINESTRING (-5.1063088 37.2411465, -5.1051628 37.2410322)",,,1,,,
402096760,False,Calle Carrera,residential,False,30.521,"LINESTRING (-5.1063088 37.2411465, -5.1065452 37.2413463)",,,,,,
65753655,True,Calle Antequera,residential,False,25.551,"LINESTRING (-5.1072536 37.2356943, -5.1075296 37.2357615)",,,,,,
1218078218,False,Plaza Juan XXIII,residential,False,37.778,"LINESTRING (-5.1081332 37.2383579, -5.108133 37.2384101, -5.107862 37.2386002)",,,,,,
84594088,False,Calle Santisimo,residential,False,99.65,"LINESTRING (-5.1062446 37.238197, -5.1061945 37.2377738, -5.1061559 37.2373037)",,,,,,
84594092,True,Calle Gordillo,residential,False,137.152,"LINESTRING (-5.1062446 37.238197, -5.1066175 37.2381219, -5.1069593 37.2380738, -5.107775 37.23803)",,,,,,
84594095,True,Calle Carrera,residential,False,58.259,"LINESTRING (-5.1053323 37.2402164, -5.1054149 37.2403143, -5.1057505 37.24062)",,,,,,
256676343,False,Plaza Mayor,residential,False,18.284,"LINESTRING (-5.1030764 37.2376228, -5.1029998 37.2374701)",,,,,,
256676343,False,Plaza Mayor,residential,True,55.74,"LINESTRING (-5.1030764 37.2376228, -5.1036653 37.2374454)",,,,,,
84594095,True,Calle Carrera,residential,False,40.96,"LINESTRING (-5.1030764 37.2376228, -5.1031161 37.2376966, -5.1032586 37.2379614)",,,,,,
84594095,True,Calle Carrera,residential,False,32.266,"LINESTRING (-5.1051291 37.2399755, -5.1053323 37.2402164)",,,,,,
84594065,True,Calle la Cilla,residential,False,93.655,"LINESTRING (-5.1072594 37.2396276, -5.1081027 37.239119)",,,,,,
84594077,False,Calle Quijada,residential,True,152.291,"LINESTRING (-5.1048075 37.2396277, -5.1052509 37.2393276, -5.1056867 37.2390604, -5.1061745 37.2387986)",,,,,,
84594095,True,Calle Carrera,residential,False,48.084,"LINESTRING (-5.1048075 37.2396277, -5.104954 37.2397679, -5.1051291 37.2399755)",,,,,,
84594092,True,Calle Gordillo,residential,False,55.391,"LINESTRING (-5.1052509 37.2385546, -5.1058078 37.2383275)",,,,,,
84594083,False,Calle del Hornillo,residential,True,140.344,"LINESTRING (-5.1052509 37.2385546, -5.1053197 37.2384356, -5.1053864 37.2383365, -5.1054666 37.238193, -5.1055151 37.2380322, -5.1055302 37.2377455, -5.1055352 37.2376179, -5.1055235 37.2373364)",,,,,,
140182670,True,Calle Alcalá,residential,False,52.926,"LINESTRING (-5.1049584 37.2414795, -5.1051628 37.2410322)",,,,,,
86640920,False,Calle Jaretilla,residential,False,70.139,"LINESTRING (-5.1013722 37.23691, -5.1014991 37.2365188, -5.1016616 37.2363326)",,,,,,
86640929,False,Calle Higueral,residential,False,46.058,"LINESTRING (-5.1013722 37.23691, -5.1010868 37.2368392, -5.1009148 37.2367283)",,,,,,
86640929,False,Calle Higueral,residential,True,83.994,"LINESTRING (-5.1013722 37.23691, -5.1017406 37.2369964, -5.1017662 37.2369691, -5.1018955 37.2365665)",,,,,,
84594095,True,Calle Carrera,residential,False,65.953,"LINESTRING (-5.1032586 37.2379614, -5.1033607 37.2381644, -5.1034753 37.2383289, -5.1035674 37.2384188, -5.1036172 37.2384769)",,,,,,
86640887,True,Calle Martos,residential,False,156.006,"LINESTRING (-5.1032586 37.2379614, -5.1027148 37.2382366, -5.1019951 37.2386, -5.1018729 37.2384122)",,,,,,
86641005,True,Calle la Huerta,residential,False,24.468,"LINESTRING (-5.1027848 37.2370332, -5.1030244 37.2369235)",,,,,,
"[648184097, 648184098, 256676397]",False,,residential,True,23.336,"LINESTRING (-5.1027848 37.2370332, -5.1028018 37.2370867, -5.1028517 37.2371587, -5.1028962 37.2372219)",,,,,building_passage,
86640911,False,Calle A. Cano,residential,False,114.794,"LINESTRING (-5.1048295 37.2417473, -5.1036204 37.2413741)",,,,,,
140182670,True,Calle Alcalá,residential,False,16.563,"LINESTRING (-5.1048295 37.2417473, -5.1048974 37.2416085)",,,,,,
86640980,False,Calle de la Compañía,residential,True,39.171,"LINESTRING (-5.1048882 37.2384039, -5.105058 37.2387292)",,,,,,
86640889,False,Calle Martagón,residential,False,144.987,"LINESTRING (-5.1048882 37.2384039, -5.1045131 37.2385275, -5.1042058 37.2381098, -5.1047846 37.2379246)",,,,,,
86640980,False,Calle de la Compañía,residential,False,54.091,"LINESTRING (-5.1048882 37.2384039, -5.1048532 37.238269, -5.1047846 37.2379246)",,,,,,
86640970,False,Callejón matadero viejo,residential,False,68.527,"LINESTRING (-5.107988 37.2414749, -5.1075777 37.2409523)",,,,,,6
301849641,False,,secondary,False,66.643,"LINESTRING (-5.107988 37.2414749, -5.1078684 37.2415327, -5.1073164 37.2417448)",,A-351,,30,,
301849641,False,,secondary,True,42.935,"LINESTRING (-5.107988 37.2414749, -5.1081953 37.2413748, -5.1083974 37.241268)",,A-351,,30,,
84594081,True,Calle Arciprste Valderrama,residential,False,59.904,"LINESTRING (-5.1047183 37.2361372, -5.1049516 37.2366429)",,,,,,
86640902,False,,residential,False,61.589,"LINESTRING (-5.1047183 37.2361372, -5.1053237 37.2358643)",,,,,,
