osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction,bridge
24163454,True,1,CM-9314,Calle Real,tertiary,False,56.059,,"LINESTRING (-3.1652397 39.7596046, -3.164788 39.7592391)",,
380585951,False,2,CM-3000a,Calle Tenerías,tertiary,True,28.939,50,"LINESTRING (-3.1652397 39.7596046, -3.1651873 39.7596533, -3.1651397 39.7596997, -3.1650261 39.7598065)",,
85628188,False,,,Calle Ramalazo,residential,False,92.298,,"LINESTRING (-3.1667786 39.7608168, -3.166995 39.7606675, -3.1673785 39.7604028, -3.1675821 39.7602623)",,
182864991,False,2,CM-9314,Calle Real,tertiary,False,62.274,,"LINESTRING (-3.1667786 39.7608168, -3.1671309 39.7610964, -3.1672877 39.7612174)",,
182864991,False,2,CM-9314,Calle Real,tertiary,True,75.866,,"LINESTRING (-3.1667786 39.7608168, -3.1664304 39.7605465, -3.1661554 39.760331)",,
85628198,False,,,Calle Luna,residential,True,18.622,,"LINESTRING (-3.1683074 39.7620533, -3.1684849 39.7619562)",,
85628203,False,,,,residential,False,24.668,,"LINESTRING (-3.1683074 39.7620533, -3.1680743 39.7621841)",,
182864991,False,2,CM-9314,Calle Real,tertiary,False,150.115,,"LINESTRING (-3.1683074 39.7620533, -3.1684676 39.7621677, -3.1686495 39.7622768, -3.1690005 39.7624708, -3.1694041 39.7626688, -3.1697365 39.7628339)",,
182864991,False,2,CM-9314,Calle Real,tertiary,True,127.431,,"LINESTRING (-3.1683074 39.7620533, -3.1682254 39.7619894, -3.1680648 39.7618548, -3.1678065 39.761649, -3.1672877 39.7612174)",,
85628189,False,,,Calle de la Virgen de la Muela,residential,False,77.673,,"LINESTRING (-3.1697365 39.7628339, -3.1702809 39.7622746)",,
182864991,False,2,CM-9314,Calle Real,tertiary,False,7.73,,"LINESTRING (-3.1697365 39.7628339, -3.1698133 39.7628706)",,
182864991,False,2,CM-9314,Calle Real,tertiary,True,150.11499999999998,,"LINESTRING (-3.1697365 39.7628339, -3.1694041 39.7626688, -3.1690005 39.7624708, -3.1686495 39.7622768, -3.1684676 39.7621677, -3.1683074 39.7620533)",,
24163452,False,2,CM-9314,Calle Real,tertiary,False,263.059,,"LINESTRING (-3.1700165 39.7629677, -3.1703317 39.7633037, -3.1718124 39.7648889)",,
24163455,False,2,CM-3000a,Carretera de Lillo,tertiary,False,134.332,50,"LINESTRING (-3.1700165 39.7629677, -3.1702435 39.7629177, -3.1715272 39.7626347)",,
182864963,False,,,Calle Juan Ramón Jiménez,residential,False,117.38900000000001,,"LINESTRING (-3.1700165 39.7629677, -3.170932 39.7634897, -3.1711253 39.7635904)",,
182864991,False,2,CM-9314,Calle Real,tertiary,True,20.451999999999998,,"LINESTRING (-3.1700165 39.7629677, -3.1698494 39.762887, -3.1698133 39.7628706)",,
24163452,False,2,CM-9314,Calle Real,tertiary,False,36.666,,"LINESTRING (-3.1719427 39.7650212, -3.1721955 39.7652876)",,
24163452,False,2,CM-9314,Calle Real,tertiary,True,18.455,,"LINESTRING (-3.1719427 39.7650212, -3.1718703 39.7649506, -3.1718124 39.7648889)",,
24163455,False,2,CM-3000a,Carretera de Lillo,tertiary,False,42.837,50,"LINESTRING (-3.1715272 39.7626347, -3.1720116 39.7625359)",,
182864969,False,,,Calle Jacinto Benavente,residential,False,62.589,,"LINESTRING (-3.1715272 39.7626347, -3.1719213 39.7631091)",,
24163455,False,2,CM-3000a,Carretera de Lillo,tertiary,True,134.332,50,"LINESTRING (-3.1715272 39.7626347, -3.1702435 39.7629177, -3.1700165 39.7629677)",,
182864983,False,,,Calle Cristóbal Colón,residential,False,33.664,,"LINESTRING (-3.1723737 39.76008, -3.1719808 39.7601008)",,
688845736,False,2,N-301,Calle Desviación,trunk,False,71.41,50,"LINESTRING (-3.1723737 39.76008, -3.1724959 39.7607153)",,
688845736,False,2,N-301,Calle Desviación,trunk,True,27.487,50,"LINESTRING (-3.1723737 39.76008, -3.1723238 39.7598358)",,
182864817,False,,,,residential,False,3.609,,"LINESTRING (-3.163635 39.7592795, -3.1636644 39.7593028)",,
182864817,False,,,,residential,True,51.42,,"LINESTRING (-3.163635 39.7592795, -3.1634714 39.7591476, -3.1633033 39.758899)",,
187401125,False,,,Calle Díaz Cordobés,residential,False,93.844,,"LINESTRING (-3.163635 39.7592795, -3.1631008 39.7596082, -3.1627906 39.7598185)",,
85628194,False,,,Calle del Andrajo,residential,False,95.985,,"LINESTRING (-3.1664247 39.7618807, -3.1672028 39.7625031)",,
85628194,False,,,Calle del Andrajo,residential,True,46.264,,"LINESTRING (-3.1664247 39.7618807, -3.1660442 39.7615848)",,
