osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,tunnel
70560701,Camiño da Insua,residential,False,False,14.601,,,"LINESTRING (-9.0064861 43.222814, -9.0064787 43.2229452)",,
235671610,Rúa do Hospital,residential,False,False,15.492,1,20,"LINESTRING (-9.0064861 43.222814, -9.0063288 43.2227348)",,
1191542149,Rúa do Campo,residential,False,True,45.244,,,"LINESTRING (-9.0064861 43.222814, -9.0068287 43.2226617, -9.0069333 43.2226522, -9.0069849 43.2226506)",,
235671610,Rúa do Hospital,residential,False,False,13.592,1,20,"LINESTRING (-9.0054198 43.2228289, -9.0052575 43.2228598)",,
87304233,Rúa do Sol,residential,False,False,44.387,,,"LINESTRING (-9.0054198 43.2228289, -9.0055206 43.2225881, -9.0056003 43.2224526)",,
235671610,Rúa do Hospital,residential,False,True,53.167,1,20,"LINESTRING (-9.0054198 43.2228289, -9.0058817 43.2228066, -9.0060622 43.2227563)",,
69029358,Rúa Rosalía de Castro,primary,False,False,12.289000000000001,2,50,"LINESTRING (-9.005013 43.2187895, -9.005015 43.2187076, -9.0050207 43.2186793)",AC-429,
69029358,Rúa Rosalía de Castro,primary,False,True,136.484,2,50,"LINESTRING (-9.005013 43.2187895, -9.0050169 43.2188108, -9.0050228 43.2188423, -9.0050561 43.2189257, -9.0053052 43.2194714, -9.0055191 43.2199593)",AC-429,
235671594,,unclassified,False,True,41.178999999999995,1,20,"LINESTRING (-9.0067972 43.2260241, -9.0067488 43.2260487, -9.0067258 43.2260707, -9.0067139 43.226082, -9.0066996 43.2261522, -9.0066969 43.2261981, -9.0067112 43.2262597, -9.0067814 43.2263526)",,
835081226,Rúa do Cemiterio,unclassified,False,True,227.66,1,20,"LINESTRING (-9.0067972 43.2260241, -9.00679 43.2259578, -9.006821 43.2257081, -9.0067837 43.225353, -9.0066664 43.2248731, -9.0064587 43.2243815, -9.006423 43.2240102)",,
235671594,,unclassified,False,False,41.179,1,20,"LINESTRING (-9.0067814 43.2263526, -9.0067112 43.2262597, -9.0066969 43.2261981, -9.0066996 43.2261522, -9.0067139 43.226082, -9.0067258 43.2260707, -9.0067488 43.2260487, -9.0067972 43.2260241)",,
87304213,Porto de Laxe,residential,False,False,193.502,,,"LINESTRING (-9.0035598 43.2243699, -9.0039433 43.2234447, -9.0040458 43.2232223, -9.0043138 43.2227198)",,
1131144126,Porto de Laxe,residential,True,False,15.265,,,"LINESTRING (-9.0035598 43.2243699, -9.0035285 43.2244086, -9.0034774 43.2244526, -9.0034466 43.2244791)",,
"[87304213, 842272918]",Porto de Laxe,residential,False,False,100.35199999999999,1,20,"LINESTRING (-9.0043138 43.2227198, -9.0043931 43.2225361, -9.0044087 43.2225053, -9.0046616 43.2223294, -9.0046783 43.2223148, -9.0047343 43.2222658, -9.0048391 43.2222007, -9.005089 43.2220456)",,
87304213,Porto de Laxe,residential,False,True,193.502,,,"LINESTRING (-9.0043138 43.2227198, -9.0040458 43.2232223, -9.0039433 43.2234447, -9.0035598 43.2243699)",,
87304240,Porto de Laxe,residential,False,False,189.408,,,"LINESTRING (-9.0043138 43.2227198, -9.0044885 43.2230188, -9.0044934 43.2230374, -9.0044912 43.2230587, -9.0044832 43.2230883, -9.0042889 43.223527, -9.003928 43.2243321)",,
87304237,Rúa Feliciano Pérez Alvite,residential,False,True,79.592,,,"LINESTRING (-9.0052575 43.2228598, -9.0050485 43.2235592)",,
235671610,Rúa do Hospital,residential,False,True,13.592,1,20,"LINESTRING (-9.0052575 43.2228598, -9.0054198 43.2228289)",,
235671610,Rúa do Hospital,residential,False,False,25.869999999999997,1,20,"LINESTRING (-9.0052575 43.2228598, -9.0050048 43.2228894, -9.004942 43.2228834)",,
87304247,Rúa da Insua,residential,False,False,29.02,,,"LINESTRING (-9.0062186 43.2221901, -9.0061394 43.2220577, -9.0060493 43.2219614)",,
87304247,Rúa da Insua,residential,False,True,61.763,,,"LINESTRING (-9.0062186 43.2221901, -9.0063285 43.2224831, -9.0063288 43.2227348)",,
413140405,Rúa do Paraíso,residential,False,False,45.724000000000004,,,"LINESTRING (-9.0062186 43.2221901, -9.0063911 43.2221376, -9.0067521 43.2220575)",,
659566099,,residential,False,False,54.717999999999996,,,"LINESTRING (-9.0062186 43.2221901, -9.0060897 43.2221725, -9.0058577 43.2223712, -9.0057686 43.2224903)",,
87304233,Rúa do Sol,residential,False,True,13.03,,,"LINESTRING (-9.006192 43.2215749, -9.0061618 43.22169)",,
369082719,Rúa do Río,residential,False,False,6.596,,,"LINESTRING (-9.006192 43.2215749, -9.0061737 43.2215171)",,
369082719,Rúa do Río,residential,False,True,19.617,,,"LINESTRING (-9.006192 43.2215749, -9.0062617 43.2215764, -9.0064335 43.2215662)",,
235671571,Subida das Plazuelas,residential,False,False,37.615,,,"LINESTRING (-9.0057534 43.2183554, -9.005312 43.2184601)",,
235671571,Subida das Plazuelas,residential,False,True,9.104,,,"LINESTRING (-9.0057534 43.2183554, -9.0058484 43.2183117)",,
87304231,Rúa Vista Alegre,residential,False,False,91.611,,,"LINESTRING (-9.0057534 43.2183554, -9.0056446 43.2186973, -9.0057963 43.2191571)",,
413140426,Camiño Santa Rosa,residential,False,False,14.939,,,"LINESTRING (-9.0068503 43.2206452, -9.006666 43.2206417)",,
413140426,Camiño Santa Rosa,residential,False,True,4.013,,,"LINESTRING (-9.0068503 43.2206452, -9.0068997 43.2206478)",,
413140418,Praza do Areal,residential,False,False,38.650999999999996,,,"LINESTRING (-9.0068503 43.2206452, -9.0068311 43.2207186, -9.0067338 43.2209821)",,
235671610,Rúa do Hospital,residential,False,True,25.869999999999997,1,20,"LINESTRING (-9.004942 43.2228834, -9.0050048 43.2228894, -9.0052575 43.2228598)",,
"[835081225, 87304238]",Rúa Real,residential,False,True,51.144,1,20,"LINESTRING (-9.004942 43.2228834, -9.0049979 43.2225198, -9.0050432 43.2224317)",,
853998154,Camiño da Besugueira,residential,False,False,68.537,,,"LINESTRING (-9.004942 43.2228834, -9.0048451 43.2233351, -9.0048116 43.2234924)",,
413140415,,residential,False,False,33.997,,,"LINESTRING (-9.0061179 43.2202786, -9.0057168 43.2203683)",,
413140421,Rúa do Cantón,residential,False,False,22.463,1,20,"LINESTRING (-9.0061179 43.2202786, -9.0061209 43.2204806)",,
413140421,Rúa do Cantón,residential,False,True,48.194,1,20,"LINESTRING (-9.0061179 43.2202786, -9.0059831 43.219994, -9.0059068 43.2198739)",,
659566088,,residential,False,False,55.559,,,"LINESTRING (-9.0061179 43.2202786, -9.0062172 43.2202571, -9.0060403 43.219853)",,
413140402,Rúa Vista Alegre,residential,False,True,17.878,,,"LINESTRING (-9.0062133 43.2190809, -9.0059993 43.21912)",,
87304235,Rúa dos Plazuelas,residential,False,False,94.625,,,"LINESTRING (-9.0062133 43.2190809, -9.0059647 43.2183992, -9.0059229 43.2182568)",,
87304235,Rúa dos Plazuelas,residential,False,True,177.564,,,"LINESTRING (-9.0062133 43.2190809, -9.0065484 43.2200706, -9.006666 43.2206417)",,
413140402,Rúa Vista Alegre,residential,False,False,16.959,,,"LINESTRING (-9.0057963 43.2191571, -9.0059993 43.21912)",,
87304231,Rúa Vista Alegre,residential,False,False,80.66900000000001,,,"LINESTRING (-9.0057963 43.2191571, -9.005854 43.2197753, -9.0059068 43.2198739)",,
87304231,Rúa Vista Alegre,residential,False,True,91.611,,,"LINESTRING (-9.0057963 43.2191571, -9.0056446 43.2186973, -9.0057534 43.2183554)",,
"[413140402, 87304211]","['Rúa Alfredo Brañas', 'Rúa Vista Alegre']",residential,False,True,102.355,,,"LINESTRING (-9.0057963 43.2191571, -9.0055853 43.2191956, -9.005312 43.2184601)",,
87304242,Rúa da Agra de Abaixo,residential,False,False,122.14,,,"LINESTRING (-9.006423 43.2240102, -9.0050485 43.2235592)",,
70560701,Camiño da Insua,residential,False,True,118.52199999999999,,,"LINESTRING (-9.006423 43.2240102, -9.0064426 43.2234319, -9.0064743 43.2230219, -9.0064787 43.2229452)",,
835081226,Rúa do Cemiterio,unclassified,False,False,227.66,1,20,"LINESTRING (-9.006423 43.2240102, -9.0064587 43.2243815, -9.0066664 43.2248731, -9.0067837 43.225353, -9.006821 43.2257081, -9.00679 43.2259578, -9.0067972 43.2260241)",,
87304233,Rúa do Sol,residential,False,False,31.534,,,"LINESTRING (-9.0060493 43.2219614, -9.0060632 43.2219253, -9.0061139 43.2217938, -9.0061618 43.22169)",,
87304233,Rúa do Sol,residential,False,True,49.143,,,"LINESTRING (-9.0060493 43.2219614, -9.005875 43.2221373, -9.0056977 43.2223215)",,
87304247,Rúa da Insua,residential,False,True,29.02,,,"LINESTRING (-9.0060493 43.2219614, -9.0061394 43.2220577, -9.0062186 43.2221901)",,
413140432,Rúa da Roda,residential,False,True,50.748999999999995,,,"LINESTRING (-9.0060493 43.2219614, -9.0063508 43.2219482, -9.006667 43.2218958)",,
413140412,Praza do Areal,residential,False,False,40.589,,,"LINESTRING (-9.006666 43.2206417, -9.0065309 43.2209932)",,
413140426,Camiño Santa Rosa,residential,False,True,14.939,,,"LINESTRING (-9.006666 43.2206417, -9.0068503 43.2206452)",,
87304235,Rúa dos Plazuelas,residential,False,False,177.564,,,"LINESTRING (-9.006666 43.2206417, -9.0065484 43.2200706, -9.0062133 43.2190809)",,
659566090,Rúa da Lúa,residential,False,True,16.243,,,"LINESTRING (-9.006666 43.2206417, -9.006563 43.2206314, -9.0064756 43.2206016)",,
235671571,Subida das Plazuelas,residential,False,False,11.323,,,"LINESTRING (-9.0059632 43.2181593, -9.0059229 43.2182568)",,
235671571,Subida das Plazuelas,residential,False,True,5.969,,,"LINESTRING (-9.0059632 43.2181593, -9.0060302 43.218137)",,
413140416,Travesía Vila Amparo,residential,False,False,101.828,,,"LINESTRING (-9.0059632 43.2181593, -9.0059996 43.2180712, -9.0062017 43.2178419, -9.0061986 43.2177966, -9.0061651 43.217765, -9.0058756 43.2176354, -9.0057859 43.2175846, -9.0056577 43.2174864)",,
"[235671580, 1191542149]",Rúa do Campo,residential,False,False,427.913,,,"LINESTRING (-9.0117076 43.2207332, -9.0116145 43.2208741, -9.0114896 43.2209917, -9.0112965 43.2211341, -9.0111289 43.2213051, -9.0110091 43.2213409, -9.0107983 43.2213538, -9.0104874 43.2213332, -9.010365 43.221331, -9.010351 43.2213308, -9.010206 43.2213667, -9.0100011 43.2214585, -9.0097683 43.2215824, -9.0096153 43.2217343, -9.0094982 43.2218207, -9.0091318 43.221982, -9.0089011 43.2220352, -9.0084006 43.2221133, -9.0082994 43.2221271, -9.0081065 43.222195, -9.0078551 43.2222776, -9.0077739 43.2223114, -9.0073725 43.2225681)",,
87304246,Rúa Nova,residential,False,False,74.853,,,"LINESTRING (-9.0072951 43.2207451, -9.0070908 43.2200886)",,
413140426,Camiño Santa Rosa,residential,False,True,12.404,,,"LINESTRING (-9.0072951 43.2207451, -9.0074022 43.2208248)",,
413140426,Camiño Santa Rosa,residential,False,False,33.869,,,"LINESTRING (-9.0072951 43.2207451, -9.0072172 43.2207187, -9.0068997 43.2206478)",,
87304242,Rúa da Agra de Abaixo,residential,False,True,20.582,,,"LINESTRING (-9.0048116 43.2234924, -9.0050485 43.2235592)",,
413140431,Camiño da Besugueira,residential,False,False,88.446,1,20,"LINESTRING (-9.0048116 43.2234924, -9.0048153 43.2236128, -9.0047888 43.2237923, -9.004746 43.2239599, -9.0046253 43.2242717)",,
853998154,Camiño da Besugueira,residential,False,True,68.537,,,"LINESTRING (-9.0048116 43.2234924, -9.0048451 43.2233351, -9.004942 43.2228834)",,
"[835081225, 87304238]",Rúa Real,residential,False,False,51.144,1,20,"LINESTRING (-9.0050432 43.2224317, -9.0049979 43.2225198, -9.004942 43.2228834)",,
87304238,Rúa Real,residential,False,True,32.321000000000005,1,20,"LINESTRING (-9.0050432 43.2224317, -9.0050707 43.2224105, -9.0053293 43.2222292)",,
413140429,Rúa do Pracer,residential,False,False,54.120000000000005,,,"LINESTRING (-9.0050432 43.2224317, -9.0051391 43.2224841, -9.0051814 43.2224921, -9.005336 43.2224045, -9.0054806 43.2223218, -9.0055751 43.2222625)",,
87304215,Rúa Emilia Pardo Bazán,residential,False,False,11.064,,,"LINESTRING (-9.0059068 43.2198739, -9.0060403 43.219853)",,
87304231,Rúa Vista Alegre,residential,False,True,80.66900000000001,,,"LINESTRING (-9.0059068 43.2198739, -9.005854 43.2197753, -9.0057963 43.2191571)",,
413140406,,residential,False,False,32.870000000000005,,,"LINESTRING (-9.0059068 43.2198739, -9.0056803 43.2199153, -9.0055191 43.2199593)",,
413140421,Rúa do Cantón,residential,False,False,48.194,1,20,"LINESTRING (-9.0059068 43.2198739, -9.0059831 43.219994, -9.0061179 43.2202786)",,
87304237,Rúa Feliciano Pérez Alvite,residential,False,False,79.592,,,"LINESTRING (-9.0050485 43.2235592, -9.0052575 43.2228598)",,
87304242,Rúa da Agra de Abaixo,residential,False,False,20.582,,,"LINESTRING (-9.0050485 43.2235592, -9.0048116 43.2234924)",,
87304242,Rúa da Agra de Abaixo,residential,False,True,122.14,,,"LINESTRING (-9.0050485 43.2235592, -9.006423 43.2240102)",,
413140416,Travesía Vila Amparo,residential,False,True,101.82799999999999,,,"LINESTRING (-9.0056577 43.2174864, -9.0057859 43.2175846, -9.0058756 43.2176354, -9.0061651 43.217765, -9.0061986 43.2177966, -9.0062017 43.2178419, -9.0059996 43.2180712, -9.0059632 43.2181593)",,
413140412,Praza do Areal,residential,False,True,40.589,,,"LINESTRING (-9.0065309 43.2209932, -9.006666 43.2206417)",,
413140419,Rúa Santa Rosa,residential,False,False,6.486,,,"LINESTRING (-9.0065309 43.2209932, -9.0064542 43.2210099)",,
413140419,Rúa Santa Rosa,residential,False,True,10.68,,,"LINESTRING (-9.0065309 43.2209932, -9.0066626 43.2209893)",,
87304211,Rúa Alfredo Brañas,residential,False,False,5.128,,,"LINESTRING (-9.0051621 43.2181309, -9.0052047 43.218165)",,
240258042,Rúa Vila Amparo,primary,False,False,53.113,2,50,"LINESTRING (-9.0051621 43.2181309, -9.0051168 43.2182977, -9.00507 43.2184824, -9.0050366 43.2185997)",AC-429,
87304215,Rúa Emilia Pardo Bazán,residential,False,False,27.808,,,"LINESTRING (-9.0059993 43.21912, -9.0059368 43.2188741)",,
413140402,Rúa Vista Alegre,residential,False,False,17.878,,,"LINESTRING (-9.0059993 43.21912, -9.0062133 43.2190809)",,
413140402,Rúa Vista Alegre,residential,False,True,16.959,,,"LINESTRING (-9.0059993 43.21912, -9.0057963 43.2191571)",,
87304215,Rúa Emilia Pardo Bazán,residential,False,True,85.474,,,"LINESTRING (-9.0059993 43.21912, -9.0060274 43.2192282, -9.0060944 43.2198445, -9.0060403 43.219853)",,
413140426,Camiño Santa Rosa,residential,False,False,12.404,,,"LINESTRING (-9.0074022 43.2208248, -9.0072951 43.2207451)",,
"[87304216, 1191542154, 369082718, 369082719]","['Rúa do Río', 'Camiño Galería']",residential,False,"[False, True]",334.022,1,20,"LINESTRING (-9.0074022 43.2208248, -9.0078612 43.2211524, -9.0080622 43.2211931, -9.0084322 43.2212801, -9.0085642 43.2212961, -9.0088493 43.2212256, -9.0087983 43.2213059, -9.0087696 43.2213944, -9.008729 43.221551, -9.0087208 43.2215909, -9.0087069 43.2216592, -9.008604 43.2216846, -9.0084992 43.221704, -9.0083328 43.2216982, -9.008309 43.2217188, -9.0082766 43.2217563, -9.008235 43.221809, -9.0081688 43.2218254, -9.008095 43.2218282, -9.0079746 43.2217941, -9.0079273 43.2217956, -9.0076507 43.2217562, -9.0071947 43.2217054, -9.0070004 43.2216591)",,
