osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,lanes,bridge,junction
185519485,Calle La Llosa de Los Valles,unclassified,False,False,414.5109999999998,"LINESTRING (-3.1257754 43.3241147, -3.1257985 43.3241823, -3.1258686 43.3242495, -3.1259737 43.3243144, -3.1266841 43.3245415, -3.1271741 43.3246538, -3.1273212 43.3246875, -3.127643 43.324808, -3.1277003 43.324866, -3.1277863 43.325005, -3.1278914 43.3252321, -3.1279966 43.3253665, -3.1281845 43.3254801, -3.1283215 43.3255241, -3.1284425 43.3256029, -3.1285795 43.3256886, -3.1287579 43.3257582, -3.1289076 43.325779, -3.1290701 43.3257999, -3.1292039 43.3258346, -3.1293281 43.3258787, -3.1294842 43.3259621, -3.1295892 43.3260259, -3.1297503 43.3260655, -3.1298212 43.3260945)",,,,,,
1227662689,Cerro etorbidea,primary,False,False,59.986000000000004,"LINESTRING (-3.1257754 43.3241147, -3.1258247 43.3240992, -3.1258617 43.3240764, -3.1258975 43.3240398, -3.1259233 43.3239982, -3.1259345 43.3239436, -3.1259289 43.3238907, -3.1259098 43.3238389, -3.1258219 43.3237217, -3.1257653 43.3236541)",BI-734,50,yes,,,
1227662689,Cerro etorbidea,primary,False,True,217.918,"LINESTRING (-3.1257754 43.3241147, -3.1257038 43.3241212, -3.1256422 43.3241163, -3.125575 43.3240976, -3.1254856 43.3240562, -3.1236355 43.3229649)",BI-734,50,yes,,,
521097135,Cerro etorbidea,primary,False,False,15.599,"LINESTRING (-3.1257998 43.3225821, -3.125968 43.3226507)",BI-734,70,yes,,,
193593275,,residential,True,False,51.958000000000006,"LINESTRING (-3.1257998 43.3225821, -3.12594 43.3226933, -3.1260789 43.3227797, -3.1261316 43.3228035, -3.1261832 43.3228239, -3.1262372 43.3228338, -3.1263124 43.3228277)",,,,,,
1227662689,Cerro etorbidea,primary,False,True,200.34199999999998,"LINESTRING (-3.1257998 43.3225821, -3.1255993 43.322502, -3.1255271 43.3224772, -3.1254657 43.3224644, -3.1254026 43.3224593, -3.125336 43.3224602, -3.1252726 43.3224663, -3.1252161 43.3224864, -3.125174 43.3225171, -3.1251313 43.3225545, -3.1250931 43.322601, -3.1250708 43.3226403, -3.1250591 43.32268, -3.1250533 43.3227311, -3.125063 43.32278, -3.12509 43.3228331, -3.1251215 43.3228855, -3.1257653 43.3236541)",BI-734,50,yes,,,
814156701,Cerro etorbidea,primary,False,False,22.435,"LINESTRING (-3.1295585 43.3243445, -3.1296584 43.3244258, -3.1297251 43.3245048)",BI-734,50,yes,,,
814156701,Cerro etorbidea,primary,False,True,224.87,"LINESTRING (-3.1295585 43.3243445, -3.1288094 43.3238234, -3.1286549 43.3237291, -3.1285698 43.3236838, -3.1284833 43.323645, -3.1282475 43.3235716, -3.1280566 43.3235387, -3.1272994 43.3234084, -3.1272021 43.3233819)",BI-734,50,yes,,,
27467593,Calle Las Acacias,residential,False,False,75.599,"LINESTRING (-3.1187709 43.3213411, -3.1190733 43.3211801, -3.1193119 43.3210705, -3.1195464 43.3209624)",,,,,,
253594958,Calle Las Acacias,residential,True,False,30.650999999999996,"LINESTRING (-3.1187709 43.3213411, -3.1187074 43.3213654, -3.1186585 43.3213908, -3.118613 43.3214268, -3.1185845 43.3214583, -3.1185626 43.3214879, -3.1185489 43.3215012, -3.1185095 43.3215331)",,,,,,
688503358,Calle Las Acacias,residential,False,True,36.954,"LINESTRING (-3.1235531 43.3187685, -3.1233739 43.3189014, -3.1232333 43.3190058)",,50,,2,,
"[269562053, 28092814]",Calle Ibaigane kalea,residential,False,True,303.019,"LINESTRING (-3.1283427 43.322628, -3.1282693 43.3225922, -3.128202 43.3225498, -3.1279719 43.3223817, -3.1274184 43.321947, -3.1273765 43.3219165, -3.1268011 43.3214981, -3.1263311 43.3211562, -3.1262682 43.3211105, -3.1263046 43.3210258, -3.1265033 43.3208821, -3.1265827 43.3208247, -3.1267163 43.320728, -3.1267492 43.3207042, -3.1267865 43.3206773)",,,,,,
"[813241724, 165313548, 165313575]",Calle Las Acacias,residential,False,False,65.284,"LINESTRING (-3.1283427 43.322628, -3.1283153 43.3226569, -3.128297 43.3226762, -3.128237 43.3227339, -3.1281581 43.3228063, -3.128009 43.3228936, -3.1279676 43.3229087, -3.1279384 43.3229193, -3.1278355 43.3229454, -3.1277174 43.3229638)",,50,,,yes,
"[813241725, 1227670957]",Calle Las Acacias,residential,False,True,79.036,"LINESTRING (-3.1283427 43.322628, -3.1284318 43.3226594, -3.1285187 43.3226735, -3.1285862 43.322681, -3.1286615 43.3226978, -3.1287328 43.3227332, -3.1289248 43.3228847, -3.1290497 43.3229818, -3.129088 43.3230014, -3.129128 43.3230124)",,50,,,,
"[813241724, 165313548, 165313575]",Calle Las Acacias,residential,False,True,65.284,"LINESTRING (-3.1277174 43.3229638, -3.1278355 43.3229454, -3.1279384 43.3229193, -3.1279676 43.3229087, -3.128009 43.3228936, -3.1281581 43.3228063, -3.128237 43.3227339, -3.128297 43.3226762, -3.1283153 43.3226569, -3.1283427 43.322628)",,50,,,yes,
165313576,Calle Marcelo Gangoiti kalea,residential,False,True,133.502,"LINESTRING (-3.1277174 43.3229638, -3.1276766 43.3229285, -3.127644 43.3229053, -3.1276069 43.3228877, -3.126385 43.3224318, -3.1263536 43.3224175, -3.1263287 43.3224013, -3.1262981 43.3223695)",,,,,,
812577253,Calle Las Acacias,residential,False,False,96.578,"LINESTRING (-3.1277174 43.3229638, -3.1276357 43.3229736, -3.1275545 43.3229772, -3.1274855 43.3229753, -3.1274069 43.3229641, -3.1273347 43.3229448, -3.1272569 43.3229169, -3.126829 43.3227548, -3.1267878 43.3227407, -3.1267317 43.322726, -3.1266782 43.3227158, -3.126605 43.3227078)",,,,,,
253620689,,residential,True,False,17.403000000000002,"LINESTRING (-3.126605 43.3227078, -3.1265395 43.3226935, -3.1264652 43.3226866, -3.1263934 43.3226846)",,,,,,
812577253,Calle Las Acacias,residential,False,True,96.578,"LINESTRING (-3.126605 43.3227078, -3.1266782 43.3227158, -3.1267317 43.322726, -3.1267878 43.3227407, -3.126829 43.3227548, -3.1272569 43.3229169, -3.1273347 43.3229448, -3.1274069 43.3229641, -3.1274855 43.3229753, -3.1275545 43.3229772, -3.1276357 43.3229736, -3.1277174 43.3229638)",,,,,,
1227670958,Calle Las Acacias,residential,False,False,16.441,"LINESTRING (-3.1285109 43.31942, -3.1286991 43.3194758)",,50,,,,
1227670960,Calle Las Acacias,residential,False,True,18.713,"LINESTRING (-3.1285109 43.31942, -3.1282968 43.3193563)",,50,,,,
1227670953,,residential,True,False,17.261,"LINESTRING (-3.1285109 43.31942, -3.1284037 43.3194695, -3.1283534 43.3195206)",,,,1,,
"[269562053, 28092814]",Calle Ibaigane kalea,residential,False,False,303.019,"LINESTRING (-3.1267865 43.3206773, -3.1267492 43.3207042, -3.1267163 43.320728, -3.1265827 43.3208247, -3.1265033 43.3208821, -3.1263046 43.3210258, -3.1262682 43.3211105, -3.1263311 43.3211562, -3.1268011 43.3214981, -3.1273765 43.3219165, -3.1274184 43.321947, -3.1279719 43.3223817, -3.128202 43.3225498, -3.1282693 43.3225922, -3.1283427 43.322628)",,,,,,
28092814,,residential,False,True,86.18799999999999,"LINESTRING (-3.1267865 43.3206773, -3.1269847 43.3205361, -3.1271582 43.3204096, -3.1273588 43.3202633, -3.127542 43.3201308)",,,,,,
28092842,,residential,False,False,79.781,"LINESTRING (-3.1267251 43.3195356, -3.1268433 43.3194492, -3.1270966 43.319264, -3.1273916 43.3190483, -3.1274207 43.319027)",,,,,,
28092842,,residential,False,True,79.781,"LINESTRING (-3.1274207 43.319027, -3.1273916 43.3190483, -3.1270966 43.319264, -3.1268433 43.3194492, -3.1267251 43.3195356)",,,,,,
165313549,Calle Las Acacias,residential,False,False,80.05099999999999,"LINESTRING (-3.1274207 43.319027, -3.1275157 43.3190741, -3.1275515 43.3190918, -3.1276023 43.3191146, -3.127688 43.3191521, -3.1278098 43.3192042, -3.1279238 43.3192459, -3.1280424 43.319282, -3.1282968 43.3193563)",,50,,,,
165313549,Calle Las Acacias,residential,False,True,52.769999999999996,"LINESTRING (-3.1274207 43.319027, -3.1272312 43.3189264, -3.1270638 43.3188286, -3.1269134 43.3187294)",,50,,,,
28092851,Calle Autonomía kalea,residential,False,False,152.99199999999996,"LINESTRING (-3.1244191 43.3200517, -3.1243242 43.3198564, -3.1242756 43.319776, -3.1239691 43.3195532, -3.1236115 43.3192933, -3.1233572 43.3190997, -3.1233236 43.3190743, -3.1232792 43.3190406, -3.1232333 43.3190058)",,,,2,,
28092851,Calle Autonomía kalea,residential,False,True,152.99200000000002,"LINESTRING (-3.1232333 43.3190058, -3.1232792 43.3190406, -3.1233236 43.3190743, -3.1233572 43.3190997, -3.1236115 43.3192933, -3.1239691 43.3195532, -3.1242756 43.319776, -3.1243242 43.3198564, -3.1244191 43.3200517)",,,,2,,
