osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,junction,access,tunnel
174750538,2,LR-401,Carretera Miranda de Ebro-Haro,tertiary,False,True,145.174,"LINESTRING (-2.8524265 42.5789281, -2.8523709 42.5789156, -2.852306 42.5789107, -2.8522011 42.5789095, -2.8516117 42.5789426, -2.8512237 42.5789683, -2.8510286 42.5789831, -2.8508374 42.5789977, -2.8506641 42.5790191)",,,,,
174750538,2,LR-401,Carretera Miranda de Ebro-Haro,tertiary,False,False,145.174,"LINESTRING (-2.8506641 42.5790191, -2.8508374 42.5789977, -2.8510286 42.5789831, -2.8512237 42.5789683, -2.8516117 42.5789426, -2.8522011 42.5789095, -2.852306 42.5789107, -2.8523709 42.5789156, -2.8524265 42.5789281)",,,,,
822902084,2,LR-111,Avenida de la Costa del Vino,primary,False,False,20.834,"LINESTRING (-2.8506641 42.5790191, -2.8506586 42.5791335, -2.8506263 42.5792024)",,,,,
"[41556314, 822902084, 1140592871]",2,LR-111,Avenida de la Costa del Vino,primary,False,True,125.205,"LINESTRING (-2.8506641 42.5790191, -2.8506496 42.5789739, -2.8499231 42.5782134, -2.849853 42.5781425, -2.8498008 42.5780938)",yes,,,,
1140592861,1,LR-111,Avenida de la Costa del Vino,primary,True,False,17.401,"LINESTRING (-2.8496593 42.5778806, -2.8496589 42.5779222, -2.8496898 42.5780024, -2.8497075 42.5780311)",,,,,
1140592866,1,,Avenida de la Costa del Vino,residential,True,False,15.100999999999999,"LINESTRING (-2.8496593 42.5778806, -2.8496873 42.5778746, -2.849706 42.5778571, -2.8497297 42.5778354, -2.8497856 42.5777861)",,,,,
1140592870,1,,Calle de Navarra,residential,True,False,14.232999999999999,"LINESTRING (-2.8496593 42.5778806, -2.8496152 42.5778519, -2.8495693 42.5778402, -2.8495199 42.5778437, -2.8495044 42.5778484)",,,,,
36564523,,,Avenida de Juan Carlos I,residential,False,False,101.911,"LINESTRING (-2.8507387 42.5731375, -2.8508672 42.5731727, -2.850952 42.573195, -2.8512623 42.5732687, -2.851384 42.5732777, -2.8515886 42.5732323, -2.8517821 42.5731588, -2.8518105 42.5731485, -2.8519055 42.5731139)",,,,,
36564523,,,Avenida de Juan Carlos I,residential,False,True,117.321,"LINESTRING (-2.8507387 42.5731375, -2.8506465 42.5731202, -2.8493963 42.57277)",,,,,
36564523,,,Avenida de Juan Carlos I,residential,False,True,101.91100000000002,"LINESTRING (-2.8519055 42.5731139, -2.8518105 42.5731485, -2.8517821 42.5731588, -2.8515886 42.5732323, -2.851384 42.5732777, -2.8512623 42.5732687, -2.850952 42.573195, -2.8508672 42.5731727, -2.8507387 42.5731375)",,,,,
53160816,,,,residential,False,False,53.647999999999996,"LINESTRING (-2.8519055 42.5731139, -2.8522664 42.5733424, -2.8524066 42.5734246)",,,,,
36717667,,,Calle Italia,residential,True,False,94.14299999999999,"LINESTRING (-2.8501272 42.5746637, -2.8504227 42.5748883, -2.8506853 42.5750912, -2.8508707 42.5752281, -2.8509285 42.5752708)",,,,,
53160820,,,Calle de la Ventilla,residential,True,False,96.855,"LINESTRING (-2.8501272 42.5746637, -2.8498153 42.5748612, -2.8493471 42.5750896, -2.8491759 42.575179)",,,,,
53160820,,,Calle de la Ventilla,residential,True,False,93.667,"LINESTRING (-2.8509955 42.574116, -2.8506377 42.574324, -2.8501272 42.5746637)",,,,,
53159957,,,Avenida de La Rioja,residential,True,False,90.063,"LINESTRING (-2.851703 42.5746957, -2.8509285 42.5752708)",,,,,
36717670,,,Calle Alemania,residential,True,False,86.667,"LINESTRING (-2.851703 42.5746957, -2.8516192 42.574627, -2.8510983 42.5742002, -2.8510469 42.5741581, -2.8509955 42.574116)",,,,,
127521802,2,LR-111,Avenida de la Costa del Vino,primary,False,False,79.064,"LINESTRING (-2.848704 42.5805872, -2.8484817 42.5806805, -2.8482551 42.5808007, -2.8479319 42.5810101)",,,,,
"[41556315, 823134285, 823134286]",2,LR-111,Avenida de la Costa del Vino,primary,False,True,228.889,"LINESTRING (-2.848704 42.5805872, -2.8490638 42.580453, -2.8493987 42.5803281, -2.8495129 42.5802855, -2.8498492 42.5801479, -2.849935 42.5800815, -2.8500564 42.5799268, -2.8505732 42.5792681, -2.8506263 42.5792024)",yes,,,,
36564523,,,Avenida de Juan Carlos I,residential,False,False,73.61600000000001,"LINESTRING (-2.8485685 42.5725118, -2.848725 42.5725614, -2.8493323 42.5727501, -2.8493963 42.57277)",,,,,
232356790,,,Calle de los Doctores Mozos,residential,False,True,21.103,"LINESTRING (-2.8485685 42.5725118, -2.8485478 42.5725466, -2.8485224 42.5725891, -2.848465 42.5726856)",,,,,
1207294612,2,LR-111,Avenida Ingenieros del MOPU,primary,False,True,95.72399999999999,"LINESTRING (-2.8521003 42.5770243, -2.8517293 42.5770685, -2.8513986 42.5771193, -2.8509737 42.57724)",,,,,
1207294613,2,LR-111,Avenida Ingenieros del MOPU,primary,True,False,41.436,"LINESTRING (-2.8521003 42.5770243, -2.8521977 42.5770267, -2.8523942 42.5769693, -2.8525563 42.5768866)",,,,,
