osmid,name,highway,oneway,reversed,length,geometry,junction,ref
386943838,Calle Juliana Izquierdo,residential,False,True,30.449,"LINESTRING (-2.675182 39.4488938, -2.6753333 39.4488444, -2.6755037 39.4487789)",,
458592461,,tertiary,True,False,3.222,"LINESTRING (-2.675182 39.4488938, -2.675167 39.4488851, -2.6751501 39.4488788)",roundabout,
512650543,Calle Montejano,residential,True,False,49.580999999999996,"LINESTRING (-2.6725935 39.4478648, -2.67265 39.4479976, -2.6728615 39.4482565)",,
512650572,Calle Cruz Marchante,residential,True,False,52.977000000000004,"LINESTRING (-2.6725935 39.4478648, -2.6724978 39.4477755, -2.6722952 39.4474507)",,
512678289,Calle General Borrero,tertiary,False,False,64.555,"LINESTRING (-2.6725935 39.4478648, -2.672435 39.4478294, -2.672038 39.4477557, -2.6718988 39.4477316, -2.6718636 39.4477263)",,CM-3110
86331064,Calle Molino Nuevo,residential,False,False,47.689,"LINESTRING (-2.6698041 39.4454209, -2.6703551 39.4454746)",,
332182672,Calle federico García Lorca,residential,False,False,50.876,"LINESTRING (-2.6698041 39.4454209, -2.6696165 39.4458549)",,
332182672,Calle federico García Lorca,residential,False,True,13.948,"LINESTRING (-2.6698041 39.4454209, -2.6698613 39.4453035)",,
154546285,Avenida Capital del Ajo,residential,False,True,87.443,"LINESTRING (-2.6779067 39.4538173, -2.6777583 39.4530393)",,
234326247,Calle Europa,residential,False,False,74.345,"LINESTRING (-2.6779067 39.4538173, -2.6770651 39.4539746)",,
234326247,Calle Europa,residential,False,True,67.256,"LINESTRING (-2.6779067 39.4538173, -2.6786688 39.4536774)",,
234326230,Calle Vivero,residential,False,False,7.858,"LINESTRING (-2.6747471 39.4457497, -2.6747992 39.4456916)",,
234326230,Calle Vivero,residential,False,True,39.177,"LINESTRING (-2.6747471 39.4457497, -2.6746219 39.4460885)",,
234326239,Calle Retamar,residential,False,False,92.896,"LINESTRING (-2.6747471 39.4457497, -2.675823 39.4456622)",,
86331066,Calle Becerra,residential,False,False,220.907,"LINESTRING (-2.6677051 39.4536986, -2.6701526 39.4530859)",,
512650552,,secondary,False,True,270.38,"LINESTRING (-2.6677051 39.4536986, -2.6694706 39.4516851)",,CM-3110
512650549,Calle Martínez Ramírez,residential,False,True,19.658,"LINESTRING (-2.6746611 39.4511638, -2.6748899 39.4511702)",,
802299300,Calle Montejano,residential,True,False,54.044,"LINESTRING (-2.6746611 39.4511638, -2.6746264 39.4513849, -2.6745414 39.4516399)",,
86331067,Calle Juan Ortega,residential,False,True,40.474,"LINESTRING (-2.6730686 39.4461663, -2.6726053 39.4460993)",,
512650573,Calle Cruz Marchante,residential,False,True,29.156,"LINESTRING (-2.6730686 39.4461663, -2.6731624 39.4459143)",,
512650573,Calle Cruz Marchante,residential,False,False,157.659,"LINESTRING (-2.6730686 39.4461663, -2.6726314 39.446965, -2.6722952 39.4474507)",,
154546285,Avenida Capital del Ajo,residential,False,False,90.44,"LINESTRING (-2.6774386 39.4514706, -2.6775935 39.4522751)",,
202204513,Avenida Juan XXIII,tertiary,False,False,31.847,"LINESTRING (-2.6774386 39.4514706, -2.6772143 39.4512425)",,CM-3110
202204513,Avenida Juan XXIII,tertiary,False,True,96.175,"LINESTRING (-2.6774386 39.4514706, -2.6781036 39.4521666)",,CM-3110
86331068,,residential,False,False,97.702,"LINESTRING (-2.6721285 39.449255, -2.6720526 39.4483783)",,
512678273,Calle Jabega,residential,True,False,13.952,"LINESTRING (-2.6721285 39.449255, -2.6719663 39.4492625)",,
86331061,Calle Arrabal del Coso,residential,False,True,16.354,"LINESTRING (-2.6719095 39.4479389, -2.671725 39.4479754)",,
86331068,,residential,False,False,20.229999999999997,"LINESTRING (-2.6719095 39.4479389, -2.6718639 39.4478346, -2.6718475 39.4477972, -2.6718318 39.4477672)",,
86331068,,residential,False,True,50.381,"LINESTRING (-2.6719095 39.4479389, -2.6719649 39.4481078, -2.6720526 39.4483783)",,
86331059,Calle de Miguel García Otero,residential,False,False,114.822,"LINESTRING (-2.6751768 39.4479601, -2.6764201 39.4475799)",,
86331059,Calle de Miguel García Otero,residential,False,True,16.263,"LINESTRING (-2.6751768 39.4479601, -2.6750435 39.448064)",,
512678304,Calle Doctor Salazar,residential,False,False,64.911,"LINESTRING (-2.6751768 39.4479601, -2.6749564 39.4474017)",,
512678304,Calle Doctor Salazar,residential,False,True,12.67,"LINESTRING (-2.6751768 39.4479601, -2.6751947 39.4480732)",,
86331064,Calle Molino Nuevo,residential,False,True,59.376,"LINESTRING (-2.6742381 39.4458144, -2.6735509 39.4457551)",,
512678311,Calle Nueva,residential,False,True,54.758,"LINESTRING (-2.6742381 39.4458144, -2.674498 39.4462641)",,
202204517,Avenida Juan XXIII,residential,True,False,90.034,"LINESTRING (-2.6742301 39.4484598, -2.6746101 39.4485614, -2.6747798 39.4487141, -2.6749284 39.4488995, -2.6750273 39.448923)",,
202204521,Calle General Borrero,tertiary,True,False,39.868,"LINESTRING (-2.6742301 39.4484598, -2.6740797 39.4484533, -2.6740118 39.4484162, -2.6739001 39.4482605)",,CM-3110
234352540,Calle Mayor,residential,True,False,59.623,"LINESTRING (-2.6742301 39.4484598, -2.6743144 39.4485776, -2.6745145 39.4489483)",,
802299299,Calle Montejano,residential,True,False,2.498,"LINESTRING (-2.6735985 39.4492229, -2.6736136 39.4492421)",,
512678273,Calle Jabega,residential,True,False,60.641000000000005,"LINESTRING (-2.6735985 39.4492229, -2.67323 39.4492397, -2.6728929 39.4492392)",,
86331064,Calle Molino Nuevo,residential,False,False,56.542,"LINESTRING (-2.6723988 39.4456537, -2.6730539 39.4457051)",,
86331064,Calle Molino Nuevo,residential,False,True,176.615,"LINESTRING (-2.6723988 39.4456537, -2.6703551 39.4454746)",,
86331073,Avenida Sebastián Molina,residential,False,True,46.847,"LINESTRING (-2.6723988 39.4456537, -2.6722445 39.4460578)",,
386943838,Calle Juliana Izquierdo,residential,False,False,60.094,"LINESTRING (-2.6767438 39.4482504, -2.6761337 39.4485152)",,
386943838,Calle Juliana Izquierdo,residential,False,True,96.147,"LINESTRING (-2.6767438 39.4482504, -2.6777298 39.4478406)",,
86331063,Calle del General Amarelle,residential,False,False,134.702,"LINESTRING (-2.6767438 39.4482504, -2.6758714 39.4481146, -2.6751947 39.4480732)",,
86331063,Calle del General Amarelle,residential,False,True,103.708,"LINESTRING (-2.6767438 39.4482504, -2.6776964 39.4483988, -2.6779253 39.4484432)",,
234351740,Calle Calvario,residential,False,False,80.753,"LINESTRING (-2.6767438 39.4482504, -2.6766677 39.4481997, -2.6764201 39.4475799)",,
234351764,Calle de Guillermo Ruipérez,residential,False,True,86.716,"LINESTRING (-2.6767438 39.4482504, -2.6768211 39.4483262, -2.6773378 39.448881)",,
86331059,Calle de Miguel García Otero,residential,False,False,55.105,"LINESTRING (-2.6775973 39.4474386, -2.678215 39.4473042)",,
86331059,Calle de Miguel García Otero,residential,False,True,42.013,"LINESTRING (-2.6775973 39.4474386, -2.677124 39.4475344)",,
86331070,Calle Augusto Peña,residential,False,False,67.639,"LINESTRING (-2.6775973 39.4474386, -2.677403 39.4468491)",,
86331070,Calle Augusto Peña,residential,False,True,46.126,"LINESTRING (-2.6775973 39.4474386, -2.6777298 39.4478406)",,
86331059,Calle de Miguel García Otero,residential,False,False,42.013,"LINESTRING (-2.677124 39.4475344, -2.6775973 39.4474386)",,
802299307,,residential,False,True,34.695,"LINESTRING (-2.677124 39.4475344, -2.6770143 39.4472341)",,
86331059,Calle de Miguel García Otero,residential,False,True,62.992000000000004,"LINESTRING (-2.677124 39.4475344, -2.6770316 39.4474921, -2.6769745 39.447484, -2.6764201 39.4475799)",,
86331070,Calle Augusto Peña,residential,False,False,46.126,"LINESTRING (-2.6777298 39.4478406, -2.6775973 39.4474386)",,
86331070,Calle Augusto Peña,residential,False,True,69.077,"LINESTRING (-2.6777298 39.4478406, -2.6779253 39.4484432)",,
386943838,Calle Juliana Izquierdo,residential,False,False,96.147,"LINESTRING (-2.6777298 39.4478406, -2.6767438 39.4482504)",,
386943838,Calle Juliana Izquierdo,residential,False,True,35.062,"LINESTRING (-2.6777298 39.4478406, -2.678076 39.4476734)",,
86331061,Calle Arrabal del Coso,residential,False,False,73.039,"LINESTRING (-2.6705322 39.4476419, -2.671257 39.4479857)",,
687870580,Calle de José María Álvarez Mendizábal,secondary,False,False,14.407,"LINESTRING (-2.6705322 39.4476419, -2.6705238 39.4477713)",,CM-3110
687870580,Calle de José María Álvarez Mendizábal,secondary,False,True,23.084,"LINESTRING (-2.6705322 39.4476419, -2.6705942 39.4474399)",,CM-3110
86331059,Calle de Miguel García Otero,residential,False,False,16.263,"LINESTRING (-2.6750435 39.448064, -2.6751768 39.4479601)",,
