osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,junction,name,bridge,lanes,tunnel
105210469,,tertiary,,False,False,45.036,"LINESTRING (0.1903035 41.9109241, 0.1897618 41.910885)",,Avenida Nuestra Señora del Pilar,,,
105210469,,tertiary,,False,True,112.60400000000001,"LINESTRING (0.1903035 41.9109241, 0.1907008 41.9109413, 0.1910995 41.9110532, 0.1915877 41.9112191)",,Avenida Nuestra Señora del Pilar,,,
105210469,,tertiary,,False,True,47.061,"LINESTRING (0.1891977 41.9108312, 0.1897618 41.910885)",,Avenida Nuestra Señora del Pilar,,,
184335417,,residential,,False,True,57.615,"LINESTRING (0.1891977 41.9108312, 0.1889671 41.9113201)",,Avenida Cortes de Aragón,,,
105210469,,tertiary,,False,False,31.966,"LINESTRING (0.1891977 41.9108312, 0.1891496 41.9107757, 0.1889867 41.9105904)",,Avenida Nuestra Señora del Pilar,,,
117969359,N-240,trunk,45 mph,False,True,34.196,"LINESTRING (0.1920793 41.9128766, 0.1916838 41.9129658)",,Avenida Lérida,,,
745898383,N-240,trunk,45 mph,False,False,34.302,"LINESTRING (0.1920793 41.9128766, 0.192482 41.9128034)",,Avenida Lérida,,,
105210470,,residential,,False,True,26.364,"LINESTRING (0.1888917 41.9125263, 0.1888913 41.9122892)",,Avenida Cortes de Aragón,,,
471509870,,residential,,True,False,26.849,"LINESTRING (0.1888917 41.9125263, 0.1889137 41.912597, 0.1889449 41.9126367, 0.1889805 41.912669, 0.1890582 41.9127259)",,,,,
471509867,,residential,,False,False,79.002,"LINESTRING (0.1899042 41.9127827, 0.1901234 41.9120912)",,,,,
39991335,,residential,,False,False,43.717999999999996,"LINESTRING (0.1899042 41.9127827, 0.1900025 41.9127756, 0.1900962 41.9127771, 0.1901783 41.9127786, 0.1902535 41.9127853, 0.1903499 41.9127953, 0.1904294 41.9128054)",,San José de Calasanz,,,
471509867,,residential,,False,True,41.884,"LINESTRING (0.1899042 41.9127827, 0.1896846 41.9128143, 0.1894125 41.9128708)",,,,,
471509867,,residential,,False,True,79.002,"LINESTRING (0.1901234 41.9120912, 0.1899042 41.9127827)",,,,,
39991350,,residential,,False,False,105.49000000000001,"LINESTRING (0.1901234 41.9120912, 0.189659 41.911971, 0.1891301 41.9118515, 0.1888997 41.9118498)",,,,,
471509867,,residential,,False,False,98.97399999999999,"LINESTRING (0.1901234 41.9120912, 0.1903922 41.9122014, 0.1905099 41.9122445, 0.1904294 41.9128054)",,,,,
39991335,,residential,,False,False,56.376000000000005,"LINESTRING (0.1904294 41.9128054, 0.1905621 41.9128251, 0.191088 41.9129343)",,San José de Calasanz,,,
39991335,,residential,,False,True,43.718,"LINESTRING (0.1904294 41.9128054, 0.1903499 41.9127953, 0.1902535 41.9127853, 0.1901783 41.9127786, 0.1900962 41.9127771, 0.1900025 41.9127756, 0.1899042 41.9127827)",,San José de Calasanz,,,
471509867,,residential,,False,True,98.97399999999999,"LINESTRING (0.1904294 41.9128054, 0.1905099 41.9122445, 0.1903922 41.9122014, 0.1901234 41.9120912)",,,,,
39991335,,residential,,False,True,56.376000000000005,"LINESTRING (0.191088 41.9129343, 0.1905621 41.9128251, 0.1904294 41.9128054)",,San José de Calasanz,,,
745898390,N-240,trunk,,True,False,20.346,"LINESTRING (0.191088 41.9129343, 0.1911338 41.9128891, 0.1911933 41.9128611, 0.1912333 41.9128524, 0.191291 41.9128507)",roundabout,,,,
105210469,,tertiary,,False,False,47.061,"LINESTRING (0.1897618 41.910885, 0.1891977 41.9108312)",,Avenida Nuestra Señora del Pilar,,,
105210469,,tertiary,,False,True,45.036,"LINESTRING (0.1897618 41.910885, 0.1903035 41.9109241)",,Avenida Nuestra Señora del Pilar,,,
462771961,,residential,,True,False,33.096,"LINESTRING (0.1897618 41.910885, 0.1896583 41.9105975)",,Calle Blas Sorribas,,,
462771962,,residential,,False,False,77.273,"LINESTRING (0.1897618 41.910885, 0.1897086 41.9115788)",,Calle Sosa,,,
112545030,N-240,trunk,50,False,False,62.662,"LINESTRING (0.1866359 41.916198, 0.1872379 41.9158561)",,Paseo de San Juan Bosco,,,
40000036,,residential,,False,True,64.816,"LINESTRING (0.1867696 41.9152959, 0.1872533 41.9157544)",,Calle San Jorge,,,
40000036,,residential,,False,False,73.643,"LINESTRING (0.1867696 41.9152959, 0.1867457 41.9152757, 0.1864989 41.9150402, 0.1862512 41.9147984, 0.1862246 41.9147724)",,Calle San Jorge,,,
40000036,,residential,,False,True,73.643,"LINESTRING (0.1862246 41.9147724, 0.1862512 41.9147984, 0.1864989 41.9150402, 0.1867457 41.9152757, 0.1867696 41.9152959)",,Calle San Jorge,,,
40000037,,living_street,,False,False,234.919,"LINESTRING (0.1862246 41.9147724, 0.1864187 41.9144941, 0.1868136 41.9140086, 0.187251 41.9136579, 0.1877572 41.9133839, 0.1881073 41.9132627)",,Calle de los Derechos Humanos,,,
40000040,,residential,,True,False,229.019,"LINESTRING (0.1862246 41.9147724, 0.1870239 41.9141315, 0.1881073 41.9132627)",,Calle de María Auxiliadora,,1,
40000037,,living_street,,False,True,234.91900000000004,"LINESTRING (0.1881073 41.9132627, 0.1877572 41.9133839, 0.187251 41.9136579, 0.1868136 41.9140086, 0.1864187 41.9144941, 0.1862246 41.9147724)",,Calle de los Derechos Humanos,,,
40000040,,residential,,True,False,77.077,"LINESTRING (0.1881073 41.9132627, 0.1882121 41.9131834, 0.1885098 41.9129582, 0.1886037 41.9128951, 0.1887822 41.912786)",,Calle de María Auxiliadora,,1,
112545016,,residential,,True,False,112.695,"LINESTRING (0.1876921 41.9145503, 0.1867696 41.9152959)",,Calle de San Francisco,,,
117969362,,residential,,False,False,80.599,"LINESTRING (0.1876921 41.9145503, 0.1884325 41.9150213)",,Calle Santiago,,,
117969362,,residential,,False,True,2.353,"LINESTRING (0.1876921 41.9145503, 0.1876726 41.9145349)",,Calle Santiago,,,
112545027,N-240,trunk,30 mph,False,False,139.824,"LINESTRING (0.1884325 41.9150213, 0.1896096 41.9141191)",,Paseo San Juan Bosco,,,
117969362,,residential,,False,True,80.599,"LINESTRING (0.1884325 41.9150213, 0.1876921 41.9145503)",,Calle Santiago,,,
997726124,N-240,trunk,50,False,True,119.395,"LINESTRING (0.1884325 41.9150213, 0.1877112 41.9155673, 0.1873981 41.9157689)",,Paseo de San Juan Bosco,,,
40000606,,residential,,False,True,83.753,"LINESTRING (0.1889048 41.9135785, 0.1896096 41.9141191)",,Calle de la Azucarera,,,
365843561,,residential,,False,False,44.197,"LINESTRING (0.1889048 41.9135785, 0.1889402 41.9131819)",,Calle de la Azucarera,,,
112545016,,residential,,True,False,147.506,"LINESTRING (0.1889048 41.9135785, 0.1887767 41.9136956, 0.1876921 41.9145503)",,Calle de San Francisco,,,
117969358,,living_street,,False,False,76.084,"LINESTRING (0.1889048 41.9135785, 0.1890015 41.913509, 0.1894794 41.9133819, 0.1895638 41.9133578, 0.1896192 41.9133367, 0.189657 41.9133206, 0.1896894 41.9132935, 0.1897029 41.9132714)",,,,,
40000606,,residential,,False,False,83.753,"LINESTRING (0.1896096 41.9141191, 0.1889048 41.9135785)",,Calle de la Azucarera,,,
112545027,N-240,trunk,30 mph,False,True,139.824,"LINESTRING (0.1896096 41.9141191, 0.1884325 41.9150213)",,Paseo San Juan Bosco,,,
112545027,N-240,trunk,30 mph,False,False,112.278,"LINESTRING (0.1896096 41.9141191, 0.189989 41.913813, 0.190345 41.9135304, 0.1905561 41.9133972)",,Paseo San Juan Bosco,,,
184014772,,residential,,True,False,23.493,"LINESTRING (0.1924842 41.913095, 0.1922195 41.9130186)",,,,,
184015707,,residential,,False,True,94.138,"LINESTRING (0.1924842 41.913095, 0.1925861 41.9139382)",,Calle Calvario,,,
185300845,,residential,,True,False,107.156,"LINESTRING (0.1924842 41.913095, 0.1934255 41.9132206, 0.193761 41.913255)",,Calle de Barón de Eroles,,,
105210483,,residential,,True,False,88.839,"LINESTRING (0.1969935 41.9135527, 0.1967755 41.9127704)",,Calle Cervantes,,,
185300843,,residential,,False,True,51.295,"LINESTRING (0.1969935 41.9135527, 0.197445 41.9135651, 0.1976128 41.9135576)",,Calle Antoni Torres Palacios,,,
365841712,,residential,,False,True,38.591,"LINESTRING (0.1969935 41.9135527, 0.1966023 41.9135346, 0.1965282 41.9135295)",,Calle de la Estación,,,
105210511,,residential,,False,False,16.447,"LINESTRING (0.1947684 41.910279, 0.1948478 41.9104146)",,,,,
105210511,,residential,,False,True,34.307,"LINESTRING (0.1947684 41.910279, 0.1944554 41.9102592, 0.1943571 41.9102438)",,,,,
105210511,,residential,,False,True,16.447,"LINESTRING (0.1948478 41.9104146, 0.1947684 41.910279)",,,,,
105210511,,residential,,False,False,73.737,"LINESTRING (0.1948478 41.9104146, 0.1950794 41.9105332, 0.1951535 41.9105756, 0.195216 41.9106245, 0.1952512 41.910665, 0.1952777 41.910725, 0.1953031 41.9108049, 0.1953141 41.910928)",,,,,
113960888,,residential,,True,False,87.71799999999999,"LINESTRING (0.1948478 41.9104146, 0.1954649 41.9102357, 0.1958322 41.9101221)",,Calle Joaquín Costa,,,
105210469,,tertiary,,False,True,31.966,"LINESTRING (0.1889867 41.9105904, 0.1891496 41.9107757, 0.1891977 41.9108312)",,Avenida Nuestra Señora del Pilar,,,
184299489,,residential,,False,True,9.063,"LINESTRING (0.1968046 41.9106166, 0.1969141 41.910615)",,,,,
463312989,N-240,trunk,,False,True,23.301,"LINESTRING (0.1968046 41.9106166, 0.1966701 41.9108007)",,Avenida Lérida,,,
462771961,,residential,,True,False,34.229,"LINESTRING (0.1896583 41.9105975, 0.1894965 41.9103142)",,Calle Blas Sorribas,,,
105210535,,residential,,False,True,6.613,"LINESTRING (0.1938102 41.9101282, 0.1938013 41.9101873)",,Calle Ozcoidi,,,
105210535,,residential,,False,False,20.842,"LINESTRING (0.1938102 41.9101282, 0.1938546 41.9100848, 0.1939947 41.9100024)",,Calle Ozcoidi,,,
72878441,,residential,,False,True,12.634,"LINESTRING (0.1964424 41.9108587, 0.1962898 41.910855)",,Calle Santa Bárbara,,,
471512182,,residential,,True,False,19.12,"LINESTRING (0.1964424 41.9108587, 0.1964451 41.9108493, 0.1964675 41.9108203, 0.1965006 41.9107977, 0.1965414 41.9107836, 0.196586 41.9107793, 0.1966241 41.9107824)",roundabout,,,,
105210460,,residential,,False,False,56.442,"LINESTRING (0.1972067 41.911782, 0.1965597 41.9119427)",,Calle Baltasar Gracián,,,
105210527,,residential,,False,True,101.737,"LINESTRING (0.1972067 41.911782, 0.1972897 41.9121065, 0.1974428 41.9126799)",,Calle Lope de Vega,,,
105210535,,residential,,False,False,6.613,"LINESTRING (0.1938013 41.9101873, 0.1938102 41.9101282)",,Calle Ozcoidi,,,
105210511,,residential,,False,False,46.445,"LINESTRING (0.1938013 41.9101873, 0.194265 41.9102293, 0.1943571 41.9102438)",,,,,
462773402,,residential,,False,False,55.20399999999999,"LINESTRING (0.1938013 41.9101873, 0.1937713 41.910286, 0.193749 41.9104917, 0.1937373 41.9106804)",,Calle Mor de Fuentes,,,
184297155,,residential,,True,False,59.647,"LINESTRING (0.1958267 41.9128985, 0.1953829 41.9124758)",,Calle Jaime I,,,
186498054,,residential,,True,False,91.164,"LINESTRING (0.187662 41.9110321, 0.1886674 41.9106969)",,Calle Padre Manuel Serrano,,,
105210614,,residential,,False,True,107.013,"LINESTRING (0.187662 41.9110321, 0.186951 41.9106994, 0.1867189 41.9104096)",,Calle Madre Rafols,,,
40478686,,residential,,False,True,79.222,"LINESTRING (0.1941256 41.9110151, 0.1932026 41.9112043)",,Calle Santa Bárbara,,,
72878441,,residential,,False,False,98.824,"LINESTRING (0.1941256 41.9110151, 0.1953141 41.910928)",,Calle Santa Bárbara,,,
105210609,,residential,,True,False,106.486,"LINESTRING (0.1941256 41.9110151, 0.194562 41.911916)",,Calle De los Estudios,,,
105210527,,residential,,False,True,98.604,"LINESTRING (0.1974428 41.9126799, 0.1976128 41.9135576)",,Calle Lope de Vega,,,
105210575,,residential,,True,False,56.127,"LINESTRING (0.1974428 41.9126799, 0.1967755 41.9127704)",,Calle Ignacio de Luzán,,,
105210527,,residential,,False,False,101.737,"LINESTRING (0.1974428 41.9126799, 0.1972897 41.9121065, 0.1972067 41.911782)",,Calle Lope de Vega,,,
105210507,,residential,,False,False,31.849,"LINESTRING (0.188901 41.9130195, 0.1888433 41.9129986, 0.1887966 41.9129659, 0.1887651 41.9129243, 0.1887517 41.9128776, 0.1887576 41.9128301, 0.1887822 41.912786)",,Plaza de Europa,,,
105210507,,residential,,False,True,11.753000000000002,"LINESTRING (0.188901 41.9130195, 0.1889644 41.9130267, 0.1890228 41.9130206, 0.1890401 41.9130149)",,Plaza de Europa,,,
113960888,,residential,,True,False,67.035,"LINESTRING (0.1937373 41.9106804, 0.193949 41.9106591, 0.1945138 41.9105164)",,Calle Joaquín Costa,,,
462773402,,residential,,False,True,55.204,"LINESTRING (0.1937373 41.9106804, 0.193749 41.9104917, 0.1937713 41.910286, 0.1938013 41.9101873)",,Calle Mor de Fuentes,,,
105210535,,residential,,False,True,13.906,"LINESTRING (0.1941057 41.9099085, 0.1939947 41.9100024)",,Calle Ozcoidi,,,
72878441,,residential,,False,False,81.146,"LINESTRING (0.1953141 41.910928, 0.1962898 41.910855)",,Calle Santa Bárbara,,,
72878441,,residential,,False,True,98.824,"LINESTRING (0.1953141 41.910928, 0.1941256 41.9110151)",,Calle Santa Bárbara,,,
105210511,,residential,,False,True,73.737,"LINESTRING (0.1953141 41.910928, 0.1953031 41.9108049, 0.1952777 41.910725, 0.1952512 41.910665, 0.195216 41.9106245, 0.1951535 41.9105756, 0.1950794 41.9105332, 0.1948478 41.9104146)",,,,,
184340565,,residential,,True,False,89.26,"LINESTRING (0.1952786 41.9117303, 0.1953141 41.910928)",,Calle San Mateo,,,
184299488,,residential,,True,False,137.125,"LINESTRING (0.1952786 41.9117303, 0.1958419 41.9115862, 0.1959277 41.9115503, 0.1959814 41.9114984, 0.196471 41.9109587)",,,,,
105210456,,residential,,False,False,29.393,"LINESTRING (0.1864862 41.9105068, 0.186314 41.9102756)",,Calle Rio Gállego,,,
105210550,,residential,,False,True,22.082,"LINESTRING (0.1864862 41.9105068, 0.1867189 41.9104096)",,Paseo Arboleda,,,
105210491,,residential,,True,False,62.991,"LINESTRING (0.1963312 41.9099861, 0.1966561 41.9104984)",,Calle Sancho Ramírez,,,
113967838,,residential,,True,False,136.166,"LINESTRING (0.1948972 41.9133668, 0.1965282 41.9135295)",,Calle de la Estación,,,
745898381,,residential,,True,False,19.593,"LINESTRING (0.1922195 41.9130186, 0.1920793 41.9128766)",,,,,
365841711,,residential,,True,False,109.806,"LINESTRING (0.1922195 41.9130186, 0.1915607 41.9137415, 0.1914763 41.9138367)",,Calle Paúles,,,
105210535,,residential,,False,False,13.906,"LINESTRING (0.1939947 41.9100024, 0.1941057 41.9099085)",,Calle Ozcoidi,,,
105210535,,residential,,False,True,20.842,"LINESTRING (0.1939947 41.9100024, 0.1938546 41.9100848, 0.1938102 41.9101282)",,Calle Ozcoidi,,,
105210527,,residential,,False,False,98.604,"LINESTRING (0.1976128 41.9135576, 0.1974428 41.9126799)",,Calle Lope de Vega,,,
185300843,,residential,,False,False,51.295,"LINESTRING (0.1976128 41.9135576, 0.197445 41.9135651, 0.1969935 41.9135527)",,Calle Antoni Torres Palacios,,,
39991350,,residential,,False,True,105.49000000000001,"LINESTRING (0.1888997 41.9118498, 0.1891301 41.9118515, 0.189659 41.911971, 0.1901234 41.9120912)",,,,,
105210470,,residential,,False,False,48.864000000000004,"LINESTRING (0.1888997 41.9118498, 0.1888941 41.9121435, 0.1888913 41.9122892)",,Avenida Cortes de Aragón,,,
"[184335417, 105210487]",,residential,,False,"[False, True]",45.437,"LINESTRING (0.1888997 41.9118498, 0.1889003 41.9114988, 0.1889003 41.9114724, 0.1889132 41.9114427)",,Avenida Cortes de Aragón,yes,,
105210507,,residential,,False,False,26.025,"LINESTRING (0.1887822 41.912786, 0.1888224 41.91275, 0.188875 41.9127243, 0.1889353 41.9127112, 0.1889982 41.9127117, 0.1890582 41.9127259)",,Plaza de Europa,,,
105210507,,residential,,False,True,31.848999999999997,"LINESTRING (0.1887822 41.912786, 0.1887576 41.9128301, 0.1887517 41.9128776, 0.1887651 41.9129243, 0.1887966 41.9129659, 0.1888433 41.9129986, 0.188901 41.9130195)",,Plaza de Europa,,,
471509871,,residential,,True,False,30.289,"LINESTRING (0.1887822 41.912786, 0.1888191 41.9127071, 0.1888392 41.9126583, 0.188867 41.9126003, 0.1888917 41.9125263)",,,,,
105210491,,residential,,True,False,10.281,"LINESTRING (0.1966561 41.9104984, 0.1967228 41.9105764)",,Calle Sancho Ramírez,,,
184322888,,living_street,,False,True,16.816,"LINESTRING (0.1966561 41.9104984, 0.1964829 41.9105775)",,,,,
105210483,,residential,,True,False,93.752,"LINESTRING (0.1967755 41.9127704, 0.1965597 41.9119427)",,Calle Cervantes,,,
105210575,,residential,,True,False,79.792,"LINESTRING (0.1967755 41.9127704, 0.1958267 41.9128985)",,Calle Ignacio de Luzán,,,
105210460,,residential,,False,True,56.442,"LINESTRING (0.1965597 41.9119427, 0.1972067 41.911782)",,Calle Baltasar Gracián,,,
105210460,,residential,,False,False,69.699,"LINESTRING (0.1965597 41.9119427, 0.1964376 41.9119785, 0.1963471 41.9120072, 0.1962894 41.9120359, 0.1959692 41.9122297, 0.1958603 41.9122833)",,Calle Baltasar Gracián,,,
32182616,A-1236,secondary,50,False,False,104.221,"LINESTRING (0.1909306 41.9143964, 0.1910894 41.9134666)",,,,,
32182616,A-1236,secondary,50,False,True,226.707,"LINESTRING (0.1909306 41.9143964, 0.1905572 41.9164162)",,,,,
105210478,,residential,,False,False,24.422,"LINESTRING (0.1909306 41.9143964, 0.1911215 41.9142289)",,Calle Paúles,,,
112544414,,residential,,True,False,62.79,"LINESTRING (0.194562 41.911916, 0.1952786 41.9117303)",,Avenida Goya,,,
105210550,,residential,,False,False,22.082,"LINESTRING (0.1867189 41.9104096, 0.1864862 41.9105068)",,Paseo Arboleda,,,
105210614,,residential,,False,False,107.013,"LINESTRING (0.1867189 41.9104096, 0.186951 41.9106994, 0.187662 41.9110321)",,Calle Madre Rafols,,,
109178779,,residential,,True,False,11.967,"LINESTRING (0.1931412 41.91701, 0.1931774 41.9169058)",,Calle Sevilla,,,
109178789,,residential,,False,False,29.95,"LINESTRING (0.1931412 41.91701, 0.1930906 41.9167433)",,Calle Calvario,,,
109178789,,residential,,False,True,192.924,"LINESTRING (0.1931412 41.91701, 0.1934706 41.9187276)",,Calle Calvario,,,
185300846,,residential,,False,True,109.351,"LINESTRING (0.1931412 41.91701, 0.1922618 41.9177441)",,Calle Inmaculada,,,
109178774,,residential,,False,True,77.419,"LINESTRING (0.1966505 41.9147305, 0.197567 41.9145904)",,,,,
184295350,,residential,,False,True,71.115,"LINESTRING (0.1966505 41.9147305, 0.1958097 41.914863)",,Calle Huesca,,,
193176876,,living_street,,False,False,50.353,"LINESTRING (0.1966505 41.9147305, 0.1967618 41.9151757)",,Calle Gerona,,,
109178796,,unclassified,,False,True,383.80499999999995,"LINESTRING (0.1884373 41.9186139, 0.1883206 41.9184348, 0.1879 41.9182765, 0.1877625 41.918164, 0.1877209 41.9179016, 0.1885705 41.9175268, 0.1892361 41.9173384, 0.1897034 41.9172061, 0.1897826 41.9171228, 0.1900283 41.9167896, 0.1901005 41.9167329, 0.190207 41.9167114, 0.1904811 41.9167429)",,,,,
109178794,,residential,,False,False,52.178,"LINESTRING (0.1957885 41.916169, 0.1961886 41.9158063)",,Calle Ciudad Real,,,
184340560,,residential,,False,False,32.218,"LINESTRING (0.1957885 41.916169, 0.1960604 41.9163764)",,Calle Burgos,,,
184340560,,residential,,False,True,59.824,"LINESTRING (0.1957885 41.916169, 0.195294 41.9157765)",,Calle Burgos,,,
109178770,,residential,,False,False,37.499,"LINESTRING (0.1975462 41.916094, 0.1975394 41.9157568)",,Calle Navarra,,,
109178770,,residential,,False,False,31.516,"LINESTRING (0.1975394 41.9157568, 0.1975337 41.9154734)",,Calle Navarra,,,
109178770,,residential,,False,True,37.499,"LINESTRING (0.1975394 41.9157568, 0.1975462 41.916094)",,Calle Navarra,,,
109178772,,residential,,False,False,34.197,"LINESTRING (0.1975394 41.9157568, 0.1971276 41.9157829)",,Calle Málaga,,,
109178772,,residential,,False,True,45.432,"LINESTRING (0.1975394 41.9157568, 0.1980785 41.9156793)",,Calle Málaga,,,
32182616,A-1236,secondary,50,False,False,36.869,"LINESTRING (0.1904811 41.9167429, 0.1905572 41.9164162)",,,,,
32182616,A-1236,secondary,50,False,True,13.831,"LINESTRING (0.1904811 41.9167429, 0.1904492 41.916865)",,,,,
109178796,,unclassified,,False,False,383.805,"LINESTRING (0.1904811 41.9167429, 0.190207 41.9167114, 0.1901005 41.9167329, 0.1900283 41.9167896, 0.1897826 41.9171228, 0.1897034 41.9172061, 0.1892361 41.9173384, 0.1885705 41.9175268, 0.1877209 41.9179016, 0.1877625 41.918164, 0.1879 41.9182765, 0.1883206 41.9184348, 0.1884373 41.9186139)",,,,,
109178772,,residential,,False,True,28.193,"LINESTRING (0.1958677 41.9165855, 0.1960604 41.9163764)",,Calle Málaga,,,
184295348,,residential,,True,False,95.05,"LINESTRING (0.1958677 41.9165855, 0.1949139 41.9161091)",,Calle Jaén,,,
109178770,,residential,,False,True,98.224,"LINESTRING (0.197567 41.9145904, 0.1975337 41.9154734)",,Calle Navarra,,,
109178774,,residential,,False,False,77.419,"LINESTRING (0.197567 41.9145904, 0.1966505 41.9147305)",,,,,
"[193175562, 109178774]",,residential,,False,True,14.193000000000001,"LINESTRING (0.197567 41.9145904, 0.1976087 41.9144863, 0.197619 41.9144689)",,Calle Huesca,,,
109178789,,residential,,False,False,192.924,"LINESTRING (0.1934706 41.9187276, 0.1931412 41.91701)",,Calle Calvario,,,
184340581,A-1237,secondary,,False,True,149.37099999999998,"LINESTRING (0.1934706 41.9187276, 0.1928854 41.9181277, 0.1922618 41.9177441)",,Avenida de la Almunia,,,
109178770,,residential,,False,False,98.224,"LINESTRING (0.1975337 41.9154734, 0.197567 41.9145904)",,Calle Navarra,,,
109178770,,residential,,False,True,31.516,"LINESTRING (0.1975337 41.9154734, 0.1975394 41.9157568)",,Calle Navarra,,,
109178794,,residential,,False,False,39.988,"LINESTRING (0.1975337 41.9154734, 0.1980048 41.9153932)",,Calle Ciudad Real,,,
109178794,,residential,,False,True,36.117,"LINESTRING (0.1975337 41.9154734, 0.1971036 41.9155288)",,Calle Ciudad Real,,,
112544413,,residential,,False,True,4.511,"LINESTRING (0.1936097 41.9106889, 0.1935562 41.9106811)",,Calle Mayor,,,
113960888,,residential,,True,False,10.601,"LINESTRING (0.1936097 41.9106889, 0.1937373 41.9106804)",,Calle Joaquín Costa,,,
113960888,,residential,,True,False,43.975,"LINESTRING (0.1958322 41.9101221, 0.1963312 41.9099861)",,Calle Joaquín Costa,,,
184322893,,living_street,,False,False,73.972,"LINESTRING (0.1958322 41.9101221, 0.1960511 41.9102921, 0.1962254 41.9104098, 0.1964829 41.9105775)",,,,,
112544413,,residential,,False,False,34.645,"LINESTRING (0.1918985 41.9108705, 0.1922246 41.9106751)",,Calle Mayor,,,
112544413,,residential,,False,True,46.519999999999996,"LINESTRING (0.1918985 41.9108705, 0.1918345 41.9109443, 0.1917522 41.9110376, 0.1915877 41.9112191)",,Calle Mayor,,,
113967831,,residential,,True,False,192.014,"LINESTRING (0.1918985 41.9108705, 0.1917009 41.9108213, 0.1913291 41.9106586, 0.1912785 41.9106498, 0.1911268 41.9106271, 0.1908841 41.9105965, 0.1904921 41.910572, 0.1896583 41.9105975)",,Calle Miguel Servet,,,
112544413,,residential,,False,True,34.645,"LINESTRING (0.1922246 41.9106751, 0.1918985 41.9108705)",,Calle Mayor,,,
184322325,,living_street,,False,False,22.938,"LINESTRING (0.1922246 41.9106751, 0.1921506 41.9104763)",,,,,
112544413,,residential,,False,False,111.245,"LINESTRING (0.1922246 41.9106751, 0.1922379 41.9106674, 0.1924613 41.9106315, 0.1925549 41.910622, 0.1926053 41.9106247, 0.1928841 41.9106422, 0.193232 41.9106634, 0.1934198 41.9106754, 0.1935562 41.9106811)",,Calle Mayor,,,
184322325,,living_street,,False,True,22.938,"LINESTRING (0.1921506 41.9104763, 0.1922246 41.9106751)",,,,,
113967834,,residential,,False,False,50.255,"LINESTRING (0.1921506 41.9104763, 0.1922878 41.9104045, 0.1924978 41.9102867, 0.19267 41.9102575)",,Calle Arriba,,,
113967834,,residential,,False,True,156.602,"LINESTRING (0.1921506 41.9104763, 0.1919708 41.9105522, 0.1917197 41.9106156, 0.1915187 41.9105566, 0.1913972 41.9104904, 0.1910022 41.9103472, 0.190547 41.9101808, 0.1904531 41.910142)",,Calle Arriba,,,
184014767,,residential,,False,False,29.479,"LINESTRING (0.1907729 41.9177983, 0.1908856 41.9175468)",,Calle N. Sra. Bella,,,
184014774,,residential,,False,False,43.606,"LINESTRING (0.1907729 41.9177983, 0.1902592 41.9177107)",,,,,
"[184014762, 184014774]",,residential,,False,"[False, True]",53.65,"LINESTRING (0.1907729 41.9177983, 0.1913147 41.9178696, 0.1913362 41.9177983)",,Calle N. Sr. De la Piedad,,,
109178789,,residential,,False,False,175.699,"LINESTRING (0.1930906 41.9167433, 0.1927649 41.9151819)",,Calle Calvario,,,
109178789,,residential,,False,True,29.95,"LINESTRING (0.1930906 41.9167433, 0.1931412 41.91701)",,Calle Calvario,,,
