osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,ref
100089485,False,2,Carrer Sant Ramon,primary,50,False,83.264,"LINESTRING (-0.4016627 38.4285208, -0.4010049 38.4290641)",,,
100089485,False,2,Carrer Sant Ramon,primary,50,True,75.948,"LINESTRING (-0.4016627 38.4285208, -0.4022861 38.4280433)",,,
26992146,True,,,primary_link,,False,61.894999999999996,"LINESTRING (-0.4016627 38.4285208, -0.4020441 38.4283404, -0.4022845 38.428253)",,,
26769026,False,,avenida de Ausias March,tertiary,40,False,53.196,"LINESTRING (-0.4015159 38.4238749, -0.4021018 38.4240097)",,,
26769026,False,,avenida de Ausias March,tertiary,40,True,52.805,"LINESTRING (-0.4015159 38.4238749, -0.400932 38.4237474)",,,
26925678,False,,calle de la Infanta,residential,,False,163.047,"LINESTRING (-0.4015159 38.4238749, -0.4015804 38.4242444, -0.4018144 38.4253223)",,,
26769006,True,,avenida de Ausias March,tertiary,,False,13.92,"LINESTRING (-0.3984811 38.4231849, -0.3986191 38.423248)",,,
880976688,True,,,tertiary,,False,11.18,"LINESTRING (-0.3986191 38.423248, -0.3986324 38.4232799, -0.3986579 38.4233068, -0.3986929 38.423326)",roundabout,,
26769008,True,,avenida de Ausias March,tertiary,,False,13.281,"LINESTRING (-0.3986335 38.4231819, -0.3984811 38.4231849)",,,
26769004,True,,,tertiary,,False,7.555,"LINESTRING (-0.3986335 38.4231819, -0.3986194 38.4232141, -0.3986191 38.423248)",roundabout,,
880976689,True,,,tertiary,,False,2.826,"LINESTRING (-0.3987976 38.4233299, -0.3988264 38.4233182)",roundabout,,
26769012,True,,avenida de Ausias March,tertiary,,False,16.958,"LINESTRING (-0.3988264 38.4233182, -0.399021 38.4233144)",,,
880976690,True,,,tertiary,,False,14.106,"LINESTRING (-0.3988264 38.4233182, -0.398856 38.4232966, -0.3988759 38.423269, -0.3988845 38.423238, -0.3988807 38.4232064)",roundabout,,
26769017,True,,avenida de Ausias March,tertiary,,False,17.135,"LINESTRING (-0.399021 38.4233144, -0.3988807 38.4232064)",,,
26769026,False,,avenida de Ausias March,tertiary,40,False,173.298,"LINESTRING (-0.399021 38.4233144, -0.400932 38.4237474)",,,
26769004,True,,,tertiary,,False,27.825,"LINESTRING (-0.3988807 38.4232064, -0.3988623 38.4231737, -0.3988309 38.4231478, -0.3987902 38.4231316, -0.398745 38.4231271, -0.3987004 38.4231348, -0.3986617 38.4231538, -0.3986335 38.4231819)",roundabout,,
693995385,True,,Glorieta de la Mar Mediterránea,residential,,False,47.487,"LINESTRING (-0.3959801 38.4262194, -0.3957594 38.4263778, -0.3956113 38.4265315)",roundabout,,
26769118,True,,avinguda de l'Estació,residential,,False,37.628,"LINESTRING (-0.3940878 38.4287088, -0.3939899 38.4288118, -0.393947 38.4288581, -0.3938989 38.428909, -0.393831 38.4289809)",,,
694858940,False,,calle Manuel Sanchis Guarner,residential,,False,78.602,"LINESTRING (-0.393831 38.4289809, -0.393281 38.4295413)",,,
26769266,False,,avinguda de la Mar,residential,,True,32.107,"LINESTRING (-0.393831 38.4289809, -0.3939218 38.428999, -0.3939642 38.429008, -0.3940576 38.429028, -0.3941226 38.429036, -0.3941902 38.4290281)",,,
693997290,False,,avinguda de la Mar,residential,,False,71.463,"LINESTRING (-0.393831 38.4289809, -0.3936962 38.4289408, -0.3934851 38.428885, -0.393316 38.4288403, -0.3930555 38.4287714)",,,
694879691,True,,avinguda de l'Estació,residential,,False,67.64,"LINESTRING (-0.3955598 38.4272804, -0.3950498 38.4277391)",,,
693995389,True,,Glorieta de la Mar Mediterránea,residential,,False,36.052,"LINESTRING (-0.3955598 38.4272804, -0.3956413 38.4273207, -0.3956872 38.4273366, -0.3957138 38.4273411, -0.3958102 38.4273466, -0.3959492 38.4273189)",roundabout,,
693995384,True,,Glorieta de la Mar Mediterránea,residential,,False,25.162,"LINESTRING (-0.3959492 38.4273189, -0.3961139 38.427133)",roundabout,,
26769156,True,,carrer Alcalde Such Gregori,residential,,False,173.644,"LINESTRING (-0.3962941 38.4262595, -0.3963142 38.4261137, -0.3964203 38.4253423, -0.3965052 38.4248472, -0.3965281 38.4247088)",,,
693995386,True,,Glorieta de la Mar Mediterránea,residential,,False,27.926000000000002,"LINESTRING (-0.3962941 38.4262595, -0.396179 38.4262322, -0.3961387 38.4262241, -0.3959801 38.4262194)",roundabout,,
693995384,True,,Glorieta de la Mar Mediterránea,residential,,False,28.228,"LINESTRING (-0.3961139 38.427133, -0.3962377 38.4268984)",roundabout,,
27130708,True,,Calle Valencia,residential,,False,27.84,"LINESTRING (-0.3961139 38.427133, -0.3962967 38.4271378, -0.3963988 38.427209)",,,
"[693995388, 693995383]",True,,Glorieta de la Mar Mediterránea,residential,,False,68.905,"LINESTRING (-0.3962377 38.4268984, -0.3963337 38.4265532, -0.3963425 38.4263552, -0.3963129 38.426291)",roundabout,,
26769255,False,,avinguda de la Generalitat,residential,,True,20.619,"LINESTRING (-0.3947651 38.4287154, -0.3945681 38.4288182)",,,
694879672,False,,avinguda de la Generalitat,residential,,False,54.682,"LINESTRING (-0.3947651 38.4287154, -0.395285 38.4284398)",,,
26769177,True,,carrer Alcalde Such Gregori,residential,,False,193.606,"LINESTRING (-0.3947651 38.4287154, -0.394728 38.4286571, -0.3947091 38.4285537, -0.3947883 38.4284717, -0.3958538 38.4273998, -0.3959492 38.4273189)",,,
26769255,False,,avinguda de la Generalitat,residential,,False,40.353,"LINESTRING (-0.3941902 38.4290281, -0.3945681 38.4288182)",,,
26769266,False,,avinguda de la Mar,residential,,False,32.107,"LINESTRING (-0.3941902 38.4290281, -0.3941226 38.429036, -0.3940576 38.429028, -0.3939642 38.429008, -0.3939218 38.428999, -0.393831 38.4289809)",,,
86308813,False,,avinguda de la Generalitat,residential,,True,139.587,"LINESTRING (-0.3984412 38.4267728, -0.3971157 38.4274782)",,,
393627694,False,,calle Alcalde Oncina Giner,residential,,True,49.212,"LINESTRING (-0.3984412 38.4267728, -0.3986634 38.4263659)",,,
26925724,True,,calle Doctor Balmis Berenguer,residential,,False,72.28399999999999,"LINESTRING (-0.3984412 38.4267728, -0.3981982 38.4265687, -0.3977369 38.4264849)",,,
