osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed,width
43041450,Calle Chorro,living_street,True,False,61.138,"LINESTRING (-5.1485646 36.4242125, -5.148016 36.4245403)",,,20,
609612398,Avenida de San Lorenzo,residential,False,True,8.947,"LINESTRING (-5.1485646 36.4242125, -5.1486394 36.4241591)",,,,
368889756,Avenida de San Lorenzo,residential,True,False,35.381,"LINESTRING (-5.1485646 36.4242125, -5.1486576 36.4242912, -5.1488372 36.424443)",,,,
720319956,Calle Casares,residential,True,False,33.786,"LINESTRING (-5.14968 36.4273505, -5.1493074 36.4273011)",,,,
43041454,Calle Tajo,residential,True,False,113.79699999999998,"LINESTRING (-5.14968 36.4273505, -5.1496822 36.4273021, -5.1496093 36.4269573, -5.1495921 36.4268798, -5.1495853 36.4268492, -5.1495789 36.4268201, -5.149498 36.4264175, -5.1494713 36.4263425)",,,,5
955501410,Calle Tajo,residential,False,False,35.553,"LINESTRING (-5.14968 36.4273505, -5.1496618 36.4273803, -5.1496452 36.4274314, -5.1495819 36.4276595)",,,,5
43052674,Avenida de San Lorenzo,residential,False,False,32.065,"LINESTRING (-5.1474458 36.4232704, -5.1476953 36.4234774)",,,,
43031330,Calle Viento,residential,False,True,26.576,"LINESTRING (-5.1471716 36.4254251, -5.1469893 36.4252364)",,,,
955628964,Calle Caravaca,living_street,False,True,9.742,"LINESTRING (-5.1471716 36.4254251, -5.1470849 36.4254781)",,,20,
43031329,Calle Caravaca,residential,True,False,64.837,"LINESTRING (-5.1488372 36.424443, -5.1484393 36.4247136, -5.1482982 36.4248318)",,,50,
368889756,Avenida de San Lorenzo,residential,True,False,27.011000000000003,"LINESTRING (-5.1488372 36.424443, -5.1489492 36.4245378, -5.1490493 36.4246158)",,,,
43031330,Calle Viento,residential,False,False,35.066,"LINESTRING (-5.1464799 36.424684, -5.1467051 36.4249421)",,,,
43031330,Calle Viento,residential,False,True,20.302,"LINESTRING (-5.1464799 36.424684, -5.1463404 36.42454)",,,,
43052657,Calle José Álvarez de la Vega,living_street,False,False,81.278,"LINESTRING (-5.1464799 36.424684, -5.1472081 36.424247)",,,20,
955628964,Calle Caravaca,living_street,False,False,9.742,"LINESTRING (-5.1470849 36.4254781, -5.1471716 36.4254251)",,,20,
43031353,Calle Botica,living_street,False,False,35.293,"LINESTRING (-5.1470849 36.4254781, -5.147119 36.4255614, -5.1469493 36.4257461)",,,20,
955628964,Calle Caravaca,living_street,False,True,81.16499999999999,"LINESTRING (-5.1470849 36.4254781, -5.1469083 36.4255691, -5.1467278 36.4257337, -5.1464736 36.4260074)",,,20,
43031357,,living_street,False,False,15.904,"LINESTRING (-5.1469493 36.4257461, -5.1470759 36.4258465)",,,20,3
43031353,Calle Botica,living_street,False,False,51.467,"LINESTRING (-5.1469493 36.4257461, -5.1466477 36.4260619, -5.1465862 36.4261034)",,,20,
43031353,Calle Botica,living_street,False,True,35.293,"LINESTRING (-5.1469493 36.4257461, -5.147119 36.4255614, -5.1470849 36.4254781)",,,20,
43031357,,living_street,False,True,15.904,"LINESTRING (-5.1470759 36.4258465, -5.1469493 36.4257461)",,,20,3
43037790,Calle Sevilla,residential,True,False,55.66,"LINESTRING (-5.1470759 36.4258465, -5.1471869 36.4257821, -5.1472075 36.4257702, -5.1476143 36.4255976)",,,,
43031365,Calle Jesus y Maria,residential,True,False,38.897,"LINESTRING (-5.1474638 36.4279988, -5.1476286 36.4281122, -5.1477061 36.428166, -5.1477351 36.4281887, -5.1477595 36.4282114, -5.1477795 36.4282372)",,,,
43031353,Calle Botica,living_street,False,True,51.467,"LINESTRING (-5.1465862 36.4261034, -5.1466477 36.4260619, -5.1469493 36.4257461)",,,20,
43032809,Calle Granada,residential,True,False,123.654,"LINESTRING (-5.1460454 36.4286485, -5.1473822 36.4283661)",,,,
1123975806,Calle Terraza,residential,True,False,30.468,"LINESTRING (-5.1460454 36.4286485, -5.1460191 36.4286191, -5.1458583 36.4284196)",,,,
43032823,Calle Terraza,residential,False,True,32.908,"LINESTRING (-5.1475275 36.4295379, -5.1478093 36.4297281)",,,,
43032817,Calle Terraza,residential,True,False,105.821,"LINESTRING (-5.1475275 36.4295379, -5.1473783 36.4294185, -5.1472143 36.4293024, -5.1470869 36.4292233, -5.1468768 36.4290755, -5.1466151 36.428936)",,,,
94389504,Avenida de los Reales,residential,True,False,111.441,"LINESTRING (-5.1475275 36.4295379, -5.1474939 36.4295532, -5.1474458 36.4295872, -5.1472958 36.4297761, -5.1471576 36.4299777, -5.1470167 36.4301942, -5.1468926 36.4303912)",,,,
43032819,Camino del Calvario,tertiary,False,False,188.445,"LINESTRING (-5.1493634 36.4295193, -5.1497346 36.429764, -5.1503599 36.4303389, -5.1506796 36.430819)",,,,
43032836,,secondary,True,False,12.344,"LINESTRING (-5.1493634 36.4295193, -5.1493759 36.4294995, -5.1493806 36.4294776, -5.1493771 36.4294556, -5.1493656 36.4294354, -5.1493473 36.4294188)",,roundabout,,
43032821,,secondary,True,False,16.931,"LINESTRING (-5.1490615 36.4304755, -5.1490239 36.4304347, -5.148972 36.4304059, -5.1489113 36.4303921)",2,roundabout,,
954865381,Avenida Andalucía,secondary,True,False,35.525,"LINESTRING (-5.1490615 36.4304755, -5.1490893 36.4302422, -5.1491039 36.4301579)",1,,30,
43032821,,secondary,True,False,4.339,"LINESTRING (-5.1489113 36.4303921, -5.1488628 36.4303925)",2,roundabout,,
43032821,,secondary,True,False,12.459,"LINESTRING (-5.148714 36.4304811, -5.1486996 36.4305166, -5.1486961 36.4305538, -5.1487037 36.4305907)",2,roundabout,,
43032821,,secondary,True,False,5.608,"LINESTRING (-5.1488148 36.4306905, -5.1488758 36.4307021)",2,roundabout,,
43032821,,secondary,True,False,14.475000000000001,"LINESTRING (-5.1490704 36.4306021, -5.1490823 36.4305598, -5.1490793 36.4305164, -5.1490615 36.4304755)",2,roundabout,,
43032822,Avenida Andalucía,secondary,False,True,49.638000000000005,"LINESTRING (-5.1492546 36.4295452, -5.1491957 36.4297656, -5.1491446 36.4299827)",,,,
43032836,,secondary,True,False,10.883000000000001,"LINESTRING (-5.1492546 36.4295452, -5.1492843 36.4295503, -5.1493145 36.4295473, -5.1493418 36.4295366, -5.1493634 36.4295193)",,roundabout,,
43032828,,secondary,True,False,7.9079999999999995,"LINESTRING (-5.1517557 36.4279851, -5.151777 36.4280014, -5.1518034 36.428012, -5.1518325 36.4280158)",,roundabout,,
634253966,Avenida Andalucía,secondary,False,True,51.262,"LINESTRING (-5.1517557 36.4279851, -5.1517349 36.4279982, -5.1517031 36.4280188, -5.1516654 36.4280432, -5.1513092 36.428274)",2,,50,
43032828,,secondary,True,False,13.134,"LINESTRING (-5.1518325 36.4280158, -5.1518615 36.4280125, -5.1518882 36.4280026, -5.15191 36.4279868, -5.151925 36.4279665, -5.151932 36.4279435)",,roundabout,,
43032833,Prolongación Avenida de San Lorenzo,tertiary,True,False,36.325,"LINESTRING (-5.1518325 36.4280158, -5.1518571 36.4280311, -5.1518816 36.4280572, -5.1520426 36.4282929)",,,,
43032828,,secondary,True,False,7.131,"LINESTRING (-5.151932 36.4279435, -5.1519308 36.4279222, -5.1519226 36.4279018, -5.1519079 36.427884)",,roundabout,,
43032828,,secondary,True,False,7.228999999999999,"LINESTRING (-5.1519079 36.427884, -5.1518875 36.4278698, -5.1518632 36.4278606, -5.1518366 36.427857)",,roundabout,,
43032832,Avenida Andalucía,secondary,False,False,45.627,"LINESTRING (-5.1519079 36.427884, -5.1519586 36.4278506, -5.1523006 36.4276222)",,,,
43032828,,secondary,True,False,9.4,"LINESTRING (-5.1518366 36.427857, -5.1518105 36.4278592, -5.151786 36.4278668, -5.1517649 36.4278794, -5.1517486 36.427896)",,roundabout,,
43052664,Prolongación Avenida de San Lorenzo,tertiary,True,False,100.94200000000001,"LINESTRING (-5.1518366 36.427857, -5.1518253 36.427849, -5.1518054 36.4278324, -5.1512739 36.4271066, -5.1512659 36.4270771)",,,,
43032828,,secondary,True,False,10.498000000000001,"LINESTRING (-5.1517486 36.427896, -5.1517377 36.4279179, -5.1517352 36.4279414, -5.1517414 36.4279645, -5.1517557 36.4279851)",,roundabout,,
43032836,,secondary,True,False,12.468000000000002,"LINESTRING (-5.1493473 36.4294188, -5.1493277 36.4294088, -5.1493056 36.429403, -5.1492824 36.4294019, -5.1492596 36.4294054, -5.1492386 36.4294134, -5.1492207 36.4294253)",,roundabout,,
634253969,Avenida Andalucía,secondary,False,False,93.49799999999999,"LINESTRING (-5.1493473 36.4294188, -5.1493668 36.4293958, -5.149392 36.4293702, -5.1494329 36.4293417, -5.1495508 36.4292732, -5.1501939 36.428932)",2,,50,
43032836,,secondary,True,False,2.669,"LINESTRING (-5.1492207 36.4294253, -5.1492042 36.4294453)",,roundabout,,
42949683,Calle Tajo,residential,True,False,61.879000000000005,"LINESTRING (-5.1492207 36.4294253, -5.1492015 36.4294136, -5.1491881 36.4293964, -5.1491796 36.4293661, -5.149183 36.4293379, -5.1492213 36.429149, -5.1492814 36.4288874)",,,,
"[43037790, 43037791]","['Calle María Espinosa', 'Calle Sevilla']",residential,True,False,72.876,"LINESTRING (-5.1469878 36.4263381, -5.1467687 36.4262005, -5.1470759 36.4258465)",,,,
44618063,Calle Pozo de los Palos,living_street,False,True,206.01300000000003,"LINESTRING (-5.1469878 36.4263381, -5.1471378 36.426173, -5.1473872 36.4260544, -5.1474052 36.4260438, -5.1477604 36.4258513, -5.1481463 36.4256421, -5.1483977 36.4255253, -5.1485147 36.4254701, -5.1488839 36.4253143)",,,20,4
43037794,,residential,True,False,8.076,"LINESTRING (-5.1478686 36.428318, -5.1478869 36.4283074, -5.1479 36.4282927, -5.1479066 36.4282753, -5.1479059 36.4282571)",,roundabout,,
1211810104,Calle del Calvario,residential,True,False,33.922,"LINESTRING (-5.1478686 36.428318, -5.1478959 36.4283296, -5.1479189 36.4283459, -5.1479759 36.4283965, -5.1480469 36.4284602, -5.1481323 36.4285352)",,,,
43037794,,residential,True,False,4.18,"LINESTRING (-5.1479059 36.4282571, -5.1479013 36.4282452, -5.1478934 36.4282344, -5.1478827 36.4282252)",,roundabout,,
43052661,Calle Ebro,residential,True,False,68.705,"LINESTRING (-5.1479059 36.4282571, -5.1479386 36.428246, -5.1479869 36.4282405, -5.1486701 36.4282608)",,,,
43037794,,residential,True,False,10.514000000000001,"LINESTRING (-5.1478827 36.4282252, -5.1478662 36.4282168, -5.1478474 36.4282124, -5.1478278 36.4282125, -5.147809 36.4282169, -5.1477925 36.4282253, -5.1477795 36.4282372)",,roundabout,,
43037794,,residential,True,False,6.327999999999999,"LINESTRING (-5.1477795 36.4282372, -5.1477718 36.42825, -5.1477683 36.4282639, -5.1477693 36.4282782, -5.1477747 36.4282917)",,roundabout,,
43037794,,residential,True,False,9.867,"LINESTRING (-5.1477747 36.4282917, -5.1477872 36.4283064, -5.1478047 36.4283171, -5.1478255 36.428323, -5.1478475 36.4283233, -5.1478686 36.428318)",,roundabout,,
43037802,Calle Santa Ana,residential,True,False,86.158,"LINESTRING (-5.1455758 36.4251832, -5.1451647 36.4249785, -5.1448298 36.4247648, -5.1447905 36.4247373)",,,,
43037803,Calle Castillo,residential,False,True,99.139,"LINESTRING (-5.1455758 36.4251832, -5.1456164 36.4251299, -5.1463404 36.42454)",,,,
43031330,Calle Viento,residential,False,False,19.98,"LINESTRING (-5.1467051 36.4249421, -5.1468421 36.425084)",,,,
43031330,Calle Viento,residential,False,True,35.066,"LINESTRING (-5.1467051 36.4249421, -5.1464799 36.424684)",,,,
43052658,Calle Mondéjar,living_street,True,False,80.145,"LINESTRING (-5.1467051 36.4249421, -5.1474448 36.4245356)",1,,20,
43031330,Calle Viento,residential,False,False,20.302,"LINESTRING (-5.1463404 36.42454, -5.1464799 36.424684)",,,,
43031330,Calle Viento,residential,False,True,14.98,"LINESTRING (-5.1463404 36.42454, -5.1462316 36.4244376)",,,,
43037803,Calle Castillo,residential,False,False,99.139,"LINESTRING (-5.1463404 36.42454, -5.1456164 36.4251299, -5.1455758 36.4251832)",,,,
43052656,Calle Genalguacil,living_street,False,False,83.099,"LINESTRING (-5.1463404 36.42454, -5.1467333 36.4242766, -5.1470672 36.4240751)",,,20,
155249321,Calle Ronda,residential,True,False,54.647,"LINESTRING (-5.141975 36.4288773, -5.1414714 36.4291554)",,,,
783409551,Calle Manzanares,residential,False,True,6.922,"LINESTRING (-5.1464736 36.4260074, -5.1464104 36.4260433)",,,,
"[368889752, 43037802]",Calle Santa Ana,residential,True,False,132.414,"LINESTRING (-5.1464736 36.4260074, -5.1461414 36.4256995, -5.1458282 36.4253798, -5.1458975 36.4253682, -5.1458367 36.4253213, -5.1455758 36.4251832)",,,,
955628964,Calle Caravaca,living_street,False,False,81.165,"LINESTRING (-5.1464736 36.4260074, -5.1467278 36.4257337, -5.1469083 36.4255691, -5.1470849 36.4254781)",,,20,
43032819,Camino del Calvario,tertiary,False,True,188.445,"LINESTRING (-5.1506796 36.430819, -5.1503599 36.4303389, -5.1497346 36.429764, -5.1493634 36.4295193)",,,,
43052660,Calle Padre José María Sepúlveda,residential,False,False,147.262,"LINESTRING (-5.1506796 36.430819, -5.1507863 36.4307759, -5.1508529 36.4307237, -5.1508724 36.4306743, -5.150876 36.4305978, -5.1509472 36.43043, -5.1510461 36.4302621, -5.1514851 36.4297022)",,,,
43039261,Calle Melilla,residential,True,False,41.91,"LINESTRING (-5.1487607 36.4236059, -5.149077 36.4233279)",1,,30,
43052675,Avenida Juan Carlos I,secondary,False,False,9.578,"LINESTRING (-5.1487607 36.4236059, -5.1486942 36.4236734)",,,,
1228283879,Avenida Juan Carlos I,secondary,True,False,53.79900000000001,"LINESTRING (-5.1487607 36.4236059, -5.148659 36.4235477, -5.1483054 36.4232907)",2,,,
159349519,Calle Lazaga,residential,False,False,43.025,"LINESTRING (-5.1500044 36.4224412, -5.1503868 36.4226758)",,,,7
43052640,Camino del Padre Cura,tertiary,True,False,23.794,"LINESTRING (-5.1519853 36.4230728, -5.1522078 36.4229556)",1,,30,
43031365,Calle Jesus y Maria,residential,True,False,11.763,"LINESTRING (-5.1473563 36.4279379, -5.1474638 36.4279988)",,,,
43040916,Calle Papuecas,residential,True,False,25.709,"LINESTRING (-5.1455249 36.4279035, -5.145811 36.4278819)",,,,2
43042523,Calle Zaragoza,residential,True,False,33.626,"LINESTRING (-5.1455249 36.4279035, -5.1451518 36.42794)",,,,
43031330,Calle Viento,residential,False,False,21.462,"LINESTRING (-5.1468421 36.425084, -5.1469893 36.4252364)",,,,
43031330,Calle Viento,residential,False,True,19.98,"LINESTRING (-5.1468421 36.425084, -5.1467051 36.4249421)",,,,
43041459,Avenida de San Lorenzo,residential,True,False,65.088,"LINESTRING (-5.1491365 36.4245864, -5.149062 36.4245183, -5.1490374 36.4244975, -5.1487336 36.4242392, -5.1486394 36.4241591)",,,,
953924094,Calle África,residential,False,False,49.804,"LINESTRING (-5.1491365 36.4245864, -5.149567 36.4243746, -5.1496121 36.4243537)",2,,50,
1211810107,Calle África,residential,False,True,8.579,"LINESTRING (-5.1491365 36.4245864, -5.1490983 36.4246061, -5.1490749 36.4246116, -5.1490493 36.4246158)",,,50,
43052672,,secondary,True,False,36.169999999999995,"LINESTRING (-5.1516719 36.4250231, -5.1516449 36.4249887, -5.1515878 36.4249522, -5.1515115 36.424914, -5.1514244 36.424888, -5.1513264 36.4248869)",2,roundabout,,
218055927,Avenida Juan Carlos I,secondary,True,False,58.901,"LINESTRING (-5.1483054 36.4232907, -5.1480787 36.4231406, -5.1479161 36.4230329, -5.1478789 36.4229987, -5.1478547 36.4229651, -5.1478318 36.4229299)",2,,,
43052639,,tertiary,True,False,11.213000000000001,"LINESTRING (-5.1512788 36.4233145, -5.1512797 36.4233397, -5.1512906 36.4233634, -5.1513103 36.4233829, -5.1513368 36.4233964)",2,roundabout,,
94599211,Camino del Padre Cura,tertiary,True,False,78.657,"LINESTRING (-5.1512788 36.4233145, -5.1512162 36.4233366, -5.1505372 36.4236931)",1,,30,
43052641,Calle Luis Buñuel,residential,False,False,66.507,"LINESTRING (-5.1514263 36.4233904, -5.1518391 36.4238878)",,,,
43052639,,tertiary,True,False,8.214,"LINESTRING (-5.1514263 36.4233904, -5.1514492 36.4233741, -5.1514646 36.4233528, -5.1514709 36.4233287)",2,roundabout,,
43031330,Calle Viento,residential,False,False,26.576,"LINESTRING (-5.1469893 36.4252364, -5.1471716 36.4254251)",,,,
43031330,Calle Viento,residential,False,True,21.462,"LINESTRING (-5.1469893 36.4252364, -5.1468421 36.425084)",,,,
43052648,Calle Cruz,living_street,False,False,123.85399999999998,"LINESTRING (-5.1469893 36.4252364, -5.1472803 36.4251408, -5.1475857 36.42504, -5.1477815 36.4249752, -5.1480696 36.4248499, -5.1482214 36.4247443)",,,20,4
783400672,Calle del Calvario,residential,True,False,50.84,"LINESTRING (-5.1489398 36.4292683, -5.1485649 36.4289247)",,,,
783400671,Calle Lope de Vega,residential,True,False,118.441,"LINESTRING (-5.1489398 36.4292683, -5.1489066 36.4292668, -5.1488835 36.4292698, -5.1488566 36.4292848, -5.1488433 36.4293034, -5.1485806 36.4302047, -5.1485548 36.4302458)",,,,
43052651,Calle Guadalquivir,residential,True,False,20.054,"LINESTRING (-5.1485939 36.4287333, -5.1486213 36.4285543)",,,,
43052651,Calle Guadalquivir,residential,True,False,21.44,"LINESTRING (-5.1485649 36.4289247, -5.1485939 36.4287333)",,,,
783400672,Calle del Calvario,residential,True,False,46.286,"LINESTRING (-5.1485649 36.4289247, -5.1482314 36.4286337, -5.148219 36.4286292, -5.1482076 36.4286268)",,,,
43031330,Calle Viento,residential,False,False,14.98,"LINESTRING (-5.1462316 36.4244376, -5.1463404 36.42454)",,,,
43031330,Calle Viento,residential,False,True,63.353,"LINESTRING (-5.1462316 36.4244376, -5.1459915 36.4242193, -5.1457859 36.4240517, -5.1457461 36.4240234)",,,,
43052655,Calle del Mar,living_street,False,False,85.47800000000001,"LINESTRING (-5.1462316 36.4244376, -5.146474 36.4242506, -5.146956 36.4239374)",,,20,
43052658,Calle Mondéjar,living_street,True,False,39.267,"LINESTRING (-5.1474448 36.4245356, -5.1477761 36.424304)",1,,20,
94355738,Calle Jubrique,living_street,False,True,38.449,"LINESTRING (-5.1474448 36.4245356, -5.1472081 36.424247)",1,,20,3
43052660,Calle Padre José María Sepúlveda,residential,False,True,147.26200000000003,"LINESTRING (-5.1514851 36.4297022, -5.1510461 36.4302621, -5.1509472 36.43043, -5.150876 36.4305978, -5.1508724 36.4306743, -5.1508529 36.4307237, -5.1507863 36.4307759, -5.1506796 36.430819)",,,,
"[155249304, 955501409]","['Calle Extremadura', 'Calle Nuestra Señora de los Remedios']",residential,False,"[False, True]",148.753,"LINESTRING (-5.1449884 36.427622, -5.1444639 36.4277417, -5.1443779 36.4277567, -5.1437072 36.427874, -5.143568 36.4278981, -5.1435166 36.4280542)",,,,
954995211,,tertiary,True,False,14.159,"LINESTRING (-5.1513302 36.4270006, -5.1513328 36.4269688, -5.151325 36.4269376, -5.1513072 36.4269092, -5.1512808 36.4268855)",1,roundabout,,
954995211,,tertiary,True,False,15.15,"LINESTRING (-5.1510524 36.4270335, -5.1510774 36.427061, -5.1511111 36.4270816, -5.1511506 36.4270938, -5.1511928 36.4270967)",1,roundabout,,
1211810106,Calle Pilar de Farinós,residential,False,False,13.892,"LINESTRING (-5.1510524 36.4270335, -5.1509639 36.4270566, -5.1509055 36.4270739)",1,,30,
953924093,,secondary,True,False,9.925,"LINESTRING (-5.1497817 36.4241425, -5.1497263 36.4241442, -5.1496743 36.4241598)",2,roundabout,,
43052675,Avenida Juan Carlos I,secondary,False,True,9.578,"LINESTRING (-5.1486942 36.4236734, -5.1487607 36.4236059)",,,,
953924091,Avenida Juan Carlos I,secondary,True,False,101.714,"LINESTRING (-5.1486942 36.4236734, -5.1494119 36.4241074, -5.1495626 36.4241997, -5.1496021 36.4242239)",2,,,
31061719,,secondary,True,False,5.454000000000001,"LINESTRING (-5.1515784 36.4251123, -5.1516115 36.425113, -5.1516387 36.4251082)",2,roundabout,,
368889754,Calle Terraza,living_street,False,True,30.213,"LINESTRING (-5.1453512 36.427317, -5.1454647 36.4270611)",,,,
94403215,Calle Lozano,residential,False,True,186.571,"LINESTRING (-5.1453512 36.427317, -5.1451207 36.4273622, -5.144924 36.4274019, -5.1447564 36.4274345, -5.1446754 36.4274506, -5.1443986 36.4275133, -5.1443098 36.4275335, -5.1441229 36.4275758, -5.1436589 36.4277096, -5.1434684 36.4277334, -5.1433403 36.4277169)",,,,
1211810096,Calle Terraza,residential,True,False,67.04599999999999,"LINESTRING (-5.1453512 36.427317, -5.1454215 36.4275438, -5.1454678 36.4276985, -5.1455249 36.4279035)",,,,
44618063,Calle Pozo de los Palos,living_street,False,False,63.689,"LINESTRING (-5.1495134 36.4250469, -5.1488839 36.4253143)",,,20,4
43052665,Avenida de San Lorenzo,residential,True,False,61.324,"LINESTRING (-5.1495134 36.4250469, -5.1493378 36.4248339, -5.1492124 36.4246729, -5.1491365 36.4245864)",,,,
44618067,Calle Jesús Nazareno,living_street,False,False,74.76,"LINESTRING (-5.1500045 36.4256515, -5.1492494 36.4259394)",,,,
43052665,Avenida de San Lorenzo,residential,True,False,80.37299999999999,"LINESTRING (-5.1500045 36.4256515, -5.1498326 36.425463, -5.1496498 36.4252283, -5.1495649 36.4251153, -5.1495134 36.4250469)",,,,
43052665,Avenida de San Lorenzo,residential,True,False,50.696,"LINESTRING (-5.1503138 36.4260335, -5.1502303 36.4259293, -5.1500045 36.4256515)",,,,
94521034,Avenida de San Lorenzo,tertiary,True,False,119.268,"LINESTRING (-5.1503138 36.4260335, -5.1503876 36.4261328, -5.1509421 36.4268428, -5.1509856 36.4268729, -5.1510107 36.4268877, -5.151031 36.426904, -5.1510513 36.4269217)",,,,
43041453,Calle Pozo Pila,residential,True,False,24.929,"LINESTRING (-5.1490059 36.4255272, -5.1491167 36.4257329)",,,,4
44618064,Calle Torrejón,living_street,False,False,150.12400000000002,"LINESTRING (-5.1490059 36.4255272, -5.1486774 36.4256594, -5.1482375 36.4258666, -5.1475816 36.4262364)",,,20,
44618063,Calle Pozo de los Palos,living_street,False,True,63.689,"LINESTRING (-5.1488839 36.4253143, -5.1495134 36.4250469)",,,20,4
