osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,junction
34308179,True,CL-600,Carretera de Simancas a Tudela de Duero,primary,40,False,29.018,1,"LINESTRING (-4.5760836 41.5811809, -4.5762915 41.5811891, -4.576432 41.5811946)",,
34308191,True,CL-600,,primary,40,False,10.869,1,"LINESTRING (-4.5766594 41.5810272, -4.5766526 41.5810029, -4.5766216 41.5809564, -4.5766026 41.580941)",,roundabout
34308191,True,CL-600,,primary,40,False,4.24,1,"LINESTRING (-4.5763778 41.5809058, -4.5763321 41.5809227)",,roundabout
1025037875,True,,Avenida de la Estación,residential,20,False,11.334,,"LINESTRING (-4.5763778 41.5809058, -4.5763264 41.5808114)",,
305067341,False,,Calle Mayor,tertiary,,True,17.645,,"LINESTRING (-4.5800625 41.5852464, -4.5801925 41.5853718)",,
"[144176467, 1024390111]",False,,"['Calle Quevedo', 'Plaza Mariano Ibáñez Basanta']",residential,,True,88.14000000000001,,"LINESTRING (-4.5800625 41.5852464, -4.5805484 41.5850517, -4.5806082 41.5850102, -4.5807314 41.5849003, -4.5808016 41.5848619, -4.580933 41.5848106)",,
305067341,False,,Calle Mayor,tertiary,,False,71.96600000000001,,"LINESTRING (-4.5800625 41.5852464, -4.5800004 41.5851949, -4.5798134 41.5849672, -4.5796539 41.5846804)",,
305070122,False,,Calle Emiliano Martín,residential,,False,63.158,,"LINESTRING (-4.5796539 41.5846804, -4.5789708 41.5849285)",,
40657575,False,,Calle Santiago,residential,,False,112.963,,"LINESTRING (-4.5796539 41.5846804, -4.5795727 41.5846515, -4.5793534 41.5844741, -4.5789062 41.5838512)",,
305067341,False,,Calle Mayor,tertiary,,True,71.966,,"LINESTRING (-4.5796539 41.5846804, -4.5798134 41.5849672, -4.5800004 41.5851949, -4.5800625 41.5852464)",,
861026004,False,,Calle Mayor,tertiary,,False,56.606,,"LINESTRING (-4.5796539 41.5846804, -4.5796817 41.5845657, -4.5796576 41.5844227, -4.5795795 41.5841813)",,
861026005,False,,Calle Mayor,tertiary,,False,50.781,,"LINESTRING (-4.5784688 41.5823954, -4.5785893 41.5819477)",,
465155139,False,,,residential,,True,70.861,,"LINESTRING (-4.5784688 41.5823954, -4.57841 41.5823725, -4.578288 41.5821659, -4.5785218 41.5819181, -4.5785893 41.5819477)",,
40657571,False,,Calle Ronda de Santiago,residential,,False,141.779,,"LINESTRING (-4.5784688 41.5823954, -4.5783903 41.5824097, -4.5783158 41.5824965, -4.5782617 41.5826238, -4.5782256 41.5827738, -4.5782094 41.5829239, -4.5782385 41.5833764, -4.5782892 41.583595)",,
861026005,False,,Calle Mayor,tertiary,,True,167.061,,"LINESTRING (-4.5784688 41.5823954, -4.5785028 41.5824775, -4.5785558 41.5825531, -4.5791506 41.5832593, -4.5792339 41.5836895, -4.5792717 41.5837444)",,
34307978,False,,Avenida de Valladolid,tertiary,30,False,12.208,2,"LINESTRING (-4.5824765 41.5870682, -4.5823337 41.5870428)",,
34307978,False,,Avenida de Valladolid,tertiary,30,True,44.879,2,"LINESTRING (-4.5824765 41.5870682, -4.5830094 41.5871317)",,
305067343,False,,Calle Aquilino Sánchez,tertiary,,True,45.179,,"LINESTRING (-4.5824765 41.5870682, -4.5824726 41.5870816, -4.5824279 41.5872371, -4.5824625 41.5874692)",,
40657513,False,,Calle 29 de Diciembre,residential,20,True,15.317,,"LINESTRING (-4.5831369 41.586439, -4.5833185 41.5864619)",,
40657513,False,,Calle 29 de Diciembre,residential,20,False,32.276,,"LINESTRING (-4.5831369 41.586439, -4.5829326 41.5864193, -4.582776 41.5863498)",,
40657518,False,,Calle Calvario,residential,,False,72.99600000000001,,"LINESTRING (-4.5831369 41.586439, -4.5831157 41.5861031, -4.5829888 41.5857973)",,
40657518,False,,Calle Calvario,residential,,True,77.763,,"LINESTRING (-4.5831369 41.586439, -4.5830446 41.5868995, -4.5830094 41.5871317)",,
34307978,False,,Avenida de Valladolid,tertiary,30,False,44.879,2,"LINESTRING (-4.5830094 41.5871317, -4.5824765 41.5870682)",,
34307978,False,,Avenida de Valladolid,tertiary,30,True,117.082,2,"LINESTRING (-4.5830094 41.5871317, -4.5830731 41.5871436, -4.5843751 41.5873872)",,
40657518,False,,Calle Calvario,residential,,False,77.763,,"LINESTRING (-4.5830094 41.5871317, -4.5830446 41.5868995, -4.5831369 41.586439)",,
"[1025037877, 40657518]",False,,Calle Calvario,residential,,False,54.637,,"LINESTRING (-4.5829888 41.5857973, -4.5829906 41.5855868, -4.5828585 41.5853239)",,
40657518,False,,Calle Calvario,residential,,True,72.99600000000001,,"LINESTRING (-4.5829888 41.5857973, -4.5831157 41.5861031, -4.5831369 41.586439)",,
144176473,False,,Calle Barco,residential,20,True,154.03099999999998,1,"LINESTRING (-4.5829888 41.5857973, -4.5828628 41.5859438, -4.5826752 41.5861392, -4.5824548 41.5863863, -4.5823692 41.5865115, -4.5823365 41.5867098, -4.5823342 41.5869016, -4.5823337 41.5870428)",,
40657535,False,,Calle Santo Cristo,residential,,False,54.342,,"LINESTRING (-4.5846371 41.5861063, -4.5845341 41.5865889)",,
40657543,False,,Calle Bosque,residential,,True,56.06,,"LINESTRING (-4.5846371 41.5861063, -4.5853101 41.5860783)",,
40657543,False,,Calle Bosque,residential,,False,143.915,,"LINESTRING (-4.5846371 41.5861063, -4.5845025 41.5861366, -4.583962 41.5861328, -4.5833875 41.5861111, -4.5833185 41.5864619)",,
40657513,False,,Calle 29 de Diciembre,residential,20,False,102.082,,"LINESTRING (-4.5845341 41.5865889, -4.5833185 41.5864619)",,
40657513,False,,Calle 29 de Diciembre,residential,20,True,55.626,,"LINESTRING (-4.5845341 41.5865889, -4.5851981 41.5866489)",,
40657535,False,,Calle Santo Cristo,residential,,False,89.747,,"LINESTRING (-4.5845341 41.5865889, -4.5843751 41.5873872)",,
40657535,False,,Calle Santo Cristo,residential,,True,54.342,,"LINESTRING (-4.5845341 41.5865889, -4.5846371 41.5861063)",,
34307978,False,,Avenida de Valladolid,tertiary,30,True,30.892,2,"LINESTRING (-4.5843751 41.5873872, -4.5847368 41.5874504)",,
40657535,False,,Calle Santo Cristo,residential,,True,89.747,,"LINESTRING (-4.5843751 41.5873872, -4.5845341 41.5865889)",,
304922006,False,,Calle 1 de Mayo,residential,,False,94.989,,"LINESTRING (-4.5843751 41.5873872, -4.5841441 41.5882238)",,
34307978,False,,Avenida de Valladolid,tertiary,30,False,117.082,2,"LINESTRING (-4.5843751 41.5873872, -4.5830731 41.5871436, -4.5830094 41.5871317)",,
40657513,False,,Calle 29 de Diciembre,residential,20,False,55.626,,"LINESTRING (-4.5851981 41.5866489, -4.5845341 41.5865889)",,
40657538,False,,Calle Salegar,residential,,False,96.288,,"LINESTRING (-4.5851981 41.5866489, -4.5850797 41.5875103)",,
40657538,False,,Calle Salegar,residential,,True,64.128,,"LINESTRING (-4.5851981 41.5866489, -4.5853101 41.5860783)",,
34307978,False,,Avenida de Valladolid,tertiary,30,False,29.286,2,"LINESTRING (-4.5850797 41.5875103, -4.5847368 41.5874504)",,
40657538,False,,Calle Salegar,residential,,True,96.288,,"LINESTRING (-4.5850797 41.5875103, -4.5851981 41.5866489)",,
40657538,False,,Calle Salegar,residential,,False,64.128,,"LINESTRING (-4.5853101 41.5860783, -4.5851981 41.5866489)",,
40657543,False,,Calle Bosque,residential,,False,56.06,,"LINESTRING (-4.5853101 41.5860783, -4.5846371 41.5861063)",,
40657513,False,,Calle 29 de Diciembre,residential,20,False,15.317,,"LINESTRING (-4.5833185 41.5864619, -4.5831369 41.586439)",,
40657513,False,,Calle 29 de Diciembre,residential,20,True,102.082,,"LINESTRING (-4.5833185 41.5864619, -4.5845341 41.5865889)",,
40657543,False,,Calle Bosque,residential,,True,143.915,,"LINESTRING (-4.5833185 41.5864619, -4.5833875 41.5861111, -4.583962 41.5861328, -4.5845025 41.5861366, -4.5846371 41.5861063)",,
304922006,False,,Calle 1 de Mayo,residential,,True,94.989,,"LINESTRING (-4.5841441 41.5882238, -4.5843751 41.5873872)",,
40657545,False,,Calle Cueva,residential,,False,72.09400000000001,,"LINESTRING (-4.5841441 41.5882238, -4.5834227 41.5879, -4.5834004 41.5878907)",,
304922012,False,,Plaza Miguel Delibes,residential,,True,91.001,,"LINESTRING (-4.5824625 41.5874692, -4.5834004 41.5878907)",,
305067343,False,,Calle Aquilino Sánchez,tertiary,,False,45.178999999999995,,"LINESTRING (-4.5824625 41.5874692, -4.5824279 41.5872371, -4.5824726 41.5870816, -4.5824765 41.5870682)",,
305067341,False,,Calle Mayor,tertiary,,False,70.634,,"LINESTRING (-4.581237 41.5868189, -4.5808857 41.5863349, -4.5808347 41.5862595)",,
"[34307978, 305067341]",False,,"['Calle Mayor', 'Avenida de Valladolid']",tertiary,30,True,49.929,2,"LINESTRING (-4.581237 41.5868189, -4.5813636 41.5869232, -4.5815074 41.5869594, -4.5815507 41.5869644, -4.5817646 41.5869892)",,
305070129,False,,Calle Antonio Machado,residential,,False,73.51,,"LINESTRING (-4.581237 41.5868189, -4.5813812 41.5866016, -4.5815086 41.5863394, -4.5815901 41.5862139)",,
40657559,False,,Calle Solana Alta,residential,,False,150.21299999999997,,"LINESTRING (-4.5828585 41.5853239, -4.5827479 41.5855113, -4.5823773 41.585834, -4.5820876 41.5860384, -4.5818551 41.5861544, -4.5817204 41.5862124, -4.5815901 41.5862139)",,
40657559,False,,Calle Solana Alta,residential,,True,91.768,,"LINESTRING (-4.5828585 41.5853239, -4.5825254 41.5850021, -4.5822361 41.5847873, -4.5820964 41.5847432)",,
"[1025037877, 40657518]",False,,Calle Calvario,residential,,True,54.637,,"LINESTRING (-4.5828585 41.5853239, -4.5829906 41.5855868, -4.5829888 41.5857973)",,
40657559,False,,Calle Solana Alta,residential,,True,47.137,,"LINESTRING (-4.5820964 41.5847432, -4.5815331 41.5846965)",,
40657559,False,,Calle Solana Alta,residential,,False,91.768,,"LINESTRING (-4.5820964 41.5847432, -4.5822361 41.5847873, -4.5825254 41.5850021, -4.5828585 41.5853239)",,
144176464,False,,Calle Júpiter,residential,,True,98.584,,"LINESTRING (-4.5820964 41.5847432, -4.582002 41.5852877, -4.5818358 41.5856015)",,
40657559,False,,Calle Solana Alta,residential,,False,47.137,,"LINESTRING (-4.5815331 41.5846965, -4.5820964 41.5847432)",,
305070120,False,,Calle García Lorca,residential,,False,135.596,,"LINESTRING (-4.5815331 41.5846965, -4.5811244 41.583516)",,
305070129,False,,Calle Antonio Machado,residential,,True,103.853,,"LINESTRING (-4.5815331 41.5846965, -4.5815823 41.5847871, -4.5818358 41.5856015)",,
305070130,False,,Calle de la Cruz,residential,,False,49.603,,"LINESTRING (-4.5815331 41.5846965, -4.5814249 41.5847032, -4.5809726 41.5848399)",,
40657559,False,,Calle Solana Alta,residential,,True,150.213,,"LINESTRING (-4.5815901 41.5862139, -4.5817204 41.5862124, -4.5818551 41.5861544, -4.5820876 41.5860384, -4.5823773 41.585834, -4.5827479 41.5855113, -4.5828585 41.5853239)",,
305070118,False,,Calle Doctor Julián Martín Renedo,residential,,True,128.44,,"LINESTRING (-4.5815901 41.5862139, -4.5815681 41.586067, -4.5815678 41.5860148, -4.5814184 41.5855839, -4.5811351 41.5851201)",,
305070129,False,,Calle Antonio Machado,residential,,False,72.50399999999999,,"LINESTRING (-4.5815901 41.5862139, -4.5817987 41.5859163, -4.5818358 41.5856015)",,
305070129,False,,Calle Antonio Machado,residential,,True,73.50999999999999,,"LINESTRING (-4.5815901 41.5862139, -4.5815086 41.5863394, -4.5813812 41.5866016, -4.581237 41.5868189)",,
144176464,False,,Calle Júpiter,residential,,False,98.584,,"LINESTRING (-4.5818358 41.5856015, -4.582002 41.5852877, -4.5820964 41.5847432)",,
305070129,False,,Calle Antonio Machado,residential,,False,103.853,,"LINESTRING (-4.5818358 41.5856015, -4.5815823 41.5847871, -4.5815331 41.5846965)",,
305070129,False,,Calle Antonio Machado,residential,,True,72.50399999999999,,"LINESTRING (-4.5818358 41.5856015, -4.5817987 41.5859163, -4.5815901 41.5862139)",,
144176466,False,,Calle Grupo Escolar,residential,,False,46.758,,"LINESTRING (-4.5811244 41.583516, -4.5805749 41.5834272)",,
305070120,False,,Calle García Lorca,residential,,True,135.596,,"LINESTRING (-4.5811244 41.583516, -4.5815331 41.5846965)",,
305072020,False,,Calle Ronda de San Esteban,residential,,False,40.757999999999996,,"LINESTRING (-4.5811244 41.583516, -4.5811742 41.5832821, -4.5811497 41.5831537)",,
305072021,False,,Calle Playa del Picón,residential,,True,13.547,,"LINESTRING (-4.5810203 41.5827579, -4.5808665 41.582798)",,
861026009,False,,Calle Ronda de San Esteban,residential,,False,135.606,,"LINESTRING (-4.5810203 41.5827579, -4.580838 41.5822967, -4.5804499 41.5821219, -4.5800569 41.5819762, -4.5799703 41.5819456)",,
861026009,False,,Calle Ronda de San Esteban,residential,,True,26.068,,"LINESTRING (-4.5810203 41.5827579, -4.581052 41.5828398, -4.581095 41.582951, -4.5811074 41.5829831)",,
861026009,False,,Calle Ronda de San Esteban,residential,,True,24.194,,"LINESTRING (-4.5789889 41.5818793, -4.5792781 41.5818559)",,
305072019,False,,Plaza Flor de Castilla,residential,,True,52.41,,"LINESTRING (-4.5789889 41.5818793, -4.5790182 41.5820198, -4.5792738 41.5821302, -4.5793731 41.5822091)",,
"[750423858, 745286499]",False,,Plaza Flor de Castilla,residential,,False,36.444,,"LINESTRING (-4.5789889 41.5818793, -4.5787033 41.5819805, -4.5785893 41.5819477)",,
861026009,False,,Calle Ronda de San Esteban,residential,,True,9.251,,"LINESTRING (-4.5798682 41.5819126, -4.5799703 41.5819456)",,
40657554,False,,Calle Abelardo,residential,,False,122.488,,"LINESTRING (-4.5798682 41.5819126, -4.5799973 41.582463, -4.580018 41.5829435, -4.5800172 41.5830055)",,
861026009,False,,Calle Ronda de San Esteban,residential,,False,50.129,,"LINESTRING (-4.5798682 41.5819126, -4.579662 41.5818579, -4.5792781 41.5818559)",,
40657554,False,,Calle Abelardo,residential,,True,34.394,,"LINESTRING (-4.5800132 41.5833148, -4.5800172 41.5830055)",,
861026007,False,,Calle Abelardo,residential,,False,35.351,,"LINESTRING (-4.5800132 41.5833148, -4.5801508 41.5836156)",,
305072023,False,,Calle Antonino Jarabo,residential,,True,48.655,,"LINESTRING (-4.5800132 41.5833148, -4.5802627 41.5833401, -4.5805749 41.5834272)",,
40657571,False,,Calle Ronda de Santiago,residential,,False,159.121,,"LINESTRING (-4.5782892 41.583595, -4.5785099 41.5840644, -4.5788384 41.584763, -4.5789708 41.5849285)",,
40657571,False,,Calle Ronda de Santiago,residential,,True,141.77900000000002,,"LINESTRING (-4.5782892 41.583595, -4.5782385 41.5833764, -4.5782094 41.5829239, -4.5782256 41.5827738, -4.5782617 41.5826238, -4.5783158 41.5824965, -4.5783903 41.5824097, -4.5784688 41.5823954)",,
40657575,False,,Calle Santiago,residential,,True,74.446,,"LINESTRING (-4.5782892 41.583595, -4.5785937 41.5834993, -4.5789062 41.5838512)",,
305067341,False,,Calle Mayor,tertiary,,False,17.645,,"LINESTRING (-4.5801925 41.5853718, -4.5800625 41.5852464)",,
305067341,False,,Calle Mayor,tertiary,,True,19.04,,"LINESTRING (-4.5801925 41.5853718, -4.5803147 41.5855166)",,
"[40657571, 305070124]",False,,"['Calle San Lorenzo', 'Calle Ronda de Santiago']",residential,,True,165.289,,"LINESTRING (-4.5801925 41.5853718, -4.5796452 41.585726, -4.5795165 41.5856104, -4.5789708 41.5849285)",,
40657587,False,,Plaza Flor de Castilla,residential,,False,40.061,,"LINESTRING (-4.5793731 41.5822091, -4.5792781 41.5818559)",,
40657577,False,,Calle Galana,residential,,True,128.326,,"LINESTRING (-4.5793731 41.5822091, -4.5794851 41.5826147, -4.5795447 41.5828535, -4.5796399 41.583016, -4.5796502 41.5830914, -4.5796385 41.583335)",,
305072019,False,,Plaza Flor de Castilla,residential,,False,52.41,,"LINESTRING (-4.5793731 41.5822091, -4.5792738 41.5821302, -4.5790182 41.5820198, -4.5789889 41.5818793)",,
861026005,False,,Calle Mayor,tertiary,,True,50.781,,"LINESTRING (-4.5785893 41.5819477, -4.5784688 41.5823954)",,
465155139,False,,,residential,,False,70.861,,"LINESTRING (-4.5785893 41.5819477, -4.5785218 41.5819181, -4.578288 41.5821659, -4.57841 41.5823725, -4.5784688 41.5823954)",,
"[305070116, 34308605, 34308038]",False,,,tertiary,,False,178.799,,"LINESTRING (-4.5785893 41.5819477, -4.5786326 41.5818026, -4.5786275 41.5816865, -4.5785831 41.5815895, -4.5785362 41.5815388, -4.5784637 41.5815157, -4.5773479 41.5812717, -4.5770638 41.5812269, -4.5770195 41.5812241)",yes,
"[750423858, 745286499]",False,,Plaza Flor de Castilla,residential,,True,36.444,,"LINESTRING (-4.5785893 41.5819477, -4.5787033 41.5819805, -4.5789889 41.5818793)",,
40657587,False,,Plaza Flor de Castilla,residential,,True,40.061,,"LINESTRING (-4.5792781 41.5818559, -4.5793731 41.5822091)",,
861026009,False,,Calle Ronda de San Esteban,residential,,False,24.194,,"LINESTRING (-4.5792781 41.5818559, -4.5789889 41.5818793)",,
861026009,False,,Calle Ronda de San Esteban,residential,,True,50.129,,"LINESTRING (-4.5792781 41.5818559, -4.579662 41.5818579, -4.5798682 41.5819126)",,
306457931,False,,Paseo de la Requejada,residential,20,False,44.512,,"LINESTRING (-4.5768686 41.5817384, -4.5767539 41.5821294)",,
40657602,False,,Calle Plantío,residential,20,False,66.833,,"LINESTRING (-4.5768686 41.5817384, -4.5762304 41.5816848, -4.5760701 41.5816713)",,
306457931,False,,Paseo de la Requejada,residential,20,True,58.54899999999999,,"LINESTRING (-4.5768686 41.5817384, -4.5768963 41.581644, -4.5769434 41.5814836, -4.5769861 41.581338, -4.5770035 41.5812787, -4.5770195 41.5812241)",,
182860009,False,,Calle Velázquez,residential,,False,67.303,,"LINESTRING (-4.5766583 41.5823989, -4.5758806 41.5822317)",,
306457931,False,,Paseo de la Requejada,residential,20,False,28.992,,"LINESTRING (-4.5766583 41.5823989, -4.576573 41.5826517)",,
306457931,False,,Paseo de la Requejada,residential,20,True,31.004,,"LINESTRING (-4.5766583 41.5823989, -4.5767539 41.5821294)",,
67187249,False,,Calle Solidaridad,residential,,False,58.799,,"LINESTRING (-4.5764713 41.5828958, -4.5760913 41.5833417)",,
182860012,False,,Calle Goya,residential,,False,66.034,,"LINESTRING (-4.5764713 41.5828958, -4.5757003 41.5827541)",,
306457931,False,,Paseo de la Requejada,residential,20,True,28.43,,"LINESTRING (-4.5764713 41.5828958, -4.576573 41.5826517)",,
"[861011011, 861011012, 194466422]",False,,Paseo de la Requejada,residential,10,False,623.936,,"LINESTRING (-4.5764713 41.5828958, -4.576543 41.5833875, -4.5766401 41.5836717, -4.5767104 41.5841705, -4.5768254 41.5844527, -4.5768824 41.584679, -4.5769067 41.5849845, -4.5769161 41.5852375, -4.5768755 41.5854918, -4.5768095 41.5859634, -4.5768147 41.5863786, -4.5769112 41.5867638, -4.5770599 41.5869305, -4.5776315 41.5871325, -4.5783134 41.5874328, -4.5784647 41.5873203, -4.5785445 41.587252, -4.5785982 41.5872884, -4.5786984 41.5873562, -4.5787273 41.5873758)",,
306457924,False,,Calle Paz,residential,,True,88.54,,"LINESTRING (-4.5743557 41.5822255, -4.5753907 41.5824117)",,
67187246,False,,Calle Libertad,residential,,False,59.874,,"LINESTRING (-4.5743557 41.5822255, -4.5742315 41.5826098, -4.5741895 41.5827494)",,
465156284,False,,Calle Antonio Ponz,residential,,True,54.144000000000005,,"LINESTRING (-4.5743557 41.5822255, -4.5738708 41.5823625, -4.5737453 41.5823946)",,
67187246,False,,Calle Libertad,residential,,True,66.75,,"LINESTRING (-4.5743792 41.584541, -4.5741644 41.5839626)",,
67187249,False,,Calle Solidaridad,residential,,False,40.861,,"LINESTRING (-4.5743792 41.584541, -4.5739608 41.5847336)",,
67187249,False,,Calle Solidaridad,residential,,True,160.817,,"LINESTRING (-4.5743792 41.584541, -4.5753126 41.5839712, -4.5755009 41.5838541, -4.5758198 41.5835819)",,
306457932,False,,Calle la Cuchilla,residential,,True,37.229,,"LINESTRING (-4.5737323 41.58405, -4.5741644 41.5839626)",,
465156276,False,,Calle Mamba,residential,,False,78.353,,"LINESTRING (-4.5737323 41.58405, -4.5739608 41.5847336)",,
67187249,False,,Calle Solidaridad,residential,,False,34.976,,"LINESTRING (-4.5760913 41.5833417, -4.5758198 41.5835819)",,
67187249,False,,Calle Solidaridad,residential,,True,58.799,,"LINESTRING (-4.5760913 41.5833417, -4.5764713 41.5828958)",,
182860021,False,,Calle Tericia,residential,,False,47.686,,"LINESTRING (-4.5760913 41.5833417, -4.5755339 41.5832413)",,
67187249,False,,Calle Solidaridad,residential,,True,34.976,,"LINESTRING (-4.5758198 41.5835819, -4.5760913 41.5833417)",,
182860024,False,,Calle Concordia,residential,,False,66.622,,"LINESTRING (-4.5758198 41.5835819, -4.5750422 41.5834381)",,
67187249,False,,Calle Solidaridad,residential,,False,160.817,,"LINESTRING (-4.5758198 41.5835819, -4.5755009 41.5838541, -4.5753126 41.5839712, -4.5743792 41.584541)",,
67187249,False,,Calle Solidaridad,residential,,True,40.861,,"LINESTRING (-4.5739608 41.5847336, -4.5743792 41.584541)",,
465156276,False,,Calle Mamba,residential,,True,78.353,,"LINESTRING (-4.5739608 41.5847336, -4.5737323 41.58405)",,
67187246,False,,Calle Libertad,residential,,False,66.75,,"LINESTRING (-4.5741644 41.5839626, -4.5743792 41.584541)",,
306457932,False,,Calle la Cuchilla,residential,,False,37.229,,"LINESTRING (-4.5741644 41.5839626, -4.5737323 41.58405)",,
67187246,False,,Calle Libertad,residential,,True,81.928,,"LINESTRING (-4.5741644 41.5839626, -4.5740037 41.5835298, -4.5740524 41.5832445)",,
"[306457932, 67187247]",False,,"['Calle la Cuchilla', 'Calle Constitución']",residential,,True,107.476,,"LINESTRING (-4.5741644 41.5839626, -4.5749157 41.5838107, -4.5750422 41.5834381)",,
182860026,False,,Calle del Bailadero,residential,,True,6.284,,"LINESTRING (-4.5746145 41.5797001, -4.5746693 41.5796612)",,
306454783,False,VP-2302,Calle de La Parrilla,tertiary,20,False,185.39600000000002,,"LINESTRING (-4.5746145 41.5797001, -4.575104 41.5800487, -4.5760494 41.5807471, -4.5762057 41.5808675)",,
306454783,False,VP-2302,Calle de La Parrilla,tertiary,20,True,185.39600000000002,,"LINESTRING (-4.5762057 41.5808675, -4.5760494 41.5807471, -4.575104 41.5800487, -4.5746145 41.5797001)",,
1025037874,True,VP-2302,Calle de La Parrilla,tertiary,20,False,14.677,1,"LINESTRING (-4.5762057 41.5808675, -4.5762491 41.5809449, -4.576274 41.5809892)",,
144176466,False,,Calle Grupo Escolar,residential,,True,46.758,,"LINESTRING (-4.5805749 41.5834272, -4.5811244 41.583516)",,
861026008,False,,Calle Grupo Escolar,residential,,False,41.025,,"LINESTRING (-4.5805749 41.5834272, -4.5801508 41.5836156)",,
305072023,False,,Calle Antonino Jarabo,residential,,False,48.655,,"LINESTRING (-4.5805749 41.5834272, -4.5802627 41.5833401, -4.5800132 41.5833148)",,
144176456,False,,Plaza de España,residential,,False,70.495,,"LINESTRING (-4.5802023 41.5836854, -4.5794015 41.5838931)",,
861026007,False,,Calle Abelardo,residential,,True,8.865,,"LINESTRING (-4.5802023 41.5836854, -4.5801508 41.5836156)",,
305072024,False,,Calle Pablo VI,residential,,False,33.19,,"LINESTRING (-4.5802023 41.5836854, -4.5802632 41.5837679, -4.5803789 41.5839529)",,
144176456,False,,Plaza de España,residential,,True,70.495,,"LINESTRING (-4.5794015 41.5838931, -4.5802023 41.5836854)",,
861026005,False,,Calle Mayor,tertiary,,False,19.747,,"LINESTRING (-4.5794015 41.5838931, -4.5792717 41.5837444)",,
861026005,False,,Calle Mayor,tertiary,,True,35.301,,"LINESTRING (-4.5794015 41.5838931, -4.5795795 41.5841813)",,
144176457,False,,Callejón de la Iglesia,residential,,True,71.173,,"LINESTRING (-4.5803789 41.5839529, -4.5795795 41.5841813)",,
305072024,False,,Calle Pablo VI,residential,,True,33.19,,"LINESTRING (-4.5803789 41.5839529, -4.5802632 41.5837679, -4.5802023 41.5836854)",,
861026006,False,,Calle Pablo VI,residential,,False,107.977,,"LINESTRING (-4.5803789 41.5839529, -4.5804493 41.5841939, -4.5805389 41.584378, -4.5807821 41.5847034, -4.5808102 41.5847234, -4.580933 41.5848106)",,
144176457,False,,Callejón de la Iglesia,residential,,False,71.173,,"LINESTRING (-4.5795795 41.5841813, -4.5803789 41.5839529)",,
861026005,False,,Calle Mayor,tertiary,,False,35.301,,"LINESTRING (-4.5795795 41.5841813, -4.5794015 41.5838931)",,
861026004,False,,Calle Mayor,tertiary,,True,56.60600000000001,,"LINESTRING (-4.5795795 41.5841813, -4.5796576 41.5844227, -4.5796817 41.5845657, -4.5796539 41.5846804)",,
861026006,False,,Calle Pablo VI,residential,,False,4.633,,"LINESTRING (-4.580933 41.5848106, -4.5809726 41.5848399)",,
861026006,False,,Calle Pablo VI,residential,,True,107.977,,"LINESTRING (-4.580933 41.5848106, -4.5808102 41.5847234, -4.5807821 41.5847034, -4.5805389 41.584378, -4.5804493 41.5841939, -4.5803789 41.5839529)",,
"[144176467, 1024390111]",False,,"['Calle Quevedo', 'Plaza Mariano Ibáñez Basanta']",residential,,False,88.13999999999999,,"LINESTRING (-4.580933 41.5848106, -4.5808016 41.5848619, -4.5807314 41.5849003, -4.5806082 41.5850102, -4.5805484 41.5850517, -4.5800625 41.5852464)",,
