osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction
242407512,Calle José María García Lahiguera,residential,False,False,170.924,"LINESTRING (-1.8607717 42.0559101, -1.8607537 42.0558465, -1.8607034 42.0558148, -1.8590094 42.0552054, -1.8589757 42.0552003)",,,
"[455139315, 455139317]","['Calle Mayor', 'Calle Lejalde']",primary,False,False,163.702,"LINESTRING (-1.8607717 42.0559101, -1.8606877 42.0559142, -1.8605398 42.0559072, -1.8601614 42.0558422, -1.8599311 42.0558232, -1.8596831 42.055829, -1.8594813 42.0558442, -1.8593684 42.0558622, -1.8593035 42.0558956, -1.8592651 42.0559426, -1.8592453 42.0559925, -1.8592501 42.0561653, -1.8592556 42.0562454)",NA-160,,
455139317,Calle Lejalde,primary,False,True,105.09599999999999,"LINESTRING (-1.8607717 42.0559101, -1.860867 42.0559014, -1.8617922 42.0557922, -1.8620314 42.0557767)",NA-160,,
242407524,Barrio Bajo,residential,False,False,129.494,"LINESTRING (-1.857553 42.0538839, -1.8578443 42.0543422, -1.8579171 42.0543914, -1.8583887 42.0546961, -1.8584183 42.0548146)",,,
242407548,Barrio Bajo,residential,False,True,99.07100000000001,"LINESTRING (-1.8559248 42.0548882, -1.8559476 42.0550623, -1.8559167 42.0551872, -1.8558114 42.0555677, -1.8557903 42.0556911, -1.8558652 42.0557432)",,,
242407553,Urbanización María Bayo,residential,False,False,25.203,"LINESTRING (-1.8623054 42.0551492, -1.8625836 42.0552425)",,,
242407528,Urbanización María Bayo,residential,False,False,58.72,"LINESTRING (-1.8623054 42.0551492, -1.8621833 42.0554936, -1.861954 42.0555177)",,,
242407553,Urbanización María Bayo,residential,False,True,107.72,"LINESTRING (-1.8623054 42.0551492, -1.8620443 42.0550475, -1.8618799 42.0549756, -1.861818 42.0549791, -1.8617824 42.0550232, -1.861954 42.0555177)",,,
242407512,Calle José María García Lahiguera,residential,False,True,2.943,"LINESTRING (-1.8589406 42.0551957, -1.8589757 42.0552003)",,,
242407518,Calle Plaza del Molino,residential,False,False,37.235,"LINESTRING (-1.8589406 42.0551957, -1.858493 42.0552367)",,,
455139308,Calle Monasterio de Castellón,residential,False,False,96.90799999999999,"LINESTRING (-1.8589406 42.0551957, -1.8589121 42.0551023, -1.8588835 42.0549603, -1.8588852 42.0549296, -1.8588968 42.0548829, -1.8589308 42.0548538, -1.8589965 42.0548233, -1.8595819 42.0546793)",,,
242407512,Calle José María García Lahiguera,residential,False,False,2.943,"LINESTRING (-1.8589757 42.0552003, -1.8589406 42.0551957)",,,
242407512,Calle José María García Lahiguera,residential,False,True,170.924,"LINESTRING (-1.8589757 42.0552003, -1.8590094 42.0552054, -1.8607034 42.0558148, -1.8607537 42.0558465, -1.8607717 42.0559101)",,,
