osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
86330530,Calle Duque de Alba,residential,False,False,86.179,"LINESTRING (-3.0906504 39.1318063, -3.0912053 39.1317408, -3.0916332 39.1316688)",,,
86330530,Calle Duque de Alba,residential,False,True,79.376,"LINESTRING (-3.0906504 39.1318063, -3.0902072 39.1318722, -3.0897466 39.1319407)",,,
212490671,Calle Tercia,residential,True,False,149.86700000000002,"LINESTRING (-3.0906504 39.1318063, -3.090585 39.1308464, -3.0905279 39.1304624)",,,
278157488,Calle La Solana,residential,True,False,203.737,"LINESTRING (-3.0939059 39.1266546, -3.0940977 39.1265653, -3.0946717 39.1262981, -3.0958997 39.1257264, -3.0959311 39.1257118)",,,
278157489,Calle La Solana,residential,True,False,9.219999999999999,"LINESTRING (-3.0939059 39.1266546, -3.0938888 39.1266153, -3.0938461 39.1265904)",,,
278157493,Calle La Solana,residential,False,False,23.087,"LINESTRING (-3.0939059 39.1266546, -3.0940252 39.1265567, -3.0940383 39.1264845)",,,
277765515,Calle Ancha,trunk,False,True,69.578,"LINESTRING (-3.0874769 39.1291351, -3.0881764 39.1288235)",N-310a,50,
86330539,Calle Académicos,residential,False,True,109.717,"LINESTRING (-3.0874769 39.1291351, -3.0874485 39.1290741, -3.087408 39.1289869, -3.0870454 39.1282069)",,,
276957350,Calle Campo de Criptana,residential,False,False,90.898,"LINESTRING (-3.0874769 39.1291351, -3.0875291 39.1292512, -3.0876432 39.129505, -3.0877212 39.1299264)",,,
277765515,Calle Ancha,trunk,False,False,134.248,"LINESTRING (-3.0874769 39.1291351, -3.0873347 39.129191, -3.087152 39.1292419, -3.0871255 39.1292493, -3.0859798 39.1294504)",N-310a,50,
40481366,Calle General Aguilera,residential,False,False,32.741,"LINESTRING (-3.0937681 39.1278306, -3.0937933 39.1275368)",,,
40481366,Calle General Aguilera,residential,False,True,53.324,"LINESTRING (-3.0937681 39.1278306, -3.0937271 39.1283091)",,,
86330583,Calle Pachecas,residential,False,False,91.795,"LINESTRING (-3.0906776 39.1274517, -3.0907199 39.1271372, -3.0908545 39.1266387)",,,
278775080,Calle Ángel Doctor,residential,False,False,99.14999999999999,"LINESTRING (-3.0906776 39.1274517, -3.0907185 39.1276239, -3.0907473 39.127765, -3.0908362 39.1281206, -3.0908425 39.1281629, -3.0908731 39.1282683, -3.0908884 39.128328)",,,
278775080,Calle Ángel Doctor,residential,False,True,112.91,"LINESTRING (-3.0906776 39.1274517, -3.0905447 39.1271673, -3.0902027 39.1265056)",,,
86330616,Calle Magdalena Pacheco,residential,False,False,68.88,"LINESTRING (-3.0945447 39.1243196, -3.0937833 39.1245062)",,,
278157494,Calle Monte,residential,False,True,80.75,"LINESTRING (-3.0945447 39.1243196, -3.0944887 39.1250445)",,,
86330530,Calle Duque de Alba,residential,False,True,56.777,"LINESTRING (-3.0897466 39.1319407, -3.0891001 39.1320368)",,,
86330607,Calle Cervantes,residential,False,False,116.341,"LINESTRING (-3.0897466 39.1319407, -3.0901613 39.1329363)",,,
86330607,Calle Cervantes,residential,False,True,78.507,"LINESTRING (-3.0897466 39.1319407, -3.0894344 39.1312775)",,,
86330530,Calle Duque de Alba,residential,False,False,79.376,"LINESTRING (-3.0897466 39.1319407, -3.0902072 39.1318722, -3.0906504 39.1318063)",,,
86330539,Calle Académicos,residential,False,False,72.667,"LINESTRING (-3.0867288 39.1276013, -3.0870454 39.1282069)",,,
86330539,Calle Académicos,residential,False,True,75.177,"LINESTRING (-3.0867288 39.1276013, -3.0864179 39.1269697)",,,
212490727,Calle Don Ángel Pereira,residential,False,False,53.121,"LINESTRING (-3.0867288 39.1276013, -3.0861614 39.127787)",,,
212490727,Calle Don Ángel Pereira,residential,False,True,67.872,"LINESTRING (-3.0867288 39.1276013, -3.0874621 39.12738)",,,
40480518,Calle Juan de Zúñiga,trunk,False,False,41.289,"LINESTRING (-3.0902744 39.1283861, -3.0899173 39.1284531, -3.0898824 39.1284597, -3.0898071 39.1284576)",N-310a,,
40480518,Calle Juan de Zúñiga,trunk,False,True,53.465,"LINESTRING (-3.0902744 39.1283861, -3.0905219 39.1283481, -3.0905739 39.1283427, -3.0906191 39.1283404, -3.0908884 39.128328)",N-310a,,
277766014,,residential,True,False,93.885,"LINESTRING (-3.0902744 39.1283861, -3.0902847 39.1285118, -3.0902602 39.1286539, -3.0902076 39.1287626, -3.0901633 39.1288431, -3.0901718 39.1290059, -3.0901942 39.129124, -3.0901696 39.129211)",,,
40480518,Calle Juan de Zúñiga,trunk,False,False,10.464,"LINESTRING (-3.0882823 39.1287776, -3.0881764 39.1288235)",N-310a,,
40480518,Calle Juan de Zúñiga,trunk,False,True,136.971,"LINESTRING (-3.0882823 39.1287776, -3.0883292 39.1287445, -3.0886019 39.1286815, -3.0888889 39.1286171, -3.0890425 39.1285836, -3.0892222 39.1285532, -3.0897538 39.1284663, -3.0898071 39.1284576)",N-310a,,
86330607,Calle Cervantes,residential,False,False,133.106,"LINESTRING (-3.0882823 39.1287776, -3.0883945 39.1290614, -3.088403 39.1290824, -3.0885701 39.1294913, -3.0886281 39.129611, -3.0887739 39.1299118)",,,
86330530,Calle Duque de Alba,residential,False,False,56.777,"LINESTRING (-3.0891001 39.1320368, -3.0897466 39.1319407)",,,
86330530,Calle Duque de Alba,residential,False,True,56.382,"LINESTRING (-3.0891001 39.1320368, -3.0884581 39.1321322)",,,
86330514,Calle Ciudad Real,residential,False,False,97.623,"LINESTRING (-3.095559 39.1287762, -3.0944449 39.1286217)",,,
86330514,Calle Ciudad Real,residential,False,True,34.23,"LINESTRING (-3.095559 39.1287762, -3.0959484 39.1288355)",,,
212490701,Calle Pablo Picasso,residential,False,False,29.683,"LINESTRING (-3.095559 39.1287762, -3.0955391 39.1290427)",,,
40481366,Calle General Aguilera,residential,False,False,53.324,"LINESTRING (-3.0937271 39.1283091, -3.0937681 39.1278306)",,,
40481366,Calle General Aguilera,residential,False,True,22.299,"LINESTRING (-3.0937271 39.1283091, -3.0937121 39.1285093)",,,
212491991,Calle Juan de Zúñiga,trunk,False,False,54.197,"LINESTRING (-3.0937271 39.1283091, -3.0931007 39.1282711)",N-310a,,
212491991,Calle Juan de Zúñiga,trunk,False,True,184.705,"LINESTRING (-3.0937271 39.1283091, -3.0947436 39.1283511, -3.0958643 39.1284112)",N-310a,,
86330539,Calle Académicos,residential,False,False,51.941,"LINESTRING (-3.0852466 39.1245852, -3.085461 39.1250217)",,,
