osmid,oneway,ref,highway,reversed,length,geometry,junction,name,bridge,tunnel,lanes
200946495,False,,residential,True,98.12100000000001,"LINESTRING (-3.5165902 40.7450788, -3.5156302 40.7450574, -3.515426 40.7450523)",,Calle Santa María,,,
465935940,False,,residential,False,26.619,"LINESTRING (-3.5109545 40.7440974, -3.5106386 40.7441026)",,Calle Guadalajara,,,
465935940,False,,residential,True,64.26,"LINESTRING (-3.5109545 40.7440974, -3.5117163 40.7440682)",,Calle Guadalajara,,,
28259734,True,,residential,False,68.936,"LINESTRING (-3.5109545 40.7440974, -3.5109555 40.7441435, -3.5109013 40.7444034, -3.5108152 40.7447072)",,Calle Fuente del Arca,,,
465935933,False,,residential,False,5.112,"LINESTRING (-3.5104996 40.7452215, -3.510558 40.745234)",,Calle Huertas,,,
465935933,False,,residential,True,218.085,"LINESTRING (-3.5104996 40.7452215, -3.5080534 40.7445797)",,Calle Huertas,,,
"[103818385, 103818338, 815883587]",False,,residential,False,284.433,"LINESTRING (-3.5104996 40.7452215, -3.5103298 40.7454412, -3.510217 40.7455424, -3.5099778 40.7456436, -3.5096057 40.7457401, -3.5095114 40.7457758, -3.5093696 40.7459095, -3.5092716 40.7460135, -3.5090945 40.746098, -3.5088755 40.7461667, -3.5086748 40.7461543, -3.508547 40.746157, -3.5084252 40.7461733, -3.5083895 40.7461967, -3.5083809 40.7462287, -3.5083438 40.7467645)",,Calle Fuente del Arca,yes,,
28245259,False,,residential,False,22.825,"LINESTRING (-3.5083438 40.7467645, -3.5080732 40.7467542)",,Calle Valdepiélagos,,,
28245259,False,,residential,True,124.21,"LINESTRING (-3.5083438 40.7467645, -3.5084281 40.7467676, -3.5093403 40.7467947, -3.5098172 40.7468065)",,Calle Valdepiélagos,,,
"[103818385, 103818338, 815883587]",False,,residential,True,284.433,"LINESTRING (-3.5083438 40.7467645, -3.5083809 40.7462287, -3.5083895 40.7461967, -3.5084252 40.7461733, -3.508547 40.746157, -3.5086748 40.7461543, -3.5088755 40.7461667, -3.5090945 40.746098, -3.5092716 40.7460135, -3.5093696 40.7459095, -3.5095114 40.7457758, -3.5096057 40.7457401, -3.5099778 40.7456436, -3.510217 40.7455424, -3.5103298 40.7454412, -3.5104996 40.7452215)",,Calle Fuente del Arca,yes,,
922479636,False,,residential,True,47.441,"LINESTRING (-3.5155723 40.7461306, -3.5157308 40.7457212)",,Travesía Viento,,,
28259899,False,,residential,False,105.52199999999999,"LINESTRING (-3.5155723 40.7461306, -3.5166981 40.7462888, -3.5167914 40.7463294)",,Calle San Juan Bautista,,,
28259899,False,,residential,True,53.55,"LINESTRING (-3.5155723 40.7461306, -3.5152805 40.7461256, -3.5149368 40.7461197)",,Calle San Juan Bautista,,,
"[200946490, 922479636]",False,,"['residential', 'unclassified']",False,160.736,"LINESTRING (-3.5155723 40.7461306, -3.5155478 40.7462064, -3.5156598 40.7464445, -3.5156304 40.7467379, -3.5155729 40.7468543, -3.5154649 40.7469004, -3.5153383 40.746897, -3.5146951 40.7467596)",,Travesía Viento,,,
34132908,False,,residential,False,15.601,"LINESTRING (-3.5141293 40.7455546, -3.513946 40.7455746)",,Calle Uceda,,,
28259899,False,,residential,False,83.50800000000001,"LINESTRING (-3.5141293 40.7455546, -3.5142118 40.7457506, -3.5142416 40.7458504, -3.5147279 40.7460963)",,Calle San Juan Bautista,,,
200946492,False,,residential,True,87.305,"LINESTRING (-3.5141293 40.7455546, -3.51461 40.7456522, -3.514919 40.7457172, -3.5151294 40.7457604)",,Calle Molinos,,,
200946495,False,,residential,False,81.939,"LINESTRING (-3.5141293 40.7455546, -3.514103 40.7455111, -3.514317 40.7452655, -3.5148303 40.7451976)",,Calle Santa María,,,
34132908,False,,residential,True,15.601,"LINESTRING (-3.513946 40.7455746, -3.5141293 40.7455546)",,Calle Uceda,,,
"[34132904, 34132898]",False,,residential,False,168.23,"LINESTRING (-3.513946 40.7455746, -3.5138375 40.7457887, -3.5138263 40.7458925, -3.5138091 40.7459715, -3.5138058 40.7463777, -3.5147199 40.7463479)",,Calle de San Miguel,,,
"[1261801479, 1261801478, 103818383]",False,,residential,True,75.414,"LINESTRING (-3.513946 40.7455746, -3.51391 40.7455267, -3.5137898 40.7454784, -3.5136535 40.7454412, -3.5135914 40.7454136, -3.5135509 40.7453702, -3.5135343 40.7453177, -3.5135234 40.7452721, -3.5135188 40.7452525, -3.5134694 40.7452111, -3.5134015 40.7451872, -3.5133116 40.745172)",,Calle Arco,,yes,
200944522,False,,residential,False,130.28199999999998,"LINESTRING (-3.513946 40.7455746, -3.5136276 40.7455908, -3.5133035 40.7456073, -3.5132093 40.7456463, -3.5131085 40.745731, -3.5126731 40.7460912)",,Calle Uceda,,,
"[103818370, 200942831, 103818415]",False,,residential,True,159.958,"LINESTRING (-3.5120985 40.7465577, -3.5120474 40.7464618, -3.5119357 40.7462522, -3.5119336 40.746045, -3.511937 40.7458637, -3.5118582 40.7456922, -3.5117163 40.7455581, -3.511622 40.7455252, -3.5112761 40.7454047)",,Calle Berasategui Sampedro,yes,,
"[103818344, 200944522, 103818420]",False,,residential,False,47.900999999999996,"LINESTRING (-3.5120985 40.7465577, -3.5120674 40.7465857, -3.5119129 40.7466817, -3.5116492 40.7468197)",,Calle Uceda,yes,,
200944522,False,,residential,True,71.305,"LINESTRING (-3.5120985 40.7465577, -3.5122198 40.7464946, -3.5126731 40.7460912)",,Calle Uceda,,,
28259739,True,,residential,False,67.955,"LINESTRING (-3.5108152 40.7447072, -3.5115955 40.7448621)",,Calle Fuente Santa,,,
28259734,True,,residential,False,62.653999999999996,"LINESTRING (-3.5108152 40.7447072, -3.5106554 40.7450925, -3.510558 40.745234)",,Calle Fuente del Arca,,,
"[103818415, 103818370, 200942831]",False,,residential,False,159.95800000000003,"LINESTRING (-3.5112761 40.7454047, -3.511622 40.7455252, -3.5117163 40.7455581, -3.5118582 40.7456922, -3.511937 40.7458637, -3.5119336 40.746045, -3.5119357 40.7462522, -3.5120474 40.7464618, -3.5120985 40.7465577)",,Calle Berasategui Sampedro,yes,,
465935933,False,,residential,True,63.522999999999996,"LINESTRING (-3.5112761 40.7454047, -3.5109661 40.7453384, -3.5106478 40.7452678, -3.510558 40.745234)",,Calle Huertas,,,
465935935,False,,residential,False,121.754,"LINESTRING (-3.5112761 40.7454047, -3.5110614 40.7459175, -3.5108361 40.7458464, -3.5105196 40.7461309)",,Calle Mayor,,,
465935936,False,,residential,True,70.08,"LINESTRING (-3.5112761 40.7454047, -3.5113162 40.7452918, -3.5113847 40.745279, -3.5114532 40.7452451, -3.5115955 40.7448621)",,Calle Mayor,,,
28259741,False,,residential,False,36.178,"LINESTRING (-3.5119029 40.7434539, -3.5123184 40.7435361)",,Calle Peñas del Río,,,
200957914,False,,residential,False,46.649,"LINESTRING (-3.5119029 40.7434539, -3.5119468 40.7438721)",,Avenida de Alcalá,,,
200957914,False,,residential,True,70.139,"LINESTRING (-3.5119029 40.7434539, -3.5118673 40.7428237)",,Avenida de Alcalá,,,
28259741,False,,residential,False,49.651,"LINESTRING (-3.5133185 40.7434998, -3.5138964 40.7434122)",,Calle Peñas del Río,,,
28259741,False,,residential,True,39.481,"LINESTRING (-3.5133185 40.7434998, -3.5128504 40.7435168)",,Calle Peñas del Río,,,
200953860,False,,residential,False,55.216,"LINESTRING (-3.5133185 40.7434998, -3.5130448 40.7430486)",,Calle Peñas del Río,,,
200953863,False,,residential,False,46.551,"LINESTRING (-3.5133185 40.7434998, -3.5132364 40.7439138)",,Calle de Peligros,,,
28259741,False,,residential,True,49.651,"LINESTRING (-3.5138964 40.7434122, -3.5133185 40.7434998)",,Calle Peñas del Río,,,
28259752,False,,residential,False,127.5,"LINESTRING (-3.5175452 40.7453351, -3.5167914 40.7463294)",,Camino Ronda,,,
200946494,False,,residential,False,65.40299999999999,"LINESTRING (-3.5175452 40.7453351, -3.5176215 40.745363, -3.518222 40.745623)",,Camino Molino de San Isidro,,,
200946494,False,,residential,True,85.868,"LINESTRING (-3.5175452 40.7453351, -3.5170893 40.7451679, -3.5165902 40.7450788)",,Camino Molino de San Isidro,,,
28259752,False,,residential,False,116.375,"LINESTRING (-3.5159255 40.7474065, -3.5158664 40.7473941, -3.5146864 40.7473662, -3.5146302 40.7473786, -3.5145631 40.747413)",,Camino Ronda,,,
28259752,False,,residential,True,140.23600000000002,"LINESTRING (-3.5159255 40.7474065, -3.5160227 40.7472808, -3.5167914 40.7463294)",,Camino Ronda,,,
200946491,False,,residential,False,79.076,"LINESTRING (-3.5159255 40.7474065, -3.5158876 40.7475161, -3.5157293 40.7481018)",,Plaza del Foro,,,
200946493,False,,residential,False,145.066,"LINESTRING (-3.5159255 40.7474065, -3.5160979 40.7474379, -3.5176113 40.7476724)",,Calle Vía Augusta,,,
34132896,False,,residential,False,69.203,"LINESTRING (-3.515613 40.7484842, -3.5150938 40.7480019)",,Calle Soledad,,,
200946491,False,,residential,True,43.635,"LINESTRING (-3.515613 40.7484842, -3.5157293 40.7481018)",,Plaza del Foro,,,
34132896,False,,residential,True,69.58500000000001,"LINESTRING (-3.515613 40.7484842, -3.5160743 40.7488724, -3.5161778 40.7489399)",,Calle Soledad,,,
28259754,False,,residential,False,54.675,"LINESTRING (-3.5157293 40.7481018, -3.5150938 40.7480019)",,Calle Vía Romana,,,
28259754,False,,residential,True,216.679,"LINESTRING (-3.5157293 40.7481018, -3.5182529 40.7484787)",,Calle Vía Romana,,,
200946491,False,,residential,False,43.635,"LINESTRING (-3.5157293 40.7481018, -3.515613 40.7484842)",,Plaza del Foro,,,
200946491,False,,residential,True,79.076,"LINESTRING (-3.5157293 40.7481018, -3.5158876 40.7475161, -3.5159255 40.7474065)",,Plaza del Foro,,,
28259754,False,,residential,True,54.675,"LINESTRING (-3.5150938 40.7480019, -3.5157293 40.7481018)",,Calle Vía Romana,,,
34132896,False,,residential,False,67.864,"LINESTRING (-3.5150938 40.7480019, -3.5145919 40.7475245)",,Calle Soledad,,,
34132896,False,,residential,True,69.203,"LINESTRING (-3.5150938 40.7480019, -3.515613 40.7484842)",,Calle Soledad,,,
28259763,False,,residential,False,39.69,"LINESTRING (-3.5143739 40.7475124, -3.5142883 40.7475519, -3.5142309 40.7475987, -3.5140586 40.7477722)",,Camino Torrelaguna,,,
1201559828,False,,residential,False,9.017,"LINESTRING (-3.5143739 40.7475124, -3.5143671 40.7474859, -3.514371 40.747459, -3.5143852 40.7474342)",,,,,
1201559828,False,,residential,True,23.171,"LINESTRING (-3.5143739 40.7475124, -3.5143929 40.7475385, -3.5144221 40.7475584, -3.5144582 40.7475701, -3.5144974 40.7475723, -3.5145354 40.7475647, -3.5145681 40.7475481, -3.5145919 40.7475245)",,,,,
28259752,False,,residential,True,127.5,"LINESTRING (-3.5167914 40.7463294, -3.5175452 40.7453351)",,Camino Ronda,,,
28259752,False,,residential,False,140.23600000000002,"LINESTRING (-3.5167914 40.7463294, -3.5160227 40.7472808, -3.5159255 40.7474065)",,Camino Ronda,,,
28259899,False,,residential,True,105.52199999999999,"LINESTRING (-3.5167914 40.7463294, -3.5166981 40.7462888, -3.5155723 40.7461306)",,Calle San Juan Bautista,,,
28245262,False,,residential,False,87.332,"LINESTRING (-3.512108 40.7470632, -3.5119062 40.7472468, -3.511602 40.7477423)",,Camino Cubillo,,,
"[103818360, 692085179, 103818389]",False,,residential,False,47.195,"LINESTRING (-3.512108 40.7470632, -3.5120621 40.7470395, -3.5119599 40.7469823, -3.511893 40.7469482, -3.5116492 40.7468197)",,Calle Soledad,yes,,
692085179,False,,residential,True,197.448,"LINESTRING (-3.512108 40.7470632, -3.5122999 40.7471386, -3.5124303 40.7471867, -3.5126003 40.7472145, -3.5143086 40.7474187, -3.5143852 40.7474342)",,Calle Soledad,,,
34132906,False,,residential,False,45.827,"LINESTRING (-3.5147199 40.7463479, -3.5146951 40.7467596)",,Calle del Viento,,,
692085183,False,,residential,True,27.985,"LINESTRING (-3.5147199 40.7463479, -3.5147279 40.7460963)",,Calle del Viento,,,
"[34132904, 34132898]",False,,residential,True,168.23,"LINESTRING (-3.5147199 40.7463479, -3.5138058 40.7463777, -3.5138091 40.7459715, -3.5138263 40.7458925, -3.5138375 40.7457887, -3.513946 40.7455746)",,Calle de San Miguel,,,
692085183,False,,residential,False,27.985,"LINESTRING (-3.5147279 40.7460963, -3.5147199 40.7463479)",,Calle del Viento,,,
28259899,False,,residential,False,17.969,"LINESTRING (-3.5147279 40.7460963, -3.5147719 40.7461108, -3.5149368 40.7461197)",,Calle San Juan Bautista,,,
28259899,False,,residential,True,83.508,"LINESTRING (-3.5147279 40.7460963, -3.5142416 40.7458504, -3.5142118 40.7457506, -3.5141293 40.7455546)",,Calle San Juan Bautista,,,
200946492,False,,residential,True,6.192,"LINESTRING (-3.515658 40.7457289, -3.5157308 40.7457212)",,Calle Molinos,,,
34132916,False,,residential,False,78.535,"LINESTRING (-3.515658 40.7457289, -3.5154675 40.7453729, -3.515426 40.7450523)",,Calle Amargura,,,
200946492,False,,residential,False,44.802,"LINESTRING (-3.515658 40.7457289, -3.5155352 40.7457369, -3.5152093 40.7457666, -3.5151294 40.7457604)",,Calle Molinos,,,
200946492,False,,residential,False,6.192,"LINESTRING (-3.5157308 40.7457212, -3.515658 40.7457289)",,Calle Molinos,,,
922479636,False,,residential,False,47.441,"LINESTRING (-3.5157308 40.7457212, -3.5155723 40.7461306)",,Travesía Viento,,,
200946492,False,,residential,True,104.994,"LINESTRING (-3.5157308 40.7457212, -3.5160427 40.7455793, -3.5163863 40.7453877, -3.5165902 40.7450788)",,Calle Molinos,,,
34132916,False,,residential,True,78.535,"LINESTRING (-3.515426 40.7450523, -3.5154675 40.7453729, -3.515658 40.7457289)",,Calle Amargura,,,
200946495,False,,residential,False,98.12100000000001,"LINESTRING (-3.515426 40.7450523, -3.5156302 40.7450574, -3.5165902 40.7450788)",,Calle Santa María,,,
200946495,False,,residential,True,53.486000000000004,"LINESTRING (-3.515426 40.7450523, -3.5152199 40.7450636, -3.5150724 40.745107, -3.5148303 40.7451976)",,Calle Santa María,,,
34132918,False,,residential,False,43.121,"LINESTRING (-3.5151294 40.7457604, -3.5149368 40.7461197)",,Calle Santa Teresa,,,
34132918,False,,residential,True,73.203,"LINESTRING (-3.5151294 40.7457604, -3.5151439 40.7455934, -3.5150337 40.7455344, -3.5148706 40.7453955, -3.5148417 40.7453465, -3.5148303 40.7451976)",,Calle Santa Teresa,,,
200946492,False,,residential,False,87.30499999999999,"LINESTRING (-3.5151294 40.7457604, -3.514919 40.7457172, -3.51461 40.7456522, -3.5141293 40.7455546)",,Calle Molinos,,,
200946492,False,,residential,True,44.80199999999999,"LINESTRING (-3.5151294 40.7457604, -3.5152093 40.7457666, -3.5155352 40.7457369, -3.515658 40.7457289)",,Calle Molinos,,,
34132918,False,,residential,True,43.121,"LINESTRING (-3.5149368 40.7461197, -3.5151294 40.7457604)",,Calle Santa Teresa,,,
28259899,False,,residential,False,53.55,"LINESTRING (-3.5149368 40.7461197, -3.5152805 40.7461256, -3.5155723 40.7461306)",,Calle San Juan Bautista,,,
28259899,False,,residential,True,17.969,"LINESTRING (-3.5149368 40.7461197, -3.5147719 40.7461108, -3.5147279 40.7460963)",,Calle San Juan Bautista,,,
34132920,False,,residential,False,148.262,"LINESTRING (-3.5152502 40.7488443, -3.5135546 40.7484869)",,Calle Geraneos,,,
28259763,False,,residential,False,14.249,"LINESTRING (-3.5135546 40.7484869, -3.5134741 40.7485996)",,Camino Torrelaguna,,,
28259763,False,,residential,True,24.724,"LINESTRING (-3.5135546 40.7484869, -3.5136927 40.7482907)",,Camino Torrelaguna,,,
34132920,False,,residential,True,148.262,"LINESTRING (-3.5135546 40.7484869, -3.5152502 40.7488443)",,Calle Geraneos,,,
34132921,False,,residential,False,171.04,"LINESTRING (-3.515425 40.7494217, -3.5134743 40.7489949)",,Calle Azucenas,,,
34132921,False,,residential,True,171.04,"LINESTRING (-3.5134743 40.7489949, -3.515425 40.7494217)",,Calle Azucenas,,,
28259763,False,,residential,False,63.453,"LINESTRING (-3.5134743 40.7489949, -3.5135617 40.7493295, -3.5136041 40.7495568)",,Camino Torrelaguna,,,
28259763,False,,residential,True,44.117000000000004,"LINESTRING (-3.5134743 40.7489949, -3.5134542 40.7487067, -3.5134741 40.7485996)",,Camino Torrelaguna,,,
34132923,False,,residential,False,141.308,"LINESTRING (-3.5152204 40.7498969, -3.5136041 40.7495568)",,Calle Jazmines,,,
28259763,False,,residential,False,27.616,"LINESTRING (-3.5136041 40.7495568, -3.5136594 40.7498016)",,Camino Torrelaguna,,,
34132923,False,,residential,True,141.308,"LINESTRING (-3.5136041 40.7495568, -3.5152204 40.7498969)",,Calle Jazmines,,,
28259763,False,,residential,True,63.453,"LINESTRING (-3.5136041 40.7495568, -3.5135617 40.7493295, -3.5134743 40.7489949)",,Camino Torrelaguna,,,
28259763,False,,residential,True,14.249,"LINESTRING (-3.5134741 40.7485996, -3.5135546 40.7484869)",,Camino Torrelaguna,,,
28259763,False,,residential,False,44.117000000000004,"LINESTRING (-3.5134741 40.7485996, -3.5134542 40.7487067, -3.5134743 40.7489949)",,Camino Torrelaguna,,,
34132959,False,,residential,False,43.623999999999995,"LINESTRING (-3.5134741 40.7485996, -3.5133726 40.7486152, -3.5129798 40.748715)",,Camino Fábrica,,,
28245262,False,,residential,True,209.567,"LINESTRING (-3.5102961 40.7493388, -3.5103759 40.7492321, -3.5108213 40.7488099, -3.5110589 40.7485322, -3.511602 40.7477423)",,Camino Cubillo,,,
34132959,False,,residential,True,111.298,"LINESTRING (-3.5102961 40.7493388, -3.5103598 40.749356, -3.5108447 40.7492763, -3.5115812 40.7491424)",,Camino Fábrica,,,
34132959,False,,residential,False,111.298,"LINESTRING (-3.5115812 40.7491424, -3.5108447 40.7492763, -3.5103598 40.749356, -3.5102961 40.7493388)",,Camino Fábrica,,,
34132959,False,,residential,True,81.745,"LINESTRING (-3.5115812 40.7491424, -3.511837 40.7491009, -3.5121487 40.7490337, -3.5125055 40.7489247)",,Camino Fábrica,,,
