osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction,access
80151731,True,Plaza Juan de la Cosa,residential,False,38.169,"LINESTRING (-6.2272651 36.596478, -6.2275019 36.5961922)",,,,
592368947,True,Calle Federico Rubio,tertiary,False,89.589,"LINESTRING (-6.2272651 36.596478, -6.2264948 36.5959616)",,,,
592368947,True,Calle Federico Rubio,tertiary,False,36.904,"LINESTRING (-6.2275948 36.5966782, -6.2272651 36.596478)",,,,
28161365,True,Calle Virgen de los Milagros,tertiary,False,96.85,"LINESTRING (-6.2275948 36.5966782, -6.2272904 36.5970499, -6.2270266 36.5974197)",,,,
31908338,True,Calle Pedro Muñoz Seca,residential,False,54.9,"LINESTRING (-6.2282256 36.5970613, -6.2285513 36.5966425)",,,,
592368947,True,Calle Federico Rubio,tertiary,False,70.611,"LINESTRING (-6.2282256 36.5970613, -6.2275948 36.5966782)",,,,
28161362,True,Calle San Bartolomé,residential,False,108.966,"LINESTRING (-6.2292145 36.5976368, -6.2284034 36.5983691)",,,,
592368947,True,Calle Federico Rubio,tertiary,False,109.035,"LINESTRING (-6.2292145 36.5976368, -6.2282256 36.5970613)",,,,
592368947,True,Calle Federico Rubio,tertiary,False,55.349,"LINESTRING (-6.2304492 36.5983928, -6.2299553 36.5980919)",,,,
28161357,True,Calle Santa Lucía,residential,False,104.613,"LINESTRING (-6.2295791 36.599023, -6.2304492 36.5983928)",,,,
80150043,True,Calle Durango,residential,False,111.58500000000001,"LINESTRING (-6.2295791 36.599023, -6.2305101 36.5996565, -6.230533 36.5996715)",,,,
80148469,True,Calle San Sebastián,residential,False,167.307,"LINESTRING (-6.230562 36.6002541, -6.2300809 36.6000355, -6.2295552 36.5998029, -6.2289669 36.5994681)",,,,
1176516892,True,Calle Cruces,tertiary,False,66.765,"LINESTRING (-6.2301071 36.6007307, -6.230562 36.6002541)",,,,
80147080,True,Calle San Juan,tertiary,False,135.953,"LINESTRING (-6.2297037 36.6011649, -6.230786 36.6020251)",,,,
1176516892,True,Calle Cruces,tertiary,False,60.231,"LINESTRING (-6.2297037 36.6011649, -6.2301071 36.6007307)",,,,
28161362,True,Calle San Bartolomé,residential,False,35.217,"LINESTRING (-6.229491 36.5974109, -6.2292145 36.5976368)",,,,
28161362,True,Calle San Bartolomé,residential,False,93.903,"LINESTRING (-6.2302514 36.5968274, -6.229491 36.5974109)",,,,
205357130,True,Calle San Francisco,tertiary,False,74.114,"LINESTRING (-6.2302514 36.5968274, -6.2308403 36.5972972)",,,,
28161362,True,Calle San Bartolomé,residential,False,50.685,"LINESTRING (-6.2307549 36.5963996, -6.2303586 36.596726)",,,,
28161365,True,Calle Virgen de los Milagros,tertiary,False,32.351,"LINESTRING (-6.2270266 36.5974197, -6.2267964 36.5976444)",,,,
764890769,True,Calle Santo Domingo,residential,False,67.915,"LINESTRING (-6.2270266 36.5974197, -6.2276077 36.5978139)",30,,,
138552574,True,Calle Palacios,living_street,False,63.551,"LINESTRING (-6.2264745 36.5980247, -6.2259547 36.5976342)",,,,
28161365,True,Calle Virgen de los Milagros,tertiary,False,180.68900000000002,"LINESTRING (-6.2264745 36.5980247, -6.2259544 36.5986731, -6.2254554 36.5992286, -6.2254284 36.5992584, -6.2253246 36.5993608)",,,,
28161372,True,Calle Ganado,tertiary,False,82.552,"LINESTRING (-6.2253246 36.5993608, -6.2259132 36.5999334)",,,,
28161365,True,Calle Virgen de los Milagros,tertiary,False,65.11099999999999,"LINESTRING (-6.2253246 36.5993608, -6.2249113 36.5997995, -6.2248846 36.5998278)",,,,
991616445,True,Calle Virgen de los Milagros,tertiary,False,78.653,"LINESTRING (-6.2229444 36.6021228, -6.2224469 36.6027066)",,,,
44459034,True,,residential,False,51.633,"LINESTRING (-6.2229444 36.6021228, -6.2230351 36.6021711, -6.2233925 36.6024156)",,,,
29460125,True,Calle Espíritu Santo,residential,False,48.166,"LINESTRING (-6.2219431 36.6033026, -6.2223161 36.6036156)",,,,
28161372,True,Calle Ganado,tertiary,False,84.707,"LINESTRING (-6.2259132 36.5999334, -6.2264974 36.6005337)",,,,
31908338,True,Calle Pedro Muñoz Seca,residential,False,192.707,"LINESTRING (-6.2259132 36.5999334, -6.2261134 36.5996933, -6.2262666 36.5995014, -6.2265983 36.5990626, -6.2270664 36.5984686)",,,,
28161372,True,Calle Ganado,tertiary,False,33.39,"LINESTRING (-6.2264974 36.6005337, -6.2267451 36.6007587)",,,,
40548963,False,Calle Placilla,residential,False,139.633,"LINESTRING (-6.2264974 36.6005337, -6.2265823 36.6003738, -6.2266516 36.6002718, -6.2267533 36.600071, -6.2268741 36.5998066, -6.2271631 36.5994009)",,,,
1160160798,True,Calle Ganado,tertiary,False,1.7,"LINESTRING (-6.2267451 36.6007587, -6.2267594 36.6007688)",,,,
80148700,True,Calle Postigo,residential,False,167.642,"LINESTRING (-6.227285 36.6013331, -6.2286853 36.6003285)",,,,
1160160799,True,Calle Ganado,tertiary,False,52.07,"LINESTRING (-6.227285 36.6013331, -6.2276438 36.6017023)",,,,
39360765,True,Calle Zarza,residential,False,78.353,"LINESTRING (-6.2276438 36.6017023, -6.2270247 36.6022018)",,,,
1160160799,True,Calle Ganado,tertiary,False,108.895,"LINESTRING (-6.2276438 36.6017023, -6.2284162 36.6024603)",,,,
28161359,True,Calle Cruces,residential,False,105.784,"LINESTRING (-6.2284162 36.6024603, -6.2291544 36.6017161)",,,,
