osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,junction,bridge,ref,tunnel
96811710,True,1,residential,30,False,88.232,"LINESTRING (1.9683308 41.4506605, 1.9682812 41.450706, 1.9677346 41.4511663, 1.9676328 41.451257)",Carrer de l'Anoia,,,,
1155128546,False,2,tertiary,30,False,53.727000000000004,"LINESTRING (1.968795 41.4478314, 1.9692031 41.4480924, 1.9692666 41.4481302, 1.9692878 41.4481428)",Via de l'Esport,,,,
1155128546,False,2,tertiary,30,True,51.979,"LINESTRING (1.968795 41.4478314, 1.9684218 41.4475973, 1.9683943 41.44758, 1.9683182 41.4475301)",Via de l'Esport,,,,
41868952,True,1,residential,30,False,49.878,"LINESTRING (1.9669903 41.4487421, 1.967058 41.4487837, 1.9674012 41.4489949, 1.967444 41.4490334)",Carrer del pintor Ramón Casas,,,,
1155128545,True,1,residential,30,False,67.00399999999999,"LINESTRING (1.9669903 41.4487421, 1.9669607 41.4487656, 1.9668868 41.4488272, 1.9668359 41.4488785, 1.9668007 41.4489344, 1.9667836 41.4489963, 1.9667776 41.4490486, 1.966793 41.44912, 1.9668423 41.4491998, 1.9668505 41.449213, 1.9668968 41.4492751)",Carrer del doctor Fleming,,,,
41747449,True,1,residential,30,False,118.886,"LINESTRING (1.9674988 41.4490027, 1.9676238 41.4488842, 1.9678539 41.448669, 1.9682481 41.4483238, 1.9683567 41.4482287, 1.9683717 41.4482167, 1.9684068 41.4481786)",Carrer del pintor Pablo Picasso,,,,
673639974,True,1,tertiary,30,False,126.41699999999999,"LINESTRING (1.9674988 41.4490027, 1.9679615 41.4488036, 1.9683839 41.4486147, 1.9688059 41.448426)",Avinguda Constitució,,,,
41868803,True,1,residential,30,False,7.188,"LINESTRING (1.967444 41.4490334, 1.9674594 41.449097)",Carrer del Vallès,,,,
673639974,True,1,tertiary,30,False,5.702,"LINESTRING (1.967444 41.4490334, 1.9674988 41.4490027)",Avinguda Constitució,,,,
41868802,False,,residential,,False,72.948,"LINESTRING (1.9680668 41.4504896, 1.9674182 41.4500491)",Plaça del Baix Llobregat,,,,
45863167,False,,residential,,False,29.073,"LINESTRING (1.9680668 41.4504896, 1.9682409 41.4506022, 1.9683308 41.4506605)",Plaça del Baix Llobregat,,,,
45863167,False,,residential,,True,179.12599999999998,"LINESTRING (1.9680668 41.4504896, 1.9682215 41.4503536, 1.968208 41.4502875, 1.9681672 41.4502609, 1.9681074 41.4502219, 1.9675378 41.4498507, 1.9674188 41.4497732, 1.967288 41.4496838, 1.9669847 41.4494698, 1.9669659 41.4494487, 1.9669468 41.4494296, 1.9669362 41.4494151, 1.966922 41.4493956, 1.9668911 41.4493529)",Plaça del Baix Llobregat,,,,
96811710,True,1,residential,30,False,76.604,"LINESTRING (1.968932 41.4501394, 1.9687083 41.4503333, 1.9683308 41.4506605)",Carrer de l'Anoia,,,,
41868802,False,,residential,,True,72.948,"LINESTRING (1.9674182 41.4500491, 1.9680668 41.4504896)",Plaça del Baix Llobregat,,,,
41747449,True,1,residential,30,False,50.388,"LINESTRING (1.9684068 41.4481786, 1.9684494 41.4481423, 1.9687219 41.4479026, 1.9687415 41.4478854, 1.968795 41.4478314)",Carrer del pintor Pablo Picasso,,,,
41868954,True,1,residential,30,False,52.17,"LINESTRING (1.9684068 41.4481786, 1.9683679 41.4481512, 1.9679936 41.4479057, 1.967937 41.4478686)",Carrer de la pintora Marià Fortuny,,,,
41868952,True,1,residential,30,False,53.617,"LINESTRING (1.9660303 41.4481232, 1.9660994 41.4481682, 1.9664741 41.448412, 1.9665161 41.4484393)",Carrer del pintor Ramón Casas,,,,
41868954,True,1,residential,30,False,43.168000000000006,"LINESTRING (1.9688059 41.448426, 1.9687245 41.4483751, 1.9684579 41.4482084, 1.9684068 41.4481786)",Carrer de la pintora Marià Fortuny,,,,
673639974,True,1,tertiary,30,False,43.75200000000001,"LINESTRING (1.9688059 41.448426, 1.969161 41.4482641, 1.9692276 41.4482313, 1.9692526 41.4482194)",Avinguda Constitució,,,,
41868954,True,1,residential,30,False,51.245000000000005,"LINESTRING (1.967937 41.4478686, 1.9678958 41.4478433, 1.9675034 41.447611, 1.9674521 41.4475855)",Carrer de la pintora Marià Fortuny,,,,
1155128545,True,1,residential,30,False,125.139,"LINESTRING (1.967937 41.4478686, 1.9678879 41.4479139, 1.9670222 41.4487126, 1.9669903 41.4487421)",Carrer del doctor Fleming,,,,
1127377288,True,1,residential,30,False,122.586,"LINESTRING (1.9669754 41.4472785, 1.9669262 41.4473223, 1.9661285 41.4480354, 1.9660303 41.4481232)",Carrer Santiago Russinyol,,,,
146961510,False,2,tertiary,30,False,53.114,"LINESTRING (1.9673697 41.4469306, 1.9674506 41.4469832, 1.9677907 41.4472011, 1.9678536 41.4472414)",Via de l'Esport,,,,
1040342639,False,2,residential,30,True,44.897999999999996,"LINESTRING (1.9673697 41.4469306, 1.967436 41.4468705, 1.9674616 41.4468476, 1.9676575 41.4466718, 1.967717 41.446622)",Carrer de Monpedrós,,,,
"[1127377288, 1127377291]",True,1,residential,30,False,50.761,"LINESTRING (1.9673697 41.4469306, 1.967284 41.4470068, 1.9672219 41.4470622, 1.967009 41.4472475, 1.9669754 41.4472785)","['Carrer santiago rusinyol', 'Carrer Santiago Russinyol']",,,,
146961510,False,2,tertiary,30,False,50.302,"LINESTRING (1.9678536 41.4472414, 1.9682271 41.4474714, 1.9682572 41.44749, 1.9683182 41.4475301)",Via de l'Esport,,,,
146961510,False,2,tertiary,30,True,53.114,"LINESTRING (1.9678536 41.4472414, 1.9677907 41.4472011, 1.9674506 41.4469832, 1.9673697 41.4469306)",Via de l'Esport,,,,
41868952,True,1,residential,30,False,51.919,"LINESTRING (1.9665161 41.4484393, 1.9665671 41.4484719, 1.9669297 41.4487034, 1.966942 41.4487113, 1.9669903 41.4487421)",Carrer del pintor Ramón Casas,,,,
48479542,True,1,residential,30,False,122.91600000000001,"LINESTRING (1.9665161 41.4484393, 1.9665539 41.4484024, 1.9674128 41.4476135, 1.9674521 41.4475855)",Carrer del pintor Joan Miro,,,,
41868954,True,1,residential,30,False,52.516,"LINESTRING (1.9674521 41.4475855, 1.9674283 41.4475596, 1.9670473 41.4473239, 1.9670233 41.4473108, 1.9669754 41.4472785)",Carrer de la pintora Marià Fortuny,,,,
48479542,True,1,residential,30,False,50.844,"LINESTRING (1.9674521 41.4475855, 1.9674858 41.4475549, 1.9677656 41.4473222, 1.9677832 41.4473065, 1.9678536 41.4472414)",Carrer del pintor Joan Miro,,,,
48479542,True,1,residential,30,False,130.986,"LINESTRING (1.9663641 41.4495073, 1.9663294 41.4494699, 1.9662512 41.449368, 1.9662056 41.4492858, 1.9661756 41.4492013, 1.9661592 41.4491083, 1.9661584 41.4490118, 1.966171 41.4489245, 1.9661869 41.4488599, 1.9662122 41.4487954, 1.9662473 41.4487204, 1.9662948 41.4486454, 1.9663926 41.4485446, 1.9664555 41.4484899, 1.9664727 41.4484751, 1.9665161 41.4484393)",Carrer del pintor Joan Miro,,,,
673639974,True,1,tertiary,30,False,46.993,"LINESTRING (1.9663641 41.4495073, 1.966774 41.4493271, 1.9668516 41.449295)",Avinguda Constitució,,,,
43652976,False,,tertiary,30,False,26.9,"LINESTRING (1.9749233 41.4525423, 1.9751426 41.4527198)",Carretera de Sant Andreu de la Barca,,,,
43652977,True,1,tertiary_link,40,False,67.98,"LINESTRING (1.9749233 41.4525423, 1.9750954 41.4525968, 1.9752248 41.4525984, 1.9754306 41.4525329, 1.9755592 41.45235)",Carretera de Sant Andreu de la Barca,,,,
130589565,False,2,tertiary,30,True,131.082,"LINESTRING (1.9749233 41.4525423, 1.9747406 41.4524305, 1.9745213 41.4523346, 1.9742744 41.4522615, 1.9740405 41.4522426, 1.9738442 41.452249, 1.9734606 41.4522803)",Carretera de Sant Andreu de la Barca,,,,
1067875887,False,,residential,30,True,44.097,"LINESTRING (1.9720712 41.4531539, 1.971828 41.4535061)",Carrer de la Indústria,,,,
406722299,False,,residential,,True,328.70300000000003,"LINESTRING (1.9720712 41.4531539, 1.9731982 41.453798, 1.9724482 41.4545785, 1.9723357 41.4545118, 1.9714657 41.4540072)",Passatge de Huelva,,,,
1067875887,False,,residential,30,False,24.463,"LINESTRING (1.9720712 41.4531539, 1.9720945 41.4531202, 1.9722156 41.4529624)",Carrer de la Indústria,,,,
1067875887,False,,residential,30,False,63.375,"LINESTRING (1.9714657 41.4540072, 1.971828 41.4535061)",Carrer de la Indústria,,,,
406722299,False,,residential,,False,328.70300000000003,"LINESTRING (1.9714657 41.4540072, 1.9723357 41.4545118, 1.9724482 41.4545785, 1.9731982 41.453798, 1.9720712 41.4531539)",Passatge de Huelva,,,,
406722299,False,,residential,,True,184.62500000000003,"LINESTRING (1.9714657 41.4540072, 1.9698513 41.453007, 1.9698226 41.4529875, 1.969766 41.452943)",Passatge de Huelva,,,,
43652976,False,,tertiary,30,True,26.9,"LINESTRING (1.9751426 41.4527198, 1.9749233 41.4525423)",Carretera de Sant Andreu de la Barca,,,,
197026153,True,,tertiary_link,40,False,23.314999999999998,"LINESTRING (1.9751426 41.4527198, 1.975283 41.4527529, 1.9754147 41.4527415)",Carretera de Sant Andreu de la Barca,,,,
33202843,True,1,motorway_link,80,False,223.524,"LINESTRING (1.9755592 41.45235, 1.9756717 41.452047, 1.9759375 41.451519, 1.9762979 41.4508013, 1.9765122 41.4504741)",,,,,
"[1156415572, 1058020022]",False,2,residential,30,True,57.18299999999999,"LINESTRING (1.9676328 41.451257, 1.9675903 41.4512343, 1.9675288 41.4512014, 1.9673579 41.4511102, 1.9672364 41.4510454, 1.9670739 41.4509587)",Carrer del Garraf,,,,
146961510,False,2,tertiary,30,True,50.302,"LINESTRING (1.9683182 41.4475301, 1.9682572 41.44749, 1.9682271 41.4474714, 1.9678536 41.4472414)",Via de l'Esport,,,,
1155128545,True,1,residential,30,False,49.265,"LINESTRING (1.9683182 41.4475301, 1.9682505 41.4475949, 1.9679588 41.4478489, 1.967937 41.4478686)",Carrer del doctor Fleming,,,,
1155128546,False,2,tertiary,30,False,51.979,"LINESTRING (1.9683182 41.4475301, 1.9683943 41.44758, 1.9684218 41.4475973, 1.968795 41.4478314)",Via de l'Esport,,,,
41747555,True,1,residential,30,False,55.403,"LINESTRING (1.9694139 41.4465591, 1.9690084 41.4469044, 1.9689747 41.4469331)",Carrer del doctor Fleming,,,,
1117251318,False,,residential,,True,107.969,"LINESTRING (1.9694139 41.4465591, 1.9693734 41.4465327, 1.9691941 41.4464314, 1.9690711 41.4463792, 1.9689985 41.4463483, 1.9688552 41.4463032, 1.9683428 41.4461685, 1.9682529 41.4461481)",Carrer de Bonaventura Pedemonte,,,,
41747555,True,1,residential,30,False,40.682,"LINESTRING (1.9689747 41.4469331, 1.9689066 41.4469945, 1.9686923 41.4471877, 1.9686623 41.4472142)",Carrer del doctor Fleming,,,,
103430958,True,1,residential,30,False,104.16199999999999,"LINESTRING (1.9689747 41.4469331, 1.9689317 41.4469064, 1.9680131 41.4463348)",Carrer de Catalunya,,,,
103430958,True,1,residential,30,False,57.182,"LINESTRING (1.9725348 41.449341, 1.9724545 41.4493003, 1.9722445 41.44914, 1.972152 41.4490438, 1.9721029 41.4489526)",Carrer de Catalunya,,,,
587845025,False,,living_street,,True,44.485,"LINESTRING (1.9725348 41.449341, 1.9725845 41.4493675, 1.9729605 41.4495823)",Passatge de les Escoles,,,,
677901639,False,2,secondary,30,False,34.975,"LINESTRING (1.9725348 41.449341, 1.9723488 41.4495444, 1.9723257 41.4495704, 1.9722914 41.4495966)",Carretera de Barcelona,,,N-IIa,
"[1155128536, 587845027]",False,2,secondary,30,True,44.933,"LINESTRING (1.9725348 41.449341, 1.9727018 41.4491649, 1.9727523 41.4491117, 1.9727735 41.4490901, 1.9727922 41.4490711, 1.9728493 41.4490128)",Carretera de Barcelona,,,N-IIa,
"[104127968, 1235807451, 41868526]",True,,residential,30,False,117.23500000000001,"LINESTRING (1.9699717 41.4475956, 1.9700246 41.4475455, 1.9701752 41.4474191, 1.9702173 41.4474085, 1.9702823 41.4474163, 1.9703864 41.4474644, 1.9705606 41.4475659, 1.9706822 41.4476461, 1.9707089 41.447623, 1.9709458 41.4474344, 1.9710152 41.4473872)","[""Carrer de l'Estatut"", 'Carrer Verge del Pilar', 'Carrer de la Vall Palau']",,,,
103430958,True,1,residential,30,False,111.062,"LINESTRING (1.9699717 41.4475956, 1.9698939 41.4475449, 1.9692832 41.4471467, 1.969062 41.4469912, 1.9690458 41.4469804, 1.9689747 41.4469331)",Carrer de Catalunya,,,,
104177101,True,1,residential,30,False,103.507,"LINESTRING (1.9688379 41.4456514, 1.968924 41.4457053, 1.9690696 41.4458166, 1.9694346 41.4460955, 1.969648 41.446288, 1.9696887 41.4463275)",Carrer de Tomàs Vives,,,,
675462720,False,2,residential,30,False,73.674,"LINESTRING (1.9688379 41.4456514, 1.9687883 41.4456933, 1.9683789 41.4460404, 1.9683604 41.4460561, 1.9683204 41.4460908, 1.9682529 41.4461481)",Carrer de Monpedrós,,,,
1117251319,False,2,residential,30,True,28.818,"LINESTRING (1.9680131 41.4463348, 1.9682529 41.4461481)",Carrer de Monpedrós,,,,
1069722756,False,,residential,30,False,40.36,"LINESTRING (1.9680131 41.4463348, 1.9679599 41.4463859, 1.967717 41.446622)",Carrer de Monpedrós,,,,
103512629,False,2,residential,30,False,19.07,"LINESTRING (1.9680282 41.4461158, 1.9682529 41.4461481)",Carrer de Bonaventura Pedemonte,,,,
1040342638,False,1,residential,,True,19.254,"LINESTRING (1.9680282 41.4461158, 1.967875 41.4462454)",Plaça de l'Esport,,,,
103512629,False,2,residential,30,True,126.393,"LINESTRING (1.9680282 41.4461158, 1.9678933 41.4460954, 1.967695 41.4460684, 1.9674053 41.4460041, 1.9671747 41.4459232, 1.966944 41.445791, 1.9667884 41.4456502, 1.9667374 41.4455981)",Carrer de Bonaventura Pedemonte,,,,
41747555,True,1,residential,30,False,45.355000000000004,"LINESTRING (1.9686623 41.4472142, 1.968385 41.4474729, 1.9683595 41.4474939, 1.9683182 41.4475301)",Carrer del doctor Fleming,,,,
104180235,True,1,residential,,False,102.72200000000001,"LINESTRING (1.967717 41.446622, 1.9677788 41.4466658, 1.9679498 41.4467737, 1.9684334 41.447066, 1.9686109 41.4471818, 1.9686383 41.4471968, 1.9686623 41.4472142)",Carrer de Joan XXIII,,,,
1040342639,False,2,residential,30,False,44.897999999999996,"LINESTRING (1.967717 41.446622, 1.9676575 41.4466718, 1.9674616 41.4468476, 1.967436 41.4468705, 1.9673697 41.4469306)",Carrer de Monpedrós,,,,
1069722755,False,1,residential,,True,29.063,"LINESTRING (1.967717 41.446622, 1.9676704 41.4465877, 1.9674802 41.4464656, 1.9674552 41.4464495)",Carrer de Joan XXIII,,,,
1069722756,False,,residential,30,True,40.36,"LINESTRING (1.967717 41.446622, 1.9679599 41.4463859, 1.9680131 41.4463348)",Carrer de Monpedrós,,,,
103512629,False,2,residential,30,True,19.07,"LINESTRING (1.9682529 41.4461481, 1.9680282 41.4461158)",Carrer de Bonaventura Pedemonte,,,,
1117251319,False,2,residential,30,False,28.818,"LINESTRING (1.9682529 41.4461481, 1.9680131 41.4463348)",Carrer de Monpedrós,,,,
675462720,False,2,residential,30,True,73.674,"LINESTRING (1.9682529 41.4461481, 1.9683204 41.4460908, 1.9683604 41.4460561, 1.9683789 41.4460404, 1.9687883 41.4456933, 1.9688379 41.4456514)",Carrer de Monpedrós,,,,
1117251318,False,,residential,,False,107.96900000000001,"LINESTRING (1.9682529 41.4461481, 1.9683428 41.4461685, 1.9688552 41.4463032, 1.9689985 41.4463483, 1.9690711 41.4463792, 1.9691941 41.4464314, 1.9693734 41.4465327, 1.9694139 41.4465591)",Carrer de Bonaventura Pedemonte,,,,
103430958,True,1,residential,30,False,36.466,"LINESTRING (1.9703094 41.4478041, 1.9700515 41.4476457, 1.9699717 41.4475956)",Carrer de Catalunya,,,,
103430958,True,1,residential,30,False,55.743,"LINESTRING (1.9708241 41.4481242, 1.9704964 41.4479195, 1.9703094 41.4478041)",Carrer de Catalunya,,,,
103512627,True,,residential,30,False,143.991,"LINESTRING (1.9708241 41.4481242, 1.9707851 41.448164, 1.9704617 41.4484601, 1.9703414 41.4483679, 1.9702524 41.4482997, 1.9702261 41.448277, 1.9700158 41.448107, 1.9702457 41.4478936, 1.9702811 41.4478581, 1.9702885 41.447844, 1.9703094 41.4478041)",Plaça Catalunya,,,,
103430958,True,1,residential,30,False,43.784,"LINESTRING (1.9712815 41.4483166, 1.9712127 41.4482885, 1.9711756 41.4482733, 1.9709121 41.4481713, 1.9708241 41.4481242)",Carrer de Catalunya,,,,
"[1084382531, 103515341]",True,,"['residential', 'living_street']",,False,107.494,"LINESTRING (1.9712815 41.4483166, 1.9711874 41.4483991, 1.9706323 41.4488854, 1.9704959 41.4490049, 1.970473 41.449025, 1.9704431 41.4490512)",Passeig del Parlament de Catalunya,,,,
"[103544885, 1205084550, 1205084551]",False,,"['residential', 'living_street']",,False,48.948,"LINESTRING (1.9706809 41.4498723, 1.9707175 41.4498373, 1.9707347 41.4498209, 1.9708905 41.4496803, 1.9709313 41.4496434, 1.9709497 41.4496264, 1.9709886 41.4495873, 1.9710127 41.4495629, 1.9710434 41.4495264)",Passeig de la Generalitat,,,,
103544888,True,,residential,,False,12.337000000000002,"LINESTRING (1.9706809 41.4498723, 1.9706998 41.4498874, 1.9707115 41.4499062, 1.9707149 41.4499268, 1.9707095 41.4499472, 1.9706959 41.4499653, 1.9706888 41.4499701)",Passeig de la Generalitat,roundabout,,,
1068765615,True,2,secondary,30,False,5.553,"LINESTRING (1.9718902 41.449836, 1.9719525 41.4498183)",Carretera de Martorell,,,,
103627440,True,,residential,30,False,61.535,"LINESTRING (1.9744191 41.4480415, 1.9744746 41.4480963, 1.9746925 41.44831, 1.9748249 41.4484492, 1.9748589 41.4484859)",Carrer de Sant Felip Neri,,,,
"[556489129, 1155128533]",False,2,secondary,30,False,137.857,"LINESTRING (1.9744191 41.4480415, 1.9740055 41.4482789, 1.9739293 41.4483233, 1.9738969 41.4483421, 1.9738591 41.4483643, 1.9737656 41.4484168, 1.9736583 41.4484802, 1.9732749 41.4487049, 1.9732532 41.4487176, 1.9732279 41.4487323, 1.9731111 41.4488003)",Carretera de Barcelona,,,N-IIa,
556489129,False,2,secondary,30,True,250.65600000000003,"LINESTRING (1.9744191 41.4480415, 1.9745371 41.4479742, 1.9745574 41.4479626, 1.9745892 41.4479452, 1.9752685 41.4475727, 1.9753324 41.4475381, 1.9760295 41.4471378, 1.976082 41.4471071, 1.9761394 41.4470708, 1.9762659 41.4469902, 1.9763686 41.4469098, 1.9765591 41.4467012, 1.976585 41.4466726, 1.9766078 41.4466487, 1.9766633 41.4465903, 1.9766755 41.4465774)",Carretera de Barcelona,,,N-IIa,
103627438,False,2,residential,30,False,8.967,"LINESTRING (1.9738065 41.450768, 1.9737517 41.4508374)",Avinguda Guatemala,,,,
103627439,True,1,residential,30,False,15.394,"LINESTRING (1.9738065 41.450768, 1.9739147 41.4506558)",Avinguda Guatemala,,,,
103627439,True,1,residential,30,False,55.298,"LINESTRING (1.9746675 41.4498826, 1.9747591 41.4497758, 1.9750085 41.4494561)",Avinguda Guatemala,,,,
104227419,True,,residential,30,False,94.69700000000002,"LINESTRING (1.9746675 41.4498826, 1.9747949 41.449961, 1.9748741 41.4500167, 1.9753725 41.4503673, 1.9754371 41.450407, 1.9755145 41.4504492)",Carrer del Sol,,,,
103627439,True,1,residential,30,False,9.733,"LINESTRING (1.9753736 41.4490338, 1.975432 41.448958)",Avinguda Guatemala,,,,
103627440,True,,residential,30,False,123.489,"LINESTRING (1.9753736 41.4490338, 1.9755063 41.4491282, 1.9760664 41.4496934, 1.9761755 41.4498005, 1.9762845 41.4499075)",Carrer de Sant Felip Neri,,,,
1057898558,False,2,residential,30,True,38.059000000000005,"LINESTRING (1.9772515 41.4467267, 1.9771955 41.4467047, 1.9769409 41.4466045, 1.9768791 41.446579, 1.9768508 41.4465632)",Carrer del Perú,,,,
103627441,True,1,residential,30,False,89.745,"LINESTRING (1.9762845 41.4499075, 1.9761638 41.450041, 1.9761392 41.4500635, 1.9759894 41.4502009, 1.9758152 41.4503192, 1.975718 41.4503779, 1.9756453 41.4504141, 1.9755145 41.4504492)",Carrer de Josep Pla,,,,
103627441,True,1,residential,30,False,135.361,"LINESTRING (1.9755145 41.4504492, 1.9753582 41.4504776, 1.9753013 41.4504898, 1.9752622 41.4504982, 1.9740833 41.450702, 1.9739297 41.4507025)",Carrer de Josep Pla,,,,
197028305,True,,residential,,False,50.565,"LINESTRING (1.9755145 41.4504492, 1.97557 41.4504484, 1.9760053 41.4505681, 1.9760915 41.4505795)",Carrer del Sol,,,,
104146203,False,,residential,,False,58.768,"LINESTRING (1.9691426 41.4475148, 1.9696461 41.4478236, 1.9696875 41.4478502)",Carrer de Joan XXIII,,,,
41868526,True,,residential,30,False,36.915,"LINESTRING (1.9696875 41.4478502, 1.9698929 41.4476638, 1.9699717 41.4475956)",Carrer de la Vall Palau,,,,
104146203,False,,residential,,True,58.768,"LINESTRING (1.9696875 41.4478502, 1.9696461 41.4478236, 1.9691426 41.4475148)",Carrer de Joan XXIII,,,,
104177042,True,1,residential,,False,54.396,"LINESTRING (1.9721396 41.4470626, 1.9721356 41.4470281, 1.9720779 41.4465756)",Carrer de Pompeu Fabra,,,,
