osmid,name,highway,width,oneway,reversed,length,geometry,ref,lanes,bridge
67010680,Calle General Riego,residential,,False,True,30.991999999999997,"LINESTRING (-6.4167995 43.3347784, -6.4167865 43.3347389, -6.4167514 43.3345878, -6.4167469 43.334503)",,,
"[207724225, 67010693]",,residential,,False,"[False, True]",66.082,"LINESTRING (-6.4167995 43.3347784, -6.4170255 43.334817, -6.4171131 43.3346753, -6.4171928 43.3345147, -6.41724 43.3344215)",,,
160918949,Calle Mayor,residential,,False,True,19.777,"LINESTRING (-6.4162246 43.3344008, -6.4160589 43.3345316)",,,
195355799,Venera de La Tanila,residential,1.5,False,True,23.707,"LINESTRING (-6.4162246 43.3344008, -6.4164766 43.3345097)",,,
160918949,Calle Mayor,residential,,False,False,59.219,"LINESTRING (-6.4162246 43.3344008, -6.4164706 43.334183, -6.4165747 43.3341006, -6.4167041 43.3339986)",,,
179736168,Circunvalación de Tineo/Tinéu,secondary,,True,False,17.122,"LINESTRING (-6.4147505 43.3325744, -6.4149272 43.3324896)",AS-217,1,
"[646128185, 179736140]",Carretera El Crucero - La Florida,"['secondary', 'tertiary']",,False,False,7.654,"LINESTRING (-6.4147505 43.3325744, -6.4147353 43.3325364, -6.4147205 43.3325092)",AS-215,,
646128185,,tertiary,,False,True,27.285999999999998,"LINESTRING (-6.4147505 43.3325744, -6.4147597 43.3326027, -6.4147714 43.3326718, -6.4147393 43.3327452, -6.414677 43.3327981)",,,
67010680,Calle General Riego,residential,,False,False,7.674,"LINESTRING (-6.4166986 43.3344436, -6.4167469 43.334503)",,,
365999950,Avenida de Gonzalez Mayo,tertiary,,False,True,9.533,"LINESTRING (-6.4166986 43.3344436, -6.4167117 43.3343584)",,,
365999950,Avenida de Gonzalez Mayo,tertiary,,False,False,157.662,"LINESTRING (-6.4166986 43.3344436, -6.4166632 43.3345757, -6.4166463 43.3346276, -6.4165932 43.3347912, -6.416349 43.3355688, -6.4162681 43.3358264)",,,
67010599,,tertiary,,True,False,35.650999999999996,"LINESTRING (-6.4178597 43.3360488, -6.4178935 43.3360866, -6.4179531 43.3361043, -6.4180207 43.3361043, -6.4181211 43.3360915, -6.4182643 43.3360754)",,,
67010670,,tertiary,,False,True,210.62300000000002,"LINESTRING (-6.4178597 43.3360488, -6.417802 43.3360074, -6.4177494 43.335947, -6.417725 43.335879, -6.4177332 43.3358048, -6.4178147 43.3356011, -6.4179902 43.3351935, -6.4181031 43.3349052, -6.418172 43.3347484, -6.4182034 43.3345823, -6.4181908 43.3344538, -6.4181661 43.3343823, -6.4180979 43.3342459)",,2,
67010636,,tertiary,,True,False,13.908000000000001,"LINESTRING (-6.4183842 43.3359726, -6.4183083 43.3359655, -6.4182187 43.3359894)",,,
179847058,Circunvalación de Tineo/Tinéu,secondary,,True,False,84.066,"LINESTRING (-6.4183842 43.3359726, -6.418405 43.3359495, -6.4184125 43.3359176, -6.4183314 43.3357853, -6.418275 43.335649, -6.4182471 43.3355397, -6.4182353 43.3354107, -6.4182371 43.3353262, -6.4182763 43.3352473)",AS-217,,
395787086,Circunvalación de Tineo/Tinéu,secondary,,True,False,91.769,"LINESTRING (-6.4183842 43.3359726, -6.4184462 43.3360626, -6.4185058 43.3361235, -6.4185819 43.3361974, -6.4187132 43.3363009, -6.4188577 43.3363915, -6.4189879 43.3364541, -6.4191876 43.3365312)",AS-217,,
261168928,,tertiary,,False,True,362.6530000000001,"LINESTRING (-6.4144754 43.3329119, -6.4142751 43.3330103, -6.4138025 43.3332731, -6.4132216 43.3336548, -6.4128937 43.3338449, -6.4126728 43.333938, -6.4122801 43.3341106, -6.4118683 43.3343126, -6.4116091 43.3345589, -6.4113556 43.3346803, -6.4111647 43.3347702, -6.4109187 43.3348627)",,,
395787097,,tertiary,,False,False,20.643,"LINESTRING (-6.4144754 43.3329119, -6.414603 43.3328378, -6.414677 43.3327981)",,,
67010684,Calle Marcos Rodríguez,residential,,False,False,18.599999999999998,"LINESTRING (-6.4172816 43.3314962, -6.4173461 43.331517, -6.4174158 43.3315773, -6.417444 43.3316083)",,,
67010684,Calle Marcos Rodríguez,residential,,False,True,50.184,"LINESTRING (-6.4172816 43.3314962, -6.4171922 43.331492, -6.4170611 43.3315139, -6.4169894 43.3315326, -6.4169592 43.331518, -6.4169509 43.3314599, -6.416966 43.3313122)",,,
207724218,,residential,,False,False,43.738,"LINESTRING (-6.4172816 43.3314962, -6.4173361 43.3314176, -6.4173645 43.3313033, -6.4172859 43.3312763, -6.4172553 43.3312748, -6.4172274 43.3311732)",,,
179736168,Circunvalación de Tineo/Tinéu,secondary,,True,False,43.664,"LINESTRING (-6.4149272 43.3324896, -6.4150988 43.3323718, -6.4152843 43.3321967)",AS-217,1,
70316850,,residential,,False,True,26.535,"LINESTRING (-6.4174284 43.3351287, -6.4171153 43.3352)",,,
1153908091,,residential,,False,False,35.554,"LINESTRING (-6.4174284 43.3351287, -6.4177079 43.3348819)",,,
207759245,,residential,,False,False,57.032,"LINESTRING (-6.4174284 43.3351287, -6.4176212 43.3348293, -6.4173893 43.3347602)",,,
179736168,Circunvalación de Tineo/Tinéu,secondary,,True,False,58.248999999999995,"LINESTRING (-6.4152843 43.3321967, -6.4155516 43.3319245, -6.4156861 43.3317624)",AS-217,1,
67010560,Calle La Fuente,residential,,False,False,35.986000000000004,"LINESTRING (-6.415201 43.3353007, -6.4153894 43.3353382, -6.4154542 43.3353475, -6.4155238 43.3353523, -6.415576 43.3353523, -6.4156361 43.335343)",,,
160918949,Calle Mayor,residential,,False,False,59.998999999999995,"LINESTRING (-6.415201 43.3353007, -6.4153183 43.3351379, -6.4154077 43.3350354, -6.415477 43.3349754, -6.4156167 43.334857)",,,
195303255,Paseo de Los Frailes,residential,,False,True,49.775000000000006,"LINESTRING (-6.415201 43.3353007, -6.4151479 43.3353583, -6.4151064 43.3353954, -6.415066 43.3354322, -6.4150038 43.3354871, -6.4149202 43.3355433, -6.414869 43.3355793, -6.414782 43.3356243)",,,
195355809,,residential,3,False,False,96.268,"LINESTRING (-6.415201 43.3353007, -6.4151178 43.335079, -6.4149807 43.3349631, -6.4147676 43.3349052, -6.4146528 43.3349267, -6.4145157 43.3349995, -6.4144003 43.3350673)",,,
395787059,Carretera El Crucero - La Florida,secondary,,False,False,244.69899999999998,"LINESTRING (-6.4147259 43.3322475, -6.4148691 43.3321384, -6.4151928 43.3319117, -6.4155274 43.3316604, -6.4157272 43.3315193, -6.4159662 43.3313195, -6.4162364 43.3310278, -6.4164534 43.3307341, -6.4165793 43.3305335)",AS-215,2,
395787067,Carretera El Crucero - La Florida,secondary,,False,True,13.739,"LINESTRING (-6.4147259 43.3322475, -6.4147045 43.3322638, -6.41467 43.3323121, -6.4146575 43.3323578)",AS-215,2,
23023639,Avenida del Conde de Campomanes,tertiary,,False,True,5.004,"LINESTRING (-6.4167041 43.3339986, -6.4166737 43.3339594)",,,
160918949,Calle Mayor,residential,,False,True,59.218999999999994,"LINESTRING (-6.4167041 43.3339986, -6.4165747 43.3341006, -6.4164706 43.334183, -6.4162246 43.3344008)",,,
365999950,Avenida de Gonzalez Mayo,tertiary,,False,False,40.177,"LINESTRING (-6.4167041 43.3339986, -6.4167186 43.3340477, -6.4167251 43.334099, -6.4167135 43.3343242, -6.4167117 43.3343584)",,,
67010684,Calle Marcos Rodríguez,residential,,False,False,14.449,"LINESTRING (-6.4170369 43.3310044, -6.4170024 43.3311319)",,,
207724246,,residential,,False,True,21.156,"LINESTRING (-6.4170369 43.3310044, -6.4172837 43.3309414)",,,
67010684,Calle Marcos Rodríguez,residential,,False,True,67.578,"LINESTRING (-6.4170369 43.3310044, -6.4171309 43.3308366, -6.4172444 43.3306713, -6.4174791 43.3305001)",,,
195303255,Paseo de Los Frailes,residential,,False,False,69.355,"LINESTRING (-6.4136571 43.3359886, -6.4137813 43.3359436, -6.4139798 43.3358734, -6.4141193 43.3358324, -6.4142105 43.335809, -6.4143409 43.3357747, -6.4144477 43.3357496)",,,
195303255,Paseo de Los Frailes,residential,,False,True,66.164,"LINESTRING (-6.4136571 43.3359886, -6.4132265 43.3361706, -6.4129646 43.3363044)",,,
207724183,,residential,,False,False,46.95399999999999,"LINESTRING (-6.4136571 43.3359886, -6.4137744 43.3359849, -6.4138813 43.3359976, -6.4139503 43.3360019, -6.414021 43.3360166, -6.4142133 43.3360816)",,,
67010636,,tertiary,,True,False,31.307999999999996,"LINESTRING (-6.4182187 43.3359894, -6.418125 43.3360397, -6.4180579 43.3360577, -6.4179859 43.3360591, -6.4179332 43.3360529, -6.4178597 43.3360488)",,,
67010614,Carretera de San Roque,tertiary,,False,True,277.86,"LINESTRING (-6.4141278 43.3347384, -6.414132 43.3347779, -6.4139236 43.3348935, -6.4136999 43.3351605, -6.4134434 43.3354094, -6.4129737 43.3356049, -6.4126944 43.3356938, -6.4123897 43.3357268, -6.4119402 43.3358055, -6.411348 43.3359915)",AS-359,,
70316446,Travesía de Jesús Evaristo Casariego,tertiary,,False,False,47.409,"LINESTRING (-6.4141278 43.3347384, -6.4142318 43.3346976, -6.4145719 43.3345638, -6.4146075 43.3345106)",,,
70316446,Travesía de Jesús Evaristo Casariego,tertiary,,False,True,334.416,"LINESTRING (-6.4141278 43.3347384, -6.4138028 43.3349133, -6.4133671 43.3352647, -6.4130754 43.3354321, -6.4126569 43.3355453, -6.4108154 43.3358038, -6.4105757 43.3358735, -6.4104877 43.3359414)",,,
161326892,Circunvalación de Tineo/Tinéu,secondary,,True,False,30.646,"LINESTRING (-6.4134493 43.3325374, -6.4135655 43.332597, -6.4137822 43.3326663)",AS-216,,
"[646128184, 179736167]",Circunvalación de Tineo/Tinéu,secondary,,False,False,357.2460000000001,"LINESTRING (-6.4134493 43.3325374, -6.4132475 43.332458, -6.4130952 43.3323813, -6.4129086 43.3322478, -6.4127821 43.3321196, -6.4126876 43.331988, -6.4126305 43.3318548, -6.4125698 43.3316735, -6.4124554 43.3313096, -6.4123986 43.3311228, -6.4122871 43.3307298, -6.4122162 43.3305513, -6.4121448 43.3304247, -6.4120466 43.3303072, -6.411942 43.3302113, -6.4118042 43.3301205, -6.4116915 43.3300616, -6.4115626 43.3300114, -6.4113952 43.3299615, -6.4113076 43.3299452)",AS-216,"['2', '3']",
179736178,Circunvalación de Tineo/Tinéu,secondary,,True,False,81.02600000000001,"LINESTRING (-6.4144303 43.3325991, -6.4142718 43.3326225, -6.414113 43.3326283, -6.4139444 43.3326268, -6.4137566 43.3326051, -6.4135829 43.3325564, -6.4134493 43.3325374)",AS-216,,
67010685,,tertiary,,True,False,41.306000000000004,"LINESTRING (-6.414677 43.3327981, -6.4147501 43.3327631, -6.4147952 43.3327121, -6.4148231 43.3326097, -6.4148768 43.3325338, -6.4149272 43.3324896)",,,
395787097,,tertiary,,False,True,20.643,"LINESTRING (-6.414677 43.3327981, -6.414603 43.3328378, -6.4144754 43.3329119)",,,
646128185,,tertiary,,False,False,27.286,"LINESTRING (-6.414677 43.3327981, -6.4147393 43.3327452, -6.4147714 43.3326718, -6.4147597 43.3326027, -6.4147505 43.3325744)",,,
70316850,,residential,,False,False,22.906,"LINESTRING (-6.4168476 43.3352284, -6.4169832 43.3352448, -6.4171153 43.3352)",,,
"[67010680, 70316850]",Calle General Riego,residential,,False,True,50.874,"LINESTRING (-6.4168476 43.3352284, -6.4168202 43.3351039, -6.416798 43.334996, -6.4168301 43.3348857, -6.4167995 43.3347784)",,,
309990626,,residential,,False,False,53.431,"LINESTRING (-6.4168476 43.3352284, -6.416881 43.3354048, -6.4169257 43.3354869, -6.4170066 43.3356928)",,,
67010670,,tertiary,,False,False,210.62299999999996,"LINESTRING (-6.4180979 43.3342459, -6.4181661 43.3343823, -6.4181908 43.3344538, -6.4182034 43.3345823, -6.418172 43.3347484, -6.4181031 43.3349052, -6.4179902 43.3351935, -6.4178147 43.3356011, -6.4177332 43.3358048, -6.417725 43.335879, -6.4177494 43.335947, -6.417802 43.3360074, -6.4178597 43.3360488)",,2,
67010670,,tertiary,,False,True,148.839,"LINESTRING (-6.4180979 43.3342459, -6.4179916 43.3340894, -6.4178552 43.3339008, -6.417793 43.3337985, -6.4177468 43.3336921, -6.4177288 43.3335698, -6.4177468 43.3334133, -6.4177789 43.3332428, -6.4177669 43.3331344, -6.4176666 43.3330401, -6.4176164 43.33301)",,2,
207724220,,residential,,False,False,133.199,"LINESTRING (-6.4180979 43.3342459, -6.4181502 43.3340894, -6.4181262 43.3338942, -6.4179647 43.3334719, -6.4179254 43.3331687, -6.4178643 43.3330814)",,,
161326919,,tertiary,,False,False,4.173,"LINESTRING (-6.4176164 43.33301, -6.4175813 43.3330375)",,,
67010670,,tertiary,,False,False,148.839,"LINESTRING (-6.4176164 43.33301, -6.4176666 43.3330401, -6.4177669 43.3331344, -6.4177789 43.3332428, -6.4177468 43.3334133, -6.4177288 43.3335698, -6.4177468 43.3336921, -6.417793 43.3337985, -6.4178552 43.3339008, -6.4179916 43.3340894, -6.4180979 43.3342459)",,2,
67010684,Calle Marcos Rodríguez,residential,,False,True,161.07099999999997,"LINESTRING (-6.4176164 43.33301, -6.4176403 43.3329394, -6.4176467 43.3329208, -6.4176652 43.3328677, -6.4177061 43.3325956, -6.4177073 43.3325414, -6.4177127 43.3322981, -6.4176984 43.3321213, -6.4176568 43.3319549, -6.4176022 43.3317936, -6.4175489 43.3317234, -6.417444 43.3316083)",,,
195303255,Paseo de Los Frailes,residential,,False,False,66.164,"LINESTRING (-6.4129646 43.3363044, -6.4132265 43.3361706, -6.4136571 43.3359886)",,,
207724213,,residential,,False,False,32.373,"LINESTRING (-6.4129646 43.3363044, -6.4131851 43.3362785, -6.4133492 43.3362304)",,,
1076069669,,residential,,False,False,135.74599999999998,"LINESTRING (-6.4129646 43.3363044, -6.412609 43.3362376, -6.4124616 43.3361887, -6.4123303 43.3361529, -6.4121819 43.3361128, -6.4115618 43.3360287, -6.411348 43.3359915)",,,
67010684,Calle Marcos Rodríguez,residential,,False,False,67.578,"LINESTRING (-6.4174791 43.3305001, -6.4172444 43.3306713, -6.4171309 43.3308366, -6.4170369 43.3310044)",,,
"[67010656, 67010684, 67010596]",Calle Marcos Rodríguez,residential,,False,True,103.598,"LINESTRING (-6.4174791 43.3305001, -6.4177296 43.3303622, -6.4177761 43.3302969, -6.4179017 43.3299176, -6.4179723 43.3296837)",,,yes
207724246,,residential,,False,False,64.15899999999999,"LINESTRING (-6.4174791 43.3305001, -6.41755 43.3305969, -6.4175936 43.3306889, -6.4176155 43.330727, -6.4175194 43.3308223, -6.4174169 43.3308906, -6.4172837 43.3309414)",,,
179847045,Circunvalación de Tineo/Tinéu,secondary,,True,False,11.02,"LINESTRING (-6.4182886 43.3350567, -6.4182542 43.3350828, -6.418237 43.3351445)",AS-217,,
179847047,Circunvalación de Tineo/Tinéu,secondary,,False,False,872.9249999999998,"LINESTRING (-6.4182886 43.3350567, -6.418375 43.3348787, -6.418485 43.3346734, -6.4187031 43.3342904, -6.4189176 43.3339072, -6.4190294 43.3336765, -6.4190827 43.3335561, -6.4191317 43.3334214, -6.4191825 43.333234, -6.419215 43.3330702, -6.419235 43.3328688, -6.4192353 43.3326913, -6.4192132 43.3324425, -6.419157 43.3321757, -6.4189684 43.3315919, -6.418836 43.3312107, -6.4186876 43.3307794, -6.4186514 43.3306664, -6.4185829 43.3305199, -6.4185191 43.3304223, -6.4184427 43.3303387, -6.4183427 43.3302644, -6.4182008 43.330185, -6.4180619 43.330133, -6.4179217 43.3301007, -6.4177655 43.3300813, -6.4175874 43.3300859, -6.4174332 43.3301108, -6.4173153 43.3301434, -6.4171603 43.3302103, -6.4170372 43.3302921, -6.4169524 43.3303644, -6.416894 43.3304283, -6.4166633 43.3307112, -6.4163022 43.3311606, -6.4160956 43.3313792, -6.4158368 43.331614, -6.4156861 43.3317624)",AS-217,2,
"[646128184, 179736167]",Circunvalación de Tineo/Tinéu,secondary,,False,True,357.24600000000004,"LINESTRING (-6.4113076 43.3299452, -6.4113952 43.3299615, -6.4115626 43.3300114, -6.4116915 43.3300616, -6.4118042 43.3301205, -6.411942 43.3302113, -6.4120466 43.3303072, -6.4121448 43.3304247, -6.4122162 43.3305513, -6.4122871 43.3307298, -6.4123986 43.3311228, -6.4124554 43.3313096, -6.4125698 43.3316735, -6.4126305 43.3318548, -6.4126876 43.331988, -6.4127821 43.3321196, -6.4129086 43.3322478, -6.4130952 43.3323813, -6.4132475 43.332458, -6.4134493 43.3325374)",AS-216,"['2', '3']",
70316850,,residential,,False,False,26.535,"LINESTRING (-6.4171153 43.3352, -6.4174284 43.3351287)",,,
207759241,,residential,,False,True,53.69,"LINESTRING (-6.4171153 43.3352, -6.4173893 43.3347602)",,,
70316850,,residential,,False,True,22.906,"LINESTRING (-6.4171153 43.3352, -6.4169832 43.3352448, -6.4168476 43.3352284)",,,
195303255,Paseo de Los Frailes,residential,,False,False,6.835,"LINESTRING (-6.4144477 43.3357496, -6.4145264 43.3357272)",,,
195303255,Paseo de Los Frailes,residential,,False,True,69.35499999999999,"LINESTRING (-6.4144477 43.3357496, -6.4143409 43.3357747, -6.4142105 43.335809, -6.4141193 43.3358324, -6.4139798 43.3358734, -6.4137813 43.3359436, -6.4136571 43.3359886)",,,
207719775,,residential,,False,False,41.592999999999996,"LINESTRING (-6.4144477 43.3357496, -6.4144005 43.3358269, -6.4142427 43.3360246, -6.4142133 43.3360816)",,,
67010560,Calle La Fuente,residential,,False,False,92.78800000000001,"LINESTRING (-6.4156361 43.335343, -6.4156627 43.3353815, -6.4156834 43.3354674, -6.4156986 43.3356079, -6.4156978 43.3357113, -6.415663 43.3358158, -6.4155731 43.3360251, -6.4155412 43.3361068, -6.4155248 43.3361534)",,,
67010560,Calle La Fuente,residential,,False,True,35.986,"LINESTRING (-6.4156361 43.335343, -6.415576 43.3353523, -6.4155238 43.3353523, -6.4154542 43.3353475, -6.4153894 43.3353382, -6.415201 43.3353007)",,,
195355775,Calle La Luna,residential,4,False,True,32.679,"LINESTRING (-6.4156361 43.335343, -6.4156434 43.3353064, -6.4156521 43.3352716, -6.415831 43.3350923)",,,
"[67010560, 160918937, 309990610]","['Camino Primitivo', 'Calle La Fuente']","['residential', 'unclassified']",,False,True,875.0559999999999,"LINESTRING (-6.4203301 43.3378751, -6.4201934 43.3382019, -6.4201779 43.3383144, -6.4201585 43.3384386, -6.4200886 43.3386016, -6.4198946 43.3386908, -6.4196657 43.3388072, -6.4194678 43.3388499, -6.4193397 43.3389004, -6.4192582 43.3389935, -6.419235 43.3390944, -6.4192893 43.3393, -6.4193048 43.3394591, -6.4192369 43.3396565, -6.4192159 43.3396567, -6.4191763 43.3396667, -6.4191288 43.3396671, -6.419049 43.3396622, -6.4189719 43.3396526, -6.4188842 43.339639, -6.4187805 43.3396158, -6.4186131 43.3395791, -6.4184509 43.3395288, -6.41831 43.3394902, -6.41822 43.3394676, -6.4180416 43.3394186, -6.41782 43.3393659, -6.4176922 43.3393306, -6.4175878 43.339299, -6.4174116 43.3392547, -6.4172938 43.3392355, -6.4171706 43.3392212, -6.4170963 43.3392088, -6.4170288 43.3391898, -6.4169637 43.3391583, -6.4168582 43.3390963, -6.4166852 43.3390143, -6.4165351 43.3389589, -6.4163992 43.3389248, -6.41622 43.3389025, -6.4160828 43.3388988, -6.4159675 43.3389051, -6.4158291 43.3389128, -6.4156956 43.3389162, -6.4156043 43.3389035, -6.4155456 43.3388766, -6.4155022 43.3388203, -6.4154869 43.3387548, -6.4154865 43.3387045, -6.4154775 43.3386185, -6.4154477 43.3384527, -6.4154194 43.3383831, -6.4153799 43.3383342, -6.4152889 43.3382518, -6.4151969 43.3381779, -6.4150871 43.3380627, -6.415059 43.3380194, -6.415052 43.3379575, -6.4150478 43.3379088, -6.4150671 43.3378753, -6.4151454 43.337782, -6.4152215 43.3377172, -6.4153155 43.3376128, -6.415398 43.337505, -6.4154368 43.337452, -6.4154586 43.3374024, -6.4154608 43.3373518, -6.4154564 43.3373011, -6.4154477 43.3372236, -6.4154325 43.3371445, -6.4154086 43.3370227, -6.4153951 43.3368988, -6.4153803 43.3367238, -6.4153846 43.3366225, -6.4153969 43.3365266, -6.4154309 43.3364561, -6.4154912 43.3363303, -6.4155366 43.3362251)",,,
"[366000980, 365999950, 365999951]","['Avenida de Gonzalez Mayo', 'Calle de Marcelino Camacho']",tertiary,,False,True,666.3439999999998,"LINESTRING (-6.4203301 43.3378751, -6.4202585 43.3378391, -6.4201628 43.3378081, -6.4200884 43.3377946, -6.4200166 43.3377965, -6.4199359 43.3378098, -6.4198521 43.3378445, -6.4197524 43.3379244, -6.4190331 43.3385254, -6.4189788 43.3385463, -6.4188977 43.3385606, -6.4188287 43.3385568, -6.4187126 43.3385218, -6.4186575 43.3384737, -6.4186107 43.338422, -6.4185147 43.338249, -6.4184031 43.3380556, -6.4183219 43.3379701, -6.4182418 43.3379226, -6.4181479 43.3378893, -6.4180722 43.3378761, -6.4179528 43.3378827, -6.4177509 43.3379318, -6.4172083 43.3381166, -6.4170876 43.3381601, -6.416973 43.338191, -6.4168908 43.3382076, -6.4167679 43.3382145, -6.4166534 43.3382027, -6.4165928 43.3381852, -6.4165193 43.3381499, -6.4164812 43.3381175, -6.4164465 43.338061, -6.4164296 43.3379794, -6.4164254 43.3379145, -6.4164268 43.3378409, -6.4163944 43.3377282, -6.4163276 43.3376312, -6.4162473 43.3375394, -6.4161462 43.3374137, -6.4161011 43.3373499, -6.4160776 43.3372814, -6.4160532 43.3371508, -6.4160349 43.3370139, -6.4160366 43.3368254, -6.4160396 43.3367082, -6.4160585 43.3366114, -6.4160897 43.3364813, -6.4162681 43.3358264)",,,
67010560,Calle La Fuente,residential,,False,True,8.03,"LINESTRING (-6.4155366 43.3362251, -6.4155248 43.3361534)",,,
"[67010560, 160918937, 309990610]","['Camino Primitivo', 'Calle La Fuente']","['residential', 'unclassified']",,False,False,875.0559999999998,"LINESTRING (-6.4155366 43.3362251, -6.4154912 43.3363303, -6.4154309 43.3364561, -6.4153969 43.3365266, -6.4153846 43.3366225, -6.4153803 43.3367238, -6.4153951 43.3368988, -6.4154086 43.3370227, -6.4154325 43.3371445, -6.4154477 43.3372236, -6.4154564 43.3373011, -6.4154608 43.3373518, -6.4154586 43.3374024, -6.4154368 43.337452, -6.415398 43.337505, -6.4153155 43.3376128, -6.4152215 43.3377172, -6.4151454 43.337782, -6.4150671 43.3378753, -6.4150478 43.3379088, -6.415052 43.3379575, -6.415059 43.3380194, -6.4150871 43.3380627, -6.4151969 43.3381779, -6.4152889 43.3382518, -6.4153799 43.3383342, -6.4154194 43.3383831, -6.4154477 43.3384527, -6.4154775 43.3386185, -6.4154865 43.3387045, -6.4154869 43.3387548, -6.4155022 43.3388203, -6.4155456 43.3388766, -6.4156043 43.3389035, -6.4156956 43.3389162, -6.4158291 43.3389128, -6.4159675 43.3389051, -6.4160828 43.3388988, -6.41622 43.3389025, -6.4163992 43.3389248, -6.4165351 43.3389589, -6.4166852 43.3390143, -6.4168582 43.3390963, -6.4169637 43.3391583, -6.4170288 43.3391898, -6.4170963 43.3392088, -6.4171706 43.3392212, -6.4172938 43.3392355, -6.4174116 43.3392547, -6.4175878 43.339299, -6.4176922 43.3393306, -6.41782 43.3393659, -6.4180416 43.3394186, -6.41822 43.3394676, -6.41831 43.3394902, -6.4184509 43.3395288, -6.4186131 43.3395791, -6.4187805 43.3396158, -6.4188842 43.339639, -6.4189719 43.3396526, -6.419049 43.3396622, -6.4191288 43.3396671, -6.4191763 43.3396667, -6.4192159 43.3396567, -6.4192369 43.3396565, -6.4193048 43.3394591, -6.4192893 43.3393, -6.419235 43.3390944, -6.4192582 43.3389935, -6.4193397 43.3389004, -6.4194678 43.3388499, -6.4196657 43.3388072, -6.4198946 43.3386908, -6.4200886 43.3386016, -6.4201585 43.3384386, -6.4201779 43.3383144, -6.4201934 43.3382019, -6.4203301 43.3378751)",,,
