osmid,oneway,name,highway,width,reversed,length,geometry,lanes,maxspeed,junction,tunnel,bridge
936519427,True,Aldapa A,living_street,,False,112.885,"LINESTRING (-1.8977951 43.3092696, -1.8978499 43.3093151, -1.8979268 43.3094106, -1.8980346 43.3095424, -1.8980805 43.3096186, -1.8981332 43.3097023, -1.8981809 43.3097848, -1.8982118 43.3098362, -1.8983152 43.3100075, -1.8984039 43.3101784)",1,,,,
552327823,False,Nafarroa etorbidea,secondary,,False,22.098,"LINESTRING (-1.8975957 43.3130359, -1.8973697 43.3129243)",2,30,,,
"[848007780, 25511773]",False,Nafarroa etorbidea,secondary,,True,311.16700000000003,"LINESTRING (-1.8975957 43.3130359, -1.8976457 43.3130593, -1.898417 43.3134405, -1.8986247 43.3135395, -1.8988016 43.3136463, -1.8989701 43.3137687, -1.8991831 43.313935, -1.8994097 43.3141307, -1.8998085 43.3144555, -1.9002357 43.3148034, -1.9002666 43.314821, -1.9004201 43.3149082)",2,30,,,
"[552327821, 27847846]",False,"['Askatasunaren Martiriak kalea', 'Panierreko zubia']",residential,,True,50.801,"LINESTRING (-1.8971124 43.3134298, -1.8971988 43.3133038, -1.8972445 43.3132467, -1.8972702 43.3132146, -1.8973549 43.3131197, -1.8974295 43.3130361)",2,30,,,yes
27848145,True,Askatasunaren Martiriak kalea,residential,,False,78.18599999999999,"LINESTRING (-1.8971124 43.3134298, -1.8970492 43.3135616, -1.8970128 43.3137046, -1.8970072 43.3138444, -1.8970154 43.3140089, -1.8970463 43.3141203)",1,30,,,
"[27848144, 1266311970]",False,Askatasunaren Martiriak kalea,residential,,False,120.827,"LINESTRING (-1.8973786 43.3144697, -1.8974691 43.3145238, -1.8976141 43.3146188, -1.8979276 43.3148158, -1.8985081 43.3151805)",2,30,,,
45899300,True,Olibet auzoa,residential,,False,29.088,"LINESTRING (-1.8992646 43.3156314, -1.8993526 43.3157017, -1.8994516 43.315756, -1.899545 43.3157907)",1,,,,
"[28883249, 1266311971]",False,Olibet auzoa,residential,,True,79.12100000000001,"LINESTRING (-1.8992646 43.3156314, -1.899194 43.315591, -1.899009 43.3154803, -1.8985081 43.3151805)",2,30,,,
797143394,False,Galtzaraborda etorbidea,residential,,False,24.888,"LINESTRING (-1.9044958 43.3119331, -1.9041882 43.3119341)",2,,,,
1012829719,True,,residential,,False,13.335,"LINESTRING (-1.9044958 43.3119331, -1.904473 43.3119761, -1.9044709 43.3120167, -1.9044876 43.3120476)",,,,,
797143394,False,Galtzaraborda etorbidea,residential,,True,24.888,"LINESTRING (-1.9041882 43.3119341, -1.9044958 43.3119331)",2,,,,
31064814,True,Aiako Harria kalea,residential,,False,27.347,"LINESTRING (-1.9041882 43.3119341, -1.9042709 43.3119716, -1.9044876 43.3120476)",,,,,
45730794,False,Galtzaraborda etorbidea,residential,,False,145.16299999999998,"LINESTRING (-1.9041882 43.3119341, -1.9041009 43.3119332, -1.9039965 43.3119333, -1.9037827 43.3119351, -1.9033168 43.311941, -1.9030299 43.3119449, -1.9026027 43.3119517, -1.9025052 43.3119411, -1.9023954 43.3119428)",2,,,,
27848145,True,Askatasunaren Martiriak kalea,residential,,False,48.321,"LINESTRING (-1.8970463 43.3141203, -1.8970848 43.3142085, -1.8971311 43.3142843, -1.8972089 43.3143517, -1.897303 43.3144235, -1.8973786 43.3144697)",1,30,,,
"[297265737, 28881599]",True,"['Zamalbide kalea', 'Kristobal Gamon kalea']",living_street,,False,119.39599999999999,"LINESTRING (-1.8970463 43.3141203, -1.8971336 43.3140985, -1.8972814 43.313969, -1.897583 43.313718, -1.8976165 43.313645, -1.8975804 43.3136136, -1.8971124 43.3134298)",1,,,,
28881604,False,Olibet auzoa,residential,,False,33.198,"LINESTRING (-1.8990696 43.3147198, -1.8990407 43.3147436, -1.8988649 43.3148884, -1.898798 43.3149436)",2,,,,
28881604,False,Olibet auzoa,residential,,False,35.278999999999996,"LINESTRING (-1.898798 43.3149436, -1.8985902 43.3151087, -1.8985081 43.3151805)",2,,,,
28881604,False,Olibet auzoa,residential,,True,33.198,"LINESTRING (-1.898798 43.3149436, -1.8988649 43.3148884, -1.8990407 43.3147436, -1.8990696 43.3147198)",2,,,,
28881606,False,Olibet auzoa,residential,,False,56.068,"LINESTRING (-1.898798 43.3149436, -1.8988454 43.3149726, -1.8988722 43.3149899, -1.8993241 43.3152718)",2,,,,
28881604,False,Olibet auzoa,residential,,True,35.278999999999996,"LINESTRING (-1.8985081 43.3151805, -1.8985902 43.3151087, -1.898798 43.3149436)",2,,,,
"[28883249, 1266311971]",False,Olibet auzoa,residential,,False,79.121,"LINESTRING (-1.8985081 43.3151805, -1.899009 43.3154803, -1.899194 43.315591, -1.8992646 43.3156314)",2,30,,,
"[27848144, 1266311970]",False,Askatasunaren Martiriak kalea,residential,,True,120.827,"LINESTRING (-1.8985081 43.3151805, -1.8979276 43.3148158, -1.8976141 43.3146188, -1.8974691 43.3145238, -1.8973786 43.3144697)",2,30,,,
174251514,True,Beraun kalea,tertiary,,False,17.796,"LINESTRING (-1.904784 43.3087691, -1.904667 43.3087207, -1.9046069 43.3086766)",1,,,,
29575739,False,Gaztaño auzoa,living_street,,False,23.025,"LINESTRING (-1.8985939 43.3104418, -1.8988522 43.3103549)",,,,,
29575739,False,Gaztaño auzoa,living_street,,True,30.075,"LINESTRING (-1.8985939 43.3104418, -1.8985344 43.3103608, -1.8984668 43.3102972, -1.8983596 43.3102375)",,,,,
34370587,False,Gaztaino auzoa,living_street,,False,125.28699999999999,"LINESTRING (-1.8985939 43.3104418, -1.8987495 43.3106161, -1.8987855 43.3106293, -1.8988481 43.3106454, -1.8989053 43.3106393, -1.898951 43.3106073, -1.8989623 43.3105468, -1.8989611 43.3105012, -1.8989569 43.3104574, -1.8989861 43.3103979, -1.8990445 43.3103519, -1.8991206 43.3102918, -1.899203 43.3102524, -1.899445 43.3102008, -1.8996357 43.3101848)",,,,,
29575739,False,Gaztaño auzoa,living_street,,True,23.025,"LINESTRING (-1.8988522 43.3103549, -1.8985939 43.3104418)",,,,,
31030620,False,Miguel Alduntzin kalea,residential,,False,127.436,"LINESTRING (-1.8961014 43.3089264, -1.8961323 43.3089918, -1.8961496 43.3090322, -1.8963199 43.3094113, -1.8964052 43.3096154, -1.8964711 43.3097061, -1.896554 43.3097765, -1.896664 43.3098365, -1.8968252 43.3098854)",2,30,,,
294986507,False,Markola etorbidea,residential,,True,119.322,"LINESTRING (-1.8961014 43.3089264, -1.8958252 43.3088371, -1.8951534 43.3086198, -1.8947538 43.3084906)",,,,,
"[34370552, 31058804]",False,"['Gaztaino auzoa', 'Gaztaño auzoa']","['living_street', 'residential']",,True,16.791,"LINESTRING (-1.898597 43.3101231, -1.8984679 43.3101608, -1.8984039 43.3101784)",2,30,,,
34184366,False,Aldapa B,living_street,,False,203.32999999999998,"LINESTRING (-1.898597 43.3101231, -1.8986735 43.3100621, -1.8987354 43.3099854, -1.8987992 43.3098635, -1.8988279 43.3097864, -1.8988645 43.309688, -1.8988878 43.3096626, -1.8990472 43.3095701, -1.899092 43.3094966, -1.8991663 43.3093674, -1.899496 43.3087675, -1.8995622 43.3086506, -1.8995908 43.3085593, -1.8995594 43.3084834)",,,,,
34370635,False,Aldapa C,living_street,,False,57.594,"LINESTRING (-1.898597 43.3101231, -1.898731 43.3101466, -1.898913 43.3101079, -1.8992861 43.3100407)",,,,,
34184366,False,Aldapa B,living_street,,True,203.32999999999998,"LINESTRING (-1.8995594 43.3084834, -1.8995908 43.3085593, -1.8995622 43.3086506, -1.899496 43.3087675, -1.8991663 43.3093674, -1.899092 43.3094966, -1.8990472 43.3095701, -1.8988878 43.3096626, -1.8988645 43.309688, -1.8988279 43.3097864, -1.8987992 43.3098635, -1.8987354 43.3099854, -1.8986735 43.3100621, -1.898597 43.3101231)",,,,,
294986507,False,Markola etorbidea,residential,,False,119.32199999999999,"LINESTRING (-1.8947538 43.3084906, -1.8951534 43.3086198, -1.8958252 43.3088371, -1.8961014 43.3089264)",,,,,
"[31064181, 1115590989]",True,,residential,,False,98.91699999999999,"LINESTRING (-1.8947538 43.3084906, -1.8947292 43.3085127, -1.8946337 43.3085989, -1.894497 43.3086867, -1.894437 43.3087035, -1.8943754 43.3087166, -1.894315 43.3087176, -1.8939513 43.308637, -1.8938921 43.3086426, -1.8938165 43.3087156, -1.8937758 43.308755, -1.8937597 43.3087706)",,,,,
31064628,False,Miguel Zabaleta kalea,residential,,True,82.325,"LINESTRING (-1.9037441 43.3110839, -1.9031752 43.3108489, -1.9030368 43.3107993, -1.9029378 43.310767, -1.902888 43.3107498, -1.9028489 43.310733)",,30,,,
43700621,False,,residential,,False,102.48599999999999,"LINESTRING (-1.9037441 43.3110839, -1.9038476 43.3111885, -1.9039893 43.3112936, -1.9042168 43.3114347, -1.9042724 43.3114712, -1.9043792 43.3115286, -1.9044856 43.3114493, -1.9044363 43.3112871)",,,,,
34370587,False,Gaztaino auzoa,living_street,,True,125.28700000000002,"LINESTRING (-1.8996357 43.3101848, -1.899445 43.3102008, -1.899203 43.3102524, -1.8991206 43.3102918, -1.8990445 43.3103519, -1.8989861 43.3103979, -1.8989569 43.3104574, -1.8989611 43.3105012, -1.8989623 43.3105468, -1.898951 43.3106073, -1.8989053 43.3106393, -1.8988481 43.3106454, -1.8987855 43.3106293, -1.8987495 43.3106161, -1.8985939 43.3104418)",,,,,
"[35462373, 35462374, 53770359, 53770360, 53770362]",False,Papelerako zubia,residential,,"[False, True]",334.42499999999995,"LINESTRING (-1.8960481 43.312284, -1.8960082 43.3123298, -1.8958276 43.3125177, -1.8957907 43.3125519, -1.8956556 43.3126774, -1.8955064 43.3128186, -1.8953895 43.3129187, -1.8950439 43.313202, -1.8947067 43.3134658, -1.8946831 43.3134891, -1.894206 43.3131922, -1.8939025 43.3130352, -1.8938367 43.3130291, -1.8937592 43.3130524, -1.8935484 43.3131677, -1.8933192 43.3132413, -1.8931674 43.3133296, -1.8930915 43.313402)",2,"['20', '30']",,yes,yes
552327822,False,Nafarroa etorbidea,secondary,,False,102.333,"LINESTRING (-1.8960481 43.312284, -1.8952078 43.3118786, -1.8951573 43.3118486, -1.895037 43.3117403)",2,30,,,
552327822,False,Nafarroa etorbidea,secondary,,True,128.468,"LINESTRING (-1.8960481 43.312284, -1.8960835 43.3123025, -1.8961214 43.3123217, -1.8961728 43.3123477, -1.8965315 43.3125195, -1.8972952 43.3128883, -1.8973697 43.3129243)",2,30,,,
25352899,True,Nafarroa etorbidea,secondary,,False,39.113,"LINESTRING (-1.9008295 43.3149739, -1.9009475 43.3149238, -1.9010596 43.3148685, -1.9012598 43.3148191)",1,30,,,
25357525,True,Galizia biribilgunea,secondary,,False,29.086,"LINESTRING (-1.9008295 43.3149739, -1.9008496 43.3149125, -1.9008302 43.3148487, -1.9007812 43.3148121, -1.9006724 43.3147906)",1,30,roundabout,,
39225087,False,Zabaleta Anaien kalea,living_street,,True,156.846,"LINESTRING (-1.900416 43.3113273, -1.9004429 43.3112469, -1.9004624 43.3111356, -1.9004832 43.3110308, -1.9005284 43.3109498, -1.9006103 43.3108801, -1.9007109 43.3107887, -1.9007924 43.3107036, -1.9008831 43.3105938, -1.9009733 43.3104761, -1.9010527 43.3103646, -1.9011123 43.3103289, -1.9011446 43.3103167, -1.9011997 43.3103145, -1.9012369 43.3103311, -1.901279 43.3103963, -1.9012979 43.31049)",,,,,
46188819,False,Aldapa C,living_street,,True,43.449999999999996,"LINESTRING (-1.9003512 43.3100332, -1.9002591 43.3100078, -1.9001111 43.3099798, -1.9000633 43.3099707, -1.8999641 43.3099622, -1.8998278 43.3099621)",,,,,
"[1039102985, 174251692]",False,Altxu kalea,residential,,False,137.879,"LINESTRING (-1.9003512 43.3100332, -1.9003914 43.3099607, -1.9004368 43.3098691, -1.9005147 43.3096838, -1.9005373 43.3096079, -1.9005072 43.3095529, -1.9004534 43.3095245, -1.9003536 43.3094999, -1.9001892 43.3094644, -1.900147 43.3094576, -1.9000669 43.3094383, -1.8999841 43.309413, -1.8999475 43.3093731, -1.8999604 43.3093219, -1.8999879 43.3092536, -1.9000439 43.3091045)",2,,,,
174251692,False,Altxu kalea,residential,,True,391.953,"LINESTRING (-1.9003512 43.3100332, -1.9002832 43.3101343, -1.9001885 43.3102417, -1.9000142 43.3103962, -1.8998511 43.3105059, -1.8997049 43.3106197, -1.8996875 43.3106493, -1.899669 43.3106788, -1.8996632 43.3107666, -1.8997022 43.3108422, -1.8997867 43.3109013, -1.8998992 43.310935, -1.8999503 43.3109375, -1.9000524 43.3109308, -1.9002368 43.3108878, -1.9003761 43.3108252, -1.9005166 43.3107363, -1.9006489 43.3105967, -1.9009337 43.3101625, -1.9009712 43.3101117, -1.9011141 43.309938, -1.9014033 43.3096857, -1.9016411 43.309578, -1.9017552 43.3095263, -1.9020594 43.3094365, -1.9021566 43.3094178)",2,,,,
799484300,True,,residential,,False,4.007,"LINESTRING (-1.9024514 43.3106482, -1.9024354 43.3106823)",,30,roundabout,,
25491307,True,Miguel Zabaleta kalea,living_street,,False,68.929,"LINESTRING (-1.9024514 43.3106482, -1.9023971 43.3106351, -1.9018935 43.3105131, -1.9018181 43.310493, -1.9016457 43.310447)",,,,,
45242885,True,,living_street,,False,30.291999999999998,"LINESTRING (-1.8998396 43.3118651, -1.8997641 43.3119155, -1.8995367 43.312024)",,,,,
27717248,False,Pablo Iglesias kalea,residential,,False,30.583,"LINESTRING (-1.8994053 43.3112672, -1.8993759 43.3112952, -1.8993421 43.3113171, -1.8992984 43.3113376, -1.8992727 43.3113457, -1.8992444 43.3113517, -1.8992125 43.311355, -1.8991736 43.3113544, -1.8991326 43.3113478, -1.8990827 43.3113214)",2,,,,
"[27717248, 34370552]",False,"['Pablo Iglesias kalea', 'Gaztaño auzoa']",residential,,"[False, True]",160.576,"LINESTRING (-1.8994053 43.3112672, -1.8994192 43.3112436, -1.899425 43.3112264, -1.8994308 43.3111752, -1.8994122 43.3111494, -1.8993814 43.3111103, -1.8993376 43.3110832, -1.8989564 43.310966, -1.8988614 43.3109296, -1.8987736 43.310886, -1.8987063 43.3108453, -1.8986498 43.3107982, -1.8985316 43.3106547, -1.8984136 43.3105215, -1.8983348 43.3104312, -1.898292 43.3103707, -1.8982826 43.3103277, -1.8983596 43.3102375)",2,30,,,
45242920,True,,living_street,,False,34.113,"LINESTRING (-1.8994053 43.3112672, -1.8996507 43.3113292, -1.899599 43.3114408)",1,,,,
25352617,True,Pablo Iglesias kalea,living_street,,False,52.949000000000005,"LINESTRING (-1.8993558 43.3117541, -1.8991336 43.3114076, -1.8990827 43.3113214)",1,,,,
"[45242970, 1112463004]",False,Pablo Iglesias,living_street,,False,21.365000000000002,"LINESTRING (-1.8993558 43.3117541, -1.8994311 43.3117288, -1.8995934 43.3116703)",,,,,
"[1115592209, 351752338]",True,Resurrección María de Azkue kalea,residential,,False,282.265,"LINESTRING (-1.8937597 43.3087706, -1.8940328 43.3089216, -1.8944435 43.3091548, -1.8944768 43.3091737, -1.8945731 43.309227, -1.894823 43.3093653, -1.8950559 43.3094907, -1.8952277 43.3095891, -1.8953538 43.309661, -1.8957048 43.3098019, -1.8958827 43.3098506, -1.895926 43.3098616, -1.8960926 43.3098953, -1.8962278 43.3099168, -1.8964685 43.3099489, -1.8966372 43.3099758, -1.8966981 43.3099939, -1.8967433 43.3100046)",1,30,,,
25367835,True,Urbasa kalea,residential,,False,81.588,"LINESTRING (-1.9022083 43.3119563, -1.9018334 43.3118361, -1.9013935 43.3116801, -1.9012955 43.3116448)",1,,,,
45730792,True,Morrongilleta kalea,residential,,False,18.645,"LINESTRING (-1.9022464 43.3120705, -1.9023133 43.3120075, -1.9023954 43.3119428)",,,,,
45730793,True,Aralar plaza,residential,,False,13.788,"LINESTRING (-1.9022464 43.3120705, -1.9022491 43.3119965, -1.9022083 43.3119563)",,,,,
45754412,True,Santa Klara plaza,secondary,,False,16.663999999999998,"LINESTRING (-1.8949563 43.3115478, -1.8949157 43.3115539, -1.8948833 43.3115664, -1.8948491 43.3115917, -1.8948318 43.311617, -1.8948246 43.3116458)",1,30,roundabout,,
25359165,False,Tomás López kalea,residential,,False,25.092,"LINESTRING (-1.8951022 43.3116338, -1.8951512 43.3116123, -1.8952172 43.3116042, -1.8952464 43.3116035, -1.8953241 43.3115851, -1.8953649 43.311567, -1.8953855 43.311554)",2,30,,,
45754412,True,Santa Klara plaza,secondary,,False,16.601,"LINESTRING (-1.8951022 43.3116338, -1.8950908 43.3116063, -1.8950603 43.3115755, -1.8950259 43.311558, -1.8949828 43.3115485, -1.8949563 43.3115478)",1,30,roundabout,,
45754412,True,Santa Klara plaza,secondary,,False,24.038000000000004,"LINESTRING (-1.8948246 43.3116458, -1.8948313 43.3116803, -1.8948482 43.3117057, -1.8948812 43.3117309, -1.8949212 43.3117458, -1.8949801 43.3117501, -1.895037 43.3117403)",1,30,roundabout,,
45754412,True,Santa Klara plaza,secondary,,False,13.536000000000001,"LINESTRING (-1.895037 43.3117403, -1.8950749 43.311711, -1.8951004 43.3116715, -1.8951036 43.311644, -1.8951022 43.3116338)",1,30,roundabout,,
552327822,False,Nafarroa etorbidea,secondary,,True,102.333,"LINESTRING (-1.895037 43.3117403, -1.8951573 43.3118486, -1.8952078 43.3118786, -1.8960481 43.312284)",2,30,,,
25509187,True,Glorieta de Gaztelutxo,residential,,False,11.064,"LINESTRING (-1.8967433 43.3100046, -1.8967499 43.3100698, -1.8967654 43.310102)",1,,roundabout,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,13.222999999999999,"LINESTRING (-1.8996802 43.3156224, -1.8996396 43.3156187, -1.8995994 43.3156239, -1.8995629 43.3156373, -1.8995335 43.3156579)",2,30,roundabout,,
45899296,True,,secondary,,False,18.426000000000002,"LINESTRING (-1.8997806 43.3157065, -1.8998431 43.3156281, -1.899899 43.315565)",1,,,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,13.079,"LINESTRING (-1.8997806 43.3157065, -1.8997696 43.3156782, -1.8997478 43.3156534, -1.8997171 43.3156342, -1.8996802 43.3156224)",2,30,roundabout,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,15.736,"LINESTRING (-1.8995962 43.3158144, -1.8996343 43.3158202, -1.8996731 43.315818, -1.8997095 43.3158081, -1.8997407 43.3157912, -1.8997643 43.3157687)",2,30,roundabout,,
45899302,True,,secondary,,False,28.645,"LINESTRING (-1.8995962 43.3158144, -1.8996365 43.3158638, -1.8996944 43.3159095, -1.8997857 43.3159643, -1.8998497 43.3159872)",1,,,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,7.146999999999999,"LINESTRING (-1.8997643 43.3157687, -1.8997758 43.3157489, -1.8997813 43.3157279, -1.8997806 43.3157065)",2,30,roundabout,,
45899299,True,Olibet auzoa,residential,,False,21.979,"LINESTRING (-1.8995335 43.3156579, -1.8994679 43.3156545, -1.8993881 43.3156481, -1.8992646 43.3156314)",1,,,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,16.106,"LINESTRING (-1.8995335 43.3156579, -1.8995139 43.3156832, -1.899505 43.3157114, -1.8995075 43.3157403, -1.8995212 43.3157675, -1.899545 43.3157907)",2,30,roundabout,,
45899301,True,Glorieta de Castilla-La Mancha,secondary,,False,4.939,"LINESTRING (-1.899545 43.3157907, -1.8995688 43.3158046, -1.8995962 43.3158144)",2,30,roundabout,,
45972785,True,Nafarroa etorbidea,secondary,,False,25.598,"LINESTRING (-1.9044174 43.3151677, -1.9043386 43.315075, -1.9042844 43.3150018, -1.9042574 43.3149692)",2,30,,,
135785110,False,Amasatarren kalea,residential,,True,43.567,"LINESTRING (-1.9043125 43.3152176, -1.9045578 43.3155664)",,,,,
135785110,False,Amasatarren kalea,residential,,False,43.567,"LINESTRING (-1.9045578 43.3155664, -1.9043125 43.3152176)",,,,,
43700621,False,,residential,,True,102.48599999999999,"LINESTRING (-1.9044363 43.3112871, -1.9044856 43.3114493, -1.9043792 43.3115286, -1.9042724 43.3114712, -1.9042168 43.3114347, -1.9039893 43.3112936, -1.9038476 43.3111885, -1.9037441 43.3110839)",,,,,
46188819,False,Aldapa C,living_street,,False,43.45,"LINESTRING (-1.8998278 43.3099621, -1.8999641 43.3099622, -1.9000633 43.3099707, -1.9001111 43.3099798, -1.9002591 43.3100078, -1.9003512 43.3100332)",,,,,
46188819,False,Aldapa C,living_street,,True,55.26700000000001,"LINESTRING (-1.8998278 43.3099621, -1.8998869 43.3101006, -1.8999135 43.3101629, -1.8996469 43.3102362, -1.8995445 43.3102636)",,,,,
1008685726,False,Aldapa C,living_street,,True,26.005,"LINESTRING (-1.8998278 43.3099621, -1.8997818 43.3099688, -1.8995606 43.3100009, -1.8995126 43.3100078)",,,,,
46188819,False,Aldapa C,living_street,,False,55.266999999999996,"LINESTRING (-1.8995445 43.3102636, -1.8996469 43.3102362, -1.8999135 43.3101629, -1.8998869 43.3101006, -1.8998278 43.3099621)",,,,,
34370552,False,Gaztaño auzoa,residential,,False,7.486,"LINESTRING (-1.8983596 43.3102375, -1.8984039 43.3101784)",2,30,,,
29575739,False,Gaztaño auzoa,living_street,,False,30.075000000000003,"LINESTRING (-1.8983596 43.3102375, -1.8984668 43.3102972, -1.8985344 43.3103608, -1.8985939 43.3104418)",,,,,
"[34370552, 27717248]",False,"['Pablo Iglesias kalea', 'Gaztaño auzoa']",residential,,"[False, True]",160.57599999999996,"LINESTRING (-1.8983596 43.3102375, -1.8982826 43.3103277, -1.898292 43.3103707, -1.8983348 43.3104312, -1.8984136 43.3105215, -1.8985316 43.3106547, -1.8986498 43.3107982, -1.8987063 43.3108453, -1.8987736 43.310886, -1.8988614 43.3109296, -1.8989564 43.310966, -1.8993376 43.3110832, -1.8993814 43.3111103, -1.8994122 43.3111494, -1.8994308 43.3111752, -1.899425 43.3112264, -1.8994192 43.3112436, -1.8994053 43.3112672)",2,30,,,
34370552,False,Gaztaño auzoa,residential,,True,7.486,"LINESTRING (-1.8984039 43.3101784, -1.8983596 43.3102375)",2,30,,,
"[34370552, 31058804]",False,"['Gaztaino auzoa', 'Gaztaño auzoa']","['residential', 'living_street']",,False,16.791,"LINESTRING (-1.8984039 43.3101784, -1.8984679 43.3101608, -1.898597 43.3101231)",2,30,,,
"[1039102985, 174251692]",False,Altxu kalea,residential,,True,137.879,"LINESTRING (-1.9000439 43.3091045, -1.8999879 43.3092536, -1.8999604 43.3093219, -1.8999475 43.3093731, -1.8999841 43.309413, -1.9000669 43.3094383, -1.900147 43.3094576, -1.9001892 43.3094644, -1.9003536 43.3094999, -1.9004534 43.3095245, -1.9005072 43.3095529, -1.9005373 43.3096079, -1.9005147 43.3096838, -1.9004368 43.3098691, -1.9003914 43.3099607, -1.9003512 43.3100332)",2,,,,
45730794,False,Galtzaraborda etorbidea,residential,,True,145.163,"LINESTRING (-1.9023954 43.3119428, -1.9025052 43.3119411, -1.9026027 43.3119517, -1.9030299 43.3119449, -1.9033168 43.311941, -1.9037827 43.3119351, -1.9039965 43.3119333, -1.9041009 43.3119332, -1.9041882 43.3119341)",2,,,,
"[48959907, 1116991269]",True,Morrongilleta kalea,residential,,False,133.327,"LINESTRING (-1.9023954 43.3119428, -1.9024912 43.3118419, -1.9026547 43.3116302, -1.9027018 43.3115517, -1.9027907 43.3114082, -1.9028099 43.3113396, -1.9028204 43.3112488, -1.9028242 43.3112184, -1.9028282 43.3111423, -1.9028231 43.311063, -1.9027763 43.3109171, -1.902762 43.3108605, -1.9027664 43.3108247)",,,,,
48959908,True,Galtzaraborda etorbidea,residential,,False,15.256,"LINESTRING (-1.9023954 43.3119428, -1.9023034 43.3119442, -1.9022083 43.3119563)",,,,,
"[35462373, 35462374, 53770359, 53770360, 53770362]",False,Papelerako zubia,residential,,"[False, True]",334.42499999999995,"LINESTRING (-1.8930915 43.313402, -1.8931674 43.3133296, -1.8933192 43.3132413, -1.8935484 43.3131677, -1.8937592 43.3130524, -1.8938367 43.3130291, -1.8939025 43.3130352, -1.894206 43.3131922, -1.8946831 43.3134891, -1.8947067 43.3134658, -1.8950439 43.313202, -1.8953895 43.3129187, -1.8955064 43.3128186, -1.8956556 43.3126774, -1.8957907 43.3125519, -1.8958276 43.3125177, -1.8960082 43.3123298, -1.8960481 43.312284)",2,"['20', '30']",,yes,yes
135783759,True,Irun kalea,residential,,False,69.935,"LINESTRING (-1.9035506 43.3155665, -1.9035575 43.3155046, -1.9036009 43.3151143, -1.9036184 43.3150676, -1.9036743 43.3150201, -1.9037497 43.3149865)",1,,,,
"[135786160, 1177923848]",True,Donostia kalea,residential,,False,72.778,"LINESTRING (-1.9026593 43.315478, -1.9028229 43.3154942, -1.9035506 43.3155665)",,,,,
135786162,True,Donostia kalea,residential,,False,73.33,"LINESTRING (-1.9026593 43.315478, -1.9024478 43.3154557, -1.9017623 43.3153834)",,,,,
"[135788640, 45972782]",True,"['Iztieta pasealekua', 'Amasatarren kalea']",residential,,False,235.03,"LINESTRING (-1.9038634 43.3166159, -1.9039486 43.3166566, -1.9042917 43.3167347, -1.9044829 43.3167776, -1.9045448 43.3167938, -1.9050458 43.3168495, -1.9051265 43.3168088, -1.9051667 43.3167701, -1.9051655 43.3166947, -1.9049025 43.3161781, -1.9046784 43.3157378)",1,,,,
25577442,True,,secondary,,False,22.430999999999997,"LINESTRING (-1.9005655 43.3152691, -1.9006033 43.3152348, -1.9006256 43.3151974, -1.9006465 43.3151202, -1.900652 43.3150821)",1,,,,
46126983,True,Donostia kalea,residential,,False,97.72900000000001,"LINESTRING (-1.9005655 43.3152691, -1.9007265 43.3152733, -1.901613 43.3153702, -1.9017623 43.3153834)",1,,,,
398393629,False,Nafarroa etorbidea,secondary,,True,5.129,"LINESTRING (-1.9038131 43.3149862, -1.9037497 43.3149865)",2,30,,,
148814047,True,Nafarroa etorbidea,secondary,,False,17.159,"LINESTRING (-1.9038131 43.3149862, -1.9039205 43.3150037, -1.9039617 43.3150094, -1.9040214 43.3150144)",1,30,,,
174251515,True,Beraun kalea,tertiary,,False,17.241,"LINESTRING (-1.904573 43.3087901, -1.9046801 43.3087768, -1.904784 43.3087691)",1,,,,
1167966521,True,Glorieta de Aragón,tertiary,,False,13.715,"LINESTRING (-1.904573 43.3087901, -1.9046013 43.3087662, -1.9046175 43.3087223, -1.9046069 43.3086766)",1,,roundabout,,
174251516,True,Arramendi pasealekua,residential,,False,13.437999999999999,"LINESTRING (-1.9043766 43.3089224, -1.904435 43.3088633, -1.9044736 43.3088243)",1,,,,
174251688,False,Arramendi pasealekua,residential,,True,50.026,"LINESTRING (-1.9043766 43.3089224, -1.9043531 43.3089575, -1.9042729 43.3090577, -1.9041743 43.309138, -1.9040758 43.3092071, -1.9039678 43.3092459)",2,30,,,
1167966522,True,Glorieta de Aragón,tertiary,,False,9.201,"LINESTRING (-1.9044736 43.3088243, -1.9045238 43.308817, -1.9045566 43.308804, -1.904573 43.3087901)",1,,roundabout,,
174251509,True,Glorieta de Aragón,tertiary,,False,17.207,"LINESTRING (-1.9043712 43.3086371, -1.9043396 43.3086665, -1.9043269 43.3086905, -1.9043275 43.3087449, -1.9043492 43.3087787)",1,,roundabout,,
806449499,True,Glorieta de Aragón,tertiary,,False,10.828,"LINESTRING (-1.9046069 43.3086766, -1.9045693 43.3086374, -1.9045097 43.3086134)",1,,roundabout,,
174251510,True,Arramendi pasealekua,tertiary,,False,18.247,"LINESTRING (-1.9045097 43.3086134, -1.9044227 43.308462)",1,,,,
1167966520,True,Glorieta de Aragón,tertiary,,False,11.954999999999998,"LINESTRING (-1.9045097 43.3086134, -1.904456 43.3086099, -1.9044066 43.3086199, -1.9043712 43.3086371)",1,,roundabout,,
