osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,tunnel,junction,maxspeed,access
31721362,True,N-II,Carrer de Sant Joan,primary,False,23.072,"LINESTRING (2.6905638 41.629441, 2.6903084 41.6293597)",,,,,
680229387,True,,Carrer de la Rasa Vella,residential,False,68.86399999999999,"LINESTRING (2.6905638 41.629441, 2.6905014 41.6294728, 2.6904057 41.6295496, 2.6901246 41.6298323, 2.6900909 41.629866, 2.6900665 41.6298842, 2.6900453 41.6298909, 2.6900177 41.6298903)",,,,,
"[798486776, 798888500]",True,N-II,"['Carrer de Sant Joan', 'Carrer de la Riera']",primary,False,114.42099999999999,"LINESTRING (2.6896583 41.6291652, 2.6896296 41.6291554, 2.6895099 41.6291143, 2.6893783 41.6290604, 2.6892685 41.6290006, 2.6891067 41.6288932, 2.6885954 41.6285238)",,,,,
27029360,True,,Carrer del Reverend Antoni Doltra,residential,False,10.196,"LINESTRING (2.6892973 41.6289376, 2.6893553 41.6288568)",,,,,
"[798486777, 798888501]",True,,"['Carrer de Sant Joan', 'Carrer de la Riera']",primary,False,22.973,"LINESTRING (2.6892973 41.6289376, 2.6894035 41.6289939, 2.6894807 41.6290289, 2.6895298 41.6290489)",2,,,,
27022588,True,,Carrer Major,residential,False,58.394,"LINESTRING (2.6859449 41.6267078, 2.6862991 41.6267967, 2.6866117 41.6268732)",,,,,
877909351,True,,Carrer d'Àngel Guimerà,residential,False,33.068,"LINESTRING (2.685288 41.6267474, 2.6853877 41.6264595)",,,,,
27022588,True,,Carrer Major,residential,False,55.301,"LINESTRING (2.685288 41.6267474, 2.6854048 41.6267249, 2.685587 41.6266988, 2.6857917 41.6266935, 2.6859449 41.6267078)",,,,,
27029377,True,,Carrer de Roig i Jalpí,residential,False,79.324,"LINESTRING (2.6884094 41.6272836, 2.6883079 41.6274244, 2.6879792 41.6279203)",,,,,
172290679,True,,Carrer Major,living_street,False,87.97399999999999,"LINESTRING (2.6884094 41.6272836, 2.6886704 41.6273729, 2.6890004 41.6275078, 2.6891528 41.6275853, 2.689317 41.6276843)",,,,,
877909350,False,N-II,Carrer de la Riera,primary,False,78.29,"LINESTRING (2.6878931 41.6280546, 2.6885954 41.6285238)",,,,,
877909350,False,N-II,Carrer de la Riera,primary,True,136.125,"LINESTRING (2.6878931 41.6280546, 2.6875822 41.6278526, 2.6873766 41.6277125, 2.6869935 41.6274666, 2.686876 41.6274044, 2.686732 41.6273425, 2.6866112 41.6273017)",,,,,
28483127,True,,Carrer de Mossèn Antoni Doltra,living_street,False,49.234,"LINESTRING (2.6896408 41.6283752, 2.6898914 41.627974)",,,,,
172290680,True,,Carrer del Montpalau,residential,False,45.818,"LINESTRING (2.6896408 41.6283752, 2.6897502 41.6284093, 2.6900676 41.628508, 2.6901497 41.6285336)",,,,,
798119952,False,,Carrer del Reverend Antoni Doltra,residential,True,33.41,"LINESTRING (2.6896408 41.6283752, 2.6895954 41.6284622, 2.6895646 41.6285214, 2.6895332 41.6285994, 2.6895156 41.6286601)",,,,,
27022589,True,,Carrer de l'Església,residential,False,80.02399999999999,"LINESTRING (2.6901497 41.6285336, 2.6901437 41.6285927, 2.6901432 41.6288587, 2.6901311 41.6290964, 2.6901327 41.6291385, 2.6901362 41.6291835, 2.6901468 41.6292179, 2.6901656 41.6292489)",,,,,
390566795,True,,Carrer de l'Església,residential,False,47.121,"LINESTRING (2.6901497 41.6285336, 2.6901953 41.6284686, 2.6903752 41.6282122, 2.690408 41.6281565)",,,,,
27022593,True,,Carrer del Montpalau,residential,False,88.625,"LINESTRING (2.6929357 41.629375, 2.6919402 41.6290894)",,,,,
798479328,True,,Carrer de Santiago Rusiñol,residential,False,71.059,"LINESTRING (2.6929357 41.629375, 2.6932386 41.6287774)",,,,,
798479328,True,,Carrer de Santiago Rusiñol,residential,False,11.147,"LINESTRING (2.6932386 41.6287774, 2.6932873 41.628684)",,,,,
798479328,True,,Carrer de Santiago Rusiñol,residential,False,69.098,"LINESTRING (2.6936779 41.6281378, 2.6940545 41.6275838)",,,,,
798479336,True,,Carrer de Lleida,residential,False,55.68300000000001,"LINESTRING (2.6936779 41.6281378, 2.6937567 41.628169, 2.6940917 41.6283015, 2.69427 41.6283721)",,,,,
28483154,True,,Carrer de l'Església,residential,False,81.984,"LINESTRING (2.6910385 41.6270514, 2.6915013 41.6264003)",,,,,
27022595,False,,Carrer de Lleida,residential,False,60.443,"LINESTRING (2.6910385 41.6270514, 2.6911059 41.6270792, 2.6916066 41.6272856, 2.6916753 41.6273139)",,,,,
28483154,True,,Carrer de l'Església,residential,False,82.00200000000001,"LINESTRING (2.6905703 41.6276999, 2.6906211 41.627609, 2.6910385 41.6270514)",,,,,
166171538,True,,Carreró de la Plaça,residential,False,97.64,"LINESTRING (2.6905703 41.6276999, 2.691164 41.627909, 2.6911989 41.6279371, 2.6912146 41.6279753, 2.6912704 41.6282817)",,,,,
