osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,ref,tunnel
1225534406,residential,,,False,False,57.081,"LINESTRING (-0.4358332 38.4022059, -0.4356578 38.4017113)",,avinguda de la Rambla,,
958879906,living_street,,,True,False,250.34,"LINESTRING (-0.4358332 38.4022059, -0.4352229 38.4026024, -0.4347629 38.4028856, -0.4334754 38.4034813)",,carrer Sant Antoni,,
25870080,residential,,,True,False,103.447,"LINESTRING (-0.4321404 38.4023324, -0.4314706 38.4015643)",,calle de la Era,,
1225534405,residential,,,False,False,73.226,"LINESTRING (-0.4321404 38.4023324, -0.4328365 38.4019635)",,carrer de la Mar,,
1225534405,residential,,,False,True,96.689,"LINESTRING (-0.4321404 38.4023324, -0.4320827 38.402363, -0.4320702 38.4023686, -0.4317364 38.4025466, -0.4312214 38.4028196)",,carrer de la Mar,,
25869961,residential,,,True,False,93.207,"LINESTRING (-0.4314706 38.4015643, -0.4304872 38.401894)",,calle Pintor Baeza Gómez,,
25870080,residential,,,True,False,128.762,"LINESTRING (-0.4314706 38.4015643, -0.4307642 38.4007463, -0.4306424 38.4006053)",,calle de la Era,,
25869964,residential,,,True,False,142.64,"LINESTRING (-0.4337772 38.3994072, -0.4342248 38.4006411)",,carrer de l'Ordana,,
25869981,residential,,,True,False,92.119,"LINESTRING (-0.4337772 38.3994072, -0.4347992 38.3991955)",,calle del Mercado,,
1225534405,residential,,,False,False,96.689,"LINESTRING (-0.4312214 38.4028196, -0.4317364 38.4025466, -0.4320702 38.4023686, -0.4320827 38.402363, -0.4321404 38.4023324)",,carrer de la Mar,,
1225534405,residential,,,False,True,78.572,"LINESTRING (-0.4312214 38.4028196, -0.4307686 38.4030378, -0.4304658 38.4032046)",,carrer de la Mar,,
25870085,residential,,,True,False,121.187,"LINESTRING (-0.4304872 38.401894, -0.4306697 38.402124, -0.430839 38.4023375, -0.4312214 38.4028196)",,calle de la Ola,,
25869981,residential,,,True,False,84.821,"LINESTRING (-0.4302745 38.4001792, -0.4312098 38.399968)",,calle del Mercado,,
25868781,tertiary,,,False,True,94.904,"LINESTRING (-0.4365745 38.3974699, -0.4356608 38.3979343)",,calle Mosén Pedro Mena,CV-7710,
25868781,tertiary,,,False,False,50.515,"LINESTRING (-0.4365745 38.3974699, -0.4368712 38.3973142, -0.4369772 38.3972586, -0.4370706 38.3972448)",,calle Mosén Pedro Mena,CV-7710,
25870080,residential,,,True,False,57.208,"LINESTRING (-0.4306424 38.4006053, -0.4302745 38.4001792)",,calle de la Era,,
25869981,residential,,,True,False,44.11,"LINESTRING (-0.432673 38.3996484, -0.4331606 38.3995419)",,calle del Mercado,,
25870101,residential,,,True,False,116.077,"LINESTRING (-0.432673 38.3996484, -0.4322959 38.3986472)",,calle Cristo de la Paz,,
25869958,residential,,,True,False,168.232,"LINESTRING (-0.4322959 38.3986472, -0.4304299 38.399035)",,calle Tomás Capelo,,
25870101,residential,,,True,False,101.743,"LINESTRING (-0.4322959 38.3986472, -0.4320048 38.3977611)",,calle Cristo de la Paz,,
25868784,tertiary,50,,False,False,18.603,"LINESTRING (-0.4320048 38.3977611, -0.4318183 38.3976797)",2,Avenida Diagonal,CV-7710,
25868784,tertiary,50,,False,True,142.27,"LINESTRING (-0.4320048 38.3977611, -0.4322535 38.3978749, -0.43341 38.3984124)",2,Avenida Diagonal,CV-7710,
25870161,residential,,,True,False,104.565,"LINESTRING (-0.4337938 38.4018032, -0.4334352 38.4009058)",,calle Francisco Seva,,
651961944,residential,,,True,False,162.776,"LINESTRING (-0.4337938 38.4018032, -0.4349888 38.4017567, -0.4356578 38.4017113)",,carrer de la Mar,,
25869981,residential,,,True,False,35.554,"LINESTRING (-0.43228 38.3997343, -0.432673 38.3996484)",,calle del Mercado,,
"[25870160, 599969083, 599969084]",residential,,,False,True,164.64700000000002,"LINESTRING (-0.43228 38.3997343, -0.4327457 38.4002132, -0.4328192 38.400289, -0.4331464 38.4006266, -0.4331842 38.4006655, -0.4334352 38.4009058)",,pasaje de la Ordana,,yes
25869961,residential,,,True,False,107.733,"LINESTRING (-0.4334352 38.4009058, -0.4322985 38.4012868)",,calle Pintor Baeza Gómez,,
"[25870160, 599969083, 599969084]",residential,,,False,False,164.647,"LINESTRING (-0.4334352 38.4009058, -0.4331842 38.4006655, -0.4331464 38.4006266, -0.4328192 38.400289, -0.4327457 38.4002132, -0.43228 38.3997343)",,pasaje de la Ordana,,yes
25869981,residential,,,True,False,12.956,"LINESTRING (-0.4359287 38.3989434, -0.4360727 38.3989144)",,calle del Mercado,,
25869823,residential,,,True,False,116.65199999999999,"LINESTRING (-0.4359287 38.3989434, -0.4358653 38.3987369, -0.4358787 38.3983469, -0.4356608 38.3979343)",,calle del Carmen,,
25870436,residential,,,False,False,346.877,"LINESTRING (-0.4411478 38.3971179, -0.441005 38.3976237, -0.4409218 38.3981967, -0.440896 38.4002214)",,avinguda del Comtat de Fabraquer,,
25870438,residential,,,True,False,25.677,"LINESTRING (-0.440896 38.4002214, -0.4408343 38.4004472)",,avinguda del Comtat de Fabraquer,,
25870436,residential,,,False,True,346.877,"LINESTRING (-0.440896 38.4002214, -0.4409218 38.3981967, -0.441005 38.3976237, -0.4411478 38.3971179)",,avinguda del Comtat de Fabraquer,,
25870464,residential,,,True,False,2.044,"LINESTRING (-0.4385373 38.3983316, -0.4385605 38.3983289)",,calle Pintor Goya,,
25870449,residential,,roundabout,True,False,29.659999999999997,"LINESTRING (-0.4385373 38.3983316, -0.4385432 38.3983034, -0.4385362 38.3982749, -0.4385174 38.3982505, -0.4384971 38.3982364, -0.4384638 38.3982247, -0.4384365 38.3982222, -0.4384007 38.3982277, -0.4383815 38.3982353, -0.4383548 38.3982547, -0.4383359 38.3982867)",,plaza Pintor Cabrera,,
52024185,residential,,,False,True,93.859,"LINESTRING (-0.4383359 38.3982867, -0.437554 38.3977062)",,pasaje Climont,,
25870449,residential,,roundabout,True,False,14.214000000000002,"LINESTRING (-0.4383359 38.3982867, -0.4383378 38.3983277, -0.438354 38.3983533, -0.4383686 38.3983658, -0.4384155 38.3983846)",,plaza Pintor Cabrera,,
650618249,residential,,,True,False,78.846,"LINESTRING (-0.4389549 38.3990148, -0.4381304 38.3993068)",,calle canónigo Federico Sala,,
25684153,tertiary,,,True,False,75.984,"LINESTRING (-0.4394159 38.3981346, -0.439753 38.3987648)",,calle Pintor Velázquez,,
52024185,residential,,,False,False,93.859,"LINESTRING (-0.437554 38.3977062, -0.4383359 38.3982867)",,pasaje Climont,,
52024185,residential,,,False,True,30.605,"LINESTRING (-0.437554 38.3977062, -0.437291 38.3975238)",,pasaje Climont,,
958879908,residential,,,True,False,126.907,"LINESTRING (-0.437554 38.3977062, -0.4369411 38.3987415)",,calle El Quijote,,
25870491,residential,,roundabout,True,False,30.413,"LINESTRING (-0.4373151 38.4013372, -0.4372955 38.4013672, -0.4372922 38.4014026, -0.4373111 38.4014408, -0.4373691 38.4014741, -0.4374248 38.4014763, -0.4374925 38.4014418)",,plaza de la Iglesia,,
52024192,residential,,,True,False,43.124,"LINESTRING (-0.4373151 38.4013372, -0.4372482 38.4012505, -0.4370398 38.4010151)",,calle Madre Elisea Oliver,,
25870491,residential,,roundabout,True,False,10.051,"LINESTRING (-0.4374925 38.4014418, -0.4375121 38.4014042, -0.4375033 38.4013549)",,plaza de la Iglesia,,
25870491,residential,,roundabout,True,False,19.572000000000003,"LINESTRING (-0.4375033 38.4013549, -0.4374704 38.4013223, -0.4374259 38.401306, -0.43736 38.4013106, -0.4373151 38.4013372)",,plaza de la Iglesia,,
25870499,residential,,,True,False,134.799,"LINESTRING (-0.4387242 38.4004262, -0.4381304 38.3993068)",,calle Pintor Ribera,,
177921419,residential,,,True,False,89.771,"LINESTRING (-0.4387242 38.4004262, -0.4396733 38.4001123)",,calle Doctor San Miguel de Tarazona,,
25870466,residential,,,True,False,70.411,"LINESTRING (-0.4369411 38.3987415, -0.4377132 38.3985549)",,calle Constancia de la Mora,,
177921421,residential,,,True,False,99.422,"LINESTRING (-0.4369411 38.3987415, -0.4373885 38.399564)",,calle Clara Campoamor,,
25870528,residential,,,True,False,46.588,"LINESTRING (-0.4379551 38.4011309, -0.4375033 38.4013549)",,pasaje de Sant Lluís,,
146297478,residential,,,True,False,55.886,"LINESTRING (-0.4379551 38.4011309, -0.4384087 38.4014862)",,Calle Señores Maripino Roselló,,
650618249,residential,,,True,False,60.958,"LINESTRING (-0.4365508 38.3998673, -0.435912 38.4000907)",,calle canónigo Federico Sala,,
25870490,residential,,,True,False,130.943,"LINESTRING (-0.4365508 38.3998673, -0.4366302 38.3993335, -0.4369411 38.3987415)",,calle El Quijote,,
177921421,residential,,,True,False,135.429,"LINESTRING (-0.4373885 38.399564, -0.4379931 38.400686)",,calle Clara Campoamor,,
650618249,residential,,,True,False,80.414,"LINESTRING (-0.4373885 38.399564, -0.4365508 38.3998673)",,calle canónigo Federico Sala,,
52024193,residential,,,True,False,91.17,"LINESTRING (-0.4381304 38.3993068, -0.4377132 38.3985549)",,calle Pintor Ribera,,
650618249,residential,,,True,False,70.695,"LINESTRING (-0.4381304 38.3993068, -0.4373885 38.399564)",,calle canónigo Federico Sala,,
25870466,residential,,,True,False,64.064,"LINESTRING (-0.4377132 38.3985549, -0.4384155 38.3983846)",,calle Constancia de la Mora,,
177921423,residential,,,True,False,52.078,"LINESTRING (-0.4370398 38.4010151, -0.4375886 38.4008297)",,calle Doctor San Miguel Tarazona,,
52024192,residential,,,True,False,135.038,"LINESTRING (-0.4370398 38.4010151, -0.4366903 38.400329, -0.4366223 38.4001736, -0.4365508 38.3998673)",,calle Madre Elisea Oliver,,
146297478,residential,,,True,False,46.279,"LINESTRING (-0.4375886 38.4008297, -0.4379551 38.4011309)",,Calle Señores Maripino Roselló,,
177921423,residential,,,True,False,38.701,"LINESTRING (-0.4375886 38.4008297, -0.4379931 38.400686)",,calle Doctor San Miguel Tarazona,,
177921419,residential,,,True,False,64.345,"LINESTRING (-0.4396733 38.4001123, -0.4403609 38.3999014)",,calle Doctor San Miguel de Tarazona,,
177921426,residential,,,False,False,57.155,"LINESTRING (-0.4396733 38.4001123, -0.4393771 38.3996537)",,calle Dr. San Miguel Tarazona,,
25870566,residential,,,True,False,45.596,"LINESTRING (-0.4404325 38.4033895, -0.4400357 38.4031222)",,calle Juan Sebastián Elcano,,
25870569,residential,,,True,False,38.538,"LINESTRING (-0.4404325 38.4033895, -0.4407005 38.4036652)",,,,
25684183,tertiary,,,False,True,24.057,"LINESTRING (-0.4407005 38.4036652, -0.4407324 38.4034503)",,avinguda del Comtat de Fabraquer,,
25684183,tertiary,,,False,False,114.179,"LINESTRING (-0.4407005 38.4036652, -0.4405898 38.4039382, -0.4402722 38.4044561, -0.4401792 38.404605)",,avinguda del Comtat de Fabraquer,,
651959195,residential,,,False,True,84.661,"LINESTRING (-0.4407005 38.4036652, -0.4407546 38.4037785, -0.4411833 38.4043237)",,Calle Pintor Antonio López,,
25684183,tertiary,,,False,True,26.464,"LINESTRING (-0.4407415 38.4032822, -0.4407566 38.4030445)",,avinguda del Comtat de Fabraquer,,
25684183,tertiary,,,False,False,18.709,"LINESTRING (-0.4407415 38.4032822, -0.4407357 38.4033732, -0.4407324 38.4034503)",,avinguda del Comtat de Fabraquer,,
25870570,residential,,,True,False,33.665,"LINESTRING (-0.4407415 38.4032822, -0.440634 38.4033932, -0.4405333 38.4034123, -0.4404325 38.4033895)",,,,
25870581,residential,,,True,False,61.938,"LINESTRING (-0.4379692 38.4025218, -0.4383928 38.4029691)",,Passeig de la Maigmona,,
25684175,residential,,,False,False,17.004,"LINESTRING (-0.4377449 38.4022796, -0.4376115 38.4023912)",,Calle Colón,,
442659238,residential,,,True,False,33.277,"LINESTRING (-0.4377449 38.4022796, -0.4379692 38.4025218)",,Passeig de la Maigmona,,
25684175,residential,,,False,True,58.127,"LINESTRING (-0.4377449 38.4022796, -0.437869 38.4021759, -0.4380978 38.4018402)",,Calle Colón,,
25870581,residential,,,True,False,19.098,"LINESTRING (-0.4401792 38.404605, -0.4401884 38.4047766)",,Passeig de la Maigmona,,
25684183,tertiary,,,False,False,123.155,"LINESTRING (-0.4401792 38.404605, -0.4400748 38.4047722, -0.4394225 38.4052767, -0.4392566 38.4054329)",,avinguda del Comtat de Fabraquer,,
25684183,tertiary,,,False,True,114.179,"LINESTRING (-0.4401792 38.404605, -0.4402722 38.4044561, -0.4405898 38.4039382, -0.4407005 38.4036652)",,avinguda del Comtat de Fabraquer,,
25870581,residential,,,True,False,123.368,"LINESTRING (-0.4383928 38.4029691, -0.4384413 38.4029859, -0.4393802 38.4037599)",,Passeig de la Maigmona,,
25870799,residential,,,True,False,36.117000000000004,"LINESTRING (-0.4397267 38.4018097, -0.4396543 38.4018408, -0.4394297 38.4020323)",,calle Magallanes,,
25870566,residential,,,True,False,100.048,"LINESTRING (-0.4389829 38.4024133, -0.4380978 38.4018402)",,calle Juan Sebastián Elcano,,
25870799,residential,,,True,False,80.397,"LINESTRING (-0.4389829 38.4024133, -0.4383928 38.4029691)",,calle Magallanes,,
25870803,residential,,,True,False,115.353,"LINESTRING (-0.4406729 38.4025352, -0.4397267 38.4018097)",,calle Fundación Vicente Ferrer,,
25870805,residential,,,True,False,15.466,"LINESTRING (-0.4406729 38.4025352, -0.4407952 38.4024344)",,calle Lepanto,,
25684183,tertiary,,,False,False,33.266,"LINESTRING (-0.4407952 38.4024344, -0.4407763 38.4027332)",,avinguda del Comtat de Fabraquer,,
25684183,tertiary,,,False,True,65.697,"LINESTRING (-0.4407952 38.4024344, -0.4408326 38.4018443)",,avinguda del Comtat de Fabraquer,,
25870805,residential,,,True,False,91.053,"LINESTRING (-0.4393802 38.4037599, -0.4400357 38.4031222)",,calle Lepanto,,
