osmid,name,highway,width,oneway,reversed,length,geometry,maxspeed,bridge,lanes,ref,junction
54588847,Republica de Malta,residential,5,True,False,28.463,"LINESTRING (-0.2651038 39.0681562, -0.2652018 39.0684006)",,,,,
54588848,Carrer Metge Vicent Narbón,residential,,False,False,82.056,"LINESTRING (-0.2654751 39.0690781, -0.2645584 39.0692731)",,,,,
62121589,Passeig de la República de Malta,residential,5,True,False,53.870999999999995,"LINESTRING (-0.2654751 39.0690781, -0.2656106 39.069417, -0.265667 39.069539)",,,,,
54588842,Del Molí,residential,5,True,False,19.597,"LINESTRING (-0.265995 39.0700233, -0.2661334 39.070163)",,,,,
440037507,Passeig Colon,residential,6,True,False,39.442,"LINESTRING (-0.265995 39.0700233, -0.266424 39.0699013)",,,,,
53528936,Avinguda de les Corts Valencianes,residential,4,True,False,40.434,"LINESTRING (-0.2656086 39.0682142, -0.266071 39.068272)",,,,,
54588854,Del Molí,residential,5,True,False,32.215,"LINESTRING (-0.2657228 39.0696587, -0.2658215 39.0699381)",,,,,
58946136,Gran Via de les Germanies,primary,,False,False,26.814,"LINESTRING (-0.2664475 39.0705251, -0.2666792 39.0703645)",,,2,CV-50,
58946136,Gran Via de les Germanies,primary,,False,True,95.14500000000001,"LINESTRING (-0.2664475 39.0705251, -0.2661811 39.0707292, -0.265663 39.0711261)",,,2,CV-50,
58946136,Gran Via de les Germanies,primary,,False,False,75.394,"LINESTRING (-0.2622567 39.0736572, -0.2624073 39.0735363, -0.2624344 39.0735162, -0.2628818 39.0731838)",,,2,CV-50,
56748617,Carrer Major,residential,,True,False,141.725,"LINESTRING (-0.2631376 39.0734553, -0.2646635 39.072985)",,,,,
61574127,Carrer la Mar,residential,,True,False,75.348,"LINESTRING (-0.2631376 39.0734553, -0.2631891 39.0735611, -0.2634849 39.0740768)",,,,,
41143712,Carrer la Farola,residential,7,False,False,102.614,"LINESTRING (-0.2716734 39.0683538, -0.2720951 39.0692166)",,,,,
41143712,Carrer la Farola,residential,7,False,True,55.094,"LINESTRING (-0.2716734 39.0683538, -0.2714566 39.0678878)",,,,,
41173190,Carrer la Costera,residential,7,True,False,152.517,"LINESTRING (-0.2716734 39.0683538, -0.2700993 39.0689765)",,,,,
41173190,Carrer la Costera,residential,7,True,False,147.199,"LINESTRING (-0.2731855 39.0677421, -0.2716734 39.0683538)",,,,,
41173191,Carrer Cambro,residential,7,True,False,53.68,"LINESTRING (-0.2731855 39.0677421, -0.2729021 39.0673124)",,,,,
60363164,Carrer Joaquim Verdú,residential,,True,False,148.452,"LINESTRING (-0.2634498 39.0718065, -0.2648927 39.0710802)",,,,,
58946129,Carrer Granata,residential,,True,False,41.162,"LINESTRING (-0.2634498 39.0718065, -0.2634434 39.0717284, -0.2634015 39.0714383)",,,,,
58989378,Carrer del Vergeret,residential,,True,False,49.494,"LINESTRING (-0.2648927 39.0710802, -0.2650024 39.071233, -0.2651854 39.0714628)",,,,,
58946129,Carrer Granata,residential,,True,False,22.403,"LINESTRING (-0.2632852 39.0705321, -0.2632611 39.0703315)",,,,,
440037507,Passeig Colon,residential,6,True,False,58.45099999999999,"LINESTRING (-0.2632852 39.0705321, -0.2636546 39.0705094, -0.2639601 39.0704901)",,,,,
58882094,Carrer Llevant,residential,,True,False,58.482,"LINESTRING (-0.262145 39.0722804, -0.2627586 39.0720575)",,,,,
58988402,Carrer València,residential,,True,False,119.17699999999999,"LINESTRING (-0.262145 39.0722804, -0.2627895 39.0731108, -0.2628818 39.0731838)",,,,,
58882094,Carrer Llevant,residential,,True,False,65.874,"LINESTRING (-0.2627586 39.0720575, -0.2634498 39.0718065)",,,,,
58981376,Carrer Mestre Sansaloni,residential,,True,False,64.332,"LINESTRING (-0.2627586 39.0720575, -0.2626959 39.071481)",,,,,
58946136,Gran Via de les Germanies,primary,,False,False,55.692,"LINESTRING (-0.2651854 39.0714628, -0.265663 39.0711261)",,,2,CV-50,
58946136,Gran Via de les Germanies,primary,,False,True,161.895,"LINESTRING (-0.2651854 39.0714628, -0.2648807 39.0716883, -0.2638281 39.0724675)",,,2,CV-50,
59172528,Carrer Doctor Fleming,residential,,True,False,55.260000000000005,"LINESTRING (-0.2651854 39.0714628, -0.2652107 39.0715677, -0.2653865 39.0719333)",,,,,
58946136,Gran Via de les Germanies,primary,,False,False,18.689,"LINESTRING (-0.2666792 39.0703645, -0.2668405 39.0702524)",,,2,CV-50,
58946136,Gran Via de les Germanies,primary,,False,True,26.814,"LINESTRING (-0.2666792 39.0703645, -0.2664475 39.0705251)",,,2,CV-50,
1005068318,Carrer Metge Grau,residential,,False,False,16.443,"LINESTRING (-0.2675798 39.0710272, -0.2674333 39.0709327)",,,,,
"[60360281, 986607275]","['Carrer Carme', 'Carrer Metge Grau']",residential,,True,False,146.577,"LINESTRING (-0.2675798 39.0710272, -0.2676119 39.0710599, -0.2676802 39.0711593, -0.2677472 39.0713332, -0.2677593 39.0715117, -0.267858 39.0714827, -0.2680774 39.0714022, -0.2687533 39.0713041)",,,,,
58989380,Carrer Metge Grau,residential,,True,False,57.767,"LINESTRING (-0.267151 39.0707329, -0.2666792 39.0703645)",,,,,
60209666,Passeig País Valencià,residential,,True,False,131.871,"LINESTRING (-0.267151 39.0707329, -0.267036 39.070727, -0.2666003 39.0710534, -0.2660114 39.0714816)",,,,,
60266660,Carrer nou,residential,,True,False,194.239,"LINESTRING (-0.267151 39.0707329, -0.2679455 39.0702081, -0.2688527 39.0695902)",,,,,
59171454,Carrer la Barca,residential,,True,False,30.328,"LINESTRING (-0.2634849 39.0740768, -0.2631694 39.0741968)",,,,,
59171454,Carrer la Barca,residential,,True,False,226.788,"LINESTRING (-0.265858 39.0732043, -0.2657472 39.0732605, -0.2654187 39.073385, -0.2634849 39.0740768)",,,,,
60951966,Carrer de l'Esglesia,residential,,True,False,107.941,"LINESTRING (-0.265858 39.0732043, -0.2663302 39.0730281, -0.2667779 39.0728179, -0.2668429 39.0727775, -0.2668275 39.0726851)",,,,,
56748617,Carrer Major,residential,,True,False,54.714999999999996,"LINESTRING (-0.2657119 39.0726672, -0.2658684 39.0726206, -0.2662684 39.0724347)",,,,,
59172527,Carrer Empedrat,residential,,True,False,62.848,"LINESTRING (-0.2657119 39.0726672, -0.2656746 39.0727294, -0.2657514 39.0729775, -0.265858 39.0732043)",,,,,
58989378,Carrer del Vergeret,residential,,True,False,30.135,"LINESTRING (-0.2647022 39.0708531, -0.2648927 39.0710802)",,,,,
60363201,Plaça d'Espanya,residential,,True,False,59.789,"LINESTRING (-0.2647022 39.0708531, -0.2645253 39.0708897, -0.2643084 39.0709427, -0.2640278 39.0709654)",,,,,
58989378,Carrer del Vergeret,residential,,True,False,52.065999999999995,"LINESTRING (-0.2646539 39.0703865, -0.2646983 39.0707591, -0.2647022 39.0708531)",,,,,
440037507,Passeig Colon,residential,6,True,False,122.974,"LINESTRING (-0.2646539 39.0703865, -0.2648412 39.0703183, -0.2659165 39.0700613, -0.265995 39.0700233)",,,,,
58981376,Carrer Mestre Sansaloni,residential,,True,False,47.675,"LINESTRING (-0.2626959 39.071481, -0.2626334 39.071055)",,,,,
58981376,Carrer Mestre Sansaloni,residential,,True,False,52.179,"LINESTRING (-0.2626334 39.071055, -0.2625769 39.0705878)",,,,,
58946129,Carrer Granata,residential,,True,False,48.305,"LINESTRING (-0.2634015 39.0714383, -0.2633379 39.0710067)",,,,,
60195835,Carrer del Císter,residential,,True,False,61.097,"LINESTRING (-0.2634015 39.0714383, -0.2626959 39.071481)",,,,,
58946129,Carrer Granata,residential,,True,False,52.969,"LINESTRING (-0.2633379 39.0710067, -0.2632852 39.0705321)",,,,,
60363202,Carrer Xeraco,residential,,True,False,61.055,"LINESTRING (-0.2633379 39.0710067, -0.2626334 39.071055)",,,1,,
58946136,Gran Via de les Germanies,primary,,False,True,55.692,"LINESTRING (-0.265663 39.0711261, -0.2651854 39.0714628)",,,2,CV-50,
58946136,Gran Via de les Germanies,primary,,False,False,95.14500000000001,"LINESTRING (-0.265663 39.0711261, -0.2661811 39.0707292, -0.2664475 39.0705251)",,,2,CV-50,
60209663,Carrer l'1 i el 2,residential,,True,False,51.613,"LINESTRING (-0.265663 39.0711261, -0.2660208 39.0714287, -0.2660114 39.0714816)",,,,,
60209664,Carrer Dolores Rojas Almel·la,residential,,True,False,73.708,"LINESTRING (-0.2660114 39.0714816, -0.2653865 39.0719333)",,,,,
59172528,Carrer Doctor Fleming,residential,,True,False,42.316,"LINESTRING (-0.2653865 39.0719333, -0.2655651 39.0722877)",,,,,
"[56748617, 60209294]","['Carrer Major', 'Carrer Carnisseria']",residential,,True,False,150.39800000000002,"LINESTRING (-0.2668168 39.0721365, -0.2670558 39.0720271, -0.2670165 39.0718498, -0.2670465 39.071684, -0.2670913 39.0715584, -0.267287 39.0712663, -0.2673601 39.071197, -0.2675798 39.0710272)",,,,,
60209665,Carrer l'1 i el 2,residential,,True,False,47.031,"LINESTRING (-0.2668168 39.0721365, -0.2665449 39.0718465, -0.2664791 39.0718075)",,,,,
60209666,Passeig País Valencià,residential,,True,False,135.30700000000002,"LINESTRING (-0.2664791 39.0718075, -0.266658 39.0715639, -0.267005 39.0710714, -0.2671799 39.0708127, -0.267151 39.0707329)",,,,,
59172528,Carrer Doctor Fleming,residential,,True,False,35.257,"LINESTRING (-0.2655651 39.0722877, -0.2656977 39.0725876)",,,,,
60254421,Carrer Ramón y Cajal,residential,,True,False,95.272,"LINESTRING (-0.2655651 39.0722877, -0.2664791 39.0718075)",,,,,
59171454,Carrer la Barca,residential,,True,False,47.347,"LINESTRING (-0.2631694 39.0741968, -0.2626919 39.0744063)",,,,,
157507869,Carrer Sant Antoni,residential,,True,False,122.055,"LINESTRING (-0.263661 39.0750935, -0.2649298 39.0746091)",,,,,
60254871,Carrer de la Mare de Déu dels Desemparats,residential,,True,False,49.171,"LINESTRING (-0.263661 39.0750935, -0.2634678 39.0747466, -0.2634356 39.0746874)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,False,38.813,"LINESTRING (-0.2731773 39.0714138, -0.2729986 39.0710935)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,True,45.67,"LINESTRING (-0.2731773 39.0714138, -0.2733827 39.0717923)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,False,45.67,"LINESTRING (-0.2733827 39.0717923, -0.2731773 39.0714138)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,True,51.873,"LINESTRING (-0.2733827 39.0717923, -0.2736279 39.0722182)",,,,,
60259631,Carrer Sant Joan Baptista,residential,,True,False,249.354,"LINESTRING (-0.2733827 39.0717923, -0.2717237 39.0724687, -0.270827 39.0728373)",,,,,
60254871,Carrer de la Mare de Déu dels Desemparats,residential,,True,False,53.407,"LINESTRING (-0.2639076 39.075534, -0.263661 39.0750935)",,,,,
60266798,Carrer Cristobal Amel·la,residential,,True,False,77.589,"LINESTRING (-0.2688527 39.0695902, -0.2690493 39.0698731, -0.2692921 39.0701988)",,,,,
988572028,Avinguda de la Valldigna,primary,,False,False,81.001,"LINESTRING (-0.2686531 39.0693436, -0.2695913 39.0693343)",,,2,CV-50,
60266798,Carrer Cristobal Amel·la,residential,,True,False,32.437,"LINESTRING (-0.2686531 39.0693436, -0.2687509 39.0694492, -0.2688527 39.0695902)",,,,,
"[58946136, 988572028]","['Gran Via de les Germanies', 'Avinguda de la Valldigna']",primary,,False,True,192.344,"LINESTRING (-0.2686531 39.0693436, -0.2684686 39.0693379, -0.2683402 39.0693465, -0.2682217 39.0693757, -0.2679974 39.0694767, -0.2677624 39.0696033, -0.2674976 39.0697816, -0.2673083 39.0699091, -0.2668405 39.0702524)",,,2,CV-50,
58989380,Carrer Metge Grau,residential,,True,False,32.977,"LINESTRING (-0.2674333 39.0709327, -0.267151 39.0707329)",,,,,
1005068318,Carrer Metge Grau,residential,,False,True,16.443,"LINESTRING (-0.2674333 39.0709327, -0.2675798 39.0710272)",,,,,
60360640,Carrer de Gabriel Hernández,residential,,True,False,180.462,"LINESTRING (-0.2692921 39.0701988, -0.2686386 39.0704435, -0.2680428 39.0706397, -0.2677417 39.0707999, -0.2674333 39.0709327)",,,,,
60959820,Carrer Mare de Déu de Sales,residential,,False,False,38.004,"LINESTRING (-0.2687533 39.0713041, -0.2689055 39.0716248)",,,,,
60959820,Carrer Mare de Déu de Sales,residential,,False,True,37.394,"LINESTRING (-0.2687533 39.0713041, -0.2687019 39.0711912, -0.2686396 39.0710549, -0.2686118 39.0709863)",,,,,
61031827,Carrer Papa Joan XXIII,residential,,False,True,211.708,"LINESTRING (-0.2700164 39.0703602, -0.2723066 39.0696794)",,,,,
60360644,Carrer Barranc,residential,10,True,False,54.243,"LINESTRING (-0.2700164 39.0703602, -0.2700478 39.0707653, -0.270013 39.0708427)",,,,,
972824682,Carrer Barranc,residential,10,True,False,46.497,"LINESTRING (-0.2700164 39.0703602, -0.2699209 39.0700138, -0.2699276 39.0699501)",,,,,
60360644,Carrer Barranc,residential,10,True,False,28.603,"LINESTRING (-0.2700927 39.0712306, -0.2700636 39.0712963, -0.2701011 39.0714287, -0.2700579 39.0714687)",,,,,
60950393,Carrer Sant Agustí,residential,,True,False,111.65,"LINESTRING (-0.2700927 39.0712306, -0.2696435 39.0713497, -0.2689401 39.0716115, -0.2689055 39.0716248)",,,,,
60360644,Carrer Barranc,residential,10,True,False,32.324,"LINESTRING (-0.2700579 39.0714687, -0.2697336 39.071614)",,,,,
60959821,Carrer Sant Joaquim,residential,,False,False,91.013,"LINESTRING (-0.2700579 39.0714687, -0.2701333 39.0714946, -0.2702708 39.0714743, -0.2710585 39.0712667)",,,,,
54588842,Del Molí,residential,5,True,False,48.543,"LINESTRING (-0.2661334 39.070163, -0.2664475 39.0705251)",,,,,
60195608,Carrer dels Reis Catòlics,residential,,True,False,145.444,"LINESTRING (-0.2661334 39.070163, -0.2647022 39.0708531)",,,,,
1006376714,Avinguda de la Valldigna,primary,,True,False,44.833,"LINESTRING (-0.2701101 39.0693197, -0.2700254 39.0693233, -0.2697964 39.0693245, -0.2695913 39.0693343)",,,2,CV-50,
60258701,Carrer de la Divina Aurora,residential,,False,False,74.04,"LINESTRING (-0.2729986 39.0710935, -0.2726845 39.0704739)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,True,38.813,"LINESTRING (-0.2729986 39.0710935, -0.2731773 39.0714138)",,,,,
60948838,Carrer Sant Roc,residential,,True,False,284.41200000000003,"LINESTRING (-0.2729986 39.0710935, -0.271931 39.0713946, -0.2712615 39.0716165, -0.2699655 39.0720871)",,,,,
61574121,Carrer Mitja Galta,residential,,True,False,119.304,"LINESTRING (-0.2647726 39.0743938, -0.2637634 39.0742485, -0.2634849 39.0740768)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,False,42.81,"LINESTRING (-0.2726845 39.0704739, -0.2725132 39.0701126)",,,,,
60258701,Carrer de la Divina Aurora,residential,,False,True,74.04,"LINESTRING (-0.2726845 39.0704739, -0.2729986 39.0710935)",,,,,
60950392,Carrer Sant Josep,residential,,True,False,239.185,"LINESTRING (-0.2726845 39.0704739, -0.2716453 39.0707778, -0.271465 39.0708346, -0.2709252 39.0710178, -0.2700927 39.0712306)",,,,,
160380502,Plaça de l'esglesia,residential,,False,False,50.633,"LINESTRING (-0.267329 39.0725358, -0.2672552 39.0724928, -0.2668275 39.0726851)",,,,,
439992839,Plaça de l'Esglesia,residential,,False,True,31.445,"LINESTRING (-0.267329 39.0725358, -0.2674203 39.0726005, -0.2675464 39.0725755, -0.2676503 39.0725463)",,,,,
60951965,Carrer Soledat,residential,,True,False,61.241,"LINESTRING (-0.2668275 39.0726851, -0.2667348 39.0727221, -0.2667012 39.0727242, -0.2663955 39.0725265, -0.2662684 39.0724347)",,,,,
160380502,Plaça de l'esglesia,residential,,False,True,50.633,"LINESTRING (-0.2668275 39.0726851, -0.2672552 39.0724928, -0.267329 39.0725358)",,,,,
56748617,Carrer Major,residential,,True,False,57.799,"LINESTRING (-0.2662684 39.0724347, -0.2668168 39.0721365)",,,,,
60959820,Carrer Mare de Déu de Sales,residential,,False,True,38.004,"LINESTRING (-0.2689055 39.0716248, -0.2687533 39.0713041)",,,,,
"[60950393, 60951963]","['Carrer Sant Agustí', 'Carrer de la Trinitat']",residential,,True,False,154.274,"LINESTRING (-0.2689055 39.0716248, -0.2681275 39.071953, -0.2681074 39.0720079, -0.2681278 39.0720812, -0.2681167 39.0721129, -0.2680654 39.0721474, -0.2679667 39.0722092, -0.2675948 39.0724185, -0.2675656 39.0724338)",,,,,
60959820,Carrer Mare de Déu de Sales,residential,,False,False,30.209,"LINESTRING (-0.2689055 39.0716248, -0.2689279 39.0716843, -0.2690501 39.0718713)",,,,,
60959820,Carrer Mare de Déu de Sales,residential,,False,True,30.209,"LINESTRING (-0.2690501 39.0718713, -0.2689279 39.0716843, -0.2689055 39.0716248)",,,,,
157523337,Plaça Teodoro Llorente,residential,,False,False,24.878999999999998,"LINESTRING (-0.2690501 39.0718713, -0.2690994 39.0719433, -0.2689331 39.0720029)",,,,,
157523337,Plaça Teodoro Llorente,residential,,False,True,65.58500000000001,"LINESTRING (-0.2690501 39.0718713, -0.26955 39.0716783, -0.2697336 39.071614)",,,,,
60959821,Carrer Sant Joaquim,residential,,False,True,91.01299999999999,"LINESTRING (-0.2710585 39.0712667, -0.2702708 39.0714743, -0.2701333 39.0714946, -0.2700579 39.0714687)",,,,,
60360644,Carrer Barranc,residential,10,True,False,57.32,"LINESTRING (-0.2697336 39.071614, -0.2697474 39.0717545, -0.2698147 39.0718914, -0.2699655 39.0720871)",,,,,
157523337,Plaça Teodoro Llorente,residential,,False,False,65.58500000000001,"LINESTRING (-0.2697336 39.071614, -0.26955 39.0716783, -0.2690501 39.0718713)",,,,,
60360644,Carrer Barranc,residential,10,True,False,54.766999999999996,"LINESTRING (-0.2699655 39.0720871, -0.270101 39.0722446, -0.2703837 39.0724537)",,,,,
