osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,access,lanes
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,45.287,"LINESTRING (-0.4359889 39.1942795, -0.4364947 39.19439)",,,,,
10569633,True,,Calle Cardenal Cisneros,residential,False,65.615,"LINESTRING (-0.4359889 39.1942795, -0.4359758 39.1948695)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,64.428,"LINESTRING (-0.4325377 39.1935421, -0.4332581 39.193697)",,,,,
18470744,True,,Calle Escoles Pies,residential,False,67.678,"LINESTRING (-0.4325377 39.1935421, -0.4323428 39.1941317)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,64.153,"LINESTRING (-0.4341867 39.1939023, -0.4349068 39.1940486)",,,,,
70849756,True,,Calle Valencia,residential,False,68.185,"LINESTRING (-0.4341867 39.1939023, -0.4342187 39.194515)",,,,,
10561002,True,,Calle Gómez Ferrer,residential,False,61.502,"LINESTRING (-0.438557 39.1939602, -0.438975 39.1935119)",,,,,
10561129,True,,Calle María Auxiliadora,residential,False,130.413,"LINESTRING (-0.438557 39.1939602, -0.4374042 39.1932004)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,25.611,"LINESTRING (-0.4376404 39.1946243, -0.4379264 39.1946869)",,,,,
140946583,True,,Calle Lope de Vega,residential,False,138.685,"LINESTRING (-0.4367432 39.1921784, -0.4371365 39.1931693, -0.4372159 39.1933706)",,,,,
10561082,True,,Calle Jovellanos,residential,False,46.565,"LINESTRING (-0.4359523 39.1920667, -0.4364921 39.1920851)",,,,,
10569633,True,,Calle Cardenal Cisneros,residential,False,107.416,"LINESTRING (-0.4359523 39.1920667, -0.4359547 39.1923937, -0.4359594 39.1930327)",,,,,
10561082,True,,Calle Jovellanos,residential,False,16.278,"LINESTRING (-0.4364921 39.1920851, -0.4366809 39.1920894)",,,,,
10561082,True,,Calle Jovellanos,residential,False,50.188,"LINESTRING (-0.4353705 39.1920468, -0.4359523 39.1920667)",,,,,
10560027,True,,Carrer de Lluís Vives,residential,False,85.703,"LINESTRING (-0.4353705 39.1920468, -0.4353733 39.192006, -0.4358648 39.1913834)",30,,,,
140946583,True,,Calle Lope de Vega,residential,False,144.679,"LINESTRING (-0.4372159 39.1933706, -0.4374389 39.193976, -0.4376493 39.1945441, -0.4376404 39.1946243)",,,,,
10559872,True,,Calle Germanías,residential,False,24.93,"LINESTRING (-0.4374042 39.1932004, -0.4372159 39.1933706)",,,,,
10562949,True,,Calle Nou del Convent,residential,False,111.618,"LINESTRING (-0.4375702 39.188817, -0.4384426 39.1895589)",,,,,
10563036,True,,Calle Molí,residential,False,39.194,"LINESTRING (-0.4375702 39.188817, -0.43797 39.188649)",,,,,
10562949,True,,Calle Nou del Convent,residential,False,131.892,"LINESTRING (-0.4384426 39.1895589, -0.4394582 39.1904462)",,,,,
11918232,True,,Calle Sant Josep de Calasanz,residential,False,59.875,"LINESTRING (-0.4384426 39.1895589, -0.4389828 39.1892203)",,,,,
10562949,True,,Calle Nou del Convent,residential,False,49.164,"LINESTRING (-0.4399982 39.1909061, -0.4400632 39.1909656, -0.4401134 39.1910116, -0.4403028 39.1911749, -0.4403691 39.1912418)",,,,,
10563001,True,,Calle Fusters,residential,False,111.309,"LINESTRING (-0.4399982 39.1909061, -0.4399263 39.1909712, -0.4398884 39.1910055, -0.4391585 39.1916667)",,,,,
10563036,True,,Calle Molí,residential,False,13.578,"LINESTRING (-0.4383173 39.1884892, -0.4384608 39.1884388)",,,,,
11918240,True,,Carrer del Forn de Barberà,residential,False,79.154,"LINESTRING (-0.4383173 39.1884892, -0.437797 39.1879026)",,,,,
10563036,True,,Calle Molí,residential,False,58.158,"LINESTRING (-0.4384608 39.1884388, -0.4385174 39.1884148, -0.4388241 39.1882922, -0.4390651 39.1882064)",,,,,
10563198,True,,Calle de la Parra,residential,False,99.491,"LINESTRING (-0.4389828 39.1892203, -0.4383173 39.1884892)",,,,,
11918232,True,,Calle Sant Josep de Calasanz,residential,False,41.395,"LINESTRING (-0.4389828 39.1892203, -0.439348 39.1889785)",,,,,
10563118,True,,Carrer dels Figueres,residential,False,74.446,"LINESTRING (-0.4386825 39.1873543, -0.4379572 39.1877179)",,,,,
11918237,True,,Parc de Salvador Castell,residential,False,37.087,"LINESTRING (-0.4386825 39.1873543, -0.4387686 39.187438, -0.4389509 39.187615)",,,,,
10563118,True,,Carrer dels Figueres,residential,False,43.054,"LINESTRING (-0.437797 39.1879026, -0.4375964 39.1882572)",,,,,
11918243,True,,Carrer de Benet Ballester,residential,False,54.173,"LINESTRING (-0.4375964 39.1882572, -0.43797 39.188649)",,,,,
10563118,True,,Carrer dels Figueres,residential,False,109.767,"LINESTRING (-0.4375964 39.1882572, -0.4372902 39.1885026, -0.4371056 39.1886222, -0.4368317 39.1888156, -0.4368211 39.1888217, -0.4367974 39.1888354, -0.4366574 39.1889222)",,,,,
11918236,True,,Calle dels Ànecs,residential,False,43.184,"LINESTRING (-0.440219 39.1899155, -0.439855 39.1901824)",,,,,
"[712018556, 712018557]",True,,"['Calle Sant Josep de Calasanz', 'Calle Castellón de la Plana']",residential,False,129.178,"LINESTRING (-0.440219 39.1899155, -0.4398754 39.1896034, -0.4395284 39.1891167, -0.4394235 39.1889837, -0.4394017 39.188948)",,,,,
"[10563036, 1122109126]",True,,"['Calle Molí', 'Parc de Salvador Castell']",residential,False,96.936,"LINESTRING (-0.4390651 39.1882064, -0.4394003 39.188085, -0.4389509 39.187615)",,,,,
712018558,True,,Calle Castellón de la Plana,residential,False,91.143,"LINESTRING (-0.4390651 39.1882064, -0.4390838 39.1884385, -0.4391052 39.1886081, -0.4392704 39.1888909, -0.439348 39.1889785)",,,,,
11918236,True,,Calle dels Ànecs,residential,False,45.054,"LINESTRING (-0.439855 39.1901824, -0.4394582 39.1904462)",,,,,
71002271,True,,Calle de la Parra,residential,False,130.749,"LINESTRING (-0.439855 39.1901824, -0.4389828 39.1892203)",,,,,
1125883755,True,,Parc de Salvador Castell,residential,False,18.038,"LINESTRING (-0.4389509 39.187615, -0.4389664 39.1876049, -0.4389835 39.1875938, -0.4390034 39.1875809, -0.4390367 39.1875592, -0.4391113 39.1875108)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,94.702,"LINESTRING (-0.4364947 39.19439, -0.4375576 39.1946063)",,,,,
10569516,True,,Calle Albert Tortajada,residential,False,256.294,"LINESTRING (-0.4364947 39.19439, -0.4364921 39.1920851)",,,,,
10597631,True,,Calle de San Onofre,residential,False,115.919,"LINESTRING (-0.4359687 39.1951891, -0.4346667 39.1949272)",,,,,
10569633,True,,Calle Cardenal Cisneros,residential,False,35.543,"LINESTRING (-0.4359758 39.1948695, -0.4359687 39.1951891)",,,,,
10569738,True,,Carrer Ferran d'Aragó,residential,False,109.023,"LINESTRING (-0.4359758 39.1948695, -0.4347536 39.1946163)",,,,,
10569738,True,,Carrer Ferran d'Aragó,residential,False,76.858,"LINESTRING (-0.4373641 39.1951557, -0.4365043 39.194972)",,,,,
10569843,True,,Plaza de la Ribera,residential,False,63.325,"LINESTRING (-0.4373641 39.1951557, -0.4373789 39.1951137, -0.4375576 39.1946063)",,,,,
10569516,True,,Calle Albert Tortajada,residential,False,64.721,"LINESTRING (-0.4365043 39.194972, -0.4364947 39.19439)",,,,,
10569738,True,,Carrer Ferran d'Aragó,residential,False,46.949,"LINESTRING (-0.4365043 39.194972, -0.4359758 39.1948695)",,,,,
10569738,True,,Carrer Ferran d'Aragó,residential,False,58.442,"LINESTRING (-0.4323428 39.1941317, -0.4316875 39.1939964)",,,,,
18470744,True,,Calle Escoles Pies,residential,False,69.883,"LINESTRING (-0.4323428 39.1941317, -0.432141 39.1947404)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,7.411,"LINESTRING (-0.4375576 39.1946063, -0.4376404 39.1946243)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,59.07,"LINESTRING (-0.4312398 39.193263, -0.4319026 39.1933984)",,,,,
18472205,True,,Calle Cotes,residential,False,69.17,"LINESTRING (-0.4312398 39.193263, -0.4310219 39.1938617)",,,,,
11925219,True,,Calle de Santiago Apóstol,residential,False,62.601,"LINESTRING (-0.4312398 39.193263, -0.4312743 39.193233, -0.4317913 39.1928972)",,,,,
10592531,True,,Calle de San Dionisio,residential,False,77.114,"LINESTRING (-0.4343417 39.1910572, -0.4337851 39.1905142)",,,,,
11344061,True,,Calle Francesc Ribalta,residential,False,124.845,"LINESTRING (-0.4303828 39.1923594, -0.4312166 39.1932205, -0.4312398 39.193263)",,,,,
11921865,True,,Calle Albalat,residential,False,26.913,"LINESTRING (-0.4319876 39.1917185, -0.4317131 39.1918339)",,,,,
11921865,True,,Calle Albalat,residential,False,31.84,"LINESTRING (-0.4333817 39.1908002, -0.4331045 39.1909895)",,,,,
11921865,True,,Calle Albalat,residential,False,47.117,"LINESTRING (-0.4337851 39.1905142, -0.4333817 39.1908002)",,,,,
10595124,True,,Plaza del Cid,residential,False,29.981,"LINESTRING (-0.4331643 39.1920448, -0.4334886 39.1919472)",,,,,
11345314,True,,Calle Marqués de Sotelo,residential,False,94.167,"LINESTRING (-0.4331643 39.1920448, -0.4324341 39.1914148)",,,,,
70849280,False,,Calle del Organista Sos,residential,True,22.673,"LINESTRING (-0.4334886 39.1919472, -0.4336301 39.1917753)",,,,,
"[10595124, 10597757]",True,,"['Calle del 2 de mayo', 'Plaza del Cid']",residential,False,131.929,"LINESTRING (-0.4334886 39.1919472, -0.4333188 39.1922576, -0.4328517 39.1930259)",,,,,
10597773,True,,Carrer del Botànic Cavanilles,residential,False,41.429,"LINESTRING (-0.4334886 39.1919472, -0.4336084 39.1919907, -0.4339239 39.1921053)",,,,,
10597757,True,,Calle del 2 de mayo,residential,False,63.458,"LINESTRING (-0.4328517 39.1930259, -0.4325377 39.1935421)",,,,,
10597704,True,,Calle Pintor Ribera,residential,False,80.46000000000001,"LINESTRING (-0.4328517 39.1930259, -0.4320357 39.1928243, -0.4319819 39.1927814)",,,,,
10597704,True,,Calle Pintor Ribera,residential,False,54.809,"LINESTRING (-0.4334605 39.1931685, -0.4328517 39.1930259)",,,,,
10597767,True,,Calle del Maestro Giner,residential,False,124.785,"LINESTRING (-0.4334605 39.1931685, -0.4339239 39.1921053)",,,,,
10597773,True,,Carrer del Botànic Cavanilles,residential,False,60.887,"LINESTRING (-0.4339239 39.1921053, -0.4345627 39.1922588, -0.4345987 39.1922675)",,,,,
10560977,True,CV-5122,Avenida del País Valenciano,tertiary,False,6.865,"LINESTRING (-0.4332581 39.193697, -0.4333343 39.193715)",,,,,
10597767,True,,Calle del Maestro Giner,residential,False,61.303,"LINESTRING (-0.4332581 39.193697, -0.4332726 39.1936545, -0.4334605 39.1931685)",,,,,
70849756,True,,Calle Valencia,residential,False,125.303,"LINESTRING (-0.4345987 39.1922675, -0.4344284 39.1929377, -0.4343249 39.1933742)",,,,,
10597781,True,,Calle del Organista Sos,residential,False,46.195,"LINESTRING (-0.434003 39.1913792, -0.4343417 39.1910572)",,,,,
11925222,True,,Calle Cardenal Benlloch,residential,False,83.738,"LINESTRING (-0.434003 39.1913792, -0.4333817 39.1908002)",,,,,
11930320,True,,Avenida Bernat Guinovart,tertiary,False,38.781,"LINESTRING (-0.4304166 39.1881998, -0.4303072 39.1885381)",,,,,
11082759,True,,Avenida Bernat Guinovart,tertiary,False,60.612,"LINESTRING (-0.4304166 39.1881998, -0.4304922 39.1881934, -0.4305453 39.1881772, -0.4306405 39.188148, -0.430657 39.1881398, -0.43076 39.18806, -0.4308066 39.1880219, -0.4308301 39.1880027, -0.4308585 39.1879716, -0.4308875 39.1879374, -0.430905 39.187915, -0.4309301 39.1878686)",,,,,
11930320,True,,Avenida Bernat Guinovart,tertiary,False,102.019,"LINESTRING (-0.4303072 39.1885381, -0.4300562 39.1893091, -0.4300176 39.1894277)",,,,,
11082759,True,,Avenida Bernat Guinovart,tertiary,False,34.006,"LINESTRING (-0.4300399 39.1881232, -0.4301765 39.1881721, -0.4302428 39.1881888, -0.4303056 39.1881937, -0.4304166 39.1881998)",,,,,
176969410,False,,Carrer Sant Benet,residential,True,92.892,"LINESTRING (-0.4309289 39.1876862, -0.4319252 39.1873675)",,,,,
18631319,False,,Avenida Bernat Guinovart,residential,False,51.225,"LINESTRING (-0.4309289 39.1876862, -0.4309014 39.187651, -0.4307156 39.1874138, -0.4307449 39.1872736)",,,,,
11083306,True,,Calle Marqués de Campo,residential,False,46.483,"LINESTRING (-0.4309301 39.1878686, -0.4311784 39.1882397)",,,,,
70972075,True,,Avenida Bernat Guinovart,tertiary,False,20.283,"LINESTRING (-0.4309301 39.1878686, -0.4309283 39.1877942, -0.4309289 39.1876862)",,,,,
11082809,True,,Calle Covadonga,residential,False,155.775,"LINESTRING (-0.4323148 39.1914992, -0.4314732 39.1902594)",,,,,
11921865,True,,Calle Albalat,residential,False,37.28,"LINESTRING (-0.4323148 39.1914992, -0.4319876 39.1917185)",,,,,
11082809,True,,Calle Covadonga,residential,False,82.386,"LINESTRING (-0.4307334 39.1892013, -0.4303072 39.1885381)",,,,,
11346296,True,,Carrer de Pelaio,residential,False,83.639,"LINESTRING (-0.4307334 39.1892013, -0.4315831 39.1888379)",,,,,
11082809,True,,Calle Covadonga,residential,False,69.335,"LINESTRING (-0.4314732 39.1902594, -0.4310814 39.1897148)",,,,,
11345850,True,,Calle San Isidro Labrador,residential,False,86.438,"LINESTRING (-0.4314732 39.1902594, -0.4323307 39.1898562)",,,,,
11921865,True,,Calle Albalat,residential,False,22.891,"LINESTRING (-0.4331045 39.1909895, -0.4329023 39.191123)",,,,,
11083306,True,,Calle Marqués de Campo,residential,False,75.107,"LINESTRING (-0.4311784 39.1882397, -0.4315831 39.1888379)",,,,,
18472213,True,,Calle Sant Pius X,residential,False,82.088,"LINESTRING (-0.4311784 39.1882397, -0.4303072 39.1885381)",,,,,
11345850,True,,Calle San Isidro Labrador,residential,False,115.661,"LINESTRING (-0.4323307 39.1898562, -0.4334885 39.1893302)",,,,,
11083306,True,,Calle Marqués de Campo,residential,False,142.703,"LINESTRING (-0.4323307 39.1898562, -0.4326053 39.1903152, -0.4331045 39.1909895)",,,,,
11083532,True,,Calle Domenech de Gamieta,residential,False,39.258,"LINESTRING (-0.4342474 39.1901653, -0.4339805 39.1898792)",,,,,
11921865,True,,Calle Albalat,residential,False,55.617000000000004,"LINESTRING (-0.4342474 39.1901653, -0.4338384 39.1904774, -0.4337851 39.1905142)",,,,,
1122139647,False,,Calle Domenech de Gamieta,residential,False,14.237,"LINESTRING (-0.4317299 39.1870821, -0.4316515 39.1869694)",,,,,
1122139647,False,,Calle Domenech de Gamieta,residential,True,35.923,"LINESTRING (-0.4317299 39.1870821, -0.4319252 39.1873675)",,,,,
11083532,True,,Calle Domenech de Gamieta,residential,False,66.504,"LINESTRING (-0.4323221 39.1878804, -0.4319252 39.1873675)",,,,,
18472213,True,,Calle Sant Pius X,residential,False,106.358,"LINESTRING (-0.4323221 39.1878804, -0.4311784 39.1882397)",,,,,
11083532,True,,Calle Domenech de Gamieta,residential,False,67.489,"LINESTRING (-0.4331718 39.1889248, -0.4327597 39.1884087)",,,,,
11087449,True,,Calle Sant Vicent Ferrer,residential,False,114.543,"LINESTRING (-0.4331718 39.1889248, -0.4319616 39.1893506)",,,,,
11083532,True,,Calle Domenech de Gamieta,residential,False,74.327,"LINESTRING (-0.4339805 39.1898792, -0.4334885 39.1893302)",,,,,
11921865,True,,Calle Albalat,residential,False,34.622,"LINESTRING (-0.4345358 39.1899486, -0.4344453 39.1900132, -0.4342474 39.1901653)",,,,,
11083864,True,,Calle Jaume I,residential,False,50.578,"LINESTRING (-0.4323822 39.1866962, -0.4326317 39.1871079)",,,,,
11938608,True,,Calle Castell de Montesa,residential,False,70.724,"LINESTRING (-0.4323822 39.1866962, -0.4317299 39.1870821)",,,,,
11083864,True,,Calle Jaume I,residential,False,133.617,"LINESTRING (-0.4326317 39.1871079, -0.4333549 39.1881708)",,,,,
176969410,False,,Carrer Sant Benet,residential,False,67.386,"LINESTRING (-0.4326317 39.1871079, -0.4319252 39.1873675)",,,,,
176969410,False,,Carrer Sant Benet,residential,True,53.457,"LINESTRING (-0.4326317 39.1871079, -0.4332037 39.186922)",,,,,
11083864,True,,Calle Jaume I,residential,False,80.008,"LINESTRING (-0.4333549 39.1881708, -0.4337917 39.1888057)",,,,,
11346296,True,,Carrer de Pelaio,residential,False,54.171,"LINESTRING (-0.4333549 39.1881708, -0.4339181 39.1879545)",,,,,
1122139647,False,,Calle Domenech de Gamieta,residential,True,82.801,"LINESTRING (-0.4312096 39.1863082, -0.4316515 39.1869694)",,,,,
70974642,True,,Carrer Santa Bàrbara,residential,False,40.587,"LINESTRING (-0.4334894 39.1864578, -0.4337535 39.18676)",,,,,
70974642,True,,Carrer Santa Bàrbara,residential,False,63.273,"LINESTRING (-0.4337535 39.18676, -0.43413 39.1872485)",,,,,
176969410,False,,Carrer Sant Benet,residential,False,50.694,"LINESTRING (-0.4337535 39.18676, -0.4332037 39.186922)",,,,,
70974642,True,,Carrer Santa Bàrbara,residential,False,21.982,"LINESTRING (-0.4345515 39.1877283, -0.4346206 39.1879186)",,,,,
1126718953,True,,Carrer de la séquia dels plorons,residential,False,73.589,"LINESTRING (-0.4345515 39.1877283, -0.4353234 39.1874454)",,,,,
11921862,True,,Calle Verge dels Desemparats,residential,False,74.956,"LINESTRING (-0.4346206 39.1879186, -0.4354561 39.1877314)",,,,,
70974642,True,,Carrer Santa Bàrbara,residential,False,48.229,"LINESTRING (-0.4346206 39.1879186, -0.4347741 39.1883357)",,,,,
11346863,True,,Calle del Delme,residential,False,115.10900000000001,"LINESTRING (-0.4347741 39.1883357, -0.4352004 39.1883419, -0.4357716 39.1883019, -0.4361012 39.1882525)",,,,,
70974642,True,,Carrer Santa Bàrbara,residential,False,34.709999999999994,"LINESTRING (-0.4347741 39.1883357, -0.4348506 39.188619, -0.4348518 39.1886417)",,,,,
11918246,False,,Placeta del Carbó,residential,False,26.824,"LINESTRING (-0.436456 39.1885963, -0.4362771 39.1883989)",,,,,
11921864,True,,Calle Consell de la Vila,residential,False,26.951,"LINESTRING (-0.436456 39.1885963, -0.4363336 39.1886787, -0.4362272 39.1887613)",,,,,
140956169,True,,Placeta del Carbó,residential,False,18.729,"LINESTRING (-0.436456 39.1885963, -0.4364853 39.18856, -0.4365387 39.1884414)",,,,,
11087035,True,,Calle dels Verdeguer,residential,False,103.191,"LINESTRING (-0.4360184 39.1885286, -0.4354399 39.1886729, -0.4348801 39.1886411, -0.4348518 39.1886417)",,,,,
11083864,True,,Calle Jaume I,residential,False,106.599,"LINESTRING (-0.4337917 39.1888057, -0.4343372 39.1896661)",,,,,
11087449,True,,Calle Sant Vicent Ferrer,residential,False,55.042,"LINESTRING (-0.4337917 39.1888057, -0.4331718 39.1889248)",,,,,
11087233,True,,Calle dels Baldoví,residential,False,54.217,"LINESTRING (-0.4344086 39.1887102, -0.4337917 39.1888057)",,,,,
11346267,True,,Calle les Escoles,residential,False,94.064,"LINESTRING (-0.4344086 39.1887102, -0.4339181 39.1879545)",,,,,
11082809,True,,Calle Covadonga,residential,False,64.496,"LINESTRING (-0.4310814 39.1897148, -0.4307334 39.1892013)",,,,,
11087449,True,,Calle Sant Vicent Ferrer,residential,False,64.46,"LINESTRING (-0.4310814 39.1897148, -0.4304024 39.1899579)",,,,,
11083306,True,,Calle Marqués de Campo,residential,False,64.596,"LINESTRING (-0.4319616 39.1893506, -0.4323307 39.1898562)",,,,,
11087449,True,,Calle Sant Vicent Ferrer,residential,False,85.991,"LINESTRING (-0.4319616 39.1893506, -0.4310814 39.1897148)",,,,,
