osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,junction
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,True,24.682,,"LINESTRING (2.0828893 41.6137461, 2.0828451 41.6139656)",,
"[32597842, 639047803]",,"['Carrer del Doctor Josep Portabella', 'Plaça del Mestre Anyé']",residential,True,False,153.257,1,"LINESTRING (2.0828893 41.6137461, 2.083014 41.6137587, 2.0830978 41.6137976, 2.0835442 41.6140552, 2.0839708 41.6143013, 2.0842289 41.6144503, 2.0842804 41.61448, 2.0843003 41.6144607, 2.0843278 41.614446, 2.0843849 41.6144356)",,
138331733,,Carrer de Doctor Pujol,residential,True,False,92.349,,"LINESTRING (2.0828893 41.6137461, 2.0830522 41.6137055, 2.0838237 41.6135134, 2.0839432 41.6134836)",,
671543228,B-124,Carretera de Sabadell,tertiary,False,False,121.34300000000002,,"LINESTRING (2.0828893 41.6137461, 2.082917 41.6136449, 2.0831583 41.6127636, 2.083182 41.612677)",,
101936190,,Carrer Josep Anselm Clavé,residential,True,False,60.613,,"LINESTRING (2.0857922 41.6130173, 2.0858114 41.613059, 2.085994 41.6134566, 2.0860292 41.6135328)",,
671543230,,Carrer de Doctor Pujol,residential,True,False,55.647999999999996,,"LINESTRING (2.0857922 41.6130173, 2.0858443 41.6130046, 2.0863166 41.6128897, 2.0864287 41.6128624)",,
101936190,,Carrer Josep Anselm Clavé,residential,True,False,35.674,,"LINESTRING (2.0865386 41.6146406, 2.0865601 41.6146873, 2.0866781 41.614944)",,
101936226,,Carrer del Mestre Ros,residential,True,False,55.152,,"LINESTRING (2.0865386 41.6146406, 2.086593 41.6146265, 2.0870609 41.6145054, 2.0871655 41.6144783)",,
138332274,,Carrer de Sant Pere d'Ullastre,residential,True,False,72.541,,"LINESTRING (2.0898057 41.6158347, 2.0896068 41.6164201, 2.0895909 41.616467)",,
637850991,,Carrer de l'Hospital,living_street,True,False,95.68299999999999,,"LINESTRING (2.0898057 41.6158347, 2.0897492 41.6158186, 2.0887874 41.6155457, 2.0887291 41.6155304)",,
139931685,C-1415a,Carretera de Sentmenat,tertiary,False,True,3.295,,"LINESTRING (2.0895909 41.616467, 2.0895535 41.6164572)",,
101936166,C-1415a,Carretera de Sentmenat,tertiary,False,False,46.447,,"LINESTRING (2.0895909 41.616467, 2.089746 41.6165123, 2.0899784 41.6165777, 2.0901128 41.6166161)",,
101936166,C-1415a,Carretera de Sentmenat,tertiary,False,False,75.44,,"LINESTRING (2.0901128 41.6166161, 2.0902136 41.6166529, 2.0908195 41.6168739, 2.0909284 41.6169136)",,
101936166,C-1415a,Carretera de Sentmenat,tertiary,False,True,46.447,,"LINESTRING (2.0901128 41.6166161, 2.0899784 41.6165777, 2.089746 41.6165123, 2.0895909 41.616467)",,
139933026,,Carrer de Puigvert,residential,True,False,153.667,,"LINESTRING (2.0901128 41.6166161, 2.0901278 41.616568, 2.090462 41.615499, 2.0905131 41.6153357, 2.0905335 41.6152704)",,
390485977,,Carrer Major,residential,True,False,89.557,,"LINESTRING (2.0865611 41.6166433, 2.0858578 41.6160332)",,
"[303378944, 265677439]",,"['Carrer de Torras', 'Carrer de Colom']",residential,True,False,160.318,,"LINESTRING (2.0865611 41.6166433, 2.0865965 41.6166197, 2.0871385 41.6162589, 2.0869511 41.6160566, 2.0865355 41.6156076, 2.0864809 41.6155487)",,
101936140,,Carrer de Sant Feliu,residential,True,False,42.14,,"LINESTRING (2.0849069 41.6154008, 2.0848668 41.6154367, 2.0847299 41.6155432, 2.0846004 41.6156175, 2.0845341 41.6156555)",,
139931684,,Carrer del Molí,residential,True,False,96.062,,"LINESTRING (2.0849069 41.6154008, 2.0848574 41.6153722, 2.0844831 41.6151981, 2.084172 41.6149816, 2.0841106 41.6149244, 2.0840298 41.6148492)",,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,False,2.464,,"LINESTRING (2.0828398 41.6139874, 2.0828451 41.6139656)",,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,True,48.763,,"LINESTRING (2.0828398 41.6139874, 2.0827609 41.6142409, 2.0827486 41.614333, 2.0827501 41.6144187)",,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,False,9.046,,"LINESTRING (2.0827719 41.6144984, 2.0827501 41.6144187)",,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,True,40.163,,"LINESTRING (2.0827719 41.6144984, 2.0829495 41.6148343)",,
101936265,,Carrer de Sant Pau,living_street,True,False,195.723,,"LINESTRING (2.0827719 41.6144984, 2.0828926 41.6145546, 2.0834183 41.6148614, 2.0840138 41.6153446, 2.0842257 41.6154609, 2.0845341 41.6156555)",,
903844491,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,False,121.999,,"LINESTRING (2.08337 41.6161127, 2.0834278 41.616015, 2.0834589 41.6159194, 2.0834744 41.6158119, 2.0834696 41.6157081, 2.0834556 41.6156557, 2.0834379 41.615609, 2.0833856 41.615516, 2.0831159 41.6150836)",,
671543228,B-124,Carretera de Sabadell,tertiary,False,False,87.80600000000001,,"LINESTRING (2.083469 41.6115241, 2.083628 41.6109483, 2.0836727 41.6107864, 2.0836835 41.6107509)",,
671543228,B-124,Carretera de Sabadell,tertiary,False,True,130.398,,"LINESTRING (2.083469 41.6115241, 2.0833976 41.6118109, 2.0832043 41.6125874, 2.083182 41.612677)",,
265692480,B-124,Carretera de Sabadell,tertiary,False,False,40.296,,"LINESTRING (2.0836835 41.6107509, 2.083703 41.6106506, 2.0837359 41.610482, 2.0837534 41.6103923)",,
265692481,,,tertiary_link,True,False,12.141,,"LINESTRING (2.0836835 41.6107509, 2.0836249 41.6107168, 2.0835858 41.6106718)",,
671543228,B-124,Carretera de Sabadell,tertiary,False,True,87.80600000000001,,"LINESTRING (2.0836835 41.6107509, 2.0836727 41.6107864, 2.083628 41.6109483, 2.083469 41.6115241)",,
53579706,C-1415a,Carretera de Terrassa,tertiary,False,False,28.53,,"LINESTRING (2.0827847 41.6151041, 2.0828899 41.6150699, 2.0829915 41.6150665, 2.0830574 41.6150724, 2.0831159 41.6150836)",,
903844492,C-1415a,Carretera de Terrassa,tertiary,False,False,33.832,2,"LINESTRING (2.0827847 41.6151041, 2.0828914 41.6150021, 2.0829325 41.6149279, 2.0829495 41.6148343)",90,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,False,40.163,,"LINESTRING (2.0829495 41.6148343, 2.0827719 41.6144984)",,
671543227,B-124,Carretera de Sabadell a Prats de Lluçanès,tertiary,False,True,30.981,,"LINESTRING (2.0829495 41.6148343, 2.0831159 41.6150836)",,
903844492,C-1415a,Carretera de Terrassa,tertiary,False,True,33.832,2,"LINESTRING (2.0829495 41.6148343, 2.0829325 41.6149279, 2.0828914 41.6150021, 2.0827847 41.6151041)",90,
